delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
85436,57985,58636,26758,8730,10572,4994,5469,196421,40225,8727,9412,15207,6979,3123,3614,-181482,-30113,4426,-7834,-13539,-6182,-2800,-3141,-40489,65632,95391,42525,585,13367,6542,6851,easy
194562,347957,27332,28163,9364,4175,5890,3082,442070,40961,43141,25078,21838,11336,6339,9350,-320419,-21585,-35679,-12108,-17257,-9001,-5056,-8642,-174597,635576,4060,18278,-7691,-5321,4157,-3895,difficult
304651,93338,26758,13830,19557,16238,8902,5278,1089289,220540,25870,30134,53594,18327,10011,8519,-878020,-142946,-15201,-13810,-23273,5483,5491,-80,-691257,-111459,16977,-18799,-44802,-9661,-7710,-6402,easy
1466781,121487,14688,30130,11833,20450,4900,5376,571342,119618,31141,48714,26612,13902,10991,7843,144261,-35530,-22889,-38737,-16104,-10230,-8829,-5988,1646616,39268,-10018,1569,-13455,23326,-3353,1053,difficult
126641,54692,46343,18132,13615,17318,4535,5596,423495,112682,14046,15315,13449,10828,3387,2884,-368548,-67857,36321,-342,-3563,-511,-976,1635,-225160,-48124,28273,5976,3894,13491,3272,3788,easy
338437,284340,85684,28560,36987,25285,6207,7041,568734,74404,24169,27741,21760,22232,5715,3186,-424686,151079,102798,15037,13102,-6201,1980,5364,-35909,268792,20231,-13400,17352,12307,-997,2346,difficult
204413,25056,26633,18122,5532,4471,2218,1036,1230761,279418,53249,63173,50602,40173,19330,8051,-883046,-233283,-3004,-28349,-41997,-33589,-15300,-6168,-1169650,-275441,-50228,-61754,-48144,-37815,-18924,-7863,easy
142741,35291,10313,7740,9479,9307,7163,6199,761860,132516,39366,31492,21509,21413,21963,8021,-484352,-69233,-30757,-22119,-11369,-16816,-18538,-4743,-753886,-125217,-27350,-25385,-12691,-7397,-11062,1099,difficult
170249,49452,10369,7316,15610,4490,2319,2538,580586,158919,30579,19166,23208,15176,9709,3743,-281615,-83666,-23952,-10826,-6924,-9753,-7481,730,-539059,-135269,-16469,-12875,-8273,-11620,-7299,-3141,easy
167788,135665,26358,26679,21398,12262,12110,10052,537812,134643,21062,10231,15438,14769,10834,5053,-305818,-63208,-15107,26864,9941,344,3701,1621,-434231,65252,25698,6032,1979,-5358,-1150,8376,difficult
