delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
511480,36002,3184,9764,6707,9171,10226,10032,-110649,-27362,226,-7221,-4659,-5580,-7781,-8288,-480456,17689,7771,144,1173,3425,3439,-4189,-264799,562271,186441,26616,18670,7887,-3894,-5567,-369807,215657,45051,544582,7545,178670,7365,26472,5832,17497,9005,4462,11220,-7333,4099,-1378,easy
842577,43409,15901,15213,9550,10112,2877,3124,-826688,-31111,-12693,-6784,-1745,-2369,527,-960,-732493,-38146,-10982,-4742,-7912,-5568,-2037,-2510,-604334,34314,-10618,-6698,-7362,-7238,-2195,-2161,94195,128159,-7035,72460,1711,364,2042,-1956,-6167,550,-3199,-1670,-2564,-158,-1550,349,difficult
760640,96488,27451,20415,13220,19866,43570,14124,-755187,-87521,-20146,-10350,-9764,-4615,-10457,4513,-642663,-71922,-21605,-7309,-9492,-15284,-40720,-12688,-720646,-59748,-5433,2353,1574,1875,-36683,-11009,112524,-77983,15599,12174,-1459,16172,3041,9662,272,11066,-10669,17159,-30263,4037,-17201,1679,easy
698352,70792,20466,13902,25227,15362,6866,1938,-642547,-54028,-19825,-12607,-23145,-13674,-6056,-1370,927045,-48986,-4072,-10567,-23918,-8152,-3276,-14,731044,164195,23237,20317,-1838,9600,-1151,-226,1569592,-196001,5042,213181,15753,27309,2040,30884,-773,22080,5522,17752,2780,2125,1356,-212,difficult
86432,9943,13481,12036,16834,7896,11103,4186,-80351,-3441,-11589,-8934,-13249,-4153,-7489,-2408,-74606,33604,-4814,1446,22635,122,-3657,2293,-65505,11194,8376,-7269,-6898,3975,-3542,1445,5745,9101,37045,-22410,6775,13190,10380,-8715,35884,-29533,4275,3853,3832,115,4701,-848,easy
20812,8936,1718,3893,4300,6621,5551,5091,44964,14248,5043,372,-503,-2925,3878,-2764,562731,74397,10103,2033,22299,8303,3912,181,30680,59135,13486,-447,-2490,-3448,-3911,-3082,517767,-532051,60149,-15262,5060,3383,1661,-2480,22802,-24789,11228,-11751,34,-7823,2945,-3263,difficult
67866,74603,23809,21193,3643,10764,6561,5805,-14621,-11285,-6735,-2803,2631,-1889,-3374,-2957,-6129,-62074,-12977,-20187,-1544,-8482,-5609,-4951,108373,-18120,-12995,-15978,-1348,-8831,-2836,-3878,8492,114502,-50789,43954,-6242,-18,-17384,4209,-4175,196,-6593,-349,-2235,2773,-1994,1073,easy
75375,29354,8701,9143,12613,11656,14763,5107,-71499,-17787,313,-4763,-11152,2522,-3691,-1696,-73940,-23353,-1703,-68,-8571,9711,-7856,3877,-44329,-11757,-3892,-7674,-8752,-4243,-9844,-1590,-2441,29611,-5566,11596,-2016,-2189,4695,-7606,2581,-181,7189,-13954,-4165,-1988,5573,-5467,difficult
368677,118341,9175,6527,7687,4733,6932,5754,1033528,99615,33702,22056,5926,9400,4046,-3003,307080,-26855,-2674,-4437,13206,-121,-911,-1408,-312745,-94771,-6667,-4347,-5105,-1666,-5584,-5015,-726448,-619825,-126470,-67916,-36376,-3993,-26493,90,7280,-18311,-9521,-1545,-4957,-4673,1595,-3607,easy
118900,34039,3197,2341,3432,4791,4339,1939,519157,110378,54782,17897,15746,24865,4671,3841,-38189,38183,43656,9320,6459,3506,5177,5683,71483,-13548,3566,5247,-82,-1926,-3116,858,-557346,109672,-72195,-51731,-11126,-40090,-8577,-4073,-9287,-6541,-21359,-5432,506,-8293,1842,-4825,difficult
595648,18503,10865,14664,6961,7709,5267,5224,-593382,-13073,-5297,9547,3291,3440,-893,370,-21857,67395,73702,-2930,15507,10807,4198,925,-450028,23602,-939,-1375,-671,-4537,-3728,-3667,571525,-428171,80468,-43793,78999,-74641,-12477,1555,12216,-16178,7367,-15344,5091,-7926,555,-4592,easy
62797,12506,6710,2870,2857,3439,2140,1529,1193141,55145,16984,18789,6934,3111,1624,1943,-37788,27989,3859,7017,6014,2851,3809,7378,-49745,33093,6466,18631,3252,11424,3874,1352,-1230929,-11957,-27156,5104,-13125,2607,-11772,11614,-920,-2762,-260,8573,2185,65,5435,-6026,difficult
278057,20369,6695,6675,6754,5626,3443,2622,-266673,-503,3391,4130,2496,2776,1543,2244,-254574,-15165,-4761,-2907,-3127,-2405,-1424,-1722,-266073,-14720,-4939,-1692,-3658,-3015,-1258,-1060,12099,-11499,-14662,445,-8152,-178,-7037,1215,-5623,-531,-5181,-610,-2967,166,-3966,662,easy
36762,17775,3798,7004,8325,9678,6628,2934,42865,10572,-615,14585,4061,6792,1754,802,25609,41062,-483,-3098,-5207,855,-3091,2693,-13539,6682,2590,10654,-3456,143,-4583,816,-17256,-39148,30490,-34380,132,3073,-17683,13752,-9268,1751,-5937,-712,-4845,-1492,1891,-1877,difficult
185044,46284,12181,7746,7302,8774,6485,2942,1173772,155528,23517,-1503,11112,-5616,881,-1431,-146524,-22620,-5863,-835,-5567,-7255,-5791,-2331,-129139,-29188,-5215,-3114,-3926,-6810,-5756,-2299,-1320296,17385,-178148,-6568,-29380,648,668,-2279,-16679,1641,-1639,445,-6672,35,-900,32,easy
222680,25148,7156,5781,3669,3424,3409,1847,-211075,-16577,279,-1605,-697,-1719,-2233,-1179,3252083,62389,41546,45720,8658,5019,-745,581,-86422,-13787,-4829,-4181,-239,-391,-2645,-256,3463158,-3338505,78966,-76176,41267,-46375,47325,-49901,9355,-8897,6738,-5410,1488,-1900,1760,-837,difficult
426505,24911,6969,3107,3846,2337,2444,1541,-364293,-17563,4858,5741,10062,11109,625,2796,-329615,23248,2277,1616,2330,274,-1281,135,-86624,50522,23941,6031,9701,8219,4192,2049,34678,242991,40811,27274,-2581,21664,-4125,4415,-7732,7371,-10835,7945,-1906,5473,-2661,1914,easy
257891,55624,14396,14931,10826,19947,10964,8290,-242278,-31778,-9852,1290,9672,-8707,2929,5560,-184873,-29202,-3070,-12722,-7476,-14301,-8463,-6901,-231962,-42025,-13031,-12209,-8011,-18250,-9684,-6823,57405,-47089,2576,-12823,6782,-9961,-14012,513,-17148,-535,-5594,-3949,-11392,-1221,-12461,78,difficult
154242,48110,11995,8496,10150,14275,4755,3949,645051,113693,29923,25973,2180,5050,-1734,-2704,-35061,-36599,-11444,-4401,-4241,-11897,-3916,-3698,-133670,-20393,-7671,-7134,-7805,-12202,-3559,-3055,-680112,-98609,-150292,16206,-41367,3773,-30374,-2733,-6421,-3564,-16947,-305,-2182,357,-994,643,easy
147416,27334,2348,7715,2707,4704,3356,1489,417279,114557,4094,-2,6401,-127,-2049,-908,2665750,39445,47942,32147,13294,8126,-688,2733,-21565,-8181,-976,-4802,-961,-3558,-3003,-1190,2248471,-2687315,-75112,-47626,43848,-48918,32149,-36949,6893,-14255,8253,-11684,1361,-2315,3641,-3923,difficult
558457,44845,39182,11680,10682,7719,5351,2576,-467213,-40134,-36594,-6013,-7233,-4858,-4841,-2149,-419669,24959,-25616,1750,1035,318,-2913,-1432,-497871,-40562,-34184,-8199,-8724,-4850,-4708,-2147,47544,-78202,65093,-65521,10978,-8568,7763,-9949,8268,-9759,5176,-5168,1928,-1795,717,-715,easy
404240,51459,28113,11116,10328,12715,6719,5280,619905,46756,-2795,22162,1155,-795,-4393,-494,-347793,11208,-20148,17604,4242,6946,-3093,-1176,-281805,-44188,-18219,-8513,-9634,-8751,-5117,-4269,-967698,65988,-35548,-55396,-17353,1929,-4558,-26117,3087,-13876,7741,-15697,1300,-2024,-682,-3093,difficult
250270,23327,4444,8069,7426,5457,10568,4495,-163733,10323,1024,2846,-3557,3334,-8863,-3995,-179931,10656,3240,-1989,1597,-1037,-9651,-3889,-205580,11992,3555,-5125,-6193,-2839,-9457,-3587,-16198,-25649,333,1336,2216,315,-4835,-3136,5154,-7790,-4371,-1802,-788,194,106,302,easy
502948,84188,11077,22990,9315,8221,7944,6161,-339661,71021,2268,-13347,-2076,-2367,-6124,-5354,-368045,-67996,-6807,-16279,-2633,-6073,-5869,-4655,-496515,-63950,-10051,-17705,-721,6998,-491,-2082,-28384,-128470,-139017,4046,-9075,-3244,-2932,-1426,-557,1912,-3706,13071,255,5378,699,2573,difficult
159023,13287,5148,4743,4224,3743,2606,1353,-105712,4500,-3427,-3101,-2551,-2014,-2236,-681,1587027,42643,9075,10926,613,8763,5086,9046,-101365,4426,-2967,-4294,-2240,-3095,-2245,-996,1692739,-1688392,38143,-38217,12502,-12042,14027,-15220,3164,-2853,10777,-11858,7322,-7331,9727,-10042,easy
52000,11155,5039,6566,10148,5014,5058,6179,101956,-3715,-4239,-6113,-9118,-4449,-4576,-5789,-40896,497,8323,10151,10301,6881,-1655,646,-23322,-4093,-4822,-4460,-7474,-1734,-3360,-5090,-142852,17574,4212,-4590,12562,-13145,16264,-14611,19419,-17775,11330,-8615,2921,-1705,6435,-5736,difficult
41227,19291,4321,5929,3302,8091,5155,2969,140257,22627,-2520,16958,-499,-3227,-4099,-645,-25627,-13068,18079,2915,2810,4404,-1665,1735,193864,-11855,-3009,1070,2260,-3620,-3708,-2073,-165884,219491,-35695,1213,20599,-21088,-14043,-1845,3309,-550,7631,-8024,2434,-2043,2380,-3808,easy
654768,94844,31720,14832,9620,10146,6346,4251,295511,-16078,-28598,-11828,-3514,-7158,-3065,-2462,316567,-37145,-26312,7225,1679,4503,-1798,-2182,-588561,-87007,-29983,-12595,-8411,-9096,-5287,-4001,21056,-905128,-21067,-49862,2286,-3671,19053,-19820,5193,-10090,11661,-13599,1267,-3489,280,-1819,difficult
75714,45987,10172,6768,5129,8408,4042,4735,-64132,-42160,-6209,-810,169,-6318,-303,-3869,292579,-10054,42774,84250,31407,7423,-1360,4530,-13206,-4980,-7797,4310,-1194,-5356,-1590,-3837,356711,-305785,32106,5074,48983,-50571,85060,-79940,31238,-32601,13741,-12779,-1057,-230,8399,-8367,easy
49283,37754,12167,8943,2432,5270,1649,2165,-16589,778,-7310,-6031,5179,12585,1452,3329,10177,-16520,-11121,-7994,11990,-2950,-1125,-1580,14246,39087,1089,-804,605,4415,2919,1411,26766,4069,-17298,55607,-3811,12210,-1963,7190,6811,-11385,-15535,7365,-2577,4044,-4909,2991,difficult
517386,47780,19985,26015,26204,7945,5718,1984,2921081,412482,4365,-3120,2467,21148,11041,2717,1973708,20603,-8585,-10486,-20584,-335,-3203,-787,206982,9038,-3596,7430,-14722,-1713,-1631,432,-947373,-1766726,-391879,-11565,-12950,4989,-7366,17916,-23051,5862,-21483,-1378,-14244,1572,-3504,1219,easy
1304580,129563,23493,20074,18861,21625,9936,4292,-915854,108196,-10359,-1972,177,-23,-1360,-1539,-1067128,-49419,-12234,-11102,-14224,-18466,-8526,-3526,-483508,-92624,-17983,-5094,-7276,-17616,-7694,-1747,-151274,583620,-157615,-43205,-1875,-5749,-9130,6008,-14401,6948,-18443,850,-7166,832,-1987,1779,difficult
320672,74816,10027,8485,8881,9738,5637,3918,-277217,-73238,-5795,-6217,-6958,-6838,-4662,-3022,-304558,-61374,-980,-5784,-4894,-3975,-3726,-2803,-289260,-49883,19723,-6792,2357,5390,-1654,-155,-27341,15298,11864,11491,4815,20703,433,-1008,2064,7251,2863,9365,936,2072,219,2648,easy
90360,29002,7342,5940,2694,2816,3245,1268,-12995,2615,-5791,-2632,-310,-185,-1684,-321,54891,10216,-1033,13870,446,11,-754,-208,-82860,-25817,-4032,-1932,2735,51,-2601,-610,67886,-137751,7601,-36033,4758,-2999,16502,-15802,756,2289,196,40,930,-1847,113,-402,difficult
59063,26434,24064,7906,15311,15972,4718,4250,-7670,-16771,-22760,-7099,-14787,-14715,-4053,-4045,-41840,-13866,-10928,14929,6740,-1435,-62,2855,-43434,-14257,-12009,15125,-10257,-7541,-2097,-956,-34170,-1594,2905,-391,11832,-1081,22028,196,21527,-16997,13280,-6106,3991,-2035,6900,-3811,easy
777068,233751,12993,18774,16920,26972,19757,11139,-650666,-204058,-8048,-16363,-15300,-23910,-17460,-8092,-757090,-229444,-11043,-13165,-16375,-22553,-15928,-7184,-773269,-227867,-9626,-12327,-6668,-15916,4322,-2539,-106424,-16179,-25386,1577,-2995,1417,3198,838,-1075,9707,1357,6637,1532,20250,908,4645,difficult
1161760,88436,42008,15737,21155,18808,9606,5679,-1068440,-75142,-40703,-14193,-20540,-18429,-9073,-5276,-1113628,-38151,-13008,2856,-14262,-14138,-7352,-3102,-1092535,-23434,-26352,21396,14884,-9394,-5867,-2226,-45188,21093,36991,14717,27695,-13344,17049,18540,6278,29146,4291,4744,1721,1485,2174,876,easy
29993,19595,3079,13540,6673,5084,5736,5621,23954,-9112,1552,2629,-4850,-969,-2603,-4170,-18236,-7459,9486,-2642,-3678,9699,5854,348,44826,42974,3534,5735,613,22160,1420,2485,-42190,63062,1653,50433,7934,-5952,-5271,8377,1172,4291,10668,12461,8457,-4434,4518,2137,difficult
453658,67105,17925,20233,9490,13891,5826,3864,-245416,-36071,-17346,-16250,-8629,-13459,-5423,-3607,-363891,-15256,2481,-11239,-5486,-5733,-2469,-915,1012493,274166,32416,2698,22321,7057,-130,4881,-118475,1376384,20815,289422,19827,29935,5011,13937,3143,27807,7726,12790,2954,2339,2692,5796,easy
20251,21552,5455,11663,8107,10034,7509,5843,-2927,-2105,9650,6633,60218,-2972,-1866,-1910,-16807,-12837,-449,-10728,-6302,-7719,-6219,-5012,-2721,6954,10634,14346,9300,6159,-3834,-827,-13880,14086,-10732,19791,-10099,11083,-17361,25074,-66520,15602,-4747,13878,-4353,2385,-3102,4185,difficult
369930,100929,18699,10268,3331,8074,3909,2569,251115,-41354,29246,19659,3267,3022,-2270,57,-311181,-76796,-2609,-3757,5372,-3062,-2021,-1741,-269479,-65529,-15462,2265,-509,-3324,-2418,-2085,-562296,41702,-35442,11267,-31855,-12853,-23416,6022,2105,-5881,-6084,-262,249,-397,-1798,-344,easy
577205,29999,7775,15742,10707,5808,3752,1818,987032,-2574,-4287,-10236,-4369,-1316,-2131,-703,-203731,-12531,177,-7625,-3022,-2591,-3114,-1213,-66002,155774,8005,27740,14537,1449,5533,1132,-1190763,137729,-9957,168305,4464,7828,2611,35365,1347,17559,-1275,4040,-983,8647,-510,2345,difficult
457844,105885,37965,11053,18803,34243,6443,8167,202469,-50762,-33746,-354,-16279,-31174,-5487,-7067,63485,-53401,-9058,10733,-11074,-28858,-2462,-4812,22576,49437,-13615,3120,-9528,-27586,-4711,-7227,-138984,-40909,-2639,102838,24688,-4557,11087,-7613,5205,1546,2316,1272,3025,-2249,2255,-2415,easy
1274760,252868,58293,77970,32452,8646,3136,2986,-1124306,-123116,17465,-57998,-27917,-752,-919,330,-832740,-242492,-53832,-75652,-30936,-6985,-2660,-2409,-1193890,-221094,-23696,-63550,-23917,171,-152,633,291566,-361150,-119376,21398,-71297,30136,-17654,12102,-3019,7019,-6233,7156,-1741,2508,-2739,3042,difficult
239423,60508,19074,11350,10836,7334,1897,1392,-149446,-2421,-12179,-5909,-9680,-3289,-1426,-610,-229937,-57115,-18212,-10747,-9744,-5762,-923,-526,24495,-32489,3090,-2043,-4719,-5289,-1267,-11,-80491,254432,-54694,24626,-6033,21302,-4838,8704,-64,5025,-2473,473,503,-344,84,515,easy
323692,37420,10698,11183,5987,5298,2818,1586,-291727,26653,5139,-2180,14467,11240,5260,3932,-305703,-22485,819,4356,4886,12746,4933,8477,-304204,-11591,-7540,9075,5015,9814,2579,2468,-13976,1499,-49138,10894,-4320,-8359,6536,4719,-9581,129,1506,-2932,-327,-2354,4545,-6009,difficult
316851,48047,11438,14788,22571,3442,1413,891,1203181,-9505,-1841,-9800,-17524,525,452,414,-147578,-46207,-8661,-9090,-20346,-803,43,-118,528279,34682,-73,-7112,-14178,8654,383,1251,-1350759,675857,-36702,80889,-6820,8588,710,1978,-2822,6168,-1328,9457,-409,340,-532,1369,easy
297995,35007,8224,16145,8700,4648,3107,4317,-255789,-27058,801,-12971,-7522,-2683,-412,-2881,-134176,-26319,-3516,-12893,-5153,3083,661,-2962,712632,125467,27884,28172,4121,6836,-293,1414,121613,846808,739,151786,-4317,31400,78,41065,2369,9274,5766,3753,1073,-954,-81,4376,difficult
168240,89132,9543,24999,17684,6215,3012,4184,-120207,-56543,-8965,-24426,-16676,-5622,-2775,-4036,-161209,-64617,-5415,-23163,-12279,62,-1406,-3594,-108430,-26461,15516,-14372,-9555,-4152,-2130,-2773,-41002,52779,-8074,38156,3550,20931,1263,8791,4397,2724,5684,-4214,1369,-724,442,821,easy
263733,27090,12183,4919,8620,19907,16506,10185,42546,39250,117,120,-2877,-15625,-13606,-5730,-247551,-7327,-8380,4148,110,-6095,-6047,11172,-161591,-17054,-9582,-3003,-6559,-16687,-13214,-8805,-290097,85960,-46577,-9727,-8497,-1202,4028,-7151,2987,-6669,9530,-10592,7559,-7167,16902,-19977,difficult
1568685,55214,9428,15193,14969,11396,2345,2286,1006591,119966,190,-7358,-6098,-5726,2225,-275,-1351369,-47459,-8477,-13520,-12140,-10300,-2031,-2229,-1518097,-25716,-5270,-13226,-13965,-9713,-1041,-1689,-2357960,-166728,-167425,21743,-8667,3207,-6162,294,-6042,-1825,-4574,587,-4256,990,-1954,540,easy
