delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
640893,192752,35579,47594,60196,39932,674713,163234,87963,49817,68206,51683,-366503,-58527,-66572,-37405,-55404,-37609,733947,155316,-21296,57796,88471,46652,-468903,-8234,-69284,-27060,-57097,-44297,easy
795491,83495,15605,16305,32305,12280,769864,159788,59393,44236,10734,20362,1387269,-10657,-42716,-23780,46563,-1044,-574690,-106750,-53735,-40797,-2510,-12400,-735698,-111471,-34914,-19215,20661,-10802,difficult
1215885,130476,32509,12721,10505,21000,21042,22702,8486,7020,7513,8655,2092554,254227,71635,19707,17102,33894,252550,45457,1069,-1851,-1891,1064,1239426,23637,-635,-752,-6234,2076,easy
655506,74781,15931,31653,14513,17498,1915221,362487,57599,21510,22862,31443,-1657633,-352928,-45087,-3276,-16969,-25310,-1236027,-298571,-50342,43358,-6434,-15945,-885485,-211619,-29576,-9652,-1643,-579,difficult
679944,103656,82533,44803,48725,21977,371574,115277,12506,17706,29873,10529,-240380,-75342,64310,-7918,-16965,-1292,832212,85203,95388,55185,34572,31123,333279,-44724,50382,34023,38949,4513,easy
197376,64162,28377,17374,19792,19459,406253,340844,74651,19450,21628,40138,43479,-215399,-14060,-6771,24045,-14053,-290392,-291604,-73637,9892,-11031,-18517,-379717,-323042,-51126,-9348,-18523,-29467,difficult
98885,26516,2333,4481,3884,5942,182432,37686,5164,7566,10466,13983,25907,-11372,-2248,-2391,-5593,-6925,-119732,-32834,-4826,-635,-6292,-4980,-156817,10697,-1418,-6230,-7860,-12218,easy
568377,103900,17147,15670,7895,14166,221660,25346,11675,23564,10344,16045,714306,137595,2966,-688,-5322,1162,-103324,4273,-7470,-19925,-7863,-6483,429168,93793,20921,-3068,5838,-317,difficult
435289,60956,11768,17089,7608,13927,473269,64423,9775,6362,6518,10968,731957,-2411,10301,34546,8405,5638,-417061,-29610,-5367,-4447,-4103,-6117,-428836,21621,1046,2082,-1033,9357,easy
544848,308728,57245,15824,29236,26021,357383,277608,30169,29647,52169,35515,-69073,-111224,35675,-24413,-20646,-10025,870394,407707,42752,724,-19766,697,-238927,-203124,2800,-17779,-28387,-19154,difficult
14776,15329,5951,20096,10174,12039,869265,68993,18490,24869,19920,9258,-857307,-55018,-9785,-17072,-8079,177,-847669,-50436,-16513,-6073,-10663,6808,-858492,-55538,-11320,8826,-10495,1357,easy
261253,47545,37891,13367,21573,13022,258110,134700,3232,18458,11840,11301,-126679,-106235,22999,-4878,-8340,-6385,302711,-74837,59197,-11345,32378,5454,-166602,-80392,21781,949,5160,6093,difficult
696876,375273,116430,96384,128325,97644,264524,82454,19510,5726,14263,13291,879516,149437,200527,117840,130983,72778,121650,775349,106599,158327,223359,191483,295889,-46330,-16366,-4194,-12155,-11202,easy
1280891,54515,15305,26067,12911,13979,213520,136663,102757,10526,15641,18577,-59434,-90519,-81785,-777,-11912,-13665,2987961,-38217,-81730,52022,10881,15017,273587,-117708,-98842,-4621,-7159,-15146,difficult
1246662,288125,103541,83289,63366,56342,462571,389426,36476,84835,66549,51408,1368547,381077,232115,81050,13812,83643,-250563,-319714,-25517,-76238,-48227,-41449,1234289,-365266,-5404,-9450,24867,-27392,easy
585363,136385,17848,10844,13580,10692,819707,58684,48702,24181,17396,10606,-544680,126401,-9810,-18537,-7050,6236,441955,145216,-42477,1798,5603,1703,-600307,-38515,-40274,-23273,-10002,-7680,difficult
192869,93301,7897,14594,17546,11959,205019,31419,7163,17767,8711,12260,-181223,-15751,1869,-9452,7493,-873,-192273,16916,-1357,10676,-2380,-3182,337047,184482,1691,-10743,21393,3152,easy
806762,200796,161929,81850,22300,33733,1810592,389422,288138,71921,51148,80609,-1457191,-269240,-262418,-44329,-38668,-40697,187349,73460,168484,142021,1053,-20686,-1741649,-370098,-284692,-67904,-48930,-79245,difficult
510112,68328,34143,10833,14047,21107,1402498,76249,52842,43206,9591,14157,-423580,48717,18680,-27639,22710,30346,-870861,-23073,-32106,-33375,-2412,-2637,-1382718,-49408,-42670,-36106,-6929,-6860,easy
1194709,611823,57471,24688,45150,66896,937642,107871,19969,14479,12503,31398,1069965,1546478,55806,10359,60555,141211,219523,36322,33579,-436,15906,-24548,-518288,-70943,23121,20703,21480,-10168,difficult
657417,126730,42660,33759,15046,22354,758782,175087,43724,11077,12812,12310,1055438,108189,-16242,35062,12933,33379,-630885,-98148,2434,-3245,2718,2057,-728649,-155113,10616,36228,-8948,-5304,easy
1219947,114347,30688,20253,18297,16551,1961116,373672,57286,32985,25025,38734,-689293,-294871,-51327,-27701,-18754,-23900,-1022593,-194949,-16195,-15118,-19130,-27569,-511622,-288156,-12271,4622,17701,-15081,difficult
1503281,240451,78444,39195,16890,30247,787231,233521,24088,20522,15386,15896,-143855,-165686,-3881,-5078,-4801,-4592,1131419,255964,108655,54721,10732,34949,1160587,-69489,58295,6376,-1420,12695,easy
734916,41745,13340,14747,14720,18297,1380526,300330,30204,30063,63596,51923,-697141,-284243,-19590,-16288,-42629,-39938,-47197,-245444,-21030,-20490,-55614,-38871,-1192492,-246067,-9971,-9169,-48386,-22069,difficult
1077457,293232,43573,24505,35820,16418,916842,109277,12263,17241,7501,6640,138587,148426,-6302,-3599,33473,6663,-323390,-68735,-11967,-4528,-4734,-785,666648,472175,112199,29919,56219,23455,easy
701405,77590,49356,54063,40951,9945,681573,447410,135257,132330,102159,98251,993138,-399231,-47423,-18279,-7922,-82330,-294669,-270186,-77787,-84908,-75440,-85436,-638974,-440042,-132493,-131614,-100261,-97153,difficult
572314,75038,17850,9857,16100,29012,599661,139602,75467,40757,34545,23200,-40256,-85781,-33302,-34278,-21814,-10995,398716,-15178,-66180,-30233,-7801,43552,-440502,-92734,-73369,-28190,-25721,-15121,easy
591121,154230,48768,88714,36326,78916,579683,89278,79719,120886,85572,46952,312598,-54592,-60023,-114219,-77956,-40599,290527,326289,46210,123869,-8139,169782,-568810,-76842,-79039,-106165,-61642,-33292,difficult
603745,142972,25818,28679,16429,24589,1277268,356868,143543,33839,37315,21145,-997453,-154821,-126144,-15996,-30712,-3535,-1228217,-330030,-125818,-16242,-14723,11452,205100,-156837,-101214,16759,-17222,2414,easy
571221,55062,14376,15532,12907,12530,1016061,32107,9111,12967,8671,15961,-255179,14615,13601,13979,19338,10924,-915416,47164,-5338,-9360,-3866,-13764,-163925,7086,7533,3077,-2765,-7453,difficult
1621793,280558,74031,35607,18289,25287,1423730,284518,56002,45224,21426,32917,975582,179073,76448,-31251,1171,-3357,695298,-2775,-34819,12716,-3871,1258,-1076692,-188179,12459,-10315,-6710,-20792,easy
1340354,423238,132582,83145,142629,123994,922470,168819,45553,59143,71779,47044,688095,-123922,-41280,-55674,-69067,-38279,1160513,938789,343861,176550,343197,298498,-594957,-51610,-41493,-48871,-61581,-29369,difficult
808850,61594,13729,12292,13475,12901,759115,105663,21034,18086,10834,10928,324071,-80394,-10801,1298,-1148,2715,279637,2238,6950,-12325,16021,4150,-454504,-54050,-18065,-6356,-6951,-946,easy
1124234,170681,15632,14329,13433,13168,1339453,103149,53583,45213,28887,26486,-1070355,2349,-42296,-26016,-21216,-15478,-335733,17985,-31558,-32856,-24979,-14289,760432,182263,-39999,-33781,-166,-10186,difficult
1263134,50890,15646,14459,16825,18976,1040289,284191,82331,33083,27868,26872,-225650,-246710,-78381,-14086,-20631,-6934,-199955,-204592,-48716,-28828,6372,-2141,1094140,-248602,-72959,-12958,-18869,-14614,easy
627377,350587,27926,27787,28458,53930,1072203,348885,33402,20108,22968,35719,-313999,-259844,-4721,-3622,-16016,-21730,-146864,534334,13017,28448,43503,98127,-873615,-269385,-24724,-1790,-11018,-21764,difficult
1032595,97238,38113,39384,23588,32416,486752,145505,34150,23217,29181,24596,-406584,-119630,-28652,-4120,1327,-9668,-405808,-56800,19265,7092,-13537,-12258,2449921,31629,21275,45529,-4568,45386,easy
703094,292955,68865,131115,91483,82703,1590162,753330,90007,61787,117014,72274,-1301081,-499907,55201,265757,125296,108420,-1492898,-737414,-85483,-44685,-103121,-54863,132776,-143803,-33145,-13088,-98768,-22271,difficult
774010,75945,4959,22173,15299,19558,36482,12623,2701,6344,14442,20757,2173035,122627,-1230,20927,3008,3615,37406,54457,9481,18105,844,-9002,2143,12881,-1477,8455,-1281,1791,easy
1088238,116892,34176,16359,18333,16091,1463041,331211,56357,55383,25025,32363,-295428,-305367,-49673,-48788,-21227,-27945,221502,-41934,26301,-25729,21169,2630,-1050484,-295656,-43172,-42556,-20018,-23500,difficult
1052753,638447,88659,32470,59728,44534,884743,218998,54862,70949,15172,21092,58209,-27163,-48969,-52382,47531,5713,1156529,1491287,202060,4665,100417,84916,-710709,-205776,-51700,-67720,-14279,-20304,easy
847157,90325,20493,15919,4344,10363,477815,108768,46302,51494,18114,25727,187473,-82491,-45502,-46802,-15677,-21346,341076,-29525,3697,-12673,-11913,-13902,579476,56687,-35621,-47249,-13721,-10844,difficult
621451,26392,10348,6868,8634,7704,910272,284841,21242,34892,27795,17334,759149,-236210,-17263,-24696,-20976,-9760,-849643,-264349,-15040,-30491,-14031,-10222,-775970,-274787,-380,-28884,-22475,-8907,easy
555993,35980,16653,15128,19199,15243,368783,181048,176673,89185,43949,44671,-202112,-176159,-171970,-86927,-40506,-42701,218410,-114189,-155745,-61870,-7610,-18519,545333,-144855,-152346,-73373,-26133,-27063,difficult
705391,93734,16813,33403,10361,21736,796514,398855,34373,17235,17747,11990,-152913,-375727,-26471,-8755,-13953,-411,511361,-254442,-16949,50208,-11860,14199,-631816,-285194,-9261,7050,3656,15451,easy
1829890,450238,72659,55300,22952,73719,618676,141771,30362,27327,18460,16246,-515899,-133943,-27407,-23123,-13268,-14832,2326229,802643,39913,62881,31241,136187,1823313,256702,114385,44160,-4496,51064,difficult
719678,825970,66630,79943,53852,30574,1527866,672421,45689,66180,34743,61147,-319962,-16968,-20373,-7971,19916,-27863,-1015207,-425784,92584,21779,-6510,-47487,-1089394,903398,-9389,27480,43922,-16370,easy
707661,176339,36219,14287,16196,29631,1418211,843621,66422,71291,53518,63285,-811648,-434983,-31077,-62722,-30562,-1892,-548377,-787885,1678,-45626,-44012,-48552,-771624,-778977,-61211,-62665,-37392,-50518,difficult
734717,94106,42964,22740,11315,23602,407461,235176,56632,14433,20872,8336,990506,-120731,-22258,18726,1596,29233,-303692,-216480,-53870,7358,-17641,-4418,294955,-86000,35125,-1163,-12626,20983,easy
1386117,275431,30734,17186,18411,14647,379126,51455,13952,7153,2847,5559,287961,122886,27170,1907,8000,10622,2551313,433876,20934,23132,21582,13781,181699,115166,2242,5060,17109,2862,difficult
687696,73905,11094,12488,17530,11511,660263,149486,45521,61499,38264,38697,153197,-30847,-26543,-46144,-19857,-25044,236182,-62638,-31955,-50384,-18819,-24627,-307080,-133258,-44783,-50504,-23527,-31887,easy
87159,28768,9646,15732,11281,15552,812698,172503,66415,44259,24816,23644,-658475,-154388,-60207,-19722,-10436,3888,-731035,-148784,-47540,-32612,-15778,-12190,-787108,-128034,-62560,-33246,-14391,-15974,difficult
360380,107644,47286,9221,38439,21137,1333878,162561,31782,13221,22011,13266,-514474,54713,94609,-3131,79333,40312,-1193064,-85642,-30652,2664,-8973,-5416,-1212957,-133823,-17446,-11533,-21075,-11283,easy
917723,212143,45042,23243,21735,22935,484856,116048,22134,19137,10544,12802,745565,-33715,8542,-10005,2808,2668,869565,241191,81209,38011,33613,33014,-316528,80808,-21028,-15688,-2848,-5282,difficult
1728200,117787,38401,14343,27065,16399,1073954,126603,54314,17445,13319,10755,77668,-12723,-35072,-4290,-331,-6092,486167,1256,-44498,-12533,34193,11014,1398902,-14981,31830,7517,7377,12011,easy
1020728,76193,7250,10038,10337,6506,1030658,138440,60362,50745,33781,42101,-236058,-101336,-53397,-37270,-30107,-35307,-766844,-121674,-53757,-50368,-30405,-38769,973111,36269,-52181,-34484,-9820,-32708,difficult
549675,44505,11489,14611,12536,6809,785996,77580,41936,30000,21534,22746,-312893,-64596,-30707,-18399,-18843,-18273,-102885,-39671,-32849,-23361,-12221,-17404,-293186,5043,-27786,-4408,4070,-12135,easy
1155780,213010,63410,36414,32733,40378,1244226,638944,58925,49674,75384,118836,-799785,-551950,-12157,-25676,-60101,-91613,222225,-304764,-748,-34038,-31187,-52202,312222,-421089,26361,19933,-36666,-91559,difficult
412244,69905,44100,14973,9858,14385,677882,132255,30659,14482,32966,16086,-24343,2631,28603,-3387,-16658,8853,-463941,-113661,-27139,-10035,-26871,-13713,-308630,-76019,38858,14894,-25796,-244,easy
291633,33649,19233,11907,23452,18966,387841,96077,62987,41034,24159,27991,363937,-54138,-30986,-31972,-4194,-15689,-285267,-63823,-57547,-27293,14401,-1025,-367293,-69323,-42730,-28115,-12329,-10361,difficult
970239,327849,84851,111082,60562,72519,837405,184908,43337,12673,21308,36170,252867,100709,-10686,65793,45506,33849,-770846,-179699,-32897,-6133,-18601,-34487,916482,507812,168124,235566,90858,109685,easy
1405151,449353,46297,44353,16787,47684,1083951,111263,13806,22978,15358,10372,920150,382955,10974,-1928,3116,47867,596982,559574,42862,43811,9370,31347,-553532,71740,43636,22241,-8200,32723,difficult
900189,467369,44922,60126,26388,31393,1367158,247507,43255,54691,22051,28057,-941166,-135559,1369,-29626,-12430,-19693,729379,962893,41469,88191,38061,51442,-1189120,-167749,-37838,-42259,-12620,-21741,easy
864574,101742,60476,9193,20963,14244,987102,162102,30009,76432,55139,41189,-892244,-149401,-22424,-73271,-50471,-39028,968495,77679,117245,-73968,-17474,-20551,-443834,-109357,-3420,-54477,-34584,-21256,difficult
315811,60710,21916,10785,4754,7418,379673,134741,25893,24174,34688,18142,-337966,-129134,-15800,-20247,-33220,-16451,419034,-29148,-14056,-22452,-30575,-11108,-272653,-63810,17925,2533,-26008,-4612,easy
1466563,153864,71973,57050,34799,39936,397289,38880,16303,10854,7425,8766,297190,68169,39725,56265,10516,9428,-29939,-25591,-9990,-5628,-4540,-6716,2940570,302374,137274,87951,76146,90799,difficult
223841,45690,14864,14657,10220,8225,702762,164930,28484,31846,35360,40687,-597350,-151121,-24169,-22192,-18987,-35707,-562788,-148592,-9633,-15395,-31011,-35077,-276624,-58008,-7059,-13981,-25423,-26602,easy
1398523,193716,29620,55841,27034,24430,928991,320969,43545,17133,13079,13935,1319398,-255563,-38384,14908,9312,5545,-463515,111153,-22614,65448,15370,7844,552713,-237350,19222,35768,17182,18097,difficult
708431,173648,16723,31531,13291,29358,417996,40406,7518,15114,11113,10085,161336,8622,15764,3967,-3015,-3439,156995,141687,1728,41812,-4267,40749,552973,249418,10123,3472,13816,20510,easy
1328150,564962,60777,36386,41480,45403,1090178,163313,13267,34205,16958,14668,-471916,-42277,-7949,-32196,-14431,-8228,-46830,54937,97124,-13547,34361,37521,1232662,1192288,53356,52286,53637,62913,difficult
312519,40755,10861,13987,26548,20720,578112,124524,78997,24565,8947,33310,-209350,-98408,-69826,-22242,-4695,-21724,-201283,-79931,-73544,2564,25246,-1951,-386147,-72969,-61038,-12057,32253,-14094,easy
485533,107003,21616,6619,9172,6971,530082,191373,27270,47485,22868,40774,-256505,-111058,-5703,-36217,-17648,-30862,284144,-70962,-3975,-45474,-4109,-36764,-161286,-71090,-7284,-40907,-19331,-33782,difficult
1710734,128549,17999,22189,12235,10356,1187115,529142,138971,113894,121228,50404,122704,-294368,-125736,-83935,-110069,-36560,-443050,-462822,-110178,-103136,-110025,-44209,1891204,-444588,-127001,-88043,-106886,-39375,easy
490698,77239,18228,18028,11837,18101,601080,121676,38068,18739,24730,24819,-167775,-61166,-12995,12839,-10832,16913,-350628,-25471,-15884,-16214,-11109,-17255,187257,-46675,-30642,1241,-16738,-19812,difficult
163264,62116,21501,16124,8195,18595,132772,13938,4663,3572,13631,12923,-121116,-2807,4181,5737,-4976,9280,-102882,40641,37574,6344,-1049,7273,315473,106701,8758,25576,-10284,462,easy
1623795,324655,385085,32717,37693,106692,191350,176114,40573,32516,44802,26334,1601119,140153,10794,-5675,-23207,20719,312040,-48150,-39272,-28361,-35079,-17340,2384175,353619,1062014,34640,36960,237696,difficult
1690772,227638,115039,60919,42221,44696,1361943,203226,109900,105249,97570,66989,-222009,-59733,-27639,8739,-58703,22033,-792328,-191890,-99758,-97313,-95755,-63919,2000823,324860,142815,-44416,-11588,-24994,easy
1398960,264047,45125,102320,33390,57794,387762,102710,18825,17970,10125,7786,1442164,349624,83821,218702,56086,57595,566898,-10891,8770,2511,7150,61367,1024533,145277,-13691,31836,6560,31063,difficult
846441,122350,30532,17999,7898,12541,342127,72269,28852,15604,9340,11704,306723,107835,32229,-7161,-3327,-406,1318589,6491,-5142,27389,1054,4676,-112370,35917,-22047,-13043,-2054,-1759,easy
54252,13422,17440,11451,8110,7492,222224,43766,10978,31157,9686,11237,-213901,-40969,20713,-16382,-4993,-5618,-215290,-30757,-6453,-19597,-4312,-3908,-74725,-19306,5125,-23140,4577,-1710,difficult
691858,66386,6171,34344,11389,20724,119313,76632,9485,12652,19720,19023,486416,-36271,-2914,-7277,-8514,-5588,739258,9379,1242,24778,-12166,22516,491960,-3847,-8269,47574,-4312,-11825,easy
472883,121315,20607,9476,12823,35219,634849,49605,6292,17370,8381,11038,-534454,210082,36287,-8995,16601,41970,-36502,12130,2313,-6446,-522,834,85058,-7081,4345,-8241,-2752,29739,difficult
1118841,90001,7005,29091,8379,15754,566610,153545,17824,39577,15162,30272,-376789,-73695,-17047,-22128,-9359,-20512,2379216,-40991,-5268,14359,2089,-4611,-345733,-75946,-10141,-23688,-13079,-18430,easy
1584708,140983,123421,30146,44207,24098,1291324,327443,77562,47144,40369,30458,-356239,-259065,12107,-32463,-24942,-18507,1443340,-210848,191259,-6260,57459,13468,-206949,-89467,-65790,-12270,-21004,-14040,difficult
723759,166618,66011,31731,14476,21888,477047,326007,47765,33293,22921,15690,172933,-77153,-24581,-21809,-11905,-8379,1025506,-79253,122647,44226,3814,3921,-458302,-321760,-43327,-27103,-17243,23051,easy
122838,30813,6033,7991,4032,7687,661120,88718,38947,29742,20883,20657,-608052,-64545,-35555,-14345,-16255,-15015,-654083,-68319,-27719,-25413,-14906,-11221,-352711,-40851,-35468,-25496,-19391,-12674,difficult
