delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
76705,24673,3723,9042,3651,2775,90360,29002,7342,5940,2694,2816,-12995,2615,-5791,-2632,-310,-185,54891,10216,-1033,13870,446,11,-82860,-25817,-4032,-1932,2735,51,difficult
28082,11469,8832,15558,9210,8075,59063,26434,24064,7906,15311,15972,-7670,-16771,-22760,-7099,-14787,-14715,-41840,-13866,-10928,14929,6740,-1435,-43434,-14257,-12009,15125,-10257,-7541,easy
50060,13295,3421,4822,4139,6179,777068,233751,12993,18774,16920,26972,-650666,-204058,-8048,-16363,-15300,-23910,-757090,-229444,-11043,-13165,-16375,-22553,-773269,-227867,-9626,-12327,-6668,-15916,difficult
70226,42860,15320,19090,14516,4821,1161760,88436,42008,15737,21155,18808,-1068440,-75142,-40703,-14193,-20540,-18429,-1113628,-38151,-13008,2856,-14262,-14138,-1092535,-23434,-26352,21396,14884,-9394,easy
46841,28396,7936,15447,4035,15381,29993,19595,3079,13540,6673,5084,23954,-9112,1552,2629,-4850,-969,-18236,-7459,9486,-2642,-3678,9699,44826,42974,3534,5735,613,22160,difficult
588053,141385,23775,11969,12225,9846,453658,67105,17925,20233,9490,13891,-245416,-36071,-17346,-16250,-8629,-13459,-363891,-15256,2481,-11239,-5486,-5733,1012493,274166,32416,2698,22321,7057,easy
12766,18889,12067,15080,29179,8523,20251,21552,5455,11663,8107,10034,-2927,-2105,9650,6633,60218,-2972,-16807,-12837,-449,-10728,-6302,-7719,-2721,6954,10634,14346,9300,6159,difficult
260082,39703,22424,16324,6041,6953,369930,100929,18699,10268,3331,8074,251115,-41354,29246,19659,3267,3022,-311181,-76796,-2609,-3757,5372,-3062,-269479,-65529,-15462,2265,-509,-3324,easy
816305,76889,9073,19035,13089,4989,577205,29999,7775,15742,10707,5808,987032,-2574,-4287,-10236,-4369,-1316,-203731,-12531,177,-7625,-3022,-2591,-66002,155774,8005,27740,14537,1449,difficult
554021,87643,19159,15553,6509,5037,457844,105885,37965,11053,18803,34243,202469,-50762,-33746,-354,-16279,-31174,63485,-53401,-9058,10733,-11074,-28858,22576,49437,-13615,3120,-9528,-27586,easy
224448,57301,38272,12237,4862,6124,1274760,252868,58293,77970,32452,8646,-1124306,-123116,17465,-57998,-27917,-752,-832740,-242492,-53832,-75652,-30936,-6985,-1193890,-221094,-23696,-63550,-23917,171,difficult
121127,29833,9974,5117,2788,2554,239423,60508,19074,11350,10836,7334,-149446,-2421,-12179,-5909,-9680,-3289,-229937,-57115,-18212,-10747,-9744,-5762,24495,-32489,3090,-2043,-4719,-5289,easy
23147,34946,10171,14933,14110,16565,323692,37420,10698,11183,5987,5298,-291727,26653,5139,-2180,14467,11240,-305703,-22485,819,4356,4886,12746,-304204,-11591,-7540,9075,5015,9814,difficult
844812,41037,7913,6121,5222,6234,316851,48047,11438,14788,22571,3442,1203181,-9505,-1841,-9800,-17524,525,-147578,-46207,-8661,-9090,-20346,-803,528279,34682,-73,-7112,-14178,8654,easy
405551,59037,16614,16914,5849,7060,297995,35007,8224,16145,8700,4648,-255789,-27058,801,-12971,-7522,-2683,-134176,-26319,-3516,-12893,-5153,3083,712632,125467,27884,28172,4121,6836,difficult
38291,39925,9922,4345,4847,2978,168240,89132,9543,24999,17684,6215,-120207,-56543,-8965,-24426,-16676,-5622,-161209,-64617,-5415,-23163,-12279,62,-108430,-26461,15516,-14372,-9555,-4152,easy
141534,32046,6235,5341,5511,7105,263733,27090,12183,4919,8620,19907,42546,39250,117,120,-2877,-15625,-247551,-7327,-8380,4148,110,-6095,-161591,-17054,-9582,-3003,-6559,-16687,difficult
947727,70811,4909,3825,4235,2816,1568685,55214,9428,15193,14969,11396,1006591,119966,190,-7358,-6098,-5726,-1351369,-47459,-8477,-13520,-12140,-10300,-1518097,-25716,-5270,-13226,-13965,-9713,easy
35476,9718,3190,1459,2500,3608,271452,32191,19313,14835,10203,9252,-266497,-26990,-18036,-13950,-7801,-5094,-177584,-21354,-13698,-12703,-8855,-6479,-263848,-19076,-16635,-13475,-6453,-5360,difficult
49618,10979,8213,6498,1631,5091,30745,20936,4120,16730,13930,3902,78186,-18572,-2975,-15122,-13581,-2992,-4760,-11440,-231,-14421,-10269,-116,-16806,142,15485,-1154,-13047,6674,easy
44385,37638,2090,5990,5250,7387,612113,248451,25947,19250,9485,16157,-530832,-215018,-22999,-17252,-8274,-13830,-577725,-181372,-23959,-4381,2944,-1903,-594627,-236049,-24612,-18146,-7375,-10576,difficult
