delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
3998,9590,3551,4856,11965,10621,6093,5387,306388,42626,24618,9438,9651,19658,10352,9377,-301105,-31775,-22576,-4429,296,-10033,-2139,-3505,-301171,-35949,-20008,-3303,6495,-6054,-4747,-5939,-304895,-31383,-20617,-6015,152,-11025,-5890,-2525,difficult
452857,32078,13813,8873,6227,7513,7416,2817,727368,58491,12324,21644,9103,30594,18040,14754,-633397,-3209,6098,-17142,-2321,-26115,-15549,-12790,-715142,-36184,7267,-2952,-1978,-16474,-672,-10513,525007,-39847,-8899,-18219,-4328,-26653,-15652,-12509,easy
389006,53146,12251,14684,17010,30261,14025,9169,413296,80955,28786,13551,5607,11677,7770,2610,-306590,-62371,-15515,-6857,8447,-6671,-202,3742,375429,-8810,-25172,10800,1025,1459,-6041,316,-141708,-12245,-8917,-544,24737,60964,25008,15619,difficult
212071,52328,5035,5535,6999,37741,26910,10174,219077,15790,8712,10792,15509,20321,16981,10144,-203741,-5940,-2404,-6172,-10434,16206,25638,1400,292147,94305,-3224,-2975,-802,53707,20068,7315,-109424,21249,-5404,-6623,-14293,-17653,-15920,-8626,easy
51206,19738,8096,9676,8304,14592,8239,7672,847954,92388,11402,21619,3335,25277,10099,9389,-844317,-73768,-1842,-5053,3603,-3451,4720,9,-787120,-57716,2930,-9996,12378,-4868,-1061,3398,-758807,-86465,-11007,-20780,-1075,-23735,-9238,-8559,difficult
320330,54332,9782,6908,4262,16642,21314,11120,718792,100426,21852,15324,9092,45313,41833,14376,-607285,-90902,-20574,-14939,-8194,-41305,-40476,-13594,-636875,-75702,-17786,-10688,-3281,-37900,-30768,-6193,48774,28321,2151,379,-3014,-6808,9687,10020,easy
95493,24073,4607,8243,6769,17552,16365,5599,231327,32488,6009,6773,3958,6328,6958,4693,-156480,4333,-1028,-3920,-1154,2772,6818,2000,-29555,-16445,-2036,-3052,-446,5994,-2728,-805,-221468,-13134,-1143,11382,10033,24905,24130,1523,difficult
130029,29094,13908,20403,15659,11305,9085,7147,460382,48958,22749,21060,16536,32005,9322,8611,-414488,-26748,-9002,12002,16713,-8963,8829,9398,-157143,10160,2401,-6896,-9181,-27608,-5178,-6180,-419427,-43003,-19923,-7076,-10162,-25530,-4363,-7611,easy
85937,90811,15041,15285,13693,10055,6887,5574,780196,76074,20360,17974,7740,31441,29309,22804,-729881,-56973,-2637,-5065,9559,-15184,-19987,-14009,-736866,-35121,-6719,7754,10744,-26319,-24276,-19011,-616031,136304,-6602,-10755,-2445,-22655,-23004,-18669,difficult
45380,14282,6487,3153,5437,16798,21005,9822,12886,16756,4942,3981,13086,20029,17549,6187,112138,2504,-2892,-2385,-11823,-9778,-6180,1455,-10567,3363,6407,1222,-4990,1135,4932,2858,-4088,-13290,1120,-1320,-6133,-1051,11617,6592,easy
340325,53559,5737,4804,11704,26731,21825,11584,419995,63023,7981,8943,4414,6168,4166,2967,-415711,-45869,3744,1303,18680,35929,28193,11779,513627,72741,-6355,-5391,4255,26654,28160,16534,-336927,-55263,-4120,-8330,-1066,-895,-3376,-2462,difficult
291293,113621,14119,10792,9880,24889,26563,14870,309590,39481,14379,13419,13049,15801,10102,4897,93817,154452,-7168,13042,2380,12778,47093,13811,-130662,-30462,-13171,-11238,-11338,92,-7255,3357,-18047,98431,19558,-9686,-548,14395,9546,12750,easy
529564,117743,34865,12619,14792,36914,17901,16163,160385,22975,7903,4218,6274,11325,6263,5972,1202022,282090,54375,12791,24718,46368,18249,15796,-36756,17617,33106,11414,1026,35716,18126,17049,-57730,-15404,-6595,998,-189,-5318,-1460,-2273,difficult
54604,37216,7651,3060,5044,13629,7246,6168,169076,29766,7975,8327,12059,16703,6566,4121,-161581,-7920,-3420,-5783,-6007,-861,9349,3795,-166177,-19849,4072,-3538,-9389,1474,-2616,4220,-15659,50119,-1624,-6480,-5649,-9834,-4692,-1874,easy
599459,62310,10795,13930,10190,52630,33966,10677,107630,24202,7227,7504,14448,21984,14526,9572,-102541,-15684,171,10754,-5505,17952,17288,5292,1673678,147948,11788,8966,-6193,58399,7072,37,-95649,-17941,-1254,-442,-1075,15587,33960,-2014,difficult
856130,60498,10827,15038,10993,23317,13782,11316,879645,34081,7421,18852,8528,13007,9360,4644,778157,121443,9247,2263,7164,34317,17276,24499,-876905,-30822,-2447,-10532,-699,-2153,-1003,-2833,28203,-11370,3417,-3172,929,-1234,-3007,-1649,easy
924694,119027,27434,19364,18567,26417,17877,15888,208941,126941,37049,4167,5757,18928,7108,3903,1608888,-77640,2969,37648,27391,30447,30826,30061,596249,166089,-3115,5841,5227,-3390,-4139,6307,-57878,-112191,-28699,2101,5812,-4589,5621,-412,difficult
664949,52173,25862,35143,24815,44305,17533,10197,630361,42773,3293,7465,3647,9661,10647,3754,-613506,-7893,19576,14718,18768,35938,15341,7538,-471690,-19628,1869,-1456,-2097,-3385,-7004,688,1188959,55720,46263,69771,46833,71380,12322,11102,easy
12805,8412,4459,5252,6629,46118,24471,19600,718617,34846,23818,20430,12049,14302,11988,6218,-710023,-24682,-21657,-19169,-8663,-7242,-8702,-2605,-703175,-24353,-16989,-11431,-3517,73127,10926,18983,-704239,-30266,-19431,-14935,-4080,29564,35226,23769,difficult
105618,13061,2049,1180,3686,7255,3137,4450,572125,50220,14848,15090,5926,7397,6685,4053,-470187,-26420,-12541,-14237,-3700,2694,-4436,368,-490523,-48412,-13302,-14768,-4817,-5237,-5631,-3368,-438812,-36644,-12554,-12724,1798,2117,-578,4190,easy
12992,11650,5471,9177,10409,19605,19227,12259,312064,32688,9511,6876,10276,9271,6571,5352,-301587,-21839,-5578,-4567,-3837,3053,-1727,-2318,-309297,-22226,-8054,12471,-5242,14637,38121,16767,-286332,-19048,1513,-1001,9478,13313,1574,6272,difficult
171257,20980,6004,9673,9667,14003,6606,3758,570472,41406,20132,12873,9142,17415,16153,17493,-541685,-35537,-18857,-10461,-7952,469,-10118,-14869,-105370,-6934,-6032,-9382,-3166,-15709,-15339,-16774,-550591,-18806,-17496,10242,12693,5003,-3185,-9563,easy
364635,24300,11053,4759,8110,12295,5386,3120,709194,207860,57378,33442,15542,22557,12751,9858,308346,-168443,-47572,-29752,-574,-7187,-4307,-5246,-640006,-187668,-50297,-28130,-10035,-19500,-10795,-8970,-702017,-194569,-41106,-28168,-11687,-4099,-6992,-5999,difficult
776007,89990,56147,35981,40820,31500,20504,13437,858631,155863,48501,35811,18978,27306,32469,23154,-658365,-143251,31129,34231,44056,21668,2828,1295,927239,75250,25399,-6610,28212,5067,-11326,-10590,-516745,-129618,-33591,-27110,-6741,-14154,-27397,-19856,easy
51875,25789,8500,7005,3861,11197,4882,2566,489975,126011,12314,12615,15361,10270,9476,5190,-471528,-109935,-8452,-11705,-11232,4340,-686,-609,-420031,-117926,-9198,-11355,-14311,-7810,-8682,-4262,-422742,-72806,6208,6229,-8956,6250,-4415,-3002,difficult
244625,10926,5722,5647,8873,10621,3825,2537,419886,50040,17604,3433,4258,10050,12717,5938,190655,-36455,-7184,5477,7561,14830,-4667,-89,-401580,-46110,-14130,-1006,-550,-7760,-11561,-5296,-314857,-34778,-14333,2171,6833,-5357,-10447,-4819,easy
1215632,124141,65219,34347,30239,31497,21025,10970,99544,102063,5759,3849,8499,25705,19659,6532,-89663,-79985,9348,25133,12004,712,12458,13732,3483864,175674,165900,67655,54213,38485,4403,2516,-45937,-29454,3131,-1294,-996,-21820,-12763,-2935,difficult
448833,101647,12125,14327,15552,19578,10690,7006,1431443,199945,26140,28678,29111,45742,62234,17085,-108009,68660,-7060,8505,5371,-19434,-48984,-9980,-1421588,-193729,-20948,-27415,-27271,-39988,-59604,-15283,-1418232,-169826,-14037,-24142,-18778,-19070,-46045,-4975,easy
12024,11871,7581,6745,3310,9206,3654,3076,771995,98973,34910,28035,2912,12111,6624,6547,-742752,-80601,-33446,-16879,2256,-8041,-5346,-3826,-767671,-89377,-29392,-23003,-717,-1400,-3511,-4441,-769489,-91329,-19149,-23989,-345,727,-54,-2147,difficult
289056,89470,41217,20354,14281,16234,10322,5177,776186,170358,40380,39093,26905,40835,24121,15794,-675215,-158259,-38286,-35010,-21648,-33262,-15374,-12003,-80463,77352,76370,17049,8906,-1187,-2992,-5783,-705713,-161757,-35573,-38256,-25129,-39353,-23031,-14064,easy
132581,28320,7385,10537,6279,29086,13404,15968,143262,141467,20179,17707,20158,21936,18190,7111,206328,-123810,-18907,-13927,-14641,13520,5932,29304,-109632,-107621,-11769,445,-18239,-14666,-16362,-5241,-128739,-108011,-7707,-8027,-8756,22597,-3928,2509,difficult
391281,67217,20023,11115,20337,26794,17572,8888,631756,130806,9148,7522,5107,26116,34780,12677,-513810,-103568,-7405,8779,1204,-19952,-31501,-9976,-484157,-45608,11865,5790,29402,18713,-2873,-1516,276541,-41591,28165,-3791,15083,3274,-17249,125,easy
41011,18066,12209,8559,6526,11459,6504,5756,1372136,165489,24563,19486,23221,43787,20231,12831,-1350232,-139033,-3967,-14879,-16990,-19773,-7618,398,-1292994,-157159,-22602,-10965,-15273,-38296,-15193,-11037,-1350148,-146077,-10492,-6937,-17822,-38914,-18370,-10585,difficult
67711,32725,14059,8786,10562,9331,3438,2983,653714,26575,15233,14615,9979,13756,5594,5462,-540824,11677,-3636,-54,7413,-4872,-1282,-3382,-647618,-23230,-14638,-13979,-6208,-10286,-2248,-1366,-569566,30002,14751,-3453,545,1882,-2937,-2688,easy
140859,118902,20344,21069,14665,45234,29914,17256,314577,41892,14919,7457,7594,13772,12333,9381,-301460,-32776,-407,59,-1631,33459,1567,-1838,-193255,76240,7781,23133,-3851,5719,-819,8704,-26440,187565,8900,17645,26696,55207,51995,16760,difficult
112129,39933,10074,6066,12121,23706,18402,16317,649380,48397,17982,12374,12539,20863,13263,5483,-350124,12464,-10730,-4279,-5818,21731,9849,36081,-644906,-41737,-16051,-7681,12328,-282,18135,-101,-616722,3880,3058,-6963,-7763,-12920,-12568,-3479,easy
43600,13700,5913,10842,12517,19091,8998,5540,90854,14503,4371,11030,7078,12801,4220,5119,-64105,-6354,7279,2849,11891,21315,5057,2031,-77178,3553,-1770,4402,7846,8265,11296,3445,-480,391,-884,-7815,-3420,-10710,-2018,-4212,difficult
39046,34572,10164,10431,9195,17858,6731,8465,545954,66870,15663,27432,10296,64779,26742,21171,-472267,-63799,-15204,-26468,-9410,-63757,-25326,-20215,-509038,32913,11960,1374,15115,-15521,-10420,2466,-539419,-66008,-13253,-25909,-9007,-61484,-24286,-20368,easy
325345,54249,17080,14706,9140,16905,6787,5918,262201,63557,11313,8515,6276,5119,2332,1846,-191429,13640,20673,16734,2585,18316,4580,7762,631502,11240,4096,5228,6926,4183,3895,1876,-250640,-52803,-7469,-3390,-918,12859,4890,2579,difficult
109297,77449,14621,13163,10088,8881,10905,6560,397776,134453,13982,24462,4896,15194,5362,2329,-283335,-112186,-7966,-23072,11475,-10871,6361,3264,-255073,-58585,2712,6486,5703,2056,12970,9266,-327030,-240,7171,-17311,-1601,-10125,-2702,162,easy
55621,27250,8092,8255,4272,4729,4804,2694,137847,47345,10739,5804,4895,8631,4764,4979,10846,14968,5590,13850,881,-4211,-2807,-2781,-124294,-39137,-7763,-3754,-1859,-5005,-3714,-3775,-133231,-36117,-5767,-2742,-890,-2491,6640,-300,difficult
72309,28637,2445,4264,3327,10202,7878,2905,75337,17397,3558,5708,7022,30643,12572,5521,-53894,-10169,-1896,-3738,-4721,-23640,-4831,-2737,112391,57185,1080,3031,-1878,-21336,-4480,-1796,-67582,-13297,-2523,-3626,-4486,-16348,-4770,-3314,easy
151096,7911,7467,9574,4664,15283,12800,3325,893101,317210,131470,28201,24178,15735,17636,2916,-861449,-304012,-121762,-6536,-15033,23375,15985,2208,-524566,-308714,-121306,-26592,-21404,-10328,-14070,437,-840000,-315170,-128942,-22752,-22106,-14402,-16423,-1419,difficult
49741,8069,4335,4438,1688,9107,4322,5321,229275,93718,22223,17827,26002,25023,17509,5635,-224524,-87944,-20238,-10901,-23583,-16869,-13186,-2413,-162397,-82276,-20053,-15720,-25322,-20192,-13490,1061,-151681,-86726,-13374,-13546,-24038,-10687,-12885,410,easy
40651,38163,20472,12409,28151,30791,36063,18033,66809,24568,25224,17546,11466,35423,22288,10035,-60753,-986,4984,-9223,4843,7475,-14352,5608,13471,32437,-8192,-893,-1712,-8686,-5334,4542,-31193,9335,-11048,-5294,46925,-12686,61012,13845,difficult
62021,23680,6756,4770,5766,8318,5895,3532,267603,127355,45228,8237,20193,46439,21192,21556,-266112,-121161,-44827,-6839,-14806,-38151,-16967,-19700,-165281,-96163,-29368,-5730,-11294,-37887,-13064,-18201,-185352,-93701,-41222,2167,-17182,-38326,-15861,-16172,easy
344281,49869,5777,4671,3570,6659,2908,1877,316193,24757,14286,7790,5388,7316,4626,3471,-170900,28312,-12981,-2961,-264,-3145,-3951,-3006,457035,51164,-11511,-6020,-3835,-3827,-267,-625,-201872,-4139,-1034,-376,-1354,5000,-937,-1152,difficult
167604,236441,28763,24001,46251,24122,15279,16418,689294,17998,3954,4646,2912,3767,2085,1589,-676689,27920,25585,22601,21216,18746,7482,17975,-263889,632924,50294,37335,105428,33344,26313,23518,-624493,-5516,-1453,-1872,3374,8976,5787,2994,easy
104132,27221,4208,4111,3656,6391,2183,1626,225231,105842,17429,10240,19854,28370,23069,13227,77241,-29524,-8269,-5069,-14377,-20931,-20179,-11440,-220890,-104098,-16123,-8161,-18282,-24309,-21405,-11966,-219648,-102240,-15272,-5158,-15935,-20697,-21073,-11397,difficult
139877,76143,6342,10152,5601,14001,7777,3794,170618,19859,11366,3432,2598,8179,2305,1489,-160331,-16556,-8042,6911,835,-1561,8129,1828,233221,202162,3501,15824,8574,20998,7786,5363,-165114,-16754,-10532,-2576,-400,-1970,502,-276,easy
64989,8761,4266,1939,2548,7798,5704,4926,352102,31795,10315,18637,22616,13334,5475,6114,-239623,-27846,-6864,-15508,-22116,-11564,-4381,-5698,-285772,-18927,-9095,-16657,-20773,-8869,-1651,-283,-335943,-22329,-2187,-17928,-17314,3826,6720,2416,difficult
30043,23052,5748,16979,20809,24103,14446,12159,1187486,367195,43328,28627,26224,28876,32685,24847,-1110505,-329731,-39093,-3823,-8522,-6816,-17090,291,-1185775,-358969,-32833,-12492,6962,-14962,-25907,-21668,-1176049,-343730,-40814,-18629,-14685,7459,-11719,-16686,easy
63896,17445,14724,26306,13497,14272,8755,7568,302578,38805,8779,6864,22469,19149,14015,9684,-296967,-28887,8789,50860,931,3325,3151,2607,-119613,24,15622,11035,-18097,-14049,-11724,-7164,-299466,-35218,-6577,-3570,-9751,-3906,-7207,-1792,difficult
324729,67874,10866,4339,7820,8979,10328,6391,120256,75596,20101,14544,10153,13445,8033,6446,186896,-60957,-17471,-11511,-2942,-5473,-4855,-69,508673,73479,8341,-5345,872,-4647,4210,-256,-82150,-35688,-18574,-13760,-4929,-3277,7529,161,easy
373490,87609,12993,3928,6740,18193,8918,9742,819854,231116,30470,36043,16829,15961,13510,9716,-625257,-151717,-6049,-32625,-14089,-11966,-10822,-9065,-9324,-78196,-19362,-30120,-2216,33328,10120,18093,-704511,-200608,-27020,-33601,-13963,-14667,-13074,-8951,difficult
25570,10003,8012,4309,12272,10716,7356,4199,668976,114274,19586,10366,6851,19592,9449,5866,-658838,-103587,-177,-6144,19027,-4760,6472,1094,-607398,-111015,-18157,-8329,-3810,-16957,-6909,-4823,-663983,-98210,-16389,-3697,1045,-4912,-5842,-1271,easy
385092,36749,7172,12528,7454,11087,11630,10720,356176,123152,13562,21226,7197,43901,67343,11864,-270230,-96028,-10347,-13270,2085,-35084,-55847,-3265,-290867,-70588,-6182,-9304,-1818,-29834,-51503,6339,647844,-92593,-2641,-3521,504,-33523,-59790,-6507,difficult
54011,9962,8164,8558,11335,13983,15566,9004,103820,20854,10423,7141,7021,19386,10556,7439,-7359,-18042,-6751,320,2239,-6477,-91,-4012,-69014,-7635,-4841,3590,3009,-14656,4933,-1380,-73054,-6999,4814,342,7695,4925,10187,10086,easy
412653,48351,10275,5616,8217,10460,14700,4759,334035,18222,6231,7928,5558,9751,2928,7765,672204,43064,11120,-7298,2649,262,1304,-4370,-234782,7593,4653,7462,4813,3709,11336,-3569,-201567,39730,-3641,-7099,516,-1844,22676,-1079,difficult
128904,45886,4731,3994,4981,9054,5974,3374,264710,51576,8522,6570,6746,10029,6386,4732,-180871,-35202,-6683,-2276,-647,-1203,-3124,-1855,-74354,63724,289,-1198,-3856,55,4106,-2007,-152192,-45593,-4979,-4253,-792,-1776,-2219,-211,easy
559354,88697,15703,22445,9761,14117,19662,8681,26048,8037,5569,2339,3332,3777,5314,2391,-11644,28398,10274,14164,5858,20162,28032,9152,10403,34710,8731,26315,59,3795,5698,5634,1601159,178873,11398,19838,13371,7064,9315,4083,difficult
275416,26011,16347,10616,12723,17467,15195,5190,476596,130742,34021,25833,12575,47885,18738,22042,-447935,-126050,-22360,-22251,2857,-17004,-1278,-15549,309548,-75145,-6431,-19880,-5664,-41229,-15954,-20948,-465152,-112998,-24230,-3519,3252,-33022,6603,-14059,easy
21198,23965,5288,3940,7542,21083,8519,5761,947923,296636,57591,95702,25871,26409,35859,28922,-944166,-293828,-52698,-93861,-11312,13896,-18892,-18128,-893717,-228596,-47257,-88935,-19212,-12290,-31863,-25554,-942291,-295589,-56953,-92489,-24464,-17585,-31266,-25801,difficult
21375,16890,5179,4269,4599,36457,12658,9557,164678,55151,10132,16294,16441,25299,18184,13453,-132789,-21062,-7528,-13391,-13788,-11643,-13295,-10507,-140900,-49473,-2263,-11813,-9002,19099,-6646,2154,-156219,-44247,-5068,-10871,-12735,26019,3363,-3334,easy
49913,10618,2271,6382,9485,12088,8127,4388,876369,165048,65975,12396,13095,37098,13155,18302,-846564,-155012,-64011,-4468,9674,-6619,6620,-10047,-774766,-153691,-65467,-11007,-11746,-36047,-12512,-17582,-858039,-154587,-61634,-2566,-8758,-32363,-9193,-14112,difficult
614680,71028,19124,15539,12997,42751,8176,23159,1198743,107645,54192,31663,7783,26917,17124,23679,-1103365,-24705,-45847,-12461,5436,88999,-1442,31520,-1191619,-97508,-47587,-21375,-4070,-20136,-11658,-14250,542794,12361,-11770,-14536,14277,-21361,-13745,-18829,easy
559990,53384,14121,9215,12034,13109,5429,2994,234398,51768,17602,7080,5761,6010,4872,2304,-124482,-25797,-11285,1294,4065,6821,2891,183,302497,-453,10312,2500,2757,10300,-679,950,798762,31097,-9470,2612,11998,4177,-540,936,difficult
498210,19742,25003,10466,5424,11564,7876,4223,491153,82247,36616,28933,16296,29248,16845,15466,-474475,-76798,-31094,-13930,-8589,-3498,167,-6798,-386068,-75243,-31607,-28394,-12783,-27334,-15643,-14841,881715,-35475,27863,-13077,-11243,-22221,-11431,-12090,easy
440097,52503,11002,27996,19109,44293,20135,11739,423240,8768,2921,3512,4106,12060,14597,4446,846912,108656,13625,35288,15142,59126,11403,15777,-420432,7801,4379,15843,3421,14666,3134,5078,-375910,14749,6240,22322,26445,22907,2078,1024,difficult
116631,33610,10856,12459,7073,10980,4973,4205,1021589,80505,21344,6519,15133,11129,7282,11165,-914687,-76930,-8772,14830,-11496,1009,-4676,-5109,-1019677,-76604,-20547,-351,-7021,2151,241,-5654,-780511,12848,-2146,3342,-5663,-3607,-2492,-10116,easy
92029,22737,3110,3165,6953,16905,6712,5778,256634,126316,22348,6139,9925,15284,10040,8056,-245315,-107067,-17369,-3873,8028,28217,5612,4743,-151186,-89670,-19166,-1957,-7733,-12614,-7167,-5094,-97313,-114000,-21179,-3092,-9211,-10739,-8430,-6482,difficult
98338,7253,8185,3749,9527,11045,3678,2456,765886,81475,11499,17210,28186,47877,32391,12161,-748528,-68410,7022,-7992,-4012,-18098,-22466,-5735,-564101,-78133,-9457,-15541,-26518,-46261,-31712,-11854,-690016,-76123,-7507,-16851,-25448,-46136,-31962,-11525,easy
171579,227944,16179,13274,6191,15299,2970,2191,474490,27132,15250,7720,3660,8601,3201,2169,-464091,-26011,-14849,-1560,-1402,-1395,-1122,299,-436241,-17060,-11181,5249,565,-5094,-1106,-1263,-8400,645508,28818,12973,8430,26584,1536,1031,difficult
53692,32583,14362,7410,18393,29174,27469,15731,367006,20010,12373,4389,5021,5418,2752,2863,-251076,4786,15093,9222,16153,13261,26523,11451,-326362,40218,-1554,1197,22930,27020,18088,16398,-362505,-7285,-7571,-1357,1032,30988,29540,10754,easy
221170,41489,17522,17934,5960,13469,13628,9310,342702,72560,16695,7129,12991,9776,7890,3878,-93853,-30522,5485,-1363,-4311,2516,5563,4183,-267012,-26279,-14797,-5654,-7481,-7390,-721,-1611,-3731,-36413,11793,39431,-9300,15954,12372,13723,difficult
278972,21014,2478,5366,14934,27723,10587,12539,473599,184098,16585,7697,12892,18070,13491,6970,-320753,-159870,-12606,-3939,3877,30568,2848,11087,154804,-150879,-13256,1905,13781,6814,-3137,11750,-417931,-178504,-16459,-4958,-11532,-8422,-8424,-6131,easy
110291,41230,11158,9066,10482,16120,8956,7407,901882,70838,21673,7331,13453,14852,8174,7498,-887161,-62672,-16467,2492,3700,14603,11588,10374,-628772,38859,-966,3776,-20,2212,-2420,-3623,-858840,-65010,-14113,-1062,-12592,-13010,-6823,-7025,difficult
66192,21571,6263,11756,5821,6187,3889,3300,938885,63778,48646,27395,10393,21866,15230,10845,-803655,-11750,-39765,1039,-4031,-11684,-10179,-4045,-880622,-57272,-45532,-26349,-8785,-15556,-10904,-8878,-933801,-57600,-41852,-21607,-900,-19797,-12939,-9713,easy
183181,73254,15240,23089,18580,21616,44109,15922,679236,100937,38319,10383,22296,23756,15119,12014,-672659,-84446,-27064,-1792,10149,11861,35111,7068,-602980,-53246,-21589,39451,-5669,1111,42635,1206,-212525,54642,-20584,459,-15628,-19391,9225,3450,difficult
360796,33786,10544,5494,7652,9109,3610,2847,545411,37380,5806,7103,6034,3811,2479,1501,-538412,-17218,1932,1016,4983,10701,2701,4212,-506700,893,8040,-3488,-631,5763,623,564,491266,5544,4241,-2355,503,-571,70,-739,easy
152923,30054,6674,2514,5062,27479,31876,16850,250553,34172,10077,5122,6735,8012,4300,5300,-233797,-5388,3335,1081,5255,66831,82855,40437,36006,18839,-4015,-4663,-4124,-4421,2228,-2551,-95098,-25806,-9530,-4242,-6149,-4010,-2355,-3236,difficult
