delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
59357,27247,10525,11769,7918,5584,92503,44884,5646,6858,2413,7908,25322,-20975,2124,-4061,-30,-5116,-39745,26557,10842,-1768,2602,6691,-87011,-41973,-989,302,-1168,-6313,-73865,-35413,1971,34768,25206,-909,9569,-16382,10449,-4685,917,-5972,easy
264693,22698,8685,34708,5088,5585,17715,8664,6082,15229,7108,13391,-15985,-7709,-4558,-13823,-6053,-10569,66878,4496,-5312,-598,-3428,-11318,-485,4836,17981,122539,2767,-2190,-16391,-7454,-1333,-11666,-5633,-11733,1200872,76001,6238,942,2248,-3219,difficult
89689,44788,6712,12015,8734,4210,13466,10404,13381,5717,8638,9659,21361,-4446,-12404,2001,-6568,-3666,800,26443,2604,-667,17304,-3632,199392,58813,-6368,38232,-4799,-5642,58610,83194,-7822,-3540,2280,-8164,100951,7914,-9356,-4538,-7737,-6142,easy
42843,24834,4563,6283,8793,4385,85442,123497,14869,10181,9435,8776,54799,-51232,-2621,-4052,-5581,-6532,-64197,-101457,-11375,1699,18809,-3245,-75356,-116962,-12140,-6153,-4251,876,-81801,-119457,-14509,-8046,-6634,-6812,-46439,-104205,-10883,-2936,-5555,-6244,difficult
39609,29726,3565,5020,5301,4288,52781,29704,4958,8925,5120,4274,-39527,-18960,-906,-4369,1900,674,28810,26650,2944,480,-1838,457,-46522,-22405,-3639,-8066,-3076,-2428,-31282,-22263,-3872,-6721,6194,230,22659,37090,-1491,-850,-2275,1138,easy
49550,29769,11349,5001,10174,5121,80292,6150,1238,5489,5302,5670,21856,47789,-522,-384,-325,-2315,-74720,-3744,-241,231,-2630,1315,-49691,16398,5021,-3631,-3886,-3636,20080,52773,42969,4815,29898,3817,-71235,4878,3329,-3473,1301,-1924,difficult
13127,9118,3655,6074,7434,15369,41245,9993,1863,2669,3552,7108,-34560,3170,-1621,1705,1452,28379,-40596,-5457,98,-177,-1607,-2909,-38278,-2264,5000,13891,15165,10493,4456,1243,910,-1697,2393,-460,-31611,-1065,4574,3305,2008,5802,easy
72164,23775,2318,4185,4449,3552,299336,119766,15848,8197,5820,7882,-238697,-83483,-13584,-4089,-3191,-6058,-294127,-117897,-14992,-7492,-2592,-5095,-272081,-99108,-9229,1371,5839,409,-125300,-93239,-15047,-6647,-3836,-6954,-205653,-86228,-14797,-3205,-3077,-3952,difficult
28426,20777,8665,10779,12962,9912,340220,30447,9108,16287,11445,13669,-272180,8572,-3517,-14010,-7163,-9548,-332846,-22887,-572,-11285,4365,-1576,-326259,-14068,-2230,16908,-2094,-3679,-302241,4381,5148,-9915,2409,192,-325442,-24348,-1044,-9236,10068,-4174,easy
115177,42813,6163,6171,9430,10792,57971,22905,7024,29031,20389,13598,208778,44424,2413,-22973,-13791,-10777,-18978,-20345,-5026,-25048,-17154,-8485,174538,55095,176,-25586,-9946,4115,-34149,7027,2153,-18999,-16434,3985,-44161,13339,-4021,-21694,2531,-2870,difficult
64548,30327,4750,2609,3011,6391,30052,29734,14288,11557,6811,10924,96393,-24342,-13707,-10370,-5638,-10268,-18810,-25780,-11996,-8541,-5565,-6811,118898,62135,-3242,-10079,-4784,-8191,-26916,-8830,-10163,-8474,-593,9122,2915,-217,-8580,-7277,-2420,-6516,easy
184003,51460,2401,8821,7867,5221,59912,21760,10318,6116,9465,6701,10099,64548,-7887,-4891,-2466,-3929,732489,119197,-4868,23199,1846,3464,-55106,-6756,-7840,4206,8726,1359,-13336,-8385,-9942,-3622,-7808,-3811,-53692,-20106,-9047,-5369,-8290,-4485,difficult
60051,31256,6544,6035,5257,5626,852450,167909,68281,20447,15328,8755,-736966,-111350,-52680,-14055,-9913,-7229,-843816,-154720,-63868,-10573,-9486,-1354,-838513,-156572,-65199,-11687,-12844,-313,-745155,-135250,-62763,-19362,-4758,-2576,-797547,-125375,-64175,-16383,-13356,-4175,easy
339007,64089,9755,7154,12003,11579,156019,44017,9981,4887,7277,7267,-84558,-449,10006,6325,-279,-2572,-140517,-35368,-9309,-3952,-6060,-5679,-48746,33319,-4395,-522,29163,1626,-124424,-36239,-4524,1851,-5185,-4896,1313186,139096,7093,7634,5991,33083,difficult
127390,42170,10060,7187,6100,7042,65050,74782,14369,8083,6263,3128,-62548,-67527,-13639,-5426,-4410,-1398,96714,-48868,-7866,-5664,-2132,-1635,305655,30358,13134,10326,3499,9686,1914,-19911,-3605,-1178,1889,10380,-30036,-57114,-9567,-2540,340,2537,easy
186518,79539,14870,11321,7666,7069,82305,19466,5350,9771,8587,4422,197338,47694,8368,-6542,-4102,2469,61623,35916,12561,-4193,1570,-590,76448,-13548,-2551,-8991,-6620,-2049,44039,143100,29396,24042,-166,2044,141618,87205,-172,3434,4711,11361,difficult
54097,19509,10237,8751,5032,6143,117926,36933,12470,9299,9400,7889,-98347,-24004,9035,15475,-1291,-2653,83662,4836,-1090,3073,-6216,-4663,-75452,-17044,-5902,-7019,-8194,-5287,-114676,-24737,-5178,-7502,-2574,424,-114332,-26171,-8028,-6767,-3565,3448,easy
90773,16250,9005,2991,3598,9520,81059,12511,15638,4035,7273,2912,303616,14391,-14143,237,-5761,430,-68505,-6910,-9890,-311,-455,9768,-71793,-4081,4424,-518,-3219,15111,-45481,17845,-4134,-2605,-6411,287,-69265,-2552,-9423,-2021,-2529,7445,difficult
20294,15221,3070,3764,5670,3684,7893,12037,6680,6149,6914,7713,28663,24191,2210,-2483,-5321,-6319,2884,-2978,-5228,-939,8995,-5093,14556,-4599,-3828,-3908,-3076,-3636,-5166,-11138,-6077,-3801,-5650,-6526,21069,10444,-5127,-795,-1167,1431,easy
111038,12530,6499,5875,8442,5434,283707,45877,11773,17249,8407,6136,-60765,-26231,-9561,-11849,-5554,-4010,-278672,-32797,6024,-8180,12549,1267,-267637,-39454,-8916,-12747,2555,2507,19656,-34750,-8868,-11901,-6927,-3761,-275925,-33502,-5047,-12193,-2450,488,difficult
56847,22456,11194,7766,11605,9028,49583,17212,8401,10126,5593,6887,51077,21144,453,-2886,153,-5389,-46078,-6369,118,-7518,21734,238,-5025,-300,21451,-184,13190,9423,82881,19644,-8033,-6219,-3559,-5226,-46534,-7900,-22,5005,-1456,11661,easy
87617,16204,7600,10810,4383,5077,27458,21207,4912,5930,6676,4990,6884,-9828,12808,14406,-1837,4523,137043,6578,-1194,2604,-3204,-1131,21638,6091,6309,12950,2583,616,154966,-8676,-2103,-1984,-4289,-319,-19735,-19182,-2378,-3574,-4718,-3255,difficult
258730,44907,7062,7795,8570,3721,49329,5310,2447,2727,5667,3199,86462,61721,-516,1189,-2357,-991,-31431,14896,640,1605,-3717,-2123,-41119,3525,7674,10834,11191,3319,20629,61114,3872,1085,9033,2501,1012466,56730,11406,10626,363,-96,easy
31227,9182,3931,3638,2902,4266,333174,217375,26401,20871,14234,9599,-247953,-216278,-22866,-20341,-11918,-7925,-315305,-215179,-26137,-15608,-12498,-8339,-327902,-213551,-17845,-17753,-8551,4678,-291236,-184387,-19975,-15341,-11012,-6380,-327337,-211570,-25528,-17121,-12682,-8698,difficult
27510,14706,10805,5745,15262,7695,213358,10729,11239,10594,7534,12287,-149962,21369,29031,-4433,-5347,-7786,-208873,-833,-6871,-7364,6577,-2475,-196265,11659,-8127,-2233,43865,-5498,-173474,-6712,-6138,-3632,-2785,-1374,-200667,-5598,-10067,-6582,-3672,-5827,easy
22612,12358,7862,5925,10218,5563,28056,44279,16065,7553,9024,6837,12480,-36807,-14830,-4066,-7321,-4907,-21285,-29427,-10799,540,12650,5755,-15126,-25638,-3046,6343,-3262,-1015,-10877,-36160,-15905,-5661,-945,-4370,7587,-31574,3565,-5294,4849,-1832,difficult
30371,14985,4214,3100,2834,2234,99005,38668,11111,6644,6262,3382,-24651,-3199,-7983,-4629,-5309,-1737,-93481,-38014,-8353,-4953,-4448,-1557,-95619,-34754,-9149,-2052,-1654,-209,-39574,-27703,-6781,-4078,-4486,-2309,-89845,-14744,-2217,-2007,-1241,71,easy
46865,26972,9500,12120,6536,6813,19952,38759,16637,9336,11962,6508,-10674,-38146,-7844,613,-7608,-5562,18472,129,1469,6741,-10059,-3020,-17630,-29763,-11033,-6666,-847,10432,72207,-17078,-13926,-4072,-9391,-5043,72189,25925,-4353,17305,777,4718,difficult
15368,9819,7356,8965,10127,4622,148747,60446,3984,6761,6758,5264,-117685,-49890,-2996,-4753,-4118,-2254,-139100,-53758,7996,1259,-4264,-80,-137595,-47229,5409,6552,-2821,1272,-126635,-52368,2818,1558,13297,765,-145882,-49888,3635,6404,14752,-2913,easy
39121,28805,17827,10844,6765,4127,97797,24502,8877,9011,12167,3515,-46328,1801,-1196,-6986,-9921,-2008,-68450,8169,8372,12919,-753,455,-70036,-858,8999,-1630,-4412,319,-82725,-9121,6674,-6009,-5500,763,-25840,21525,21900,10871,-6425,3532,difficult
36964,17454,5718,5609,3480,4545,145205,77640,19269,9292,7744,9278,-25926,-24685,187,-5995,-6641,-4913,-132065,-73570,-15879,-3392,-5559,-4553,-130966,-73746,-17509,-3040,-2888,-1658,-135241,-73921,-18004,-171,556,-4601,-117009,-55009,-16550,-5819,-6790,-7939,easy
85423,30418,33894,40077,10709,12615,28129,10291,14437,28574,9075,7732,-4951,9219,-11394,-14141,-5464,-1841,-10185,8366,-2536,34915,-4748,8546,-25729,31484,52622,45072,-4728,6674,72431,11670,65348,3527,17379,10486,254905,39895,-6757,-11860,5733,551,difficult
13527,7644,7188,5609,5453,7160,90265,57173,22767,11996,10915,13852,-83438,-44429,-19983,-9671,-139,-4925,-76546,-48877,-21577,2599,-3074,-5554,-54129,-48086,5492,-3901,-7597,-8204,-88913,-55117,-22201,-10926,-9331,-11660,-80662,-51134,-19624,-10034,-7167,-3115,easy
37417,16536,5444,10024,5018,4139,86749,28897,4857,4131,6219,6156,63811,-21701,1869,6245,130,-4847,-80800,-23609,-368,-2298,-2386,1807,-80637,-14156,1083,222,-1380,-2253,-66281,18550,4651,29247,580,-416,-82751,-20890,-4300,-3953,-2950,-4376,difficult
25933,10308,5276,8553,3295,4301,14109,16733,6901,7306,10648,3903,80418,13716,5201,-4539,-9416,-2203,-11982,-14973,-6312,-5220,-6163,-2979,-6339,-11316,-6283,10140,-5752,3648,-955,-7314,159,10244,-7566,3127,-2023,-12240,-888,-4388,-7866,399,easy
23979,8326,5286,5754,5690,3603,60612,28292,7161,12283,13792,6871,31928,-12044,-4790,-10938,-11452,-5628,-54375,-27221,-5929,-9875,-12960,-4883,-57622,-19188,-1983,-4492,-7975,-2873,-54694,-20740,8558,-64,-2475,-2686,-48403,-20637,-5231,-7276,-5649,-270,difficult
340508,57380,9230,14317,7801,5802,338061,81145,26267,15279,8953,10988,333431,82372,-17687,34563,10331,1440,-181333,-69084,-24041,-11396,-7051,-10122,177406,-28056,-23592,-5332,1403,-7922,-267089,-61030,-12310,-11901,-7962,-4565,-50178,-43027,-7557,-10744,-2482,-4763,easy
71009,40028,13793,7386,8470,5338,32185,14342,5138,2460,5561,4650,83706,56204,19947,10254,-668,665,-9587,20079,4194,12349,-87,3837,-17794,-9384,8330,-699,9839,807,88554,17324,-1285,1143,6407,-2752,49241,44207,12088,1584,-947,885,difficult
24468,23768,6004,10225,9172,7014,33196,17243,4638,2165,2733,2051,42855,47254,1964,1756,2431,267,-24807,-7845,4051,19437,23259,8336,-7317,15796,-1434,5748,1930,558,-27725,-10773,-2991,7035,2143,4344,-26644,-11808,5242,6323,2433,11309,easy
111259,27533,10944,9792,5863,6814,21565,21197,2247,5909,4926,2777,140689,-9628,300,7426,-971,-299,323237,57297,26211,15964,2870,7891,-13078,-518,-243,-4058,-2828,-1053,12353,567,14587,4053,7996,10638,-14729,-16036,2628,-3969,-2384,3010,difficult
1487117,336550,51324,49575,48728,32445,14209,8022,4964,5435,3904,5728,1547914,1251775,85220,155671,72408,64487,1560603,176802,47492,26125,53297,43359,1743252,150824,58340,31724,46228,14021,1152538,13424,20270,-3132,12725,1297,1360233,49816,20476,10313,39460,10422,easy
181033,46173,14184,18262,13835,18846,30450,24514,2760,7839,2844,3183,76782,96261,23253,9185,14530,1132,662450,26840,3802,6855,7405,19936,23024,1826,13015,9621,20288,41586,-9642,-18065,-884,-5029,1955,3186,302,1432,17933,31483,10777,12477,difficult
70945,23430,5376,5689,5062,5384,50377,22699,5881,3883,4656,4488,-23491,-14552,1512,6734,3469,8069,-40396,-14817,-5594,1288,2624,4265,617,-17646,-1363,-2303,166,-2564,83027,29412,-1485,3635,-2684,-2731,83084,21256,4404,-323,-1543,-2558,easy
221642,18255,10085,6971,8346,8927,84452,36686,4610,5341,2918,2561,-80071,-32719,4293,5141,1862,10626,-78602,-35916,-4295,-4608,-2134,-1444,-35810,-8303,8707,1529,772,-749,953177,17791,15473,7567,23119,16500,-72743,-33009,3196,-1478,3521,6898,difficult
21041,9447,4682,7314,7443,4124,562549,93089,9526,11480,6151,5436,-519815,-79152,-5506,-7836,-1214,-3873,-556492,-86799,-8679,-9810,-4242,-3150,-529728,-77152,950,-8544,12988,-262,-547157,-91397,-9320,823,724,-972,-554349,-83712,-1667,4536,-1795,1697,easy
47231,28467,5581,6786,8837,5736,125870,57460,11078,10217,18175,9536,20534,-7171,-9199,-363,-12489,-8377,-124453,-57027,-9935,-6322,-13492,-7635,-103688,-12874,-8317,-4076,-8603,-19,-80523,-15358,2534,-2162,-5382,-3641,-105067,-52533,-2569,-4234,-6725,672,difficult
93028,16025,4731,4525,4254,3618,8945,9367,8764,14063,9690,13058,138890,18639,-6614,-8083,-2165,-10780,201562,7800,-3035,-12508,-5437,-8342,-1748,-8054,-7062,-12998,-7970,-9048,84457,19238,1688,-6855,-6089,-10134,-2745,-4332,-5142,-7244,-5520,-8898,easy
90460,17211,4604,4306,2828,3820,114745,31999,8789,17664,8303,7296,-54662,-2106,-3615,-15986,-5140,-3083,-93774,-29576,-87,-7425,-2656,1131,128267,-23136,-7158,-15568,-6300,-3565,-24934,-6497,-6618,-14637,-7134,-6258,-76321,-12627,-3448,-13174,-6147,-5603,difficult
197502,22767,21253,15113,10296,10717,34098,38785,7115,5325,7191,7766,-5002,-26517,1973,3729,-1815,-5069,344523,-19295,14902,7258,-1906,-2912,-21906,-30334,20207,1645,2156,1305,509976,5168,30427,21629,14357,21314,-10571,-9111,3179,14681,2732,119,easy
142613,53206,8282,12352,5342,6573,148149,26524,3893,10489,3510,4684,98458,-23349,-1940,-8271,-2572,-3018,33415,100311,688,243,-1236,-1019,104354,79132,29551,35839,15473,17414,-120291,-128,-2976,-9315,366,-1704,-143615,-22554,-3379,-9182,-2869,-2230,difficult
48602,9377,5726,7837,7666,4797,17188,22702,11856,10299,6375,4308,204637,1609,-8645,9542,-1540,-1067,-9493,-17420,-10706,-4597,-2013,-3236,-11636,-15189,-9054,-3696,765,-38,-12370,-17799,-125,-6670,-483,5254,-14067,-17827,-2121,-6889,9726,1533,easy
25511,8660,9168,6530,4193,4252,130565,57569,12415,9490,8600,3860,-108079,-38496,-9874,7890,-5592,1650,-111184,-48794,-8645,-8795,-6475,-92,-119695,-56120,-10832,-8707,-8049,-2506,-69594,-52155,16798,2592,3729,5338,-116720,-48979,-3681,-7782,-5647,-2428,difficult
66196,10263,3242,5798,11260,4587,27617,24628,11378,5411,6773,6328,233332,-14405,-6139,1070,-3784,-3785,-19453,-19174,-9080,-2267,-2247,-4223,-19589,-19769,-10006,-810,25014,-3041,-14597,-18575,-7641,-2270,-4301,-88,13201,100,-7812,6212,7755,2432,easy
65322,55203,10073,11615,9061,6651,315453,293317,97727,66102,50051,22207,-186471,-70261,-64851,-28010,-41975,-13353,-299880,-276276,-89802,-62796,-44442,-19510,-312046,-287661,-94165,-57408,-30049,-11932,-144836,-268139,-94706,-60959,-47658,-20019,-307423,-288232,-94745,-63260,-40824,-12967,difficult
16064,12459,5732,4019,6845,4282,454056,107664,20272,9393,16040,5987,-446148,-101694,-15125,-7496,-7858,-2296,-452320,-103021,-16483,-6652,-7178,1160,-420568,-67162,-10898,-7335,-13068,-4193,-427435,-98636,-17260,1085,-6356,-575,-443487,-105511,-12933,-6470,-11513,-2620,easy
84655,16422,3957,5208,4536,2474,294094,459161,113380,66131,50151,38027,55838,-403412,-109618,-56901,-37026,-36131,-284254,-457327,-107842,-61469,-48223,-36521,-285871,-451474,-112662,-61381,-48370,-34018,-257675,-453467,-105983,-60804,-46165,-34729,-275232,-448016,-111012,-64062,-48290,-36364,difficult
49765,11043,9139,11463,4799,3969,63840,32026,2764,4119,5602,7433,132418,167,2475,4176,-622,-5092,-47710,-29356,-1122,-2836,-4018,-5551,-61872,-24572,3403,852,2350,-4337,-32304,-25721,27230,32251,1247,856,-60905,-25431,-110,2275,-2973,-3195,easy
27350,17264,6548,9575,4855,3699,106565,54754,2423,8723,3920,4235,-90001,-24303,2956,2797,2688,-2685,-102278,-50365,2205,-6496,-1979,3524,-102746,-49994,605,-3246,4187,-1687,-82259,-30488,15641,19038,1750,605,-18789,-32302,-782,-7833,-1971,-2436,difficult
52871,42816,7809,7673,6783,5453,153704,89930,25256,34338,18653,10353,-120246,-26524,-10036,-23850,-12187,-7841,-143572,-83496,-23656,-30000,-18073,-9033,-130649,-75990,-20121,-25917,-10497,1591,-9927,-74176,-19505,-28739,-17115,-9265,-99772,24618,-13915,-24819,-1480,47,easy
9780,7452,4588,4009,7220,5801,143040,32354,22571,4089,4124,5312,-140893,-30941,-22210,-3718,-3027,-4658,-130988,-26268,-18266,1113,5811,-1425,-139761,-27406,-20026,-760,6711,8871,-125827,-18699,-13822,908,8705,1288,-128829,-21197,-15593,2057,-2719,-1633,difficult
696053,142712,27950,31542,20609,19652,418082,84174,29122,33737,23859,10746,1673497,518872,65795,41367,13777,35084,-402062,-67863,-27687,-30263,-21874,-6150,-409802,-70480,-22243,-29154,-20160,-6593,-389768,-45331,-6849,1500,-7968,19278,917988,-42508,-14877,5574,19975,2910,easy
10994,14126,4735,6321,4509,4220,26181,18683,6632,3405,4202,2834,-21518,539,-1969,3462,-451,827,-17936,-10768,-3530,1970,363,2879,-16510,-8565,448,4166,3654,-284,-13570,-7510,-2138,429,-2752,3210,-6399,3519,-2296,4551,723,298,difficult
71664,28380,11332,12855,8216,6029,199908,163278,29583,14801,7182,13485,-94095,-136175,-19789,-13655,1256,-10309,-182982,-136718,-25678,3209,434,-47,-149410,-124965,2827,19973,8485,-3218,-37743,-154518,-26080,-13720,-5699,-13200,-176991,-122114,-22534,-5537,693,-10505,easy
41151,15988,4898,6699,4763,3485,80805,15635,4161,3153,2919,1698,81704,5088,-3323,-2028,-451,-832,-69183,2607,-1000,9229,2086,2603,-69183,2607,-1000,9229,2086,2603,-74870,-7914,-513,823,1351,803,-66739,-624,9520,476,4148,3760,difficult
116383,35404,15114,7556,6690,6848,331360,110121,8515,7390,6255,6744,-326142,-97728,-7296,-5380,-3707,-1733,-325502,-103494,-3516,-1176,-3494,-2047,81143,8543,57808,19227,19354,13663,-184757,-80794,-6849,-5329,-5389,-5866,-319627,-100112,-7154,-6513,-4590,-3497,easy
34152,14841,6392,2653,2955,5239,37156,38616,16098,9360,8532,8190,69884,-7319,-9960,-8135,-6282,-4189,-34809,-35149,-4919,-7064,-5519,-103,-1037,-16739,-9558,-7437,-7883,-6657,-24782,-29321,-9374,-6222,-6115,-2337,-24274,-30347,-14720,-4676,-2085,-1470,difficult
100775,20935,12612,64017,9666,7477,26741,11581,5208,11673,2712,6416,-16658,4653,-2612,-5657,3208,2256,14576,6250,9637,3573,2614,3616,164059,35625,1247,11941,4726,191,93669,1339,2150,-277,20247,-1633,114522,-1095,26598,252142,3974,873,easy
102115,22087,10312,8953,8797,4375,96340,28647,9236,5447,7177,4426,-54606,-15006,-7035,-4487,-6599,-3696,-25111,-9816,-6579,-3297,-6422,-982,-71594,-20055,-6064,-3909,-3946,-3143,261506,29449,30116,27546,19918,5861,-81322,-17373,-5059,1675,5148,1707,difficult
