delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
560999,43957,21398,10214,6123,6110,885766,89685,14196,19553,19221,13294,-602002,-65628,-11720,-16894,-8446,-8939,353933,64647,56757,-3196,-12209,-2501,-476095,-71443,3493,-7492,-10976,-7421,-273819,-80039,-12701,-16684,-16765,-10760,-625852,-76176,181,-2431,-17095,-6301,easy
641792,96662,38560,23691,12959,9040,954185,589008,50808,133463,23332,23431,467928,-436694,39250,-65429,7456,-9270,-165007,-376970,-23906,-114753,-289,-7799,-283945,-548963,-36733,-126601,-20983,-18629,-725210,-547115,-3922,-117829,-16401,-16566,-855730,-551987,-35929,-124246,-21647,-19690,difficult
986865,96421,18102,28317,35708,13129,977969,204799,25690,37995,30085,31453,-696378,-153494,-12362,-16439,-24221,-24237,299476,-92232,-3020,12236,59995,-10656,-559454,-186825,-17271,-5496,-24637,-25788,-138778,-156109,-22034,-30839,-7128,-22940,1139612,46769,16746,-7850,24107,-8000,easy
368566,110994,30430,31339,15846,10009,406339,73798,36532,44502,19102,12111,-84014,29571,23277,29985,18104,10942,-23787,43170,-11534,-6919,-14539,-3735,-83217,-5629,-27974,-39811,-12133,-7520,59042,149246,11782,-10960,7105,-2203,-56887,-30380,-26059,-38110,-14817,-7996,difficult
1075147,134607,67044,24891,19292,15556,636725,124016,51753,72923,30126,12789,386965,183531,-10676,-52011,6854,8628,1137581,20776,77332,-27164,-11797,-1241,-529505,-104867,-50478,-69482,-28025,-10404,1354828,-27181,-13669,-56560,-19340,4099,-157759,-19305,73947,-34944,-1862,12755,easy
987854,217926,53980,39431,19433,26576,1125276,426498,107439,42379,19187,18712,612413,-124187,6355,54216,40974,49465,-54358,-317597,-48957,1130,-13602,-1792,-725599,-92374,-60261,-33539,-8308,4317,-249553,-289781,-82866,-37321,-7396,-12968,-270012,-218922,-81565,776,-10438,297,difficult
1025698,172754,32380,18869,24254,17247,1015541,288527,95459,88237,42767,13409,310708,-120958,-45858,-63022,-12930,-6562,763977,180669,-24801,-56732,23178,52056,-647654,-266508,-87402,-84835,-40191,-11923,349513,-114802,-70456,-60327,-26995,-3182,-725759,-257268,-86877,-81923,-35628,-11198,easy
1250108,124022,68759,49444,9546,16317,761555,333573,32760,27968,15361,9766,-500733,-307720,-24643,-11633,-10243,-7064,1240768,84473,143152,124876,9587,35768,-182603,-273272,-21057,-20553,-11419,-5935,1144125,-285102,-2643,12320,-12715,12700,741210,-266133,85188,2370,-4284,-2712,difficult
1353947,250476,69797,88650,23120,13985,995890,85013,35203,17084,8189,9496,1006766,408912,256929,382333,71201,23240,-539881,-62561,-29309,-12594,-5903,-4856,512743,332882,-18054,-9319,5906,15647,-690997,-67266,-24640,-14206,-1343,-7601,1501654,215350,-11956,11614,4793,-3986,easy
452829,118096,54834,17529,11584,6569,1080950,176577,13426,6471,6142,3629,-734142,-138643,-10031,1034,-1510,-678,-679125,-167749,9789,8432,-3712,-1836,-411651,-24225,111961,22056,8582,8635,-581159,27121,43073,20560,7334,6312,-734527,11091,52246,3207,16516,2268,difficult
1008277,93009,14809,11636,4829,7388,881333,77098,23743,27307,13698,11382,-277876,24860,-5836,-17328,-9174,-4535,743785,-26329,-11578,-23116,-10968,-6743,709567,-26698,1022,-11580,-3313,-2407,252600,141421,-8273,-5720,-8681,3853,-793356,-33697,-20004,-20613,-12210,-10136,easy
1071115,162540,51383,52146,15453,14216,838456,216464,45711,55666,24792,14892,1455962,241364,110980,94295,-7194,23519,-483712,-89998,-20996,-43244,-13830,-8058,-302347,-125327,-17713,-38032,-9127,-9812,409382,-166427,-25335,-11422,-18393,-6620,84011,-129233,-18576,-19196,1848,-2409,difficult
586164,124125,21197,14419,8032,9318,993590,171596,63130,93386,54177,25330,-751725,-141595,-38150,-77390,-51214,-22297,-784029,-154683,-52994,-78381,-52122,-20183,998784,33275,-30448,-76649,-39622,-1080,-611266,169598,-47911,-77686,-43664,-12969,-888892,-143950,-40162,-84730,-44101,-23529,easy
879352,199450,47904,24922,16412,8587,1351336,206127,25316,24690,30191,9430,161603,162363,102017,-1863,-16030,5510,-619297,-107589,5576,-10819,-10841,156,-1042537,162766,24962,4796,-13045,527,-1088230,-175950,-2979,-20313,-26858,-7425,228539,-74973,-16635,29357,-2122,-2985,difficult
598743,317274,48262,25363,9879,15568,624464,425007,34076,32524,27418,13198,-415861,-388589,-28166,-30468,-22922,-10039,65052,909230,176516,4385,4193,37566,568828,-345515,-22826,7073,-22569,-5550,-200472,-315038,-24554,10771,-20587,981,-146154,-398752,-30041,-27566,-25812,-11110,easy
801107,132497,33217,29310,9948,9000,1236212,484644,136757,104842,39142,25074,-643277,-405232,-128032,-98683,-36491,-21604,-1154319,-392797,-133422,-93215,-34020,-22429,-591356,-121683,-10086,-81970,-28376,-18714,256845,-445540,-127303,-38784,-31337,-15043,-43420,-395484,-118859,-65009,-15747,-2581,difficult
1327439,348433,44383,30882,15352,17036,668752,110618,36190,32476,13117,12591,747806,414561,76551,-10193,-3063,-1301,1986748,-15586,13654,-11862,16507,-8307,1072700,942704,-2297,36809,15119,47021,130011,-55013,-14232,6123,-4522,-3095,-643831,-97591,-32709,-28848,-12868,-12092,easy
1068525,113534,53959,47322,23687,19340,896491,82916,59270,22216,16031,17886,-155878,39985,-3944,11398,6960,-4018,1028716,46102,-42341,30519,-383,-4069,-716946,-59019,-47227,-20554,-1813,-15811,1488086,172491,117413,118588,45724,46043,-783807,-46468,-50456,-14420,-12206,-14873,difficult
1766494,348196,34069,71696,29374,20245,671994,213395,45141,54005,23045,12741,326653,-61993,7557,-38804,19730,22680,3016402,-14189,-32993,64804,18424,6773,736113,767444,39929,118313,-3087,1643,1636929,130239,-27700,-19632,12475,10945,-243598,-147496,-42152,-36225,-15896,-4523,easy
1154968,184250,77277,35191,26052,18296,1005120,74104,14184,27648,5812,8686,935169,220205,124296,91711,68549,41844,-945377,-25242,-8153,-25791,-1681,-5714,-820652,-24800,-6665,-24407,-4980,-7062,2067352,138570,166962,12589,27918,18480,-487253,241995,39026,-16388,11396,500,difficult
1007486,69473,22999,11803,10405,10239,538915,113801,15656,17652,2758,10430,963301,21931,-12109,-6213,11208,23965,847145,-90813,-13435,-12006,-825,-8341,-338385,-43050,32582,-13340,7114,-5943,689002,-61881,36274,-3407,17177,-3907,181791,-47828,-6595,5720,3563,-6727,easy
346368,67239,26938,11430,3922,4698,183704,19954,7894,4303,2764,2174,93404,144457,36828,27576,6589,10461,430104,20674,23230,-2604,535,-627,-39315,32503,874,7746,-1368,3345,403238,30601,14477,4822,1774,-203,-74110,8191,19813,-1907,-1741,-358,difficult
952122,265405,57569,52573,19950,18266,604052,429768,53191,66146,24780,17079,1765263,-340371,-6625,23144,-15205,-4285,-307425,426327,116128,-15456,4977,7536,264282,-294495,-23979,-6319,17035,13257,-534437,-394973,-37682,-57154,-15045,-13642,552667,-218304,-25954,-12082,-15913,3068,easy
782287,179897,40453,61805,18272,11571,872902,597101,96011,50977,41617,17821,1172872,-148531,-14485,107199,34971,13343,-43472,-555125,-51036,43120,-35812,-8076,-707113,-587645,-92332,-47247,-41112,-17009,-518351,-318560,-27886,-3565,-36504,-7437,-357009,-476160,-92049,-45368,-38266,-12070,difficult
1112220,67088,24934,7860,10657,7245,2357592,619777,161455,148690,26957,49154,-1691865,-603699,-159797,-145648,-22218,-45851,-1818257,-610831,-156955,-145181,-22451,-44534,-1788577,-593261,-151398,-141995,-25293,-45563,-585429,-428863,-119979,-143124,-13991,-35779,-342730,-526789,-94476,-128203,2454,-37816,easy
950200,105389,60659,15774,17659,6954,1711618,89844,47367,63012,22004,10397,-1501325,-64526,-31002,-61908,-19564,-8493,-353040,-28143,3377,-37897,5287,-5549,-147728,203525,96170,-33811,4047,2515,-1124553,-36924,12499,-45853,-7299,-1195,-680446,3792,-14582,-56723,-4198,-4495,difficult
777895,201103,15916,16714,10924,8621,945483,146735,28198,34017,8774,9611,-152996,-41584,-23847,-30659,2717,-4702,-102587,-111103,-4114,-27807,676,-3364,-853996,-137981,-25574,-33403,-6138,-7983,-683456,-30378,-23796,-22596,-4966,-4271,955094,592886,15921,27948,18461,15370,easy
500628,117679,39991,14339,9780,7830,359463,95440,22370,11506,12676,7225,64553,-72054,-13144,-6390,-10664,-4675,-42737,75788,27050,29709,4700,3700,-79409,-50223,-9362,-6974,-10501,-6372,758374,107432,84992,1804,3977,11683,5042,50252,-1433,-3985,-1992,-1311,difficult
879694,169942,47106,33880,18246,18443,1405155,498759,41037,57875,38576,26566,-582617,-246539,9333,-37157,-10251,-10763,-703186,-446587,-33577,-37494,-27919,-17571,230072,-257890,21543,-8089,-9564,15011,-936548,-458169,-33032,-49939,-36514,-19571,-635028,-234900,66080,12703,-17400,-7722,easy
822986,466646,52180,10697,10388,14132,871117,64320,18664,18821,10458,7225,-774733,-12570,-10991,-12047,-8865,-4723,228659,233514,16364,-10826,-3212,16279,-806695,-16890,7023,-14082,-6277,-4638,-662826,-10210,-8320,-11281,-8525,-5963,1774938,1817786,163503,7616,26531,33579,difficult
624078,57607,30114,24009,4856,14063,420516,356878,52703,72287,21145,11339,578675,-343852,-30609,-64194,-19410,-9240,-401024,-342089,-47377,-71226,-19680,-10062,464073,-335122,-39224,-69877,-16215,-7988,97066,-288661,-2468,-13523,-13470,11419,279022,-186633,6735,-22571,-12668,29490,easy
820422,181174,20678,36693,20846,22052,1212430,608978,38353,37798,25661,38772,-912925,-462591,-30002,-25917,7380,-15251,-332702,-508019,-29965,-5017,-11803,-30109,209252,-136507,8676,10538,5036,18345,168172,-485294,-15699,46440,-2474,-20910,-1091836,-546610,-21386,-31571,-22212,-35674,difficult
1707860,163960,53730,75663,17090,22991,350768,671900,13638,129008,15763,11580,365372,-640394,101039,-98380,-6258,-722,521117,-611668,42729,-100707,-10982,3015,2723762,-347208,27999,25718,12035,23661,2723762,-347208,27999,25718,12035,23661,451449,-593224,694,-119073,-193,7442,easy
680652,59443,13334,18347,5254,6722,519175,27638,14472,4314,6157,5935,299247,56675,-3828,12287,-109,2295,457193,28315,-9184,35447,1545,-2018,525598,59908,25824,17791,3627,12234,-53477,14774,-11268,2901,-4979,-4035,-421175,-647,-7235,1740,-4600,-4539,difficult
216105,33292,14058,10941,6367,2972,561003,79937,56613,33490,6573,11381,-409001,-47448,-43853,-26528,-3765,-7015,-150696,-53628,-32516,-23753,6564,-9429,-507780,-74371,-50715,-30452,-4335,-10049,-492078,-25002,-46416,-15657,-1382,-6996,-164936,-32776,-39275,-16354,1886,-8558,easy
575178,59864,33301,36647,13440,7845,272840,54981,10475,5491,3522,2985,325538,-25213,37253,65267,7178,4703,296924,-9219,9131,6950,2295,5911,383920,2100,4952,29507,5466,2651,364892,80434,10740,10127,3613,7531,140417,-23689,52053,43929,31038,3505,difficult
1227088,213616,46394,50138,17162,18969,355276,70263,9326,14562,10477,5471,-149259,98164,-726,-4742,11062,-99,556567,12464,43474,19068,1091,4204,1800282,3628,78543,58445,4981,12263,422749,-45878,7242,-5473,-2606,-394,1728723,648389,56809,110584,18896,51516,easy
1050454,154842,22182,49890,19479,18343,774981,118108,38713,24685,12426,14037,-692039,-36644,-23411,-17949,-9631,-12514,1031661,30123,15967,102194,45240,57768,-344292,-85990,-33581,-20021,-5274,-10836,-616233,-71251,-30081,-19786,-5315,-10633,1998268,347430,-11549,81588,10243,-2255,difficult
1282246,252064,38894,38287,16093,16195,681038,149442,30043,19732,9839,11919,1193408,-33210,11700,-14176,3140,-4860,750218,367093,52308,85298,18573,21037,13168,-107354,-20640,-14365,-7090,-9404,-211222,45473,9534,-15140,-3261,-5775,1260468,241106,-8649,51157,19910,20380,easy
755451,97869,41034,37640,17606,7381,1047186,89693,17664,22013,6641,5832,-107675,-19831,29630,-18626,3008,-2090,-1010192,-69407,-2882,-20073,-5262,-4485,-891222,-87242,-4560,-14253,-5107,-3110,1538949,278563,111190,150495,61455,21982,-988534,-61205,-16526,-19410,732,-4550,difficult
202730,43954,10107,8620,5264,3298,1196316,263629,78002,26203,5959,10559,-926149,-245221,-67959,-19705,-2955,-5752,-1084775,-185143,-69631,-17152,-3311,-9397,-1069897,-221801,-63625,-1384,2065,-4839,-858812,-228306,-71514,-24025,-340,-8368,-1028295,-217906,-66748,-25647,1068,-7949,easy
760932,104761,21048,12486,7559,5265,1147613,117584,38899,12464,6884,6458,-244468,-13117,-9539,-2204,10000,2086,-299021,-57922,-29681,-4845,-1165,-1067,-971762,147664,-29667,-2532,1628,-3364,-431725,-48456,16027,14793,-1653,398,13571,-92282,-36397,-5100,-5433,-4020,difficult
413871,35255,23397,25577,25369,11048,852120,313753,86673,140278,56850,25600,-1518,-306743,-58360,-131457,-49733,-20565,-724975,-270034,-83066,-104448,-44760,-15201,-618563,-293525,-60040,-130168,-46110,-20446,-669692,-275659,-82945,-111026,-41009,-19426,-176499,-246529,-31967,-96404,24209,2880,easy
1104368,114686,24333,6983,21722,14049,407321,113387,8158,14454,15183,7346,-271524,-97172,-139,-12374,-13752,-5976,694491,-75581,4522,-12496,-6725,-4425,-26733,-51993,19960,-8510,-5614,1570,1562873,27322,21959,-4863,-10125,1533,1526127,203919,34574,888,68911,40814,difficult
912770,242203,46009,18101,13800,9180,1491390,500248,68000,39337,32258,51398,1374489,78044,116421,23050,-9732,-19498,-1315289,-359690,-55344,-24232,-20047,-46966,-1438292,-481616,-53842,-36587,-31183,-49899,-62388,-34101,-50754,-29906,571,-43767,-1451622,-492862,-66434,-38506,-31900,-50959,easy
1264133,124958,36692,11799,15152,12468,613729,224067,33176,34229,27474,15624,754773,-147013,6956,-18953,-19454,-4935,1441719,-110894,-25356,-23388,-15875,-8693,-562869,-170018,-21491,-32472,-17439,-10566,1723286,-128159,-14443,-15068,-18184,-9535,-104890,60539,71914,-22269,9341,17950,difficult
741634,106899,58592,10750,8030,5308,1554087,296207,65888,103645,28067,39397,-699160,-200012,-45149,-97452,-21898,-35011,-819366,-88843,-24883,-84122,-20125,-32062,-1051427,-204622,136069,-86083,-10004,-32571,-584640,-220595,-43740,-101035,-24878,-35901,-907671,-232468,-58777,-95783,-23278,-34899,easy
644053,111652,23761,21631,17574,11026,310900,126731,29155,5168,5647,6312,62364,-15810,-15029,24136,5623,8896,823378,23584,-25121,18291,7914,12527,755547,136,28668,13023,13037,3846,-1670,-85257,-25959,-3390,-2923,-5692,26146,1954,10471,30257,35986,3993,difficult
1526590,228499,92358,48787,13558,21419,945763,480098,62194,55087,27222,21101,818835,-369867,-41717,-44920,-13702,-12491,119934,-422251,-31535,-45890,-22061,-10908,-534375,-470405,-47106,-50227,-24553,-16943,2451158,367888,310812,136342,4701,50788,48585,-363362,-39635,-26804,-12706,-8857,easy
946902,159977,45567,23769,11090,7717,845576,118437,78547,27755,15628,13503,-196029,-21031,-33966,13318,-6616,-3518,900506,71983,-26891,-15321,12711,-4267,-436833,85801,-582,-20579,-8368,-7215,-482347,62272,-61595,681,-7912,-7615,721335,8674,-41865,1970,-12506,-6317,difficult
1593699,150487,48373,32193,12595,11972,733963,93138,12388,29584,10690,8484,1220117,52733,29697,-3663,8940,-1561,-668554,-74884,-10667,-25577,-7248,-7189,1977419,190481,79200,-9239,12285,-581,907665,112971,60202,50154,1485,24689,862033,5443,21494,1369,-5935,2080,easy
735671,137780,49964,36234,10501,9991,499391,52510,21506,16584,6896,10311,88459,-10566,24951,31041,-37,-5843,227988,12585,14840,22623,-228,1672,985936,421710,109619,68337,22730,14745,-420194,-32917,-15323,-13331,-3501,-9131,299210,35538,8203,-10422,-937,-3045,difficult
1280224,335882,71252,40863,17911,19440,825982,178706,21875,29402,18888,10890,-737047,-154612,-15448,-23019,-17094,-7111,1183112,412142,50577,88539,19155,43944,1513471,-98361,-9887,-9865,-2400,2941,-183896,-153667,-4121,-17842,-11140,-6807,495569,780376,225766,19494,6594,9783,easy
416104,50703,10999,7793,3131,2939,1222918,160675,54334,29905,18021,15895,-246631,-124657,-49058,-24683,-15422,-13380,-1100537,-132593,-48090,-22936,-17459,-13685,-754347,-79349,-20873,-13905,-13180,-11154,-1202060,-120172,-49202,-25583,-12622,-12251,-730494,-93090,-49454,-23452,-15766,-14311,difficult
1371427,152666,41200,12716,8878,6052,692957,105794,97074,30557,35389,19385,1072364,-60516,-19931,-2714,-17310,-11450,-572268,-71860,-75039,-28152,-32666,-17712,-643797,-98969,-96843,-29186,-34326,-18764,2065255,193264,-72693,-9218,-30673,-11509,1470794,272440,-14863,-19934,-17579,-7229,easy
788302,89774,17271,10710,8027,4761,236328,61711,16609,6629,4975,3510,-81898,-48678,2026,1118,-1631,-669,-207654,-39240,-10740,-4742,-4162,-2433,1812844,24285,24107,1811,12152,6482,-105577,-34463,-13439,-5215,-4021,-1915,1342153,238413,1358,27434,12920,4788,difficult
722658,101149,47074,25905,15894,9801,1012655,266564,60135,53130,17839,14672,-528829,-135249,-39953,-13666,2345,-9163,-933172,-239064,-45171,-44620,-5963,-11872,-956249,-227914,-53671,-27881,-15520,-9462,1123233,-110005,-28309,-42524,12409,-333,-154966,-114843,101800,-7436,-2998,6476,easy
727637,119802,28765,10150,4359,6055,1188215,654471,99027,61253,54822,36636,-65679,-464512,-77592,-43071,-48367,-27754,216186,-483675,-27899,-55312,-49242,-31805,-970351,-520016,-68060,-60136,-52555,-32385,-1066924,-627612,-95117,-57390,-52153,-31551,-416124,-577531,-82644,-39606,-49997,-29409,difficult
1242836,185340,40943,21118,10536,12413,525525,151417,16050,46921,7776,6838,503522,-105270,2065,-36589,89,10233,1563980,-29563,53362,-26943,2812,243,215277,792,-3105,-20688,2636,-2940,291205,106894,44336,-24659,7192,12380,1012569,196762,27806,-20135,1072,7957,easy
433295,118503,20516,8774,10722,6739,1079335,113279,25635,42591,13440,13523,-392507,-82151,-20734,-40409,-10006,-9849,-699528,12772,6481,-31887,-7931,1823,-199868,27622,7812,-20680,3749,-8712,-909857,96945,-7211,-35832,685,-6407,-1028438,-29070,-11943,-40275,-85,-10773,difficult
867365,183542,19048,18646,22279,9886,860010,134282,26990,25872,30954,12120,180321,206157,-9898,-5515,8057,3354,180321,206157,-9898,-5515,8057,3354,-91456,-113106,-19670,-21286,-26126,-7889,-568067,-33818,-3367,-19149,-24695,-8408,335658,-19092,3124,15334,-8668,-1579,easy
1322074,180796,69805,49542,19086,15055,826695,168962,26241,64292,14437,12494,667016,246626,65749,52391,7596,25430,1015284,-45800,-4208,-57036,-2083,-9063,850512,100128,133752,45625,35447,7413,470578,-93265,24999,-57403,-5451,-4168,-526495,-148520,-2470,-57329,-12266,-6805,difficult
1220655,153953,22842,185287,56817,22798,667669,198193,47355,60434,35211,12272,664368,-61369,-12011,-1472,16783,5456,-417101,-185584,-45874,-40222,-26189,-2633,1443770,278565,15222,761633,163462,60284,-611301,-136150,-40646,-48990,-26632,-4558,1685193,-116660,-39254,-46682,-19396,-5919,easy
581153,148703,31105,27057,24411,21456,867275,96009,43466,37549,11939,8761,-565838,-65456,-35116,-34219,-10568,-7403,-361789,270437,33803,3188,16764,9129,293202,92735,7093,41297,74381,72303,-719193,-80712,-40827,-35580,-9326,-7361,-76994,46464,-26759,-27145,-8893,-3195,difficult
1082337,73078,72652,22634,19375,15686,431074,60695,34560,14727,16020,9612,-292836,-15515,-21641,-2177,-12034,-1884,-324953,-29246,-26812,-6142,-8560,423,-25598,-15309,22596,-8310,3401,-856,2024037,19993,96867,57545,20077,20457,1875663,101993,119451,-1380,13892,12231,easy
1049586,73400,31064,30514,7140,7024,397841,46601,10515,5405,4314,3551,711622,-686,-5673,-4107,-2335,-2372,107923,110323,51106,29972,2528,6257,1698711,14457,36460,74586,8294,10398,883901,43451,26244,25871,9088,4276,-143433,-33548,-5392,-777,-3447,-1192,difficult
632578,106769,19156,6850,5675,4306,694483,86330,19062,31830,15590,8617,38766,237680,18716,-22828,-11031,-4023,-479605,-73663,-7758,-28098,-13790,-7416,1004873,14731,10995,-21271,1409,1482,-468780,-74884,-11118,-23765,-12714,-5509,-404779,-1671,-10366,-28936,-13447,-6087,easy
885854,279124,40122,24687,13920,14205,526302,126564,30433,24470,16083,6993,275823,92625,-15893,-14721,-8179,1271,-107110,297215,-9581,-14240,-4576,4212,1303813,460631,108147,13166,16614,18859,-89590,-101154,-19134,22637,-5728,2898,414823,13481,-15095,-5758,-8944,8821,difficult
658189,111860,16799,39304,10546,7011,679829,316648,27739,39006,14221,18066,-328012,-291301,-25254,-31761,-10255,-16317,15503,-267676,-14759,-16301,-9983,-13494,360850,12267,20178,95445,5553,1465,-299732,-243780,-12544,-21673,-4405,-14015,143192,-233452,-22319,-24222,714,-12915,easy
886993,151205,39736,31620,12835,10935,372825,360445,67807,47877,10863,14804,1193784,-108506,-25578,-17950,32830,7299,275294,-250322,-39026,-15044,-8453,-6418,947235,-9212,41656,39596,2749,4814,444676,-343516,-62275,-42887,-7919,-12538,-290150,-334643,-55131,-44999,-9347,-12500,difficult
540763,145661,51937,19772,19461,13285,1015342,213073,20330,25058,19149,14057,-498455,-179571,10799,-12111,-4453,-8976,-319202,-169266,-5273,-18536,-11042,-8895,-352873,92011,125777,-11568,-7227,11018,-513218,-148459,2856,-15292,-11639,-9779,-689145,68226,23877,31078,35920,12772,easy
660918,143867,63642,25679,7705,12248,806795,214813,119451,62590,31554,18746,-484522,-178346,-110505,-45046,-28080,-17024,543448,-170378,-98141,-42352,-25115,-10370,-574751,-63852,-99773,-55081,-25739,-12926,469555,245117,148538,18906,-9251,25839,-683114,-187272,-119163,-60982,-31059,-18009,difficult
821005,91126,73105,21185,8743,9012,432827,68139,16475,47493,5471,5400,445698,-44412,3093,-35786,-2987,-625,-115081,-11845,8394,-34599,-2511,-3321,1498297,83411,208416,-26004,5615,11962,82462,2040,-4006,-15729,-1093,2799,29514,85741,67252,-19420,17338,7243,easy
1319934,361059,75600,67347,24573,20206,279315,210686,33275,19348,11246,7614,323943,-111195,-27877,-10304,8371,-2179,1653891,-72042,-21604,6572,-6766,4705,2318255,1181987,138856,38478,14088,21975,223995,-110127,53017,-11756,12416,4911,683013,-136758,69232,217007,38525,33550,difficult
174528,68058,11474,5116,2218,2973,400483,79185,22515,21238,3328,5581,-77249,-61138,-16903,-14592,-359,-3634,-164894,156228,12304,-12615,445,-1336,-324828,-67483,-16229,-18758,-2448,-4182,-190928,-41832,-20639,-17968,-2119,-2636,-371874,-41411,-13738,-16675,-1071,-1254,easy
531956,121856,7481,11612,8109,3391,689872,153348,46144,27956,14259,6763,-647896,-101428,-40634,-24360,-8606,-5256,-437776,-99099,-42703,-21385,-9359,-5622,216106,243838,-28646,207,5519,2667,564333,-147732,-40543,-21641,-8715,-3941,-484348,-53041,-40791,-14543,-9589,-4707,difficult
547494,87686,27050,15339,5381,7458,689780,476840,37551,53208,12386,15359,-445255,-465776,-26721,-42348,-7343,-14076,310705,-318269,21353,-40324,-1594,4383,-360951,-334857,-8931,-37143,-10110,-8881,340217,-396169,-5021,-20875,-4941,-7993,-556145,-430701,-33184,-48655,-11035,-12940,easy
435326,65380,18507,16362,5861,5105,102000,139499,35838,13090,6435,3204,298327,-24885,-27191,-1024,-471,4129,583046,-88971,-9142,5415,1148,3364,54097,-121392,-29802,-8596,-3237,-2397,283465,-51052,-2256,17765,67,4745,447695,-84295,-18266,2800,-377,-338,difficult
