delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
148586,45102,6427,6919,4535,8429,555580,133253,23817,19242,18791,14203,-427137,-114343,-20374,-15684,-15859,-10356,-427137,-114343,-20374,-15684,-15859,-10356,-470805,-123226,-16753,-13235,-13080,-6043,-322722,-84356,-14783,-8705,-16042,3158,-387167,-4485,-14665,-8306,-10440,-5275,easy
638537,70295,30691,10661,5368,26797,1102761,157583,29915,40000,18675,39212,-656961,-90280,-4229,-34888,-16034,-7987,-793736,-111640,-22827,-30454,-5569,-32239,-837581,-149847,-29689,-38753,-16415,-36710,-886403,-92867,-18812,-30957,-15197,-33512,853563,8195,79435,-11643,-13321,48373,difficult
250871,16783,17014,6555,12050,13489,226311,48316,13465,8086,12255,10729,-198506,-39014,-991,9128,12026,16622,-19290,-22864,45030,-3420,3601,124,-201073,-41790,-12855,-6104,-7241,-8060,102886,-32744,-6954,-749,-836,2392,438782,-21255,-6487,-6511,-8574,2724,easy
834555,108438,16902,9414,9196,13077,65256,50596,8599,5626,8746,25547,142969,-29287,7244,1537,-7368,-23487,142969,-29287,7244,1537,-7368,-23487,177989,-3236,3726,1118,-6179,-23689,2276882,317913,18558,-2479,12728,6473,1105686,33108,4743,17227,10437,1839,difficult
506228,82228,18788,10887,11399,14595,187169,32646,14320,7470,9174,5986,1204476,110575,5479,9764,8835,3635,167321,46017,-4510,8449,-259,11175,-108591,21768,-6154,382,-1510,9688,272769,66791,7178,1587,-3609,10333,59321,2761,20349,-3098,7669,8215,easy
1187947,141816,51927,32482,11568,12245,325572,34920,45478,19747,12094,5602,-236191,-11146,-31777,-6274,-5740,-1719,1200221,39876,-28919,18177,-7346,188,814747,5329,-13094,-4810,6578,-600,2210459,415720,136288,43241,9021,27135,322639,84700,-30251,13339,-5142,8211,difficult
133912,43961,7918,7652,3389,4187,884064,112878,43423,7543,8722,7119,-777681,-90741,-42235,973,-6963,-6029,-777681,-90741,-42235,973,-6963,-6029,-797141,-97372,-36428,-5777,-6574,-5834,-618682,-92289,-40643,-5165,-4523,5775,-779574,26559,-15986,9542,-1640,-2543,easy
419944,70510,35154,9751,13734,9946,212453,28684,32220,8404,4130,3196,1331578,154113,95795,16617,33226,15071,-149140,27489,-1434,2456,3668,4336,205823,-6801,-27703,-6843,-1348,-373,-199393,-23656,-30266,-1973,5438,9731,-151414,57984,-21720,-3520,7038,4986,difficult
895941,146238,54065,27149,16321,28506,612443,105857,32634,8062,6458,5940,-517877,-93061,-30743,-6849,-5049,-5140,1239743,222855,196249,38761,29031,15751,1146159,170731,326,73855,34185,109580,-417160,-93010,-31335,-7201,-5467,-5171,-33376,-5609,-27342,-3131,-3387,-2191,easy
1048359,234138,26098,18159,14862,30909,1574134,370695,81503,10893,16092,27419,-1524408,-352690,-69397,-9585,-14435,-15938,-1469793,-360475,-80192,-8131,-15268,-20473,1748259,429845,-35078,28810,8017,79020,-284847,-156863,-48801,14638,29016,-7609,-1098088,-242603,-43555,10596,-13481,-17551,difficult
672513,40106,13949,4918,3809,10373,404523,93739,25768,9175,10950,17907,-266522,-54185,-18039,-7592,-8377,-3134,-266522,-54185,-18039,-7592,-8377,-3134,118802,-33974,-9342,-4915,-2841,-6014,-306903,-73144,-13167,-7936,-9922,-14970,2061096,-52675,-510,6752,-6189,-10418,easy
493559,241474,28165,17352,9390,30876,741268,183870,41725,26612,7006,79636,-597295,-94743,-35049,-23536,-4581,-69509,-572613,-48201,-8580,-1521,13341,-21745,-424333,-84387,-38008,-6989,717,-42033,963038,691875,52185,1071,6634,-40066,-607343,-176525,-38346,-15327,-4189,-70447,difficult
647075,171927,48653,31081,15982,18945,372675,39553,6682,5545,7256,23163,-109589,19334,39257,3074,-1092,-10497,1586370,275357,13193,35869,37822,24086,-31642,358655,143764,92413,18005,2591,145100,19943,13279,345,-6233,-19838,-218238,-11420,364,-4022,-4872,-17430,easy
732482,127169,40104,11869,13748,21645,711060,133231,19212,10435,5876,21730,231077,142367,-3137,4090,-1318,30715,-632883,-94187,-12674,-3950,-5017,-19497,573930,95083,97301,21908,11626,164,428548,-53479,39327,-7276,37481,7338,-493560,-120092,-16355,-7603,-3412,-19146,difficult
767147,143310,42507,20212,19401,20927,302456,52632,11691,6874,4515,6592,-212330,-8234,13630,1944,-237,4440,1127390,160716,-2301,5343,37997,16704,778748,242537,115119,9158,6119,10492,900201,101885,27296,20136,11331,18462,-270552,-43514,335,30111,19221,21575,easy
909286,191884,17790,10924,20208,10089,442301,83989,27999,6095,9728,5618,-155238,-53097,-24934,-2070,-8162,-3981,-126573,10891,-19442,11487,15229,6975,-126573,10891,-19442,11487,15229,6975,434575,181247,-14614,5044,746,5471,2308736,389542,27387,-1801,29356,6913,difficult
385272,132595,17232,8950,12217,19186,204240,29580,7492,10842,6458,11300,140664,120838,20794,-2317,22905,17159,-39613,2251,2269,-5744,1465,-5210,-39613,2251,2269,-5744,1465,-5210,-122304,4988,5860,-3284,-2096,-4441,966026,384747,17507,7630,5055,37130,easy
403204,133305,16527,9919,8377,6729,406449,214165,18468,6525,8287,17512,-13485,-136871,7759,-1956,6703,-10519,-290581,-207696,-17817,-2853,-4851,-14871,-290581,-207696,-17817,-2853,-4851,-14871,-180228,-166891,-10527,-4563,-6598,-14152,758648,314856,28697,29196,10047,497,difficult
520775,183677,24810,14907,16759,27905,327624,89885,12168,27612,19031,30586,785717,181635,39712,-3484,8397,17660,785717,181635,39712,-3484,8397,17660,-291544,3447,-10502,-23770,-16311,-20838,-78478,14323,-635,-11916,-14525,-24191,-235656,87919,-5077,-20869,2682,-3698,easy
226790,34305,6242,5133,3526,11151,621452,95332,51259,4785,14217,10436,-509781,-73844,-44444,-1970,-12133,3798,-557302,-82189,-47873,-3418,-13654,-7348,-243012,-66422,-48190,2039,-8339,1005,-243012,-66422,-48190,2039,-8339,1005,-420205,-16259,-36387,3051,-10988,5115,difficult
416689,123962,60333,11852,10764,21017,392683,83147,22175,8185,5416,14906,-196162,-14087,-14865,-2802,845,4232,-113565,-11371,2157,-5969,147,-4150,260372,236100,101023,18119,25260,14687,-68366,-59016,-16030,7192,1020,-5361,237749,52450,118506,1794,-530,21147,easy
461639,69916,7778,6882,3991,4279,1787388,297699,41489,70342,18729,26168,-1725322,-294299,-33840,-65321,-17404,-24129,-1725322,-294299,-33840,-65321,-17404,-24129,-1385053,-106414,-33558,-59894,-13577,-20851,-994328,-228117,-35382,-61470,-14298,-20422,-798722,-215786,-31937,-65296,-11006,-19916,difficult
559214,103258,22560,22280,11544,20402,1215853,408002,38999,40414,28653,34173,-736074,-344653,-1531,-17176,-14779,-26694,-602998,-311508,-33556,13633,-13952,-6852,316531,-92836,19098,-12919,-3942,5969,-1130328,-387361,-33102,-37104,-26435,-20640,-1130328,-387361,-33102,-37104,-26435,-20640,easy
665954,166025,23296,8295,6172,8521,325944,51746,23679,15180,5254,4783,-250727,55926,-5247,-8901,-4011,-357,-158043,12777,-21145,-2104,-1399,2812,985306,345433,-3806,-12036,10052,13312,-168463,-24281,22100,-11113,698,-1607,1291976,181540,6184,-272,-748,4532,difficult
1223422,394609,13589,23519,10214,18730,1358975,142274,15416,14564,16034,36685,504082,1672847,9209,38967,8550,14646,-1289344,-134261,-10989,-10656,-11863,-35183,1311651,-55025,-5037,221,-9490,-28995,-1266401,-137843,-12959,-13061,-14417,-34993,62249,-84041,10642,29302,-1878,-5252,easy
329099,84704,32572,25289,17028,22591,219616,15929,8422,21721,7188,16081,-196639,-5762,4757,32533,5364,18894,728884,87722,4642,-12665,2073,-200,-38934,108618,66785,-3597,21422,10964,259476,162175,33865,2011,15391,-4680,-205373,-8879,10703,-441,4951,7570,difficult
680366,122871,19042,23001,20172,14905,1058261,467433,36486,31275,32275,52814,-391671,-435896,-35714,-24668,-26535,-49185,-352290,-337367,-23261,-23910,-20714,-24494,-19539,-285549,-20285,-25801,-28163,-44159,-228329,-248776,18629,60935,38804,-23804,-897646,-415220,-26587,-27925,-23908,-47904,easy
1032686,269233,20210,8663,13738,33714,1003206,93297,26552,24903,10264,29074,127335,268017,3599,-10065,-7189,-13458,-320941,162412,6827,-16840,13358,32400,187408,-33513,-20494,-19979,-7634,-20892,187408,-33513,-20494,-19979,-7634,-20892,-33808,516275,-1148,-14338,26470,46040,difficult
817762,96533,9083,8170,12589,28261,1978705,907530,82492,24200,36212,67134,-1875690,-882883,-81630,-22150,-35833,-64314,-1814559,-845613,-67890,-20758,-28556,-54281,-302800,-815337,-70418,-15749,-11775,-11507,-302800,-815337,-70418,-15749,-11775,-11507,-1508865,-695816,-76688,-5745,-30177,-52757,easy
248596,21057,8936,3853,8743,8727,175049,40914,3132,17469,11087,20923,87708,-24425,-2117,-11283,-2937,-16731,-132246,-26700,1815,-14660,-2716,-11668,-108936,-29442,23918,-13257,-2534,-606,15147,-21826,1488,-12689,3314,-15679,506063,3107,3914,-16191,-6847,-16295,difficult
1327877,241445,46750,44826,23272,36401,196445,78371,13688,9458,14172,15441,2466961,569414,59469,86939,5095,57546,1690704,125572,14515,28463,51101,39215,1450778,149875,96043,55672,4803,23073,-94942,-68026,-9730,-7957,-11995,-12032,143659,38535,5011,13722,-3505,-3002,easy
546943,93417,45531,25700,24250,15605,231359,107494,26861,8449,10641,6252,123967,-51707,-2138,11678,375,-1650,4244,-48021,-20998,-5837,-8387,3058,607401,10800,25148,33627,31595,20930,607401,10800,25148,33627,31595,20930,234909,7741,66189,13162,12866,3496,difficult
784123,72481,11848,7593,10183,29917,947119,180233,36285,25691,12344,35154,63882,-97715,-18746,-21703,-7022,1890,63882,-97715,-18746,-21703,-7022,1890,92676,-136042,-29255,-10074,2413,-15052,-686098,-153835,-36013,-20021,-8062,-31516,-349320,-53452,-19426,-16987,8888,16602,easy
526988,153424,41739,21768,8437,18402,2453861,53412,68376,27132,43372,112021,-1658405,80377,-47265,-20783,-38809,-95768,-1466775,458055,90136,57020,-18838,-58040,-2262886,-7022,-64105,-12078,-37188,-98388,-2123149,-15676,-55975,-25490,-39919,-107950,-2123149,-15676,-55975,-25490,-39919,-107950,difficult
495901,200272,10381,17545,16590,20512,636748,310984,34211,11737,26642,33564,158721,333846,-24434,38007,14961,18112,-190261,-176026,-27183,-5136,-20857,-19112,-190261,-176026,-27183,-5136,-20857,-19112,-229929,-233136,-18639,4232,799,-16759,-252507,-302220,-21710,-2926,-24306,-28387,easy
392923,126070,16225,11167,16821,27105,596285,41487,8489,9397,14021,39754,479965,458520,40928,8564,11582,-1022,-571955,-18866,-7588,9195,-2266,15074,-280435,15547,8791,1081,22174,-6508,-509139,-12780,-783,-1790,-10309,-33659,-135244,-19508,-2666,-8198,-7180,-37130,difficult
496737,203222,32382,16095,22639,24710,162103,16386,4275,6503,6208,14724,-98914,1899,6730,8091,10763,47739,122767,295973,6696,22817,15597,-5549,153081,372948,49263,719,32880,-3795,-97907,42023,33874,7028,10060,579,1594144,221336,43970,9306,12855,10957,easy
482213,103191,16645,12821,5039,7649,1201121,170674,51634,89411,41881,38593,83389,3099,-34769,-49789,-33494,-21833,-764962,23569,-33821,-77498,-35420,-27246,-889215,-131837,-32348,-84130,-37736,-34886,-889215,-131837,-32348,-84130,-37736,-34886,-1134536,-100408,-41660,-87401,-39825,-35871,difficult
77313,51910,15207,3763,10813,10079,662945,367548,67196,133039,244683,116804,-628432,-352948,-61826,-131533,-242691,-113793,-547641,-289552,-45402,-125692,-222639,-89635,-618930,-358746,-52291,-131076,-238436,-114294,-618930,-358746,-52291,-131076,-238436,-114294,-514229,-218199,-48135,-127001,-227148,-101609,easy
66197,16756,8766,8448,8975,9564,614761,36394,8178,8209,7977,5055,-596489,-20036,-5208,-1882,-1902,8960,-518701,-25042,-1493,-6824,-4892,-814,-602020,-33419,-821,5346,-4629,14372,-506181,-23270,-5664,-5108,127,-1547,-519429,3576,16126,9664,16288,1574,difficult
292640,99067,7215,17982,18140,24112,99420,68854,17931,12321,23581,19058,-43106,-56936,-8859,-8400,461,13037,901422,156033,-5639,38408,10365,-1523,82138,57079,-11949,-569,-12469,5004,82138,57079,-11949,-569,-12469,5004,-56491,-62191,-15186,-567,-13094,3750,easy
236427,103498,7987,6044,4166,2960,306404,34929,5045,4037,3472,1572,-166347,-22037,-3247,183,-1112,-961,-166347,-22037,-3247,183,-1112,-961,313989,249967,3540,2436,8082,2547,-244872,-18813,3792,-2385,-2249,410,-86306,155763,13871,9616,-141,5907,difficult
163732,64448,5851,8510,17730,15090,97260,26295,9241,2813,3641,10610,-28255,-13118,1647,769,931,-454,-51250,-10983,-3565,2672,28276,13635,253533,118313,-3737,9031,17129,5746,253533,118313,-3737,9031,17129,5746,-95203,-21760,-7556,6983,6981,-2273,easy
859360,95680,31267,24326,18700,10948,431634,375739,33800,54925,9049,16220,1267921,-325168,-17611,-41836,-3220,-12911,-136019,-365566,-30555,-54218,-7719,-12467,382831,-348825,-7030,-43641,-2083,-12144,-224840,-318840,3776,-1018,60093,11323,848737,-41894,38757,-12282,1182,-162,difficult
1229655,62631,14227,34002,16808,19257,137238,31609,11106,6208,6213,14004,97719,36523,-5122,3309,-1133,-11009,569330,977,-6631,4072,3788,-647,-66789,-25086,-8264,-2669,4270,-11651,2430912,71349,17811,67129,23026,24786,2430912,71349,17811,67129,23026,24786,easy
441271,82483,22246,8319,21450,22075,172744,44565,11546,3503,3491,9970,487380,6980,41856,4551,34937,13759,-31621,27253,14556,3856,12964,1754,-31621,27253,14556,3856,12964,1754,230917,114288,-7750,8274,3705,28249,687579,13814,-9719,3545,25227,15011,difficult
173796,75049,20175,6446,5778,15287,125761,21264,6749,9858,8354,9977,26553,141000,56935,-58,1463,11411,-6450,-4185,-1922,-6939,-7634,-7139,-16865,16465,10737,-7025,-4160,-1029,28422,37984,1785,-3828,-1553,28334,208514,77660,-404,792,-997,-5026,easy
104550,26654,12677,17762,8889,11191,186152,57614,18845,15198,10539,15861,-99603,-49366,-16939,-11025,-7067,-7781,-16334,-13692,-13043,11193,7330,6390,-140519,-52250,-8767,-178,-833,-5506,-116596,-48238,-15663,-13900,-7745,-11794,-34960,8748,23572,26732,63,-4657,difficult
215004,27109,10091,6635,6915,7239,20173,37271,11971,9046,12035,27704,660290,7062,5572,9867,2884,-12059,99980,-33283,-8318,-8456,-10507,-26285,143213,-12575,-11404,-8213,-10716,-25771,35335,-6008,2375,-2627,-3630,-19105,35335,-6008,2375,-2627,-3630,-19105,easy
1572662,499886,90900,83511,28900,38701,1237023,513444,181416,47421,25270,36565,565632,147668,-115265,56670,10803,-1719,565632,147668,-115265,56670,10803,-1719,-797816,-459452,-171681,-37328,-20486,-33887,259902,406310,66719,108380,27577,40835,1084843,-309986,-117090,-3942,-10547,7170,difficult
185956,130051,34453,19540,13603,26441,573785,62279,7267,5012,10503,15998,-455089,91573,64658,-10,7635,22367,-538307,-11507,19476,11713,803,20376,-384549,31613,16772,5478,14312,3564,-280601,113590,17511,27729,-3625,2953,-280601,113590,17511,27729,-3625,2953,easy
333701,48578,9847,11010,11749,22734,57226,25612,8085,6317,10886,19705,-50157,-8412,-3523,13759,2970,14295,313415,-11711,-5155,-4346,-7151,-10600,88440,48616,-5234,-1692,1069,-15089,1061315,106590,28306,11224,4076,13246,-30638,-20255,-5584,4519,3350,13291,difficult
