delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
412818,69931,13691,24060,23615,39711,631756,130806,9148,7522,5107,26116,295896,-8076,15488,37752,40391,27827,-173681,-86249,-1777,13832,3033,27792,-513810,-103568,-7405,8779,1204,-19952,-484157,-45608,11865,5790,29402,18713,easy
29567,13542,7489,6122,11507,31746,1372136,165489,24563,19486,23221,43787,-1370562,-159240,-21696,-10106,-18139,2071,-1356487,-152356,-20033,-17505,3544,7835,-1350232,-139033,-3967,-14879,-16990,-19773,-1292994,-157159,-22602,-10965,-15273,-38296,difficult
43018,44456,18638,12695,14732,43361,653714,26575,15233,14615,9979,13756,-612910,96441,1473,-10530,9559,51891,-641434,-13366,30421,16884,8246,81686,-540824,11677,-3636,-54,7413,-4872,-647618,-23230,-14638,-13979,-6208,-10286,easy
103224,41722,16662,15235,4769,33459,314577,41892,14919,7457,7594,13772,-42197,-24510,4920,5366,-5118,-3587,-308499,-19636,-5321,2555,-699,43157,-301460,-32776,-407,59,-1631,33459,-193255,76240,7781,23133,-3851,5719,difficult
474568,80641,10942,7528,12147,21529,649380,48397,17982,12374,12539,20863,308843,-38827,-12068,-5935,-10708,-12110,-13062,197076,10689,-1489,2630,-6674,-350124,12464,-10730,-4279,-5818,21731,-644906,-41737,-16051,-7681,12328,-282,easy
115328,36521,6280,9390,11435,18703,90854,14503,4371,11030,7078,12801,222412,88222,-1137,-6493,-3223,-3182,16766,2652,3265,-7318,914,-2792,-64105,-6354,7279,2849,11891,21315,-77178,3553,-1770,4402,7846,8265,difficult
155871,41179,17231,12261,14862,27037,545954,66870,15663,27432,10296,64779,-375115,-49225,11691,-24901,-6352,-57510,-203914,-22652,-2174,-10689,18910,-14180,-472267,-63799,-15204,-26468,-9410,-63757,-509038,32913,11960,1374,15115,-15521,easy
265323,45986,15394,13970,10232,13051,262201,63557,11313,8515,6276,5119,-196244,-56327,-7010,-1850,-3134,-2784,-231340,-38836,-1434,1709,9448,12014,-191429,13640,20673,16734,2585,18316,631502,11240,4096,5228,6926,4183,difficult
283819,73117,15592,11898,13312,9183,397776,134453,13982,24462,4896,15194,-218302,-99021,-2290,-18465,3940,-4868,300883,24449,13985,-15207,12546,-10361,-283335,-112186,-7966,-23072,11475,-10871,-255073,-58585,2712,6486,5703,2056,easy
77593,27904,8347,8682,4533,3305,137847,47345,10739,5804,4895,8631,-26223,-23665,-5275,-1172,-4274,-7259,-101347,-29929,-2122,2589,3804,-4828,10846,14968,5590,13850,881,-4211,-124294,-39137,-7763,-3754,-1859,-5005,difficult
419330,70262,15212,11263,5524,7902,75337,17397,3558,5708,7022,30643,174184,149552,44723,24146,2466,-18766,1143292,14892,2707,-1218,-1859,-27221,-53894,-10169,-1896,-3738,-4721,-23640,112391,57185,1080,3031,-1878,-21336,easy
124865,8046,9973,10466,8008,23391,893101,317210,131470,28201,24178,15735,-880871,-314380,-114356,-11725,-11568,24158,-806059,-309550,-128565,-26086,-16675,-6580,-861449,-304012,-121762,-6536,-15033,23375,-524566,-308714,-121306,-26592,-21404,-10328,difficult
66223,10189,2203,2847,1653,4288,229275,93718,22223,17827,26002,25023,-130401,-90378,-19076,-16579,-24629,-22415,-134885,-73518,-20714,-16719,-23863,-23463,-224524,-87944,-20238,-10901,-23583,-16869,-162397,-82276,-20053,-15720,-25322,-20192,easy
46955,33148,15175,9107,12799,33608,66809,24568,25224,17546,11466,35423,22396,20712,-19979,-16189,-3550,-25414,-54532,-17843,-17009,-7450,5750,19364,-60753,-986,4984,-9223,4843,7475,13471,32437,-8192,-893,-1712,-8686,difficult
75968,41955,14398,7936,7863,19930,267603,127355,45228,8237,20193,46439,-216830,-91654,-36751,4110,-11742,-36776,-118318,-32622,-12373,7254,-11480,6777,-266112,-121161,-44827,-6839,-14806,-38151,-165281,-96163,-29368,-5730,-11294,-37887,easy
289527,54077,7966,5286,8117,5152,316193,24757,14286,7790,5388,7316,-165776,56815,13142,3722,19195,5009,-227025,-19011,-13930,-4759,-4179,-6693,-170900,28312,-12981,-2961,-264,-3145,457035,51164,-11511,-6020,-3835,-3827,difficult
111817,184726,26519,24975,39469,23800,689294,17998,3954,4646,2912,3767,-684425,-7258,-6,2223,3845,14464,-684905,13324,14385,19155,15739,13579,-676689,27920,25585,22601,21216,18746,-263889,632924,50294,37335,105428,33344,easy
113651,28852,5579,7389,5514,15346,225231,105842,17429,10240,19854,28370,-138155,-101186,-15889,-9244,-18497,-25241,-164518,-73153,-7121,11069,-6204,18384,77241,-29524,-8269,-5069,-14377,-20931,-220890,-104098,-16123,-8161,-18282,-24309,difficult
117700,69105,14852,11928,12347,19447,170618,19859,11366,3432,2598,8179,-146579,-11307,-8436,9486,5618,16732,-137985,22686,26922,1761,23967,8902,-160331,-16556,-8042,6911,835,-1561,233221,202162,3501,15824,8574,20998,easy
384347,38438,3485,9334,2577,10940,352102,31795,10315,18637,22616,13334,461857,88061,-4794,-10961,-20486,-5302,192519,-14718,-6568,5912,-16783,16158,-239623,-27846,-6864,-15508,-22116,-11564,-285772,-18927,-9095,-16657,-20773,-8869,difficult
104329,44007,5607,14582,22807,16325,1187486,367195,43328,28627,26224,28876,-850059,-238311,-36452,-17526,11351,-4928,-1186291,-365740,-42508,-22340,-23459,-23498,-1110505,-329731,-39093,-3823,-8522,-6816,-1185775,-358969,-32833,-12492,6962,-14962,easy
67779,14617,11950,20039,7823,10664,302578,38805,8779,6864,22469,19149,-286658,-35055,-5652,-5059,-21708,-5427,-235959,-32834,-6077,-4137,-19712,-17788,-296967,-28887,8789,50860,931,3325,-119613,24,15622,11035,-18097,-14049,difficult
249608,48394,10537,4519,8110,14391,120256,75596,20101,14544,10153,13445,-112016,-64095,-13966,-11528,-2379,19222,-66145,-57234,-15160,-11715,-3725,-5320,186896,-60957,-17471,-11511,-2942,-5473,508673,73479,8341,-5345,872,-4647,easy
608129,133312,17817,6867,10883,15526,819854,231116,30470,36043,16829,15961,-719223,-49493,-22297,-30878,-11809,-12857,506905,-111809,-2905,-23083,4329,-10244,-625257,-151717,-6049,-32625,-14089,-11966,-9324,-78196,-19362,-30120,-2216,33328,difficult
91210,35795,8722,4374,9420,8356,668976,114274,19586,10366,6851,19592,-505800,-103792,-18573,-8585,-6594,-14269,-539028,4479,-6549,-910,1654,-8958,-658838,-103587,-177,-6144,19027,-4760,-607398,-111015,-18157,-8329,-3810,-16957,easy
74831,27013,9200,13866,8592,23209,356176,123152,13562,21226,7197,43901,-326308,-121603,7648,12106,6405,16325,-237976,-96337,-8569,-18974,-1091,-34177,-270230,-96028,-10347,-13270,2085,-35084,-290867,-70588,-6182,-9304,-1818,-29834,difficult
360277,75912,25921,24876,16422,15986,103820,20854,10423,7141,7021,19386,794330,184220,-8150,12262,9902,-8585,307869,61690,81734,54766,22453,16118,-7359,-18042,-6751,320,2239,-6477,-69014,-7635,-4841,3590,3009,-14656,easy
278004,27885,8919,8534,12079,15585,334035,18222,6231,7928,5558,9751,-331131,-2028,-1709,3568,2842,22588,-330416,-9978,-3311,-1308,15778,-3224,672204,43064,11120,-7298,2649,262,-234782,7593,4653,7462,4813,3709,difficult
85491,67367,10584,4396,4601,11193,264710,51576,8522,6570,6746,10029,-259518,-45531,-1675,-2085,-5990,1592,-202135,80172,16318,-3138,1911,4212,-180871,-35202,-6683,-2276,-647,-1203,-74354,63724,289,-1198,-3856,55,easy
57888,76711,11104,20980,11438,17162,26048,8037,5569,2339,3332,3777,-6755,-814,-3328,422,2448,16349,135356,212401,6461,33662,24060,13234,-11644,28398,10274,14164,5858,20162,10403,34710,8731,26315,59,3795,difficult
926364,150416,27021,5930,22732,38122,476596,130742,34021,25833,12575,47885,2334531,391352,29509,-18783,34724,22540,-397074,-111460,-28718,-18699,8711,-3359,-447935,-126050,-22360,-22251,2857,-17004,309548,-75145,-6431,-19880,-5664,-41229,easy
263125,46593,7164,5415,8988,25470,947923,296636,57591,95702,25871,26409,-45234,-223584,-46913,-85675,-17558,-15534,-856074,-254166,-54840,-92677,-19451,10172,-944166,-293828,-52698,-93861,-11312,13896,-893717,-228596,-47257,-88935,-19212,-12290,difficult
17080,11043,4331,5911,8739,31608,164678,55151,10132,16294,16441,25299,-159995,-52962,-7552,-13235,-5090,29833,-156710,-52935,-5860,-3093,-2930,-12053,-132789,-21062,-7528,-13391,-13788,-11643,-140900,-49473,-2263,-11813,-9002,19099,easy
75732,12253,8067,4605,11444,26071,876369,165048,65975,12396,13095,37098,-708539,-143194,-41962,-7561,-3054,-26298,-872681,-159285,-60193,-8129,-1480,24856,-846564,-155012,-64011,-4468,9674,-6619,-774766,-153691,-65467,-11007,-11746,-36047,difficult
444454,45063,6806,11880,7323,35206,1198743,107645,54192,31663,7783,26917,401977,-49582,-47370,-15764,2903,-12173,-1124151,-78535,-48742,-29534,-6111,-23534,-1103365,-24705,-45847,-12461,5436,88999,-1191619,-97508,-47587,-21375,-4070,-20136,easy
193035,27797,10701,6919,5936,10322,234398,51768,17602,7080,5761,6010,-173195,-21174,-12778,-4193,-4069,-4368,-170273,-48461,-13854,-245,-2054,4495,-124482,-25797,-11285,1294,4065,6821,302497,-453,10312,2500,2757,10300,difficult
347128,40408,7242,9072,7528,15168,491153,82247,36616,28933,16296,29248,-167924,-13440,-26347,-18981,-12863,-9634,452365,-1876,-28447,-18138,-838,-15856,-474475,-76798,-31094,-13930,-8589,-3498,-386068,-75243,-31607,-28394,-12783,-27334,easy
950941,107155,18265,24119,11874,54402,423240,8768,2921,3512,4106,12060,267294,227529,33457,31187,10306,33978,1417030,49562,9914,110,2204,61596,846912,108656,13625,35288,15142,59126,-420432,7801,4379,15843,3421,14666,difficult
209809,41685,12896,19238,8473,37191,1021589,80505,21344,6519,15133,11129,-317324,64452,6386,413,708,80721,-995431,-66199,-10859,35985,-8831,20368,-914687,-76930,-8772,14830,-11496,1009,-1019677,-76604,-20547,-351,-7021,2151,easy
493295,31278,17225,9704,11137,22605,256634,126316,22348,6139,9925,15284,179817,-110522,-18895,-367,-6806,271,1163328,-72895,34936,20456,11360,13411,-245315,-107067,-17369,-3873,8028,28217,-151186,-89670,-19166,-1957,-7733,-12614,difficult
158739,38290,12534,8690,16698,13752,765886,81475,11499,17210,28186,47877,-398645,-24674,-2915,-4593,-14017,-39828,-717316,-1523,9488,-5955,-1407,-32312,-748528,-68410,7022,-7992,-4012,-18098,-564101,-78133,-9457,-15541,-26518,-46261,easy
97738,33043,5250,8021,5714,6546,474490,27132,15250,7720,3660,8601,-410938,-18083,-10510,-6226,-2885,-5624,-195740,84798,-3461,3739,11938,3892,-464091,-26011,-14849,-1560,-1402,-1395,-436241,-17060,-11181,5249,565,-5094,difficult
86119,29111,13587,8665,15029,15822,367006,20010,12373,4389,5021,5418,-260342,-7887,-11071,3863,-505,-1297,-285770,-715,2389,2821,1454,2630,-251076,4786,15093,9222,16153,13261,-326362,40218,-1554,1197,22930,27020,easy
633473,114581,21199,9534,9530,12678,342702,72560,16695,7129,12991,9776,-248198,-52563,-16014,-408,-8817,-6709,1772148,277446,43342,17046,6763,23192,-93853,-30522,5485,-1363,-4311,2516,-267012,-26279,-14797,-5654,-7481,-7390,difficult
236441,30257,9302,6451,13540,24284,473599,184098,16585,7697,12892,18070,-360662,-128093,12935,-3517,-7728,-9444,-422023,-176523,-16207,565,-7337,-3082,-320753,-159870,-12606,-3939,3877,30568,154804,-150879,-13256,1905,13781,6814,easy
302057,42541,14031,8001,10946,14533,901882,70838,21673,7331,13453,14852,-441683,-44688,-6568,-1794,-6855,-9045,-441683,-44688,-6568,-1794,-6855,-9045,-887161,-62672,-16467,2492,3700,14603,-628772,38859,-966,3776,-20,2212,difficult
277994,86699,11380,11553,6589,7749,938885,63778,48646,27395,10393,21866,-701564,135761,-32867,-23156,-616,-13498,-257724,24945,-30899,-14904,-1785,-15729,-803655,-11750,-39765,1039,-4031,-11684,-880622,-57272,-45532,-26349,-8785,-15556,easy
92217,29535,9557,17656,21667,28503,679236,100937,38319,10383,22296,23756,-398777,-54877,-36670,-4520,-19038,-8003,-673659,-93038,-29726,-4047,12041,14019,-672659,-84446,-27064,-1792,10149,11861,-602980,-53246,-21589,39451,-5669,1111,difficult
19954,15917,9306,5126,10232,16581,545411,37380,5806,7103,6034,3811,-520971,-36305,6145,45,-1034,-1592,-535745,-33223,-2119,-5483,13473,36206,-538412,-17218,1932,1016,4983,10701,-506700,893,8040,-3488,-631,5763,easy
335798,41199,9198,4270,5037,21333,250553,34172,10077,5122,6735,8012,-190568,4193,-8650,-2467,-5820,-5682,729337,10464,5814,2642,-2103,-3444,-233797,-5388,3335,1081,5255,66831,36006,18839,-4015,-4663,-4124,-4421,difficult
