delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
120861,103397,26823,23569,16103,8657,3970,2143,-31426,-60819,-20900,-21553,-14237,-6200,-3361,-1611,-39249,-58123,-22063,-20779,-12825,-5542,-3087,-1288,634936,-85919,-16977,-20589,-13892,-7173,-3306,-1716,-15574,-48176,-12550,-9479,-8317,-4760,-2958,37,-80027,-83465,-21735,-20307,-13236,-7810,-3165,-1890,-7823,674185,-650510,-64453,2696,-27796,37743,-35289,-1163,5086,4427,-9185,774,190,11110,-10828,1412,-1067,5575,-4919,658,-1631,2413,-3050,274,-219,348,-207,323,-428,1753,-1927,easy
984256,37976,11871,19864,6741,24000,13830,7260,-908612,70093,-4888,-16877,-4241,-10524,-8805,-4204,-823452,-27523,-11439,-18497,-4348,-13084,5949,-5804,-970833,-23355,1000,-17347,16929,37892,9734,6214,-902368,4003,-10663,-19386,-5108,-16383,-5645,-3151,-930903,-19436,-5856,-14515,13088,24835,33592,555,85160,-147381,68465,-28535,-97616,4168,27358,-23439,-6551,12439,-11663,4807,-1620,1150,-2039,4871,-107,21277,-22037,18196,-2560,50976,-54275,41218,14754,3785,-15379,39237,-1600,12018,-9365,3706,difficult
650534,232711,29137,16790,18942,20443,8264,3751,-267089,-152020,-17633,-7841,-13576,-17907,-7041,-3349,214960,-158479,-25539,-13769,-6280,-10620,-4167,-584,-376981,-169519,-16749,-4384,-13231,-16945,-4483,-2336,357198,7883,-4194,-9917,-10946,-12057,-4155,-2017,-605059,-166930,-22768,-14977,-16621,-17608,-5329,-3030,482049,-591941,734179,-962257,-6459,-11040,177402,-174813,-7906,8790,12555,-18574,-5928,9385,-5533,-5060,7296,-6951,2285,-5675,7287,-6325,4888,-5551,2874,-316,328,-1174,2765,-1752,319,-1013,easy
681295,178435,32177,8141,10205,12312,22565,2532,-621221,-168077,-29381,-5038,-7670,-9484,-18007,-1539,-608868,-165711,-22005,-6384,-6802,-9331,-9772,-158,273981,-12245,-1911,15255,3604,25356,15850,4532,-653211,-143407,-24650,3619,-4722,-1618,-11226,6263,-574481,-167762,-30261,-5633,-7736,-7232,-20103,361,12353,882849,-927192,78730,2366,153466,-131162,-24355,7376,20094,-22739,-5611,-1346,21639,-11636,-9252,868,10406,-8326,-3014,153,34687,-26974,-5614,8235,25622,-27076,-8877,1381,4690,1731,-5902,difficult
717820,249934,69336,15656,10502,11978,5222,3961,1230787,331467,-38917,3627,-4267,20801,4826,9962,-232706,-2415,-52198,27982,31863,6161,12385,1908,-231569,-221007,-62277,-13033,-8021,-7193,-2087,-2497,748883,-89,-48809,7501,-5143,4147,1054,1744,-314398,-216762,-64738,-8042,-3069,498,1265,-2909,-1463493,1137,980452,-1063281,-333882,-218592,220918,-216673,-13281,-10079,13468,-15929,24355,-41015,20534,-15543,36130,-39884,2878,2074,-14640,-13354,11340,-3649,7559,-14472,3141,211,-8054,-4405,4241,-4653,easy
395566,30128,42014,14015,3946,8120,7957,4216,-319814,10593,-38531,-3758,-3114,-6515,-7393,-3228,581945,208776,-18768,115192,49837,50568,2561,-1800,-308072,58440,-41626,12129,12984,-1180,-4057,-2724,-316120,-4313,-38372,-6994,9901,1564,-6421,-3294,693653,-16632,-38051,-3960,-355,-6680,-7172,-3835,901759,-890017,-8048,1009773,198183,-150336,-62753,-12319,19763,-22858,3254,321,118950,-103063,-19123,3034,52951,-36853,-3083,-10256,57083,-51748,2744,-8244,9954,-6618,-2364,-751,1428,-924,-570,-541,difficult
512395,207911,50680,32808,11034,15703,6395,4145,231783,-184242,-42697,-13658,-7576,-13741,-3351,-2641,-324342,-103686,-28738,-27596,-7390,-13001,-5022,-3275,-51833,402040,204,24615,6648,-1603,2279,10211,-456382,10874,12891,-23391,-8571,-10917,-3291,-2497,1445758,54911,-36851,-4800,27287,-1780,1650,5210,-556125,272509,-404549,1902140,80556,505726,-391166,44037,13959,28942,12687,-49742,-13938,52211,-48006,18591,186,14038,-15219,35858,740,11398,-9314,9137,-1671,7301,-5570,4941,-634,13486,-12708,7707,easy
184340,54983,7711,23031,7080,17756,6844,3919,-53245,-29514,11853,-19355,1494,-6356,-2383,-2128,289832,-25218,1280,-6331,14080,11876,5914,4930,281316,52616,2071,2261,9781,59508,14996,21439,-121913,-49847,-4982,-10277,-3640,-4865,-4062,-2551,-139677,-32817,-154,-22423,-4406,-7522,1852,-1626,343077,-8516,-403229,-17764,4296,77834,-102463,17030,-10573,791,-7053,4828,13024,8592,-12538,-12146,12586,-4299,-13421,-766,18232,47632,-64373,-2657,8297,9082,-19058,5914,7058,16509,-23990,925,difficult
599755,172670,48858,45544,20311,15372,11460,5807,-551694,-61640,-32495,-21938,-8978,-10074,-2159,-1286,-565133,-104126,-8178,-9954,2344,-4840,-5967,971,-542336,-142991,-44655,-42546,-19500,-14409,-10659,-4980,1219227,360048,13486,-8864,38250,7015,12004,11017,1316210,133421,-12653,-32328,6468,12454,-387,12961,-13439,22797,1761563,96983,-42486,-38865,503039,-226627,24317,-36477,58141,-26139,11984,-32592,33682,-23464,11322,-21844,57750,-31782,5234,-9569,21424,5439,-3808,-4692,22663,-12391,2257,-5951,15997,1944,easy
383908,134602,22840,12778,6165,5300,3748,3614,877692,52809,-14317,8650,5796,-705,-839,-2145,1119048,-37784,-10181,-5102,2149,392,-1383,-591,119631,39532,-3041,-4397,-1567,1438,-686,-2892,155401,129817,-14330,-912,-1599,942,-1491,-1923,-240442,-121260,-12273,-9886,-5271,-4412,-3138,-3351,241356,-999417,35770,-395843,-90593,77316,90285,-251077,4136,7140,-11289,2057,-13752,705,3485,-8974,-3647,-3716,-32,-3672,1097,1046,-496,-5354,-544,697,-805,-1647,1554,-2301,969,-1428,difficult
788604,168655,15461,9987,13356,16553,4617,3609,370020,20603,21681,37433,-10249,-10054,-1553,-58,-241044,-153530,-13824,-7863,-12384,-11492,-3334,-2792,-732779,-149748,-8560,-9473,-11148,-15116,-4184,-3330,50804,-10283,14955,630,6487,2230,763,1470,-685202,-149491,-11120,-7148,-11540,-12972,-2526,-1129,-611064,-491735,783583,-736006,-174133,3782,139465,-139208,-35505,5264,23515,-26075,-45296,-1610,10103,-7778,-2135,1236,17635,-18027,-1438,-3624,17346,-15202,-1781,-850,4947,-3289,-2734,-538,4800,-2599,easy
340438,33074,7908,7251,5294,9290,2356,2201,-239905,10324,-1139,-5284,-3562,-4624,-1475,-341,-30611,-1907,5389,-4709,9,-6228,730,-1394,-57504,22016,9207,-2972,-2286,-4843,-822,-321,-81591,14263,-3645,-3126,-2927,-1311,-314,-1753,-113472,-390,-3716,-5268,-2662,-6304,214,-812,209294,-26893,-24087,-31881,-12231,23923,-7753,-14653,6528,3818,-12852,-71,575,1737,-154,-2142,3571,-2295,-641,265,-1604,1385,3532,-4993,2205,-1552,508,528,-1053,1073,-1432,941,difficult
1176776,247224,25982,29558,15268,12115,9332,5335,510610,766200,-4542,29262,22760,42638,75,4514,178443,-171169,-4544,-18850,1109,-7426,-3418,-3135,-652602,2307,-6581,14516,11014,13455,6451,910,-804815,-228178,4683,-18257,-10353,-4723,-7203,-3167,-770395,-151021,-22085,-17798,-11451,-7823,-2796,-3630,-332167,-831045,-152213,34420,-937369,173476,-230485,77157,-2,-2037,11264,-26768,-48112,33366,-32773,459,-21651,9905,-21367,-1098,-50064,20881,-18178,-3100,-3493,9869,-13654,4407,-7649,4045,-4077,-463,easy
61914,19435,4889,6372,2147,3443,1167,563,45465,10879,27569,12704,5058,8603,1880,4393,21922,-9642,-1427,-3175,-732,311,216,-28,-56099,1702,8074,-67,1397,9226,2790,552,-56964,-14403,2022,1759,6863,4447,3896,2368,-52114,-9009,-3175,2876,2225,4662,8254,3790,-23543,-78021,-865,4850,-20521,11344,-16105,5394,-28996,9501,-6052,-5197,-15879,3108,1826,1117,-5790,2129,5466,-4638,-8292,8915,-4779,215,-1664,2574,1106,4358,-4421,580,1816,1422,difficult
306509,48967,11960,8550,12294,4295,1971,2482,590867,108420,-5672,48323,3893,16736,9974,2272,143125,20742,-4832,8268,-4113,2535,1012,-919,-37074,9250,2171,5138,-2109,-2095,316,-975,-270342,-35363,-7475,-6693,-10747,-3533,-1667,-2088,1601582,532372,132047,97694,40318,37943,13576,5835,-447742,-180199,-233268,1871924,-87678,-11492,-44613,567735,840,7003,-9646,139522,-40055,-3130,-11831,104387,-8006,2004,-8638,51065,-14201,-4630,-1438,41476,-8962,-696,-1983,15243,-3191,-56,-1113,7923,easy
979616,125388,46680,35955,83908,42203,11334,9586,301758,420179,104690,-11843,-60198,-27555,-7184,-5156,-314304,486,-42700,12135,-51719,-14502,6954,3801,443564,208794,165029,77847,79782,85286,78014,1742,-483552,-57726,-40813,7412,-30034,-29920,-463,-5983,312801,-80399,-41850,36191,-44310,-15294,-930,-5816,-616062,757868,-927116,796353,-419693,208308,-266520,-22673,-147390,207729,-205842,-1037,23978,65712,-70435,28779,8479,131501,-109816,-14276,13053,99788,-115206,14626,14138,71060,-78477,-467,8957,-2059,-7725,167,difficult
457517,167815,17308,8366,12165,12167,2817,3471,-373080,-103350,-12514,-5064,-9427,-10912,-1499,-3018,185673,-87000,1474,-3718,-7600,-8861,1410,-987,1843484,607055,310317,28281,15717,2252,24695,8337,378185,-5493,33629,6842,-6205,-6577,3063,-810,393387,-31635,-4403,29931,5284,-8143,3416,306,558753,1657811,-1465299,15202,16350,694055,-612548,-26142,13988,308843,-276688,-38032,1346,31999,-21439,23089,1827,23317,-21922,11489,2051,11113,-8829,-1566,2909,23285,-21632,353,2031,9324,-9147,1116,easy
231968,39245,2131,9216,5172,2149,1093,1114,48411,97873,33144,10046,3363,8109,1680,2941,561843,629678,127968,122634,43692,33833,15157,8626,-158946,15364,905,-618,-3108,-483,177,-273,94052,-23813,544,-3204,587,-827,-551,-471,280556,62426,1995,-5617,163,2115,1409,-393,513432,-720789,252998,186504,531805,-614314,-39177,86239,94824,-127063,-361,1451,112588,-123252,-2586,-2413,40329,-46800,3695,-424,25724,-34316,-344,2942,13477,-14980,-728,1960,5685,-8899,-198,78,difficult
113741,55539,9652,4593,3180,3669,2219,1135,-14741,-35592,-4252,-4053,-1988,-2460,-1782,-795,93342,-25319,-7079,2879,2967,856,1861,1938,-54860,-47437,-7582,-1855,-1845,-1466,-1579,-814,574600,124034,35886,36764,29656,10096,8545,3645,194536,-38229,-3162,1430,2494,16809,12335,7770,108083,-148202,629460,-380064,10273,-22118,171471,-162263,-2827,-503,43468,-39048,6932,-4734,38619,-35334,4955,-4812,31501,-27162,3316,-2322,11562,6713,3643,-3440,10124,3790,2733,-2752,4459,4125,easy
642526,69286,35625,22089,10808,25029,4372,4797,-332403,147788,23204,15554,9178,-3022,3337,1417,-260062,88641,28700,13863,-784,-11095,207,59,1342572,-2788,-5184,-3345,-4766,-8556,3982,2601,-620307,27459,-19899,-5448,-6607,-10622,3257,-643,-610722,-41288,-32592,-16521,23583,-3275,2929,-1370,72341,1602634,-1962879,9585,-59147,-91429,30247,-68747,5496,-33884,-14715,-12693,-1691,-17208,-2103,-11073,-9962,-3982,-1841,30190,-8073,2539,-2066,7347,-3130,3775,-725,-328,-1358,2542,-3244,-727,difficult
37388,20846,11418,7448,9117,15375,5599,2200,-33246,-14431,-9668,-3615,-7736,-9209,-3278,540,235141,-7206,-11087,-1175,-2331,-12260,-2820,158,444261,61956,21199,26330,43655,8161,11658,10434,83545,-5462,-10274,-1810,-8275,-4623,809,1134,-19353,24861,4997,-1436,-403,29834,6380,2150,268387,209120,-360716,-102898,7225,69162,-67418,30323,-1419,32286,-31473,15271,2440,27505,-28140,374,5405,45986,-51930,7872,-3051,20421,-12784,34457,458,14478,-10849,5571,-382,10276,-9300,1016,easy
332769,101712,33116,15616,12976,15401,9172,10622,-202732,-38522,-20397,-8238,-11130,-6156,-4602,-5078,-300579,-96962,-31641,-15406,-11975,-13998,-7685,-9987,-275813,-96700,-32394,-10941,-10392,-6439,-2041,-8625,-255658,-86713,-28106,-12077,-11204,-9657,-3273,-8950,-24662,-65155,-32238,-10447,-3445,4368,36174,-6800,-97847,24766,20155,230996,-58440,262,9987,21558,-11244,-753,4288,-4132,-7168,4465,-1136,1630,-845,1583,-812,7759,-7842,7559,-3218,14025,-3083,5644,-1232,39447,-4909,1362,-325,2150,difficult
155724,27312,6091,8494,7978,12709,5328,4657,-81351,24990,8238,6728,5407,-9679,1804,-4103,1973865,61174,13206,37969,8883,7388,19312,2680,1426872,68546,-4260,16366,3355,6390,4144,4725,-93591,40237,60479,12082,31,15898,5953,3959,-19516,15036,-1065,-5575,-3995,-6069,-2587,-3270,2055216,-546993,-1520463,74075,36184,7372,-28309,-25201,4968,-17466,64739,-61544,31241,-21603,-4284,-17657,3476,-5528,-3324,-4026,17067,-998,9508,-21967,17508,-15168,1809,-8540,6783,2045,-766,-7229,easy
365913,51775,19394,8740,6131,8937,2977,1839,-281956,-12035,-6847,-6237,-4271,-6761,-2051,-629,-53887,171759,-16866,24378,23196,23642,1961,141,-323964,-32493,-18186,-4931,-4984,-7850,-2342,-1663,-360951,-46359,-17376,-4584,-639,-5983,-2461,-1174,-228935,-37293,-13341,-7805,-4105,-6324,-2085,-1333,228069,-270077,-36987,132016,183794,-204252,-13866,9066,-10019,-1320,810,4035,30615,-29309,347,-3221,27467,-28180,4345,-3466,30403,-31492,1867,-341,4012,-4303,-119,376,770,-1804,489,-159,difficult
401964,39223,6570,10225,4845,15236,5116,3272,-301628,-27803,-1515,-3580,-3669,-7883,2107,-784,-363948,-23031,-3828,-6451,-3377,-9527,711,-2602,-350335,-30395,-3562,-4778,-1749,-7562,-2198,-1394,-385871,-32273,-5695,-8201,-1809,-3484,5997,-1654,-241410,-139,-3084,-7688,-2494,-8005,2781,-401,-62320,13613,-35536,144461,4772,-7364,-1878,32134,-2313,266,-2133,2611,-2871,1673,-3423,513,292,1628,-60,-685,-1644,1965,4078,-4521,-1396,-2909,8195,-3216,-1818,1208,-260,1253,easy
566543,70652,9531,16856,7068,4946,1830,1266,91705,88819,54051,-3322,5118,4585,3712,1328,95435,87893,23797,-13774,-1021,-1300,372,177,-458998,-47329,-1769,-13140,-4454,-3435,-1287,-952,-551518,-24313,-4174,-14201,-6336,-3558,-1223,-1012,20361,266102,28108,10142,5242,10595,13173,3607,3730,-554433,-92520,571879,-926,-135222,23016,290415,-30254,-25566,-2405,32282,-10452,634,-1061,24343,-6139,-3433,-1882,11578,-5885,-2135,-123,14153,-3340,-1659,64,14396,-1151,-1129,-60,4619,difficult
352561,159406,20453,12011,10053,27216,14908,4385,-243148,-141332,-3379,-2674,-2575,-19578,-10566,-1728,-215458,-139829,-18702,-4024,-7736,-20393,-12048,-2725,-317240,-135205,219,10061,6838,-3839,-2270,9821,1102996,-93870,-13927,-2863,-2653,14604,-1968,2972,-346500,-153595,-16324,-6038,-5289,-1588,-12750,-2366,27690,-101782,1420236,-1449496,1503,4624,41335,-59725,-15323,18921,-14146,-2397,-1350,14085,-12924,-3175,-5161,14574,-9491,-2636,-815,16554,18443,-16192,-1482,9778,302,-10782,-997,12546,-6849,-5338,easy
357327,134321,23989,31477,9514,24933,10097,2157,338815,-66271,-20053,-11369,-5765,-20184,-8288,569,43770,82196,31619,-22888,19811,-1683,-1070,9834,216012,-71359,21011,34543,3769,5684,-1225,5373,606728,59422,5551,-5328,22768,15311,3457,6850,-132267,-119479,-23555,-28321,-3980,-22034,-7959,-638,-295045,172242,390716,-738995,148467,-153555,130781,-178901,51672,-10608,-15460,-29106,-11519,57431,-39871,-22993,25576,-16042,18999,-26748,18501,7367,9627,-37345,7218,-155,4682,-11416,9265,-4461,1477,-7488,difficult
145497,72664,12901,9181,6597,15723,6251,4606,528260,71712,96169,39309,11224,22073,33979,3346,1098408,174219,30153,-1842,166,-2773,3333,-1245,252793,179614,-420,3554,-2292,-3902,991,160,2108765,253545,32025,-5653,4158,-3144,-4046,447,240682,26466,-5765,-2279,-861,-5845,-2249,-1128,570148,-845615,1855972,-1868083,102507,5395,73931,-227079,-66016,-30573,32445,-37790,-41151,5396,-9207,3374,-11058,-2458,6450,-5019,-24846,-1129,758,-2701,-30646,-2342,-5037,1797,-4591,1405,287,-1575,easy
169883,47335,8819,9080,3069,2626,2278,903,1507046,130874,67604,-6217,14764,14345,2389,3158,-97498,-5836,-4847,-4129,-1340,-1838,-1323,-325,-115091,-18545,8478,-4885,8289,9066,1524,939,516237,50955,20688,-4507,7852,5157,1992,880,-101114,-22376,-2672,-6026,-2070,-1451,-1762,-285,-1604544,-17593,631328,-617351,-136710,-12709,69500,-73331,-72451,13325,12210,-23360,2088,-756,378,-1519,-16104,9629,-437,-9922,-16183,10904,-3909,-6608,-3712,2847,468,-3754,-3483,1264,-59,-1165,difficult
183072,57774,20126,3777,2802,6674,2576,2051,-42925,-26048,-16159,-2984,-1000,-5134,-1913,-1619,475807,14507,-17584,5673,3489,-2858,4500,-578,66811,-35013,26932,1018,4738,595,1281,642,-94237,-9347,-4427,24231,2972,1279,2299,549,799293,-12493,-5580,8701,2796,6313,2421,1237,518732,-408996,-161048,893530,40555,-49520,25666,-3146,-1425,44516,-31359,-1153,8657,-4655,23213,-15530,4489,1249,-1766,-176,2276,3453,684,5034,6413,-3219,1018,122,1041,1220,-93,688,easy
59558,36981,1401,5302,2841,9717,4574,1804,-23434,-22530,-3,-3511,289,-634,8366,-112,591041,180882,82501,27989,33502,8647,18406,9192,106540,-17618,4490,-4083,285,-2970,-967,2795,-46092,-20851,1178,-2213,1631,9340,-1766,-565,686166,6942,36962,3349,7784,14202,35711,8769,614475,-484501,-152632,732258,203412,-198500,-3233,27793,82504,-78011,-3312,35784,31500,-32072,1870,5562,33213,-33217,1346,6153,9281,-11617,12310,4862,10040,-19373,-799,37477,9304,-6397,-3360,9334,difficult
211959,50731,8336,3696,7366,6794,3920,2841,-201877,-37109,-6256,-1072,1387,20768,20080,12796,365185,-32176,187,6011,-3626,2447,-730,-14,387316,24266,13382,13243,4003,12637,3982,2322,-175011,-10757,-6529,-45,-5210,-2546,-1114,45,-177548,-43667,-5512,-652,-5789,-834,-741,-548,567062,22131,-562327,-2537,4933,56442,-35023,-32910,6443,13195,-19911,1017,7083,7232,-13288,-607,-5013,7629,-9213,-579,-18321,10190,-15183,1712,-20810,4712,-5096,373,-12810,2336,-2277,-593,easy
401609,95754,23943,10043,11451,34241,8683,5302,160135,-9450,-18000,-6767,-8607,-31548,-7075,-2918,48883,112062,19022,17011,-813,-20959,13396,12382,-248703,-16757,-9272,2871,-2406,-15265,4443,2628,136393,-77988,-17925,5141,-5800,-19196,3616,5202,-377570,-85162,-18804,-900,-4483,-19876,903,743,-111252,-297586,385096,-513963,121512,-128819,-61231,-7174,37022,-28294,-8653,-879,23778,-14140,2270,-6041,7794,-1593,-3394,1317,10589,5694,-3931,-680,20471,-8953,-827,-2713,15300,-9754,2574,-4459,difficult
476738,133029,22730,9851,21769,21132,7116,5963,277251,154020,11187,16015,7429,89111,5270,12969,439262,474647,-779,20471,9056,13969,13721,1270,-449728,-116975,-17908,-8463,-19924,-19836,-6181,-5328,-372829,-99981,-11924,-6222,-16326,-18695,-5224,-5457,132123,-10899,-17340,60888,8548,38234,2550,-1525,162011,-888990,76899,504952,320627,-591622,16994,89082,-11966,-17129,5984,-5416,4456,-28934,2241,67110,1627,-28980,3598,24874,-75142,-33805,1141,56929,8451,-19902,957,7774,-11699,-6598,-129,3932,easy
