delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
162693,81096,19843,9108,3946,4262,2032,1559,529125,75789,47980,15548,19779,10433,10175,6290,-317752,222104,4985,-1298,-15931,-2437,-5906,-3511,-465187,-47077,-46702,-15088,-19215,-8687,-9911,-6060,-521868,-59499,-32429,4165,-15687,-8586,-8677,-5282,-339810,-49518,-44273,-12078,-14905,-4444,-9154,-3820,-187544,-39477,-22265,-7901,-13429,-6700,-7066,-4982,difficult
854559,174581,22392,15525,6586,15635,8904,8156,309420,74777,22409,12336,10002,10609,5599,5472,184416,-56638,-13720,1968,-1869,-4125,-1895,-2499,484872,-13450,37776,-10029,-5483,-5903,-2440,-2196,-300166,-69250,-16133,-8345,-7341,-3302,-2715,-3852,1852911,62105,-11644,621,-6336,-5265,-2131,-2175,503660,576254,3637,31728,3951,43726,25706,24141,easy
389209,86951,8543,19920,5934,10607,7186,5195,653110,177890,37137,13220,8802,7045,3040,4144,-316464,-149914,-29814,-8639,-4563,-3854,-1740,-3229,-546456,-157371,-30933,-8218,-4518,-4886,2384,-1716,744601,179113,-23169,62386,4477,28337,21738,12967,-578605,-154989,-23102,-1091,-1498,952,-796,620,-622582,-171533,-35950,-10939,-8237,-2738,-855,-3386,difficult
643811,191321,58566,26848,19980,15943,19769,12961,190698,68577,20616,4220,16587,14638,8006,11437,-88381,-47572,-13049,679,-14941,-12078,-6575,-10442,-150310,-17655,-9383,1073,-14971,-12597,-6926,-10669,1029800,501452,235091,54616,55186,27689,59091,26814,1658167,244009,-7837,59369,4544,12008,18545,10405,-183712,-66512,-15070,-2596,-12851,-8499,-5321,-8488,easy
149127,71156,16344,6850,4551,9167,3314,3077,721111,210362,41803,12428,4356,15768,9090,4800,-359717,-123723,-6132,9578,2248,7824,-4409,-1755,-701414,-192956,-36430,-11106,-2628,-13377,-7925,-2984,-692378,-204224,-40579,-8627,-706,-11104,-1951,-251,-494235,13140,-4301,-7849,4496,-6837,-7131,-222,-612175,-188267,-39855,-9887,-2435,-9511,-7463,-3405,difficult
467467,195326,11137,50171,22822,15984,10095,9820,142204,49513,7945,8131,5204,4912,3334,2874,803262,179104,9840,84587,16875,22480,12659,1916,755317,153676,9819,89779,37375,27420,7993,9812,140558,434431,1538,15638,23876,6402,13108,9836,25985,-34754,-6945,-3009,-3565,-3123,-2285,-2147,-98805,-3392,1708,23207,13528,2180,2331,15315,easy
226760,133605,3821,6089,7007,8219,3463,2444,370302,128277,24304,17475,21766,9699,17828,6697,-140544,189432,-19096,-12347,-9513,5131,-13743,-4015,-338712,-96138,-19196,-15676,-19948,-6818,-15563,-5340,-353680,-125327,-21661,-13394,-16699,-7843,-16263,-6157,392108,176856,-22424,611,-6758,11035,-9143,716,-276881,-118182,-20036,-16122,-20877,-8907,-17115,-6467,difficult
334924,28830,10131,7772,11412,13409,8134,12410,277643,70280,9782,8762,8266,6173,5054,4736,92860,-18747,2252,-203,-2670,-5284,-4201,-3197,-103627,-62024,-4869,-6665,-6046,-4294,-3823,-4378,-126734,-53194,-7039,-5098,-1893,48,-324,1446,-267875,-23530,-3204,7965,7615,24788,13179,13336,691780,-49756,14606,-949,18723,20923,10568,31163,easy
1683973,286638,74328,42959,16977,17185,10485,7428,320374,149973,39653,21542,17108,16402,17360,8944,1605976,472028,184774,60394,10636,-1107,4565,5811,1078171,3733,-27401,-8401,-10211,-6897,-14202,-3665,1566948,78655,-312,1129,-12925,-8605,-11457,-6187,2414459,100345,35990,52126,24766,29863,-4050,3593,152439,28562,-19676,1837,-12920,-9339,-9233,-7132,difficult
631072,114658,39135,18602,20200,10336,7923,6666,467174,116674,19793,24362,16141,12123,11549,8901,-263430,279766,87449,26758,45640,1404,347,6450,-374589,-61509,-3609,-20721,-12227,-7904,-4321,-4391,1067088,-18421,44804,-536,8032,-1748,1486,-2686,769952,-101063,-14675,-12136,-6577,9952,-5252,-2818,-379529,-108853,-17259,-22163,-14575,-10639,-10391,-7730,easy
240423,103433,22321,7650,6202,6616,5341,3350,146585,115809,16699,29879,11300,19807,9160,9554,361739,164942,429,-7715,-1846,-946,7176,-265,22244,60628,54070,-21051,-1351,-12375,-5248,-8695,-110757,-113644,-13033,-28511,-8336,-17668,-8518,-7651,111907,-93527,899,-26079,-6988,-17890,-5696,-6364,84059,-80281,-14255,-27790,-6968,-17076,-6807,-8044,difficult
328176,175487,28847,19719,15622,14558,8792,6973,256333,103784,20605,14115,11913,9716,9022,6051,-106483,145057,28185,14225,21817,88,-4346,-1919,-135738,35047,-20100,-1127,-4065,330,-4305,-4847,-24119,-84204,-19976,-10821,-10142,-8807,-8369,-5411,424139,-60144,-5282,340,8473,9735,9707,6227,201416,322757,58382,25402,2461,22864,6163,10558,easy
441362,174202,46034,18918,10974,14475,6890,8852,218230,233638,16159,7633,12210,12392,4801,5717,-46543,-70149,-6729,587,-2326,-5835,-2104,-3220,843836,-58828,26722,22565,5070,18574,8516,20151,519053,50790,153363,18388,7969,10716,2403,4671,-52115,-193182,-14698,-2738,-9739,-7952,996,-2743,-148573,-25813,-9281,17624,-7152,-5087,636,-3183,difficult
451823,71884,7112,11988,6617,6921,3733,2681,460245,53953,24323,19970,8802,12829,4869,3628,571699,-5049,-22272,10554,747,-3306,-733,-447,145872,2320,-17495,-18352,-5852,-11166,-3234,-2753,-172464,66571,-22926,-15449,-4263,-5684,-1761,-1406,-437357,-2025,-1769,-3557,3703,1415,3754,1919,-149859,27836,-21595,-13108,-5259,-10800,-3708,-2050,easy
1006702,661167,61490,37467,18637,18581,10388,4112,64454,51991,12633,3424,6172,6813,6010,3205,2752687,1686276,133162,39630,52345,37991,15288,4829,48599,4652,-5176,1414,-3068,-5236,-4992,-2718,499528,1596,7850,39145,4125,2091,1043,-69,53651,-21455,-937,6808,-4130,-4438,-1891,-1382,1356775,1374810,109385,83218,13051,28431,12440,3876,difficult
228027,81249,16847,9361,4370,7892,3076,2952,51763,48141,42715,10128,11155,22625,6348,7391,224714,74459,-20425,8379,-365,-9463,1767,-2958,85205,-22627,-40172,-7024,-9097,-17524,-5410,-6579,130851,72336,-7753,-4397,-7375,-13808,-3304,-5578,-45492,-40041,-33991,-4170,-9718,-17303,-4295,-1244,486044,81415,-27000,3378,-7372,-15565,-5120,-5835,easy
169267,87638,25450,16080,10533,7331,15627,9461,692006,94623,40427,15871,5740,8046,8798,8345,-335230,1261,-12963,29211,11393,-1397,9393,3303,-358323,60223,32170,4027,20717,10507,37142,17397,-679907,-89855,-39490,-13849,-2806,-4074,-4313,-6264,-569410,72578,-24997,-8295,-1923,-1761,-2811,-2186,-670824,-79133,-29603,-10048,-3416,-6850,-5268,-6668,difficult
