delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
77569,14018,2620,3996,10560,27790,8295,8504,523502,76000,13569,22350,39956,25067,25117,21221,-472410,-66894,-9689,-20932,-36199,-17799,-22952,-19787,-419457,-57071,-12209,-15777,-22593,23245,-10692,-5647,easy
45733,18644,5448,5603,2486,5858,2836,2559,128628,18676,13346,32580,2477,4605,2262,2156,-108686,14352,-11938,-31499,-448,-1985,-1242,-1198,-57105,-14416,-3858,-22456,465,4490,2389,2004,difficult
164031,28617,3964,3617,2295,2515,1943,2454,475241,92292,10726,8477,11528,21174,9305,6592,-238717,-59931,-5068,-4692,-9526,-18271,-7685,-4535,-383704,-67419,-8456,-5029,-8941,-19048,-7040,-3742,easy
10364,13014,6924,18313,12144,23417,9700,5649,30827,13360,5917,6851,4039,6137,4270,2805,-11982,1603,2216,145,9867,14961,6125,2303,-28944,-2295,-203,22778,6343,19599,4734,3384,difficult
721051,62949,10054,24192,12221,15900,9260,7450,663866,106456,41220,29908,16973,22892,18345,8284,708478,-32679,-30022,9981,-9687,4022,-4353,5267,-594109,-54336,-32310,-21413,182,-18007,-13818,-6935,easy
21402,18360,5461,4953,8009,7591,8292,4662,153369,85711,26814,21394,25184,20621,9844,6527,-140569,-52299,-16602,-14039,-12485,-10355,5644,308,-123365,-82404,-26105,-18843,-21865,-15706,-8749,-4039,difficult
20890,11965,5723,9958,6563,7314,3049,2978,840080,95180,14611,9992,24207,17260,29581,15848,-808267,-75064,-9940,-2099,-18398,-13158,-28527,-14460,-830114,-91366,-7836,2030,-16890,-6735,-24538,-11280,easy
465246,30821,12864,5399,7426,18553,6493,3974,54524,27245,19009,8277,8431,16064,6953,7395,861326,15879,1064,320,27,6418,2598,-4040,-39882,-8728,-13355,-6077,-2037,-1440,-3519,-2802,difficult
45463,14745,21227,4208,6292,20350,6082,3540,148984,54340,13841,17982,21089,30601,13909,14062,-142168,-34469,24978,-10392,-9614,5749,-5192,-9361,-64875,-44722,-10206,-17157,-19980,-26251,-10463,-11683,easy
5141,6979,17365,13503,13342,8211,9359,9566,386325,197653,13954,19727,17384,13090,13635,3946,-380379,-191173,4198,-14158,-5464,-1999,-1935,12509,-381989,-190175,2623,1710,-2621,-7760,-6618,-1270,difficult
31674,15047,12132,9092,7465,8945,7213,3441,178043,95504,6758,18414,10658,12049,17089,5600,-118128,-75736,8254,-9506,-7863,-5139,-14165,-4791,-174611,-85178,2494,-9138,1477,-1070,-5587,472,easy
33301,8643,2569,3495,4554,2542,2215,2518,268899,11091,3542,4311,2161,1714,633,386,-220970,-1505,-748,2048,311,1306,706,2526,-250227,-3391,-1199,-3680,4474,350,2457,1737,difficult
142237,19685,6648,12713,13905,13231,9226,3280,114985,22692,5296,6886,6733,8826,3048,1566,-46375,-14246,1345,-1015,-3022,2252,337,619,100878,8231,1359,12669,17365,6558,12018,2808,easy
206211,40699,15974,8640,6369,11296,4994,4660,153443,13260,3993,5925,3597,5036,2434,1851,5164,37937,1904,-1009,639,-2020,-210,-666,100372,16940,22057,6438,4904,14540,5330,6284,difficult
1701678,176082,36534,40135,37607,83894,94551,27546,50548,17289,3043,9496,7251,12491,18702,4568,1224928,79217,66471,22945,18966,42443,96350,42041,2077331,238368,511,38332,41745,100362,55348,3915,easy
