delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
106488,21726,3237,11622,4268,5135,302794,9911,9906,5259,6142,4533,-814,33535,-5822,-383,-1786,848,-294950,4150,-9369,18396,-1527,3162,-286809,-1357,-6931,15190,-3988,2260,-115265,18466,-7015,-2662,-708,-2123,-283693,4280,-4208,1276,-1359,-1136,easy
3230,5600,6154,10682,8920,16485,727194,36662,26261,8219,6201,9849,-724309,-27549,-20392,7810,2166,1723,-724138,-31415,-16087,9002,1583,5161,-723528,-33908,-24577,133,11031,14592,-725131,-29966,-23157,-4134,117,12395,-722713,-32473,-16322,-494,-1303,-690,difficult
35868,21370,7518,8235,14997,8711,581804,79449,16419,11383,6134,5879,-564837,-43640,1202,3200,28997,1975,-570508,-63263,-5103,6335,16346,8500,-487077,-69128,-13041,-10042,-2130,-3450,-535706,-54666,-12003,-9825,-875,-1681,-571552,-59700,-15560,-5408,1978,8817,easy
290461,113744,11618,8911,14338,19428,297376,50767,12679,3991,5989,3942,212012,39068,-5193,253,9059,2613,-22896,-21522,3484,-2589,1096,7291,-288846,-21536,-9929,13375,8083,9767,353654,356780,16829,12120,17436,9725,-288501,-37904,-10497,1439,6072,48036,difficult
588219,248521,18025,17222,9504,6286,598891,209133,50248,14159,13714,12870,853066,625885,-14228,39966,15666,2927,-112103,-95618,-25203,-1708,-11117,-8491,-417102,-190828,-45438,-8536,-13086,-11956,116606,58400,-35597,-1677,-998,-3579,-493829,-200899,-40650,-12732,-11516,-11820,easy
369666,190017,21939,11532,37343,31551,777876,389160,25364,22427,20216,16774,-305257,-355743,-18821,-15510,-15400,-9034,-707535,-340169,-12507,-4403,67134,6406,219325,456673,54654,1757,68134,102892,-703260,-375154,-22469,-17526,-19079,-13451,-544322,-381320,-17980,-18795,-15155,-12927,difficult
145464,57408,11481,9380,6133,11635,344724,213520,4604,13087,10084,15323,-273132,-193995,6070,-10516,-7728,-9969,-332838,-199505,6637,-3711,-1374,-7437,-327844,-197010,7683,-2339,-6526,-9553,130608,-2731,16608,9214,4926,21824,-193096,-187320,-2614,-11181,-9052,-13307,easy
90662,29199,9885,6425,5185,15116,92781,43357,9197,8746,8807,7276,-10319,-26925,-8896,-8373,-8386,-5546,-86823,-30221,-3637,2174,-874,7340,-90454,-31925,7012,-888,-1080,24692,268577,55558,6592,565,-5520,-2812,-91575,-37277,2369,-5085,-2251,15528,difficult
113405,15474,7025,5187,2925,6049,21133,19514,6483,6243,3373,6229,-16467,-16323,6511,8784,1094,5629,-14340,-6838,-4119,-1853,-116,-1590,509202,23056,-573,-2941,457,5087,3408,-4520,4366,-3675,-1982,-4889,-20442,-15577,-3476,-5596,-1695,-5135,easy
548455,54984,16038,15122,6363,8783,547985,398981,77428,29192,17277,23017,1122375,-241037,-51354,-16601,-11909,-13673,-331167,-392060,-76422,-28184,-14997,-21151,-301411,-368252,-60860,-9205,-14189,-14388,-443528,-382873,-58501,-19189,-4026,-15013,-43919,-335764,-59812,2831,-9448,-6943,difficult
166839,26732,8073,11501,6588,7831,104346,22520,5791,14676,6796,3714,-94821,-6950,-2760,12194,-568,5234,-101700,-10893,-1291,-11875,4694,11383,-56653,-5287,-3721,-13452,-4464,-1758,554997,44927,13386,2362,1286,3140,10643,-735,5796,-5102,-1986,2585,easy
351610,144957,13036,18932,18194,12943,225097,78087,6344,7346,3984,4679,-28788,-72342,-4369,-3462,-284,-1293,399766,524514,19105,44644,61999,32381,-155660,-54282,-3898,-3128,-793,6648,218065,-23307,656,-2819,785,-1610,199182,-40233,21964,22696,9342,5193,difficult
875039,118551,63207,29882,27385,25904,446528,78739,11196,10572,16776,9540,873162,81109,124208,11250,58721,41727,-196327,-23841,55045,11525,-6230,9781,723859,185340,61780,31464,5630,23432,1015336,1283,28241,47943,10974,11730,-273474,-44830,-9217,-5631,-16048,-4852,easy
363618,48475,14072,28469,10290,13712,449717,82578,27967,24552,15303,15159,-103993,-30969,-7132,5414,-8478,-7638,-422152,-62336,-19998,-9318,-3699,1478,693461,-30080,-10383,17273,689,5041,-223831,13744,-8303,13774,-3783,-3466,-373982,-60874,-23658,-7560,-9792,-2651,difficult
52254,17505,6867,11280,5538,5220,159406,14232,7885,5113,5713,7109,-156023,-4107,-173,2301,468,-831,-154215,-6128,-3079,21407,-939,444,-151808,-11698,-7119,-2797,-3640,-5497,-67596,35053,-5441,7453,1544,-1713,-6119,3246,10721,2471,1690,-1847,easy
37432,9071,3756,4329,3938,5108,161938,76765,39584,7749,26367,13155,-155585,-71386,-35775,-4339,-24157,-7304,-156983,-58163,-35660,3842,-22490,-8391,-157646,-69090,-33716,-4792,-22974,-6450,3436,-67530,-37873,-7051,-20065,-10610,-155753,-72301,-36115,-4760,-22457,-7480,difficult
427028,129929,26811,7235,5262,2517,901335,123708,20452,28614,26935,12984,-626660,-85875,-4161,-26448,-24765,-11541,-715105,-78225,-13835,-26237,-24685,-11165,-777077,-88615,-6414,-20331,-20507,-10930,236102,307742,164,-8373,-16616,-8858,-488796,-23920,56042,-25507,-21790,-9840,easy
1797,7391,4130,9897,2598,4712,268639,131679,17943,20000,13314,11503,-266648,-128256,-17427,-13535,-12348,-8609,-266182,-123150,-9542,-4963,-9007,-6252,-266182,-123150,-9542,-4963,-9007,-6252,-267598,-123441,-16277,-13526,-11608,-6420,-267598,-123441,-16277,-13526,-11608,-6420,difficult
291663,98928,26261,12925,6859,13598,448610,38692,5010,3445,3620,3442,347596,145745,47689,22832,17143,19888,-197252,50854,37561,16835,1465,31443,-293259,-21998,-4091,-1569,-2351,-1728,-349407,-22449,-219,1338,-1873,-1910,-292411,149029,25315,7962,1812,3085,easy
70626,17683,7258,5112,5456,10749,253484,79815,14668,21481,16475,21768,26227,-36800,-4958,-17718,-3089,-9739,-205028,-64001,-13434,-19821,-13560,-19014,-242963,-53792,-4174,-9128,-11629,-14420,-248885,-77501,-4246,-18361,-13151,-7209,-243643,-78568,-10239,-16816,-13665,-4713,difficult
6551,11356,4693,8137,7332,10302,535024,133996,61860,9571,23737,13678,-532973,-132771,-59366,-4276,-20080,-9990,-534541,-119877,-59904,-4725,-16008,1225,-529575,-121922,-58872,-2158,-15651,2232,-530092,-126487,-60912,-2436,-19621,-6793,-515186,-112142,-46780,6425,-10665,-3555,easy
16715,12517,3475,10816,7088,16771,242742,113509,11501,36475,5601,4456,-231372,-107643,-8870,-27466,5267,3828,-211752,-104875,-9478,-29940,-2197,8335,-217438,-87809,-4403,-23370,5469,29508,-235640,-106632,-9069,-26432,155,8858,-233931,-97999,-8312,-21086,-1257,11044,difficult
35892,22548,5969,12120,4338,5031,421134,90973,54656,44417,17212,17867,-411273,-63091,-49032,-13114,-14340,-14475,-418018,-79577,-46741,-33251,-11605,-11606,-333000,-67453,-46742,-41838,-12567,-12134,-400655,-59712,-53273,-41161,-16056,-17041,-363264,-72292,-47645,-32123,-9802,-8926,easy
11910,20871,10091,9159,7111,12786,56565,12056,5622,7681,5649,4417,-45602,3719,5858,-88,1199,8985,-50002,-6087,1348,2977,-239,5709,-46885,-5297,-3131,-1404,-1256,5454,-30663,53634,7268,2841,6454,11912,-50121,-1893,11002,3063,1151,9783,difficult
545262,134450,19264,10285,6555,7018,1421178,267046,61440,23631,24860,7134,-800984,174529,-41690,-8965,-9445,4064,-1278327,-246409,-54745,-18749,-22230,-3474,-1248277,-241656,-52458,-14738,-21928,-4186,-291389,-173570,-31017,-16203,-16266,3496,-760604,-175875,-30970,-8075,-21656,-481,easy
9115,9067,3943,7492,6083,7777,33606,14111,9617,13855,6399,4683,-27224,-8235,-6240,-3322,-2934,8358,-21320,-9896,-7908,-10309,1261,2949,-22545,1467,-5772,-9354,3469,1889,-26997,-6091,-3461,-7974,-2891,1772,-24367,-2465,-4990,-858,-484,503,difficult
450331,65232,49007,21493,10137,6640,87383,79184,36556,25188,11276,8091,-32906,-55592,-34547,-11021,-8121,-3287,330370,-7067,77473,-16265,2473,-1668,1639156,26293,11406,-10200,-1093,1072,-56969,-21492,-22653,-23160,-8917,-7074,-64911,-11904,30578,42173,9965,3703,easy
99660,19635,7769,7339,2694,4169,179158,80680,19826,11666,5320,12337,-157531,-73388,-14504,-7277,-3163,-10256,38044,-41019,5209,3890,-2429,-3466,-156878,-70628,-16806,-8914,-3025,-10298,-119732,-60568,-17280,-919,-397,-5804,-1391,-59624,-16906,-8415,-4118,-11016,difficult
701000,106327,14224,17461,5430,5763,1342023,191155,51156,30188,10634,13793,-713433,-106548,-37836,-22366,-6575,-6870,253506,-130286,-25400,12031,-1064,-5871,-354428,-54525,-28536,-14769,-3707,-5036,-1267755,-150296,-41921,-21217,-9049,-12637,-1123005,17516,-50968,-17315,-5627,-9738,easy
154844,20008,2692,5359,4928,5278,159153,16275,12621,13833,5565,9187,-23510,37820,-11635,-13001,-3055,-7009,-156278,-4236,-6492,-647,6054,-4347,314457,-1466,-10712,-7203,95,5943,-153210,-13369,-12129,-10245,-2153,-6604,-3006,-86,-8676,-11272,-4126,-7527,difficult
765827,218772,22966,12926,12645,5265,713500,283158,40487,17674,11905,10248,246457,-254893,-30958,-14566,-6443,-6066,1617669,643974,25782,28791,39064,4404,-654736,-275581,-31815,-16960,-10260,-8535,-341702,-171398,-18510,-4718,-7144,-5747,-606054,-264031,-32106,-16289,-11515,-8973,easy
235282,39716,7068,10682,5724,5847,159522,27473,11226,5675,5420,9294,311817,9008,-9355,5320,695,999,-55572,-4034,-7950,-2330,-4890,-7864,288503,42323,-9775,11041,1900,-1950,-148223,-16139,-9083,5551,-3835,-4787,-17726,30058,15372,5453,7652,-3631,difficult
277840,22447,12037,10779,11819,8009,1037241,463178,60842,22404,105958,53800,-984650,-451469,-56261,-21206,-97323,-50861,-1018320,-454421,-54997,-13743,-99767,-38538,-927491,-452523,-56326,-20502,-104948,-51948,123978,-398409,-35386,-13597,-85153,-44591,-990522,-446834,-41057,10922,-83506,-43017,easy
22472,21335,4303,7683,4063,5868,109919,32219,22371,14635,11078,6999,-99256,-23831,-14344,2567,-4891,132,-36638,16094,-20106,-11298,-8931,-3344,-96033,-10170,-21925,-11431,-6447,-1696,-109358,-24449,-18191,-4684,-5611,1504,-95952,-12064,-15774,-9915,-9194,-2251,difficult
70167,22786,8945,5924,5491,11008,41238,26904,7669,12577,10949,7279,-18135,-15269,7975,-11526,-4678,-750,63740,-4277,-5310,-9857,-7746,-4948,-9710,-12828,-1577,-9691,-7708,-4488,131842,32077,9178,4944,-4461,11973,-23093,-20293,-3886,-7135,-2697,16857,easy
21966,26488,3589,6944,6062,5672,7243,11789,13877,9046,11138,7538,-69,-424,-11349,-3078,-6327,-3184,23973,3164,-10918,1834,-6173,-442,1738,-4835,-8846,-1567,-3003,-2531,46623,70986,-8584,-5200,-7688,-3742,1350,4604,-11743,-2498,-2191,569,difficult
223334,124658,12635,8293,9179,12551,106116,76451,5442,3833,4467,3071,-100054,-52214,949,4126,-1924,9724,175960,339950,17811,6225,17486,30798,288073,-23327,583,-449,3740,-330,169356,-31419,13700,5379,1928,8473,52753,8045,2924,7021,2332,-1263,easy
149192,26487,17186,8614,6978,14305,19203,9844,6489,6198,6740,8332,-16181,-3999,2907,-1522,-2046,7668,-10963,-1790,4270,-4061,-2639,2894,299230,5337,-4751,8476,-239,17881,320681,79769,50209,13861,9749,5398,57178,3900,850,-4672,-3634,-3977,difficult
36984,13437,7659,7720,3944,4868,12338,22632,17725,6818,8393,5865,1873,-13406,3234,2617,-1348,-3358,22068,13109,-12000,3990,-3715,1817,-7864,-16008,-13830,1415,-6226,3202,5740,-21197,-14995,-4705,-3705,-2745,101415,-8471,-12740,1194,-7253,-3899,easy
24478,23633,6606,6671,5017,11059,320807,48167,23695,8047,7240,11497,-314137,-26753,-2014,10023,-3786,2886,-319058,-28569,-19742,-3585,-4073,6489,-274095,-28618,-19007,-4034,1593,-3161,-311578,-17820,-23364,-3378,361,-487,-262776,-20909,-21317,-5908,-5211,-7916,difficult
751804,60696,22604,21374,4958,4230,449327,69757,47604,35651,7614,8267,-224857,-35099,-44042,-31460,-6205,-6073,268754,-42162,383,4072,5121,-1282,175135,-7631,-19667,-30887,-4662,-4304,2405,-35361,-23839,-19290,-2848,-5865,1290948,74948,-37835,6182,-4687,-2659,easy
539050,54112,14005,13260,9469,10959,277178,26237,7897,9890,6431,5492,-272194,-18298,-156,-2889,962,4785,-266981,-24093,-5770,1704,5589,4573,-266903,-20597,-3782,-2910,-3775,-2203,2316240,208461,40038,17088,10530,7254,-200801,-6100,208,3855,1886,12928,difficult
909138,298040,80803,30959,35857,11673,1436373,167532,91871,59582,37500,17042,108127,923115,249012,30378,62211,9991,-934662,-91761,-78513,-22428,12831,-6092,-1357206,-79114,-75215,-50181,-35489,-15243,-383351,-148853,-83543,-55624,-28959,-12711,-69085,49155,-67082,-45260,-18809,-2791,easy
239783,22704,48619,22079,42922,24995,333129,205228,23318,16220,10587,12488,-329602,-201786,-13740,-14005,-4477,-7423,-320820,-201268,-21879,-4664,-7908,-5395,-322360,-201144,-21424,-4382,-6749,-3091,253027,-154212,91773,26174,90404,39221,253027,-154212,91773,26174,90404,39221,difficult
215343,36621,21351,13348,8745,7244,39556,20743,5754,5135,5587,6428,-35631,-9010,-2072,9583,-361,866,-35596,-13791,240,-2591,2812,2645,16459,-5016,5389,7089,-3151,-4104,42588,9363,25945,16124,-922,-3095,891117,97842,48483,10858,17410,7767,easy
491670,88905,15505,12417,16267,10613,210732,40354,12275,17491,6393,12713,1484300,205410,895,-7492,47688,10607,495221,126044,24194,-11344,987,-632,-191340,-36943,-1243,-12290,1844,-5341,-182331,-27311,1236,16865,2907,-7889,-201160,-24445,-8933,-11110,-4055,-7246,difficult
445059,108800,28565,8813,4945,4274,540724,82178,25600,16440,17191,11491,-467446,-50952,-22486,-11258,-15750,-9430,-192969,98601,-2221,-8361,-7497,-1189,-522733,-76065,-23479,-16135,-17000,-11230,-269956,196397,-15785,-2791,-9844,-6643,974777,-34871,78797,409,-11141,-7592,easy
679134,90274,49399,80330,34962,35227,68180,51216,13284,13437,5912,6502,-46652,-19230,-6178,-4580,3375,-1532,38627,68180,175183,339173,113455,139286,1063919,-5236,-7582,285,436,-3049,2061750,188366,23746,8765,31614,3002,-62872,-36792,-4592,-9176,-3631,5917,difficult
11876,11940,4946,6762,3924,7356,39794,8717,11026,6845,6945,9089,-17947,-7160,-8168,3281,-3150,-2696,-26886,9525,-6731,3884,-5225,-2494,-33654,17601,-2264,-3883,-1127,-2715,-29396,-1140,-5008,-2849,-2180,-361,-31707,-2711,-8230,-847,-3424,-400,easy
155423,21456,8791,6121,8937,9750,975013,92424,15235,6819,6776,7266,-426782,-39223,-9306,-2028,9514,10123,-972761,-85381,-8476,-2818,1305,-1997,-775351,-78436,-595,-999,329,3543,-954061,-70050,-9253,6129,-1234,434,-968994,-81751,-4590,-3776,890,317,difficult
172091,38807,7264,9619,16682,19362,859691,210912,39587,15680,14159,14594,-32861,-59501,-24470,3233,21339,-1176,-848857,-196691,-36091,-4671,43,4480,-849324,-198893,-29622,-13547,-7434,7632,-855502,-201502,-36434,-11787,8761,18054,-851454,-203939,-35000,-3531,-10093,-5151,easy
301869,63630,11504,6372,9341,11539,136153,15466,6254,5058,2330,3976,657536,123327,13313,-2424,9327,26227,290458,13455,4567,-967,5337,-456,-67153,21075,7567,3664,2885,7045,-34296,-3843,4129,3168,7264,-1500,-17965,86805,-3324,3131,10240,6500,difficult
