delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
464291,93998,8603,32468,50540,26757,21819,11665,-181442,-78700,-6850,-31118,-47942,-25161,-20849,-11044,-421998,-65451,9549,-13292,-26510,9140,-5341,256,-351367,3155,19690,699,22934,45350,-11560,6710,-240556,70631,13249,68606,16399,10141,17826,13991,21432,49444,34301,36210,15508,-6219,11300,6454,easy
397717,94765,20915,27296,22048,12119,16541,11363,83907,160107,38956,2861,1384,19417,-3045,9643,-84060,-44988,-12930,-17259,-10097,11302,13075,-3005,-290991,64542,-4575,-18311,-3142,48395,3648,14129,-167967,-206931,-205095,109530,-51886,8355,-20120,-1052,-11481,6955,-8115,37093,16120,-9427,-12648,17134,difficult
68163,23512,3206,1415,3247,5248,4836,4653,334519,132989,40604,54894,18679,43161,15343,12086,505709,91129,5503,11471,26412,26670,23625,9656,495646,-14369,2123,480,878,-782,5713,-774,171190,-10063,-41860,-105498,-35101,-3380,-43423,-10991,7733,-25534,-16491,-27452,8282,-17912,-2430,-10430,easy
340664,179003,31932,23404,7621,34701,20266,15523,-98042,-170847,-25746,-11207,-2924,-28730,-3458,-11089,-303038,-168399,947,-5276,3257,24330,-2006,15714,577279,-109863,3526,-19229,10421,-5157,-7107,2821,-204996,880317,2448,58536,26693,2579,5931,-13953,6181,7164,53060,-29487,1452,-5101,26803,-12893,difficult
922450,183077,60424,32407,19961,31909,21012,9984,-639334,-124199,-41913,-27812,-8113,-23094,-15041,-4267,-728587,20380,-56369,-4763,25932,3872,8441,20123,1361512,248603,26046,2773,37262,5490,-946,16616,-89253,2090099,144579,228223,-14456,82415,23049,7536,34045,11330,26966,1618,23482,-9387,24390,-3507,easy
280424,165740,26500,15749,23820,26548,12474,13695,2419570,-145381,-24090,-9670,-19509,29210,21542,18898,817720,220100,74179,35058,-1928,28752,6053,2090,-18133,-11342,32397,34806,-9584,31963,4332,428,-1601850,-835853,365481,-231442,98269,-41782,44728,-252,17581,-7656,-458,3211,-15489,-1721,-16808,-1662,difficult
198594,127333,18172,21005,13521,48252,26690,14998,407915,113562,37012,12514,3805,-23514,35806,20768,899222,282621,35213,35715,3972,-1443,-14287,8055,-112842,-111264,-14408,-16369,-8392,-38890,-25504,-11021,491307,-1012064,169059,-393885,-1799,-49621,23201,-52084,167,-12364,22071,-37447,-50093,-11217,-12713,-19076,easy
123738,15838,3185,4147,3072,5844,4121,2798,986982,77960,1377,2926,4885,8087,233,3334,438510,13711,8423,4522,3939,124703,13422,27403,-84015,43656,5108,6749,15457,37897,13889,15968,-548472,-522525,-64249,29945,7046,-3315,1596,2227,-946,11518,116616,-86806,13189,467,24069,-11435,difficult
530151,49304,9483,18877,17873,17041,15676,11208,-502095,-40443,-6093,-9227,-13109,9855,-5021,35556,-378563,-26682,-4679,-14235,-12036,-10808,-12531,-7911,-424241,-33634,-6618,-17652,-13993,-15535,-13966,-8357,123532,-45678,13761,-6952,1414,-1939,-5008,-3417,1073,-1957,-20663,-4727,-7510,-1435,-43467,-446,easy
642735,442350,46910,25255,53117,32478,27840,19499,1273843,-386187,-7704,-14370,-37360,-23511,-7520,-1684,-74170,-152688,20493,-10525,-10130,11896,-13037,2067,-436276,-375029,-42911,-6870,-6671,-6592,-200,4488,-1348013,-362106,233499,-222341,28197,-63404,3845,3655,27230,3459,35407,-18488,-5517,12837,3751,2421,difficult
583677,107816,6233,10153,6430,9618,7828,8303,-559238,-102250,8703,18735,19713,72849,39177,5680,-537225,-66618,19439,2996,8463,71349,16008,767,393897,-85306,-1121,-4856,-3859,12932,3620,-6340,22013,931122,35632,-18688,10736,-20560,-15739,-7852,-11250,-12322,-1500,-58417,-23169,-12388,-4913,-7107,easy
226026,70403,15786,8165,11873,54930,17750,13657,-147168,-55898,-14659,-5150,-9816,-41836,-12124,-10607,62910,10654,-11082,25620,23125,-33883,55568,6946,515241,-29149,12548,1873,-6586,-47617,-10145,-7708,210078,452331,66552,-39803,3577,23630,30770,-23747,32941,-29711,7953,-13734,67692,-65713,17553,-14654,difficult
864363,143951,13916,38413,19975,34772,17266,12148,-723064,-78063,6980,-31139,-11226,-10918,-11327,-7696,-784381,-130331,-12837,-35830,-18368,-32516,-10224,-11237,498014,-120966,-9725,-32480,-16543,-24597,-9846,-8286,-61317,1282395,-52268,9365,-19817,3112,-4691,3350,-7142,1825,-21598,7919,1103,378,-3541,2951,easy
851765,252429,25896,40499,34118,59519,11721,24525,-731154,-220784,-18169,-33617,-29949,-53734,-7372,-19939,-786015,-39811,-15916,-9074,7490,66322,45420,-4512,-583386,-221579,-25187,-36671,-25108,-45961,-3246,-20864,-54861,202629,180973,-181768,2253,-9271,24543,-27597,37439,-32598,120056,-112283,52792,-48666,15427,-16352,difficult
497067,31425,15350,7226,4855,22190,8650,11580,-488861,-29189,-1262,-4217,7429,-4298,12273,232,-463125,-23740,-3670,10543,29720,14828,8806,-1613,-485760,-23140,-8872,-1039,-1207,-308,25247,-4082,25736,-22635,5449,600,-2408,-5202,14760,-11582,22291,-30927,19126,-15136,-3467,16441,-1845,-2469,easy
518747,43638,10486,6121,14085,9867,7685,3106,-439750,-37975,-9948,-4516,-12932,616,-5807,-156,-436980,8415,-5827,-3610,-12149,-1836,-3260,-1160,-447271,-19107,-1568,16878,204,53629,9705,9288,2770,-10291,46390,-27522,4121,4259,906,20488,783,12353,-2452,55465,2547,12965,-1004,10448,difficult
674921,168678,17275,17792,16089,17499,25986,9316,-154072,198676,-15631,72484,-29,136338,31425,17184,978285,-91952,102396,-426,4856,17316,38268,7524,-483407,-5294,8719,-11211,-7383,856,-20785,-3336,1132357,-1461692,-290628,86658,118027,-93677,-72910,-10785,4885,-12239,-119022,-16460,6843,-59053,-9660,-10860,easy
406377,297940,15943,14025,26477,31959,7613,9685,-363683,-146032,7182,25689,-18265,-4105,15568,736,-269681,-289360,-8520,-7995,-25464,-27632,-1769,-6430,327426,-12453,18147,-11073,-11875,7660,15260,3536,94002,597107,-143328,276907,-15702,26667,-33684,-3078,-7199,13589,-23527,35292,-17337,17029,-7166,9966,difficult
352595,51439,9680,9018,5497,11839,4600,4331,-83875,-25855,44859,5127,33220,14438,5879,3639,21527,-10268,-899,-3607,506,-1775,7161,-2596,461774,-22692,9593,17503,7298,18975,26550,7070,105402,440247,15587,-12424,-45758,10492,-8734,21110,-32714,6792,-16213,20750,1282,19389,-6235,9666,easy
808160,146104,25025,17694,17237,16127,15326,14011,861407,13829,88635,53117,36657,5016,14960,28719,-631447,-87559,-6699,21607,-13855,255,-8643,-8738,-787315,-120508,-16190,3735,2236,-1584,-5483,-2889,-1492854,-155868,-101388,-32949,-95334,-9491,-31510,-17872,-50512,16091,-4761,-1839,-23603,3160,-37457,5849,difficult
196582,66281,15068,2283,7584,9695,3993,4026,-64437,-37112,-7715,1490,-5356,-4786,-2196,-485,574255,435923,83274,12359,103965,40367,25763,22780,1128796,244180,43654,35267,1797,28387,11042,20869,638692,554541,473035,-191743,90989,-39620,10869,22908,109321,-102168,45153,-11980,27959,-14721,23265,-1911,easy
103559,37401,7783,15518,11845,8729,9465,7160,-34672,-3947,2526,-8978,-6837,4014,1419,697,943353,-1619,70215,53900,39625,28559,18874,18558,-48372,-15303,3574,-12445,-10092,-2857,-6862,-6091,978025,-991725,2328,-13684,67689,-66641,62878,-66345,46462,-49717,24545,-31416,17455,-25736,17861,-24649,difficult
841187,221661,36526,40419,22107,48191,31263,16828,-742244,-81836,-29364,-34063,-12086,-14949,-11165,1373,2200859,212598,17522,-17359,-10658,-7008,-13180,4480,-832331,-212187,-33058,-36625,-12469,-16466,-11960,-1296,2943103,-3033190,294434,-424785,46886,-50580,16704,-19266,1428,-1811,7941,-9458,-2015,1220,3107,-5776,easy
168494,28862,12774,12440,8333,6650,7304,2716,172259,55630,-397,31119,10728,15304,16439,10909,-45870,1899,24837,-5206,519,6917,9365,7057,-148261,-1354,-10164,-1680,1559,13854,-3771,-1109,-218129,-102391,-53731,-3253,25234,-35001,-36325,3526,-10209,1040,-8387,6937,-7074,-13136,-3852,-8166,difficult
392681,47206,15560,7147,6003,8490,4057,6555,1335163,153721,26416,63473,18820,25014,40857,3522,-237383,124898,6418,20674,1202,20619,49529,3633,855242,55408,-1533,1212,14055,56819,17554,863,-1572546,1092625,-28823,-69490,-19998,-7951,-42799,-19462,-17618,12853,-4395,36200,8672,-31975,111,-2770,easy
48790,19692,11933,6351,14644,9586,12014,10419,-32556,-6627,-10024,-1239,-5450,30356,-2743,-3241,-28468,-13699,-9831,11791,-8404,56872,1057,-696,-37787,-2922,3540,5667,-11624,17232,1299,-2788,4088,-9319,-7072,10777,193,13371,13030,-6124,-2954,-3220,26516,-39640,3800,242,2545,-2092,difficult
253259,46292,19902,15053,14545,17616,23441,7414,-195404,-7676,-13890,-13551,-11860,-5183,-16898,-3093,-203928,-35439,-17035,-7038,-5533,23085,-6180,4070,1215134,364705,123536,6374,31740,12508,67165,37586,-8524,1419062,-27763,400144,-3145,140571,6513,13412,6327,37273,28268,-10577,10718,73345,7163,33516,easy
202046,34954,9420,5812,7163,24427,8105,4992,-18140,15466,-8044,-145,-2796,-15046,11874,1182,-186065,-12018,1967,832,7670,6571,7857,18828,-147558,-25545,13597,7058,4209,17616,6437,11697,-167925,38507,-27484,-13527,10011,11630,977,6226,10466,-3461,21617,11045,-4017,-1420,17646,-7131,difficult
