delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
132104,37498,5596,3757,2934,4143,201673,51092,6748,3651,6635,6981,-186166,-45730,-632,-1097,-2905,-3024,-30929,26003,-3345,-509,-6176,-5975,-175760,-33724,-4464,-644,-4057,-3473,114578,-924,3831,2675,-1665,1119,easy
224273,93182,17557,5560,7484,9557,136679,91170,11093,5166,5225,6254,-50279,69727,24205,456,2529,718,138814,-45908,-3245,-1486,-1983,-3059,215010,-73011,-8478,-3647,-3547,-2731,46832,57240,13372,6253,12035,18282,difficult
1463409,355036,52468,32439,15904,45753,1192779,199257,22770,27452,17303,22180,2115240,390304,31566,9819,-11570,14241,264131,234587,-7825,33794,19971,46376,-221763,194842,116806,1450,1878,53556,-1075088,-196617,-21757,-25117,-15876,-19882,easy
147790,24974,6314,5041,13607,8561,369887,49058,31250,7175,5796,12923,-310594,-27902,-29359,-4317,-2123,-10016,-353053,-44257,-30105,-2331,3091,-3808,-329799,-34594,-15034,-4830,-1171,-8111,105057,10418,-25248,2940,31448,4486,difficult
527090,66542,6585,6578,8737,3315,1023591,58060,19145,24818,8392,15048,-125508,36849,-2511,-17102,-2642,-10665,-811275,-23668,-14801,-21294,-2732,-12084,-920490,37633,-15419,-14318,5506,-11272,-128732,-16888,-17510,-20247,1246,-12911,easy
456156,85579,14704,7870,8660,10529,337337,148771,22185,17435,7497,14521,396215,-53630,-5859,-8255,-1947,-5754,-241639,-137567,-20342,-7668,-5401,-10369,-15123,-56467,-11964,-10070,7190,-8918,335821,-5106,8242,-12267,4810,9073,difficult
176998,62738,8724,8585,5726,9787,993228,104324,48814,21162,14317,13561,-947833,-92890,-46484,-18416,-13811,-12569,-881035,-90806,-41783,-19701,-11997,-11346,-505562,114713,-25612,5615,5168,19745,-930492,-97362,-46481,-17808,-13726,-10927,easy
679705,93535,23922,17558,8541,9391,458581,74310,19571,8340,6260,6611,729618,85973,-8788,31172,6328,2449,-404447,-28465,20,586,-3248,2989,985421,18995,8636,-2443,5754,3265,-426095,397,17535,7558,289,2415,difficult
928122,119502,27053,19722,13520,11828,863852,101951,14074,7045,12086,7640,907264,16211,1930,18609,10379,10296,-7218,5871,13936,456,-3969,-4419,140065,122412,41442,34823,5689,15781,-783031,-74290,-5394,-3180,-6364,-4906,easy
662603,134004,29245,11885,6100,8960,1023793,78005,51624,19872,11148,21359,-764816,-36280,-48118,-18980,-10080,-18546,-305258,200012,-21631,-8846,-1938,-12587,-602496,-45831,-40750,-15079,-6474,-17684,227808,106094,20982,10958,-1701,-778,difficult
533530,113401,10851,17159,7158,8450,204987,29546,4368,9194,4419,5574,373032,54999,2968,-3281,1993,-2300,-160008,-19646,7068,-85,422,-1243,-49001,88995,5934,-6325,-25,115,1150147,211070,9960,41552,8566,14933,easy
920000,150438,54992,15887,13297,18393,1729568,178292,144635,184017,102731,85857,-233214,-42795,-30648,-158672,-87371,-60119,-1118091,95612,-90667,-168214,-83507,-58267,-1407573,-23160,-108549,-164062,-89460,-70823,-479395,-141074,-128708,-181572,-97397,-80648,difficult
122664,53253,12438,4131,6370,4402,1148436,163435,68851,31514,38553,23851,-849416,-96948,-50638,-24340,-24234,-20530,-1102547,-156104,-62480,-28217,-33927,-18920,-1058549,-60497,-56004,-27993,-35336,-19603,-1092576,-127181,-56529,-28981,-35237,-18742,easy
119829,20593,6115,3010,2503,3037,1305285,89693,16952,25270,8503,6607,-1221245,-76449,-1284,-23105,-4759,-3810,-1172879,-77910,-12839,-20753,-6576,-4410,-1219471,-74072,-15010,-23156,-7185,-4498,-1128229,-47971,-14217,-22026,-5479,-1564,difficult
234423,79087,19296,19909,7576,6057,321112,25431,11241,9544,9117,9623,451286,202742,40167,50502,5977,1065,-238579,9955,-8178,-7107,221,-3701,-303616,-8448,-6197,-4396,-6587,-8167,-255849,10374,6427,2462,-5774,-3460,easy
128794,40193,4932,4308,2402,7701,331668,73842,11598,10406,12437,14497,29309,24506,2073,-4145,-7397,10453,-280952,-56063,-9086,-3050,-10489,-10350,-316714,-48719,-9029,-8676,-10856,-13599,-243140,-54321,-10622,-8523,-11399,-13688,difficult
411848,123180,6629,9561,16351,8198,748749,66233,10049,23491,8206,11660,11950,161999,-598,-8643,43488,11066,-138113,-5011,-4957,-9930,-257,-7294,-570168,133583,467,-13967,-3180,-6940,-651272,-62784,-8592,-23179,-7473,-10682,easy
110489,31388,17477,4774,5113,3141,292005,110508,3702,10347,11760,16804,-232330,-56034,16838,-1838,-9440,-15214,-274856,-102675,-2638,-8624,-8686,-13039,-41880,-88046,349,-6751,-10262,-14682,-176998,-69727,40550,-5078,1799,-11719,difficult
656422,167627,53299,8028,9236,7948,1750065,202933,29230,37701,21639,19799,-1031125,196999,114694,-25514,-4750,1402,-1369417,-175535,-15427,-32162,-17273,-18140,-1629057,-190520,-8157,-32939,-16344,-17769,-344973,27830,5166,-28079,-11247,-12896,easy
355370,90112,23178,9333,11553,12381,110549,33561,3539,5155,4388,4104,135562,107672,24444,-1502,6954,2706,204421,88782,18811,20350,-1687,18666,44000,20831,13814,-1744,2231,2299,595299,8919,21487,-393,21163,9438,difficult
608662,119225,15049,11076,8419,13308,578542,298960,58853,40870,19806,13358,-393190,-219767,-56015,-36978,-14289,-7244,-428615,-296213,-58410,-39420,-19309,-12768,1268569,-26590,-8399,-10641,2894,25014,-326286,-176370,-52394,-32137,-14844,-5204,easy
71179,48781,3644,4012,6324,5191,84299,24870,6926,1871,3690,3639,-69464,-17762,-5271,431,-1562,1629,34318,40690,-90,5482,-172,2100,-52921,37858,-5103,1736,-1592,2938,35586,34856,-2663,916,13861,-460,difficult
930993,205576,18922,12008,23420,23900,1021421,322166,51751,17609,11547,14704,796352,-77012,-29296,-7194,13381,15767,-858450,-188586,-34624,-2357,12462,2771,-249085,-159120,-47231,-13407,7355,11903,-50528,-41644,-20164,554,14293,6343,easy
434441,196518,40091,22104,14298,11543,836839,123479,40288,12629,16386,13867,-198262,174414,62590,16410,-3695,-145,25196,259477,10493,41333,21846,10220,-724544,-34493,-34971,-8367,-13813,-10909,-711981,-107241,-38901,-11475,-12690,-8464,difficult
386575,281729,100282,16914,16127,18046,1185012,373963,61428,41944,21596,38694,-283730,603597,262231,2401,10501,23153,-1150602,-366157,-51266,-34958,-19393,-37411,-882819,-240402,-2076,-27391,4892,-32768,-876598,-365974,-53475,-40171,-17878,-35566,easy
219129,78381,9657,9180,5748,11227,477885,169790,14872,11817,16740,13119,-233787,-6073,-4301,-3896,-9067,-6582,-373891,-115222,-13688,-5185,-12012,7821,-207339,-96799,1739,-700,-13675,1188,-220009,-147544,-4612,-767,-9215,-9996,difficult
497554,271407,57969,6101,6248,11918,740459,36694,31953,7840,6588,5781,1011216,921579,189495,8329,8217,18552,-698297,-15668,-27245,-4113,-2600,1186,-720703,-26175,-30639,-5295,-4690,3277,-563837,59115,-27549,-5876,-2287,1533,easy
420968,86698,15572,5769,8576,9698,350049,44286,10777,4698,5620,6303,-191136,220836,5547,1289,12280,16376,-56483,-31827,-8493,-1995,-3384,-2297,745045,13962,24479,7039,4372,4986,-213750,-33324,-2354,-2051,-1443,-5484,difficult
631748,109869,34016,35604,16527,17145,598369,420202,31569,23036,15029,26927,-442224,-389099,-20063,-16728,-9657,-20789,-131887,-304534,-8163,-13145,-8133,-18526,341754,-284769,12990,34054,30334,10845,365872,-262929,25024,46090,-6552,-10657,easy
777806,250794,52385,10234,26238,14722,84375,24372,11613,23311,15750,9631,195328,15437,8747,-13904,-13537,-6045,-28422,41343,-10098,-21653,-14133,-8119,2240355,847440,172423,3912,83024,42342,366464,1467,-7983,-20664,-13402,-7815,difficult
826055,372076,55225,23354,9157,12704,1464719,283925,48243,93514,28541,28724,-1076610,521944,-15593,-82833,-24413,-22655,-177957,-35312,-16914,-21965,-24131,-19212,-1170479,-267957,-45077,-89851,-27138,-28036,-129611,133927,105510,-85991,-1855,5822,easy
443960,103425,26176,19086,16262,6259,248946,82196,17949,12636,4175,5864,-98384,-70055,-13839,-10622,-3009,-4939,-18142,-74241,-17166,-12321,-3099,-5236,1080296,298321,76531,56741,53173,9753,-183713,-69108,-12619,-7997,1284,2002,difficult
844098,121234,46202,11875,8931,6217,154208,41364,7394,6720,9010,7933,-29219,-18399,4056,-2204,-5240,-6459,1643919,40055,52417,3573,-3929,-1021,908207,247227,66258,12716,371,-2364,236651,50598,32500,6536,8481,2978,easy
295952,191163,15901,5487,8605,6830,299297,97331,16276,9813,4685,4754,493880,489288,4852,117,16050,9867,-109474,-5153,3667,-7012,2732,-2566,-215040,-69094,-4712,-2785,-898,-1072,-182748,-39714,-5307,-7624,-2205,2074,difficult
650839,169109,53531,56421,29472,40818,1278372,65893,10724,31744,9759,5633,-1051189,-39318,4990,-16926,-8149,-2619,-570857,481281,167032,107328,84393,112525,-275131,11761,-5220,-6169,4069,1177,-612954,-40859,4424,14475,-1462,29657,easy
863845,190495,44939,12192,11610,9478,287172,88833,40138,6324,11772,21772,372680,337867,40839,17979,19163,-2274,-174539,-30490,-29315,-5763,-10179,-19645,-248112,-69975,-39458,-5492,-10407,-20318,2356664,169247,47138,16746,776,-6941,difficult
