delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
1344357,392382,194905,28412,178335,92746,65148,55529,735894,112616,82174,56084,36793,53783,47399,30861,153494,9907,139003,-18089,146244,10119,35710,15400,1063431,549624,86459,-37256,136840,67806,-213,33935,easy
957642,249973,131757,30905,15226,75997,22443,22105,632245,31289,7466,9978,3015,8789,7451,4932,488904,390356,193723,28125,23997,105158,23054,26865,161890,47011,54859,13728,424,29258,6930,7481,difficult
1306860,902307,130427,150348,40900,121113,92002,50777,1265301,176951,58585,49125,50272,36669,47069,15315,-37330,1440229,93369,176214,1767,36236,108748,70036,120447,10482,50314,26231,-20512,132652,-18882,888,easy
1930438,676209,206224,33398,36635,74904,39205,57533,1432371,120739,55121,38631,26176,35478,70714,32843,520634,1162260,258547,16180,4828,73458,-23898,49256,475499,-51320,43658,-26647,16089,5393,-39121,123,difficult
1098554,101019,31994,21198,9594,14633,14989,10877,1759670,198709,65720,100122,25468,60225,30336,42206,-1198786,-167710,-49194,-93092,-20448,-52930,-16595,-32136,-123446,-27670,-18258,-64757,-11300,-38254,-14100,-30522,easy
1421207,280626,18423,34960,14306,24087,38674,28879,426095,120331,19004,18326,11192,15620,21868,9179,416179,-36470,-12193,5686,-5066,3690,-4843,46,1574045,357059,11030,27581,11293,13243,38454,39353,difficult
507325,87614,54705,5365,4806,26645,15004,16772,887939,90109,27686,24945,43849,31783,21818,18299,-74753,-80464,-16326,-19410,-40710,-22073,-16733,-14337,-686475,75473,70363,-19750,-37377,11796,3104,11282,easy
931643,345835,135588,100614,28405,55489,40162,43525,975393,226704,73525,81760,43360,26266,15116,14309,-568010,989,2327,-4249,-21081,8417,7437,-2182,480510,237272,121799,41956,-8829,50029,42655,60614,difficult
1303410,118807,18175,13458,18872,15925,16374,13992,454521,39505,12770,8850,6299,15356,10836,5456,708083,149566,-1585,11285,17462,6706,3958,13666,989695,9037,12394,-2069,7683,-5569,7117,3406,easy
811194,168318,47985,27287,21562,21881,12181,10763,742079,737640,151667,75252,79993,178245,108463,58210,270108,-433526,-73230,-34126,-41007,-149519,-87176,-42963,-131878,-705118,-134134,-61805,-75855,-163210,-105388,-51932,difficult
292130,6212,3644,13568,9252,18005,16408,11443,626465,264902,9629,30737,30747,32386,42899,39147,-602885,-261906,-8133,-28772,-24141,-16116,-18479,-34028,-65786,-255474,-3837,-5567,-18850,-12647,-34504,-21380,easy
816829,36657,6821,14207,1920,10240,10085,2677,1472866,338520,22206,50235,75977,90293,85935,48711,-1119203,-277637,-20137,-45431,-73935,-77358,-78629,-46370,-192871,-326090,-10634,-26626,-74180,-82748,-73071,-45698,difficult
986712,133284,13824,16886,17104,27904,37127,14674,964408,158962,37987,25690,22909,57111,21451,15369,641283,-55658,-27884,-14251,-14086,-28903,27996,-2753,-596675,4302,-20442,-3358,2476,-29512,3355,1363,easy
520655,139102,23643,26122,14082,25005,23858,11519,1161605,345647,79471,59193,35767,49193,28882,25761,-848945,-125059,-45192,-48560,-23821,-33663,-213,-12793,-432956,-288031,-66464,-17582,-19549,-14713,-9835,-15692,difficult
1055534,149001,45195,23778,24240,41375,49926,44430,1431370,247841,232183,91926,58141,153175,64924,70046,-1051207,-230613,-230332,-89188,-55442,-148954,-61857,-68605,299534,32933,-143644,-47108,-12361,-74646,31861,17372,easy
1316559,361688,37936,85456,53532,47941,48186,27813,331607,105296,7477,23226,44591,21290,11607,8810,1673626,275523,46076,92225,-20051,-548,9812,22887,296278,237260,14842,32234,37932,53850,63346,15118,difficult
1190931,1423850,30939,62665,38500,135545,88095,37502,880253,129567,34229,27508,16303,22021,67442,20575,410547,2523215,22815,39190,54758,237271,48338,38328,210809,65351,-29395,31123,-10364,-10224,-7033,-4474,easy
1006368,384349,85935,31532,34164,71056,27665,13393,560084,63388,41050,12387,7839,11409,6991,10793,1361694,666972,122702,46134,55862,123162,43646,12050,-469127,-25051,-32932,-7845,-3213,-3868,-2298,-6850,difficult
368829,59172,6881,7330,9183,16122,20245,9335,1361352,246952,64568,88222,67547,77504,175766,70510,-979634,-186556,-56813,-80096,-53272,-53291,-145741,-57848,-1005413,-189004,-58562,-81688,-63456,-69474,-165302,-64503,easy
913529,211095,29963,8325,5769,59568,40543,27178,1295890,321536,40687,30135,24455,52176,50451,41292,332013,63744,-14214,-18975,-14831,61842,24386,7214,-1096736,-284626,-7235,-24645,-22541,-47059,-44203,-35443,difficult
127532,66147,28339,11202,11465,22092,10494,5710,912135,506358,87561,114057,52677,66306,186385,50199,-715800,-395880,-41389,-100402,-35744,-36298,-171775,-41669,-853407,-484543,-77056,-105309,-46681,-52131,-180007,-47309,easy
314171,156088,44318,19587,18956,34181,21230,20574,408545,45256,8358,7888,6602,7287,14436,6549,-311259,93053,34906,22529,6803,22968,10086,2371,122510,128610,37013,868,17904,30820,3501,25679,difficult
1491522,292508,16979,79976,77089,89139,143997,62826,878384,295541,184756,21244,14502,89658,36633,42652,-555264,-215732,-175944,-17823,-10461,-65363,-16835,-27969,1781540,209666,-159611,135286,135635,64325,231562,68317,easy
1560014,126980,124010,22899,27268,53947,30188,24687,828568,164549,105111,75147,27185,31000,48347,70095,764333,-64875,48336,-39847,1593,22051,-16219,-42800,698559,-10264,-10538,-64650,-1427,23843,-20099,-48016,difficult
307243,309157,50559,29297,9335,42342,57130,34485,1540203,164599,71627,24213,17140,37484,35924,14533,-1460975,-119365,-53171,3619,-9870,20504,47597,18251,-1004945,408481,11034,6548,-5740,-10789,-5186,21652,easy
539476,49035,56346,22413,17613,20893,42415,17723,988852,260759,42931,21125,36310,38134,22383,37265,-656160,-216388,29253,-10962,-14586,-24517,-4650,-21208,-242592,-207060,-2423,13538,-22809,-9965,44714,-17876,difficult
1207207,197970,26332,17288,21975,18086,32026,14513,929050,325364,142882,55260,30425,51012,66537,55336,-792746,-220046,-134659,-54510,-27377,-40776,-40518,-45993,1349060,-34742,-98442,-21434,10476,-25076,-28504,-35654,easy
956210,103234,19842,7962,12211,50291,50550,9791,657826,52655,21807,9422,6876,9259,5264,3101,-303171,-10949,-19339,-3476,13430,69017,86101,8885,899939,112107,15408,556,-2760,13047,4470,4495,difficult
795779,109892,49596,36185,14986,108736,78007,22427,684764,91640,54008,26784,13282,30180,16011,5669,653012,69996,44713,37294,9636,176766,133811,32276,-430982,-33492,-53538,-18493,-6228,-19654,-9819,1240,easy
920568,603831,25625,36493,40047,133747,71839,50767,416938,60304,28640,18242,5048,21173,7645,9722,-213605,67050,13658,483,6496,38086,26934,4486,1220864,1020003,-19688,36019,63501,187062,101453,77604,difficult
383169,39313,11840,7830,4734,5871,2609,3302,963631,130737,12413,15416,6867,33044,25488,14725,-865834,-94804,383,-9652,-100,-24740,-22412,-12021,-295091,-88045,-1529,-5521,-4166,-29606,-23347,-10826,easy
883047,35660,21583,15013,7179,10695,10846,10546,657955,274213,30932,19452,15182,17247,16645,13576,-591366,-258850,-10290,-14898,-12445,-8508,-13816,-9688,1041549,-218256,-8408,6019,-3561,-4596,2218,3628,difficult
1315981,293573,47808,41523,19111,31000,28927,12151,795600,311186,113757,67611,20394,46436,34429,26639,-20262,-156965,-22617,-21135,7702,-22645,-2971,-16045,1061024,121739,-109281,-31041,-10268,-8227,-8034,-12932,easy
135546,38084,16904,30146,12884,11090,4419,5945,851574,91782,17316,14531,9863,11615,13749,7059,-807474,-63542,-665,8959,6129,-2666,-9103,-4593,-624582,-43854,-160,22271,-88,1615,-9557,2364,difficult
915277,337379,55574,38559,29127,78411,34325,33629,589575,289444,25149,40143,29207,19198,17438,25918,-258027,314116,23213,-958,8133,99446,19827,22636,909431,-218246,37637,-2211,-8293,18979,13946,-7214,easy
850470,446698,256747,282731,53433,149686,178486,61604,904800,139573,28888,41387,20230,24562,45437,12304,244647,182642,222914,3596,48683,129048,90735,54624,-353308,431607,232803,479091,17723,121200,175362,43976,difficult
697134,38154,27325,16179,15143,12000,16929,14309,269326,43864,20407,8549,3915,9185,8516,4235,524968,15499,17168,21978,21155,8224,17512,15927,330647,-26920,-3333,-6718,1301,-2594,-687,4220,easy
787256,152420,37164,38049,39140,77853,49569,31755,759806,81638,31900,20175,12008,10711,17596,9176,-551666,-41231,-16526,-11555,-6754,-3739,-11966,-3997,606565,182794,27054,47302,61017,138022,75911,49154,difficult
778735,408373,16096,44638,27099,44848,46486,12131,1505656,503856,48209,55817,85887,110334,75969,51470,-1426711,-370385,-46317,-40147,-80281,-98866,-71115,-47763,-27132,179418,-17910,17789,-37296,-32106,12148,-30916,easy
770130,51624,9393,11665,5350,14632,8430,6979,1014393,550772,102293,85464,149990,116895,105212,41315,-777469,-544361,-96895,-83747,-147865,-112928,-103741,-39792,288943,-453935,-88906,-63851,-141416,-91598,-89824,-28881,difficult
1044510,452148,74204,49721,45863,47207,104959,41651,632743,105353,30704,36355,29391,34649,45677,21691,8012,319743,110586,16174,26487,47700,121084,45713,815521,373846,-23586,10557,6456,-22585,-2520,-5794,easy
911674,187145,68350,29637,34760,25871,47823,28907,938587,176310,43590,13894,31883,39806,46453,28352,-23947,38026,26832,7265,-7744,-15607,-24178,-670,-29879,-16356,22687,24221,13497,-12263,26918,1779,difficult
700530,222701,20842,19269,24487,34798,24175,18679,791159,388341,64295,38369,23245,28267,29752,34304,5467,-295281,-53758,-34172,-16590,-5912,-17426,-29416,-186725,-36000,-33149,-4028,19073,18973,6271,-1835,easy
293558,38482,15861,8351,5257,9243,12844,7825,869324,428513,58139,142263,59670,51351,81978,33397,-568427,-389637,-51163,-129815,-53653,-44555,-69136,-24882,-583106,-390426,-33393,-138010,-55173,-39661,-69132,-26263,difficult
212003,95664,22754,13803,11463,31969,16283,9021,1362630,217148,64460,18398,18063,44526,49789,20318,-1190329,-174628,-57182,-13702,-11494,-26401,-29632,-13265,-1110925,-68341,-26231,4511,-1707,1286,-37381,-9330,easy
972970,175721,135570,61697,68774,86041,78210,31503,1038741,305868,39172,48238,31453,43445,32145,35007,-147488,-221736,-35373,-35563,-26963,-20509,-16758,-29407,15946,-38559,228169,62481,101604,105700,108888,22398,difficult
316248,26300,3834,5033,2017,5955,2608,3607,1722678,218801,33952,49675,19816,51856,61182,31451,-1582188,-193616,-31319,-48392,-18422,-47365,-58432,-27231,-1230673,-191387,-28918,-40893,-17177,-44437,-58716,-28458,easy
1330982,223722,43052,50550,24165,25642,52714,25923,524691,277274,54771,18499,12480,44561,35335,18556,759805,-30037,-37155,24290,10419,-15258,11432,7383,852777,-77067,13716,39812,12951,-22580,23325,7350,difficult
773756,65287,11623,9508,3996,8058,5085,4601,621923,120860,43515,46975,27926,72576,40948,30697,-9119,-66158,-32976,-41717,-27045,-62236,-37137,-26498,312784,-44989,-30809,-33218,-20815,-66801,-34590,-25694,easy
1010938,535107,42867,7860,12059,115184,31131,17907,846429,407411,40154,22561,78925,64109,46655,32450,-801686,-360875,-38854,-20048,-74944,-57116,-32254,-29643,1130704,616267,44280,-9354,-58789,159265,1205,556,difficult
