delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
655792,106942,17417,23296,13827,11630,5214,4564,-650172,-88023,-10144,-16305,-8028,-1313,-1247,-1380,-651257,-98749,-14076,-11223,-10069,-5637,-2945,-2947,-641943,-94224,-2710,8073,-9320,-3258,2169,-1336,-644172,-98636,-15737,-19917,-8461,1389,-2664,679,-651396,-100174,-13342,-19910,-6356,-434,1394,-1842,-1085,9314,-2229,-7224,-10726,4525,-4412,-1538,-3932,11366,-13027,2395,5082,19296,-27990,7,-2041,749,859,2105,-4324,2379,4647,-1823,-1698,5114,-4833,4058,-1567,1611,2015,-2521,difficult
1224866,173694,68255,89099,37362,23722,10056,6422,229490,7563,-40926,-80972,-7877,-14666,-5371,-4546,-597200,-130784,-46762,-70942,-28472,-13324,-4997,-4966,-569073,208364,260417,-62249,-8739,-3037,23924,-819,873859,-6334,14093,-74451,51113,34698,11349,1155,-415820,36822,38135,47344,11168,9998,11946,5406,-826690,28127,1442932,-1289679,-138347,339148,-214698,43156,-5836,307179,-246324,24042,10030,8693,-12202,121795,-20595,19733,59852,-39945,1342,10287,37735,-24700,374,28921,-12575,597,-420,4147,1974,4251,easy
523046,94602,36876,16162,17236,13968,8050,4553,1075325,167830,130244,79982,60269,22178,5480,-347,345314,-44522,7592,13195,-5993,-1876,-1665,-2950,272886,247380,33623,147625,57392,33911,13162,-2151,781812,-42492,-28935,2643,3987,-1691,-3684,-2534,821901,352173,71484,50199,130603,14868,35437,2956,-730011,-72428,508926,40089,-212352,291902,-289872,394665,-122652,26031,-62558,100419,-66787,134430,-144982,47556,-66262,63385,-53405,126616,-24054,35787,-35602,16559,-7145,14827,-16846,39121,-2603,799,-383,5490,difficult
897268,167418,26146,58891,24901,61043,23604,29864,-743292,-162829,-24435,-56476,-23304,-59736,-22875,-29268,-867119,-166328,-24243,-57791,-20163,-53024,-20187,-27368,-882831,-141124,-18124,-48624,-16527,-45604,-10910,-22585,-838156,-109232,-19319,-47652,-13945,-35930,-18324,-13238,-798690,-153649,-24314,-57254,-22798,-54919,-19915,-26031,-123827,-15712,44675,39466,-3499,25204,31892,-44417,192,6119,-1195,-4995,-1315,9167,972,-9602,3141,3636,2582,-8853,6712,7420,9674,-18989,2688,9277,-7414,-1591,1900,4783,9347,-12793,easy
561727,80868,13492,14526,8839,5527,2568,2013,171870,939664,9257,66161,42851,16562,9761,1548,7082,-25327,397,-6655,19273,8631,2898,-844,83581,55747,2862,-7941,8038,1774,730,-524,-119283,550724,48191,9762,60256,24198,12727,404,1072832,178081,46352,118441,85401,43163,32122,2391,-164788,76499,-202864,1192115,-964991,81074,494977,-372643,-8860,2465,45329,-1839,-72816,-1286,17703,108679,-23578,-11235,52218,25145,-7931,-6857,22424,18965,-6863,-2168,11997,19395,-2392,320,928,1987,difficult
783054,57505,34968,19849,7299,6423,5175,3206,-398226,25569,-27124,-1700,-1933,-1690,-836,2952,-677296,-54363,-32884,-18202,-4577,-4258,-2240,-965,-754827,-35963,-22742,-6925,4731,-3027,3178,3110,-582835,419,35812,51773,6788,7691,8807,8300,-499774,-20431,-19844,-556,-4141,2297,121,449,-279070,-77531,171992,83061,-79932,18400,36382,-20850,-5760,10142,58554,-55656,-16502,11277,58698,-52329,-2644,9308,2057,-10929,-2568,1231,10718,-5394,-1404,5418,5629,-8686,-3917,4075,5190,-7851,easy
1599038,178671,72264,47491,34530,20921,18518,38070,1043041,-103742,-62129,-25033,-21957,-14925,-15943,-34076,1043041,-103742,-62129,-25033,-21957,-14925,-15943,-34076,1032751,148750,14083,38184,249,21041,-6921,-22696,-1455396,-131364,-63530,-39195,-27919,-14755,-16763,-36073,-1576777,-161706,-71389,-46825,-33698,-20224,-17889,-37744,0,-10290,-2488147,-121381,0,252492,-280114,-30342,0,76212,-77613,-7859,0,63217,-77379,-7630,0,22206,-28168,-5779,0,35966,-35796,-5469,0,9022,-9842,-1126,0,11380,-13377,-1671,difficult
424930,521512,58910,32498,24527,18062,15944,6560,348446,-411900,-47268,-22265,-6481,-4235,-9231,-4399,278454,-498863,-38674,-14585,-21628,-14470,-14316,-5318,-292780,-274142,36664,-18245,-9797,-4511,-12808,-4619,117300,-202629,33674,-26582,-16040,-4835,-12743,-4040,-330856,-470622,-50130,-20424,-23109,-12675,-14310,-5275,-69992,-571234,410080,-448156,-86963,224721,71513,-267993,8594,75338,-2990,-83804,7680,-3660,-8337,6158,-15147,11831,-6243,-7069,-10235,9959,-324,-7840,-5085,1508,65,-1567,-919,699,579,-1235,easy
305400,80683,1643,8007,5288,9081,6419,4350,837095,-60265,922,4917,9640,17800,14718,5772,-224904,-75364,115,-7075,-3031,-5967,-3273,-2504,-298289,-74118,16231,-3784,2547,8738,1171,1436,-189567,-66556,8030,725,-3677,-4383,-3736,-1722,-236172,-33608,15212,-3911,8483,3614,1438,9971,-1061999,-73385,108722,-46605,-15099,1246,7562,32948,-807,16116,-8201,7182,-11992,3291,4509,-4636,-12671,5578,-6224,12160,-23767,14705,-13121,7997,-17991,4444,-4907,5174,-8276,3940,-3158,11693,difficult
425664,67943,18316,15641,9673,7147,1449,1630,1779581,209061,14993,14259,10085,8050,4622,1125,783440,120989,-6335,31808,19285,4271,2510,-18,-33287,-18130,-16229,-10002,7103,-2716,-708,-1044,-97953,-48511,-12956,-11488,-6441,-3859,3130,875,2084688,406228,215831,725152,125963,79712,28361,19192,-996141,-816727,-64666,2182641,-88072,-139119,-30381,454739,-21328,-9894,3273,228787,17549,-41810,-1486,736640,9200,-12182,-13544,132404,-3779,-6987,-1143,83571,-2112,-3218,3838,25231,-1143,-1026,1919,18317,easy
564903,102561,47473,46808,12642,37661,6134,6410,-210832,-59667,-44594,-45567,-10169,-35642,-5714,-5688,-466542,-96842,-38363,-42683,-11118,-34550,-3703,-4884,-560721,-98311,-45397,-38031,-3172,-22665,-1559,-489,-555878,-85432,-46906,-44878,-9372,-26755,252,-538,-563691,-95646,-45439,-41973,-3505,-27770,-1544,-377,-255710,-94179,4843,-7813,-37175,-1469,12879,-10214,6231,-7034,-1509,1467,2884,4652,-6847,2905,-949,7946,-6200,5867,1092,11885,-4090,-1015,2011,2144,1811,-1796,804,4395,-49,161,difficult
1181418,166602,87755,32512,24161,18062,19774,5765,494598,86113,-24220,48995,76561,14098,-972,5520,-1082851,-141721,-77566,-10019,-11529,-10184,-17166,-4232,-505647,-105179,-78649,-11027,-12131,-11261,-16228,-2998,-285579,109259,-53036,-11431,69828,4892,13797,-16,-299907,37670,113726,20544,24710,9201,39045,5637,-1577449,577204,220068,-14328,-227834,36542,214438,-71589,-53346,-1083,25613,166762,-59014,-1008,-404,31975,-88090,-602,81959,-45118,-24282,-1077,16153,4309,-16194,938,30025,25248,-9752,1234,2982,5653,easy
369785,24788,10873,9244,6944,13286,8442,8527,1411413,260973,57526,22655,3318,597,7600,-4181,-337277,-16232,-1587,-5262,907,2859,2086,865,-309095,-13680,-9792,-7122,-6191,-6913,-6031,-6377,-96112,-6554,44840,3298,-759,-922,-2205,6732,-368144,-15943,-8924,-5853,-163,7859,-3051,8571,-1748690,28182,212983,-272032,-277205,2552,7126,-9389,-59113,-8205,54632,-53764,-27917,-1860,10420,-9151,-2411,-7098,5432,596,2262,-9772,5991,8781,-5514,-8117,3826,-846,5046,-7242,13109,1839,difficult
1330922,356997,213707,272250,100861,57541,32854,19940,-253510,-309369,-206530,-242664,-78034,-45634,-30778,-18074,860983,-271641,-182629,-246575,-93453,-45573,-26459,-19080,95043,-227338,-157820,-168974,-41969,-19833,-25850,-16196,-1018288,-264960,-158581,-253678,-94478,-49693,-21706,-17582,-1176222,-346186,-203849,-259404,-92245,-55179,-31139,-19682,1114493,-765940,-1113331,-157934,37728,44303,-37622,-81226,23901,24809,-761,-45268,-3911,77601,-84704,-5726,-15419,51484,-52509,2233,61,25740,-29860,-5486,4319,609,4144,-9433,-1006,2884,-1386,-2100,easy
751096,59327,17992,21639,8801,24292,8574,10055,-745381,-35872,-4150,-19917,-3555,-17648,-3714,-7253,-739903,-51387,-13980,-12959,-1284,-17876,-6534,-6506,-744702,-52990,-1408,-16596,254,-15425,-1289,-5422,-747245,-53961,-16984,-15838,-1156,-17477,-3774,-6395,-746326,-9198,-5316,-7327,987,-15642,-3818,-7747,5478,-4799,-2543,919,-15515,-1603,-971,44763,-9830,12572,-15576,11668,6958,-3637,758,8511,2271,1538,-1410,2143,-228,2451,-2052,1835,-2820,5245,-2485,-44,747,1084,-973,-1352,difficult
753796,102813,116588,29889,14239,14265,8951,8850,-315537,87760,-93591,-10039,4637,32677,3196,-4505,1171942,73982,48064,277217,13124,447438,-2795,4128,920860,155771,-87907,333832,-10912,393748,9734,8407,418616,-67695,-110782,10076,59962,15983,3571,-3427,88342,50210,-87634,365053,-1234,212627,19383,16085,1487479,-251082,-502244,-330274,-13778,81789,-223466,117905,141655,-135971,-22875,23148,287256,56615,-323756,354977,8487,-24036,70874,-61196,414761,-53690,-377765,196644,-5991,12529,-6163,15812,8633,4279,-11834,19512,easy
834387,63847,29288,32225,11068,11145,4235,2776,-612382,-40348,858,-16438,-6408,-7216,-1416,-2398,-609573,-8064,-5608,-27796,-1025,-8159,-2199,-2374,-579583,-30131,-25504,-28552,-8106,-8258,-3717,-2125,652173,81723,112171,5961,18931,18808,1590,-172,1757070,574098,34561,21035,33462,24804,3536,8859,2809,29990,1231756,1104897,32284,-22067,111854,492375,-6466,-19896,137675,-77610,-11358,-756,34513,15074,5383,-7081,27037,14531,-943,-99,27066,5996,-783,-1518,5307,1946,24,249,1953,9031,difficult
615076,219237,28786,39307,8876,14725,6481,10682,-263608,-196714,-28020,-30827,-3977,-12753,-3876,-9948,-370894,-134766,-24076,-29331,-2103,-8203,-701,1133,-609627,-204286,-16610,-31511,-2357,-9719,3897,-5740,-610917,-209327,-27980,-36414,-4976,-7375,-565,-8172,656376,663093,-24411,-8803,7926,2241,3710,-2670,-107286,-238733,-1290,1267293,61948,-69520,-5041,872420,3944,7466,-11370,3569,1496,-2180,-4903,27611,1874,-254,-2619,12902,4550,-1516,2344,9616,3175,4598,-4462,4275,11081,-6873,-2432,5502,easy
341516,87824,22544,12320,5375,6627,6992,2335,565116,-69557,-3173,10951,5837,-4076,-4622,-1604,-72281,170659,37812,42686,35140,6604,372,207,57453,63901,18874,119382,43534,8924,-1227,104,284516,-26867,-13670,11270,-687,-1070,-5414,-631,323312,1204513,113730,603180,141344,57703,105840,29182,-637397,129734,227063,38796,240216,-106758,-90768,1231380,40985,-18938,-32544,127400,31735,76696,-108112,591910,29303,8394,-44221,142031,10680,2320,-9994,58773,4994,-1599,-4187,111254,1811,-103,-735,29813,difficult
560712,52866,13100,6547,8386,5171,3423,4463,-393540,39067,-3736,1475,-4630,-3059,-2096,-4194,840642,74055,79821,8079,8227,6751,5,-2443,1275696,140878,-7157,10709,1002,7961,4687,3159,212284,1205204,304286,165590,44571,60456,22807,44903,-30706,-6020,-1409,11020,747,1280,-240,-3405,1234182,435054,-1063412,-242990,34988,66823,1064326,-1211224,83557,-86978,311443,-305695,6604,2630,154881,-154570,12857,-7225,43569,-43824,9810,1210,52495,-59176,2101,4682,18120,-23047,1751,5602,41744,-48308,easy
1623093,177975,116818,117332,40421,33869,30426,15265,-1012740,-43874,-26943,-65627,-16688,-21146,-14252,-11117,-942312,-172030,-98848,-93575,-35392,-28150,-27942,-13660,-370345,119540,-236,-83036,24912,-13281,-11008,-12952,-1378051,-120152,-78917,-107481,-31347,-28590,-26516,-13028,-1171061,32930,-86847,-87559,14303,-11737,-24018,544,70428,571967,-1007706,206990,-128156,291570,-239692,153082,-71905,98612,-78681,-7930,-27948,10539,-24445,19922,-18704,60304,-56259,45650,-7004,14869,-15309,16853,-13690,16934,-15508,2498,-2543,708,-76,13572,difficult
993335,165530,12396,16725,9828,11452,7178,5260,-851649,-153710,-11484,-15451,-8976,-10436,-6723,-4935,-973446,-120014,721,-6253,-5952,-5581,-4565,-2936,-810665,-93266,-3961,-10816,-1358,-8634,-5893,-3391,-961368,-145623,-10576,-15655,-9111,-7965,-5691,-3195,-507885,220310,18996,18982,19236,24648,12947,10966,-121797,162781,-150703,453483,33696,26748,-52357,365933,12205,-4682,-6615,29572,9198,-4563,-4839,34637,3024,4594,-7753,28347,4855,-3053,669,32613,2158,-1328,202,18638,1999,-455,196,14161,easy
609803,670696,266992,89791,43613,44990,18707,11068,517249,-625524,-253854,-69604,-18870,-36461,-13989,-9168,229363,-573237,-253357,-82062,-33091,-39015,-15130,-9068,-185013,-248980,-5021,-23592,44790,-29866,-7976,-7837,-462830,-617889,-235244,-73546,-33897,-36428,-16334,-9674,106912,-500045,-48634,39490,-14746,-3743,-768,-6025,-287886,-414376,-277817,569742,52287,324257,-368909,117844,497,248336,-230223,186610,-12458,58470,-49954,113036,-14221,77881,-78687,19151,-2554,9149,-6562,32685,-1141,7154,-8358,15566,100,1231,-1837,3649,difficult
1549416,187833,38892,42903,32432,21282,17930,7910,-985897,-92686,-11136,-34750,1096,-14860,-14529,-6709,-394077,347383,69490,24680,21873,-3087,-11615,-782,-427328,94783,13767,-12885,43600,-355,-4477,-2543,-1274146,31180,144486,-28915,19556,38681,-3420,-3126,-1359883,-87595,-26138,-21024,-26700,-12922,-14437,-6942,591820,-33251,-846818,-85737,440069,-252600,-63603,-118775,80626,-55723,130719,-170624,59430,-37565,-16030,7891,20777,21727,-24044,-46256,11773,2732,39036,-51603,2914,7138,1057,-11017,5927,-1761,-583,-3816,easy
827270,68813,9216,15168,11437,5895,6832,4354,-714273,-52059,-6078,-13635,-8978,-4519,-6096,-3841,-666589,5488,13197,64787,6123,675,744,1663,-818729,-60908,4642,-5707,2054,5798,-40,1538,-819712,-63328,1578,-9510,-7497,5349,1270,7085,1998138,1111799,101663,107256,7264,44362,39826,9198,47684,-152140,-983,2817850,57547,-66396,-2420,1175127,19275,-8555,-3064,100085,78422,-70494,-3803,116766,15101,-4069,-9551,14761,5194,5123,-449,39013,6840,-784,1310,38556,5504,-125,5547,2113,difficult
675870,560376,87117,77832,35848,22859,22613,12644,228966,-491974,-68755,-42976,-21849,-16180,-20820,-10408,242959,-293561,60670,-51582,8983,74057,-5256,-2778,-666980,-553390,-83228,-75527,-25265,-14247,-276,-5277,-669851,-544260,-77202,-73023,-29052,-6943,-16356,-3009,-670870,-550563,-78645,-74654,-32011,-3918,-8963,-8480,13993,-909939,-2871,-1019,198413,-259829,9130,-6303,129425,-143898,6026,-1443,-8606,-23945,2504,-1631,30832,-34248,-3787,-2959,90237,-88304,7304,3025,15564,4980,-16080,7393,7630,-2499,2268,-5471,easy
472905,121678,16575,10847,14735,5878,5315,2580,-411490,-114812,-11420,-4128,-13384,-3671,-5101,-2059,814746,-2592,-12760,8941,9839,9438,17592,12064,-469077,-117665,-7899,-5213,-8498,2517,26099,7879,-467685,-114064,-2623,-7370,-8647,6006,4628,2554,148581,9350,899,-2872,-12489,1218,-650,2466,1226236,-1283823,1392,616266,112220,-115073,3601,123414,-1340,4861,5276,3522,13069,-14154,-2157,4498,23223,-18337,-149,-3842,13109,-6921,3489,-4788,22693,8507,-21471,-5278,14123,-4185,-5325,-88,difficult
903131,61718,15301,11359,6841,3795,1840,1021,-798878,28151,-2927,2522,-2113,-2835,-1083,-522,1345170,365507,130190,82069,10864,13732,10053,5240,-876435,-51350,-14367,-10855,-5736,-3361,-1356,-797,345703,8184,16122,18840,-283,618,538,1336,665265,-12736,13924,-281,-3958,361,-106,1277,2144048,-2221605,1222138,319562,337356,-416857,59534,-20920,133117,-144557,30489,-2198,79547,-92924,29695,-19121,12977,-16600,5453,-3675,16567,-17093,3979,-257,11136,-11409,1894,-644,5762,-6037,2133,-59,easy
784715,71600,18162,38255,22845,20596,5632,3790,-676183,-60954,-14290,-34079,-19718,-18796,-5290,-3148,397601,211931,7836,14055,-10368,-520,1418,985,-573505,-24531,-8082,-26879,-16958,-17892,-3268,-3275,250947,220911,67153,-7629,-4279,2285,6384,4939,-378343,77732,15030,-18924,-5166,14661,-1553,1175,1073784,-971106,824452,-629290,272885,-236462,245442,-143179,22126,-15918,75235,-52123,48134,-40934,19250,-11295,9350,-6590,12679,-887,18276,-17372,20177,12376,6708,-4686,9652,-7937,4133,-4260,8214,-3764,difficult
789373,129874,13365,18413,8251,18568,5243,2128,1049282,-79576,-6174,2615,-5418,-6807,-2065,-1456,-180628,-115901,-6499,-13545,-4865,-14889,-4406,-897,505795,39100,79088,36697,36418,-8492,-967,5384,534334,-75245,8459,-12458,-5106,-14031,-2705,-702,-314156,-34700,4633,6175,1083,-12812,-2591,-422,-1229910,686423,28539,-848490,-36325,155001,-114345,40545,-325,85587,-70629,-3826,-16160,50242,-49155,18633,553,41283,-41524,6189,-8082,6397,-5539,1219,-2341,3439,-1738,114,559,6281,-6086,280,easy
439116,65584,60731,65380,21517,16248,4679,5597,1711722,169073,78105,-10635,23076,17919,18562,-49,-324872,-23843,-46461,-61555,-15252,-13622,-3442,-3722,-409331,254657,-7698,-38910,8216,740,6659,4024,-420141,-47774,-57892,-58171,-20931,-15423,-4329,-5122,566929,88469,-32480,-31797,-6558,-4505,5375,1541,-2036594,-84459,-10810,987070,-192916,278500,-302431,136243,-124566,38763,-50194,25412,-50920,22645,-19261,26374,-38328,23468,-29147,14373,-31541,14362,-16163,10918,-22004,10101,-10988,9704,-3673,7746,-9146,6663,difficult
1751478,124138,78870,33733,16820,24162,7709,5435,-982450,186762,-56068,8352,6413,-2629,-2048,25,-1532435,-81366,-56066,-29897,-14192,-20839,-6443,-4941,-904379,13878,-50322,-12883,8676,-3357,391,-3259,-1176707,43256,-50638,9634,-3317,-11998,-74,-783,-668276,62371,-41524,76512,3692,-15586,-2756,-2115,-549985,628056,-272328,508431,-268128,95244,29378,19115,2,5744,-316,9114,-38249,17014,22517,66878,-20605,22868,-11993,7009,-18210,17482,-8641,-3588,-4395,6834,-465,-2682,-4966,1682,2476,-1332,easy
1050374,218156,44171,25235,23018,14646,14043,8587,-850253,-190016,-32549,-15372,-20281,-10342,-12543,-7341,-775320,-197929,-12633,-20484,-17884,-11981,-12964,-8030,-491145,-137698,-22523,17182,-7339,-6287,-9621,-5499,-208787,-147644,-27018,127343,-17644,977,-11559,-6911,433819,-58440,32150,67770,-8380,3747,-10420,-6363,74933,284175,282358,642606,-7913,60231,-9946,89204,19916,-9890,-4495,59168,-5112,37666,110161,-59573,2397,10545,-10305,9264,-1639,5694,7264,2770,-421,3343,-1938,1139,-689,2531,-1412,548,difficult
