delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
334244,137078,41992,45704,32074,6593,2956,1971,245245,94364,9703,9758,6814,6885,4590,2764,-160181,-47937,14358,9576,3639,-1452,-3409,-1710,338178,133364,50219,62316,46881,868,140,124,easy
1835034,117499,134663,38987,45881,14184,9415,4567,684177,384648,137270,90875,61468,69878,78280,18541,1600312,-210837,34717,-30341,-29524,-55307,-62285,-14114,701401,-323462,-39932,-73436,-1651,-56082,-75445,-13834,difficult
706222,187505,36461,5782,8615,6026,6775,4564,646165,105602,73378,52989,62081,13679,18683,9750,-578846,-73470,-65024,-48751,-60822,-11277,-18033,-9281,698959,237275,-8811,-45664,-46110,-4029,-5784,-1092,easy
469720,30016,3667,9464,5122,2400,867,468,643848,61573,18251,27302,10636,13173,12288,4164,108864,-17171,-15078,-11215,-1675,-9647,-11100,-3393,-457120,-45943,-14091,-24461,-9354,-11899,-11742,-4000,difficult
597767,258381,50046,117746,46232,10739,27586,23537,1359152,265216,24833,47066,20887,14538,19054,13063,-1337260,-256532,-19082,-44231,-18163,-12540,-18480,-12886,-185510,242861,69508,185591,68853,4941,35544,33833,easy
792862,86503,38308,16428,8393,10567,3986,3491,1056578,189440,61434,37870,25721,19498,18783,18726,-377604,-92052,1531,-29216,-16796,-9101,-16858,-12508,-149828,-113823,-47784,-13669,-17861,-8762,-12737,-17962,difficult
522632,266465,36563,11926,12005,11180,8516,8417,1123926,190294,38397,37639,30535,24174,29649,14014,-372310,253305,32804,-23252,-11635,-5597,-15952,-1498,-830279,-100964,-36473,-28174,-25426,-20391,-26314,-9696,easy
775553,464306,22256,21299,50675,15128,6169,2385,921349,274865,77655,29896,32669,17341,15089,14437,-232417,607614,-42412,-495,65765,10368,-3314,-10158,-59176,-228733,-68386,-16699,-29753,-14795,-14527,-13946,difficult
486616,42697,29181,23928,5887,7112,5231,1680,120396,47825,11737,9101,3893,2236,1325,606,-97975,-11519,1305,2624,-709,1150,117,325,830414,1262,33582,27030,4697,8601,7695,1822,easy
1027612,412008,34946,19976,15467,10380,10353,6805,792590,494021,151211,45373,44596,32243,13693,11946,1200101,310559,-86208,-7007,-15829,-12215,6077,1392,-730058,-474586,-146322,-43788,-42430,-31511,-12757,-11674,difficult
152333,28614,8353,6337,3211,2435,894,373,776579,169747,88646,51991,29504,15524,8151,5051,-613676,-153692,-80891,-49303,-25420,-14120,-7117,-4879,-634817,-128574,-79695,-42005,-27166,-12058,-7398,-4477,easy
756187,207545,50959,47958,16644,12084,7385,2885,891013,50459,16226,7993,6339,5705,3191,1455,-602120,3549,-7872,-4013,7648,-2204,-851,11,332468,310622,77337,83943,12961,14962,9238,2848,difficult
70306,28347,12157,11911,6091,8158,6109,3064,968942,101041,21205,21306,20918,11972,8491,5100,-957749,-82819,-4364,-11756,-16466,-556,-4637,-2765,-839524,-62570,-13732,-7034,-13188,-7073,-127,-1307,easy
268953,93144,27777,12762,8447,6096,4658,4252,150367,342866,16385,11109,18976,8526,3905,2002,357733,-210392,32334,9968,-5251,-2114,2609,4787,-120561,-289053,-9551,-6662,-15807,-2747,-1103,-288,difficult
178470,39823,7125,6488,2012,3253,2492,1074,893694,91152,57197,25073,18626,4231,4715,4072,-730544,-59094,-52269,-19520,-17832,-2296,-3992,-3476,-699905,-43564,-47875,-17651,-15396,339,-454,-2520,easy
197516,72828,11774,6125,7662,3828,2111,1356,1812683,151710,47176,39192,22369,16573,19992,10777,-1609864,-79673,-43222,-28539,-19920,-12777,-18714,-9462,-1620470,-78091,-27582,-37595,-9494,-12714,-17049,-9380,difficult
76542,34175,5573,10908,6772,7047,1817,2030,1415423,685900,49138,74276,61531,60197,15121,23999,-1268343,-627601,-43515,-64950,-54801,-58987,-14298,-22988,-1409420,-675849,-43615,-61787,-54717,-47314,-12310,-20950,easy
87188,22441,3950,4626,3614,1019,541,550,348013,68209,42746,8616,11068,7848,3320,3581,-249958,-40102,-39278,-5126,-6463,-6744,-2957,-3396,-271693,-51435,-38315,-2855,-8446,-6914,-2601,-2666,difficult
883284,33324,15430,2569,5655,1615,2569,1501,1015971,93484,38229,27569,33752,21054,18314,10655,644763,-71720,-25521,-25999,-26629,-19205,-13915,-9492,-910137,-48601,-20078,-24001,-29565,-19673,-17576,-8816,easy
312203,16311,2763,1315,2565,795,567,495,944450,85217,39207,12764,26004,16663,9601,9617,-393617,-75480,-37873,-10731,-23020,-15706,-8885,-8872,-870877,-62333,-35015,-12167,-23858,-16030,-9184,-9372,difficult
57273,69782,4630,4314,5870,4236,1685,1843,1082506,184686,27633,41915,12901,28318,17134,26146,-1071216,-177987,-26539,-40955,-7807,-25017,-16564,-25383,-979250,-51821,-19467,-34248,-6256,-23147,-14335,-23224,easy
454268,44680,12403,4713,7362,3155,1530,1036,74122,26696,8463,6866,1961,4043,2383,1976,74338,-4037,3105,-3627,-286,-1238,-1605,-1324,685954,40005,4775,-680,11088,-538,-101,-556,difficult
762623,72840,35311,21095,14092,5070,2906,1569,776077,204413,61250,31208,17080,7489,9641,8623,101699,-102761,-25380,-3959,254,-2964,-5516,-6172,-128607,-160386,-26498,-16267,-6230,-1874,-7955,-7936,easy
237900,502879,140365,40560,37750,63236,136638,53851,985304,224543,63468,19385,18907,8918,9624,6458,-976980,-204362,-54537,-11866,-10477,-4052,-8459,-4039,-517829,761034,208330,54215,48163,112688,262486,98825,difficult
233267,60511,11309,16486,4787,4746,3134,1922,177993,41291,15984,6576,5068,5664,5238,2426,-26606,-510,-4064,3093,602,-1009,-3401,-1513,137154,38949,-5286,16726,-1165,-827,-807,505,easy
172865,72422,18347,11577,14134,7552,3220,2557,759457,198075,40250,37767,25860,19401,9661,6948,-515178,-188383,-30678,-31452,-12645,-16060,-8287,-5599,-658006,-62923,-13128,-20929,-10807,-7639,-4596,-3183,difficult
668052,170600,14234,32778,10979,14234,7877,3910,510637,159049,38772,16733,10870,14315,6635,2339,574154,-12820,-30344,-11183,-4388,-2231,3039,1524,-259325,35922,-18732,43273,4605,2069,-556,1617,easy
113130,32218,2226,4763,2363,5582,2119,1426,928484,345822,182929,83589,37134,27423,24292,27417,-911764,-312810,-179391,-78501,-33960,-21460,-21311,-25975,-718945,-314399,-182015,-79152,-35583,-22222,-23036,-26007,difficult
57483,16832,9932,12265,8237,10035,6716,2050,951450,179382,35208,14951,23603,15315,14764,6968,-864627,-160429,-23594,7906,-10996,2157,-4434,-3681,-923308,-164672,-26958,-13278,-19736,-12718,-11663,-6156,easy
219815,17727,5603,11777,9413,9236,1153,3064,1400064,194980,36593,22316,19961,15157,13835,5325,-1392221,-184031,-32525,-12854,-7994,-4663,-12473,387,-968277,-170475,-29455,-8225,-13102,-7179,-12892,-4909,difficult
1474762,104579,18283,75808,16475,16746,7120,2409,535674,190879,18480,11024,9849,5608,2951,1958,898274,-123823,-12153,38437,8154,3295,1280,571,979901,-48778,11759,91131,5098,18980,7058,330,easy
1442657,358125,53548,97960,39621,44929,13020,11007,1380600,239116,33420,26114,31556,18658,22886,11220,-379005,67910,45801,2055,4447,7886,-9935,-5407,503118,170108,-5546,141636,11683,44655,-9797,4980,difficult
556359,140169,72761,43080,8567,18674,6042,4174,1193889,269480,110555,88529,27319,20021,24481,9099,-895234,-196848,-94110,-78230,-21590,-17335,-21790,-5564,-379826,-61774,18521,-12668,-15915,14641,-15088,-4286,easy
406017,59647,35714,10969,9267,7201,3211,1465,2000486,1222882,271486,167115,110174,76545,77733,58108,-1865200,-1206034,-270065,-166030,-107434,-73523,-73703,-56913,-1323739,-1120436,-201480,-146263,-94381,-65166,-75341,-56373,difficult
280400,139197,10183,8676,11388,10122,6009,1373,432932,141318,30120,20975,11245,11545,6362,2598,-131136,-84525,-23872,-17110,-5865,-8435,-5278,-2135,-173929,80283,-16002,-7489,6151,5589,4571,-315,easy
1407814,621299,161803,50040,49137,81296,57663,19255,1508111,395393,80090,52173,38241,21917,22321,16937,395039,370374,212025,29225,26746,125269,48192,9074,-595633,81437,-48600,-33491,-4954,-6512,22492,-4439,difficult
1527945,499510,53330,125697,20909,26693,24672,22758,241741,255787,115237,21837,28743,26535,30282,7074,1435005,623832,-30954,119872,6424,14513,13279,31924,1137403,-136386,-92861,87848,-22093,-14197,-24500,-556,easy
380405,39180,13418,7748,4595,14317,2269,2500,223094,53214,19152,7312,5229,5493,2351,846,-208496,-40424,-16465,-3755,-1046,2951,-290,283,523118,12355,4996,4627,-222,14697,126,3025,difficult
779012,156131,59568,11822,40522,35173,41117,20627,1324330,221383,40893,32148,15843,18688,19916,8440,-1208708,-218717,-38695,-29403,-14644,-17524,-19617,-8199,118072,88212,76044,-11250,64002,50493,62018,32572,easy
634824,55302,124956,12881,14303,8630,5922,2659,996621,230468,92173,59496,45966,19823,14512,18743,-835920,-199707,-85458,-54753,-43215,-17398,-13829,-18047,112326,-150625,151023,-38478,-20111,-4988,-3351,-14121,difficult
1107806,146985,33003,20335,25235,9788,8169,5865,305879,147556,16417,7453,19568,8647,9071,7381,1799914,105796,34694,26418,26706,5335,3825,2533,-196060,-106939,-1523,-655,-15373,-3054,-5630,-5566,easy
312501,286401,117045,6128,19355,20346,7084,3971,589081,151099,34388,35095,23578,24157,16114,8830,-297061,-125047,-9597,-30996,-19705,-22288,-13661,-6804,-256100,395651,174910,-26939,11258,14665,-4399,-2914,difficult
2048185,231740,184847,29894,30639,74674,28564,20943,491603,124377,63501,42153,18301,17569,11034,7770,929375,170405,234895,-28965,24109,100729,27972,21702,2183789,44321,7797,4446,567,13480,7087,4644,easy
1336061,85474,40478,24548,12415,7438,3393,4166,926429,379200,123494,71475,37723,26735,15861,26249,-447901,-316517,-76036,-67647,-31724,-21812,-12994,-22115,1267165,-270936,-89996,-26208,-18892,-16782,-11943,-22052,difficult
538058,254055,40936,18857,14971,16739,4824,3069,693519,70869,13919,12138,15452,12077,4359,1958,-413659,103403,28745,-5869,-665,7827,-149,-90,102737,262968,25288,19306,-297,1497,1079,2312,easy
294111,422849,10425,8874,11377,12400,15357,7563,629400,471151,131544,46516,23390,29268,59073,22180,-99869,322390,-116939,-30247,-2609,-6163,-30522,-8160,-570710,-418995,-125299,-45038,-21417,-27574,-56911,-21075,difficult
346213,76127,13709,4573,8488,7637,1825,1053,470319,59700,5232,8422,6885,3704,1723,2432,80766,-29922,9116,-2732,-3405,4391,-920,-1453,-328979,62775,7837,-4967,6610,3475,1124,-1305,easy
49012,19833,4866,6302,6579,3372,3218,5049,628963,41896,51040,6446,13966,11401,3849,2915,-534920,-4861,-47080,-2692,-10800,-10073,-2892,628,-624983,-39266,-45269,2404,-3974,-5986,1630,3640,difficult
131306,6875,5374,1846,1610,2706,1654,1241,389139,27983,9308,3122,5806,3215,2921,3582,-309424,-15708,-968,-257,-2843,746,-1601,-1278,-206243,-26509,-6901,-2295,-5549,-1765,-933,-3404,easy
1046747,118262,8801,47684,38953,31018,23970,14552,1111419,81684,26205,16420,11352,11427,6169,5003,-1085303,-58368,-23523,-14199,-7407,-10207,-3250,-4509,955958,131523,-11285,76727,62608,49388,38852,23607,difficult
1888161,552678,138313,128138,147558,73396,71962,35134,1186730,519006,146098,132726,108104,88414,56922,21293,1567253,402037,86254,61433,133775,42224,78598,37751,-164391,-334694,-101824,-70610,-54868,-72261,-48518,-10070,easy
143006,39420,9515,11818,4222,3751,1941,1631,783462,104489,43420,26365,17701,18500,45190,14132,-554515,-49068,-38557,-12046,-14444,-13438,-42004,-11752,-726397,-81071,-29254,-17049,-12515,-16060,-44495,-13251,difficult
