delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
30826,36501,16542,2578,4387,2045,875,1247,196421,40225,8727,9412,15207,6979,3123,3614,-149709,22665,11203,-5835,-8102,-3687,-1696,-1593,-181482,-30113,4426,-7834,-13539,-6182,-2800,-3141,easy
95365,28915,24647,10570,9481,9323,7407,2082,442070,40961,43141,25078,21838,11336,6339,9350,-372992,-2507,-1309,-16908,-7457,4974,7192,-5895,-320419,-21585,-35679,-12108,-17257,-9001,-5056,-8642,difficult
171504,46105,8278,9687,17396,14129,8198,4845,1089289,220540,25870,30134,53594,18327,10011,8519,-957550,-205925,-19983,-27085,-49123,-13880,-9118,-7269,-878020,-142946,-15201,-13810,-23273,5483,5491,-80,easy
608329,49145,9743,24959,12354,4599,2658,1885,571342,119618,31141,48714,26612,13902,10991,7843,-70288,-105416,-19907,-8773,-12412,-8377,-7837,-5928,144261,-35530,-22889,-38737,-16104,-10230,-8829,-5988,difficult
594687,45908,32280,9414,11244,7762,2938,3631,423495,112682,14046,15315,13449,10828,3387,2884,710931,-65691,146,-11461,-847,-5621,77,-142,-368548,-67857,36321,-342,-3563,-511,-976,1635,easy
713716,134809,71721,28579,22973,11478,4918,5059,568734,74404,24169,27741,21760,22232,5715,3186,714650,-30269,-7694,-13362,-10676,-15307,-3574,-1618,-424686,151079,102798,15037,13102,-6201,1980,5364,difficult
256347,115175,29515,31552,6984,7317,3791,1892,1230761,279418,53249,63173,50602,40173,19330,8051,-1065782,-95204,-44464,-34893,-45239,-32124,-15778,-6150,-883046,-233283,-3004,-28349,-41997,-33589,-15300,-6168,easy
966179,189043,14213,23366,25042,13444,7951,4025,761860,132516,39366,31492,21509,21413,21963,8021,892990,182287,-19549,5866,18434,877,-9486,-3249,-484352,-69233,-30757,-22119,-11369,-16816,-18538,-4743,difficult
754695,165859,46363,23122,26858,12192,6931,6136,580586,158919,30579,19166,23208,15176,9709,3743,629832,97545,55520,18737,14224,3784,1925,4056,-281615,-83666,-23952,-10826,-6924,-9753,-7481,730,easy
711407,323218,28136,46710,48107,32812,16413,16686,537812,134643,21062,10231,15438,14769,10834,5053,653008,440357,29255,46093,55397,35742,7457,21644,-305818,-63208,-15107,26864,9941,344,3701,1621,difficult
