delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
532408,56168,30209,51338,41904,14095,514999,193334,39123,15020,10061,18112,-508101,-173618,55249,43846,98742,-2754,1223036,-15586,-20489,120230,28184,11670,-499651,-191960,-35471,-13159,-3768,-15604,-145650,-167500,-34944,-5646,4213,-9379,easy
183472,26748,6329,3076,4264,3244,234944,168059,33504,14432,7833,8705,-157552,-156010,-20580,-13731,-1211,-5553,196189,-150423,-30434,-4686,-4568,-4719,-78946,-107636,-27003,-13507,-2167,-4098,-165578,-151176,-30685,-13501,-6329,-7476,difficult
204285,80234,15803,17442,14561,13052,145964,71279,27792,7531,7645,11612,-76789,-28935,-24970,-2335,-947,-3144,94336,-33963,-23057,16415,3693,808,195537,95131,-4315,20996,5668,4952,20199,3587,4384,4568,19251,3142,easy
75607,43261,7293,2978,3141,1618,718370,172279,42744,27532,20661,11585,-588588,-43258,-21301,-21356,-14989,-9604,-687333,-150637,-39497,-24210,-17522,-8338,-648277,-158147,-39589,-26017,-18212,-10862,-646853,-164032,-41419,-26635,-19359,-11063,difficult
801741,226900,49734,33060,13554,10292,438175,222518,40967,31383,25092,12763,725129,-144723,12872,1542,-14514,-4591,341207,329180,59298,50875,11871,6616,67710,-160017,-34474,-22464,-23454,-8350,320216,-6912,-2628,-23245,-20057,-3558,easy
232124,117420,7337,6448,7761,12038,255343,198359,17838,6122,6657,11546,-225358,-166985,-16203,-4365,-3840,-10663,-141533,-131907,-3193,5317,10727,6675,386843,150003,-14172,2254,706,11949,-112828,-174867,-8436,-1901,-3179,-5994,difficult
127887,29753,8375,3822,3350,7006,79717,45553,5934,3381,8249,4164,140137,-34123,-3882,-896,-4917,-1386,-47501,-35499,-1673,2618,-7261,1195,48916,20236,16761,3081,-685,13966,51128,-13816,-1441,-3041,-6735,-2408,easy
53730,24282,11542,5255,4826,3764,193547,39628,4471,6939,4218,3756,-133821,-21013,-210,-4394,-2193,-3148,-176536,-30116,9828,4565,9714,3522,-140916,8703,12815,-4674,-2614,362,-107997,-18960,5851,-2235,-2476,-705,difficult
255353,49850,10424,4333,2249,7217,194180,70913,31394,9156,6904,10366,239061,-2788,-15257,-4965,-3436,1261,-7999,-64346,-27883,-7966,-6055,-8991,-58550,-63535,-30525,-6807,-5408,-9574,72179,46417,-10214,446,-3722,4708,easy
656720,138625,24375,14842,28416,13348,119370,56491,15793,11647,4559,5287,909766,84275,35481,36631,54455,6125,390142,-48280,-7252,-9212,-1818,-4207,791825,270082,16653,-6554,42583,30229,57668,22459,-10554,-8085,207,96,difficult
350680,49206,7441,5569,4224,5626,208396,74310,36314,4251,10984,15406,-130955,-61005,-35517,-1963,-9972,-14294,997885,18009,-26036,5528,-6429,-3287,-185937,-60332,-26787,-835,-7983,-12045,-111859,2911,-27153,2543,-2657,-9495,easy
834995,75236,31165,16025,18873,13004,716909,431412,101135,11414,46757,14547,1012444,-366340,-61622,21240,-10108,3472,-611886,-378657,-86633,-3354,-38666,-5489,301084,-276167,-38673,4847,-26736,4141,-229298,-403542,-92953,-4289,-36025,-8295,difficult
401293,85210,13915,19393,11202,12869,800048,185483,16397,38099,23194,16311,-364713,-41216,18459,-11053,-2738,-8389,147075,-69154,-8894,-2631,-8617,4730,-790138,-181094,-10536,-24238,-16585,-768,-587246,-109628,-8957,-36903,-20030,-9341,easy
302358,116020,10859,29908,5586,4913,266584,37747,4422,4521,2363,3446,535721,273795,22477,104221,5842,1846,-55623,-18022,822,1077,4244,-781,-217446,-3805,3026,-3350,1569,3199,-119556,61122,-578,-400,1235,1603,difficult
1247380,203912,86644,32856,15406,33393,808685,88034,17421,11969,15239,4032,-733729,-23217,6426,-6872,-9945,5287,1111214,-36578,-8892,-9503,-12051,-262,827075,140807,73782,8223,10800,18183,550220,382500,205577,91698,11865,94237,easy
446380,50008,6690,4260,4107,4101,471630,293254,32690,17901,26045,10548,884395,-146977,-17069,-10536,-14815,-4970,-94836,-262837,-25552,-11221,-22678,-8148,-437760,-273473,-29947,-16056,-25138,-9576,-452798,-289696,-31433,-16751,-25123,-3096,difficult
390478,71569,32685,32390,7812,17109,155298,53553,5930,3217,3100,3181,-54123,-39157,599,793,1056,935,68648,87199,29343,17357,1610,9021,532410,28549,78737,77711,622,5513,393783,-4527,-1660,20831,15558,40241,easy
509122,164693,37508,10951,8826,20690,217754,98530,16200,28074,9493,7368,-193159,-85177,-11634,-27252,-4710,296,-82806,201506,10824,-22823,-1299,441,93416,124524,10237,-12981,-1080,5807,1348020,23799,75805,-5435,4419,46744,difficult
302370,104201,9542,5440,5597,16786,336192,296734,65143,14073,21321,19755,338763,-272649,-54124,-3200,-15062,-14755,24566,37060,-50510,-11041,-11491,22847,-186745,-280829,-61234,-10941,-19123,-11967,-311874,-253713,-56538,-9350,-17221,-8001,easy
202305,129719,21702,13427,8771,11209,796012,93649,21796,29912,11462,13322,-783853,-86047,-14944,-17485,-8173,-10857,-710776,-32981,-16564,-23862,-9676,-5765,-285561,192855,14060,-11370,3020,6658,-594638,70453,17073,-13225,4065,1513,difficult
1003500,349426,43060,37963,21692,26582,974443,52432,6890,6662,3806,7804,-136740,227475,40743,4836,8980,5370,366110,427054,29966,40148,47699,44358,104916,550704,75629,65588,14354,20647,-218057,-17258,-1660,14631,509,4737,easy
243390,32131,19836,6592,4934,17158,524765,279885,18872,18351,23915,27203,55789,-244714,2507,-631,-11758,-15032,-462567,-262263,-14541,-17333,-23217,-25668,-517450,-245245,3657,-16993,-20575,-3039,-201274,-238796,12232,-12079,-20374,3559,difficult
810185,208021,47619,22954,14197,39293,664430,349976,18849,31350,12836,21342,-194756,93891,23555,-1323,11308,15950,-582571,-326545,-1170,-21712,-4411,30753,-662349,-342919,-14756,-26916,-828,1542,2022697,7753,107450,16367,-624,23559,easy
170328,38260,9870,5095,3931,4591,978725,260342,59818,29811,90625,18189,-890243,-254038,-50700,-26014,-88503,-14563,-924722,-237029,-54399,-27005,-88885,-17463,-877313,-199650,-58372,-28060,-86903,-15245,-541311,-197613,-36320,-17785,-82486,-7121,difficult
1327458,178276,25135,13439,29795,13111,844249,352014,29722,20131,22832,16501,2281096,-138487,9402,12426,59923,137,1236938,74780,21582,-6914,9888,10543,-754177,-290779,-21308,-17534,-21500,-12793,-831021,-340467,-28024,-14748,-20458,-11449,easy
72799,34175,4356,3761,5561,4155,166009,67854,14150,11280,4734,3618,-157118,-65290,-12641,-9617,-3716,-739,53038,22385,-4500,-4255,11384,1147,-155958,-58537,-11427,-6427,-2345,4137,-112801,-33275,-10610,-9778,-2017,-2398,difficult
804118,44376,6344,16014,10265,11153,297395,160071,6194,5324,5809,4027,1704759,-88820,11477,49087,24994,32866,708692,-80935,-4253,2158,2411,84,-111853,-147889,-716,-3362,-4480,-2308,-274708,-145136,-5909,-5123,-5103,-2140,easy
79481,21264,6664,2399,2922,2646,100261,10658,6182,7129,4137,7705,17960,-4468,-399,-5981,-2236,-6457,-82235,-5512,-3553,-6909,169,-1813,-20880,14883,-589,-985,-2074,-5983,2035,37521,6467,-5046,-719,-5985,difficult
800963,200656,35849,27036,25141,17653,1137147,537907,65717,29532,35970,13192,401435,-106456,-32633,9731,-14012,-5143,-157149,-261173,-1806,19686,28706,35020,-567644,-485993,-28619,-13885,-25341,-1284,-1021379,-495383,-56415,-25518,-32671,-10751,easy
107413,72275,11858,4383,3176,2765,159061,38743,7990,10624,4821,7124,-98299,80632,-4792,-8277,-2309,-4536,60974,19283,13880,-5901,1048,-5281,-32548,-19213,-304,-5893,-3262,-4755,-136721,53427,6689,-4893,-2059,-2865,difficult
1012450,133891,20286,27046,9989,22782,276187,64628,6396,11278,13884,15298,-192346,-45132,-3955,-10766,-12612,-14302,751909,75884,3212,10701,-3354,6325,622545,-36217,9719,34074,-5882,4034,1762943,282515,46582,29062,6269,33879,easy
27312,15086,3601,2997,3726,7785,138175,37429,4018,3814,4361,2787,-128538,-28576,-2306,-1972,-3239,370,-118636,-17803,170,-2627,-729,1066,-93736,-14847,4026,3411,3655,14952,-102543,-28147,-3559,-2082,-2226,3605,difficult
474077,36274,19631,14968,5017,5961,469745,75666,2230,5081,4309,2536,1033389,-23284,35577,43100,6436,7210,-198453,-46316,1656,-3911,-1250,3248,-369469,-54305,6909,1167,-547,501,-448138,-33664,25460,-809,-1808,2741,easy
158271,43973,19774,2617,3308,3157,173382,229202,44383,10036,7986,7336,-43142,-156825,-302,-6768,-5581,-3164,166750,-164385,-33058,-8281,-3335,-3722,-73191,-214926,-35329,-6540,-6755,-4509,-110862,-204781,-29748,-8087,-3042,-5321,difficult
238515,30621,14346,8636,8272,5133,1554823,490714,84422,33736,47687,18940,-741911,-409197,-50381,-26466,-37092,-14470,-1513118,-488757,-82852,-32027,-47202,-17555,-1550531,-461209,-65905,-10675,-26906,-5843,-1459674,-481211,-81167,-31231,-46462,-17360,easy
940753,172516,32304,15792,24298,23626,274205,66987,5465,6666,10159,2381,2591486,149090,26644,4880,19643,5100,210053,162529,11705,7577,24676,43217,81941,169422,72171,29422,20309,35410,-217288,-58927,-3164,-5376,-8074,1254,difficult
313341,65646,11083,8420,9368,3923,253296,66030,30029,16602,13266,8940,-118675,5105,-18313,-13059,-9963,-6247,-169585,-53962,-28220,-12079,-11281,-6217,-232414,-60499,-23797,-12306,-5670,-5151,760854,107820,-5454,4714,11321,-2453,easy
289490,61444,11606,4770,3974,5895,316733,89097,18007,12314,6674,9264,49642,-63339,-8680,-9467,-3707,2493,-209979,43065,-9473,-8523,1243,-6079,229219,-27580,-12121,-4108,-3486,-4293,-177854,-62757,4669,-8078,-4851,-5598,difficult
232951,56879,15820,5921,3968,6182,247874,43630,28739,15802,13022,10641,232125,39297,2548,-10650,-4216,-637,-46597,43301,-905,-6501,-10752,-4220,-238499,-23966,-27435,-13358,-11254,-7277,-6721,-5636,-25883,-9014,-9996,-5703,easy
157128,18349,5659,3196,6223,7362,469488,95255,10589,14403,7345,7467,-143968,-56960,-2607,-11147,-5117,-1835,-427612,-73354,-7174,-7949,12283,10508,-399860,-88521,-7902,-12450,-6528,-5568,-278001,-88791,-2037,-13281,-5126,-3525,difficult
523721,70925,11109,3084,5953,4612,712025,105008,21842,27208,12822,12877,174568,-88504,-15621,-24350,-2655,-7129,-613516,-88599,-16929,-26258,-11054,-11817,292815,126535,419,-21320,-4826,-3065,-607084,-85764,-10800,-24567,-8943,-11048,easy
367545,152898,18432,22385,5396,6857,203791,81323,19342,8700,4929,8476,32910,-34266,-8815,5627,-1979,-3978,809749,338355,26106,57332,9620,9949,-71698,7617,-3669,-4891,-3587,-6222,-115944,-25407,-17264,-3329,-2186,-6225,difficult
52898,30935,4224,3316,5050,3321,86872,21063,6613,5169,3060,2941,-26592,13185,-2768,-2332,-1353,-2032,-75686,-17685,-3500,-2568,-2531,-2032,-29048,-17245,-3928,-857,6390,4153,-4570,61234,641,-1657,5455,1432,easy
99226,24044,10237,6082,7368,3486,84777,57156,9681,8260,7400,2838,149443,-37191,555,-5083,-2858,-846,-75591,-46857,-9014,689,-400,374,58626,-11683,17963,2231,8840,4674,-74684,-36718,-7281,-6551,-5712,-1612,difficult
206669,27688,12163,6041,2423,3791,118421,26923,8013,7307,5996,6626,-78778,26230,-5036,625,-3182,-5008,639640,19408,26872,2177,-2866,-3212,-93046,-19226,-4066,-4563,-4299,42,-114826,-23354,-1170,-3303,-3946,-3161,easy
324340,21366,9224,11171,6802,18584,150861,87355,16753,13880,13834,10151,70743,-62062,-8571,-5899,-12716,-6760,-142143,-82080,-11367,-6673,-7324,6409,210203,-67096,-11792,-3149,-6210,8912,555111,-52720,1613,4886,-1877,25169,difficult
90285,77621,34030,13779,8530,11867,540914,305157,18823,16879,12979,21483,-440982,-64310,89347,20191,12366,1584,-408358,-277541,-16760,-8224,-10938,-17341,-415275,-265051,6456,-12836,-10899,-17228,-537903,-303244,-18217,-11530,-8327,-5480,easy
177654,114446,15744,7937,6331,6973,128126,77902,2522,6069,7109,3553,-10968,-43104,9963,-4195,-4364,-2408,134628,118476,20331,1803,1870,17508,-28373,-15568,3215,-1489,-2845,-1714,102823,86372,19380,11351,2225,295,difficult
473823,56162,37017,9555,9535,4714,203225,103671,23195,17576,8829,12700,-67625,-55811,-2204,-6910,-6694,-9789,-135630,-98831,-19314,-15824,-8223,-11480,1448894,50924,89945,4230,21635,-534,-163248,-86319,-13138,-13581,-3896,-10140,easy
243171,54480,10197,8531,9257,11110,606626,91585,25284,10897,9960,8191,129414,-28869,-12183,522,1393,-3640,-531570,-35292,-10908,-4895,-8662,6645,-528389,-44591,-23380,-8339,8459,5896,-523276,-39667,-13877,3247,-4001,2775,difficult
315185,77156,15756,3571,10067,7899,197693,57761,13953,5738,6273,4123,620446,80058,16743,-2318,15139,13607,20334,29440,-1864,-3464,-1288,-1025,-111010,-29580,-2276,-1646,214,272,-59801,-2340,-5393,-1241,1112,2248,easy
279572,77778,10026,14014,8385,8420,790508,180350,34611,21819,21810,13635,-767403,-177972,-24742,-4880,-12251,-9078,59366,46613,-18337,2773,-10633,1945,-638092,-129286,-21845,-11958,-14594,-9470,-697616,-149642,-33415,-17154,-16222,-4257,difficult
128839,41653,6933,2474,3333,1454,365860,43744,13091,13151,18349,5139,-204386,-39677,-12049,-12245,-17427,-4374,-248743,18290,2995,-10295,-13301,-3379,-217589,49759,-5992,-10387,-12871,-3163,-277365,-36738,-9585,-9780,-16465,-3823,easy
54606,56205,27894,12196,11746,7583,632782,79235,11826,23787,12795,6567,-583358,-60412,-6261,-19497,-10923,-2678,-627776,-62233,-11661,-22282,-8721,-1769,-541761,46394,93267,17639,25307,13299,-559810,-15870,-11075,-22225,-9859,-4787,difficult
169143,26627,5669,1372,2297,2179,114427,17448,7309,9801,4274,3560,173297,17890,5806,-7113,293,-625,-98591,-14006,-7039,-8976,-3517,-2413,-85270,4133,-4724,-9360,-2659,-1264,229429,28698,-605,-8266,-2027,-1224,easy
529012,72306,18581,4002,4659,6866,108590,31912,6012,6931,4402,2147,28768,55705,10294,2193,4212,475,1599319,58225,37337,-3027,-350,17649,-7353,43600,4436,-4993,-1922,-377,60954,4045,-1793,-5889,-912,1127,difficult
401337,163099,14986,9278,9361,5118,473798,23283,9399,5795,5422,4971,-232558,41602,9653,8786,-2894,-2454,626645,478922,23849,8158,23973,9246,-349158,27005,-7714,-4480,-3521,-4313,-334772,11733,-3439,1469,-1803,-1890,easy
329707,87934,7378,6867,13367,10929,282117,143622,11752,5276,5960,8071,242946,-34438,-5304,3913,8606,-1784,-106036,-89685,404,-2592,-2428,-6133,331347,32693,-6952,-4106,6619,21222,-277897,-131321,-5645,9147,16832,-1874,difficult
415650,68227,25207,16912,5470,4480,359844,39526,8065,10359,7593,7095,-182537,-20317,-3686,-336,-6494,-3736,-167597,7538,4575,13949,-4586,-1353,562744,127524,31276,14216,5772,-1720,10612,57,36402,-1617,-3184,-3651,easy
456511,109917,19466,7184,8730,13997,570523,109732,21336,46028,19058,17288,196279,168113,47,-38760,-10361,14822,-423437,-51317,-15723,-43509,-14225,-11283,-104699,-22626,11570,-30772,894,-10019,-124192,-93431,-3374,-42336,-17621,-6684,difficult
173648,77305,8652,5744,9229,4562,129364,11246,2710,2383,3643,1799,134684,155885,650,1489,4430,902,-77004,43285,220,1925,-409,-542,-96457,12207,16209,-859,-577,744,215914,52857,6690,10889,18898,9949,easy
958840,81737,23959,5840,5242,2782,304991,236456,49720,19631,49649,26221,2971586,-201092,-20742,-12422,-41823,-23800,-131272,-204600,-44928,-18756,-45942,-25033,-193586,-218171,-49431,-17644,-48614,-25224,-31332,4987,12058,-6343,-41250,-19699,difficult
394984,47404,11111,8703,4425,7738,32186,11624,5366,1520,2980,1531,-1127,1223,-1391,4258,-1270,2887,1152358,32900,20009,13987,1919,12818,249902,75032,915,1048,426,1201,50060,33963,3448,9440,4703,7921,easy
443773,58427,4344,6253,4997,2330,633735,161643,30323,39133,23637,20147,1066947,-97691,-27520,-25028,-17109,-15868,-618401,-147610,-26719,-37259,-20889,-18337,-613517,-39588,-27674,-34394,-14320,-18746,-594876,-127975,-22005,-34839,-22241,-18316,difficult
674174,98438,10428,8565,6504,6752,97551,52203,9351,4294,4213,3158,2091522,100430,3309,6086,4765,7809,-4035,-36455,-6185,-1340,99,573,-19869,-6749,8404,270,-1932,-2214,238872,127713,-1219,12068,6232,8208,easy
455153,76550,20104,8183,6651,8405,790579,178922,28086,19701,36997,16169,-643699,-23648,16872,-7351,-30174,-12694,380685,-142624,-17589,-16380,-34532,-13945,-693061,-114114,-18071,-14974,-33072,-3606,-385629,-129103,-13139,-7369,-23607,-812,difficult
328341,77843,11859,6433,4607,6215,160693,16521,11138,5362,5142,3301,-153177,-13673,-9767,-5169,-3915,-2315,-158252,-14168,-9012,159,-3431,902,287984,43684,-6123,2495,2979,-1391,694035,229443,27785,6797,2228,14459,easy
761502,73633,28161,31354,21295,8121,1124712,231351,55481,46145,43688,28645,-1060815,-226613,-53429,-42144,-42248,-27837,1184159,14566,30403,56801,30752,-2850,-701479,-218203,-47602,-43483,-40093,-26664,-874705,-200622,-38653,-30340,-37983,-24744,difficult
298176,75077,33581,8417,12926,12166,58808,32862,10063,3632,3036,3712,204017,42463,41184,1743,11002,3517,138646,-28153,-5262,-464,-1618,-2969,117349,113370,62375,17547,28219,14365,497460,41179,-4225,315,1955,18903,easy
164730,61181,6626,9920,2266,3002,168347,71799,6605,10127,7352,4871,-4469,-63891,-1689,-8686,-6452,-4373,236449,120008,7187,21430,-2495,-1970,-118396,-42885,-768,-7031,-5376,400,-128052,-55705,-4646,-6541,-6021,-1535,difficult
68310,19842,4796,2496,4299,2177,496651,103965,27629,7966,6769,5376,-288984,-81498,-16134,-4132,3910,-3154,-489332,-90687,-24074,-5547,-5735,-4186,-458685,-74124,-24453,-5164,-4379,-3045,-476365,-90182,-26672,-7038,-3676,-2413,easy
213247,52281,10803,9227,9095,3942,615394,196163,20381,24708,19942,15356,-492830,-131863,-3440,-21025,-7915,-13702,-597001,-182216,-12513,-20018,-15665,-12121,-509796,-179272,-17496,-20301,-13861,-11288,-8961,-82179,-4863,-579,-5947,-8544,difficult
205024,56762,28165,7744,5173,5132,701787,212078,25657,19990,13817,10827,-675207,-204166,-20803,-17781,-12074,-7022,-427961,-182696,-19605,-7389,-9784,-7020,-583042,-105044,-13167,-9232,-8764,-4179,-300841,-129359,63605,-14583,-3955,-4560,easy
96157,23404,6910,2493,3253,2780,1506708,174393,105744,40690,28567,16013,-1430019,-168730,-105568,-39887,-28273,-15193,-1352936,-166096,-94258,-34185,-21389,-11087,-1376102,-163809,-98751,-39607,-27263,-14765,-1483147,-105323,-96760,-39108,-24330,-11889,difficult
59651,20332,5972,2409,2975,4354,561043,162382,29132,17553,8371,8224,-495075,-147015,-26278,-16197,-4247,-3291,-554286,-155227,-20180,-13460,-4216,-2049,-427284,-106960,-18401,-14770,-5937,-2644,-528923,-158997,-27780,-16148,-7185,-7497,easy
716622,94330,11793,9960,16156,12062,191237,38793,5896,6590,6164,3806,983657,183357,7572,16318,24736,13448,-154329,-21249,-4046,-2761,-2539,744,-118837,68290,18687,830,17443,18039,1391050,-8250,1376,-907,326,791,difficult
249996,129822,19407,12753,15413,5053,799141,105000,38473,32522,11235,5181,-275647,217869,2516,3352,33322,9480,-664835,-41208,-23885,-27857,-5030,-2938,-618643,4832,-20653,-24376,-8139,-4068,-637456,-82207,-34241,-30194,-3440,-2986,easy
118864,35113,9434,3392,6012,14343,141125,52696,7889,8033,8201,5683,-8587,-12031,-4868,-6368,-5924,-3881,-60733,-44680,-3739,-6414,-4804,2288,82965,15521,17270,-1045,7152,32925,-102690,-29142,-2482,-4738,-5180,3306,difficult
567186,54358,9102,9603,6379,5563,777291,145780,25792,19138,9092,5729,189211,-8272,2869,-399,-1361,2866,-298712,-136583,-23713,-15877,-8485,-4420,-65716,-124616,-24243,-16010,-3257,-3979,-665202,-96218,-21672,-5856,2252,4868,easy
226505,224537,50823,17635,26424,23993,73414,41902,9205,10583,5369,8026,-35351,-14205,-6185,-8488,1940,-5600,584921,134224,10550,7269,12833,38598,-61839,-33017,-3553,-5658,11603,20854,124634,643538,165661,35083,57842,10015,difficult
99006,22479,5961,3738,3631,4188,391152,134843,24048,29439,16673,8052,-182550,-106595,-18136,-28248,-13213,-5121,-342170,-111716,-21275,-24818,-13467,-3253,-295087,-122337,-20126,-24320,-11787,-6632,-348778,-108809,-12812,-25417,-13700,-451,easy
223929,23685,9710,5193,6008,5232,1032363,76953,34312,20117,8349,16011,-974987,-21666,-10007,-12369,272,-10470,-878534,-66927,-32099,-17826,-1063,-13102,-1022330,-72708,-32424,-11642,-4383,-8892,-357885,-51772,-23880,-17858,-4190,-10654,difficult
82807,25040,8884,5145,3233,3778,77998,27303,10556,3431,3471,4507,9902,9652,-7068,110,-1282,1691,31775,11945,-3737,6518,951,-786,-27798,-21645,-2286,1444,-900,-1415,5357,-9003,6403,-1216,278,-2405,easy
126232,56547,18486,18480,11447,3851,1296140,49404,10795,19590,11829,7177,-1114363,100001,34905,37756,25092,3654,-1105038,-20926,7370,-17382,-9096,-6098,-1222612,-14068,-2585,-5727,-6819,-4579,-1237619,-36435,-8928,-19086,-10706,-6283,difficult
107606,19869,5139,4042,2051,4585,274734,65747,31312,9717,9652,13138,-151137,-56604,-29227,-7539,-8099,-8721,-216409,-60395,-29252,-3568,-8297,-3502,-244233,-46844,-26448,-8339,-8757,-12165,-56732,-19668,-19767,-3256,-5250,-9823,easy
751633,130674,35104,21772,10814,15991,519790,195549,14575,37017,25260,18584,1136763,-55906,21872,16295,-18529,3821,160792,81497,59180,-21672,-11190,4942,-415754,-118891,6263,-29192,-8533,-8099,45572,-166199,-5199,-26410,-19534,-11036,difficult
980678,232749,36199,24351,12931,8664,101798,15783,8671,2405,4619,3944,687054,161140,47737,19033,3890,5120,887986,64772,17,713,-2678,-3066,842981,86933,21166,10521,3060,1331,1097498,555017,41190,57518,28974,15496,easy
872024,162072,6448,17452,10886,11534,929855,70598,43980,6886,11026,10682,-806305,7033,-41562,-1373,-6594,-4357,263103,177189,-34144,19512,2695,7004,263103,177189,-34144,19512,2695,7004,48774,4486,-40279,4613,644,-6243,difficult
