delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
1273398,50918,14915,8356,9845,16543,12532,8410,310703,26306,8535,9268,4051,5767,2708,1880,2086445,60952,11785,5459,12850,19071,17260,12379,-161056,-11728,974,-7284,-1263,2481,2387,680,easy
1206130,306585,39587,9008,38925,31464,46235,21164,1103641,300494,44847,56389,31479,25579,57328,42279,-603646,-230194,-39581,-48207,-23686,-21699,-51688,-37969,808623,242375,29061,-46555,38578,33469,29502,-4261,difficult
173925,23829,5064,13271,26103,22189,20193,13190,556077,169010,37628,19980,13587,35486,15434,11126,-293867,-135844,-29743,-530,36896,-6563,19448,8862,-470437,-154519,-35386,-12888,-11865,-20031,-9930,-4735,easy
103742,4288,1998,14365,6845,38904,27120,18007,1160949,59893,30909,12775,18425,23174,11840,10734,-1147900,-56819,-30133,13084,-10860,2055,12682,11787,-966514,-54392,-27689,-9905,-12301,29405,17877,2758,difficult
58113,39938,6266,6652,4000,3334,2290,1710,96630,19153,4402,1371,2972,2793,1888,2153,-51014,-677,-296,1279,884,839,25,-895,-26020,42247,4023,9282,1171,242,779,9,easy
124465,18398,3799,6968,3743,8385,4959,5644,892466,251208,35445,42587,25498,34957,78980,23258,-699113,-217191,-32403,-34531,-22993,-32557,-76943,-22052,-836889,-248429,-30890,-36707,-20517,-20587,-71100,-13176,difficult
496289,132473,29628,14630,8123,6970,5466,4992,1128732,95126,12109,21314,15931,18550,7690,6974,-425800,121863,43430,2232,-4713,-8540,-1607,1893,-839087,-47170,-8393,-15601,-10904,-14620,-2842,-5858,easy
179272,10477,6028,1109,1321,2565,2588,1041,748315,152929,30816,29961,8454,22985,61152,8790,-494842,-147996,-28098,-28841,-7414,-19323,-58577,-7434,-643245,-136908,-21478,-28863,-6852,-21518,-58551,-8065,difficult
1181426,168525,19966,17392,10688,38606,25364,12941,289621,94497,31035,17733,5959,30538,10291,17581,2041646,208285,-328,6582,9201,18154,13813,-1672,-258037,-60230,-21811,-7264,257,-2018,16333,-7608,easy
488155,348267,18408,32170,7133,43418,24966,12244,106678,18579,7301,7123,8256,20991,7805,6205,-84448,-10780,-6482,-4213,-5932,-12929,-1852,-2687,847402,670156,28695,54307,3685,57782,36174,14765,difficult
34690,68396,19670,6533,5947,11416,13291,4059,12498,16979,3673,13246,11082,12952,5624,3811,-3081,-7824,10032,-6776,-3911,-6077,-2472,-2443,47465,110657,21961,-6651,-6360,3004,17806,2939,easy
843471,336156,111668,78527,45039,62168,46482,23657,115389,122032,21749,17821,24903,21821,14198,8780,1029507,338413,187029,93487,49235,48947,22551,22234,426656,89835,-7192,27925,-8964,31747,42016,7519,difficult
1323073,188572,15310,11502,5156,92277,47437,28594,439202,94052,41420,29597,23850,33537,34391,18234,1958797,270259,-19837,-9888,-15039,140006,35735,32828,-191055,-81220,-32384,-26302,-22349,-22527,-9643,-12108,easy
60384,15324,5023,2517,3737,4104,4481,882,385727,64687,13754,16302,7945,11265,12311,3649,-270255,-38468,-12174,-15082,-6267,-8860,-11001,-2958,-380431,-60259,-5288,-12489,-2150,-5463,-4659,-2576,difficult
51978,18236,4143,1854,2152,3031,3457,1885,262323,30436,8747,7480,12832,15467,7805,4510,-255409,-7735,-2019,-4517,-9102,-10614,-3729,-1713,-165282,-16665,-7189,-6735,-12258,-14259,-4968,-3538,easy
251122,47388,7131,8080,5230,12368,9195,4654,462494,173184,25161,12523,7076,23471,18179,21905,-23735,-96345,-18822,-7366,-1353,-12840,-9236,-19497,-399009,-155247,-17238,-1520,-2339,-9367,-8732,-15006,difficult
31490,7047,3297,1565,4684,2031,995,685,244129,68892,28476,13268,19063,15673,6044,5124,-233919,-62905,-27229,-11366,-16300,-13842,-5488,-4573,-191360,-60786,-23129,-12041,-12459,-13443,-4611,-4306,easy
394276,57719,6741,3325,3364,11489,4475,3533,467353,73977,10990,11732,5185,12138,11249,5111,281173,17011,-5272,-6612,160,5444,-4919,460,-427328,-49528,-3226,-10203,-3802,-6743,-8630,-3617,difficult
709786,224317,52483,69496,20689,15772,10872,14105,599942,53265,42545,2747,7487,8206,7842,1892,-27063,44690,35991,86818,7023,7349,2007,5108,246751,297414,-16115,46679,19381,7783,4052,19317,easy
193799,130020,23118,7157,9395,18297,8231,4888,317944,95390,10717,13653,10994,12212,8062,4239,-210263,6627,-5672,-3145,-3266,6712,2798,554,-38027,62632,30473,-9848,68,5458,-2461,744,difficult
932379,38875,5979,16195,14336,10228,5849,2655,1505399,444444,32128,31144,41543,69282,39752,21264,-1388640,-396868,-22144,-6070,-18983,-60324,-34979,-18660,242600,-414271,-30155,-23829,-35431,-57785,-32827,-18559,easy
366310,81180,12502,6106,12358,9866,5094,5065,387774,88321,14059,6726,5740,10201,9298,3345,33326,31679,1127,2547,15641,6475,-3255,4467,-76255,-45961,-4241,-3788,-2405,-7145,-5154,-1028,difficult
451463,79676,24611,40083,29192,51646,40296,9844,494902,79351,20756,11809,13257,20101,19021,11419,194532,26676,19677,27732,7813,22215,11996,-2656,-281411,-26027,-11968,28815,24056,40874,30554,-494,easy
5907,21278,2098,9696,6059,4784,2190,1860,723229,47241,26779,21886,15344,16871,10199,5036,-714388,-37975,-24645,-16764,-12265,-14026,-9177,-3909,-720256,-13952,-24717,-7617,-6306,-10149,-6841,-2443,difficult
287707,142153,28065,8576,8981,16261,23029,12635,301997,49149,11865,6168,3373,13732,4734,4586,-285476,-38505,-5357,-1092,97,-3513,12978,13842,256896,224513,37757,5908,11118,8571,23611,2256,easy
908770,122395,29929,29070,19205,14792,11671,3412,110342,31537,28281,40489,20168,20544,9755,6485,1687914,186424,17743,5003,11990,-3275,7604,-3163,-91059,-4709,-14448,-27842,-13916,-8230,-3773,-2983,difficult
993156,80493,10814,9440,14612,5507,6239,2066,347138,33022,9300,4885,5343,4508,3817,3025,-229567,-15184,-3633,-4003,-4199,-3926,-3504,-2863,1521602,110125,6661,13112,22737,5924,8347,944,easy
155420,22691,2583,13126,4249,7520,10429,4356,51012,33274,4138,2271,2488,3914,927,858,135583,-7293,-637,20324,2511,3021,14010,4684,73232,-13873,-2473,1386,1010,4190,4993,2312,difficult
116238,62203,16471,13916,4113,4716,6599,2088,181039,49260,10358,13544,4829,10409,6455,3297,-56898,42305,15797,8812,-2791,-4894,948,-1827,-72705,-16419,-3572,-8068,1358,-6492,-661,-592,easy
73011,7285,2793,3819,3155,5491,2549,2315,238816,37765,11239,6782,2300,5185,1520,1085,-106839,-33367,-8568,-314,3006,3308,1280,1903,-224771,-27593,-8324,-5612,-1296,-2697,778,556,difficult
62941,10163,4723,1816,2365,5978,1572,1235,234309,36959,16042,16427,5716,6084,5718,3872,-226564,-34859,-14998,-14554,-4371,-1976,-3764,-2931,-116172,-18733,-7641,-14669,-2331,1763,-4528,-2343,easy
913102,329902,5323,23963,8012,7934,3443,4391,670285,120497,24776,20344,21988,16803,12121,11431,1060446,535466,-19352,23575,-7650,-4617,-6663,-4151,-574813,-116657,-19554,-16338,-20303,-13122,-10694,-9930,difficult
380215,135333,37888,20754,16855,10945,14485,3484,339078,408566,12228,30311,21601,20406,8936,8382,-253108,-349391,1613,-13808,-12445,-15594,-5524,-5521,335381,-197075,49706,-5306,2952,-3328,16621,-4276,easy
214132,18211,7678,3194,1576,5429,6035,2469,100651,25247,10897,13400,5344,9407,2140,2756,308587,2527,1270,-10436,-4567,-5125,1069,-683,-81625,-16599,-7708,-9976,-2969,-2832,6721,108,difficult
244123,43425,5406,16003,9021,9905,17279,6612,971862,590809,17176,15364,7822,17394,9408,4501,-532974,-517552,-9049,11416,7858,-2557,17553,5880,-922504,-577216,-14491,-10139,-5461,-12422,-1812,-1658,easy
129082,38339,5730,4648,1230,3000,3634,1411,979244,47690,8974,19445,12475,13011,7604,11470,-783442,1447,-1488,-18090,-11669,-8496,-3852,-9433,-916883,-20149,-5001,-11505,-10822,-11526,-4088,-10685,difficult
79199,47143,8359,9461,9309,6340,2042,1741,995013,161372,9793,7798,15735,10936,7245,8059,-921986,-109281,-5119,10487,-908,-2,-4871,-5322,-909643,-119177,2250,-7162,-11945,-9191,-5536,-7314,easy
61128,19137,22380,7051,3002,4832,5845,1267,272197,89421,16194,21059,22645,18861,7456,4849,-174122,-71481,26013,-11737,-18706,-12993,-383,-3288,-248017,-69088,-13642,-16279,-20581,-15066,-2840,-3877,difficult
7799,13440,7785,14595,19009,6255,6771,3385,1485741,384309,59401,30145,28247,19936,10042,5828,-1477731,-382455,-54393,-29487,-22526,-16045,-8601,-4445,-1478154,-359283,-48839,-1614,4050,-11318,2059,-442,easy
53586,36240,9878,6941,2800,4164,8504,2136,263659,142720,15502,6773,16461,10924,6732,3901,-246281,-129934,-4386,-1732,-12598,-8538,6407,-1259,-173866,-83026,-6862,2067,-14724,-4983,-2864,-2272,difficult
248013,27658,7454,6278,4659,3165,5257,2332,240734,44366,24140,13181,14285,8593,4723,2933,-101339,3682,-12012,-2017,-5970,-3422,2618,-1225,115896,-37098,-21360,-11790,-13282,-7434,-1550,23,easy
389699,123038,23647,20781,9519,33990,9903,20655,889053,147033,30096,16506,8002,15991,7965,9295,-172907,90434,891,19249,4233,40583,5440,29583,-825802,-138425,-13789,-10700,-1200,-4585,-1564,-6864,difficult
101987,11599,8409,15681,1507,2086,1768,1241,572108,61381,11182,12432,5919,8642,2810,2488,-442031,-47113,3330,155,-5036,-6088,-1273,-1456,-498211,-52451,-8876,6342,-3788,-7025,-812,-1039,easy
743751,36562,8616,13561,7284,8439,6097,4384,115971,18094,5045,4084,2350,3051,2301,1540,-59230,-9572,-3129,-514,-347,3957,485,-350,1314790,46508,10270,19468,10215,6818,7107,6037,difficult
435651,65943,10787,21754,11030,23471,22757,11367,301401,35587,15357,12836,7216,9961,9394,3960,-237470,602,-2926,1574,6094,15884,10286,9829,505969,60110,-6214,16261,1533,11136,16440,4984,easy
292014,56341,8857,26124,5310,8518,16482,5705,467856,76085,24649,10370,17232,19665,13325,9209,-184175,22763,-15876,33506,-10198,-10330,8130,-3894,-167510,-62251,-15708,-1999,-13647,-11964,-1816,-3114,difficult
248378,14904,6713,3717,5449,11755,19869,3038,483405,32356,18792,11049,6089,8271,12003,8715,-21867,-16583,-8655,-7271,2707,-601,-4377,-5187,-448187,-18321,-15503,-7394,-3987,7568,20108,-6168,easy
