delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
164792,56342,25152,22401,4527,7066,6895,3712,218581,189830,29588,31897,12782,36886,36672,7915,-98062,-169447,5874,-871,-6126,-25527,-25468,-2326,-9516,-97530,-14747,-18121,-10385,-34114,-34086,-6081,easy
642858,84484,6262,10222,7093,6843,5943,3678,443319,53498,15431,9486,9241,16912,9241,7733,44854,70315,-8182,7316,592,-8608,-3325,-2122,354224,-8344,-10157,-5845,-4889,-11530,-3271,-5989,difficult
418044,19435,7686,9812,7904,4287,5486,2751,174206,76255,3257,11416,18149,11591,15600,9744,86673,-63890,-1969,182,-13415,-9335,-11976,-8423,401002,-49751,10827,-3391,-7076,-5273,-8253,-5564,easy
6278,21775,4449,2744,2410,4664,3423,2922,288903,134740,12633,12553,18116,13202,7777,9965,-287675,-129550,-11200,-11223,-16794,-11377,-6826,-9349,-277576,-96380,-5168,-8396,-14618,-5699,-1883,-4737,difficult
36218,11146,4007,6643,2931,5227,2322,3074,113373,30414,7243,5241,2425,2792,1985,1486,-61033,-11862,-2844,-1837,954,268,113,283,-93277,-26675,-3629,4641,58,4602,561,2892,easy
602182,79574,21738,11290,3662,4812,1873,2509,331463,28161,11812,8410,4593,4191,1093,1094,-91294,82687,16079,4845,23,1133,1978,1427,632732,20138,3773,915,-1885,108,-418,1403,difficult
27343,16193,6325,5954,6005,5038,3851,2185,27699,25064,9285,5049,6934,7739,4044,5053,25254,3751,-2147,481,-3358,-5250,-3122,-4046,-25967,-21493,-3774,1328,1499,-152,2736,-1690,easy
112320,45513,26395,8237,8478,7996,8307,2140,576456,95797,31271,8293,7649,12428,7730,4291,-568296,-61941,-24600,-3435,-6050,-8003,-3914,-3085,-359976,-38628,14848,3322,7708,-862,5067,-1217,difficult
189128,97147,19847,50117,15286,15637,9598,6703,354644,44968,17083,16743,16568,13469,7211,5812,-91321,130409,9916,81049,10955,14040,10977,6551,-239711,-26051,-4388,-14302,-13520,-9704,-6203,-4770,easy
15651,15507,11138,9797,5489,2700,2396,1513,436042,54044,11560,9511,7062,6489,5134,2930,-425973,-41909,-4950,3862,-1677,-2742,-2088,-1035,-414809,-35166,4105,-3290,-1470,-4836,-3388,-1799,difficult
7979,8440,2592,4089,5047,3861,4360,3187,184811,10538,8855,4132,8639,4203,4141,3255,-171440,1325,-6999,1888,-6474,-1312,-2259,-2647,-182224,-5522,-5527,-1974,-710,627,2697,2510,easy
1332329,1021922,89891,65384,75968,107670,56102,37358,58096,14994,6911,3843,2045,1785,715,865,1636917,1247383,57704,89347,113613,173373,103653,45705,911549,766472,108255,33734,34233,38397,7121,27281,difficult
179834,17786,9409,6186,3874,4395,5242,1894,125184,50580,8169,6834,5440,5514,2834,3142,-83559,-20559,-507,-3438,-4457,-2463,730,-2301,192859,-45030,2986,2142,1324,224,4085,-196,easy
14545,11997,6584,19187,3008,3297,3155,1368,86274,23697,4428,11533,3281,4695,3479,1170,-70428,-12502,-1456,-2558,-276,-1712,-1256,-115,-73030,-10899,5767,17865,-270,-1085,608,510,difficult
83536,56001,1426,4955,4353,11531,1100,2538,58727,37485,3763,6551,1829,3229,3275,1727,-10338,-33543,-3469,-5338,-1510,-2628,-3114,-1626,59955,70575,-1205,2145,6557,19232,-1236,3248,easy
484182,48057,53471,9160,11948,16331,18121,10433,37870,10506,15922,12231,5580,9956,7622,4670,454662,62288,82173,3814,12697,17216,26315,12896,437962,12813,-7076,-9956,39,-4466,-5318,-1370,difficult
258017,115461,32213,5278,3076,8652,5949,3127,486885,72654,14741,7983,3344,6233,9418,4570,-298845,134790,44604,10,1897,10109,675,902,-158891,-49176,-9661,-5421,-2433,-5271,-7614,-3788,easy
28551,19134,8991,2028,1074,4529,2479,2170,58600,32291,7661,9170,12842,3283,3133,3959,-15212,1560,4790,-7941,-12077,-1631,-1379,-2720,-44887,-27875,-2130,-6344,-11459,4122,70,-859,difficult
311305,28823,18287,13706,7379,9479,5524,6260,295879,40036,3930,8844,2720,4034,6942,3075,212633,-20170,29558,17599,2319,7444,1001,5598,-181781,-2257,-844,-7876,6999,3445,-3838,771,easy
23923,18178,7317,7635,6312,5870,6332,4086,50879,27440,5880,12461,5074,7298,8522,3561,-6319,2800,2398,-5957,1837,73,-2573,723,-47594,-21325,476,-3696,638,-2930,-1808,327,difficult
440400,39823,42776,73091,51072,15268,29510,10137,104020,25454,1183,8937,10322,3381,4451,7839,-55918,-19674,2392,-5909,-8828,-2376,-3755,-6815,728678,48412,80793,134217,90328,26150,53872,11411,easy
63793,13613,6759,8492,10016,4173,5213,3720,210758,43463,13618,11684,4803,4513,2739,2636,-183374,-34361,-2993,3508,10818,472,6015,4036,-110557,-25340,-10726,-9892,-392,-1153,-1068,-1869,difficult
379782,65906,11088,11914,7656,7213,7769,4482,96708,27468,6746,19243,7157,5900,4706,3692,115967,60406,6312,-10592,1052,-25,-919,-1838,450181,16469,2372,-4067,-54,2651,7045,3417,easy
54378,17018,5428,7582,1484,3025,2163,1436,172075,44530,7101,3045,9703,9568,7759,4173,-110921,-21932,1573,9508,-8571,-6403,-5569,-2578,-124473,-33092,-4919,-435,-7868,-6684,-5624,-2897,difficult
2052990,243937,46199,74034,41872,22921,8858,6938,950371,136585,12490,54980,37446,27346,12007,6906,1810401,176519,20830,5045,1743,-9949,-2839,-2828,394837,38185,46588,33062,7109,1098,-3459,2891,easy
67086,42720,3544,3780,6751,10875,5309,3715,12520,7181,2752,5035,6068,8082,4833,4276,114655,74454,3272,181,-26,-4002,-2981,-1318,-5524,-3377,-1689,-2691,1392,9588,3933,196,difficult
225467,16964,16118,13900,12077,5763,12023,6246,341703,296311,37918,41995,28215,34077,17045,8953,-301038,-265749,-12284,-16255,-7856,-24074,5944,1323,68565,-292946,-31316,-39936,-24421,-32554,-15989,-6737,easy
41450,19274,4780,1789,4062,1911,1798,2189,37326,18170,3984,7707,7691,5610,4413,4546,33638,12411,499,-6178,-5864,-4963,-3943,-4367,-25390,-10203,1093,-5659,-1395,-2436,-1287,-348,difficult
130779,30800,45118,18750,14356,8213,2553,3620,36720,7695,2877,9146,5763,7368,4187,7191,-1310,26879,21857,-5463,-1917,-5595,-2989,-6126,189427,19330,62624,24671,19102,7284,-279,-1016,easy
