delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
460604,395085,96512,16305,14032,25907,10451,14583,796283,212129,112254,47781,27962,29670,24612,18501,89384,549906,68876,-29156,-14596,5161,-14199,-1983,-760742,-183995,-100360,-33797,-13265,-12687,-14123,-5853,easy
857052,137011,10370,10338,18184,14136,8967,3053,293275,231738,24416,46393,37886,34857,17765,10381,1169509,-71970,-15660,-28112,-9286,-10916,-2489,-5609,-41956,-117485,-12432,-43998,-30118,-30527,-15108,-9047,difficult
43541,9080,5185,7954,11661,9508,8341,4586,128240,171880,26682,21551,24782,19690,7657,12052,-99878,-161378,-19536,-13845,-4165,-6314,5992,-6012,-69520,-164222,-23459,-13349,-22078,-14050,-4624,-8921,easy
52168,41695,31472,8933,3027,8987,8881,2216,595689,312817,14646,22519,27555,13352,36335,14856,-525499,-240530,44116,-7307,-22777,76,-24624,-12064,-561544,-301715,-10464,-19866,-26279,-8807,-30285,-13217,difficult
364805,180637,45272,34944,19196,22386,42616,39194,854830,134847,27444,9010,9697,15637,17388,15319,-498114,-6179,-6307,8379,7731,202,2926,2069,-481937,97759,41963,43488,11266,13296,47529,45681,easy
1187879,161345,21835,9553,12569,10328,4187,3122,324001,375160,16475,38733,14723,12287,5064,8486,27025,-348547,-2364,-34162,-10127,-8384,-3319,-6430,1700730,-79083,13084,-24199,5819,4466,1565,-4299,difficult
50326,25324,7368,11229,9353,11256,8065,7948,732633,289132,45471,46245,13785,23206,13746,11564,-714005,-276598,-44311,-44506,-10419,-19314,-10769,-6612,-650610,-251019,-31896,-25526,1554,-4586,-594,-621,easy
47152,5825,6304,2664,3144,18964,4400,7886,691179,310606,28392,14868,30034,25087,21358,10694,-600869,-306833,-25446,-12385,-29146,-24318,-20808,-10461,-687185,-302730,-18730,-12023,-24634,12071,-13109,4845,difficult
109884,46345,4274,9397,17300,15641,12052,4087,95235,46927,15987,11630,10161,6003,5798,2555,119210,43523,-12441,-3270,15669,2302,-1945,-391,-89913,-44688,-10986,-1196,-1391,16974,14453,3455,easy
113808,28441,18004,11309,11187,6699,4551,5096,630501,69042,54246,43925,34007,18063,24860,19847,-546901,-54090,-32033,-24445,-14513,-7778,-17672,-12288,-486486,-27112,-40451,-40787,-31128,-14950,-22946,-17215,difficult
566937,27687,6920,11083,10255,8536,2923,2677,152278,64438,26870,15484,11291,14167,10578,10478,192783,-41134,-13741,3242,4577,-6971,-7857,-7410,636535,-32368,-26160,-12045,-6650,-4291,-7453,-8192,easy
432742,310806,38032,35846,10284,12520,11725,2816,176915,88344,25234,13772,7665,14211,12604,10903,395444,-22738,-22022,-6672,-3308,-12773,-11287,-10074,116209,467661,47617,50820,8545,9391,9528,-6100,difficult
735118,89936,60256,3915,4014,15312,22314,8035,685732,374393,119911,34910,25269,50308,42388,32073,726228,-235522,-11620,-29993,-22503,-26973,-4416,-18504,-627456,-333392,-107690,-31997,-20007,-43020,-35732,-29572,easy
208240,33098,30075,7009,4211,6851,6624,2875,109582,95413,43893,14939,10176,12613,5300,4729,155296,-40131,10183,-1962,-3038,-598,7594,-13,42020,-84499,-37820,-13898,-8893,-10926,-4946,-3696,difficult
173954,26373,10180,3718,10056,10903,5314,5104,338539,316078,18027,12289,15957,14004,17989,14572,2359,-273157,-3402,-7187,-724,-8896,-13875,-10055,-331530,-306253,-12292,-9956,-11079,2693,-11476,-8881,easy
819618,88502,19837,11889,12604,10797,8364,4449,147259,26426,12273,10894,3523,5414,4087,3089,1463108,76020,15616,-3550,11455,8184,1370,1393,-118390,48132,-488,5539,6706,2582,7184,1326,difficult
54658,12116,3860,4731,8467,13647,8024,11840,717742,378609,18534,26697,11757,17660,10843,9518,-616228,-365667,-15748,-23879,-5464,-10570,-6155,-5525,-709941,-367319,-13601,-20054,-1117,2543,517,10169,easy
98159,14646,7145,6552,5019,4335,2190,2504,515541,141300,28084,17197,40450,22440,7594,9829,-375085,-122004,-19317,-5621,-32881,-15839,-4050,-6296,-459679,-131304,-22562,-15670,-37982,-20372,-6758,-8355,difficult
27165,21303,12645,2534,8108,10886,12585,5928,587352,169467,58928,11407,35959,28557,29251,15471,-541177,-128451,-35339,-6770,-22034,-13374,-6059,-6622,-579198,-167877,-57227,-10976,-33668,-21968,-27274,-12464,easy
321294,188534,10505,28885,16173,9589,10132,3992,180916,97478,12111,6042,12559,15762,17934,9715,389397,238813,94,40819,16104,-1662,-1550,-3375,-108642,-56702,-3307,4867,-8877,-10685,-14055,-8071,difficult
52978,29375,18834,8303,4801,11289,6329,5812,918119,211454,53595,39976,20856,34201,15796,19157,-837971,-164085,-31603,-36512,-16825,-26466,-12810,-15941,-892312,-200074,-37919,-26835,-15285,-19358,-6124,-10749,easy
663560,118024,45149,7211,26299,8665,3549,3238,1080179,152842,37804,33788,26241,24697,83476,10879,-943873,-128000,-35153,-32087,-24868,-21352,-82910,-9837,110634,58364,49843,-21068,24983,-10712,-76945,-5445,difficult
240288,62526,41499,7368,9579,23210,18678,8471,621853,298870,119820,18674,10988,38834,12607,7066,-527976,-271118,-108041,-11901,-4810,-21604,-1308,836,-235154,-201570,-48601,-10712,1991,-9645,13450,1974,easy
755221,52006,45069,4099,6011,8706,2524,2732,366548,67211,8966,14090,11546,13321,9087,7433,980234,-21970,73621,-6920,-352,2498,-5029,-2385,-202888,-8441,-1415,-13062,-10718,-11728,-8097,-7018,difficult
52296,54892,6915,5832,3859,4167,2541,3000,283943,74224,7882,9692,12976,10512,6574,6762,-187426,10121,1516,-4165,-7466,-8503,-3941,-3755,-275869,-48785,-3450,-3556,-10768,-4187,-4125,-3770,easy
57202,30985,20803,5880,5983,4869,3813,1515,150382,38951,20296,9621,5895,8590,2466,2340,-104761,-20795,-15458,-7649,-4558,-7284,-1892,-1609,-81600,4862,16471,166,4733,-158,4586,-42,difficult
581442,75845,42070,30593,20546,31759,16843,12050,138464,23847,6638,12850,9958,5346,2359,2349,252042,28211,61318,16323,11630,40661,16847,11867,633914,75785,9545,19162,9546,12165,12120,7534,easy
525825,172476,73381,14848,7928,8702,5652,4325,113680,41459,15009,2045,5723,4675,1886,2161,173828,98173,77257,3827,-2280,-647,1754,742,650461,163860,39486,21779,6690,8700,5778,3586,difficult
561984,429986,73592,53784,23058,26633,11938,8701,62334,17471,5699,5669,4900,12805,8891,5553,1059607,840694,138281,99166,39022,37561,9486,10390,-60307,-15664,-2496,-2936,-2707,-9905,-3393,-4095,easy
95224,42127,19572,23152,6566,5875,1245,1606,855211,119287,23162,22316,15196,18437,15344,4019,-813311,-101343,-19210,-21894,-13557,-17093,-14823,-3625,-706663,-52978,12029,23566,-3704,-8032,-13375,-1201,difficult
384441,19059,9811,3639,6605,3278,3059,942,529266,454953,24749,15829,15155,9936,8914,4572,-259505,-446819,-22410,-14494,-14252,-9015,-8195,-4122,-30146,-424970,-7467,-9887,-2849,-4302,-3515,-3139,easy
207706,25179,3555,3987,4746,5525,2394,3006,524306,222371,98716,29984,34543,24381,17448,7756,-394242,-182976,-94844,-26683,-27990,-16752,-14903,-5567,-238959,-211408,-95478,-25311,-31604,-20960,-15206,-3933,difficult
82433,47708,8822,5879,4796,5153,3882,1706,895375,117331,29600,13299,19389,12951,12765,8932,-822631,-102091,-20825,-11353,-16673,-7428,-10473,-7671,-803254,-37155,-20732,-3487,-12513,-8169,-7293,-6782,easy
163838,94614,17325,4962,3637,4962,2487,3257,1250190,335652,22342,23574,44261,24321,9528,6810,-1225901,-330770,-18752,-18555,-38974,-19379,-7455,-3181,-946803,-151307,8718,-18669,-42274,-19340,-6628,-3925,difficult
146581,127153,13262,20393,6851,15614,7225,5572,1077775,109741,37063,11848,13863,25176,8435,9719,-878733,125781,-25109,7584,-6981,-19586,-3796,-7683,-983655,-90957,-22493,9506,-7043,461,1375,-611,easy
241906,83040,34878,24299,11622,12902,4562,4474,320546,48638,11541,18895,13822,20386,12808,6652,-185415,39531,53339,-3879,-11336,-15058,-10829,-3828,28135,29273,-6666,14686,6936,89,-5663,-529,difficult
27201,24997,8980,15903,12096,8123,10402,5336,292900,141749,56756,34075,19706,15106,10797,7918,-252755,-98478,-42451,-16751,-351,-6105,-2957,-2885,-278644,-135027,-53102,-19593,-14870,-7861,2167,-2279,easy
114095,23180,15636,7754,12493,12542,6905,3398,588228,230612,12235,13049,12009,10261,13965,5003,-523184,-199070,6232,-637,8176,9586,-1324,422,-425083,-215795,569,-9953,-7209,-5025,-12796,-3632,difficult
98854,42585,6540,12522,3230,6119,4891,3906,267125,83498,10875,28658,13293,19802,11002,12570,-155309,-47583,-2995,-26343,-10188,-18408,-10714,-12141,-181233,-34243,-5675,-5930,-9938,-8959,-1509,-5187,easy
36018,21863,19167,8826,7570,8083,6781,5115,503592,113942,24565,24931,10273,22719,26200,11224,-473850,-90920,5929,-9174,-1587,-12013,-15036,-2748,-461299,-93239,-16726,-23036,-3820,-17260,-23802,-9471,difficult
141493,79197,24021,15292,11670,11820,10243,8641,150226,46307,1588,2641,3831,2180,1199,1199,106635,72527,36590,15531,14065,8753,8998,10084,-124101,-6748,8275,9770,1613,10527,9089,4800,easy
933174,267758,14567,6493,15685,21298,9084,11254,179069,38124,9242,7989,7133,4086,3763,3684,1583936,489990,18074,1947,20603,35002,9386,16146,-75726,-30723,-7425,-4939,-3500,-579,1255,-1006,difficult
1240806,404560,66642,28652,13740,14302,7686,4490,429424,181923,26841,17884,20959,18803,10650,18360,-299630,-165627,-24916,-13806,-18418,-14635,-8880,-17069,1922394,610901,104517,35341,3979,5633,2952,-10671,easy
884045,22096,6885,1859,6618,4248,2332,4360,958110,379404,44743,19475,24002,21798,13679,12105,-879589,-362622,-43575,-18676,-22863,-21237,-13023,-11805,731459,-351994,-32142,-16556,-11905,-13863,-9671,-3685,difficult
162281,53661,15223,8580,9666,5700,5245,3146,96749,44401,12146,7416,5364,3992,4679,1606,-72999,1780,3363,5054,11007,1843,2046,2509,204063,16740,2790,-2727,-2404,1573,-915,571,easy
59522,6145,1990,1494,4739,4650,1756,1421,1005568,358896,11971,34382,13652,26444,8902,8294,-979658,-354684,-10449,-32503,-4740,-17846,-5906,-5720,-912435,-350818,-9513,-33273,-13086,-25742,-8386,-8027,difficult
255508,33950,16970,9697,6090,8904,6623,7757,410218,264970,39177,33902,14086,21946,13787,19747,-47157,-236064,-21993,-19127,-9202,-6744,-2289,-6460,-262264,-225976,-22421,-29283,-6790,-19340,-12040,-17521,easy
308321,127158,9621,14822,25156,21122,5385,7729,661674,68764,23868,14896,17106,21725,15272,7920,-589880,-18887,-17497,-13020,-13295,-17853,-12990,-4302,-116827,135674,-10997,12872,29394,16647,-6784,3920,difficult
676930,563884,20134,23382,23211,9730,7308,3441,458313,211884,103941,21151,26836,13881,10032,6400,-117616,-154607,-102391,-13789,-21051,-10331,-6874,-5225,554849,858606,-65223,18251,13801,2029,1426,-693,easy
436908,171178,12245,2432,5309,7110,3596,2601,72059,36735,4719,3477,3743,7828,8779,4404,674110,160391,4035,-247,2278,461,-5436,-2335,55588,108494,11016,-1844,853,-1897,-4930,-1271,difficult
13298,7961,4642,1413,2688,5063,2630,3264,956909,334666,12460,7948,7503,7376,8243,5980,-936587,-330760,-8217,-7373,-5745,-4977,-7367,-3830,-950635,-322651,-7419,-5698,-3885,350,-3860,-1603,easy
240723,46935,7490,7640,3359,4205,2401,1129,333157,58761,23560,13951,3644,6540,5988,2936,-238651,-54277,-18267,-11677,-2884,-4294,-5550,-2624,53783,30624,-13873,-945,2313,-376,-1625,-991,difficult
258300,82528,9680,11774,10401,19246,3678,3833,35594,18440,4101,5133,1644,3711,1200,720,468405,136610,6378,16503,12000,32080,4506,5437,-22993,-8435,4779,-3221,5514,-1011,449,788,easy
451738,62159,10581,10213,3566,4209,3296,2116,688437,58311,19258,19308,13238,10926,3930,2849,-652347,-52034,-18450,-17264,-11452,-9139,-211,443,178949,59730,1095,-927,-7893,-4295,-1058,-1910,difficult
234809,53126,15368,3600,4926,5229,1997,1147,346644,195821,18293,21918,19116,14985,29744,10748,-267293,-186475,-11514,-19543,-16079,-10429,-27816,-9884,43623,-98916,5663,-17093,-12302,-9084,-27678,-9319,easy
115107,16044,4154,5707,1836,1441,2781,915,387330,126518,37606,13150,15291,12437,9405,10286,-194232,-109888,-35131,-10710,-13941,-11643,-8982,-10121,-350215,-111060,-31774,-4177,-12970,-10350,-4267,-8621,difficult
837972,146700,29359,35605,11417,27021,6979,10346,161556,124483,8499,12210,9893,14000,14322,10804,665544,-43222,4789,853,-5489,-6228,-12376,-9534,687288,87656,36931,45937,8536,32269,-2310,8617,easy
149241,19491,8258,6123,9898,3231,2667,2828,358370,365005,22080,10950,5395,11901,6678,4054,-352433,-360458,-20352,-7911,-2745,-8857,-3015,-1711,-65825,-330571,-7292,-1743,11751,-8483,-5007,-742,difficult
58454,64006,12115,9726,6110,4017,1741,1594,267248,178404,63652,26535,14882,18301,20895,20372,-169804,-55760,-42256,-9615,-6757,-12056,-18517,-18339,-247784,-173036,-60819,-24004,-10788,-16513,-19791,-19217,easy
