delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
1037677,232420,19999,8727,13372,12096,776579,169747,88646,51991,29504,15524,-567781,-29644,-69754,-38592,-20713,-10749,1646225,588931,-77066,-38562,-2892,2292,-613676,-153692,-80891,-49303,-25420,-14120,-634817,-128574,-79695,-42005,-27166,-12058,1475541,36343,-35829,-47859,-4471,17494,easy
442525,117222,27083,21565,9307,7318,891013,50459,16226,7993,6339,5705,-834620,-14469,-14552,-7675,-2429,-3799,-554565,53464,-4444,-115,-377,1062,-602120,3549,-7872,-4013,7648,-2204,332468,310622,77337,83943,12961,14962,-583601,-19352,3816,-4279,-2963,-1954,difficult
248227,61385,14724,30347,8944,16196,968942,101041,21205,21306,20918,11972,-829285,-73964,-14653,-17221,-19002,-11029,-960625,-39411,-9724,4813,-7168,-2728,-957749,-82819,-4364,-11756,-16466,-556,-839524,-62570,-13732,-7034,-13188,-7073,-16394,60484,10066,76404,-4045,42507,easy
324960,61896,22074,8730,5436,4327,150367,342866,16385,11109,18976,8526,348294,-311801,24504,2001,-14124,-5220,63727,-332738,-14917,-7601,-17270,-6817,357733,-210392,32334,9968,-5251,-2114,-120561,-289053,-9551,-6662,-15807,-2747,223772,-260867,-3924,-9603,-15248,-4098,difficult
638287,159900,36492,18080,24314,14333,893694,91152,57197,25073,18626,4231,-844466,-74869,-56626,-23938,-16518,-2084,-711991,-56814,-37458,-18000,-9287,3285,-730544,-59094,-52269,-19520,-17832,-2296,-699905,-43564,-47875,-17651,-15396,339,1709872,578079,90701,44143,87471,51267,easy
488279,142826,19037,19618,7313,8722,1812683,151710,47176,39192,22369,16573,-1562666,-21802,-31453,-14190,-14172,-1321,-649738,268352,1107,17758,-13927,-1942,-1609864,-79673,-43222,-28539,-19920,-12777,-1620470,-78091,-27582,-37595,-9494,-12714,-1179280,-133208,-39547,-35302,-17765,-10503,difficult
84318,66239,6814,6186,4735,6767,1415423,685900,49138,74276,61531,60197,-1275078,-461561,-36889,-68797,-54301,-48078,-1395864,-676953,-48596,-73336,-60032,-58132,-1268343,-627601,-43515,-64950,-54801,-58987,-1409420,-675849,-43615,-61787,-54717,-47314,-1306818,-656340,-39005,-71582,-60130,-54640,easy
330872,100208,20713,7165,4326,3145,348013,68209,42746,8616,11068,7848,-52065,235469,-4157,-3264,-4290,-4632,-22160,-32546,-35128,-3447,-10261,-3062,-249958,-40102,-39278,-5126,-6463,-6744,-271693,-51435,-38315,-2855,-8446,-6914,510173,48611,6712,7436,-4252,-2163,difficult
493164,34019,18465,3438,7459,7902,1015971,93484,38229,27569,33752,21054,-856375,-81624,-33768,-24058,-32444,-19426,-650777,-8100,16956,-19651,-9561,12871,644763,-71720,-25521,-25999,-26629,-19205,-910137,-48601,-20078,-24001,-29565,-19673,-841511,-87280,-36408,-26944,-33265,-20327,easy
359972,56543,21499,16110,16374,4698,944450,85217,39207,12764,26004,16663,-151462,119108,25644,57700,40294,-5200,-678373,-67013,-33938,-6891,-19423,-11507,-393617,-75480,-37873,-10731,-23020,-15706,-870877,-62333,-35015,-12167,-23858,-16030,-828060,-57654,-7356,-11181,-22142,-11382,difficult
38215,73889,7765,6542,7339,6469,1082506,184686,27633,41915,12901,28318,-1066561,-175875,-24543,-34755,-2216,-14382,-1024567,31928,-3980,-27872,-349,-19547,-1071216,-177987,-26539,-40955,-7807,-25017,-979250,-51821,-19467,-34248,-6256,-23147,-1079862,-180231,-24812,-39037,-11184,-27152,easy
349317,49429,16070,10189,5151,7344,74122,26696,8463,6866,1961,4043,431476,69717,19667,2285,4421,2641,60440,10063,-3465,-1254,-599,-962,74338,-4037,3105,-3627,-286,-1238,685954,40005,4775,-680,11088,-538,123767,-2084,13953,19889,1326,16603,difficult
780837,166563,43450,21257,18996,10173,776077,204413,61250,31208,17080,7489,253037,-109014,-33311,1454,8025,4421,-655624,-197053,-52374,-27414,-16122,-5853,101699,-102761,-25380,-3959,254,-2964,-128607,-160386,-26498,-16267,-6230,-1874,453293,379964,48561,-3568,23651,19691,easy
514890,287552,90368,41454,26514,46230,985304,224543,63468,19385,18907,8918,867372,139712,96711,94462,27716,85897,-953159,-187598,-57094,-18132,-17094,-6454,-976980,-204362,-54537,-11866,-10477,-4052,-517829,761034,208330,54215,48163,112688,-771473,-193739,-58909,-8335,-10273,-1517,difficult
387321,36775,9333,13367,4670,3878,177993,41291,15984,6576,5068,5664,564939,-24877,-7607,14624,-2555,-3457,404588,-21464,-13259,-3867,-3267,-3339,-26606,-510,-4064,3093,602,-1009,137154,38949,-5286,16726,-1165,-827,-33434,-14677,-3041,3377,4394,-299,easy
303253,58332,23925,8922,8203,4868,759457,198075,40250,37767,25860,19401,-218416,-176987,-35521,-24340,-18695,-15334,-561047,-174649,-33545,-36092,-24212,-17306,-515178,-188383,-30678,-31452,-12645,-16060,-658006,-62923,-13128,-20929,-10807,-7639,-328371,-95775,31246,-31411,-21927,-16328,difficult
593155,119943,19656,23572,13684,12740,510637,159049,38772,16733,10870,14315,-441172,-152413,-31213,-10951,-2178,-4574,150273,73249,7828,3608,16291,7649,574154,-12820,-30344,-11183,-4388,-2231,-259325,35922,-18732,43273,4605,2069,388659,-139467,-23120,9446,-258,-10789,easy
345540,42910,15350,6892,6277,7386,928484,345822,182929,83589,37134,27423,397128,-232717,-152330,-78430,-23946,-10052,-809952,-329494,-181608,-78615,-33683,-25780,-911764,-312810,-179391,-78501,-33960,-21460,-718945,-314399,-182015,-79152,-35583,-22222,-871186,-325142,-142549,-68785,-27112,-20672,difficult
326199,73221,21004,15002,7322,8061,951450,179382,35208,14951,23603,15315,-662843,-118603,13715,1230,-15975,-6159,-183055,32660,-30038,8080,-13511,-8180,-864627,-160429,-23594,7906,-10996,2157,-923308,-164672,-26958,-13278,-19736,-12718,-492420,-119762,-4144,-3685,-21188,-11371,easy
218373,68220,25081,13571,10904,10869,1400064,194980,36593,22316,19961,15157,-1354869,-162198,-28957,-20800,-16152,-12228,-1323736,-181422,-14398,-17582,-9780,-10457,-1392221,-184031,-32525,-12854,-7994,-4663,-968277,-170475,-29455,-8225,-13102,-7179,-869350,64328,47776,15736,1742,13085,difficult
1102635,65205,13754,49274,12455,14724,535674,190879,18480,11024,9849,5608,195887,-163110,-12909,-8690,-7330,-3390,-508396,-182103,-17723,-3791,-6955,-3544,898274,-123823,-12153,38437,8154,3295,979901,-48778,11759,91131,5098,18980,1269141,-110556,7398,74161,14062,30240,easy
1275791,500407,39525,68526,28420,35015,1380600,239116,33420,26114,31556,18658,123552,493544,-27388,40329,780,31085,-690192,648161,-23672,8301,-8864,-4977,-379005,67910,45801,2055,4447,7886,503118,170108,-5546,141636,11683,44655,-81517,-73266,41329,19741,-23727,3136,difficult
880836,98181,49495,23526,8324,11429,1193889,269480,110555,88529,27319,20021,-416382,-238715,-101321,-79342,-22019,-13364,1175953,-137159,-24447,-67924,-10472,-8855,-895234,-196848,-94110,-78230,-21590,-17335,-379826,-61774,18521,-12668,-15915,14641,-1049776,-221998,-103943,-86850,-24980,-18047,easy
588235,77089,20249,10868,6669,6395,2000486,1222882,271486,167115,110174,76545,-1317566,-1171451,-268464,-162171,-105383,-72391,-1779128,-1191148,-268679,-154665,-106130,-70748,-1865200,-1206034,-270065,-166030,-107434,-73523,-1323739,-1120436,-201480,-146263,-94381,-65166,-775623,-1039895,-247496,-152104,-104199,-68923,difficult
1051338,111356,24858,14855,16838,13366,432932,141318,30120,20975,11245,11545,2019904,-57267,4017,-1027,22955,15066,-390956,-136144,-24273,-9032,4599,-3731,-131136,-84525,-23872,-17110,-5865,-8435,-173929,80283,-16002,-7489,6151,5589,1768147,47845,33822,4057,126,615,easy
890094,361587,96770,41531,37258,37906,1508111,395393,80090,52173,38241,21917,-1195439,-340511,-63691,-25022,-31436,-18310,-998668,-244269,-26563,-14069,17106,-8976,395039,370374,212025,29225,26746,125269,-595633,81437,-48600,-33491,-4954,-6512,-695386,-36063,10230,-9855,-12377,-11526,difficult
669258,215598,26550,54279,12906,13101,241741,255787,115237,21837,28743,26535,-161713,-249573,-112087,-18388,-23772,-25847,-113785,-197225,-99329,-16804,-13732,-18655,1435005,623832,-30954,119872,6424,14513,1137403,-136386,-92861,87848,-22093,-14197,-159327,-241591,-108202,-10317,-26011,-22982,easy
411053,75083,14065,11157,5997,12399,223094,53214,19152,7312,5229,5493,725339,213334,-681,23626,7305,22571,-201451,-44076,-7291,-730,-1463,-2204,-208496,-40424,-16465,-3755,-1046,2951,523118,12355,4996,4627,-222,14697,101287,-31845,-5994,-4542,-733,-3486,difficult
414849,74651,30589,7828,17959,17311,1324330,221383,40893,32148,15843,18688,-1128401,-209397,-38687,-26320,-14972,-16249,-1307871,-201295,-25368,-24221,-9235,-7756,-1208708,-218717,-38695,-29403,-14644,-17524,118072,88212,76044,-11250,64002,50493,-1020499,-192465,-24815,-30404,-14571,-15847,easy
999688,191059,63140,32822,16548,17732,996621,230468,92173,59496,45966,19823,-193679,119150,-81914,-48599,-32809,-10773,-934168,-215141,-85959,-56644,-45143,-19363,-835920,-199707,-85458,-54753,-43215,-17398,112326,-150625,151023,-38478,-20111,-4988,1866777,249278,-42856,65102,-5812,42066,difficult
566295,85836,23157,12856,12671,5878,305879,147556,16417,7453,19568,8647,66406,-92019,11654,-2916,-15799,-4126,-133502,-126690,-15991,-249,-14986,-5404,1799914,105796,34694,26418,26706,5335,-196060,-106939,-1523,-655,-15373,-3054,-234677,-88750,4867,4418,-15031,-6598,easy
993554,387584,73114,14342,15498,17305,589081,151099,34388,35095,23578,24157,-335608,168841,-9827,-31101,-13451,-10138,1564488,87961,1227,3821,-5672,-9232,-297061,-125047,-9597,-30996,-19705,-22288,-256100,395651,174910,-26939,11258,14665,1346648,655021,36919,-18551,-12829,-7267,difficult
1505104,256103,83798,20020,27277,54098,491603,124377,63501,42153,18301,17569,791772,240708,-45105,-26327,45,20477,791772,240708,-45105,-26327,45,20477,929375,170405,234895,-28965,24109,100729,2183789,44321,7797,4446,567,13480,370796,-37514,-50997,-33493,20116,27484,easy
852513,88917,29725,13669,7039,8252,926429,379200,123494,71475,37723,26735,-270557,-168565,-93489,-61212,-31679,-9036,-818588,-367962,-120971,-68230,-35398,-25113,-447901,-316517,-76036,-67647,-31724,-21812,1267165,-270936,-89996,-26208,-18892,-16782,-99697,-327436,-88353,-65733,-35725,-19671,difficult
861809,188672,30185,29370,13431,12981,693519,70869,13919,12138,15452,12077,23334,259600,2442,23382,1564,1838,787845,-42294,-12159,23101,-3840,-9252,-413659,103403,28745,-5869,-665,7827,102737,262968,25288,19306,-297,1497,341191,5336,37012,26239,-6868,2608,easy
825104,277998,26755,18069,17828,25969,629400,471151,131544,46516,23390,29268,1850734,32161,-62842,-5834,18003,54655,384666,-441790,-97018,-25182,-3700,-19268,-99869,322390,-116939,-30247,-2609,-6163,-570710,-418995,-125299,-45038,-21417,-27574,-586299,-459532,-121849,-35935,-18089,-18143,difficult
535150,60423,12011,5737,13857,8207,470319,59700,5232,8422,6885,3704,-370836,-48522,10,-1107,-4166,-933,665327,16322,10208,1472,17160,10024,80766,-29922,9116,-2732,-3405,4391,-328979,62775,7837,-4967,6610,3475,277878,2960,6722,-6093,18659,5558,easy
193299,36580,7183,10231,9069,6023,628963,41896,51040,6446,13966,11401,-624515,-37169,-41079,144,-4676,1166,-514324,45269,-37568,12764,-2066,-5903,-534920,-4861,-47080,-2692,-10800,-10073,-624983,-39266,-45269,2404,-3974,-5986,120422,9447,-48287,6305,-2968,-6096,difficult
492377,241561,17616,14030,6143,7362,389139,27983,9308,3122,5806,3215,347461,94392,-5863,12657,538,4490,1063274,1019446,58666,41811,7636,12213,-309424,-15708,-968,-257,-2843,746,-206243,-26509,-6901,-2295,-5549,-1765,-378880,-3733,-3393,2626,1905,5051,easy
713528,64157,17397,27396,26715,16130,1111419,81684,26205,16420,11352,11427,-122851,-35905,-667,-2911,-2424,-7501,-1084051,-66250,-21548,-15415,-7693,-7559,-1085303,-58368,-23523,-14199,-7407,-10207,955958,131523,-11285,76727,62608,49388,-653209,-58634,12982,10677,31732,-608,difficult
1277310,338218,103831,152954,76325,40106,1186730,519006,146098,132726,108104,88414,-743240,-459246,-118162,-100360,-90203,-82399,193989,-207713,3493,309377,-73195,-58249,1567253,402037,86254,61433,133775,42224,-164391,-334694,-101824,-70610,-54868,-72261,-400712,-304324,-81094,-98698,-74406,-70855,easy
219697,77392,17401,13700,12796,10398,783462,104489,43420,26365,17701,18500,-107050,108496,12294,8544,16033,17683,-650461,-40228,-34755,-23132,-13236,-15369,-554515,-49068,-38557,-12046,-14444,-13438,-726397,-81071,-29254,-17049,-12515,-16060,-780404,-73612,-39825,-19640,-361,-13324,difficult
961459,73907,31538,11984,8722,12031,542170,120387,7430,9484,15937,5895,-404938,-107392,-2795,-8053,-11101,-3487,1024821,-5090,6653,6217,-9616,15072,-238740,-15071,57660,14464,-12024,-2143,212860,-70519,29585,-2685,-5686,15523,1502443,-34327,29436,2556,2350,5714,easy
308606,85705,24756,13610,14420,9420,128984,13856,5237,4095,4153,2292,633737,62772,5007,1400,5232,6661,-98792,61910,-4611,6654,4631,1798,80744,70685,54189,17260,33372,13011,335239,47530,30674,7071,5958,7900,-52820,116348,12337,15188,2140,6269,difficult
682251,281113,19691,93853,45743,43092,148274,42743,9319,2641,4468,12646,-92149,-40319,-8618,1896,-1987,-10007,-137013,-33716,-4526,2749,-2288,-10245,-101697,3438,-5543,12395,8375,-2514,1662058,1150238,57047,367043,163279,152795,1338686,112210,13502,71977,38998,22202,easy
249846,60057,40889,14154,7983,9888,852423,80809,25354,10404,12704,11335,-804795,-75380,-22702,-8277,-7862,-8696,-829453,-58216,-22438,-3500,-7952,-1668,-565535,67607,8935,14110,-7468,-5630,-47271,31901,132866,21314,8071,19169,-765831,-69670,-18986,-4896,-8392,-10411,difficult
199395,53800,16816,11717,9867,6604,698854,72970,24833,49385,17881,17815,-582772,-11210,33607,-30358,-4395,-9396,-223645,30260,-22643,-31598,-11805,-9847,-652874,-45848,-20181,-34916,-9371,-9087,-419458,-45668,-10504,-45112,243,-12675,-618548,-23386,-20365,-46354,-14741,-15052,easy
194577,28130,7945,10574,4625,3718,1262512,74039,51610,17186,32022,21676,-483279,9731,-34435,20670,-23294,-15402,-1231635,-71469,-50270,-15076,-31489,-20251,-1227605,-46832,-48615,-12648,-22770,-17770,-1175855,-56068,-49685,-15395,-28660,-19229,-1221302,-64907,-35322,-10611,-30771,-17138,difficult
1406694,239333,30215,24683,25487,21316,716115,277387,55570,25630,17784,22950,508181,-108027,-42266,1585,49503,-7084,1081827,-103619,-17396,-12227,-8096,-16097,2377872,139872,31001,6326,8554,36724,-643524,-226666,-50111,-20261,-15141,-21898,128537,108168,-48004,19840,3697,186,easy
426741,174412,47169,24616,18496,14442,652885,72585,25744,15924,15986,5756,864551,550186,172705,79694,55676,51023,-403814,77940,-11155,852,-10770,-2346,-584331,-58841,-24059,-14347,-15270,-3415,-614356,-48268,-15788,-11978,-5923,1852,-392772,-11881,-14579,-10762,-11163,-3686,difficult
308632,38620,13506,8775,8079,7055,145311,27382,14755,10690,21648,14289,143353,5144,5564,3826,-15061,-11725,-127778,-21616,-12498,-9451,-20024,-11894,221065,10599,-10184,5889,-4799,3468,564486,27627,20305,-135,-13002,-8996,15477,34436,-9433,-9704,-14961,-7022,easy
1170055,289222,123315,70441,21372,18521,86654,74021,11003,8501,13115,9002,1832157,711033,533844,269295,33798,32347,2599643,98217,4063,10834,17005,1086,36140,-62183,-10660,-7150,-11112,-3162,459326,301110,19347,34733,976,18374,489741,27826,14967,1989,619,-1049,difficult
410082,46705,14247,11391,13062,5068,1013262,84001,18307,6453,10657,8472,-731457,-51539,-2502,-2420,-7186,-5494,-896507,-38152,-8015,22498,4649,-1991,-780557,-33613,1965,4171,15339,-2242,-189708,-13208,-2327,2067,4043,-2335,-417671,-49968,-9421,-1624,-4819,-4956,easy
188669,49358,6695,10853,13939,5826,165856,89898,12836,8675,6887,3885,167729,-45591,-9889,-4765,604,-1742,-157227,-72733,-9712,-6895,3683,-260,95084,-51507,-8429,6420,-1464,8485,30439,-47013,6402,3617,-3227,-2696,-21961,14144,-9077,12513,35662,5917,difficult
497051,49465,7555,5621,5604,5672,882016,383007,32551,17938,14078,18223,-785518,-372582,-32063,-16070,-12138,-17868,444501,-278590,-2865,-12201,-976,-2889,-731131,-378691,-29891,-16113,-12278,-16769,-460399,-361541,-28860,-10027,-7450,-12439,-392280,-276307,-31303,-7174,-9526,-12790,easy
286930,67484,17447,5735,5149,7598,607349,42230,24358,7541,11573,5355,-600116,-13741,-21683,-7080,-10865,-3797,215858,217136,42909,12192,5126,23901,-551954,-24126,-22653,-6672,-10746,-4986,-373027,-30031,-17626,-2292,-6590,-986,-292856,-22967,-15500,-5180,-9043,-2917,difficult
122416,58061,14859,5818,3610,4338,857186,29557,26964,8790,11115,10538,-815149,-18662,-25697,-7231,-10469,-10100,-847869,-19442,-24712,137,-6941,-2186,-804977,8925,-24945,-4654,-8398,-5961,-849989,-27163,-23466,-8037,-10153,-9113,-355864,198861,38296,4924,-1562,-3639,easy
147165,59210,11659,8118,3529,5627,429467,28277,10979,14789,7746,7415,-171317,170270,30626,5494,621,9902,-392028,-24296,-9497,-13158,-7139,-3021,-300917,14792,-6682,-1450,-5404,-4854,-344115,4312,-4764,-12252,-2616,-4827,-203133,-10413,-6282,-11991,-6548,-6139,difficult
531219,53377,17124,12157,14237,10889,642027,218532,17082,19877,11715,15551,-422360,-178780,-12513,-8518,-4918,-2893,-559307,-91227,-15571,-18400,-1907,-12432,-203466,-158218,442,7050,14011,-2298,-485417,-192932,236,-14103,10413,3178,1116510,-204618,27617,-4627,-4987,-8866,easy
316554,81960,11498,27977,14242,7812,590409,259106,77654,11797,11487,12546,721468,-12556,-66030,68907,3840,1339,-507111,-229460,-71910,-7354,-9676,-11842,-574425,-249697,-75076,-4396,529,-3121,-538955,-168120,-55602,27678,25267,-137,-470251,-225898,-62164,-3933,-6184,-9911,difficult
679289,214539,57384,30306,26108,25046,680516,246503,22951,30999,16826,21553,-30353,32011,10560,-8571,-5049,-10049,-559610,-242842,-11837,-29732,-14763,-18928,-479737,-174118,32447,-23725,1450,-14825,-128869,305213,130140,72975,61561,64882,1192435,-80085,10856,-14414,3213,-3615,easy
765329,150047,25209,60218,19845,13728,1565409,625395,137244,90989,37692,34520,547599,-315344,-51005,188357,35828,3439,-1546022,-613785,-130347,-90101,-35295,-31912,-1468317,-515410,-120661,-78865,-31986,-31982,-954761,-331044,-132891,-86757,-29730,-14739,-578898,-601159,-125269,-86489,-28050,-28765,difficult
281106,106339,17890,8897,18446,9901,901450,193274,25994,54259,21123,21980,-832469,-184357,-22272,-51814,-20760,-21364,-706150,-149791,1557,-49672,-11425,-13380,-643437,-116539,-8677,-50087,-19103,-17965,-862959,-123285,-2488,-49784,-18847,-18214,-56703,139298,-8641,-25452,56750,10528,easy
284639,230404,23650,29542,29971,12255,697670,73385,20310,16038,3716,7937,-585342,179379,5801,42956,86385,8250,-564435,464774,12328,-4105,3753,1452,-335798,69466,20897,33974,19916,9233,-512933,64427,-16714,-11030,9464,-4515,-66647,7051,-5610,5724,11758,7168,difficult
377415,141091,25523,34132,12510,9675,794859,233256,80773,38289,35727,20917,-460992,-185733,-60526,-18891,-31910,-15861,-528608,-185354,-59838,-22168,-28625,-13215,-733394,57807,-69224,36667,-9803,-2792,174741,-54772,-13411,15640,-15240,-14696,-538967,-92774,-73253,-32032,-30509,-9644,easy
305212,61320,23003,12852,21969,10445,549414,117160,26375,40047,21119,14389,-145792,-68154,-20743,-19933,-6703,-8554,-427404,-108436,-17224,-38593,-15415,-12303,-205040,-10291,8194,-30767,-9063,-10084,-85220,-33999,20304,-25798,26885,13178,-357552,-58321,-7393,-20883,8545,-1957,difficult
1064013,247415,48865,57042,32060,25500,708446,265077,107476,66309,25341,38308,-242442,-223108,-87011,-60840,-20571,-32405,314001,-241082,-66337,-36834,269,-22907,608832,48698,-3769,26317,23138,-15807,1623761,565028,-36593,86738,53295,41387,-526319,-237848,-99347,-61715,-22537,-34307,easy
497110,113495,16080,9880,12826,15737,307595,47489,17080,11479,4190,4974,129642,3753,7941,-4845,3679,48,70679,25303,-10114,-2166,160,11053,-200445,44003,-12009,-1243,15050,1203,966079,237147,16359,1472,23211,37629,-18380,19825,-7179,-1212,1080,3882,difficult
809323,252988,109285,40254,34381,22245,745259,189371,40597,51201,18692,13025,728884,145865,-16175,-20438,30296,-3080,736463,-90548,-24428,-24254,29643,11755,130457,562668,421183,80711,42572,55898,-626229,-129774,-35719,-42878,-15347,-8683,-649257,-170126,-1423,-47875,-8721,-9792,easy
253728,25420,12906,6805,6389,7187,574956,52487,7345,3648,6717,3992,-515673,-26865,-3058,-3025,-5473,-2596,-175569,-29706,12597,10218,-341,13178,-453860,-33324,23153,8417,11940,9197,-349067,-10651,-2446,-837,-4471,-1025,-111969,-34790,-2440,1011,-3297,-2781,difficult
154325,60123,8418,10113,7097,6304,678728,29800,8471,16725,8766,7075,-356139,8664,-228,-10818,-2326,-4982,-668229,-2160,2406,-5658,-939,-4307,-660317,-17243,-3087,-2008,182,-3061,-664684,422,-5120,-7387,-6682,-2227,-272644,161933,5762,-7189,1422,10722,easy
265392,241514,20384,7859,17037,19108,1090489,142423,27588,41363,26444,15669,-1013731,-133834,-26905,-39428,-24173,-14136,-909466,-122925,-23895,-38821,-24331,-11390,-988672,-100509,-22517,-36819,-19880,-10157,-794145,894558,29318,-32375,1878,29105,-419472,-41835,7977,-20079,19469,23772,difficult
530029,119025,27024,11198,23712,12357,457664,144776,23120,29444,12509,15415,191519,-120539,-19131,-24783,-10260,-12717,828892,207193,39600,-22834,59795,21867,-167815,-27641,-4278,-21037,16336,-5048,-409512,-106730,-18058,-25813,-8278,-10442,-81259,-81036,21385,3239,-1577,-8949,easy
410172,53885,18053,28590,15739,11707,537302,85575,25641,13857,13126,11346,369310,-63197,-17735,-9685,-6621,-6561,-490185,-76712,-21565,-13266,-11067,-9807,-490816,-52353,-21334,-9825,-12279,-8265,-309399,-43393,-8913,-9129,-7891,-8013,285440,77206,31609,115568,50923,34450,difficult
