delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
326767,51517,7400,13204,14199,10427,4343,2676,448905,60492,9644,16955,15697,7814,5791,3732,16815,13344,-1423,3968,8927,11188,1420,275,-261091,-31294,-3066,-11471,-11924,-5963,-4317,-2388,easy
28081,18609,4850,2646,3656,2977,2696,2134,633213,42608,19787,5318,6232,5381,9551,5297,-595764,-21995,-13456,-460,268,-321,-5163,-1955,-614500,-26003,-16419,-4885,-5420,-4487,-8548,-4372,difficult
1048241,53303,57038,13333,8236,18704,6137,3397,940611,36566,4071,10839,8781,9912,7860,6522,954075,26847,99678,10136,1969,17475,1595,-2345,-738815,6627,6256,-5149,-3060,108,-5041,-3905,easy
332861,23260,17804,12310,5655,7325,2925,1570,343860,49435,20138,12151,8100,12512,8896,4703,-304572,-24514,4736,6490,-1780,-2761,-4402,-1981,282573,-27836,-9404,-6173,-3111,-7614,-7541,-4285,difficult
103066,101207,40837,9253,10745,11763,5084,5590,645659,75581,16284,9400,22450,14872,13597,11775,-595717,25698,38809,1579,-6835,3921,-5740,-2701,-489470,25553,10297,-1874,-16575,-10139,-11286,-9669,easy
108088,63520,26255,16581,5677,11653,6333,4551,790927,167656,14946,27796,35083,21738,10281,8336,-660182,-81684,33790,-2044,-28401,-6348,102,-1077,-705497,-126588,-11172,-20387,-30411,-13823,-7999,-6494,difficult
414761,48282,8814,2793,2572,2043,2549,2236,694763,180498,47325,20716,15582,17479,10458,6160,-642544,-168162,-42710,-16247,-12468,-15135,-7806,-3254,82540,-96271,-34312,-19599,-13553,-15738,-8012,-4594,easy
138687,9373,3921,5410,4289,3513,5203,1295,76062,42337,2865,2779,4895,3624,2320,1356,-60057,-35115,2269,5314,-713,-796,4965,284,185307,-30814,-157,-52,-500,573,801,-406,difficult
56318,57373,5226,42475,5723,9918,14079,4673,430214,72394,29055,16734,21595,13605,15692,7976,-348301,-13377,-22632,15083,-14335,-5831,694,-1695,-399492,-16666,-25026,36398,-17410,-1544,-3921,-4912,easy
82158,29829,13082,7258,15490,8141,2193,2332,529886,88419,59816,25291,21770,13010,6560,5084,-368605,-41567,-50080,-16210,-4712,-2337,-4851,-2202,-526851,-75613,-43389,-19857,-7849,-7402,-3883,-3303,difficult
81594,38987,14896,10013,10260,7498,4186,2881,601390,176554,73099,42980,19652,10582,10639,6009,-484129,-165910,-68239,-41323,-15498,-7540,-9162,-5168,-555464,-109224,-48167,-24612,-3287,1372,-3744,-1089,easy
782352,340694,34719,15126,7425,14764,9509,6766,442924,155640,33166,17671,10927,6978,5286,2746,112205,352281,14532,6190,-3296,1796,5564,6394,566651,17827,-11426,-11281,-3708,13776,2882,1645,difficult
353916,166650,44377,7285,6163,8493,10662,4982,388030,89739,23068,15305,15976,7800,12690,9013,82707,215297,64543,-4214,-6820,6012,6647,-74,-150936,-61475,-21925,-11826,-12807,-4627,-10703,-7989,easy
33969,33552,10375,5256,8047,8087,4885,3529,242917,87610,10043,9826,12534,7763,5932,4599,-219231,-39219,5590,-2107,61,3718,2325,313,-198665,-68897,-4926,-7033,-9035,-3071,-4420,-2453,difficult
48051,53598,12551,7207,6977,8801,5608,10046,823781,63529,10062,8689,13313,8259,9857,4867,-748116,36828,7645,-6289,-8229,2424,-1197,-1863,-803345,-56690,-2668,3325,-4443,-1341,-7301,12221,easy
54870,16002,28961,26734,3219,14322,4740,5049,286020,48708,17233,17304,13336,8062,4405,6615,-278979,-40650,-7274,1102,-8619,9078,-306,-251,-183322,-24763,30729,17757,-11616,3442,976,-2881,difficult
45409,12302,16054,6938,4982,8429,10346,2606,203834,35615,6690,19045,6138,10081,4281,5155,-192171,-25984,-5721,-15907,-901,-2364,7584,-2692,-124679,-20643,24449,-8307,-1411,-941,4545,-2406,easy
50178,9439,11149,11126,12070,4384,3427,2637,140355,20385,5410,13287,10694,9694,5954,4069,-50701,-10041,349,-8559,-5187,-6750,-3901,-3411,-129654,-11852,11128,4237,7938,-3871,-1154,546,difficult
1025968,174114,42018,65743,54074,15886,13445,12761,395381,209307,17235,14064,31978,10587,8500,3537,1060130,-44952,20637,17010,36106,4268,3594,2525,201044,-25434,28929,86348,8086,6330,6296,15922,easy
117040,23301,35380,25485,12919,8853,6495,4345,436637,61209,20818,9581,18505,18084,16648,5666,-357050,-44547,30629,19936,-3976,-9900,-9428,-2429,-282145,-31270,-1506,11871,-7196,-8562,-10879,-213,difficult
413879,117253,20580,19410,15785,9223,8433,8921,949660,202899,41211,37421,19558,19727,18791,10931,-239996,-77233,-16100,-773,2821,-9463,-5235,3924,-831566,-94059,-25162,-35249,-10368,-11546,-15481,-7944,easy
26682,14371,23456,19481,8043,8939,4753,3846,431719,72309,6591,8524,5533,2499,2923,1425,-426823,-55038,-632,5276,-342,2377,2417,3260,-383251,-60839,34361,16637,5361,10503,1242,1582,difficult
1172292,277907,44703,37807,34580,16219,10994,6650,1249173,194882,60241,47459,16447,11206,7410,5929,306768,301335,-39374,12454,43190,15844,10456,5654,-460530,-135285,8298,-31759,-6924,-5819,-3288,-4213,easy
147932,19010,2665,10627,14444,6268,4227,3428,79456,38952,10976,2992,4265,4619,3405,1368,180251,-8403,-7607,17145,21692,3021,3258,4511,-43299,-31481,-9016,-1875,-1335,277,-1615,-391,difficult
766801,210722,112334,71170,69588,36065,16218,7921,603642,85565,28023,14169,21561,10665,14171,2001,557849,44620,65870,69118,65272,2426,9947,4773,-231531,205694,102751,44883,30782,48374,-5854,7066,easy
