delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
654802,81767,36501,11372,7926,7819,6078,1179,1003001,78594,42906,55853,28750,16812,13528,2974,-247821,-17643,-24397,-34904,-19988,-9392,-5715,-1987,-448578,23989,11587,-54058,-21660,-8594,-9186,-1603,easy
545901,254952,54690,11240,8629,15095,4040,2661,601436,374210,107450,85217,19551,19247,12918,6534,-355636,-339197,-105100,-84883,-17768,-18397,-12419,-6397,244566,100681,-421,-63072,-4077,10093,-5338,-1350,difficult
1110571,340823,61092,28055,35132,15337,8752,2636,1174786,507094,145748,150070,88549,59330,16208,9238,139271,107520,-32861,-111667,-37349,-35741,-1400,-4998,-267701,-440063,-136451,-132364,-69486,-52245,-13513,-8207,easy
485133,181333,25913,22512,29902,9776,6427,8313,206927,79019,17918,13847,6136,4687,2923,4822,131919,88704,-12195,-7289,5268,3478,-245,-2215,424492,115923,28185,24619,42263,6699,7253,9196,difficult
806695,109338,50479,41790,11640,8283,9244,2042,1546044,295466,97994,119731,63186,35104,10725,7554,-1297570,-267704,-95992,-116172,-55414,-26963,-8549,-6985,-181129,-104552,962,-39711,-47678,-26679,5587,-4040,easy
1144950,465234,57212,18964,29563,12611,16850,18961,879139,64167,17401,11350,23733,12133,5666,3457,487732,701613,69042,3395,27119,9258,19509,30632,43889,100521,10579,11833,-15460,-8302,2858,375,difficult
1114585,171133,61766,59916,58038,20337,12923,3723,1534959,226246,70219,117375,42195,43154,12012,6764,-110736,-88332,-45603,-91797,34498,-24055,-521,-3771,-730012,-21894,28696,-23122,-2813,-21580,2343,-2311,easy
93732,23484,3351,1921,1491,1406,1125,415,951513,197537,32076,28237,16309,11277,4296,2584,-910241,-181293,-29113,-27556,-14544,-10035,-2890,-2278,-805321,-166814,-28338,-25076,-15092,-9707,-3452,-2061,difficult
779733,111315,34529,11094,3027,5082,2730,1230,372829,151168,17372,12165,11765,8526,2298,2325,260565,-148459,-11166,-7128,-10837,-7658,-2100,-2127,553243,68752,45480,4985,-6639,769,2963,-63,easy
585206,59488,5543,19595,9541,6259,2956,2793,167780,41745,14442,7245,3197,4252,1289,1012,279298,16040,-8315,3240,8407,-2733,126,690,555554,19446,-9484,21460,4280,6746,3208,2871,difficult
140794,30515,6186,5981,2268,2489,2644,603,1245445,150574,8610,16739,6878,9455,3819,3126,-1201100,-116830,-240,-12217,-4082,-6992,-1955,-2592,-1008202,-123288,-4608,-9299,-5138,-6941,-396,-2454,easy
1189412,182513,9180,7677,12443,13134,10785,4758,1245487,126036,25153,19755,16952,10541,17780,6805,320129,129989,-14507,-11624,6338,13819,2250,1672,-432279,-17035,-17439,-12533,-15357,-8633,-16240,-5766,difficult
993495,241676,19645,29457,10917,9141,8541,2246,963101,152619,71220,84089,12376,13889,5690,3794,-552836,-93507,-69919,-43650,-10000,-8883,-3188,-2908,613624,271621,-33232,-65615,7082,-614,8890,-188,easy
175184,43010,24455,13387,17579,10073,5401,2066,1604429,444236,185349,78933,65494,69376,64054,13909,-1443553,-421286,-181753,-77052,-61396,-62688,-62006,-13162,-1414937,-381166,-140036,-54041,-34434,-55918,-55300,-10524,difficult
585038,50365,45076,9377,6704,5875,3686,4162,215109,34748,7277,8649,4513,3405,3996,2165,779324,30951,79674,-3320,5186,4541,521,5086,-39467,282,-4077,4775,-805,398,-1141,-1093,easy
968359,545684,248349,260905,50485,95715,15385,8600,990702,112660,46773,56846,15780,14544,6850,3384,-359550,123285,58478,15124,13889,6839,1677,-573,314863,742763,344674,392993,55520,155502,15393,11005,difficult
1743462,356583,165617,65235,27095,12819,13614,9798,816223,166627,36335,16873,9548,8020,8646,3471,701679,-119621,-33153,-14334,-7405,-5656,-6455,-2200,1152798,499532,291717,111057,42499,15253,16390,14853,easy
896601,1142136,260868,51357,120576,54274,63119,35594,1083433,146777,53969,54101,47779,33143,16486,8318,432489,2052081,459465,29441,159510,65909,102111,51761,-806153,-61363,-45668,-34930,-13917,-23647,-8845,2790,difficult
524183,159081,17042,28169,7998,10988,12297,6076,1117763,156973,30783,10026,28650,16565,16323,4340,-1054863,-126834,-20423,1256,-24383,-15004,-14056,-3841,-132297,131050,-7060,35030,-16922,3850,6004,7313,easy
857592,473931,325245,145062,168273,118117,31516,32569,916252,238018,38246,49154,26009,61942,32824,24134,538099,307684,535959,153200,263691,133928,14968,20308,-655420,164142,38038,38615,20836,-21578,-17584,-3438,difficult
674053,123836,76365,17515,16558,22812,25571,6509,1426716,159421,127976,23782,15405,21343,27421,15957,-361832,-15144,-96390,-14020,-4941,-1166,-1433,-10244,-1143495,-56026,-6833,1485,7247,4103,-2267,-8653,easy
1444480,306991,55102,29129,23475,17568,13211,2956,679246,119766,25568,19435,17793,9420,7068,2598,1197450,116431,21589,-1255,371,3948,12473,-302,333017,258018,37478,20642,10992,12347,-187,1017,difficult
