delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
707012,288119,52411,24992,32362,14526,17075,1944,1003001,78594,42906,55853,28750,16812,13528,2974,-7635,-21773,-21606,-50579,-24613,-8650,-8862,-2010,-584343,440823,40616,-11144,31836,4077,15955,-51,easy
762750,283352,171112,22695,37156,24923,16730,6372,601436,374210,107450,85217,19551,19247,12918,6534,462382,-152687,7830,-60215,12777,16566,12152,-2835,-139755,-29029,119494,-64830,22432,-5215,-4528,2511,difficult
1387142,353466,450555,57996,112037,91275,17435,11817,1174786,507094,145748,150070,88549,59330,16208,9238,35074,-350410,-112863,-112448,-42543,-17341,-11647,-5383,389637,43154,722477,-71701,89519,81231,14101,10540,easy
1609051,300363,39685,23299,16262,12437,5069,4953,206927,79019,17918,13847,6136,4687,2923,4822,1117364,218929,2029,6449,11404,5349,2150,-2325,1686884,223758,41504,12454,8847,10150,2142,2586,difficult
681045,104559,82698,86785,21407,14922,6406,3549,1546044,295466,97994,119731,63186,35104,10725,7554,-1394007,-166299,-62605,2170,-39404,-22749,-3088,-3955,-335992,-215516,32013,-68062,-44155,-17616,-5551,-4055,easy
199265,104988,75100,13165,13275,10305,7485,4673,879139,64167,17401,11350,23733,12133,5666,3457,-806072,-12139,-1037,-996,-20572,-9916,-4543,-2530,-553677,93781,116435,4626,-344,6259,8180,4962,difficult
940303,101048,15155,55764,19948,17011,4753,2728,1534959,226246,70219,117375,42195,43154,12012,6764,-312178,-88044,-55228,-34720,-9202,-16757,-5648,-1943,-877135,-162352,-54900,-88502,-35292,-35530,-8871,-6130,easy
401265,115360,13053,5404,9348,5839,1848,1246,951513,197537,32076,28237,16309,11277,4296,2584,-621520,-90366,-26022,-21061,-14997,-7330,-2107,-760,-478977,-73988,-12024,-24605,1074,-3546,-2790,-1916,difficult
1502724,295510,51584,25086,11184,9993,6166,3123,372829,151168,17372,12165,11765,8526,2298,2325,1422339,42008,83287,-2751,5418,4764,975,1284,837450,246676,-14863,28593,-6581,-1830,6761,311,easy
188741,228634,20202,30800,12463,18568,2997,2841,167780,41745,14442,7245,3197,4252,1289,1012,-31117,-28409,-13494,120,-1264,-2821,-624,-468,73039,402186,25013,46989,19795,31453,4039,4125,difficult
