delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
95419,23392,11451,8785,14683,14730,7798,5497,-75017,-12835,-5767,-6492,-7426,187,-1846,2399,-38225,-12527,-11292,-5381,-11949,-8802,-6708,-4607,-83982,7000,7794,747,30020,3237,-4555,1272,-89545,2525,474,-2186,-6121,-2554,1853,1295,36792,-45757,-5563,308,19527,-4475,-5525,19086,-7320,1111,6128,-2933,-4523,41969,-36141,-8989,12039,-5791,-4862,2153,6408,-7006,5879,23,difficult
49642,10566,13231,1882,4554,12843,7387,2066,-37225,785,2210,13054,5243,13569,6549,4147,-29216,-3069,522,1716,2377,41527,-4155,5955,-44021,12597,6800,4364,-1763,11936,-551,13575,-17966,-2483,750,16453,1003,15771,2197,4698,8009,-14805,26055,-3854,15666,-15080,-1688,6278,-6050,-11338,2648,12089,-2866,-4140,2766,27958,-29591,3835,-10704,3604,2748,1808,7620,-8877,easy
379743,77291,7171,15305,5896,8625,4552,2005,-291583,-49070,-802,-12211,-2607,-1784,-4220,-1473,-348757,-51276,-2864,8593,-1569,5617,-1349,487,-372704,-64755,1477,-1991,3077,2344,-3438,-850,-376242,-70717,-363,-6635,12598,-5757,-2115,101,-57174,-23947,-3538,-2206,-13479,-5962,-2062,4341,-1840,20804,-10584,-4644,1038,4646,9521,7401,-3273,-8101,2871,-2089,1323,1960,-1337,951,difficult
7899,7789,1820,36631,5502,7453,1629,1410,-4628,4927,4212,-33391,3904,-2212,17,391,25691,19011,36441,-7039,18740,924,2237,-416,-6093,-3852,435,-30466,6425,-2933,305,585,-5944,1123,-561,-16476,-3543,-3202,626,-481,30319,-31784,149,14084,-22863,4975,32229,-36006,-996,26352,-23427,13990,14836,-12315,-9968,3136,-3857,-269,2220,-1932,321,-807,1001,-1066,easy
445738,13060,4124,15094,9679,35647,13604,8582,-346633,14747,5880,7597,-2657,-33067,-11682,-7013,-129325,340093,7681,65561,27128,-21591,-9128,-6335,-429466,-7253,21571,228928,20127,-28992,-10450,-6649,-119527,14141,10328,29782,26538,-23622,-11306,-7239,217308,-300141,309939,325346,-347346,21394,1801,13890,-11243,57964,163367,-199146,29785,-7001,6411,11476,-7401,5370,2554,-1322,-856,678,-314,-590,difficult
11083,20317,6634,33488,8620,7450,4697,1680,-7702,-7321,8575,-14341,3329,7028,-2119,282,581,-11469,-4638,-25192,-6468,-3215,-4108,-1235,43468,-4541,-2749,-4063,5910,6189,-1768,651,-2855,-11228,-3629,-30533,-5520,-2361,-2835,796,8283,42887,-46323,-4148,6928,-6687,-13213,1889,-880,-10851,21129,-26470,-9797,12378,-11430,-10243,9404,-8550,-1989,2340,-1067,-1517,1886,145,easy
267670,81597,15074,26234,10858,8858,6801,4469,-187034,-56112,-14611,-22224,-6949,-6116,-6100,-3664,-74772,27238,-12458,-14891,34265,7668,-545,-1803,-254237,-74002,-10327,-20986,-7826,-5673,-4508,-3255,-189914,-68451,-11442,-13881,1938,1949,945,765,112262,-179465,64323,83350,-101240,5551,2153,2131,-1115,7333,-6095,7105,41214,-42091,9764,13784,-13341,7622,5555,-3963,5453,1861,-1452,4020,difficult
58104,26707,12653,2293,3824,7208,3089,2009,-55392,-19028,-5549,10465,14276,17759,13837,1488,-13650,116008,76956,14818,9988,14580,8956,7806,-51010,-22199,-11400,706,-2388,2412,1296,475,-41631,8278,-242,16402,2800,22358,5237,5002,41742,-37360,9379,135036,-138207,30477,82505,-88356,11158,4353,-14112,15696,-4288,-12376,5188,-3179,-12168,19946,-4881,-7660,3941,6318,-7331,4527,easy
345002,79440,20967,25961,24159,26222,10933,8961,-330658,-67696,-5906,-14702,6621,-8208,-717,-1475,-326627,-68608,-18153,20282,-18354,-5523,-6072,-6536,-334409,-61997,-18944,-18257,-16547,-15734,-5038,-5862,-89954,116982,-13750,-20431,-7072,-4131,-2942,-4921,4031,-7782,244455,-912,6611,178979,-12247,-791,5194,34984,-38539,-2174,-24975,1807,9475,2685,-10211,11603,-5355,1034,2096,-5061,674,941,difficult
105135,23479,5317,3330,2796,4158,723,981,-93807,-14047,3211,-1018,-1621,1284,1203,-150,-99394,-16860,8309,1183,-362,4702,598,543,-102901,-12155,-1440,19666,3410,6265,792,-195,-84912,15457,24636,27141,39646,2869,1787,110,-5587,-3507,17989,-2813,4705,27612,5098,-9749,26076,2201,18483,7475,1259,3772,36236,3418,1563,-3396,-605,194,995,693,-738,305,easy
7376,9618,12536,14260,10670,10422,4613,2749,-4115,7202,916,9360,-2426,-906,-1832,-1729,13029,7287,-6335,-4097,882,-5248,-2673,-332,9476,16015,-2838,-708,-1539,-4771,101,-1119,-6951,-3415,-9287,-9349,-8274,-7477,-3772,-2003,17144,-3553,-16427,85,8728,-19430,-7251,3497,-6449,-13457,3389,-8641,3308,-2421,-6735,-4342,477,-2706,-841,2774,-3873,1397,-787,-884,difficult
33060,23671,8626,6767,4011,17849,9604,6207,-30503,-22936,-8140,-4299,-675,-13583,-8759,-3990,189199,-407,9701,-1461,11202,20545,-2022,2621,131932,-14417,-3368,15030,-648,33638,-3239,5949,-24804,159,2724,8702,1183,22660,-1315,1285,219702,-57267,-156736,22529,-14010,14576,17841,-13069,6092,2838,16491,-6328,11877,-11850,1831,34128,13093,-10978,6737,-1217,1924,6611,3328,-4664,easy
340262,26510,31863,122732,11199,16760,7834,2157,-315236,57828,-11688,-70523,5204,-9906,-4249,336,-303328,-10654,-26373,238112,6558,-7689,-3923,-353,-293956,26853,-26702,203011,6569,3978,-6239,-1236,-332668,-14486,1542,91242,7680,-8265,-3851,-1110,11908,9372,-38712,-68482,37507,-41339,-14685,-329,28244,308635,-35101,-111769,1354,11,1111,2217,11667,-12243,326,-2316,2388,-689,-883,126,difficult
10584,17228,9170,12793,6187,23219,3554,5493,-2083,4001,-3142,-7123,3501,-72,4908,5011,36444,-10352,7259,-9995,10156,23250,2550,3655,-6978,-13540,-6858,-10142,-4639,-5219,-1951,-4414,259698,-6191,-3076,-3924,-592,2589,6557,12826,38527,-43422,266676,-14353,-3188,7349,10401,-14117,3782,-2872,-147,6218,6655,-14795,4047,23322,-28469,7808,-2358,-4501,8508,-1356,-8069,17240,easy
431297,113198,10447,6270,9078,13354,6597,7895,-346846,-72910,1940,14474,14843,13628,25146,23844,-327928,-91286,-5724,-2621,-3554,-4896,4779,-4217,-171682,-71290,-4908,-32,10054,46618,1338,2629,-226171,-70477,-6734,-2203,-2896,-1005,-3840,-2504,18918,156246,-54489,-18376,19996,813,-7664,816,-1826,-17095,2589,-2171,-18397,13608,-12950,-18524,51514,-47623,-20367,-3441,-5178,-28061,6846,-5133,difficult
1132281,63954,63607,15867,41159,43996,34419,33307,-1124794,-55391,-49694,-513,-31653,4877,-17905,-14142,-973290,54221,-39667,-4434,-35348,-19482,-11159,-12358,-1011769,-55929,-56188,-11213,-38734,-35279,-27250,-32058,-859905,-60065,-58409,-11446,-38954,-38549,-29861,-30803,151504,-38479,151864,109612,-110150,-4136,10027,-16521,-2221,-3921,-6779,-233,-3695,-3386,-220,-24359,-15797,-3270,6746,-16091,-2611,1784,-19700,1255,easy
153824,96941,9777,17752,13698,11724,5272,6451,-152722,-93143,21085,-10342,3122,-6304,-4146,-5249,-145500,-74769,-2945,-12194,-11197,-4045,-3842,-5108,-140534,-85885,-3922,-12895,-6218,-8140,-3277,-5375,-147151,-84811,-8876,-15588,-8176,-7090,-3904,-4989,7222,4966,-6617,18374,-11116,1074,-24030,-977,-4954,-1852,-701,-2693,-14319,4979,-1958,2259,-4095,1050,304,565,-627,141,-267,386,difficult
152074,40981,8790,6332,13015,38211,4633,3144,407117,18259,7822,2440,-4494,-22354,1886,1697,-79087,-31764,-8248,-4208,-11800,-34018,-2147,-2306,-143759,-38514,-4103,5104,-4148,-24505,135,1128,-151515,-37265,-6771,-140,-8523,-13192,-147,6723,-486204,-64672,-7756,-50023,-6750,1249,-16070,4145,-2668,-6648,9312,-5244,-7306,7652,-4375,-11664,9513,11313,-4033,2282,-282,-4003,3434,5595,easy
78887,32938,23671,81907,7564,7337,1535,1847,-72314,-10075,7407,2876,-6513,-1507,171,2,-74050,-27646,36275,-8949,-4775,7980,8,788,-60734,-22358,10855,92360,13739,11086,-114,-931,-55474,3172,17813,-2274,-1300,16815,1409,-539,-1736,13316,5260,-17571,5288,25530,28868,-25420,6958,-11825,101309,-94634,1738,18514,-15039,9487,3106,5729,-163,-122,1523,786,-1719,392,difficult
335014,141701,56671,27453,16465,16173,6154,6554,-328759,-120919,-38008,-10629,-6164,-9239,-709,-3195,-317426,-116341,-52586,-4950,-12936,-1073,-1561,-3650,-329212,-132623,-43005,-20616,-8365,-10599,-4081,-2182,-321367,-134470,-55260,-5754,-11811,-5759,-3195,-3065,11333,-11786,7845,4578,-16282,-1847,-14578,9581,-12255,5679,-15666,14862,-6772,4571,-3446,8166,-9526,4840,-852,-2520,886,-455,1468,-883,easy
274498,18720,37667,128574,9750,8114,2770,1915,-262348,30188,66133,-40603,17234,6956,-1104,421,-269538,-12129,-33749,-88442,-1150,-7410,-2313,-1647,-258348,-8467,-31247,-79269,-5891,15447,2512,151,-230485,8188,16117,235162,7771,8493,-1540,-977,-7190,11190,27863,-42317,3662,16655,-99882,2502,47364,-47839,9173,314431,-18384,-4741,13662,-14366,22857,-6954,-1209,4825,-4052,-2068,1798,-1128,difficult
403822,76503,70897,153068,24953,11499,10130,8617,58688,-64862,42697,11598,-17309,270,-6678,-2613,-372167,-19201,-40057,-46046,2099,-5533,-7857,-6231,-377243,-34591,-60649,-7710,-9302,-1340,-8584,-5609,-369569,-6614,-16007,81777,-10948,749,-7062,-6131,-430855,-5076,7674,45661,-15390,27977,-82754,-20592,44642,-57644,38336,89487,19408,-11401,-1646,-5803,4193,2089,-1179,-727,1522,-3618,622,-522,easy
29801,32527,41063,130890,12220,8052,2055,2580,-26867,-15900,-29973,-63914,-6852,-3115,-223,-1401,-26523,-19015,-26828,258811,-6258,-1144,1578,-306,190901,16645,-25529,163339,8880,13268,4525,2294,-9804,-3845,-36329,84177,-6072,9907,300,-848,344,217424,-200705,-3115,35660,-20490,3145,1299,-10800,322725,-95472,-79162,594,15138,-14952,1971,14412,-3361,1801,2947,-4225,1095,2600,-3142,difficult
16000,13834,7119,11602,21205,25611,5638,4316,-10553,40379,3517,11264,-4736,-14089,-793,2374,79888,44913,-5768,-7606,-16742,-21717,-4193,-2384,-10234,98081,17675,-5853,-13708,-1168,295,-168,74163,172,-6328,-10215,-20219,-20997,-4746,-3405,90441,-90122,84397,4534,53168,-97909,-9285,23443,-24003,-18870,1753,-4362,-12006,3034,-6511,-7628,20549,-19829,-3400,4488,-5041,-4758,2216,-3237,easy
71455,16522,18725,50759,7158,4276,1588,2138,1044518,103654,-16725,298241,6709,18966,3447,2735,40164,20897,-16225,-36577,-5653,-1139,-1109,-1782,1075498,42991,-5067,-4823,-3048,-1271,-1143,-1366,18012,20272,-16111,37059,-4837,-1580,246,-1582,-1004354,1035334,-1057486,-82757,22094,-22719,500,11158,-11044,-334818,31754,41882,-12362,2605,-1789,-20105,-132,-309,-4556,-34,1389,-4517,416,-216,difficult
37154,24943,6720,7427,7233,15799,6080,2955,-25765,2426,-4501,-2161,-4982,11073,-1745,808,43734,-20614,-5749,-3554,-5403,-13580,-5355,-2459,-18734,14959,20666,9491,38574,-8976,-3357,167,-26106,8367,-2422,-1180,-5530,-4091,-3086,-474,69499,-62468,-7372,-23040,35573,-6592,-1248,26415,-23088,-1393,13045,-10671,-421,43977,-44104,-24653,4604,4885,-3610,1998,271,-3267,2626,-641,easy
44307,13775,8322,4488,4926,8256,3349,2254,-30717,-3818,-4688,6735,4134,-2956,-710,182,-32720,38398,-2541,15918,6198,-1613,-2002,-709,-14433,-1880,-2805,5629,-2866,-2334,-2150,-616,-25524,-2869,-6990,3440,-565,196,-442,-353,-2003,18287,-11091,42216,-40278,-989,2147,-264,-4185,9183,-10289,-2189,2064,-9064,2301,1343,-721,2530,-1292,-148,1708,-891,93,263,difficult
312329,75997,30911,10708,9993,11137,2747,3221,-165060,-65251,-27334,-7976,-8762,-7395,-2108,-2682,-308718,-54197,-16720,7959,-8719,-7034,-1715,-1491,-203667,-46151,13161,345,5032,-6044,-688,-1349,1411263,67674,32287,163093,5213,53104,63619,9985,-143658,105051,1614930,11054,8046,113825,10614,29881,19126,15935,-7614,162748,43,13751,181,361,990,59148,393,1027,64307,1191,142,11334,easy
314073,85209,27420,123185,12919,10146,3308,1858,-301745,-66189,-14026,-69572,-9030,-8748,-1798,-1311,-303495,-49921,32725,-2465,15557,10472,-169,-385,-310925,-83510,-23654,-51181,-10737,-7610,-2897,-1629,-296838,-56036,-17274,165499,-50,-848,2605,-896,-1750,-7430,14087,16268,-33589,27474,46751,-56379,6380,67107,-48716,216680,24587,-26294,10687,19220,-18082,6762,1629,-2728,5502,926,-1244,733,difficult
28516,23314,4207,9815,14533,6074,4738,3190,-23366,-18662,5897,-7113,-12064,1797,1216,1541,-22622,-16851,5707,23982,-10058,2247,-2491,598,-10375,4541,1373,1745,-8460,85,3189,1742,63819,-13581,3063,-5300,-12879,-4335,-4131,-2194,744,12247,74194,1811,21392,-18122,-190,-4334,1690,31095,-22237,-7045,2006,1598,-4419,450,-2162,-4420,-3707,5680,-7320,-943,1144,-3936,easy
386436,31961,19571,122035,7204,8730,5463,2553,-354573,-1635,6357,10472,4199,1103,-3621,-1755,-278139,-18681,-13360,-67534,-3761,-5021,-5062,-2162,-310769,-18234,-4557,-52617,5133,-6676,-4624,-2301,-382441,-15833,-12537,-96662,-1828,-5730,-4503,-1757,76434,-32630,-71672,-17046,447,2401,-19717,8803,-7980,-78006,14917,-44045,-7960,8894,-6961,-6124,-1655,946,-1441,438,121,-407,-139,544,difficult
