delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
1116260,78504,6562,4588,9194,8915,3857,2725,335090,81149,15320,17910,16812,28149,14508,16849,559586,22309,-9702,-9777,-3878,-20082,-10776,-13340,1002753,-27600,-7815,-16868,-11358,-18386,-10527,-14909,easy
1698702,69780,14423,11917,6081,9525,7128,2603,231294,60796,13096,10322,17791,9798,3161,4419,3026242,64148,11190,9904,-11057,7618,9453,253,-91427,-46181,-8536,-6714,-12364,-8165,-1520,-3885,difficult
197578,59419,9215,11353,1873,3974,1936,1712,492672,98103,25630,19279,15955,13105,7711,4801,-257937,3606,-8136,1752,-13419,-5928,-4437,-1897,-332252,-80975,-24695,-17605,-14746,-12335,-7114,-4282,easy
198499,49465,7891,3520,2834,1585,2177,783,171937,24097,6421,7341,4432,4097,15577,3339,137951,32485,7626,-2321,-1498,-2441,-11496,-2270,-84827,18250,-4687,-5322,-1698,-2583,-15304,-2842,difficult
100726,11739,2150,2468,1669,3004,2197,765,100046,38567,5244,6748,3725,3552,2395,1802,49457,-25190,-4082,-3444,-2178,-40,-905,-1245,-48097,-28467,-2106,-5117,-1935,-1057,508,-829,easy
509182,23565,9030,2412,2255,1852,1444,590,295074,52475,10400,8808,10341,6893,6329,2242,-58248,-36718,-4491,-6871,-9152,-5859,-5306,-1987,486464,-21102,1750,-5922,-7020,-4224,-4464,-1317,difficult
154323,32507,28046,5700,7401,6088,4211,2364,180140,65910,23995,17014,11162,8622,5478,3968,-144869,-56248,18010,-8794,-1256,646,1786,-451,93234,-10559,-9908,-13835,-6267,-5714,-4321,-2758,easy
528782,110454,15799,13779,13572,5112,5709,2385,93960,31843,8323,6333,2077,2264,1073,851,334087,84384,-2613,1137,4322,1845,1366,272,535557,72838,17565,13754,18667,3850,7906,2795,difficult
167747,54294,1989,4377,2472,2156,2267,2924,38483,14985,5723,7111,3060,6944,6929,1486,35794,47502,-3987,-3815,-571,-4743,-5581,-98,222733,31116,-3482,-1653,-606,-4833,-3743,2974,easy
431366,55218,20152,14340,9503,11041,4815,3943,34630,29344,7631,13334,6444,8672,5783,5489,151632,-5462,-170,-10889,-3863,-7417,-3521,-4515,641840,57209,25212,12900,9981,12155,1584,1423,difficult
1313364,82966,14692,3115,13920,19658,21100,8966,288068,91099,17017,46278,13118,13880,14126,6342,1653459,31652,-4806,-45488,5987,18598,20631,6615,397133,-47919,155,-40838,-4384,-7043,-6683,-1367,easy
277063,59771,10676,4490,3397,2160,1317,880,766097,83240,50553,12258,12546,12559,10949,8292,-552981,27917,-40757,-9561,-6166,-9311,-10052,-7698,-425087,-74856,-38997,-5976,-12132,-11488,-9213,-7127,difficult
1709133,66043,41718,33768,61271,36429,14275,4240,445345,108545,36632,22285,23012,10848,14798,11490,1193166,-40551,46488,22091,17839,7068,-8182,-9739,1334409,-44454,-36317,874,58678,44093,7136,-4762,easy
353455,44119,9713,8717,13693,6134,6726,6674,75531,18471,16416,3720,2950,3327,3150,3495,80374,-12818,-14341,3477,-1489,-1954,-1747,-1225,475474,64113,935,6516,22974,7567,8899,7582,difficult
278003,22011,12886,5901,5096,1651,2001,1082,267125,53607,13121,11907,24161,9658,4448,1471,113078,-31654,5561,-9229,-20453,-8433,-2119,-363,-91323,-31539,-6032,-2783,-17678,-7582,-2776,-416,easy
1142465,11518,10842,3807,4362,5452,2562,1229,1213135,141815,20861,8761,15760,14269,7731,5660,-422551,-130787,-14806,-2479,-11857,-6380,-5281,-4469,281211,-129808,-5232,-7429,-10939,-11255,-5058,-4393,difficult
66566,31394,18033,2934,3199,2402,3496,5750,648314,82367,16562,18904,17874,14014,12407,7780,-553210,-44493,-2325,-15169,-16463,-11936,-10602,-7181,-610286,-57453,5266,-16771,-12887,-11289,-7221,3121,easy
286526,127518,19217,24465,13957,13261,11855,12009,151530,90285,4734,9777,29554,9086,9113,5561,-85680,-73270,7767,2035,-20408,3556,-1404,1705,355671,147735,21198,27340,-10787,4794,6887,11190,difficult
1384330,114160,26623,22939,12313,14996,12707,4670,750411,246148,34274,36939,7334,9098,8331,5180,792474,-85362,8810,1866,1263,16775,5603,287,475363,-178614,-24112,-29867,8694,-4979,3149,-1307,easy
708007,79342,14585,13570,15100,19922,17530,6924,638853,105548,41863,5206,14117,10304,7641,3257,58725,-10848,-24883,14286,10421,9132,6174,-4,79583,-41565,-29673,2442,-8456,10104,13603,7337,difficult
1151326,337092,20016,18285,19000,19307,18734,8388,165161,49553,10127,10594,11547,3480,2301,1470,1332469,389395,5608,3527,6592,16819,19709,5160,639860,185682,14169,11854,8314,14835,13157,8675,easy
1139400,32372,20550,53163,9542,8713,7383,4457,181974,52435,7582,7060,6342,8716,6148,2073,560577,-38896,-6450,262,-4915,-5756,-3367,334,1354274,-1230,32385,91943,11315,5749,5836,4433,difficult
274481,130666,5263,6705,3915,3935,3811,2997,50767,19991,4945,10704,4609,8063,4038,2790,63200,21703,-274,-8114,-1240,-4571,13,-434,384227,199647,910,116,-149,-3685,-468,848,easy
883844,40212,18262,31199,4291,10013,12275,4839,1426420,121573,26355,33910,32169,19551,9017,9134,267365,-79201,1761,9156,-28821,-10153,9277,-4231,-1352517,-83521,-17947,-14579,-26936,-8924,-2761,-4359,difficult
1630118,148508,2720,7554,19991,12697,8591,7285,773032,84077,12553,31198,23082,21026,14937,9554,118207,-283,-8517,-24922,-3229,-8537,-9302,-7469,1595965,129145,-11149,-22367,-2954,-8122,-3390,2931,easy
556067,104739,6048,8087,7575,8475,6962,7789,268422,64827,11367,8968,4981,2552,2705,1808,793878,137161,-2676,4091,5967,11119,8434,11133,-218589,-57337,-7963,-5854,-780,726,80,828,difficult
240086,26312,11435,5630,3218,2143,1647,1184,64859,26007,4229,3495,3176,4079,1932,846,255989,18065,15511,2811,-865,-2348,-13,430,94464,-17455,-1099,1458,949,-1524,-557,246,easy
1242070,49699,20028,33760,28341,26510,19980,7232,639989,88010,10765,17499,20915,11647,20905,7321,138391,-75874,11673,-7901,-12275,15671,-10604,-3054,1065771,-749,6853,40423,27126,14055,8753,2876,difficult
456370,123167,11142,7091,10336,16680,8909,9156,833546,388894,47484,36500,12513,35582,47345,16404,-690377,-261711,-36125,-33694,-8945,-24968,-40620,-8706,-63976,-269743,-36560,-25125,4590,-12836,-36252,-5791,easy
941826,69280,38254,11331,8821,12562,10710,4250,516615,109116,3084,10841,15784,13011,13745,11093,683613,-63615,14974,-9632,-12272,-5744,-4797,-7355,166808,-16058,55365,10612,-1655,4845,-1274,-6331,difficult
693521,19433,5834,9332,5448,4464,5577,2493,227873,30600,6170,5994,4468,4211,5980,5355,1029020,-16678,4260,10625,4502,3032,1501,-1045,-97725,-5656,-4933,-3949,-2543,-2526,-2308,-4679,easy
366469,61092,6765,9288,10832,9838,16181,4197,1174262,124914,32716,46155,13165,35550,17513,8327,-965973,-85026,-28670,-33452,-1459,-27269,-5689,-3386,-649613,-42619,-23232,-40282,-3207,-24155,3024,-4875,difficult
997881,149070,31620,24825,19097,15707,11744,5158,327586,32790,59095,20386,8502,18068,6175,1815,11856,1806,-28581,7645,12639,2790,6230,2401,1328733,230753,-26369,1233,8550,-7512,4907,4284,easy
114450,18235,8482,6543,8080,2891,1009,518,678308,169988,34971,15226,10632,9549,4922,4284,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,-563858,-151753,-26489,-8683,-2552,-6658,-3913,-3766,difficult
307819,98499,70472,28974,8432,3899,1625,2647,528995,128886,11849,11338,12467,5148,5561,3125,-320785,-102391,-4307,-7988,-11282,-4293,-5056,-2832,-121568,41616,121552,43260,3211,1794,-2816,1875,easy
370757,149345,6824,7774,2392,5153,2531,1181,214747,29537,14142,12079,7948,6070,6279,1516,199017,181724,-7858,-2449,-4703,2977,-2759,271,113003,57891,-6779,-6161,-6409,-4812,-4738,-941,difficult
790382,83340,31846,13598,12245,12830,8088,7404,434235,143508,18196,19078,17055,7769,6964,5880,1059926,-23139,5499,3003,-2473,13,3439,5128,-347632,-97198,21801,-13963,-7148,10108,-1191,-2081,easy
1151944,38821,19243,5457,11747,3779,2937,2223,320161,25348,6748,8973,9242,6754,4100,4824,1934715,24226,30846,90,13488,104,1244,-814,-271149,2720,-5856,-7123,-8478,-6054,-3571,-4389,difficult
1761850,85071,15873,6456,10221,5835,5895,4666,116261,118975,33918,13943,14163,9555,9463,4823,35350,-112428,-26238,-11038,-7821,-6205,-7773,-4091,3255827,44620,-9853,-3937,-64,-1236,636,3777,easy
1650162,158501,70761,40270,39523,16200,15086,10692,503877,143997,28144,40866,19627,28119,7768,4435,2293183,5520,71545,1244,22204,-7279,3429,11733,-614,23488,13689,-2436,17588,-16559,11206,780,difficult
209728,43230,11221,10695,7511,2112,2876,2183,60951,42496,5027,5434,4326,2599,1776,1166,349618,30047,14485,12866,5696,-404,654,48,-52064,-28579,-2097,-2344,674,-571,1545,1986,easy
561877,38099,8005,25514,5745,13647,9101,3398,49225,37004,10568,11884,18171,12765,12366,7149,959796,35863,4143,36363,-8379,13944,5219,-671,65508,-33673,-9269,-9103,-16473,-12181,-11749,-6831,difficult
373403,24323,1220,1461,1059,1287,1065,814,76261,14274,2404,3908,2933,7745,5269,1165,500065,20025,-778,-2066,-1498,-5838,-3904,87,94219,72,-1591,-2828,-2251,-7079,-4505,-790,easy
482171,164865,19219,16970,20390,6805,7939,5292,229433,32361,8027,10954,14317,8870,12792,5790,404221,263530,15273,17852,16157,-32,-4394,2479,101255,1477,7111,-5821,-4011,-4099,-5312,-3475,difficult
381433,124056,28332,3837,2771,6471,6224,1823,435526,109810,14485,17907,20149,14035,8945,11439,-259254,-78509,-9549,-17082,-16932,-12972,-7207,-10509,151067,107001,37243,-11059,-17825,-2156,1764,-8723,easy
522185,91132,27066,17902,7080,10677,13489,9220,59022,36961,9040,5634,9924,7084,5745,4833,904140,-20184,-2442,13114,736,21,2563,4074,22186,128526,38493,11422,-6424,7164,12925,4700,difficult
338787,83322,26042,27258,18457,11698,7332,7163,121474,17701,6679,6031,7335,7002,5817,3338,86578,-3080,156,7422,-2049,-3363,-3033,-1453,348047,134321,38570,35031,24293,12755,6062,9102,easy
539386,157959,7345,11826,6203,14237,7330,10570,71661,41449,8412,5249,4782,11677,13580,6417,751514,116735,1741,5276,-1811,6293,-7823,6921,183935,116284,-3875,7877,4653,-1174,-4677,1385,difficult
318538,96742,45096,8462,15851,16708,16410,9118,822663,73160,7321,7864,20773,9486,6536,4899,-423469,65579,78698,7254,8799,22122,21580,10843,-584782,-18415,-3148,-6059,-18644,-7678,-1832,-2405,easy
777951,69452,11959,12204,10846,11982,12264,5208,67044,48544,34018,10018,3017,12988,13704,10584,122269,30306,-21003,3577,9993,-2966,-2802,-4459,1299544,11510,-23116,795,5664,953,-79,-6293,difficult
257466,64140,5348,3286,4530,2262,3478,953,581748,52592,17573,12885,6978,6825,5271,4136,-274638,-9693,-13392,-7484,1074,-4587,-2652,-2808,-373926,32789,-11058,-11715,-5971,-4539,-934,-3559,easy
806409,265407,18858,14088,5441,13719,13250,8105,74060,12678,5404,4710,3755,7538,12180,4356,466514,257610,16013,12007,2888,7931,4540,2876,998184,247847,10894,6748,483,4431,-2400,4622,difficult
