delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,lowgamma_cc0,lowgamma_cc1,midgamma_cc0,midgamma_cc1,state
947288,264184,70109,65835,23787,37065,22411,14745,-58887,-48485,-61532,-41617,-15415,-12176,-13256,-220,1188933,-5671,-38360,-59491,-18528,-28088,-18808,-9563,-492503,-222278,-69512,-65285,-17894,-34441,-21039,-13997,1247820,-1681436,42814,-216607,23172,-31152,-17874,-5794,-3113,634,-15912,-6353,-5552,-2231,-9343,-4434,easy
331862,99695,17705,22481,9043,22859,13730,10021,-257458,-6673,-16441,-12784,18398,-10530,17241,1876,-249586,-69816,-12528,-17597,-7028,-19210,-12463,-8824,-201168,-15832,-8673,-19143,-5893,-20755,-10880,-9251,7872,48418,-63143,53984,3913,3855,-4813,-1546,-25426,1135,-8680,-1545,-29704,1583,-10700,-427,difficult
90622,23988,5103,5489,2919,2226,972,1397,-66444,52429,23963,56535,4380,4008,4898,754,-66836,-12379,-2931,-2275,-1580,-623,-72,-844,408048,26484,-892,1724,5346,6166,2503,3613,-392,474884,-64808,38863,-26894,2039,-58810,3999,-5960,6926,-4631,6789,-4970,2575,-1598,4457,easy
1790513,133247,32533,48521,44089,75844,87712,32149,-1459121,-40109,-19202,15704,77719,-58289,-75608,-24614,-1703735,-112034,-3960,-39964,-13225,-54847,-64078,-23177,-1767762,-113055,-29221,-35995,-34102,-71113,-82985,-27675,-244614,-64027,-71925,-1021,15242,-25261,-55668,3969,-90944,-20877,3442,-16266,11530,-18907,1437,-4498,difficult
440048,36467,10033,15142,7673,8500,9023,5865,-236239,39652,28720,-2916,-666,13832,7871,1804,120249,103624,-3982,-5637,-233,-231,-3557,-2789,1258886,163242,-28,22025,5480,8227,6867,1607,356488,1138637,63972,59618,-32702,3954,-2721,27662,433,5713,-14063,8458,-11428,10424,-4593,4396,easy
41817,19774,8147,21124,6245,10829,12594,3155,227357,-7187,-7899,-17654,-3369,-9613,-10214,-1842,416461,160842,4081,-8259,379,-4821,-4053,331,5444,7097,1349,-17531,-2806,-9350,-11162,-1530,189104,-411017,168029,-153745,11980,-2732,9395,-9272,3748,-3185,4792,-4529,6161,-7109,2173,-1861,difficult
48599,14625,7165,8574,3891,4451,2302,2683,-7311,2017,3354,-7868,-3092,-3234,-422,-2122,-15668,13653,-3687,-5983,-2139,-2410,-344,-2167,8034,6320,-6075,-6351,-3643,-2426,-928,-1707,-8357,23702,11636,-7333,-7041,-2388,1885,-368,953,-1504,824,-16,78,-584,-45,460,easy
234324,117159,4750,12609,9197,11448,12490,7715,-218899,-106819,1443,-4396,-3601,-5388,-6769,482,-189442,-89173,6331,-10037,-7327,-9656,-11379,-6632,-200234,-108318,13,-9131,-8556,-8061,-11664,-6487,29457,-10792,17646,-19145,4888,-6318,-5641,906,-3726,-1229,-4268,1595,-4610,-285,-7114,145,difficult
909293,191861,24537,45057,32616,20107,19726,12124,609692,-45563,-5927,-36031,-11949,11370,-7072,746,-679902,-126599,-22734,-4989,-25232,-7247,-12297,-4494,-904136,-182214,-19402,-12744,-26362,-9821,-15501,-8464,-1289594,-224234,-81036,-55615,-16807,3332,31042,-7755,-13283,-1130,-18617,-2574,-5225,-3204,-5240,-3970,easy
64789,28017,2961,6436,2379,2389,2200,1247,3811,11304,3433,-3230,-868,806,-1060,-814,344779,5672,3303,-2425,-487,2064,971,720,193870,101400,11276,-3957,3359,3082,210,-509,340968,-150909,-5632,95728,-130,7973,805,-1532,381,3846,1258,1018,2031,-761,1534,-1229,difficult
103997,65808,29539,9735,12050,10060,9156,4569,-98767,-50165,-27316,3185,-2938,-693,-4194,-336,44415,14445,-13627,-4869,-7979,-2110,-3464,2921,126774,-27232,-28095,-2943,-2076,-6632,-2678,-649,143182,82359,64610,-41677,13689,-14468,-8054,1926,-5041,5903,-1417,-4522,730,786,3257,-3570,easy
239387,23891,8665,4952,4543,7794,2970,2224,-3329,-16779,-4051,-2434,-1484,-5534,-728,-1408,1221386,130800,19194,21472,3250,10537,5540,487,-147972,7768,-4904,-2865,-3405,-4629,-2185,-1585,1224715,-1369358,147579,-123032,23245,-24098,23906,-24337,4734,-6655,16071,-15166,6268,-7725,1895,-2072,difficult
88523,36653,7746,6777,2016,2066,1221,1378,-78378,3108,-294,-371,6209,9348,6032,6502,-79875,-33299,-459,1381,5111,8786,3373,1244,-31835,-32722,-6777,-5897,-366,-49,-60,-363,-1497,48040,-36407,577,-165,-6318,1752,-7278,-1098,-5477,-562,-8835,-2659,-3433,-5258,-1607,easy
209927,65809,17468,20634,17161,9723,4461,4959,-184345,-58804,-14383,-18966,-16163,-8902,-3729,-4798,710346,183587,-8395,-9418,-4348,9454,2800,677,1637172,34517,9059,-2903,-3901,2890,820,-709,894691,926826,242391,-149070,5988,17454,9548,6515,11815,447,18356,-6564,6529,-1980,5475,-1386,difficult
875267,106077,9183,25318,14845,9871,11132,3367,-626512,-96037,-6991,-16276,-4651,-6841,-6913,-2112,-850590,-66945,-2780,66,-9365,-7807,-9618,-1870,-854625,-99543,-1622,-17287,-11633,-6780,-9501,-2348,-224078,-4035,29092,-32598,4211,1158,16342,-17353,-4714,-2268,-966,1027,-2705,117,242,-478,easy
828701,171612,31600,17148,7991,12193,10766,7592,-758760,-161489,-29459,-9753,-6484,-9415,-9374,-6051,-558564,-138517,-26306,-14928,-7341,-10974,-9359,-6299,-551137,-126053,-29863,-10552,1026,3939,93,-2553,200196,7427,22972,12464,3153,-3557,-5175,4376,-857,8367,-1559,14913,15,9452,-248,3746,difficult
49241,12655,7852,6571,7428,8565,3442,6241,74774,4905,-2521,-5616,-6486,-6951,-2757,-4588,5177,-1259,3762,-4440,-5534,-7060,-2351,-5481,26483,25982,-4590,-3531,-5975,-5989,-2306,-5641,-69597,21306,-6164,27241,6283,-8352,1176,909,952,-441,-109,1071,406,45,-893,-160,easy
421814,173003,59208,20671,43854,40756,38176,13758,-338725,-150039,-42991,32678,-40611,-26386,-16038,-4753,-390367,-157322,-53612,-17303,-40761,-37123,-35826,-12924,-409287,-151040,-56497,-13964,-36835,-33387,-32338,-5789,-51642,-18920,-7283,6282,-10621,-2885,-49981,3339,-150,3926,-10737,3736,-19788,3488,-8171,7135,difficult
299733,29735,5748,3624,2661,2180,1612,1093,-289688,-6205,-1664,-2412,-1680,-514,8878,-55,-212167,-2200,-1363,1298,-331,-227,-205,198,-213362,12888,6026,4896,5056,5956,2210,8192,77521,-1195,4005,15088,301,7389,3710,3598,1349,5387,287,6183,-9083,2415,253,7994,easy
