delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
657693,898042,23873,34307,26568,93011,880253,129567,34229,27508,16303,22021,-442456,-107402,-25714,-1588,-14219,-7360,-635770,-110387,-28168,-17205,-9744,-16940,410547,2523215,22815,39190,54758,237271,easy
804920,300350,58236,22527,25772,51043,560084,63388,41050,12387,7839,11409,-449045,-58076,-39375,-10080,-4981,-7287,-178140,101991,-31770,-5634,2919,3027,1361694,666972,122702,46134,55862,123162,difficult
645112,49500,37791,7914,14581,16630,1361352,246952,64568,88222,67547,77504,-965343,-220797,-54040,-83126,-61331,-68078,-203744,-185002,30521,-77702,-44296,-61252,-979634,-186556,-56813,-80096,-53272,-53291,easy
1004180,209606,37446,15767,7859,52774,1295890,321536,40687,30135,24455,52176,-1145169,-294075,-25055,-22948,-21014,-36660,-61973,-105459,29547,-1181,-13943,-23387,332013,63744,-14214,-18975,-14831,61842,difficult
167693,78140,18887,12564,6925,15639,912135,506358,87561,114057,52677,66306,-767618,-442080,-81560,-94669,-50595,-60345,-749908,-446695,-83074,-109407,-50917,-55358,-715800,-395880,-41389,-100402,-35744,-36298,easy
826824,251443,51342,86529,68830,45357,408545,45256,8358,7888,6602,7287,774641,152228,61683,195636,172991,52887,791456,373280,32362,17757,6891,38355,-311259,93053,34906,22529,6803,22968,difficult
301918,66736,7529,9236,14675,14323,878384,295541,184756,21244,14502,89658,-730815,-238750,-183103,-8150,-11420,-85843,-443318,-231933,-172634,-10052,22400,-74798,-555264,-215732,-175944,-17823,-10461,-65363,easy
742368,102608,68163,21043,19013,25987,828568,164549,105111,75147,27185,31000,-580396,-55467,-92262,-52345,-2069,-15283,-442537,-65482,-66917,-70119,-24040,-21808,764333,-64875,48336,-39847,1593,22051,difficult
737915,81954,14336,24365,9951,36541,1540203,164599,71627,24213,17140,37484,-509209,-106445,-56684,-12457,-6969,-11251,-436679,-22125,-62019,9293,-4728,-12083,-1460975,-119365,-53171,3619,-9870,20504,easy
703268,88161,122636,14354,22747,33055,988852,260759,42931,21125,36310,38134,-655703,-244625,-38915,-11862,-33846,-35035,455112,-56780,248777,2510,7742,44314,-656160,-216388,29253,-10962,-14586,-24517,difficult
931949,306396,36266,39674,51060,52635,929050,325364,142882,55260,30425,51012,131525,-241360,-113084,-47705,-27928,-44205,669917,404501,-72105,55456,117209,89850,-792746,-220046,-134659,-54510,-27377,-40776,easy
402170,79557,5803,18003,10857,31949,657826,52655,21807,9422,6876,9259,-56786,-29230,-16097,275,-1357,-2714,-407011,120885,-12577,28943,-131,1768,-303171,-10949,-19339,-3476,13430,69017,difficult
816984,297014,136911,71009,102870,170552,684764,91640,54008,26784,13282,30180,418907,631100,254912,121496,271532,273313,-675259,-84973,-50917,-26115,-12403,-28963,653012,69996,44713,37294,9636,176766,easy
425096,104666,28938,25825,6985,35826,416938,60304,28640,18242,5048,21173,345590,77859,8381,27361,2835,16231,-107511,-11824,-21146,-5096,-3521,-10358,-213605,67050,13658,483,6496,38086,difficult
743369,366513,48828,45609,30129,56688,963631,130737,12413,15416,6867,33044,687277,77037,34187,3137,19583,8542,-482228,725094,74676,97094,50303,87129,-865834,-94804,383,-9652,-100,-24740,easy
817100,93565,20745,25460,8395,17536,657955,274213,30932,19452,15182,17247,-454192,-214457,-26799,-4193,-9871,-6270,1522993,-68636,6528,37114,1954,15645,-591366,-258850,-10290,-14898,-12445,-8508,difficult
1195432,262637,52735,38755,25064,41267,795600,311186,113757,67611,20394,46436,1050904,107490,-61605,-25048,9044,19899,168853,-96171,-98845,-40385,-2736,-12761,-20262,-156965,-22617,-21135,7702,-22645,easy
25661,18175,12251,37879,10698,8694,851574,91782,17316,14531,9863,11615,-849783,-80989,-160,31877,3187,-5820,-820483,-76291,-14371,29208,-6812,-277,-807474,-63542,-665,8959,6129,-2666,difficult
555614,378079,39756,23721,19238,54803,589575,289444,25149,40143,29207,19198,-303423,-203152,-18080,-26749,-14138,-881,459568,154941,38689,-21559,-23901,8250,-258027,314116,23213,-958,8133,99446,easy
506849,117249,91391,22778,25347,56064,904800,139573,28888,41387,20230,24562,-639466,-128002,-15002,-32326,-17802,-19251,-799034,-121613,-20402,-27098,-15529,-15290,244647,182642,222914,3596,48683,129048,difficult
1340823,558874,113637,124265,68535,70027,269326,43864,20407,8549,3915,9185,343544,211772,22321,114417,42250,72513,2345978,1317759,240200,210754,130454,101788,524968,15499,17168,21978,21155,8224,easy
242071,204864,41974,22585,9616,16649,759806,81638,31900,20175,12008,10711,-492123,462759,53370,26806,8127,26884,-509416,-51849,-6623,-8021,-8550,-5332,-551666,-41231,-16526,-11555,-6754,-3739,difficult
358583,125007,35677,18365,10888,20998,1505656,503856,48209,55817,85887,110334,-1169008,-415231,-24544,-47164,-80168,-80080,-845499,-350931,33264,-25045,-64547,-89062,-1426711,-370385,-46317,-40147,-80281,-98866,easy
233564,34139,8410,20110,6509,8953,1014393,550772,102293,85464,149990,116895,-556084,-469955,-84076,-41869,-138671,-100514,-1008934,-535582,-100678,-70446,-143907,-110383,-777469,-544361,-96895,-83747,-147865,-112928,difficult
499025,274400,67673,38029,24052,37608,632743,105353,30704,36355,29391,34649,-464702,-63833,-14165,-23238,-19680,-26890,55537,251231,14487,12087,-22823,-11934,8012,319743,110586,16174,26487,47700,easy
587855,204664,27087,20185,25881,18501,938587,176310,43590,13894,31883,39806,-521815,-144682,-35465,-6378,-25774,-29924,-506434,191719,-40875,17986,15511,-18383,-23947,38026,26832,7265,-7744,-15607,difficult
1223995,184013,57244,29335,15112,42008,791159,388341,64295,38369,23245,28267,640179,-318150,34762,-5300,-4954,11906,652862,448,-2157,12371,-2854,35230,5467,-295281,-53758,-34172,-16590,-5912,easy
876583,261183,119217,47033,27335,26171,869324,428513,58139,142263,59670,51351,171526,43438,239069,-44027,-27772,-16373,418678,-155792,-4672,-111849,-15579,-14611,-568427,-389637,-51163,-129815,-53653,-44555,difficult
338321,171362,22767,26740,8093,21558,1362630,217148,64460,18398,18063,44526,-740360,52117,-28730,37468,-10891,-29456,-1142239,-14846,-39166,1259,-7525,-13047,-1190329,-174628,-57182,-13702,-11494,-26401,easy
1100764,313819,19388,71070,64948,77960,1038741,305868,39172,48238,31453,43445,75387,13199,-34337,26572,-2335,11566,258169,232391,10358,77487,129782,112487,-147488,-221736,-35373,-35563,-26963,-20509,difficult
536512,219395,16423,54458,12993,30293,1722678,218801,33952,49675,19816,51856,-1642948,-161349,-27718,-41002,-18293,-44091,-333361,356747,6449,103742,16246,26767,-1582188,-193616,-31319,-48392,-18422,-47365,easy
759467,114816,17094,17032,9197,14706,524691,277274,54771,18499,12480,44561,-152812,-215984,-46295,-14453,-10192,-40988,97334,-241354,-29582,-14238,-10075,-33320,759805,-30037,-37155,24290,10419,-15258,difficult
827504,194037,27430,12758,16291,15104,621923,120860,43515,46975,27926,72576,44838,-101246,9782,-40678,-21211,-54829,581024,386936,-25060,-20256,13350,-55350,-9119,-66158,-32976,-41717,-27045,-62236,easy
492556,51098,18137,20172,11289,10882,846429,407411,40154,22561,78925,64109,-60823,-345612,-22867,26820,-52663,-49550,-199110,-362452,-4330,-13940,-75300,-53016,-801686,-360875,-38854,-20048,-74944,-57116,difficult
639519,190416,31218,42396,8784,19768,1470087,324809,180584,33046,62676,54657,-963346,-242778,-162422,-27605,-57175,-46278,-449894,114127,-122153,82352,-44170,-10610,-1078464,-274529,-163522,-26698,-60332,-47779,easy
935718,101881,25225,24000,24520,44216,1429644,41286,17479,29542,12792,24184,254179,31757,5821,15466,45131,16444,-556392,163977,25482,-10961,157,53052,-1179564,-13949,-8066,-21130,-10104,-9401,difficult
986984,318470,22321,6163,19348,49489,792433,125091,50582,19099,19675,30081,-290928,-42354,-49648,-13672,-10117,-15227,1090217,625856,-13080,-11805,19927,87203,-215635,-3365,-22055,-13330,-10790,-13753,easy
361528,29740,11996,15649,7219,20027,124329,30419,4338,3535,2804,8729,32882,-21566,-3661,2128,92,-1636,468463,13372,6023,23847,4765,3142,210252,6158,20612,10368,8387,32387,difficult
940057,160513,53230,25357,15812,22913,913578,364345,49362,36546,44227,62699,809191,-280827,31287,10422,-25329,-45021,-709712,-211566,-2534,-20872,-30789,-33979,-20042,-119102,-17150,-23116,-29126,-40359,easy
569781,98431,21505,60350,11521,31187,448366,95318,60561,43916,37984,41997,-317386,2648,-29744,29068,-31743,-17465,-98142,-47497,-53034,-33583,-34883,-35045,779774,54187,-34390,53818,-12762,20079,difficult
1664560,641606,94716,68621,39448,60068,883495,193829,61925,61973,17688,44697,1505576,-37433,-41961,-3624,-8495,10011,851892,1493547,173954,49738,58950,66821,-14272,-112784,-33620,-26170,14826,-30718,easy
265246,60050,13731,8637,4843,13052,1944409,295913,59221,23100,27951,63552,-1812096,-177626,-52397,-19326,-25215,-57759,-1488891,-262781,-29444,-3068,-19903,-37718,-1736503,-267181,-54628,-20995,-24205,-56022,difficult
1162334,303604,83016,45454,19811,85259,537918,152095,21480,28174,8168,45481,248206,1228,85226,-8260,3813,-1829,-252707,-125233,1631,-19754,-3974,-35485,1877748,578532,97752,79853,35091,156647,easy
493653,287119,98183,42284,43210,44925,1001610,171932,49741,52986,21826,36384,-327107,158735,161273,-35363,43231,17960,-825723,-104912,-40687,-29682,-16200,-22985,-371042,291737,24739,32938,37121,30649,difficult
1153620,99081,47690,3464,18336,26555,1476072,254328,23789,45639,25213,41130,-1279551,-209663,-21638,-44715,-15075,-28071,156098,-128039,46670,-40905,-2778,-7827,156098,-128039,46670,-40905,-2778,-7827,easy
910632,116204,25471,28017,9966,40777,250623,77080,43113,21282,7817,14044,246006,-20765,-11452,20905,8360,40442,985179,37338,-34731,-6783,-1861,-2276,748843,100798,-6743,6082,-52,42034,difficult
697188,74959,8834,8340,8041,15169,1272004,102907,38305,24550,23865,33871,-584333,-25508,-25156,-18031,-20454,-23039,-605576,-73424,-28759,-10307,-19741,-24380,-534538,15088,-34497,-20292,-7278,-8688,easy
601589,266713,66888,34025,37465,48790,1130716,341671,196819,78812,137192,71885,-169493,-171555,-34090,-49708,-80976,-34598,-706939,-79562,-161076,-56814,-103075,-16635,-710950,26242,-194628,-27838,-115129,-18051,difficult
450207,110202,32884,25001,22870,29002,1651944,271716,25614,40745,49370,34842,-1325222,-239852,-6203,-24528,-33982,-26210,-1389464,-33316,24916,-4788,-8644,10765,-890524,-211373,3097,-17916,-36873,-2076,easy
1549976,296886,140758,60228,24435,52807,1475768,366511,90960,41088,88713,67560,325921,236701,214899,84665,-41101,-26624,-678826,-248368,-50389,7499,-75695,21984,575528,-197208,-15115,-34744,-76038,-39618,difficult
505554,161190,80473,54411,26490,46191,900261,201887,60335,19534,22585,38481,-172006,214499,128999,93814,46396,76995,-254322,-154517,-56577,816,-20464,-35036,-757794,-182072,-12007,10002,-14217,-18828,easy
433979,42779,13903,6681,4576,20443,999520,507635,168454,39679,36176,76959,63600,-405182,-130693,-29660,-26960,-25781,-810301,-501051,-165605,-30577,-32053,-67765,-949921,-488334,-167355,-38758,-35787,-76003,difficult
697905,107432,29280,14287,9530,18837,931703,172277,19425,25672,39502,24674,113793,-14038,57868,-778,-21955,18841,-55295,-31244,-10125,-10719,-30841,-18673,-759893,-149252,-18178,-22659,-37119,-17678,easy
1463017,137834,16759,42017,28869,45161,612457,162993,19068,21201,8868,10568,1587952,24573,-1278,5722,61844,77699,563438,-138283,-12644,-17670,-3959,-2115,400289,38232,6994,74397,2119,28195,difficult
1229702,134062,123841,67934,27362,41455,828275,120132,48558,20508,10506,13301,2219420,74857,309550,171262,65096,93726,-246002,-70268,-44022,-11908,-8617,-6665,-769138,37202,-39679,-17075,-5910,-2599,easy
364395,141529,12847,7482,10390,25548,718067,123620,37933,15361,11471,29689,-331549,-93534,-24508,-8043,-6314,-24948,-635921,-111618,-34191,-11209,-9895,-28253,-93546,258880,-16560,-4384,12967,40778,difficult
722910,196094,65167,55304,41109,48676,2049528,505345,80454,145610,113867,126115,-1693411,-410544,75871,-52817,-17275,-29653,-836694,-89360,-52865,-115901,-100366,-104827,-1449749,-427849,-68867,-102199,-100633,-97837,easy
1135441,148283,178941,100110,22509,108235,1251326,154191,53182,46267,24847,24645,-1146984,-78545,-46434,-33939,-15013,-19065,43535,-117380,-48381,-38265,-23274,-19032,755793,178200,472092,233733,31273,288866,difficult
449554,129816,47640,20270,26307,28592,1127545,365120,306197,86515,38704,85706,-842843,-193699,-272265,-80846,4892,-50223,-303863,-240963,-281731,-54345,-16327,-65745,-887266,-271250,-221675,-63544,-25755,-55375,easy
1608778,231546,81734,43934,39926,50280,237564,243201,12454,58230,16400,30073,1075084,-71220,21155,-7507,17380,28076,1467530,100022,-9346,-42714,-6582,-4928,1571029,-63768,196030,7334,59780,37474,difficult
674567,74778,38534,19555,15441,26148,936595,172965,46367,44952,45071,25514,-906693,-121857,-44349,-36006,-36410,-5990,-348743,-63461,47553,-21042,-18403,13570,469352,-109242,-26703,-19142,-34076,-5679,easy
1118730,90706,14495,23880,21983,25952,467295,81015,29848,19021,8928,30454,238241,88402,749,-5006,7687,942,2048826,7632,-23757,34279,36897,10633,-332763,-66960,-23052,-14695,-5419,-25082,difficult
412065,174726,16242,25143,31301,31022,1001287,257986,30139,169605,63333,59548,-890448,-211546,-27228,-165932,-60483,-53259,-439726,84161,-6402,-134168,-9579,-29950,-437493,-122395,-8062,-133286,-26034,-2369,easy
152671,32932,11352,29685,10233,10956,94782,81174,14923,27688,13387,16722,-88764,-45061,-8892,-5683,1371,-7267,86321,-37315,7351,25481,-2764,2077,176111,-62351,-9172,-13807,-8069,-12108,difficult
931944,311169,19464,14444,15719,31153,822852,200054,32518,61179,28978,42435,20778,-136812,-6301,-56491,-18667,-35609,691299,-103280,-15181,-39718,-5797,2386,-384802,573438,-17681,-43997,-15312,-624,easy
406393,90528,87587,11206,9738,20821,521988,129701,27301,24250,20701,11711,168598,49492,209573,-6284,-4572,33889,-364895,-87184,-16974,-12996,-14594,-7657,-150488,-79826,-11741,-19851,-13724,1098,difficult
872774,444447,41197,59722,14887,62993,942347,161337,42296,12984,16147,51227,59106,136811,-31932,29708,13964,17254,-826537,-138593,-33402,-4544,-13297,-42579,558712,851112,62038,115050,-4447,60623,easy
1097133,190979,120506,36157,57145,33097,682632,439431,53555,36369,34428,45737,105092,-328454,-5093,-19928,-19949,-28098,55302,-240081,-30072,-9571,-28074,-27846,1083108,-176822,236017,28864,116175,18024,difficult
672487,171939,46631,28871,16351,55824,821129,373415,12150,21926,17976,27053,44966,62680,63504,54362,18443,103572,-698404,-340182,-1941,-17203,-15492,-12564,207513,-326925,41881,-16323,-7826,-4694,easy
633608,87234,15583,6985,5300,7384,1322536,109316,27077,19126,7364,30537,316156,83427,9494,-5493,992,-20086,-1193753,-55449,-24374,-16999,-5335,-26533,-1189188,-94225,-19601,-13931,-1849,-22840,difficult
1155396,443707,188987,74381,37517,91804,1499321,297044,258294,61843,102784,91705,804200,776654,278679,49868,-39023,127763,-545321,-68184,-231224,43662,-58351,-46571,-1290654,-268481,-255377,-55916,-98426,-80894,easy
1210954,233612,39546,32729,61217,42731,692565,71300,19760,15360,26593,17361,-633365,-14995,-15886,-3873,-21919,-12310,533029,63936,37234,41499,37386,19049,1655503,437994,38010,14482,88405,69372,difficult
1019341,405339,10501,71106,24770,19888,1213973,115474,18559,20439,17239,25706,107995,-33997,-12718,64395,-8422,-9534,-1007896,-72092,-9154,-14149,-9986,-18569,316004,975684,-2301,101754,41001,10650,easy
899857,134739,16288,30396,13295,33974,635744,87420,41342,16644,9681,18130,-579927,-4501,-30292,-6866,-3969,-5746,1394512,57690,-9318,3344,-3998,19597,-22245,88769,-35551,44779,18810,33681,difficult
222573,81422,4043,6609,5641,7344,263090,61243,14713,32892,10875,8958,350240,149446,-6430,-18949,-393,-3941,-217016,-50142,-14530,-30956,-10162,-7595,-254774,-38766,-11049,-28943,-5148,6694,easy
1655432,120436,58523,20756,20402,28603,1303723,163651,320603,78736,37934,104798,-91048,-21601,-236058,-45338,-22757,-52170,-1071795,-8115,-295043,-76657,-35754,-94139,2217971,-99929,-255139,-51944,5914,-82276,difficult
282201,32853,10847,26255,7516,8391,272688,63207,21465,34166,13952,10437,-199744,-30503,-18633,-31218,-12333,-8488,-255845,-55200,-17223,24353,-7092,-4797,484129,-5359,4001,-16869,118,7148,easy
662700,144367,17520,29458,23250,53017,486106,255703,34364,14409,25186,42124,-354746,-228808,-24297,-10153,-21275,-37094,1655,-150723,-23007,-7903,-12822,-22099,882874,45522,-3227,63204,28288,91872,difficult
218834,24753,22189,23851,5599,7890,344204,47767,19630,33311,7041,8016,-324295,-22239,2778,-631,1247,-1295,213728,-3854,23462,-1542,-714,3523,-265544,-42948,-18562,-26206,-4860,-2606,easy
1529236,232660,114055,80726,39090,43872,1061295,242111,83757,21579,26039,51534,48523,-6871,19797,45761,-18227,-7652,843869,67743,136879,116428,69868,3324,511430,-89224,-65782,15251,-12489,-18657,difficult
229140,12103,19282,32687,6890,5060,564848,123750,159419,132073,26826,34704,-523837,-109029,-133404,-53144,-15220,-29808,67544,-104088,-130795,-115881,-19251,-26645,-550832,-121825,-156212,-129134,-25336,-32480,easy
752681,172736,60298,116473,15634,39193,412712,154282,29143,11845,10352,20742,1033794,180891,125484,296533,22228,76344,224686,2424,-7484,21821,2253,-4692,-238572,-127954,-24534,-4470,-8634,-16300,difficult
102161,73984,34454,22740,9245,17977,1464038,183335,45787,22306,28035,44294,-1460795,-179820,-37048,-6182,-27121,-41723,-1460995,-179744,-41068,-14313,-25393,-43161,-1163842,31511,44118,21796,-3855,5932,easy
1239897,141056,122335,23643,22857,77389,1078422,986246,204406,40656,68637,131384,765898,-760696,53657,-980,-35217,61740,-487779,-941349,-183396,-31090,-44323,-112331,206307,-833524,-116475,-18970,-57799,-111395,difficult
455988,90478,38640,15888,16028,24806,820304,115449,33649,42879,26644,19439,-598251,-17351,9945,-30881,-10739,1963,167226,9757,35364,-12498,684,27680,-661922,-67318,-30336,-37593,-21792,-13542,easy
629895,143877,25424,10990,11685,22426,972061,220495,67245,54441,31074,33207,85385,65613,-9993,-27812,-3968,11553,-863686,-212964,-64823,-52924,-29241,-31239,-248196,-82502,-50648,-49616,-24959,-12657,difficult
188526,121589,22719,23408,25114,30684,1056767,136005,29559,22757,41855,27010,-846316,56280,-11904,6163,-33696,-6994,-725034,20021,18936,11091,23699,42962,-1033372,-119550,-27552,-15300,-40227,-24945,easy
1440316,209041,31041,18800,10233,33949,629223,75695,26295,29150,13056,37657,-532457,365529,-16574,-11244,-160,-10177,2072070,18652,36321,-12241,-1198,21596,893666,15858,-5508,-7564,-7112,-22544,difficult
755503,224920,26252,51246,19119,20021,1069799,312793,102857,51359,33743,60583,-408534,-221667,-89437,19942,-27734,-50196,-3531,-230063,-54445,-19304,-4647,-34831,-530823,188110,-85934,-976,-11491,-36658,easy
443017,140051,17926,42226,22389,23320,913560,224378,165275,28809,81300,54550,-830947,-186449,-152850,-19373,-71056,-45934,-597167,19806,-138838,16494,-47032,-29907,16484,-86338,-150359,43131,-58646,-17849,difficult
822852,433168,55199,84759,35614,55232,1114762,842737,164040,165674,61814,168707,-161251,-144348,-44072,51945,-9234,-50265,-736142,-722672,-150739,-153045,-53175,-156581,21662,-361688,-131711,-141645,-16190,-133580,easy
412293,53551,16840,37813,25198,23189,1757258,320871,138572,56891,83199,77894,-1727445,-293256,-133466,3326,-72804,-51035,-656761,-201611,-106654,-8050,-21908,-51804,-1650688,-307092,-125077,-52510,-79291,-61277,difficult
844007,251269,44986,28299,13442,43574,737678,307774,18751,88523,27243,47630,-485010,-239096,-1812,-86158,-24050,-42852,32165,-264852,40020,-55453,-19645,-1613,771833,334434,40496,-39061,2293,32298,easy
414242,24187,11732,4354,3453,4504,1424761,196015,110931,62034,26468,22609,-315256,-174131,-90309,-52661,-22472,-17878,-1332329,-167754,-99882,-60250,-22944,-17140,-1383971,-173600,-107405,-60129,-23628,-19296,difficult
