delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
1286897,156027,74791,41915,23742,36357,37253,24275,-1108481,-52358,-3127,-37288,-14259,-24081,-29236,-19111,-880857,-131984,-72111,-37301,-18955,-27559,-21712,-20237,-490368,30677,-56389,-35029,-19171,-16159,-32250,-13907,-902811,-51618,-50520,-38441,-12166,-11739,-9627,-15424,-617570,-113601,-67684,-41502,-22702,-31993,-33346,-22182,227624,390489,-412443,285241,-79626,162661,-82295,-61983,-68984,15722,5869,-17164,-13,2272,-3412,-3061,-4696,-216,7005,-10536,-3478,11400,4420,-20254,7524,-10538,22623,-23719,-1126,6330,-1517,-6758,easy
331871,92193,11243,13122,16204,12814,11553,7364,1205543,309340,108833,61710,39564,49645,26294,10319,397754,-28252,-377,-6621,-7433,-8876,-4569,-2728,31156,-43082,-4428,-9824,-11988,6167,-7850,-4416,444261,21706,973,16125,-933,-3252,4668,-308,-53199,-18576,-7687,-3156,-12606,-4655,771,-5616,-807789,-366598,413105,-497460,-337592,-14830,64788,-40282,-109210,-4051,5401,-8660,-68331,-3203,25949,-19281,-46997,-4555,11055,-11673,-58521,15043,-9419,-1403,-30863,-3281,12518,-3897,-13047,-1688,4108,-5308,difficult
413738,123855,19778,22530,39040,33223,41715,26171,58982,-90255,-16003,-15966,-36015,-28171,-36377,-23445,99058,37466,-1584,-11211,-27810,-12961,-24254,-6216,-182010,-118523,-17234,-20433,-37826,-31024,-29374,-24130,484336,-17365,1777,-5800,-25170,-12205,-31152,-20645,600602,23299,28144,-1427,-9916,19573,-28519,-7274,40076,-281068,666346,116266,127721,-155989,101158,40664,14419,-15650,19011,26367,4755,-9222,14633,4373,8205,-10016,12656,15254,15210,-18063,18819,31778,12123,-5120,-1778,2633,17229,-17914,3485,13371,easy
444925,74045,16481,11877,4082,7442,4744,3238,-322652,36174,54477,18272,8521,3128,9840,1640,-225205,137797,-518,16122,21854,15651,10934,10088,358694,137855,-438,8043,19168,10681,11700,2634,-422519,-50302,-13486,-10687,-2254,-2555,-1529,-1892,-170584,278454,25334,12553,13689,18824,-328,7265,97447,583899,-781213,251935,101623,58,-188157,328756,-54995,80,-13048,38820,-2150,-8079,-18730,23240,13333,-2686,-21422,15943,12523,-4970,-13236,21379,1094,766,-13229,1201,8448,-7454,-4526,9157,difficult
296874,127374,11625,12927,16226,12627,18038,18692,492278,76483,18895,10145,12457,4305,2707,-11497,-159746,-107525,370,-9336,-15404,-8307,-12593,-16597,351245,-36983,28615,-3401,-7244,-1406,-10974,-16394,-159207,-31335,-4113,-581,-12629,-3944,-12858,-12484,827901,-99818,18676,-2387,-10032,-4575,3372,-6019,-652024,510991,-510452,987108,-184008,70542,5648,-68483,-18525,28245,-32728,22789,-19481,5935,2820,-1806,-27861,8160,-5385,2597,-12612,6901,-2538,-631,-15300,1619,-1884,16230,-5100,203,3910,6465,easy
608005,65882,38261,7191,9070,8864,7929,5541,447906,73761,-563,21086,8553,30222,36618,11647,-155331,-25757,-2945,-1012,-2186,16259,2639,6196,843735,20138,-20780,3226,-4954,8523,-3504,5190,428582,-28546,-3668,29680,52,942,-1954,1267,13836,-16114,-26326,-265,-1190,2110,5258,5727,-603237,999066,-415153,-414746,-99518,45895,-48684,12432,-2382,-17835,17112,-22658,-22098,4238,26454,-29945,-10739,-2768,5006,-1242,-13963,-7736,-7581,1168,-33979,-6143,1550,7212,-5451,-1006,-3923,4460,difficult
1382972,303623,83500,115763,17764,56999,74179,42298,-190495,-114490,-38478,-63213,-8142,-46481,-62177,-24341,-90512,-240888,-50260,-108109,-14794,-50606,-52592,-36020,-14310,-288767,-76195,-112639,-6097,-39717,-68377,-38532,-299200,-202709,-20384,-87179,-2430,-26079,-25346,-17720,-139315,-4889,-10645,-97661,-6877,2278,-36115,-28617,99983,76202,-284890,159885,-126398,-47879,86058,197820,-11782,-25935,55811,9739,-44896,-4530,25460,-10482,-6652,8697,3667,-4447,-4125,10889,13638,28357,9585,-15785,43031,-10769,-11679,-2512,20812,-10897,easy
516490,102177,42646,30886,52223,28911,26653,16889,479659,66520,-4504,-13412,-45412,38419,92518,14705,211693,153595,32852,-12209,-32837,49134,68137,29389,686402,91477,17538,-8220,-27699,12955,24116,8853,1295969,7706,59813,43607,-40325,80272,9967,16748,183789,-11468,-23648,-9714,-44638,-15538,-20334,-9350,-267966,474709,609567,-1112180,87075,-62118,-83771,-19174,37356,-15314,42275,-83461,1203,3989,51827,-53321,12575,5138,-12626,-4313,10715,-36179,67317,-95810,-24381,-44021,-14149,-30301,14684,-20536,7895,-26098,difficult
1166961,263929,80191,16568,26134,69961,43121,17592,-959975,-198454,-76129,-5265,-21725,-56546,-12997,-14836,-420167,564343,-6486,10326,-4579,-16111,87434,-547,-926854,-169925,-74065,-5022,-21417,-50560,-31968,-5181,-669249,-54859,-56600,4756,-10765,-14615,-5408,14019,-1049184,-249901,-77930,-13241,-25384,-67961,-38641,-16049,539808,-506687,257605,-379935,762797,-734268,115066,-195042,69643,-67579,17465,-21330,15591,-15348,9778,-17997,17146,-16838,10652,-14619,40435,-34449,35945,-53346,100431,-119402,26560,-33233,14289,-4634,19200,-30068,easy
644085,195765,30453,13877,16033,18347,19659,8896,-366482,-184183,-28090,-11518,-10012,-15713,-13960,-6374,513273,-106137,-1254,13568,-566,-10759,-3171,-4415,-370111,-172964,-29666,-10108,-12895,-16302,-17564,-6282,1191472,131627,212533,64062,15318,40976,81374,12442,-119264,260476,210018,62057,759,23047,77056,17508,879755,-883384,1561583,-1310736,78046,-66827,304591,128849,26836,-28412,242199,-2515,25086,-23676,74170,-2005,9446,-12329,28213,-14559,4954,-5543,57278,-17929,10789,-14393,98938,-4318,1959,-1867,18724,5066,difficult
893613,212493,39762,24083,21618,28757,27264,10284,-746122,-52423,-30166,-11074,-13503,-18253,-15599,-2674,-597524,-184261,-39212,-19111,-17162,-13022,-23158,-4072,62983,-130226,-33619,-9612,-15922,5541,-22102,-3199,-860186,-149220,-39293,-21027,-18133,-27264,-24669,-6918,-718852,-182002,-27160,-20650,-19447,-19828,-23856,-7692,148598,660507,-923169,141334,-131838,54035,-18994,-32782,-9046,5593,-5674,12133,-8037,9499,-11415,377,-3659,1240,-2211,-1314,5231,18563,-32805,7436,-7559,1056,-2567,813,-1398,873,-3719,-774,easy
676970,41132,39093,9241,17332,13812,6115,8133,-160880,186596,-11824,1281,38971,18844,13946,11445,-473609,-17002,-28147,2433,-10497,-4929,-2531,-6446,-540710,50522,15118,7857,13519,8092,10533,10571,-491820,-5706,-29822,-2343,-15504,-12129,-5209,-7717,367352,15770,-23331,26677,14935,3785,2934,9216,-312729,-67101,48890,859172,-203598,67524,-56228,21476,-16323,43265,-44940,6491,1152,5424,-10200,29020,-49468,24016,-29023,30439,-23773,13021,-20221,15914,-16477,13064,-15742,8143,-17891,17017,-18288,16933,difficult
820512,303702,64616,24468,13964,24061,26282,12815,-311509,-235537,-54634,-11307,-12203,-16757,-21074,-2259,-721377,-294835,-55764,-20327,-13533,-22048,-24687,-10208,-167231,-279473,-54968,-3501,-9128,-4355,-11982,-7153,-769709,-263390,-63864,-21746,-12110,-21964,-22985,-11180,1296154,-27401,210888,10397,21505,700,21346,25922,-409868,554146,-602478,2065863,-59298,15362,16083,235989,-1130,796,-8896,274752,-9020,16826,-18245,32143,-1330,4405,-2982,33615,-5291,17693,-17609,22664,-3613,12705,-11003,44331,-7949,3055,-4027,37102,easy
1314053,283384,93897,78268,32286,30886,62679,19118,230717,-193329,-34860,-54179,-24422,-7869,-53042,-12063,-1270400,-276160,-91774,-77247,-31547,-30054,-61659,-18602,-623942,-224776,-87963,-67041,-26076,-25859,-59918,-17446,651142,-62139,-26528,-42148,-22935,-11212,-29124,-13672,-482168,-274308,-89209,-72426,-29233,-25955,-56442,-16550,-1501117,646458,1275084,-1133310,-82831,51384,162637,-212169,-56914,3811,61435,-62681,-23068,10206,24893,-30278,-7125,5471,3141,-6298,-22185,4195,14647,-14743,-8617,1741,30794,-27318,-6539,1156,3774,-2878,difficult
541526,88506,76757,11875,14787,21842,27694,7897,-338844,-72716,-63186,-8631,-11955,-18404,-24331,-2299,2075126,443109,-7601,27641,42722,17139,45799,13143,410862,-47840,-22941,2560,-9512,17105,-13960,-632,1414929,708906,-57466,57889,51734,53886,2879,13010,396448,1251412,8096,32845,67282,24418,-9800,36039,2413970,-1664264,1004067,-1018481,515825,-490949,756746,542506,55585,-15340,-34525,65562,36272,-25081,55329,-25044,54677,-52234,61246,15548,35543,-34,36781,-29468,70130,-59759,16839,-12679,15442,-13775,13642,23029,easy
1242821,54244,24392,12352,8815,21696,16371,8016,-947565,32303,-10150,-730,2732,6492,-8686,2309,-781123,-6078,12986,3714,-5104,-13880,9926,849,567950,75090,96904,1414,23400,92537,59783,18087,-395886,83271,15459,38206,1005,-11628,1486,2891,-373541,56376,6756,40253,39305,13261,51266,21197,166442,1349073,-963836,22345,-38381,81168,8181,-26895,23136,83918,-81445,-8703,4444,-2300,36792,2047,-7836,28504,-22395,38300,-20372,106417,-104165,24889,18612,49857,-58297,49780,-1460,17238,-15196,18306,difficult
1182046,216438,30824,37620,30114,37288,25456,20993,521175,-6207,-6372,-8959,-18160,-26997,-21225,-5861,152564,131572,67785,8984,-21040,7994,-9928,3018,-382639,-47140,-17378,11659,-8959,12721,-1727,18795,-190206,-95434,-2396,13207,-9382,-23352,-8274,-416,-1065527,-205782,-28994,-30788,-28443,-35086,-21621,-18819,-368611,-535203,192433,-875321,137779,-178712,-48294,-110348,74157,-85163,14982,-26598,17943,2675,1548,-43995,-2880,12081,-423,-19061,34991,4727,-36073,-11734,11297,8201,-6547,-13347,8879,15777,-19211,-18403,easy
197006,43112,11609,5773,6746,8118,11241,2613,1457128,755784,246354,8045,45227,41406,36706,95523,201238,210363,26726,9463,31119,17489,6122,17062,1543414,641434,47757,115166,58035,183099,29792,49415,-22113,-25073,-4736,-3779,-2563,-1021,-8026,-695,838911,76445,16517,239,7553,9064,-4276,6472,-1255890,1342176,-1565527,861024,-545421,431071,-666507,101518,-219628,21031,-52493,21253,1418,105703,-118945,4018,-14108,26916,-60598,10116,-23917,165610,-184120,10085,-30584,23670,-37818,3750,-78461,32353,-50110,7167,difficult
488251,113384,18248,7253,4888,11446,7946,5904,123380,-96685,-8693,9348,-2944,2186,456,-449,233924,127618,139661,12981,30322,14587,10971,21657,498263,-40560,30133,17013,7551,16313,24990,11875,-366455,-67235,-14699,-2998,2535,-3315,-1502,-2205,-271379,177139,-2732,-3778,598,-1572,1443,5036,110544,264339,-864718,95076,224303,-168178,-26675,244374,148354,-109528,-44832,11967,3633,4032,-20011,-780,33266,-22771,-5016,-1937,12401,1726,-19628,1743,10515,14019,-26492,2945,22106,-9782,-14080,7241,easy
451642,124213,32104,14452,13760,28440,17517,17842,-24620,-5097,-22120,-962,-7935,-24862,-14551,-15262,1405670,282694,83074,17462,5920,20426,13188,2502,-383594,-83073,-29343,-13526,-12954,-26140,-14913,-15540,1547549,-1622,140914,92617,30737,7459,25655,10634,-213946,-93250,-18843,-12452,-5603,-24980,-13378,-17113,1430290,-1789264,1931143,-1761495,287791,-365767,81451,-91628,105194,-112417,170257,-159757,18424,-30988,106143,-105069,13855,-18874,43691,-36340,45288,-46566,33599,-32439,27739,-28101,40568,-39033,17764,-18042,26174,-27747,difficult
1044069,123333,85444,18983,7732,29025,22618,14227,320386,71279,-70356,-14704,-776,-6432,24620,-606,-967941,-113888,-84107,-10098,-7059,-26658,-19201,-13762,-158771,17111,-63417,-6807,101,1660,-3016,-7879,217835,-19416,-34467,-9766,5797,-4727,9426,-924,864590,22232,-57356,-6339,5831,-12886,-5509,-6585,-1288327,809170,376606,646755,-185167,130999,-36527,41648,-13751,20690,28950,-22889,4606,3291,-2959,3427,-6283,7160,5696,34,-20226,28318,-6387,-8159,-43821,16185,12442,-14935,-13156,5883,6955,-5661,easy
1745321,442179,51831,53594,46936,70610,65213,43359,385088,-267041,15416,-37774,-25214,17705,-20381,-18524,-367284,-66709,151195,18347,34150,1049,-14350,28320,-976950,-69912,-21494,-14061,-22652,-54420,-55289,-39699,-1222532,521498,28161,52483,-8308,23735,5846,193,-1149925,-414235,-38548,-41689,-28004,-52571,-61924,-40113,-752372,-609666,-245582,72607,200332,-3203,591410,-935733,135779,-172689,49655,-66709,56121,-32408,66544,-94172,59364,-56802,14344,-19696,-16656,-55469,78155,-76306,6031,-40939,61135,-67770,46844,-68019,39892,-40306,difficult
1066960,351682,44817,39996,20040,18911,13228,28951,-463284,-282047,677,8144,-5229,-6127,25637,-18717,-806363,-328738,-40085,-37635,-14423,-15510,-11018,-23988,-390186,-216269,-38079,-18515,-7199,28505,14635,-20109,419142,-303951,-27980,-23240,-6313,2199,-2891,-22728,1223594,-121999,352697,-27040,9286,41618,92792,5662,-343079,416177,809328,804452,-46691,112469,-87682,181952,-40762,2006,10099,380677,-45779,19120,-4725,-3800,-9194,7224,886,15599,-9383,44015,-26306,39419,-36655,25653,-17526,95683,-5271,3879,-2619,28390,easy
672437,194061,24967,30539,23483,17333,14133,9273,1045635,291083,122036,8565,38041,48055,16186,13293,-31907,-129509,4086,-7769,-7779,7634,19509,9912,9361,-146958,-10644,-23294,-19855,-11174,-5518,-540,-667770,-189818,-23634,-24908,-20786,-9148,-6219,-3830,-652224,-176394,-21960,-24123,-11783,4048,1809,4414,-1077542,41268,-677131,15546,-420592,-17449,-42860,13424,-117950,-14730,-12990,1674,-16334,-15525,-1614,785,-45820,-12076,-931,9003,-40421,-18808,2026,13196,3323,-25027,-701,8028,-3381,-10452,-3290,8244,difficult
732821,88322,15773,12896,10437,12763,19940,6799,719705,3530,-5719,-2699,-4218,6312,-14960,-694,719705,3530,-5719,-2699,-4218,6312,-14960,-694,126017,-66391,-6917,4264,-8580,528,-10886,34,292140,-16327,14352,43169,-4088,2898,-13216,15950,-246852,17640,57427,-9950,-979,43,-12589,2945,0,-593688,166123,-538992,0,-69921,50064,33967,0,-1198,21269,43075,0,6963,38905,-53119,0,-4362,4492,3109,0,-5784,2370,-2855,0,4074,-2330,627,0,728,15916,-13005,easy
239557,123092,13506,8941,9180,18043,21868,11060,1815913,-8358,14339,-3721,2745,8634,21329,-3544,189932,-90774,5290,18264,-1331,-10351,-5801,-2053,1613941,286405,155406,50482,49894,94127,16842,31726,1140354,165790,179987,55761,8732,17716,55049,10208,32850,-94749,-6869,-2870,-6788,-13143,-13980,-9107,-1625981,1424009,-473587,-1107504,-82416,377179,-120615,-260539,-9049,150116,24581,-186856,21985,32218,5279,-58631,-4076,51225,-41162,-15520,-18985,104478,-76411,-30859,-27130,22643,38207,-69029,1491,33779,-21518,-19315,difficult
1001575,342349,54917,33285,12129,24845,56464,12683,-168894,-114837,23971,-11400,-2394,12600,15912,8118,54820,918979,18343,23685,29276,10169,10111,21979,-480702,-320670,-36989,-30232,-4140,-12490,-43194,-7938,-404978,-317365,-46391,-17736,-7651,-14574,-46672,-6382,-958257,-320610,-48673,-32281,-8776,-20809,-52860,-11289,223714,-535522,75724,-553279,1033816,-1239649,3305,-3245,-5628,-55332,-9402,-2282,35085,-53917,12496,-14545,31670,-33416,-3511,-1125,-2431,-22659,-2084,-6235,-5801,-53305,-3478,-6188,13861,-29917,1556,-4907,easy
608319,95644,24739,10600,5315,6392,13958,4272,584750,-28291,-11277,3618,16794,7981,-1426,9753,-205342,20830,-15796,3821,3491,17485,20416,12544,1592052,134289,40458,61274,95409,49113,76343,19365,36249,213462,-10572,34877,19002,13646,-761,12947,353784,65137,-1916,-6302,10578,8453,-1779,3155,-790092,1797394,-1555803,317535,49121,113459,79173,-148325,-4519,56254,-51030,8656,203,57453,-26397,-41179,-13303,91918,-76407,-8424,9504,31628,-35467,-5193,21842,55927,-77104,-1018,2791,6821,-6418,-9792,difficult
501552,73937,21766,9171,10032,14955,13940,8022,454589,512324,31800,19857,34448,6307,71055,17833,-45978,228227,19925,2819,6734,1736,3374,-4972,-14861,-50867,-6759,-6593,-5827,-11102,-10043,-5880,195865,78610,125166,28721,15022,38837,22827,18728,-293858,-55705,-17066,-1355,-4515,-11877,-12816,-6343,-500567,31117,210726,-489723,-284097,-279094,129477,-134315,-11875,-26684,131925,-142232,-17038,-9412,35314,-30076,-27714,-12561,20849,-19537,-4571,-12838,49939,-50714,-67681,-13417,32870,-35643,-22805,-908,24608,-25071,easy
978338,77136,13705,8070,7466,6852,4207,3104,-741580,-70972,-6178,-6387,-6253,-4736,-2331,-2022,-673397,381267,22781,11144,-1678,5796,5776,3387,-251573,-7099,-7048,-945,3751,-2772,1917,-1609,784473,68537,14261,3496,10629,17886,2206,5211,-633774,39656,23033,11197,2567,4357,23829,970,68183,421824,1036046,-1418247,452239,-388366,75636,-28881,28959,-29829,21309,8772,17531,-12089,4441,7701,4575,5429,6878,-8062,10532,-8568,20658,-13529,8107,-3859,289,21623,5409,-4996,6820,-4241,difficult
1626316,567795,70844,178857,29884,52126,53248,44616,192399,-424428,-68423,-158195,-4166,-35283,-31079,-36420,522347,-445592,-35767,-125731,3116,3332,41747,-16711,-166187,-168762,-24465,-104590,13029,1386,15070,-21946,-1369885,-514029,-58444,-172129,-27009,-50075,-48721,-42651,-885360,-227931,-3525,-137340,5954,4329,17077,-14744,329948,-688534,-1203698,484525,-21164,276830,-345267,286098,32656,11302,-33979,54919,32464,21141,-67539,34789,7282,9913,-40038,32963,38615,-1946,-51461,54404,72826,-26677,-63791,65798,19709,-5235,-20705,27907,easy
294753,43848,11701,10480,4132,11173,9591,4923,141234,286676,7323,7323,21285,4857,7527,2431,187046,-26167,12238,4295,6940,78481,12387,37924,515188,403024,217815,26359,29403,24052,14134,16356,1569221,119279,30304,3719,24422,557,1399,2683,605536,51541,-4288,-1305,-2713,287,10878,6264,45812,328142,1054033,-963685,-312843,429191,-283745,-67738,4915,205577,-187511,-34592,-3028,22064,-22640,-5024,-14345,22463,-4981,-27135,73624,-54429,-23495,-270,4860,1747,-12735,9479,35493,-21568,-13673,3581,difficult
1149418,277534,126407,44654,46787,38946,37298,21575,-681772,-70821,-105988,7767,-25046,-31089,-15042,-12388,268171,654271,-79716,46127,-2822,44070,63293,15118,-775169,-265964,-122017,-42526,-44204,-32377,-30299,-20178,-556136,450032,114417,2452,2238,43926,4760,-3664,-205751,-166072,-79408,-27228,-32091,-22836,-14778,2297,949943,-1043340,219033,350385,725092,-920235,715996,-616104,26272,-42301,236434,-193825,38360,-88653,44978,-29680,22224,-41382,46442,-34329,75159,-76447,76303,-66762,78335,-93592,35059,-19538,27506,-35296,16514,5961,easy
1216019,73197,14628,16693,17485,18040,14476,4690,184943,234254,24732,17703,17731,14544,15382,13948,-14751,166745,77710,32024,31370,63436,26303,38207,-324110,-53808,-8701,-12191,-9837,-14849,-11745,-3381,-1086334,20794,-12959,3132,-11547,-5591,-11435,-2663,-382200,142523,7775,18405,15234,61,-4861,1653,-199694,-309359,-762224,704134,-67509,-220553,74602,121729,52978,-86411,-4258,20734,14321,-44215,15323,15273,13639,-41207,-1710,26781,48892,-78285,9258,5652,10921,-38048,310,6574,24259,-41588,718,4316,difficult
