delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
404500,74998,8235,7247,8436,3708,1023591,58060,19145,24818,8392,15048,-125508,36849,-2511,-17102,-2642,-10665,-811275,-23668,-14801,-21294,-2732,-12084,-920490,37633,-15419,-14318,5506,-11272,easy
383821,66216,9463,8771,7444,6174,337337,148771,22185,17435,7497,14521,396215,-53630,-5859,-8255,-1947,-5754,-241639,-137567,-20342,-7668,-5401,-10369,-15123,-56467,-11964,-10070,7190,-8918,difficult
215085,81330,10854,10328,7437,12171,993228,104324,48814,21162,14317,13561,-947833,-92890,-46484,-18416,-13811,-12569,-881035,-90806,-41783,-19701,-11997,-11346,-505562,114713,-25612,5615,5168,19745,easy
895445,99811,19527,18112,9205,9512,458581,74310,19571,8340,6260,6611,729618,85973,-8788,31172,6328,2449,-404447,-28465,20,586,-3248,2989,985421,18995,8636,-2443,5754,3265,difficult
1210556,150116,33177,25008,16119,14859,863852,101951,14074,7045,12086,7640,907264,16211,1930,18609,10379,10296,-7218,5871,13936,456,-3969,-4419,140065,122412,41442,34823,5689,15781,easy
466270,117305,14791,5570,4984,5087,1023793,78005,51624,19872,11148,21359,-764816,-36280,-48118,-18980,-10080,-18546,-305258,200012,-21631,-8846,-1938,-12587,-602496,-45831,-40750,-15079,-6474,-17684,difficult
259661,70995,9691,5964,5216,4431,204987,29546,4368,9194,4419,5574,373032,54999,2968,-3281,1993,-2300,-160008,-19646,7068,-85,422,-1243,-49001,88995,5934,-6325,-25,115,easy
809942,188178,68014,20368,15952,22787,1729568,178292,144635,184017,102731,85857,-233214,-42795,-30648,-158672,-87371,-60119,-1118091,95612,-90667,-168214,-83507,-58267,-1407573,-23160,-108549,-164062,-89460,-70823,difficult
144932,58919,12477,4664,7387,4167,1148436,163435,68851,31514,38553,23851,-849416,-96948,-50638,-24340,-24234,-20530,-1102547,-156104,-62480,-28217,-33927,-18920,-1058549,-60497,-56004,-27993,-35336,-19603,easy
100753,13549,7241,2932,2330,2368,1305285,89693,16952,25270,8503,6607,-1221245,-76449,-1284,-23105,-4759,-3810,-1172879,-77910,-12839,-20753,-6576,-4410,-1219471,-74072,-15010,-23156,-7185,-4498,difficult
290809,93514,19838,22544,8987,6022,321112,25431,11241,9544,9117,9623,451286,202742,40167,50502,5977,1065,-238579,9955,-8178,-7107,221,-3701,-303616,-8448,-6197,-4396,-6587,-8167,easy
142216,47083,6251,5116,2856,9998,331668,73842,11598,10406,12437,14497,29309,24506,2073,-4145,-7397,10453,-280952,-56063,-9086,-3050,-10489,-10350,-316714,-48719,-9029,-8676,-10856,-13599,difficult
516639,163090,8353,12644,21556,10604,748749,66233,10049,23491,8206,11660,11950,161999,-598,-8643,43488,11066,-138113,-5011,-4957,-9930,-257,-7294,-570168,133583,467,-13967,-3180,-6940,easy
108983,28256,8552,4609,2297,2492,292005,110508,3702,10347,11760,16804,-232330,-56034,16838,-1838,-9440,-15214,-274856,-102675,-2638,-8624,-8686,-13039,-41880,-88046,349,-6751,-10262,-14682,difficult
406865,146581,59600,7496,8850,8297,1750065,202933,29230,37701,21639,19799,-1031125,196999,114694,-25514,-4750,1402,-1369417,-175535,-15427,-32162,-17273,-18140,-1629057,-190520,-8157,-32939,-16344,-17769,easy
238543,105989,22562,10856,6887,11994,110549,33561,3539,5155,4388,4104,135562,107672,24444,-1502,6954,2706,204421,88782,18811,20350,-1687,18666,44000,20831,13814,-1744,2231,2299,difficult
727463,118103,17912,11857,9571,15025,578542,298960,58853,40870,19806,13358,-393190,-219767,-56015,-36978,-14289,-7244,-428615,-296213,-58410,-39420,-19309,-12768,1268569,-26590,-8399,-10641,2894,25014,easy
54943,45132,3438,4421,2581,5861,84299,24870,6926,1871,3690,3639,-69464,-17762,-5271,431,-1562,1629,34318,40690,-90,5482,-172,2100,-52921,37858,-5103,1736,-1592,2938,difficult
917693,180593,14701,9956,22613,24851,1021421,322166,51751,17609,11547,14704,796352,-77012,-29296,-7194,13381,15767,-858450,-188586,-34624,-2357,12462,2771,-249085,-159120,-47231,-13407,7355,11903,easy
537636,256612,52992,29088,17832,13589,836839,123479,40288,12629,16386,13867,-198262,174414,62590,16410,-3695,-145,25196,259477,10493,41333,21846,10220,-724544,-34493,-34971,-8367,-13813,-10909,difficult
412628,372976,131058,21961,20263,23019,1185012,373963,61428,41944,21596,38694,-283730,603597,262231,2401,10501,23153,-1150602,-366157,-51266,-34958,-19393,-37411,-882819,-240402,-2076,-27391,4892,-32768,easy
206213,97092,9455,8557,5155,13928,477885,169790,14872,11817,16740,13119,-233787,-6073,-4301,-3896,-9067,-6582,-373891,-115222,-13688,-5185,-12012,7821,-207339,-96799,1739,-700,-13675,1188,difficult
604531,329939,75823,7480,6897,13453,740459,36694,31953,7840,6588,5781,1011216,921579,189495,8329,8217,18552,-698297,-15668,-27245,-4113,-2600,1186,-720703,-26175,-30639,-5295,-4690,3277,easy
515858,111943,17955,6809,10043,12658,350049,44286,10777,4698,5620,6303,-191136,220836,5547,1289,12280,16376,-56483,-31827,-8493,-1995,-3384,-2297,745045,13962,24479,7039,4372,4986,difficult
520917,94068,26490,24430,19210,17437,598369,420202,31569,23036,15029,26927,-442224,-389099,-20063,-16728,-9657,-20789,-131887,-304534,-8163,-13145,-8133,-18526,341754,-284769,12990,34054,30334,10845,easy
886795,325779,68637,12763,34201,19024,84375,24372,11613,23311,15750,9631,195328,15437,8747,-13904,-13537,-6045,-28422,41343,-10098,-21653,-14133,-8119,2240355,847440,172423,3912,83024,42342,difficult
656370,356817,22382,28631,3314,5423,1464719,283925,48243,93514,28541,28724,-1076610,521944,-15593,-82833,-24413,-22655,-177957,-35312,-16914,-21965,-24131,-19212,-1170479,-267957,-45077,-89851,-27138,-28036,easy
570203,133538,33124,23902,19863,5723,248946,82196,17949,12636,4175,5864,-98384,-70055,-13839,-10622,-3009,-4939,-18142,-74241,-17166,-12321,-3099,-5236,1080296,298321,76531,56741,53173,9753,difficult
995177,130992,48304,11415,6077,4652,154208,41364,7394,6720,9010,7933,-29219,-18399,4056,-2204,-5240,-6459,1643919,40055,52417,3573,-3929,-1021,908207,247227,66258,12716,371,-2364,easy
355752,235678,17545,6586,10646,6830,299297,97331,16276,9813,4685,4754,493880,489288,4852,117,16050,9867,-109474,-5153,3667,-7012,2732,-2566,-215040,-69094,-4712,-2785,-898,-1072,difficult
645980,217134,66325,59822,36530,42661,1278372,65893,10724,31744,9759,5633,-1051189,-39318,4990,-16926,-8149,-2619,-570857,481281,167032,107328,84393,112525,-275131,11761,-5220,-6169,4069,1177,easy
270515,167967,30827,8565,11298,7693,287172,88833,40138,6324,11772,21772,372680,337867,40839,17979,19163,-2274,-174539,-30490,-29315,-5763,-10179,-19645,-248112,-69975,-39458,-5492,-10407,-20318,difficult
