delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
576559,39119,6316,12913,9248,21218,11233,5828,58014,37288,8328,3830,3780,8966,4626,3606,-56604,-16559,-6724,-1577,527,11420,10413,3344,1093693,20221,2700,19742,10409,13083,2800,1099,easy
730486,254578,38157,35683,22353,12122,7739,5602,56989,21109,2990,3260,3192,5355,2005,1426,768938,151261,28432,31756,16675,11638,8832,7936,578055,315676,41901,33089,21647,1896,2636,415,difficult
1036045,98466,6739,9959,4371,6182,3396,1849,140259,19129,3622,2411,5327,4392,4598,2535,-29674,2853,-1562,1979,-1661,-659,-2723,-597,1821246,155821,7796,13116,-251,4238,318,-775,easy
61531,39740,12152,6887,13715,7447,6122,6697,306062,38137,18469,3085,3624,3750,2563,1272,-262980,-21079,-2260,1984,16593,3546,2744,6442,-226083,24285,-10374,5619,3588,3847,4373,4408,difficult
145143,58397,2069,1635,3446,3450,1241,794,314756,25651,17374,13015,7359,10260,4861,4294,-177152,78311,-16108,-11752,-1420,-4690,-3034,-3016,-162075,-12819,-14503,-11008,-6407,-8931,-4206,-3985,easy
461245,130075,3114,6136,12520,6456,6297,4229,75907,13250,4166,2977,3942,2582,1412,1906,-21590,7582,-1861,331,10492,4979,5417,2815,792265,226068,-244,5987,6663,2768,4353,1831,difficult
261648,103285,2719,52506,4721,6342,5983,2155,118241,26265,5762,5827,4810,2677,2156,949,402485,174525,-1768,98339,3630,7384,8436,1792,-115672,-20485,-4318,-4982,-3809,-55,-782,619,easy
860643,127650,44831,31591,22052,21662,5309,3102,82418,34168,6694,4800,8355,4126,2519,2131,1610176,205200,66143,51797,26463,26089,3760,785,-53726,-18237,10130,1784,930,8983,1819,1157,difficult
265472,45889,8184,5735,2579,2756,6595,4625,58542,39330,5488,3366,3080,7431,5797,2585,281369,39116,-1043,5017,648,-4616,5059,6215,132491,-25999,6434,-279,-1650,-4734,-3463,-2135,easy
212982,25627,20014,34699,11008,10863,3600,2794,1180182,118743,18322,18470,14047,6860,2825,2966,-908424,-98531,-7651,8682,-7078,288,1159,1032,-1025977,-87701,11035,23775,999,7717,390,-1377,difficult
148853,43216,18256,6373,9366,3904,5291,2019,330344,52003,3834,3072,5321,4567,2621,2885,-44552,-27097,-1969,-298,-2744,-3163,150,-2077,-318430,9523,30813,6900,10833,1836,5190,344,easy
31546,20230,5412,7624,7148,6612,2125,1564,370247,29393,8325,8296,6673,12339,2629,1587,-314527,4902,1659,5133,5141,-832,291,520,-362875,-23229,-7485,-6477,-4191,-10622,-1300,-567,difficult
183915,122255,40451,23373,11909,6806,5032,3945,808354,80331,45261,18613,34338,26036,20755,21242,-722386,68532,31933,17138,-14217,-16351,-13187,-14621,-526492,15316,-41554,-7619,-30641,-22110,-18260,-19973,easy
186888,29551,5366,3387,2238,1454,370,689,165807,34717,6046,6959,5990,3610,2480,1772,187297,17211,1755,-1885,-4077,-1850,-2100,-814,-145135,-27544,-3115,-5260,-3428,-2462,-2120,-1352,difficult
163773,32784,6328,4696,4619,4798,2706,2184,86493,40084,6130,4176,1403,2933,1495,854,-55633,-13197,4191,1919,3035,3575,2801,2602,210192,-1404,-3796,-880,3397,154,-380,57,easy
243800,13325,4378,2226,1598,865,688,639,143507,26026,1461,4385,2618,3215,1241,1280,37889,-21975,64,-3762,-1677,-2722,-929,-1103,162697,-3427,5769,-556,-364,-1978,-177,-179,difficult
41615,13536,5454,2196,1209,1983,657,1410,49570,5140,1269,3525,2876,6671,6900,2228,31509,18127,8285,419,-1050,-3817,-5941,-696,-47419,-1335,84,-3078,-2285,-5560,-6546,-941,easy
52157,18530,8870,3241,7358,4502,4971,2511,86731,28851,6261,5808,2736,2642,1153,873,3385,-18920,3293,-2780,-545,993,610,-88,-72533,-1722,1924,-2355,9788,2726,7026,3364,difficult
102663,57175,9104,2103,1777,3580,1511,1201,162572,17515,10198,4790,3783,9640,4291,2792,-25291,92340,5752,-2492,-1685,-3589,-2075,-796,-94528,-13020,-7941,-2883,-2327,-8531,-3486,-2386,easy
93307,29878,5904,2906,2215,2226,2086,1021,26311,18904,3474,2063,2034,2856,1975,1511,107324,5113,647,2030,-38,-690,163,-237,26667,16835,4213,-344,400,-570,59,-744,difficult
127148,43085,9183,7706,9292,8595,2492,4480,757150,173916,35994,20572,15298,13795,4867,4052,-748194,-153061,-23158,-12641,-545,1105,-1534,4089,-511810,-108601,-30464,-13092,-11468,-11506,-3217,-3233,easy
65152,15033,8691,5332,4704,5118,4358,3629,137576,36209,4999,3418,2223,1467,864,879,-118741,-24708,10557,5736,4616,5568,4672,4520,-26107,-17645,-3174,-1908,345,1734,2316,979,difficult
118763,48229,9137,8916,7949,6535,1441,461,343029,35029,23635,12064,18705,11050,2556,880,-134673,45107,-13806,-2117,-8574,-2327,-728,-239,-313859,-18707,-15190,-4179,-12939,-6704,-1503,-600,easy
77904,55143,11258,4059,3285,4024,2043,849,44400,35228,19255,7319,4665,4513,4479,3026,56300,32593,-1546,-3820,-750,2023,-1180,-1962,10708,7237,-14448,-2701,-2011,-3002,-3692,-2392,difficult
