delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
140045,22615,5015,3393,3597,3453,86493,40084,6130,4176,1403,2933,-55633,-13197,4191,1919,3035,3575,210192,-1404,-3796,-880,3397,154,6097,-37806,-3741,-3388,150,-2169,easy
181017,12857,3962,1682,1975,1497,143507,26026,1461,4385,2618,3215,37889,-21975,64,-3762,-1677,-2722,162697,-3427,5769,-556,-364,-1978,-88055,-14106,1669,-3792,112,-455,difficult
33702,11399,4716,2385,1520,1857,49570,5140,1269,3525,2876,6671,31509,18127,8285,419,-1050,-3817,-47419,-1335,84,-3078,-2285,-5560,-31695,1985,1973,-762,-733,-5064,easy
35906,13001,6061,3115,5369,3471,86731,28851,6261,5808,2736,2642,3385,-18920,3293,-2780,-545,993,-72533,-1722,1924,-2355,9788,2726,-83327,-26908,-5818,-2943,-1343,-1232,difficult
100295,66800,9376,6308,7015,7675,162572,17515,10198,4790,3783,9640,-25291,92340,5752,-2492,-1685,-3589,-94528,-13020,-7941,-2883,-2327,-8531,-67012,68536,-277,9930,13707,6226,easy
64077,26399,4350,4322,2392,5595,26311,18904,3474,2063,2034,2856,107324,5113,647,2030,-38,-690,26667,16835,4213,-344,400,-570,-20694,536,-2231,5090,711,9478,difficult
122958,39869,7848,5575,6438,5981,757150,173916,35994,20572,15298,13795,-748194,-153061,-23158,-12641,-545,1105,-511810,-108601,-30464,-13092,-11468,-11506,-642572,-140479,-30816,-19258,-14568,-13042,easy
45962,11153,6409,4198,3779,4215,137576,36209,4999,3418,2223,1467,-118741,-24708,10557,5736,4616,5568,-26107,-17645,-3174,-1908,345,1734,-129994,-32816,-3152,-1489,-294,941,difficult
392250,112229,12988,8066,8740,6618,343029,35029,23635,12064,18705,11050,-134673,45107,-13806,-2117,-8574,-2327,-313859,-18707,-15190,-4179,-12939,-6704,596196,205200,-2945,-5698,-8381,-4265,easy
78462,39882,7818,2808,2529,2809,44400,35228,19255,7319,4665,4513,56300,32593,-1546,-3820,-750,2023,10708,7237,-14448,-2701,-2011,-3002,35179,-25868,-18316,-7011,-3648,-4132,difficult
40103,24462,18998,68739,12707,12750,141643,21886,7770,5117,9231,11761,-57067,14808,11666,50227,5391,1272,-126750,-15406,-3017,27536,-8356,-6079,-120803,8325,25036,113104,13392,7774,easy
129243,25250,3397,3751,4268,3658,76631,22129,8614,5423,5103,4212,75995,7656,-674,1208,1175,-899,145748,20211,-7460,-1136,-1388,751,-63907,-18503,-7516,-5088,-2293,-1515,difficult
143249,27849,55504,23148,6347,8868,132857,24356,15376,13927,4758,2514,-118948,-9396,64685,34737,6645,5073,-89435,-18086,5048,-6458,-1791,886,239558,37962,50651,-617,-88,13104,easy
71265,20998,10117,7038,6880,13679,120725,30919,10649,2854,15756,5641,-63906,-4939,2846,1249,-12874,1510,-45745,-5667,-9687,-1606,-14958,-1236,-38730,-19157,5246,12909,1205,23839,difficult
426504,19939,3007,15229,1379,1866,70360,17453,26079,34041,7700,5950,851428,11993,-25397,-17726,-6065,-3186,66735,-13472,-24459,-32783,-7067,-5345,150269,8938,-19360,-5927,-5830,-3721,easy
43824,10385,2498,1929,1773,1776,95545,24368,5587,4431,3345,4281,-10824,-18828,-5427,-3701,-2998,-3562,-56931,-3062,699,-3159,-691,-3149,-87407,-20058,-4539,-645,-1027,-803,difficult
501417,52806,34217,24910,5645,5399,374138,38350,6710,3303,3689,1727,1007678,47473,21948,4722,-162,2701,-287767,6978,26506,13154,4487,5492,-338075,-11082,34067,46945,1542,2822,easy
64331,12135,4054,4986,3955,11348,121749,26813,3618,8168,5981,7993,41851,-11184,-3404,-3497,-4476,-6508,-110633,-15125,379,205,-2451,10602,-103471,-17724,4333,-6254,848,5971,difficult
687691,38861,29996,9521,7980,6682,144639,79743,14195,6270,8124,8702,1269626,-66063,-4142,1416,-1016,-5484,464373,16655,63290,14037,7585,7455,-104844,-73237,-11745,-5699,-7002,-8032,easy
443783,71622,11080,13809,6629,8618,328403,61960,12120,5813,6173,5062,-243992,14114,-7371,-5278,-5587,-1286,-123353,-3648,-9819,-3559,-2653,-1920,713486,18521,14069,32824,9609,13873,difficult
127784,25916,15392,5638,4887,5281,75368,47417,6587,3487,3767,5793,-9372,-3900,27552,5734,4760,5296,17833,-32808,-3572,-1618,-1043,-3227,148787,-27794,2434,2336,-358,-3605,easy
140034,23049,8058,2894,2969,2481,1095051,149622,24742,21279,10704,4157,-919658,-141406,-20932,-18967,-8771,-3370,-870745,-116923,-9529,-19010,-6141,-900,-1074647,-121391,-19592,-17178,-8292,-759,difficult
390523,67937,17436,20513,8639,6029,456672,134260,25909,21779,14226,24691,402999,14612,4518,14173,-6614,-16720,-448148,-103284,-11048,488,65,-17640,-153297,-110297,-18890,-18458,-10213,-21626,easy
124268,27570,13574,2228,2004,3891,30937,28502,2337,7362,12722,8096,40576,-19272,1277,-5923,-9686,-3070,214662,-21363,6127,-5554,-10959,-6067,24755,37839,26306,-3924,-11509,-3477,difficult
65774,13174,1318,1496,1541,2199,65430,64387,7575,7459,4917,6055,-55006,-47846,-6024,-4643,-3068,-2048,116167,-44210,-6390,-6213,-3598,-5060,-60128,-61584,-6356,-7033,-3462,-4461,easy
154916,9605,1678,2309,3145,3367,103693,7455,982,864,1110,1020,-20002,-1769,-85,-387,618,-54,-80036,3564,2447,3028,4062,5386,253706,4655,-273,1694,1426,1709,difficult
388406,70011,40522,21369,9179,11151,592273,27947,5309,5750,3314,2932,-529785,10467,-1557,3184,423,2637,65854,45442,15121,7292,10626,10122,-147670,70282,92076,36382,6547,11897,easy
266619,22376,4262,2200,2743,955,147524,17325,5617,1435,1389,1170,20056,-10101,-4519,-106,120,-725,464570,35410,1534,2862,3803,254,-127340,-10156,-1081,-462,138,-173,difficult
110522,25019,5675,4897,3454,2345,336884,58164,23891,9238,25032,9542,-253642,-30487,-20461,-2291,-22268,-7275,-107825,-42842,-20973,-6934,-22322,-8955,-317619,-26105,-13213,-3798,-20145,-5362,easy
407742,87767,24261,13590,14296,15456,382626,42836,5105,8982,6602,6263,-39245,31324,27003,13232,19083,29632,64079,-19460,109,-2397,-1160,-246,50514,122930,30355,2989,5159,-1808,difficult
50299,19110,9140,6548,5120,4083,71516,18570,4061,4742,2913,8204,-13038,-10786,-1646,-4546,-1554,-6570,-22327,13671,-792,237,4121,-3668,-28285,-1265,17674,9727,4055,-2125,easy
693175,133343,24364,36616,30220,24073,553646,64854,23245,15163,6427,11956,222444,80882,23518,44218,43425,16549,30920,-4997,-15525,-8544,5909,-1439,165222,129581,-4635,28686,22046,21242,difficult
48340,28709,6047,4488,3492,4816,66923,12966,2205,2185,2896,4286,38319,30821,898,42,-74,1363,-51503,-2049,7715,2563,160,-2425,-42566,18456,2912,4305,1702,2652,easy
316593,31870,137519,12210,7614,17438,166278,23444,7253,7104,2464,2514,-144644,-10462,35930,2254,2802,4346,-136504,16087,68635,13995,10750,13712,732093,19653,286232,-930,1898,26713,difficult
292177,64701,13768,10052,11381,9111,50815,26914,1936,6409,3163,4395,-20959,-5568,3521,-4646,-1604,-753,666557,134466,29560,18651,22928,13036,78487,-15538,2414,-3075,3330,1865,easy
336411,27077,3363,3059,5146,2335,811210,93950,32870,21728,18412,19778,-412151,-54920,-26714,-18974,-13168,-17148,-365907,-82924,-31669,-20263,-15766,-18724,-646338,-62774,-30137,-16769,-10865,-16457,difficult
940097,148591,17126,28653,11632,11385,111902,48520,8200,8764,5758,7397,2296438,206614,-976,47324,22029,12209,-4260,-11473,29437,-5000,-1661,-5290,192407,105073,-1682,17344,-2747,5046,easy
605172,81537,33229,13422,9756,16624,616422,95093,16669,16747,11520,8796,-458777,70542,65871,2753,-2103,28522,-259963,-39044,-4524,724,2432,-1397,684989,-72166,-11667,-13453,-5622,-3642,difficult
497054,48262,41338,12711,8679,17750,12552,13376,45712,41483,15202,12694,1200452,48496,53686,-17215,2979,28319,68972,27769,-42679,-31409,-12042,-6903,184083,28394,-24128,-37691,-10506,-6248,easy
331448,85136,16410,9233,4673,4790,1234978,146955,57283,49961,16780,15421,-1166711,-71706,-47076,-36886,-11462,-11494,-864399,-82297,-39611,-43233,-12840,-11962,-679481,-31453,-35932,-42066,-12019,-8438,difficult
151574,23739,8247,3961,1789,3658,273656,28925,8221,6948,7802,8756,-167336,25876,14396,-1510,-5290,-6509,20316,-16491,-6726,-3165,-6006,-3578,-219225,-24943,-7593,-4287,-6743,-5207,easy
344058,149107,13224,6880,13011,10215,52354,21724,5243,5133,3062,4677,-26334,47600,21248,1650,7891,2458,409613,-1462,-2800,2098,3447,-1006,491832,336011,5495,1494,18509,15162,difficult
