delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
649756,184186,40902,26547,11106,8292,438175,222518,40967,31383,25092,12763,725129,-144723,12872,1542,-14514,-4591,341207,329180,59298,50875,11871,6616,67710,-160017,-34474,-22464,-23454,-8350,320216,-6912,-2628,-23245,-20057,-3558,-396356,-209190,-35391,-30886,-23777,-12473,easy
204231,96179,6279,5314,6422,10848,255343,198359,17838,6122,6657,11546,-225358,-166985,-16203,-4365,-3840,-10663,-141533,-131907,-3193,5317,10727,6675,386843,150003,-14172,2254,706,11949,-112828,-174867,-8436,-1901,-3179,-5994,-162682,-187143,-15790,-5343,-5591,-5455,difficult
131657,30660,7842,5530,3063,6727,79717,45553,5934,3381,8249,4164,140137,-34123,-3882,-896,-4917,-1386,-47501,-35499,-1673,2618,-7261,1195,48916,20236,16761,3081,-685,13966,51128,-13816,-1441,-3041,-6735,-2408,67020,-11263,-224,8984,-6330,1447,easy
79619,38733,10778,6103,5434,3841,193547,39628,4471,6939,4218,3756,-133821,-21013,-210,-4394,-2193,-3148,-176536,-30116,9828,4565,9714,3522,-140916,8703,12815,-4674,-2614,362,-107997,-18960,5851,-2235,-2476,-705,-10370,56910,3253,2556,3651,393,difficult
210347,43153,8521,3786,2255,6185,194180,70913,31394,9156,6904,10366,239061,-2788,-15257,-4965,-3436,1261,-7999,-64346,-27883,-7966,-6055,-8991,-58550,-63535,-30525,-6807,-5408,-9574,72179,46417,-10214,446,-3722,4708,-163857,-54550,-30485,-7556,-4626,-8308,easy
839989,272074,28268,18655,29220,15660,119370,56491,15793,11647,4559,5287,909766,84275,35481,36631,54455,6125,390142,-48280,-7252,-9212,-1818,-4207,791825,270082,16653,-6554,42583,30229,57668,22459,-10554,-8085,207,96,1453695,749377,28045,22259,27876,19620,difficult
294412,43487,7941,5146,4133,4925,208396,74310,36314,4251,10984,15406,-130955,-61005,-35517,-1963,-9972,-14294,997885,18009,-26036,5528,-6429,-3287,-185937,-60332,-26787,-835,-7983,-12045,-111859,2911,-27153,2543,-2657,-9495,-139054,-53699,-26370,-799,-7212,-13285,easy
680106,77532,28990,13274,15921,10852,716909,431412,101135,11414,46757,14547,1012444,-366340,-61622,21240,-10108,3472,-611886,-378657,-86633,-3354,-38666,-5489,301084,-276167,-38673,4847,-26736,4141,-229298,-403542,-92953,-4289,-36025,-8295,-656358,-344692,-80843,-9143,-42644,-12306,difficult
322949,69058,11186,15783,9223,10897,800048,185483,16397,38099,23194,16311,-364713,-41216,18459,-11053,-2738,-8389,147075,-69154,-8894,-2631,-8617,4730,-790138,-181094,-10536,-24238,-16585,-768,-587246,-109628,-8957,-36903,-20030,-9341,-790474,-181035,-16126,-36753,-21886,-13302,easy
404407,116346,16355,28225,6656,6497,266584,37747,4422,4521,2363,3446,535721,273795,22477,104221,5842,1846,-55623,-18022,822,1077,4244,-781,-217446,-3805,3026,-3350,1569,3199,-119556,61122,-578,-400,1235,1603,546021,79906,33917,16973,8573,9387,difficult
1027548,167406,70774,27251,12583,27099,808685,88034,17421,11969,15239,4032,-733729,-23217,6426,-6872,-9945,5287,1111214,-36578,-8892,-9503,-12051,-262,827075,140807,73782,8223,10800,18183,550220,382500,205577,91698,11865,94237,-660464,-66653,-10128,-7135,-13951,-2108,easy
367235,43953,5658,3733,3643,3431,471630,293254,32690,17901,26045,10548,884395,-146977,-17069,-10536,-14815,-4970,-94836,-262837,-25552,-11221,-22678,-8148,-437760,-273473,-29947,-16056,-25138,-9576,-452798,-289696,-31433,-16751,-25123,-3096,-420978,-273520,-31161,-16277,-24257,-9793,difficult
545313,133699,29437,39193,26849,19354,155298,53553,5930,3217,3100,3181,-54123,-39157,599,793,1056,935,68648,87199,29343,17357,1610,9021,532410,28549,78737,77711,622,5513,393783,-4527,-1660,20831,15558,40241,1009358,328666,10515,63189,99901,25154,easy
531835,162581,47185,14748,15930,20731,217754,98530,16200,28074,9493,7368,-193159,-85177,-11634,-27252,-4710,296,-82806,201506,10824,-22823,-1299,441,93416,124524,10237,-12981,-1080,5807,1348020,23799,75805,-5435,4419,46744,404934,55604,69691,1863,34857,13526,difficult
283516,103366,21471,11803,5949,15358,336192,296734,65143,14073,21321,19755,338763,-272649,-54124,-3200,-15062,-14755,24566,37060,-50510,-11041,-11491,22847,-186745,-280829,-61234,-10941,-19123,-11967,-311874,-253713,-56538,-9350,-17221,-8001,-128091,-196711,4045,23183,-13963,-10109,easy
725342,159927,32804,14778,9307,13649,796012,93649,21796,29912,11462,13322,-783853,-86047,-14944,-17485,-8173,-10857,-710776,-32981,-16564,-23862,-9676,-5765,-285561,192855,14060,-11370,3020,6658,-594638,70453,17073,-13225,4065,1513,2021477,187109,55413,-9730,-11,10086,difficult
823720,282982,35123,30974,17764,21644,974443,52432,6890,6662,3806,7804,-136740,227475,40743,4836,8980,5370,366110,427054,29966,40148,47699,44358,104916,550704,75629,65588,14354,20647,-218057,-17258,-1660,14631,509,4737,-869846,-35226,-3513,-3645,-1754,-5910,easy
241875,59223,21110,9225,9568,17445,524765,279885,18872,18351,23915,27203,55789,-244714,2507,-631,-11758,-15032,-462567,-262263,-14541,-17333,-23217,-25668,-517450,-245245,3657,-16993,-20575,-3039,-201274,-238796,12232,-12079,-20374,3559,-288949,-112291,7334,1407,4191,-8609,difficult
693772,173671,41421,18825,11971,32113,664430,349976,18849,31350,12836,21342,-194756,93891,23555,-1323,11308,15950,-582571,-326545,-1170,-21712,-4411,30753,-662349,-342919,-14756,-26916,-828,1542,2022697,7753,107450,16367,-624,23559,-436311,-313707,-2219,-29043,-9768,-17948,easy
158797,38089,8384,4168,3343,3849,978725,260342,59818,29811,90625,18189,-890243,-254038,-50700,-26014,-88503,-14563,-924722,-237029,-54399,-27005,-88885,-17463,-877313,-199650,-58372,-28060,-86903,-15245,-541311,-197613,-36320,-17785,-82486,-7121,-866053,-222937,-57378,-29352,-89635,-17307,difficult
1105400,154536,22249,11335,24430,11137,844249,352014,29722,20131,22832,16501,2281096,-138487,9402,12426,59923,137,1236938,74780,21582,-6914,9888,10543,-754177,-290779,-21308,-17534,-21500,-12793,-831021,-340467,-28024,-14748,-20458,-11449,-627080,-292439,-19016,-17211,-19865,-13256,easy
291262,120821,7094,6985,7887,8788,166009,67854,14150,11280,4734,3618,-157118,-65290,-12641,-9617,-3716,-739,53038,22385,-4500,-4255,11384,1147,-155958,-58537,-11427,-6427,-2345,4137,-112801,-33275,-10610,-9778,-2017,-2398,999106,399550,3896,8600,12458,23702,difficult
655940,39495,6947,13557,8732,10643,297395,160071,6194,5324,5809,4027,1704759,-88820,11477,49087,24994,32866,708692,-80935,-4253,2158,2411,84,-111853,-147889,-716,-3362,-4480,-2308,-274708,-145136,-5909,-5123,-5103,-2140,-234165,-140099,3165,-1595,-3206,4578,easy
195135,67116,13413,2791,3631,2834,100261,10658,6182,7129,4137,7705,17960,-4468,-399,-5981,-2236,-6457,-82235,-5512,-3553,-6909,169,-1813,-20880,14883,-589,-985,-2074,-5983,2035,37521,6467,-5046,-719,-5985,557488,239866,34231,-2770,2330,-4116,difficult
646597,176973,44355,27614,21494,22929,1137147,537907,65717,29532,35970,13192,401435,-106456,-32633,9731,-14012,-5143,-157149,-261173,-1806,19686,28706,35020,-567644,-485993,-28619,-13885,-25341,-1284,-1021379,-495383,-56415,-25518,-32671,-10751,-1108011,-455663,12662,398,-29060,30845,easy
115922,62432,10658,4501,3392,2720,159061,38743,7990,10624,4821,7124,-98299,80632,-4792,-8277,-2309,-4536,60974,19283,13880,-5901,1048,-5281,-32548,-19213,-304,-5893,-3262,-4755,-136721,53427,6689,-4893,-2059,-2865,-9103,-15684,-2133,-5651,-565,-4585,difficult
1047351,176374,26046,26884,17546,25967,276187,64628,6396,11278,13884,15298,-192346,-45132,-3955,-10766,-12612,-14302,751909,75884,3212,10701,-3354,6325,622545,-36217,9719,34074,-5882,4034,1762943,282515,46582,29062,6269,33879,910768,281682,42691,14959,33891,23409,easy
37149,20902,5350,2949,3237,6767,138175,37429,4018,3814,4361,2787,-128538,-28576,-2306,-1972,-3239,370,-118636,-17803,170,-2627,-729,1066,-93736,-14847,4026,3411,3655,14952,-102543,-28147,-3559,-2082,-2226,3605,-61679,6737,8329,-1057,-3080,-92,difficult
510002,84496,21896,15178,8404,10058,469745,75666,2230,5081,4309,2536,1033389,-23284,35577,43100,6436,7210,-198453,-46316,1656,-3911,-1250,3248,-369469,-54305,6909,1167,-547,501,-448138,-33664,25460,-809,-1808,2741,183958,201718,28728,10937,17643,23908,easy
132899,39304,19218,2932,3233,2806,173382,229202,44383,10036,7986,7336,-43142,-156825,-302,-6768,-5581,-3164,166750,-164385,-33058,-8281,-3335,-3722,-73191,-214926,-35329,-6540,-6755,-4509,-110862,-204781,-29748,-8087,-3042,-5321,-141968,-208575,-27387,-5845,-5051,-5932,difficult
497802,38405,13213,9396,14756,10153,1554823,490714,84422,33736,47687,18940,-741911,-409197,-50381,-26466,-37092,-14470,-1513118,-488757,-82852,-32027,-47202,-17555,-1550531,-461209,-65905,-10675,-26906,-5843,-1459674,-481211,-81167,-31231,-46462,-17360,-19871,-421173,-75742,-21302,-6995,11291,easy
754258,147414,32986,15261,22204,21730,274205,66987,5465,6666,10159,2381,2591486,149090,26644,4880,19643,5100,210053,162529,11705,7577,24676,43217,81941,169422,72171,29422,20309,35410,-217288,-58927,-3164,-5376,-8074,1254,-265927,-19981,30247,6472,3672,11765,difficult
258938,58925,9617,7574,8352,3658,253296,66030,30029,16602,13266,8940,-118675,5105,-18313,-13059,-9963,-6247,-169585,-53962,-28220,-12079,-11281,-6217,-232414,-60499,-23797,-12306,-5670,-5151,760854,107820,-5454,4714,11321,-2453,-211971,-33991,-26275,-12412,-8979,-6340,easy
254509,54527,9445,4043,3352,4893,316733,89097,18007,12314,6674,9264,49642,-63339,-8680,-9467,-3707,2493,-209979,43065,-9473,-8523,1243,-6079,229219,-27580,-12121,-4108,-3486,-4293,-177854,-62757,4669,-8078,-4851,-5598,-202146,-62240,-17204,-11180,-5807,-8376,difficult
203330,50061,13900,5169,3337,5129,247874,43630,28739,15802,13022,10641,232125,39297,2548,-10650,-4216,-637,-46597,43301,-905,-6501,-10752,-4220,-238499,-23966,-27435,-13358,-11254,-7277,-6721,-5636,-25883,-9014,-9996,-5703,-163027,-20842,-22520,-13641,-12207,-9723,easy
132109,22248,4669,3292,5324,7020,469488,95255,10589,14403,7345,7467,-143968,-56960,-2607,-11147,-5117,-1835,-427612,-73354,-7174,-7949,12283,10508,-399860,-88521,-7902,-12450,-6528,-5568,-278001,-88791,-2037,-13281,-5126,-3525,-437454,-57409,-9878,-10729,-5617,-1813,difficult
513026,69678,11673,4167,6718,4072,712025,105008,21842,27208,12822,12877,174568,-88504,-15621,-24350,-2655,-7129,-613516,-88599,-16929,-26258,-11054,-11817,292815,126535,419,-21320,-4826,-3065,-607084,-85764,-10800,-24567,-8943,-11048,-241779,-40317,-7916,-18711,-3042,-10968,easy
532723,232911,34233,25560,10883,9404,203791,81323,19342,8700,4929,8476,32910,-34266,-8815,5627,-1979,-3978,809749,338355,26106,57332,9620,9949,-71698,7617,-3669,-4891,-3587,-6222,-115944,-25407,-17264,-3329,-2186,-6225,989641,471641,78095,29561,27901,11118,difficult
60536,25850,3791,3039,4167,2883,86872,21063,6613,5169,3060,2941,-26592,13185,-2768,-2332,-1353,-2032,-75686,-17685,-3500,-2568,-2531,-2032,-29048,-17245,-3928,-857,6390,4153,-4570,61234,641,-1657,5455,1432,4218,-15554,-4554,-3237,-2425,-1809,easy
553145,42184,14650,7929,10002,5084,84777,57156,9681,8260,7400,2838,149443,-37191,555,-5083,-2858,-846,-75591,-46857,-9014,689,-400,374,58626,-11683,17963,2231,8840,4674,-74684,-36718,-7281,-6551,-5712,-1612,2284047,57590,22622,7058,13142,8641,difficult
185166,25919,15392,7627,5487,3921,118421,26923,8013,7307,5996,6626,-78778,26230,-5036,625,-3182,-5008,639640,19408,26872,2177,-2866,-3212,-93046,-19226,-4066,-4563,-4299,42,-114826,-23354,-1170,-3303,-3946,-3161,-19265,-8079,20293,6665,11749,-2185,easy
285350,25991,8709,9552,6173,15505,150861,87355,16753,13880,13834,10151,70743,-62062,-8571,-5899,-12716,-6760,-142143,-82080,-11367,-6673,-7324,6409,210203,-67096,-11792,-3149,-6210,8912,555111,-52720,1613,4886,-1877,25169,-21469,-42861,-10102,-10806,-10180,-6961,difficult
73433,63875,29469,11308,7458,12890,540914,305157,18823,16879,12979,21483,-440982,-64310,89347,20191,12366,1584,-408358,-277541,-16760,-8224,-10938,-17341,-415275,-265051,6456,-12836,-10899,-17228,-537903,-303244,-18217,-11530,-8327,-5480,-534885,-296266,-7594,-15456,-9805,-4501,easy
390092,140771,15869,15841,10113,9886,128126,77902,2522,6069,7109,3553,-10968,-43104,9963,-4195,-4364,-2408,134628,118476,20331,1803,1870,17508,-28373,-15568,3215,-1489,-2845,-1714,102823,86372,19380,11351,2225,295,1111718,168167,13844,41390,18136,17985,difficult
384778,52171,30151,9640,8799,6165,203225,103671,23195,17576,8829,12700,-67625,-55811,-2204,-6910,-6694,-9789,-135630,-98831,-19314,-15824,-8223,-11480,1448894,50924,89945,4230,21635,-534,-163248,-86319,-13138,-13581,-3896,-10140,-174627,-67465,-20507,-7597,-2974,-734,easy
323393,75338,12670,9224,11174,10647,606626,91585,25284,10897,9960,8191,129414,-28869,-12183,522,1393,-3640,-531570,-35292,-10908,-4895,-8662,6645,-528389,-44591,-23380,-8339,8459,5896,-523276,-39667,-13877,3247,-4001,2775,37655,67183,-2723,1102,8879,605,difficult
283212,69094,14512,4268,8302,6641,197693,57761,13953,5738,6273,4123,620446,80058,16743,-2318,15139,13607,20334,29440,-1864,-3464,-1288,-1025,-111010,-29580,-2276,-1646,214,272,-59801,-2340,-5393,-1241,1112,2248,-42372,-20915,-4417,1320,-5034,-2511,easy
227358,68644,9803,11310,6862,7567,790508,180350,34611,21819,21810,13635,-767403,-177972,-24742,-4880,-12251,-9078,59366,46613,-18337,2773,-10633,1945,-638092,-129286,-21845,-11958,-14594,-9470,-697616,-149642,-33415,-17154,-16222,-4257,-772007,-148242,-25701,-21326,-21038,-9480,difficult
109059,37139,8350,2180,2981,1305,365860,43744,13091,13151,18349,5139,-204386,-39677,-12049,-12245,-17427,-4374,-248743,18290,2995,-10295,-13301,-3379,-217589,49759,-5992,-10387,-12871,-3163,-277365,-36738,-9585,-9780,-16465,-3823,-335923,-24660,925,-12147,-16777,-4433,easy
60198,53305,31480,13486,10673,7953,632782,79235,11826,23787,12795,6567,-583358,-60412,-6261,-19497,-10923,-2678,-627776,-62233,-11661,-22282,-8721,-1769,-541761,46394,93267,17639,25307,13299,-559810,-15870,-11075,-22225,-9859,-4787,-550216,-37529,34000,-5140,-6415,2864,difficult
150499,22332,4630,1145,1952,1808,114427,17448,7309,9801,4274,3560,173297,17890,5806,-7113,293,-625,-98591,-14006,-7039,-8976,-3517,-2413,-85270,4133,-4724,-9360,-2659,-1264,229429,28698,-605,-8266,-2027,-1224,-38506,-12295,-6833,-9567,-3700,-3234,easy
464067,72134,19242,3897,4576,6224,108590,31912,6012,6931,4402,2147,28768,55705,10294,2193,4212,475,1599319,58225,37337,-3027,-350,17649,-7353,43600,4436,-4993,-1922,-377,60954,4045,-1793,-5889,-912,1127,95695,39534,15877,-3454,-157,1513,difficult
444585,172658,13657,12572,10343,5304,473798,23283,9399,5795,5422,4971,-232558,41602,9653,8786,-2894,-2454,626645,478922,23849,8158,23973,9246,-349158,27005,-7714,-4480,-3521,-4313,-334772,11733,-3439,1469,-1803,-1890,143777,187612,-1061,19951,8850,1077,easy
318930,76949,7422,5671,10949,9093,282117,143622,11752,5276,5960,8071,242946,-34438,-5304,3913,8606,-1784,-106036,-89685,404,-2592,-2428,-6133,331347,32693,-6952,-4106,6619,21222,-277897,-131321,-5645,9147,16832,-1874,-6295,-110615,-4155,-4389,-4686,-6320,difficult
447895,56983,20531,14614,4577,3821,359844,39526,8065,10359,7593,7095,-182537,-20317,-3686,-336,-6494,-3736,-167597,7538,4575,13949,-4586,-1353,562744,127524,31276,14216,5772,-1720,10612,57,36402,-1617,-3184,-3651,217032,-27518,-6238,-4937,-6587,-5911,easy
401749,93778,23648,9887,11111,13439,570523,109732,21336,46028,19058,17288,196279,168113,47,-38760,-10361,14822,-423437,-51317,-15723,-43509,-14225,-11283,-104699,-22626,11570,-30772,894,-10019,-124192,-93431,-3374,-42336,-17621,-6684,-387823,-80509,19041,-25329,1578,-6083,difficult
227211,71729,11702,8122,11708,7600,129364,11246,2710,2383,3643,1799,134684,155885,650,1489,4430,902,-77004,43285,220,1925,-409,-542,-96457,12207,16209,-859,-577,744,215914,52857,6690,10889,18898,9949,312099,38179,21191,15250,17982,17951,easy
799831,74485,24014,5186,5277,2821,304991,236456,49720,19631,49649,26221,2971586,-201092,-20742,-12422,-41823,-23800,-131272,-204600,-44928,-18756,-45942,-25033,-193586,-218171,-49431,-17644,-48614,-25224,-31332,4987,12058,-6343,-41250,-19699,-141198,-190979,-25485,-17059,-44231,-23245,difficult
439846,45883,9353,10056,6437,8781,32186,11624,5366,1520,2980,1531,-1127,1223,-1391,4258,-1270,2887,1152358,32900,20009,13987,1919,12818,249902,75032,915,1048,426,1201,50060,33963,3448,9440,4703,7921,587106,28176,-3047,13947,11505,11421,easy
357373,49070,3817,5472,4301,2349,633735,161643,30323,39133,23637,20147,1066947,-97691,-27520,-25028,-17109,-15868,-618401,-147610,-26719,-37259,-20889,-18337,-613517,-39588,-27674,-34394,-14320,-18746,-594876,-127975,-22005,-34839,-22241,-18316,-621963,-149999,-28612,-36785,-22123,-17721,difficult
950013,148296,12394,15691,13094,8321,97551,52203,9351,4294,4213,3158,2091522,100430,3309,6086,4765,7809,-4035,-36455,-6185,-1340,99,573,-19869,-6749,8404,270,-1932,-2214,238872,127713,-1219,12068,6232,8208,1955819,295525,10904,39900,35241,11441,easy
604905,119955,23892,24264,11628,17563,790579,178922,28086,19701,36997,16169,-643699,-23648,16872,-7351,-30174,-12694,380685,-142624,-17589,-16380,-34532,-13945,-693061,-114114,-18071,-14974,-33072,-3606,-385629,-129103,-13139,-7369,-23607,-812,413333,114653,10957,68891,-5459,38028,difficult
278350,68941,10797,5648,4135,5122,160693,16521,11138,5362,5142,3301,-153177,-13673,-9767,-5169,-3915,-2315,-158252,-14168,-9012,159,-3431,902,287984,43684,-6123,2495,2979,-1391,694035,229443,27785,6797,2228,14459,-82304,16816,-4590,-2852,-2895,-2548,easy
644078,71638,24399,26467,20198,9209,1124712,231351,55481,46145,43688,28645,-1060815,-226613,-53429,-42144,-42248,-27837,1184159,14566,30403,56801,30752,-2850,-701479,-218203,-47602,-43483,-40093,-26664,-874705,-200622,-38653,-30340,-37983,-24744,-950330,-167693,-46131,-39222,-27876,-15087,difficult
348234,68700,27825,7818,11425,10178,58808,32862,10063,3632,3036,3712,204017,42463,41184,1743,11002,3517,138646,-28153,-5262,-464,-1618,-2969,117349,113370,62375,17547,28219,14365,497460,41179,-4225,315,1955,18903,489658,10333,-5262,1790,2385,-1485,easy
188354,72435,7841,12883,2976,3675,168347,71799,6605,10127,7352,4871,-4469,-63891,-1689,-8686,-6452,-4373,236449,120008,7187,21430,-2495,-1970,-118396,-42885,-768,-7031,-5376,400,-128052,-55705,-4646,-6541,-6021,-1535,114502,45651,6096,14610,-1538,1496,difficult
314543,41800,6000,6035,5312,3503,496651,103965,27629,7966,6769,5376,-288984,-81498,-16134,-4132,3910,-3154,-489332,-90687,-24074,-5547,-5735,-4186,-458685,-74124,-24453,-5164,-4379,-3045,-476365,-90182,-26672,-7038,-3676,-2413,802826,25666,-16814,12228,2593,3435,easy
199337,44110,9658,7476,7634,3516,615394,196163,20381,24708,19942,15356,-492830,-131863,-3440,-21025,-7915,-13702,-597001,-182216,-12513,-20018,-15665,-12121,-509796,-179272,-17496,-20301,-13861,-11288,-8961,-82179,-4863,-579,-5947,-8544,-471699,-184734,-15302,-24237,-18152,-13544,difficult
176822,49107,22889,6947,4623,4255,701787,212078,25657,19990,13817,10827,-675207,-204166,-20803,-17781,-12074,-7022,-427961,-182696,-19605,-7389,-9784,-7020,-583042,-105044,-13167,-9232,-8764,-4179,-300841,-129359,63605,-14583,-3955,-4560,-637774,-193589,-23869,-16229,-11392,-10080,easy
100366,32514,8036,2317,3305,4524,1506708,174393,105744,40690,28567,16013,-1430019,-168730,-105568,-39887,-28273,-15193,-1352936,-166096,-94258,-34185,-21389,-11087,-1376102,-163809,-98751,-39607,-27263,-14765,-1483147,-105323,-96760,-39108,-24330,-11889,-1389508,-105438,-93201,-39077,-25053,-4509,difficult
58246,30039,7651,2158,3466,4300,561043,162382,29132,17553,8371,8224,-495075,-147015,-26278,-16197,-4247,-3291,-554286,-155227,-20180,-13460,-4216,-2049,-427284,-106960,-18401,-14770,-5937,-2644,-528923,-158997,-27780,-16148,-7185,-7497,-508417,-93515,-14764,-16402,-2938,-4137,easy
588891,82027,10747,9365,13357,10144,191237,38793,5896,6590,6164,3806,983657,183357,7572,16318,24736,13448,-154329,-21249,-4046,-2761,-2539,744,-118837,68290,18687,830,17443,18039,1391050,-8250,1376,-907,326,791,-113271,-5980,666,394,-4002,-1332,difficult
412387,106338,18650,11589,13591,4773,799141,105000,38473,32522,11235,5181,-275647,217869,2516,3352,33322,9480,-664835,-41208,-23885,-27857,-5030,-2938,-618643,4832,-20653,-24376,-8139,-4068,-637456,-82207,-34241,-30194,-3440,-2986,262810,-92596,-22852,-25592,-4932,-1530,easy
