delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
485193,99220,18985,14055,6831,10322,151530,90285,4734,9777,29554,9086,-85680,-73270,7767,2035,-20408,3556,355671,147735,21198,27340,-10787,4794,64135,22264,26913,-3064,-27885,-1317,173414,-53717,-1589,-1123,-28363,-4637,1160773,1663,16964,-3796,-26172,3783,difficult
688309,92037,21247,26364,8261,18009,750411,246148,34274,36939,7334,9098,792474,-85362,8810,1866,1263,16775,475363,-178614,-24112,-29867,8694,-4979,-275155,-91698,-15081,-25781,-873,4535,-595384,-203285,-21726,-8780,-5210,-6181,-707809,-211596,-13027,9689,759,34404,easy
869907,73596,14240,15499,12941,13410,638853,105548,41863,5206,14117,10304,58725,-10848,-24883,14286,10421,9132,79583,-41565,-29673,2442,-8456,10104,-190135,48084,-19903,4646,3722,-2144,1091378,-68573,-28555,20533,844,4371,115718,-86857,-35103,9560,-12413,-5932,difficult
1450437,174275,51984,26806,26512,33735,165161,49553,10127,10594,11547,3480,1332469,389395,5608,3527,6592,16819,639860,185682,14169,11854,8314,14835,2513621,-2594,25815,1654,-3657,22293,1628477,75157,167514,53740,73633,97526,311955,-24028,-3822,10286,-10056,-197,easy
1200028,178801,21753,37986,24014,25570,181974,52435,7582,7060,6342,8716,560577,-38896,-6450,262,-4915,-5756,1354274,-1230,32385,91943,11315,5749,47251,394011,7790,2579,25363,4687,1544591,139632,5752,43241,25338,26030,1583578,138313,31380,16607,31261,53561,difficult
353615,113272,5240,12996,9323,7123,50767,19991,4945,10704,4609,8063,63200,21703,-274,-8114,-1240,-4571,384227,199647,910,116,-149,-3685,245219,41547,-2147,-7025,2156,-2574,807004,174713,-161,6279,1069,3708,14589,28795,3148,20203,21736,2421,easy
1214501,78141,27764,23473,5493,9658,1426420,121573,26355,33910,32169,19551,267365,-79201,1761,9156,-28821,-10153,-1352517,-83521,-17947,-14579,-26936,-8924,-673983,-63885,-23858,-31370,-30176,-17253,-670538,34708,34268,-526,-24447,-9929,1370079,-25260,12822,-14865,-22998,-3206,difficult
1000820,108436,15065,10914,15312,8830,773032,84077,12553,31198,23082,21026,118207,-283,-8517,-24922,-3229,-8537,1595965,129145,-11149,-22367,-2954,-8122,-370509,47675,29580,-6222,1634,-13934,-277874,-37540,-5300,-19550,-13538,-13101,73149,-17201,7946,-28359,-20761,-17287,easy
645867,72014,9364,19078,11913,8706,268422,64827,11367,8968,4981,2552,793878,137161,-2676,4091,5967,11119,-218589,-57337,-7963,-5854,-780,726,709165,30907,948,8688,19396,2927,518285,-21058,5844,49676,12694,15922,84485,-53737,-6170,-6052,-2616,78,difficult
206087,126716,21083,9402,7081,3844,64859,26007,4229,3495,3176,4079,255989,18065,15511,2811,-865,-2348,94464,-17455,-1099,1458,949,-1524,64818,-11802,-2180,-1633,-266,-2525,330073,511192,37238,22878,7351,1671,-39206,3544,34798,4019,12358,3552,easy
861441,41179,32098,18254,22180,14448,639989,88010,10765,17499,20915,11647,138391,-75874,11673,-7901,-12275,15671,1065771,-749,6853,40423,27126,14055,792575,-3870,88520,-4237,6805,872,-486809,-81124,-7050,-12646,-10963,-8181,-402669,-72540,6668,-11862,-4366,-8410,difficult
878514,143580,46762,50829,23571,25173,833546,388894,47484,36500,12513,35582,-690377,-261711,-36125,-33694,-8945,-24968,-63976,-269743,-36560,-25125,4590,-12836,-614654,-221945,-43610,-29772,-3766,-28941,913719,-123331,27514,92539,19113,15137,680129,-349840,85173,67696,44298,-437,easy
953531,85989,34345,23067,14938,37005,516615,109116,3084,10841,15784,13011,683613,-63615,14974,-9632,-12272,-5744,166808,-16058,55365,10612,-1655,4845,515441,7226,71432,47176,13212,127393,788808,-75014,9024,10018,-1785,-8835,29908,31828,5509,2958,-1729,2310,difficult
620654,78638,7924,14698,11786,8839,227873,30600,6170,5994,4468,4211,1029020,-16678,4260,10625,4502,3032,-97725,-5656,-4933,-3949,-2543,-2526,-102658,22111,2127,17337,18703,7227,1014043,241191,1746,2139,14796,11983,121224,-778,5569,17366,1133,3425,easy
636231,309961,28529,16426,40367,34427,1174262,124914,32716,46155,13165,35550,-965973,-85026,-28670,-33452,-1459,-27269,-649613,-42619,-23232,-40282,-3207,-24155,-99510,1260104,52264,-27635,153147,92024,-430497,-97385,5836,-28152,-7367,-24720,-544560,-109840,-27131,-19124,-5102,-21493,difficult
845698,94054,24701,14493,9902,9150,327586,32790,59095,20386,8502,18068,11856,1806,-28581,7645,12639,2790,1328733,230753,-26369,1233,8550,-7512,-236612,-8250,-49631,-15080,-7014,-13662,-187376,-27459,-58271,-19770,-6262,-16957,1673961,109471,-9119,-3491,-913,-9247,easy
112921,19384,10520,4397,6341,2236,678308,169988,34971,15226,10632,9549,-563858,-151753,-26489,-8683,-2552,-6658,-563858,-151753,-26489,-8683,-2552,-6658,-655377,-166497,-32784,-13563,-9374,-9102,-567100,-140032,-33079,-13236,-8196,-8763,-476743,-142986,-3416,-9982,1219,-5382,difficult
549810,134123,54088,30948,15376,5776,528995,128886,11849,11338,12467,5148,-320785,-102391,-4307,-7988,-11282,-4293,-121568,41616,121552,43260,3211,1794,9330,-84860,-11266,-10225,-8918,-2245,-355979,63291,85967,20896,17005,5826,893079,108531,19248,52109,14528,2056,easy
582129,122452,13213,8577,7872,6499,214747,29537,14142,12079,7948,6070,199017,181724,-7858,-2449,-4703,2977,113003,57891,-6779,-6161,-6409,-4812,-63492,1646,-8573,-9450,-4168,-3752,693730,93466,-9828,4628,17319,9979,894650,129846,28393,-4078,-2418,-2245,difficult
924866,139834,25446,18290,14868,11690,434235,143508,18196,19078,17055,7769,1059926,-23139,5499,3003,-2473,13,-347632,-97198,21801,-13963,-7148,10108,-258649,46739,12019,20985,3524,149,2323948,56278,5641,-4971,3773,9462,-324438,-1052,-8708,-8995,-8612,-125,easy
842982,45877,16747,6764,8208,5470,320161,25348,6748,8973,9242,6754,1934715,24226,30846,90,13488,104,-271149,2720,-5856,-7123,-8478,-6054,-246645,-7678,-5998,-6744,-7853,-5585,79899,74156,2490,-6408,941,2482,1117286,9220,28513,9140,-3267,2634,difficult
859767,63037,14169,6426,8589,6561,116261,118975,33918,13943,14163,9555,35350,-112428,-26238,-11038,-7821,-6205,3255827,44620,-9853,-3937,-64,-1236,4250,-104602,-27308,-11386,-12916,-7086,392126,-52021,-3911,-5015,4137,3981,29975,-55260,-31436,-6208,-11204,-4425,easy
982483,157726,35691,30288,31689,13558,503877,143997,28144,40866,19627,28119,2293183,5520,71545,1244,22204,-7279,-614,23488,13689,-2436,17588,-16559,-389670,-49294,-18055,9306,4828,-17537,-58383,130345,-7720,-24897,11639,-17960,548515,-41413,-21724,-36106,4050,-13471,difficult
152018,32450,6494,8330,4705,2917,60951,42496,5027,5434,4326,2599,349618,30047,14485,12866,5696,-404,-52064,-28579,-2097,-2344,674,-571,144395,-28784,-3757,-4281,-2843,-300,-23853,-25624,-3102,8290,850,3134,37240,2710,1807,-49,-2482,-270,easy
1019401,118051,14564,21505,14522,11786,49225,37004,10568,11884,18171,12765,959796,35863,4143,36363,-8379,13944,65508,-33673,-9269,-9103,-16473,-12181,105626,74252,-6587,-1181,-3989,-5284,2707651,173525,31309,22850,9251,873,1012300,155269,384,-822,1347,-2247,difficult
252979,32476,10775,3280,3092,2920,76261,14274,2404,3908,2933,7745,500065,20025,-778,-2066,-1498,-5838,94219,72,-1591,-2828,-2251,-7079,142542,27035,36803,5291,5825,1208,9369,49878,1854,-3160,-2165,-5398,137396,-6001,5569,-376,882,-7017,easy
521655,95481,11562,13578,16193,6885,229433,32361,8027,10954,14317,8870,404221,263530,15273,17852,16157,-32,101255,1477,7111,-5821,-4011,-4099,309582,54283,290,-1449,2002,-1769,160468,7694,520,-6559,-12158,-5709,485585,-11386,-5521,9095,7390,1686,difficult
255536,69864,15351,2803,4025,3643,435526,109810,14485,17907,20149,14035,-259254,-78509,-9549,-17082,-16932,-12972,151067,107001,37243,-11059,-17825,-2156,-416187,-72483,-1140,-16033,-17107,-11312,28856,-55513,-8589,-14323,-9157,-12256,-404434,-100227,-13636,-17021,-19599,-13263,easy
732711,107720,14259,11951,8015,8910,59022,36961,9040,5634,9924,7084,904140,-20184,-2442,13114,736,21,22186,128526,38493,11422,-6424,7164,1098467,38286,-6250,915,-8411,-4465,-32209,-21611,-4769,-2678,-6993,-1197,1375862,228778,1061,8811,11547,7605,difficult
716203,86062,20875,18015,12976,12485,121474,17701,6679,6031,7335,7002,86578,-3080,156,7422,-2049,-3363,348047,134321,38570,35031,24293,12755,261073,45374,-5149,-3587,-3132,-322,1798653,92614,3884,15672,6166,6815,479294,72576,33517,5383,2927,11528,easy
651328,114480,21900,24176,8238,11092,71661,41449,8412,5249,4782,11677,751514,116735,1741,5276,-1811,6293,183935,116284,-3875,7877,4653,-1174,396145,-12128,-764,5061,632,-9221,1106735,35734,15301,46402,9837,4035,460004,108531,55037,30018,3971,-2858,difficult
360444,68268,19664,7378,9429,13544,822663,73160,7321,7864,20773,9486,-423469,65579,78698,7254,8799,22122,-584782,-18415,-3148,-6059,-18644,-7678,-308447,-30990,-5799,2149,-9361,19076,-195285,2548,-2285,929,-18536,-4466,-799112,-43180,-5751,-6703,-18978,-8766,easy
834305,83396,9059,13142,6932,12407,67044,48544,34018,10018,3017,12988,122269,30306,-21003,3577,9993,-2966,1299544,11510,-23116,795,5664,953,631908,3256,-30700,9469,1926,5255,1244195,149017,-32444,2938,3383,-5842,538388,-19828,-17530,-1157,-1390,-305,difficult
237133,89442,15799,9186,9232,3403,581748,52592,17573,12885,6978,6825,-274638,-9693,-13392,-7484,1074,-4587,-373926,32789,-11058,-11715,-5971,-4539,-391529,-32304,-15162,-10478,-3971,-5005,-221270,137790,35924,17496,20320,1485,-461710,55667,-5184,-6314,-181,-4466,easy
890352,169532,18929,22092,9390,11958,74060,12678,5404,4710,3755,7538,466514,257610,16013,12007,2888,7931,998184,247847,10894,6748,483,4431,1173975,40752,14526,16501,17831,9205,70353,-2210,-2367,-1974,-1331,-5774,1372435,240269,28559,53627,8304,6307,difficult
