delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
74488,8029,3234,5159,9465,19541,7988,3998,56701,15120,2847,7893,5022,11595,4024,4309,211519,-7458,2328,-5007,1233,15478,7222,-303,-48150,-12538,-135,-5115,703,-7065,-220,-3175,-49383,2783,-689,-2122,9008,8546,4871,1481,-42838,-11152,42,1309,6826,14824,3981,753,difficult
425180,50741,14112,6289,6523,7791,3649,3079,1251284,100081,31273,17885,13735,11901,5945,6636,-1139805,-57412,-27963,-13055,-12473,-9405,-4898,-4782,117761,-54319,-8265,-5967,-972,8219,-1550,-3559,-1126562,-50803,-21771,-15563,-6987,-6929,687,-2248,-1155812,-34825,-10644,-11800,-8418,-8326,-3423,-3641,easy
479447,102936,5728,18367,16156,30956,6659,9491,6157,4416,4644,3139,7317,11526,6271,6877,4974,3649,-519,-1305,-3283,-6603,-4260,-3964,194224,16905,-3323,-873,-5232,-6102,-2772,-5608,11522,486,-2625,36480,40053,20533,-3822,8772,1682438,373040,10803,26611,3818,69891,12406,11255,difficult
30358,4659,2845,2725,6686,21652,11129,4597,43094,8341,1537,2281,8149,16512,6984,4175,-37917,-6940,1372,-1471,-5364,-11993,-3103,-2073,62273,1528,2355,498,6093,24851,20250,2577,-34565,-7488,-714,953,-5235,-5343,-5003,-1094,-40737,-1830,2220,1794,-1346,13043,4434,2277,easy
241603,76302,45090,43519,33238,37399,23796,10999,201303,16856,6252,9797,10762,31027,10868,5584,-89225,12914,1561,1876,1487,3447,-984,5187,-200073,-14009,-4444,1638,309,-12040,28765,7649,-9413,54381,27819,32925,40325,5618,15806,3936,459909,184497,130416,98447,47781,28464,8124,4887,difficult
116776,45999,19247,3510,6202,11157,3581,2249,827349,73570,17301,11145,18109,35354,9698,9679,-648198,-40174,-3680,-8312,-11070,-27477,-4823,-8278,-777986,-31657,-1870,-8509,-10253,-28471,-7278,-6961,-661147,-20460,14977,-5860,-13801,-20980,-5530,-6991,-754961,-17995,-1645,-7859,-12503,-19862,-6839,-7490,easy
646632,123661,33608,7401,10297,12671,13632,6653,588599,88385,59759,12388,31190,14067,6549,4552,1004198,-41752,-6988,-250,-24042,709,24128,7839,-348255,310263,16001,-4702,-5799,4361,10130,3111,25528,-48154,-58371,-9953,-27626,-7234,-3987,-3581,-449340,-79254,-55248,-5045,-26107,-3422,-1940,1035,difficult
563983,95509,12959,4666,11114,9138,4591,4645,149791,29534,7852,5582,4752,15352,4484,3247,-137240,29709,29310,1908,10641,9380,-663,7121,1117391,220014,-1500,-749,17734,-8270,6502,2499,-6249,15684,-3795,-2509,-1316,-14218,-4068,-2810,682866,-1506,-3587,-2316,-1613,-11748,-1344,-1219,easy
437850,94843,12471,17636,16685,11119,5519,5474,224227,12673,3463,3896,2088,8279,3674,1895,17255,19082,-616,9084,11827,-5091,468,2778,1099839,234000,32212,46499,37111,26611,11271,13847,-83528,2882,2445,-2033,585,-7183,-3062,-1566,-179076,72715,1991,1410,8865,-2978,-1298,-745,difficult
49388,20175,6135,5892,4580,12934,8422,3345,222359,48553,13886,16347,24916,21705,8410,14882,-143416,-14615,-7488,-5812,-19127,1759,-2474,-9953,-188025,-39095,-12149,-10887,-23491,-13972,-4394,-12706,-168487,-43592,-11236,-14304,-23447,-20242,-7485,-14342,-191957,-16210,-133,-10819,-15280,-2629,14400,-9149,easy
77281,24704,10774,7626,15290,23615,10361,3459,57364,19186,7724,14464,8633,37345,11675,6206,16709,9861,15023,-9906,1386,3547,3918,-1771,-49078,-6291,-3596,-10966,198,-28766,-9269,-4923,35278,-7143,-3559,-6073,-355,-29527,-6341,-5495,76757,25644,4332,-407,25398,-176,6437,1202,difficult
68387,6381,2571,6039,2333,8390,3161,2909,172922,58333,21749,11048,13016,25117,21719,13425,-95069,-45556,-20407,-7225,-11444,-20096,-19598,-11246,-93308,-57468,-19048,-8456,-11101,-18650,-18216,-10691,-119574,-50390,-19872,-8868,-11354,-18675,-19436,-12467,-110188,-54396,-17384,4513,-8835,-9486,-16981,-7660,easy
289424,68205,18206,20694,6877,13253,7366,8095,212126,215424,19337,12496,7614,15295,4753,2464,-92228,-192065,-13664,2360,-4592,-4072,-2194,-1083,424553,-32895,34082,38929,9455,14500,7971,24261,-173862,-203152,-15130,-6487,-5670,-7755,6700,-144,150727,-160766,-9813,-2010,-2141,-10843,-2024,-509,difficult
206261,18490,8069,4796,4084,4412,3238,1330,98788,19950,1384,4159,5989,13412,4238,1979,520895,4259,7235,719,-1490,-10681,1513,-782,35448,-2032,2048,-1586,-3499,-12660,-3972,-1629,-78064,-11877,3288,1313,208,-2718,133,731,-48386,3808,14170,2101,-2839,-9943,-1675,-916,easy
150223,42403,8939,10478,12739,18352,5737,5257,250127,57947,15070,10558,9544,10174,11832,4315,-104480,-49725,-10304,-5455,1158,654,-10057,-3266,-82975,-9301,-11679,9753,-2838,21824,-7405,4606,-126965,-48075,-12389,-10393,-8273,-8467,-10792,-3958,-85197,44925,9847,5776,22734,18701,3874,6387,difficult
565203,42618,10532,13699,10452,11201,5253,2641,625478,99854,15876,25548,14087,10963,8155,6311,-534944,-85465,-5895,-23093,-10115,-10047,-8014,-6169,-424042,-82959,-4512,-17453,-9750,-6130,-7465,-4984,-326230,-60492,-3688,13502,11079,16461,9003,-14,1044116,-28,-7281,-20351,-5754,667,-5133,-3515,easy
125815,70122,44335,14621,10138,30922,5605,3812,415734,75354,5444,4231,13375,28450,10953,6179,-385894,-47729,16455,-74,-2214,45608,-615,-862,-160107,-56440,-4295,-2647,-3386,-21338,-6858,-4277,-369413,-73450,-4712,-2780,-12381,-26331,-10107,-5881,-244264,156690,148117,47062,5033,11950,-3814,1552,difficult
429697,33499,8034,10378,8090,7461,2225,2809,44458,7546,4372,3541,6452,7960,2685,3341,50424,2848,4889,-212,-4679,408,-252,2086,1513264,74868,5567,15520,15965,4058,1536,-33,-2475,19737,-1662,3380,-4147,-2561,-1206,-1615,-20258,6358,5855,8661,-586,-3900,-1917,-2566,easy
676614,190227,50549,28312,38072,29573,12362,5566,277981,142649,27446,17459,11897,35737,6412,9946,714360,483968,148774,58923,111199,54841,33451,5749,1238387,-77581,-13701,6851,6562,-25341,-4339,-7759,-175701,-118286,-25851,-13898,-7754,-20003,-251,-6141,-182516,-97789,-16811,-8466,-5309,-34153,-5061,-9368,difficult
560206,79127,16395,30115,27861,24801,8209,6131,343648,122350,6774,5761,37579,17498,8166,6882,1664890,109725,39154,64723,41677,10526,797,1552,-228480,-90774,-2846,15348,-21463,-12889,-4394,-3230,-320345,-76892,-1450,19020,-23837,32433,7159,3068,-249834,-114950,3625,-1674,-35250,-857,-3392,-4394,easy
57664,39438,7823,3259,2819,3467,1126,1139,145467,9697,4393,7651,2447,3975,1963,1154,-89759,34367,10130,-4369,2956,-616,-1098,-520,-120042,69245,3925,-1832,-55,-953,-707,426,-72711,9075,-3107,-7061,-971,-1341,-504,-151,-68701,6276,2773,-4305,-443,879,-1038,186,difficult
129588,26130,18476,9327,10052,16030,9608,4496,241288,129792,12431,7486,7754,19777,5392,4645,-90677,-97847,-5249,-3885,3869,-4461,10216,-396,-65823,-121961,-5772,-2567,-5389,-11374,-2743,-2653,-74043,-96131,27095,3984,-2133,920,8062,2029,-216256,-98708,8104,9832,12844,-72,1327,424,easy
53486,53101,15465,5425,8403,10149,3429,2057,645776,50147,9877,11980,10599,18410,8780,3838,-611832,-14222,10672,-6083,-1006,-10305,-7365,-1944,-565105,111965,23854,-4087,-3621,-14158,-4953,-1299,-554385,-37572,-7777,-8792,-3828,-11904,-7588,-1919,-637837,-48354,-4399,-7258,-330,3324,-1497,-1961,difficult
133670,35731,13420,8890,8843,17077,5821,4080,123731,50684,5316,6658,6003,5396,2120,1566,28742,-26082,-2640,-1413,-4031,-73,-522,-1225,-73967,-19599,8756,1412,9620,10322,2369,4197,186938,-9527,845,-2655,-2523,-1660,-25,-566,-101959,-4604,25454,11585,8294,38134,12980,7650,easy
53670,26027,11652,7972,8583,11985,4436,2288,18842,26075,8544,12633,5509,6371,2416,2081,6123,-20256,1209,4889,1902,4157,4023,2311,156951,34949,1209,-9239,-2105,2771,-1194,-1629,-11654,4260,-2154,-6710,5376,5067,1318,-190,-12107,-19146,12167,-7586,7122,10461,3933,337,difficult
305425,14274,3408,4839,2845,6164,3114,2538,528436,31730,6723,12219,4022,17584,7047,6125,-420304,-14433,-2782,-6621,-1102,-13645,-4810,-3313,-102676,-16444,-434,-5323,-986,-6850,-4816,-3937,40590,-14482,-5020,-7142,-3113,-11319,-4320,-4470,-409653,-24466,-5025,-10433,493,-13865,-1786,-2630,easy
228579,106679,47177,68957,32046,15075,9395,1820,89781,31758,12661,8167,5588,6358,2002,925,521049,100198,22338,194449,15437,11991,1824,1481,-70096,-15790,6269,-3243,5459,1198,242,299,-65816,71594,83317,20087,32247,17988,17804,353,170056,143681,26138,31865,52688,3692,9701,1448,difficult
458774,153561,20618,10995,16876,12151,6602,4135,219978,77133,6208,6098,7762,5792,1933,1533,1338801,450295,42774,19107,18376,8530,10846,5490,-92282,-64264,-905,5352,6266,8352,544,2045,-166357,-31374,17707,-3460,12044,906,5748,560,-124979,-48945,-1938,-1412,-229,7648,1536,2311,easy
151626,35266,8355,10936,8689,6146,2297,644,420881,33447,8659,10496,6662,7497,1622,1368,10147,49407,17922,-8757,4358,-2269,-1236,-1004,-379685,-3754,-7250,-5390,-5222,-4399,-1317,-954,-322230,-9347,-5978,24438,7855,7476,5938,-146,-385254,-29031,-5912,-8530,1117,-6214,-684,-792,difficult
259714,25216,12312,16219,8520,21975,14342,5554,842472,76797,20258,27690,18229,24292,13165,5947,-353971,-60011,-9926,-12497,-11085,20312,17878,257,-462832,-28206,-7161,10967,-7628,-10580,-3819,1818,-680049,-52865,2477,-22895,-7360,221,1348,-550,-834180,-65241,-17176,-21458,-12765,-19220,-10698,-3098,easy
101822,23533,3466,2134,2408,2292,815,536,11849,16244,5032,6713,6849,6676,3226,1652,33685,12687,148,-3379,-5468,-2657,-2832,-1218,109201,18696,-1067,-4911,-1893,-5749,-1765,-945,69418,5230,-2170,-4553,-3987,-3496,-2325,-732,147586,-7459,-3174,-5473,-6415,-5633,-2724,-1568,difficult
287881,116831,30521,8755,6333,9757,6173,4524,54606,55517,3862,4436,17776,12542,8943,7725,57100,-38970,7526,-1340,-14563,-9501,-3084,-6053,382131,11955,78888,3070,-8929,-527,-5816,-4338,-17766,-45492,7561,-2433,-15437,-9785,-3613,-5651,511634,317763,12659,17980,-6845,8671,1434,3237,easy
39536,41095,7524,4072,2210,1738,1214,1685,612610,60014,24983,13166,13456,4530,2050,2040,-576059,-23736,-4368,-1543,-11161,-1769,1328,2959,-586764,-43082,-24745,-12736,-10589,-4075,-1627,-1841,-583149,15739,-16484,-10389,-11388,-1726,-1185,-1178,-546325,-24599,-24239,-11710,-11847,-3599,-1861,-1360,difficult
532405,45509,14848,11677,11757,22527,20578,7614,183026,25250,5317,2629,4941,21079,9967,5530,527503,50651,20612,15585,24137,47647,52205,12957,688781,-7520,5074,9717,-420,-10760,-1978,-98,-111219,-8716,15549,1562,-3207,-19164,-7682,-4798,292450,46622,-3112,9329,6755,-11930,-103,273,easy
347679,80228,6252,4263,9704,5606,3520,2964,204133,38566,16527,6562,8631,4823,2122,1742,-172637,-23385,-14831,-4806,-7506,-3914,-1432,-1431,800225,194578,242,2644,17409,8218,8070,7036,145339,31844,-10505,-1562,917,1513,-59,203,-198742,-36388,-16005,-5471,-6528,-2686,-988,-922,difficult
613373,247020,19653,7653,9420,7428,3770,3455,88382,20424,5836,8102,6528,7526,4697,2267,31822,33507,1310,-2579,-975,663,1089,2107,-52599,-13641,-5157,-6375,-4261,-5046,-1722,-1792,2153543,905609,62804,10326,22368,9309,1070,6223,-32801,-19093,-3689,-3168,-5566,-5317,-4146,-1788,easy
124600,32669,8822,6139,7193,11643,3889,3037,438031,67407,14535,10236,14708,14676,5423,5305,-326106,-15969,10578,5419,-105,-808,1147,118,-358993,-61858,-12145,-8951,-14095,-12887,-5029,-4749,-350610,-33197,-8335,-3773,-10103,-6481,-1580,-3201,-218017,-27930,-12949,-9082,-5757,8045,-675,-1239,difficult
14387,5870,4968,6433,8211,28370,8836,4283,29800,6584,4921,4495,5272,5119,4914,3467,-27425,1269,-2891,5591,4529,25502,3281,1911,-17988,-480,9984,-1207,3775,22688,12753,1868,800,550,-2451,5875,4759,34282,2308,1926,-17038,-4197,-4454,-2508,-1309,10530,-2656,-2442,easy
47684,12502,3422,3469,2018,7025,2023,2019,426385,74077,45018,9474,5774,21894,12859,7168,-421829,-71506,-44543,-8913,-5365,-19314,-11526,-6186,-379150,-71684,-44462,-1726,-2257,-4491,-7897,-2578,-390060,-35043,-33447,-5831,-3881,-15791,-11581,-4918,-323764,-68069,-43932,-7551,-3523,-19880,-12341,-6915,difficult
598702,115528,12178,23557,11252,21000,6686,3750,641118,92820,28776,11578,14804,13078,5522,3942,-489222,-42527,-23667,187,-8241,3300,1867,3110,-364757,-40578,-23555,9674,-1605,-1162,-1501,-1920,505705,167740,2575,38804,3381,36994,7425,666,178608,6197,-21746,-748,-7743,-7443,-3137,-2626,easy
778782,192816,46221,19156,12734,25926,7988,7383,817685,67227,74764,35786,11627,12622,3805,3131,-73132,230703,53479,-23125,6864,10753,2407,1898,-49150,67019,-45355,5703,-3903,14596,4274,6917,617104,118567,-58835,-22562,4393,-1391,852,4474,-650434,86066,-63463,-26538,-2925,29256,9199,3719,difficult
72130,13090,6020,4646,3853,3560,1321,982,353683,121779,8941,5195,11642,4002,2682,3386,-301148,-115145,-8715,-3412,-10630,-3365,-2337,-3180,-324745,-116232,-166,8390,-8689,395,-1010,-2049,-171130,-100228,-1080,-3796,-6325,861,-1568,-2195,-329189,-103150,-1724,-3379,-5513,341,-531,-2192,easy
179014,31341,2450,6996,2987,4125,1295,1045,594415,81480,12040,17235,12478,16000,6574,3244,-427162,-57817,-8972,-13924,-7947,-10191,-5542,-2451,-360889,-33698,-8936,1857,-10401,-11082,-5031,-1452,-353569,-62430,-9277,-12456,-9342,-11923,-4644,-2038,-519986,-46613,-11176,-16434,-10275,-14304,-5899,-2857,difficult
