delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,state
976651,111456,31508,13189,9242,6759,942851,173889,33017,29514,6974,17311,-59822,-84471,-23346,-20589,1302,-12383,-759935,-105857,268,-17827,-2208,-8090,43542,83617,44449,-21251,7010,-8082,911414,-143022,-27409,-5635,2969,-13653,easy
1193813,147419,59677,32369,24949,17733,1270294,138759,39335,25234,5516,5705,-421995,-29695,42784,11964,17739,10584,187695,1534,-9553,1737,19866,17449,442491,-67429,14602,15858,23017,486,-514114,130231,33533,-1020,17109,19592,difficult
821855,272266,29161,37306,19731,12123,830151,66343,23061,28775,12393,8915,-517678,436716,31096,75508,42885,16088,713139,430047,13550,691,3011,9958,-801966,-63399,-22004,-28368,-12008,-8594,573322,20328,1757,-13706,-4538,-4619,easy
468473,105655,8970,17137,7782,7458,823795,53796,17231,7551,8566,5484,-117936,223896,-11901,36664,1082,3429,-152198,9679,-7806,6819,4268,2411,-706705,-32633,-12325,-5186,-6681,-2837,-444450,6492,-1014,45,-1806,4893,difficult
822443,388800,92693,38010,39349,21676,616424,64987,43098,24856,14516,12502,983781,80530,41,-10680,-9816,490,-422428,733108,134931,97834,61383,28953,-457884,-50807,-35046,-23047,-10449,-8720,720607,532420,98452,-11492,58212,15974,easy
622740,392710,44352,17155,14784,15334,708502,179997,24873,15860,11593,10783,545156,169556,10821,21158,25681,14134,-653798,203881,30847,-1545,-5546,2740,140736,581267,47449,-6289,142,3603,-375141,-103851,-11203,-8143,-7513,-2273,difficult
931425,131767,80555,52853,25482,25005,1025227,108631,52274,53384,19440,24410,1214302,-52829,-25992,-3405,-12428,-15703,-386272,-47216,-34434,-44546,-15270,-15687,-941441,-96960,-36613,-50272,-15872,-23161,-261798,289548,210161,96099,67739,56932,easy
807051,114100,27542,10052,5571,7420,360940,245529,28631,16978,10940,9038,1949341,61696,12418,8687,-2353,911,-19471,-199974,29083,-11490,-1549,-1185,88170,-218076,-22396,-12870,-8444,-2292,-233596,-169363,-23460,-12032,-9131,-3907,difficult
603357,92587,22667,11980,10073,7933,600646,182513,111606,73669,18135,25268,-366101,-117637,-91583,-67544,-9663,-21485,164199,-86927,-95045,-62081,-13680,-22330,194777,-208,-88061,-52940,1543,-4686,17970,-154933,-81066,-64191,-10447,-20840,easy
1074904,51362,43029,17005,17661,14409,319308,146287,18611,5840,6483,4627,1758189,-55156,113430,44881,30729,19805,251517,-113611,-16854,-3309,8498,12205,329853,-85802,14593,5142,6058,2652,682826,-125133,-13496,-2056,-575,4466,difficult
686148,272119,15439,19758,5088,8641,552569,56173,31514,8693,6063,3949,1326782,923158,3269,52999,7390,24178,-382905,7578,-18087,-2040,-3549,-2717,-502819,-21932,-28141,-2432,-3803,-31,93258,-45020,-21342,-4268,-3940,-2662,easy
852156,64916,33996,9106,11465,9362,755017,270020,9522,11787,24615,7739,894204,-153628,100051,1889,-5395,6609,-287887,-240983,-3512,-6864,-19839,-3661,309018,-215338,-916,-6356,-7549,5962,-526781,-210469,2271,606,-19819,-2419,difficult
765572,113136,34705,16380,7176,8703,400423,68036,8707,13777,6011,7290,1474778,270712,79353,16129,3498,9624,-385135,-62699,-7899,-11260,-2271,-4037,515646,14171,31716,13162,5,-3083,-144692,-41785,821,-7620,3427,3149,easy
188578,70549,19847,6646,12507,7995,1013304,157030,17464,31812,11905,18990,-681938,68282,41732,-12209,25392,5345,-970429,-151273,-16493,-30828,-10610,-18553,-970429,-151273,-16493,-30828,-10610,-18553,-676109,-111659,786,-26799,-1763,-12218,difficult
561960,37207,5448,4872,4027,2758,996618,297299,124186,42796,33719,23731,-874080,-268966,-121267,-39776,-32997,-21148,-345553,-271592,-117891,-41112,-29999,-21653,-869674,-279081,-120876,-39735,-32639,-21020,350676,-220728,-114917,-31073,-23132,-20072,easy
542872,104124,12312,6889,7337,6038,1092151,350685,75741,103328,30383,25671,409311,-340778,-74533,-99375,-27119,-23100,-1054732,-332516,-71979,-101641,-29762,-24628,-968159,-239019,-64873,-100012,-27532,-23408,-583536,-73932,-42330,-84730,-7770,-7397,difficult
1089369,193641,49649,47673,7948,18561,360465,296268,7985,8856,22541,9156,1553500,45089,81138,60394,-10129,21181,-97130,-202420,3507,-3713,-20219,-5020,1098550,-13036,63611,100653,-9255,23274,360695,-240142,18399,-2067,-18770,-1817,easy
903175,110143,56953,17281,6634,10434,558079,71655,13131,10297,2280,3495,1430700,28110,61257,22024,4238,7850,189577,170829,36982,6531,8791,10010,-227271,-4657,-4821,-6794,1927,1033,-12621,-40330,81871,6175,2460,8864,difficult
1053269,362269,110534,32849,26163,27820,965265,163341,69462,16966,14392,23089,-593515,-103919,-52499,-14473,-8106,-16913,-346564,-100788,-48312,-3039,-4520,-18732,210215,129524,-33680,33859,-955,-10718,1081880,870893,298777,47185,60663,65287,easy
859577,254920,115769,48817,12193,17921,94803,27730,6054,4379,3921,3669,1196069,145257,161946,26242,6455,24035,1643827,777489,285007,156545,30147,37676,227015,1707,-4617,-2373,-997,-2338,-7817,-15693,-3476,-2664,-2519,-2366,difficult
885242,209457,36520,29417,16425,30843,1029169,98524,28700,28724,11987,17344,-685821,-55704,-12207,-10621,-8720,-10450,17506,-68585,-17510,-19344,-7453,12164,-354910,11567,-18856,-3480,-7840,6547,447515,556452,79851,36215,41763,45734,easy
494370,266992,12293,12367,5191,15870,629584,86593,25680,7248,6486,7462,841110,743802,-13350,16792,7211,40153,-269084,82173,2838,6409,-1660,1357,-603471,-63202,-23941,-4866,-5363,-5173,-509411,-41176,-19096,2141,-5368,-2706,difficult
493081,97056,32533,21051,10196,5665,430693,20279,6642,4713,2264,1892,810171,205397,94181,48731,12284,11174,-38453,71246,13599,20824,19625,2944,-229561,-12625,-3954,-4177,-1533,-960,-292607,43088,-261,-26,1353,1933,easy
1972848,240389,34205,64294,20925,26360,1174529,517943,129485,145108,54044,32218,317501,-182444,-80195,-6840,-19810,-977,209565,-434885,-124686,-106127,-34489,-16375,643760,-363611,-112586,-107965,-46035,-24802,2022451,-129278,-63654,-102324,-32142,18723,difficult
849423,130498,28739,70883,23212,15842,706417,135201,93162,20358,22532,23974,402316,196384,-69724,169970,8503,8796,57241,-100061,-81198,-11964,-17828,-21837,747516,12406,-18192,62318,32731,3387,-635051,-127541,-88580,-18225,-20685,-22874,easy
846003,42720,8034,12075,7313,3214,873441,121356,23203,33782,16612,7315,1110261,-107766,-19693,-24073,-10957,-5198,195406,-23997,-13691,-7434,4883,-917,-671416,-90017,-16328,-25398,-15223,-4077,-744003,-92763,-10964,-29923,-15901,-6214,difficult
457445,95570,14717,19014,7291,5113,947604,53016,25563,39162,23456,19048,-485545,41439,-10859,-18421,-14023,-15451,-883196,-28646,-22513,-37106,-21116,-18190,-359334,130088,-15909,6016,-12998,-14538,-232563,27334,5897,-31081,-16523,-7562,easy
1513823,338879,102709,81993,37018,37224,286372,80222,20101,9202,6269,10319,1802959,601271,5977,147475,63702,25771,2027164,231907,190178,78135,16756,80272,104521,171645,121449,57320,37356,3764,975160,29805,12828,8233,5181,-2187,difficult
818836,112519,63416,47736,25671,16034,688573,350147,49827,35218,46325,21897,-138294,-265557,-18278,13794,-40085,-1301,-62089,-237067,-34535,-11034,-41092,-9930,1305180,-140001,144897,57835,30447,3450,-583746,-307889,-37729,-10522,-31885,-15670,easy
600235,142444,13172,18496,7640,6995,802938,270510,199760,56181,40871,46115,-43442,-253500,-178101,-50207,-33842,-43311,-48774,-20837,-187366,-38422,-33773,-34364,-531859,-236588,-191796,-31615,-35010,-42417,-186736,-1339,-189091,-30497,-30300,-36387,difficult
972598,225205,35958,45420,11532,11954,2311730,405933,189583,60584,39611,41894,-124857,276688,-165311,68303,-17195,-15135,-2212231,-352331,-164042,-51314,-33678,-35730,-1065154,-306280,-148789,-53479,-30968,-34466,-1954285,-340988,-136359,-24166,-30474,-34428,easy
689903,78885,35771,21721,12173,9698,1061336,112236,25097,22018,12464,9857,454921,-1621,21335,9086,15136,14854,-555393,-53556,-613,-14913,-11112,-6492,-734512,-77560,-10732,-12843,-9443,-5294,-650749,-667,32706,17481,4255,-3705,difficult
865833,52329,8234,11372,4094,6837,677991,128430,22625,14576,10255,6399,-102538,-57135,-15203,-9956,-7741,-1492,1416056,-82105,-18339,17606,-5261,9340,-476109,-100881,-10775,-10315,-6748,-3757,-86041,-64284,-13248,-10153,-4894,-2339,easy
562325,112948,37313,21327,9797,6481,422713,105876,25671,15546,15903,7185,-106370,-1714,15029,-11187,-9764,-2669,-140986,82199,19412,10049,-5829,3163,-121297,22048,21290,35881,-3291,-514,927100,-74244,-9163,-11621,-5540,-2796,difficult
622523,91795,30463,12798,10726,9385,654906,451082,11173,17719,30852,26362,111965,-241454,82215,1685,-8547,-2061,-642776,-435887,-9848,-13197,-30606,-25814,1048875,-319129,4335,5630,-15210,-16406,-647598,-440678,458,-13801,-26142,-23628,easy
