delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
164894,64011,16505,8129,13772,18984,15129,4977,685732,374393,119911,34910,25269,50308,42388,32073,-360953,-306940,-105117,-30526,-22180,-48347,-40792,-30764,-647637,-371417,-116880,-33952,-24772,-50029,-42106,-31991,-553924,-252789,-88220,-15865,12461,4403,1121,-18534,easy
114662,104180,12422,5461,5219,4149,2080,1782,109582,95413,43893,14939,10176,12613,5300,4729,-47986,132520,-11753,-5601,-4890,-5950,-1388,-1545,-84445,-86755,-42537,-11913,-9514,-11703,-3861,-4322,147670,-19464,-40123,-10920,-468,-7740,-4411,-2973,difficult
41030,21948,10159,2829,3093,3950,3428,1478,338539,316078,18027,12289,15957,14004,17989,14572,-278573,-286665,-8939,-8532,-12680,-12918,-17091,-13881,-329967,-312375,-15887,-9408,-14025,-8829,-14290,-12641,-283988,-283350,1222,-10439,-11886,-8416,-12303,-12760,easy
367067,74662,12258,5378,4304,8175,5021,4663,147259,26426,12273,10894,3523,5414,4087,3089,-46758,-21378,-10824,-10437,-986,-2797,-3191,-2535,607719,134459,10851,-2099,1276,13387,5186,6854,98464,31627,-72,-4012,2052,-2306,806,404,difficult
737349,46037,9683,7142,12879,8726,6784,6374,717742,378609,18534,26697,11757,17660,10843,9518,-632987,-373542,-15833,-25433,-10276,-16875,-9206,-9251,1294646,-278724,7062,-11483,21445,382,1002,7408,-602839,-345450,-17783,-21750,-7803,-10310,-3972,-7588,easy
784910,229778,69788,55886,48438,39949,19234,11363,515541,141300,28084,17197,40450,22440,7594,9829,-368072,-136648,-26402,-14120,-38124,-18589,-4794,-8969,850218,293791,107323,120864,32038,65020,18511,-691,325961,108290,44191,9322,30050,6096,21203,14263,difficult
1035170,77050,11965,16773,14376,10898,10322,11927,587352,169467,58928,11407,35959,28557,29251,15471,-370113,-146743,-42667,-3774,-33651,-17597,-22037,-10303,-541864,-119534,-55265,-1891,-31335,-27332,-28137,-14701,2255430,-10975,-42958,21762,237,-8048,-6612,14373,easy
1129676,98592,24377,13784,10838,21337,11516,4309,180916,97478,12111,6042,12559,15762,17934,9715,1334661,17007,25240,8086,-7699,-2618,-10273,-6441,1682124,69708,14586,17749,13514,30914,5033,-2631,-170504,-83372,-3027,-2609,-10977,-11572,-14013,-7145,difficult
517850,121708,76911,17007,56997,29551,11886,4657,918119,211454,53595,39976,20856,34201,15796,19157,491648,141832,170187,7637,146079,50007,15520,-8737,-795227,-201327,-49492,-39218,-17337,-32867,-14038,-18459,-897228,-209742,-50748,-37325,-20320,-31090,-13211,-16304,easy
756571,273804,40879,16399,15175,28874,25129,7543,1080179,152842,37804,33788,26241,24697,83476,10879,-742239,77146,-29588,-2658,-14511,-2584,-69093,-3974,829756,432642,74053,-17208,6684,33321,-25005,1105,-1058341,-146902,-35241,-32302,-25372,-18207,-80944,-7138,difficult
572254,26358,10362,14179,8312,7133,4916,2953,621853,298870,119820,18674,10988,38834,12607,7066,-271666,-258783,-111787,279,-6889,-32929,-5218,-2548,606217,-267274,-104984,-3317,5932,-28348,-8722,-4461,-483348,-291480,-111604,-10447,-7071,-33826,-9132,-5329,easy
400418,74127,12484,6877,5142,2842,1603,1174,366548,67211,8966,14090,11546,13321,9087,7433,657305,104542,7875,-3941,-5068,-7667,-5966,-6288,-262920,-60159,-8380,-12807,-9686,-12428,-8835,-7293,-292774,-23634,11058,-4892,-4458,-11343,-7652,-5196,difficult
1083354,130571,21121,26616,16729,20740,11666,7709,283943,74224,7882,9692,12976,10512,6574,6762,615184,-29313,20828,33897,11843,26893,6583,3906,-237501,-43257,16847,-108,-11144,-6544,-1261,-5183,2020551,241610,2043,16983,10560,10336,9953,4118,easy
261104,46872,9551,6866,4811,3792,2643,1613,150382,38951,20296,9621,5895,8590,2466,2340,548071,78533,2696,9081,5984,393,2661,659,-132872,-25726,-17392,-8733,-4974,-7144,-511,-1142,-83032,-29045,-17539,-8614,-4261,-7642,-1618,-1697,difficult
310329,74220,21579,16293,9369,33854,10162,6233,138464,23847,6638,12850,9958,5346,2359,2349,-111081,618,-665,-7818,-802,30026,9159,6294,750784,145880,34969,20122,4596,19187,1749,105,-124107,4620,10520,-1976,-5560,36311,12501,5254,easy
97401,17803,5192,4709,5421,3370,1067,772,113680,41459,15009,2045,5723,4675,1886,2161,1329,-24883,-7128,-1184,-3766,-2836,-814,-1738,-82497,-23179,-10607,8230,4404,439,-169,-490,32332,-22906,-11717,945,-1543,-1519,-1473,-1940,difficult
212741,87207,9321,4070,5395,10126,3512,1980,62334,17471,5699,5669,4900,12805,8891,5553,173160,104326,11152,68,-231,1524,-2926,-4053,57388,11928,2083,-2650,573,-7877,-6623,-3135,220672,92953,-2368,-2215,1143,-1683,-6587,-3531,easy
484822,61680,13622,15340,22561,11153,11233,11002,855211,119287,23162,22316,15196,18437,15344,4019,397407,-15068,-357,4396,17025,-6417,-7208,10003,-675238,-56582,-17933,-12911,-5184,-13354,-11062,-1967,-833337,-101171,-10329,-12414,10253,-2080,5938,12912,difficult
657759,92745,18612,8816,2931,7048,2574,1221,529266,454953,24749,15829,15155,9936,8914,4572,-478096,-439503,-17665,-13697,-14291,-9231,-8437,-4278,619529,-352350,-6044,-3921,-10153,-2916,-6182,-3316,244046,-294770,5299,-3420,-12227,3484,-4400,-2459,easy
1057344,572175,111983,56131,23286,35837,36176,45167,524306,222371,98716,29984,34543,24381,17448,7756,-125683,358536,-35754,83127,176,25087,17033,15990,1579475,681963,67178,10967,-24045,3169,34773,93225,145322,8914,8376,-15652,-9903,6111,4378,3019,difficult
401122,249121,54423,15424,9875,11984,5938,6500,895375,117331,29600,13299,19389,12951,12765,8932,-615400,-96772,-24707,-12160,-17474,-11658,-10998,-7919,-240662,387684,124808,17668,641,6234,-1376,769,-626697,104457,-25631,868,-11709,2523,-8106,-146,easy
948349,405145,91378,37955,14457,18614,8559,10444,1250190,335652,22342,23574,44261,24321,9528,6810,561680,115050,10646,11817,-35081,-12720,-1140,-3924,-744996,217831,146996,15977,-24683,5537,-2579,11827,-722206,-124401,49467,15348,-29649,-9937,812,3000,difficult
631114,51468,38194,9811,8258,20670,4205,8130,1077775,109741,37063,11848,13863,25176,8435,9719,-964601,-98854,-33905,-9194,-11203,-23884,-7436,-9037,-1065463,-108122,-36135,-7656,-9360,-21248,-6322,-6923,690081,32157,73434,10739,3748,31614,1067,11193,easy
424634,339338,12111,14673,15662,12975,4767,6132,320546,48638,11541,18895,13822,20386,12808,6652,-243336,2192,1602,-12466,-8500,-15245,-11221,-1852,593130,820583,6483,-316,16873,3322,-4240,3015,-37531,49326,-6374,115,-2852,-10311,-8662,-2723,difficult
705196,279631,27466,33927,31502,33263,24752,26866,292900,141749,56756,34075,19706,15106,10797,7918,203576,-86568,-36264,-17700,-12811,-9143,-6029,881,942423,81103,-35891,25541,-2971,22915,5921,32747,90888,419112,-15714,-8285,51171,40699,41973,23217,easy
226846,136971,7799,9120,6221,7141,5969,3881,588228,230612,12235,13049,12009,10261,13965,5003,-565411,-180354,-8035,-8327,-6331,-3850,-12057,-3766,-409877,-181681,-1148,75,-9149,-6791,-11203,-2466,-108858,81112,-4125,-3535,-1885,1281,-728,2866,difficult
1283708,349305,31458,34180,23307,14621,15967,8083,267125,83498,10875,28658,13293,19802,11002,12570,-187611,-60399,-6502,-25030,-9791,-15500,-8751,-11107,2178795,393807,29356,7137,17122,-2406,4612,-3664,1058566,464014,38894,34459,22710,2362,19033,1311,easy
817393,250217,23288,9827,26287,16937,7966,7521,503592,113942,24565,24931,10273,22719,26200,11224,749418,125250,-16873,-5515,46881,-13516,-23032,-4825,-478392,-74306,-15231,-22939,-7851,-18414,-22208,-8312,670378,357880,28272,-16859,9013,14585,-9463,2027,difficult
459053,84402,14268,7992,10217,5881,2361,3469,150226,46307,1588,2641,3831,2180,1199,1199,72419,28861,10134,7796,4319,2405,333,501,920980,118063,23276,10498,17226,10195,3776,6606,-66919,-32640,4630,-2242,-2386,-1496,-622,-296,easy
833925,154117,74385,31159,20362,9958,6324,4291,179069,38124,9242,7989,7133,4086,3763,3684,-152412,55381,22718,1244,561,-1942,-1265,248,2268986,305382,157915,61325,44617,20742,7804,3703,-152007,-12783,14796,6941,-5492,-1184,1145,-2131,difficult
259165,30591,9301,5993,4246,3670,2994,1950,429424,181923,26841,17884,20959,18803,10650,18360,-254338,-166546,-24563,-14771,-15919,-17423,-9674,-17422,-228912,-128242,-10979,-10728,-17497,-15292,-7155,-15881,-27526,-159209,-17079,-10173,-16724,-12685,-6139,-15927,easy
1211928,336328,49093,25837,49428,29135,25366,15406,958110,379404,44743,19475,24002,21798,13679,12105,-761252,-144146,-12339,3888,48694,6799,7539,-273,1385809,113992,41434,14263,9727,14550,30617,10949,136898,-99075,-16046,936,17857,661,-3094,-774,difficult
316966,63076,17436,12925,12016,5926,3476,2705,96749,44401,12146,7416,5364,3992,4679,1606,-25864,4683,6980,7485,7934,1707,-3182,-687,555033,76691,5189,5496,10789,5802,1601,4195,131483,-25349,3700,3546,1232,-1706,-2027,-212,easy
626584,92815,58086,38605,9541,13979,11740,9209,1005568,358896,11971,34382,13652,26444,8902,8294,30639,-224381,145198,74237,8129,3971,20174,14284,-328300,-249773,1002,-31706,-10939,-21301,-6250,-6603,-839292,-324090,-7855,-29861,-9523,-20065,-5410,-4935,difficult
873987,291140,89854,42199,31793,37019,22224,20095,410218,264970,39177,33902,14086,21946,13787,19747,137809,422873,86506,3519,32866,26762,27632,11545,1387913,-108703,92161,45733,23537,29034,4909,4787,-134415,-235661,-26637,-24360,-3282,-10578,-7229,-15287,easy
995297,68607,8964,30950,12977,9041,10854,9582,661674,68764,23868,14896,17106,21725,15272,7920,1326338,32227,-18939,44990,10113,-9714,5047,4403,103717,-31918,-5360,5797,-10930,-11327,-7462,6085,-429185,-779,-20412,-2625,-11570,-17010,-10838,-5502,difficult
652620,60104,24781,15206,20371,11617,6050,5115,458313,211884,103941,21151,26836,13881,10032,6400,-275264,-157601,-97850,-17029,-11010,-7723,-1381,-3277,80828,-147598,-53473,10366,11339,10368,-3481,-352,777358,-150140,-86157,-11173,-19723,-9437,-7083,-226,easy
671074,105462,14594,13265,8494,7243,2766,2813,72059,36735,4719,3477,3743,7828,8779,4404,1755806,178892,18016,19934,13969,8247,-3899,362,110055,52668,12498,9984,1595,-6010,-6685,-2568,-68815,-25378,-889,-555,-1312,-3991,-7456,-2567,difficult
558555,121565,37712,22467,11562,12247,8213,4630,956909,334666,12460,7948,7503,7376,8243,5980,71247,-265417,61288,53910,12610,23828,15191,6105,-648862,-321866,-9010,-6228,-4892,-6255,-7864,-5543,-617446,-52019,23478,-4126,4460,-2961,-7416,-4611,easy
202329,47408,8764,5164,11180,10929,5119,7118,333157,58761,23560,13951,3644,6540,5988,2936,-159087,8871,-19222,-8320,3530,2048,-3306,2343,-114906,-38700,-15964,-10538,-253,-3334,-4684,-1886,-118490,-4229,-9201,-7502,19330,14452,5383,12090,difficult
695622,280934,27429,10575,15997,13638,8202,3198,35594,18440,4101,5133,1644,3711,1200,720,539260,177029,23645,7717,23777,3212,8270,1038,256651,10644,14,-2568,712,-1710,446,-322,1184173,599809,46325,11178,18571,28279,12289,6717,easy
93630,93997,6234,5206,6208,6050,3211,2605,688437,58311,19258,19308,13238,10926,3930,2849,-532475,38881,-17759,-9284,-3412,-1763,291,1984,-650168,-43067,-19025,-18705,-11020,-9604,-2595,-1567,-601778,111243,-2288,-14317,-6659,-3260,146,-1149,difficult
345953,228757,58876,25632,41995,51872,72193,22291,346644,195821,18293,21918,19116,14985,29744,10748,340647,111282,132501,44240,57498,117653,158423,45074,-252522,-151092,-1478,-14826,-9385,-10114,-25987,-7884,-90197,138617,-9274,-18271,20523,3122,-5088,-2560,easy
217151,267460,11265,15528,8544,4699,5282,4949,387330,126518,37606,13150,15291,12437,9405,10286,-194579,318956,-24276,19553,-4926,-6485,-6118,-6344,-36242,13611,-20383,-9601,-10516,-9502,-2507,-4451,-279716,90258,-34363,-2819,-4798,-7228,-3743,-5217,difficult
513615,403575,32427,57872,49851,15467,8164,4758,161556,124483,8499,12210,9893,14000,14322,10804,390561,380365,5202,44978,34915,-2263,-8583,-6529,390561,380365,5202,44978,34915,-2263,-8583,-6529,275054,76546,61379,47031,50045,8927,-1309,-5081,easy
588652,159122,5599,19170,11873,7194,5347,2209,358370,365005,22080,10950,5395,11901,6678,4054,-205273,-320675,-12549,16808,1939,-4278,368,-2708,-326641,-361875,-16647,-9465,-3290,-9290,-2364,-910,1222759,64901,-20246,17317,20784,-554,-1998,-1918,difficult
585268,115975,17075,4621,8819,6349,3731,1648,267248,178404,63652,26535,14882,18301,20895,20372,695105,-25881,-48114,-18977,-8859,-11731,-17541,-18489,345287,-126217,-53804,-23528,-8129,-12816,-16539,-19335,-86333,-35188,-37814,-23238,-1200,-11308,-17413,-18347,easy
712416,74548,17624,9908,7642,4760,2883,3189,291107,141907,12928,4627,3854,7995,4838,6043,869068,-113401,20185,-3218,7869,-729,-863,-3933,638004,41765,-1118,21151,3991,-4362,-1775,-3848,-243145,-130442,-4978,-2091,-495,-4613,-3227,-780,difficult
235310,40497,7676,3038,3945,3470,1624,1558,89442,17285,5628,2116,4164,3409,1692,1336,2309,-11005,-1843,-309,-2910,-2010,-1284,-927,466426,61948,5214,743,3031,-809,797,64,-31130,18692,2773,2333,-778,3001,284,1528,easy
469112,176277,16702,13451,15254,15416,8952,4306,523254,130181,27033,21711,14698,19304,9237,12160,-374949,75992,-20956,-18580,-1069,-3570,-6546,-10188,505188,84294,5145,4807,11746,-2923,-282,-7827,-292665,-21999,-15181,-11008,-9010,-5171,5974,-5546,difficult
987933,91615,8352,7543,17027,11503,8060,6225,148792,59661,60271,22810,7230,16292,5389,6373,652285,31529,-55653,-20234,28,-10820,2411,-2960,173696,-7931,-54707,-17733,1398,-12612,-2129,-1884,1691442,72263,-45397,-7834,27966,9065,7731,4399,easy
346231,144669,14558,29947,21621,15425,6565,5679,389489,145653,6201,28304,29906,17524,9668,10947,-229607,-86499,2274,-21743,-23041,-6615,-4216,-7333,36354,-4036,16533,-20578,-22741,-9613,-5851,-7113,63479,87584,6265,47250,20928,9930,758,-1358,difficult
101964,201058,16060,9498,15485,9630,3070,3071,194763,74515,12632,6126,3427,4114,2231,2404,-105696,-15849,-159,-756,3457,310,452,494,-15647,458101,21759,11919,32597,18673,3897,3650,-157055,-62622,-11316,-1047,121,-2436,-1833,-2142,easy
1886827,249360,62437,30843,11930,10907,9623,5148,563667,100989,10417,31427,18321,25185,26530,9097,253510,-53066,-1631,-25731,-10717,-20384,-19754,-5838,2111642,251406,148234,23434,3661,-4342,-15967,-2907,1604327,246773,9457,545,-12118,-18107,-14999,-3103,difficult
64677,24996,4754,1442,1599,2216,1034,978,512587,125570,32346,17813,20656,12079,8916,5633,-440322,-102327,-28575,-16225,-19400,-11070,-8042,-5050,-440527,-112190,-31827,-16947,-18441,-10923,-8399,-5143,-462882,-87205,-22374,-15942,-19331,-7596,-7205,-3771,easy
720896,203414,24673,12878,19241,23791,13584,12694,382664,173645,41953,35604,22855,20025,21375,38839,71968,-3169,-16523,-15290,2507,10458,-6838,-16029,584822,2945,-25150,-28666,-15764,-12349,-11507,-31607,357906,89532,-10167,-24221,2414,13188,-5028,-30799,difficult
733496,379522,90395,21414,15484,26891,10413,7232,609183,205881,9905,8070,11335,13265,12727,7725,-600215,-178311,9083,-349,-2815,6006,-280,1191,1214350,725296,216198,39808,25029,39457,4816,3476,-241197,-26061,16189,573,-9767,-4584,-11479,-6146,easy
60209,18463,6832,2496,2365,2254,773,759,72722,22955,11639,7593,7708,8162,5077,3635,-61792,-16129,-10486,-4763,-5882,-4959,-3916,-1936,22408,14358,5765,-3668,-3214,-5548,-4467,-3289,1845,-11704,-9700,-6860,-6933,-7216,-4530,-3404,difficult
349474,85165,14523,3655,4572,6458,2666,1993,175553,37342,11979,12961,11486,11343,5132,11023,237274,171669,9801,-9989,-8728,-1229,-1445,-8149,445525,327,7176,-9775,-2770,-5817,-3579,-8967,-161037,-28526,-9346,-8153,-9244,-7610,-2374,-9974,easy
1050860,252945,19039,22127,18065,12928,7998,6923,428174,77120,54375,26981,20486,31357,14482,11673,1185806,184187,-28667,-7769,4982,-22729,-9935,-9136,748929,193,-42047,-3914,-5426,-22036,-8343,-5583,-66678,343094,-35293,-2879,-6820,-10522,-1175,469,difficult
378444,322006,23815,16682,14993,14823,9009,4149,666500,152110,35132,43399,17188,33067,20239,10813,129662,728649,12468,-2030,2854,-5682,743,-3445,-488444,-94723,-24196,-42418,-13313,-30937,-19038,-9836,-505385,-124237,-22224,-35703,3873,-18114,-15394,-6711,easy
390583,155622,19475,15582,21361,8687,4553,3193,232511,85248,28542,9735,13588,23009,14765,16281,46406,-17549,-17023,-3613,2090,-16311,-11871,-13507,-44118,-55287,-8988,-1879,-3025,-16026,-10590,-13635,471927,283957,-1190,23033,24254,-10629,-8175,-12121,difficult
492458,416771,51153,23028,30543,14201,9306,6408,514169,184687,73770,11952,31104,25912,20322,21675,680898,1013862,35720,18027,48959,4843,63,-9371,-413111,-158682,-53807,11488,-23449,-19307,-16218,-17753,-332919,-158928,-49763,3712,-27194,-20669,-16892,-18677,easy
685116,87709,10614,5997,8026,7140,4167,2360,135427,21905,9510,15778,16576,16884,7369,9177,345950,147909,-2435,-13239,-5167,-6358,326,-6696,1324578,38430,10612,-6310,-4742,-8240,-2891,-4992,-21461,11072,-4866,-9795,-15742,-14634,-7040,-8764,difficult
950265,39732,9740,6304,9226,10468,2935,1758,183402,15048,3126,3368,4797,9035,1479,1555,2422614,56399,16695,11027,16838,14581,1852,641,-154480,-5302,1597,101,-1336,-3403,2936,857,32456,22956,1551,-2320,-2216,-6880,-420,-888,easy
107597,51291,14447,23786,8250,5225,1272,2082,368131,60866,12651,6789,5493,5384,2835,2203,-225551,63962,26624,58694,16206,5773,-546,2417,-319985,-47406,-10385,-4781,-4509,-3354,-2092,-1269,-236067,-45281,-10851,-2921,-3427,-2896,-2050,-1511,difficult
325246,111722,14491,10342,10556,7234,3195,3503,533603,152942,16772,9053,20423,14936,9543,10771,-455470,-119144,-10825,-6412,-18726,-13419,-6705,-9678,271643,41588,-6982,6829,-180,-2446,-5020,-3512,-441245,-46105,10963,3449,-10694,-7240,-7318,-8613,easy
94189,114298,23265,11474,2835,3863,2010,1339,529125,75789,47980,15548,19779,10433,10175,6290,-317752,222104,4985,-1298,-15931,-2437,-5906,-3511,-465187,-47077,-46702,-15088,-19215,-8687,-9911,-6060,-521868,-59499,-32429,4165,-15687,-8586,-8677,-5282,difficult
432461,28331,25050,6867,5104,6166,3249,2623,309420,74777,22409,12336,10002,10609,5599,5472,184416,-56638,-13720,1968,-1869,-4125,-1895,-2499,484872,-13450,37776,-10029,-5483,-5903,-2440,-2196,-300166,-69250,-16133,-8345,-7341,-3302,-2715,-3852,easy
613670,135166,9165,28396,7267,13577,10501,6818,653110,177890,37137,13220,8802,7045,3040,4144,-316464,-149914,-29814,-8639,-4563,-3854,-1740,-3229,-546456,-157371,-30933,-8218,-4518,-4886,2384,-1716,744601,179113,-23169,62386,4477,28337,21738,12967,difficult
454401,213985,91502,23009,25012,15643,23203,13338,190698,68577,20616,4220,16587,14638,8006,11437,-88381,-47572,-13049,679,-14941,-12078,-6575,-10442,-150310,-17655,-9383,1073,-14971,-12597,-6926,-10669,1029800,501452,235091,54616,55186,27689,59091,26814,easy
136608,36728,14089,9043,3994,10216,4328,3137,721111,210362,41803,12428,4356,15768,9090,4800,-359717,-123723,-6132,9578,2248,7824,-4409,-1755,-701414,-192956,-36430,-11106,-2628,-13377,-7925,-2984,-692378,-204224,-40579,-8627,-706,-11104,-1951,-251,difficult
708583,305250,15011,71466,31246,23679,14587,10062,142204,49513,7945,8131,5204,4912,3334,2874,803262,179104,9840,84587,16875,22480,12659,1916,755317,153676,9819,89779,37375,27420,7993,9812,140558,434431,1538,15638,23876,6402,13108,9836,easy
92657,117599,4320,3669,6379,6522,2638,1526,370302,128277,24304,17475,21766,9699,17828,6697,-140544,189432,-19096,-12347,-9513,5131,-13743,-4015,-338712,-96138,-19196,-15676,-19948,-6818,-15563,-5340,-353680,-125327,-21661,-13394,-16699,-7843,-16263,-6157,difficult
231809,25625,6563,4773,4730,2996,2271,2693,277643,70280,9782,8762,8266,6173,5054,4736,92860,-18747,2252,-203,-2670,-5284,-4201,-3197,-103627,-62024,-4869,-6665,-6046,-4294,-3823,-4378,-126734,-53194,-7039,-5098,-1893,48,-324,1446,easy
1737406,334778,92007,39249,12941,10866,10329,7597,320374,149973,39653,21542,17108,16402,17360,8944,1605976,472028,184774,60394,10636,-1107,4565,5811,1078171,3733,-27401,-8401,-10211,-6897,-14202,-3665,1566948,78655,-312,1129,-12925,-8605,-11457,-6187,difficult
610197,183286,62674,26196,29956,9374,10720,8692,467174,116674,19793,24362,16141,12123,11549,8901,-263430,279766,87449,26758,45640,1404,347,6450,-374589,-61509,-3609,-20721,-12227,-7904,-4321,-4391,1067088,-18421,44804,-536,8032,-1748,1486,-2686,easy
237660,153118,30521,10787,7456,9477,6963,4017,146585,115809,16699,29879,11300,19807,9160,9554,361739,164942,429,-7715,-1846,-946,7176,-265,22244,60628,54070,-21051,-1351,-12375,-5248,-8695,-110757,-113644,-13033,-28511,-8336,-17668,-8518,-7651,difficult
167553,135751,16641,14874,14450,6920,3349,1992,256333,103784,20605,14115,11913,9716,9022,6051,-106483,145057,28185,14225,21817,88,-4346,-1919,-135738,35047,-20100,-1127,-4065,330,-4305,-4847,-24119,-84204,-19976,-10821,-10142,-8807,-8369,-5411,easy
657012,207576,73944,21480,15781,20210,7739,12918,218230,233638,16159,7633,12210,12392,4801,5717,-46543,-70149,-6729,587,-2326,-5835,-2104,-3220,843836,-58828,26722,22565,5070,18574,8516,20151,519053,50790,153363,18388,7969,10716,2403,4671,difficult
641947,75234,3425,12221,5679,6110,2960,2093,460245,53953,24323,19970,8802,12829,4869,3628,571699,-5049,-22272,10554,747,-3306,-733,-447,145872,2320,-17495,-18352,-5852,-11166,-3234,-2753,-172464,66571,-22926,-15449,-4263,-5684,-1761,-1406,easy
1164725,616166,57912,30154,23973,18428,9790,3886,64454,51991,12633,3424,6172,6813,6010,3205,2752687,1686276,133162,39630,52345,37991,15288,4829,48599,4652,-5176,1414,-3068,-5236,-4992,-2718,499528,1596,7850,39145,4125,2091,1043,-69,difficult
198686,89530,19932,9114,5543,9027,4032,2353,51763,48141,42715,10128,11155,22625,6348,7391,224714,74459,-20425,8379,-365,-9463,1767,-2958,85205,-22627,-40172,-7024,-9097,-17524,-5410,-6579,130851,72336,-7753,-4397,-7375,-13808,-3304,-5578,easy
234186,85166,33666,22334,15508,9725,22872,13157,692006,94623,40427,15871,5740,8046,8798,8345,-335230,1261,-12963,29211,11393,-1397,9393,3303,-358323,60223,32170,4027,20717,10507,37142,17397,-679907,-89855,-39490,-13849,-2806,-4074,-4313,-6264,difficult
