delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
497610,25716,24327,48914,3155,5279,5144,2217,872902,597101,96011,50977,41617,17821,10663,11483,-43472,-555125,-51036,43120,-35812,-8076,-1163,-7196,-707113,-587645,-92332,-47247,-41112,-17009,-9876,-11336,difficult
554175,17731,7279,5102,3085,4106,1625,1327,2357592,619777,161455,148690,26957,49154,29851,16781,-1818257,-610831,-156955,-145181,-22451,-44534,-27902,-16168,-1788577,-593261,-151398,-141995,-25293,-45563,-28550,-14741,easy
1461234,177535,97141,27158,26671,8880,8610,7279,1711618,89844,47367,63012,22004,10397,6099,4864,-353040,-28143,3377,-37897,5287,-5549,6808,4013,-147728,203525,96170,-33811,4047,2515,-1787,816,difficult
467192,22193,13354,3412,6043,3938,2633,957,945483,146735,28198,34017,8774,9611,4342,3681,-102587,-111103,-4114,-27807,676,-3364,460,-2357,-853996,-137981,-25574,-33403,-6138,-7983,-3878,-3091,easy
298390,108223,31214,22874,9776,5889,7120,2426,359463,95440,22370,11506,12676,7225,4106,2499,-42737,75788,27050,29709,4700,3700,9046,1436,-79409,-50223,-9362,-6974,-10501,-6372,-3018,-1583,difficult
1168598,146521,35020,35084,19835,25286,11845,9881,1405155,498759,41037,57875,38576,26566,13743,12688,-703186,-446587,-33577,-37494,-27919,-17571,-9342,-4888,230072,-257890,21543,-8089,-9564,15011,5546,-727,easy
582099,172632,30358,6367,5714,13046,2773,3023,871117,64320,18664,18821,10458,7225,5255,7074,228659,233514,16364,-10826,-3212,16279,-859,-2032,-806695,-16890,7023,-14082,-6277,-4638,-4106,-6071,difficult
452041,18273,9403,1736,3198,2314,908,2056,420516,356878,52703,72287,21145,11339,5996,8414,-401024,-342089,-47377,-71226,-19680,-10062,-5576,-8191,464073,-335122,-39224,-69877,-16215,-7988,-4601,-4526,easy
1150705,286715,27709,40559,22278,32890,27604,8951,1212430,608978,38353,37798,25661,38772,18464,21739,-332702,-508019,-29965,-5017,-11803,-30109,-7925,-16533,209252,-136507,8676,10538,5036,18345,26205,-9043,difficult
1973208,192462,49002,91514,16290,24918,16139,7067,350768,671900,13638,129008,15763,11580,8212,13401,521117,-611668,42729,-100707,-10982,3015,-1072,-9507,2723762,-347208,27999,25718,12035,23661,16926,-3162,easy
1010571,71750,22792,30933,8743,11043,2784,3382,519175,27638,14472,4314,6157,5935,2230,2377,457193,28315,-9184,35447,1545,-2018,161,148,525598,59908,25824,17791,3627,12234,947,1862,difficult
231765,15938,14998,6388,7688,1642,2503,1460,561003,79937,56613,33490,6573,11381,3581,3189,-150696,-53628,-32516,-23753,6564,-9429,650,-544,-507780,-74371,-50715,-30452,-4335,-10049,-2806,-2915,easy
613262,51422,17517,23720,7403,7266,11256,6084,272840,54981,10475,5491,3522,2985,4427,2295,296924,-9219,9131,6950,2295,5911,15728,3899,383920,2100,4952,29507,5466,2651,-2071,3678,difficult
1533701,78309,70335,53319,13513,13705,7735,4782,355276,70263,9326,14562,10477,5471,6874,3277,556567,12464,43474,19068,1091,4204,2722,1373,1800282,3628,78543,58445,4981,12263,-1000,1636,easy
1118666,90175,29906,65772,32409,37503,9453,5394,774981,118108,38713,24685,12426,14037,8462,8010,1031661,30123,15967,102194,45240,57768,9409,1745,-344292,-85990,-33581,-20021,-5274,-10836,-7427,-6978,difficult
1062731,279312,45877,55199,15581,17736,8190,7539,681038,149442,30043,19732,9839,11919,3915,4375,750218,367093,52308,85298,18573,21037,11596,9161,13168,-107354,-20640,-14365,-7090,-9404,-3047,-2833,easy
96479,11369,13943,4850,1457,2035,1067,2314,1047186,89693,17664,22013,6641,5832,5728,2910,-1010192,-69407,-2882,-20073,-5262,-4485,-4417,-910,-891222,-87242,-4560,-14253,-5107,-3110,-4906,-282,difficult
118980,60157,11374,16935,5336,3441,2440,1882,1196316,263629,78002,26203,5959,10559,5212,3028,-1084775,-185143,-69631,-17152,-3311,-9397,-2028,-2116,-1069897,-221801,-63625,-1384,2065,-4839,-3516,-177,easy
512222,162455,9225,8776,7116,4243,5289,3421,1147613,117584,38899,12464,6884,6458,3004,3282,-299021,-57922,-29681,-4845,-1165,-1067,4189,381,-971762,147664,-29667,-2532,1628,-3364,380,-103,difficult
180351,31974,15120,22970,11415,7777,3155,2421,852120,313753,86673,140278,56850,25600,14794,7601,-724975,-270034,-83066,-104448,-44760,-15201,-10448,-5797,-618563,-293525,-60040,-130168,-46110,-20446,-12830,-4563,easy
741200,49600,20399,3951,9014,5919,2982,4283,407321,113387,8158,14454,15183,7346,2871,2920,694491,-75581,4522,-12496,-6725,-4425,312,1137,-26733,-51993,19960,-8510,-5614,1570,-91,1589,difficult
114600,79595,13407,8928,6643,2966,3210,2555,1491390,500248,68000,39337,32258,51398,29468,11796,-1315289,-359690,-55344,-24232,-20047,-46966,-25319,-7556,-1438292,-481616,-53842,-36587,-31183,-49899,-27197,-10927,easy
1053154,83611,9753,6299,10817,5995,4532,5087,613729,224067,33176,34229,27474,15624,6997,4157,1441719,-110894,-25356,-23388,-15875,-8693,-589,3973,-562869,-170018,-21491,-32472,-17439,-10566,-4341,-2113,difficult
618691,149475,121481,18543,13003,7081,7688,5013,1554087,296207,65888,103645,28067,39397,25790,17126,-819366,-88843,-24883,-84122,-20125,-32062,-16092,-13035,-1051427,-204622,136069,-86083,-10004,-32571,-20112,-11191,easy
1100363,138591,30929,20825,16123,14499,6407,4133,310900,126731,29155,5168,5647,6312,5513,3075,823378,23584,-25121,18291,7914,12527,-58,1555,755547,136,28668,13023,13037,3846,1845,561,difficult
738543,33770,22874,7029,3915,7176,2399,1101,945763,480098,62194,55087,27222,21101,6030,4920,119934,-422251,-31535,-45890,-22061,-10908,-3426,-3665,-534375,-470405,-47106,-50227,-24553,-16943,-3837,-3974,easy
1077413,197329,64811,9805,17800,7762,3823,5120,845576,118437,78547,27755,15628,13503,7359,7853,900506,71983,-26891,-15321,12711,-4267,-3456,-1633,-436833,85801,-582,-20579,-8368,-7215,-3616,-3833,difficult
1388396,150937,46655,12176,13209,4599,1718,3251,733963,93138,12388,29584,10690,8484,4302,3230,-668554,-74884,-10667,-25577,-7248,-7189,-3315,-1474,1977419,190481,79200,-9239,12285,-581,-1853,1516,easy
1106353,269658,83736,62064,18147,18520,9403,21082,499391,52510,21506,16584,6896,10311,7463,3187,227988,12585,14840,22623,-228,1672,-2794,743,985936,421710,109619,68337,22730,14745,6674,35046,difficult
2174274,335597,42220,68739,27266,34333,22656,11156,825982,178706,21875,29402,18888,10890,9118,6671,1183112,412142,50577,88539,19155,43944,28060,11264,1513471,-98361,-9887,-9865,-2400,2941,-984,-2294,easy
295476,54704,19853,11485,2702,3476,2725,2565,1222918,160675,54334,29905,18021,15895,9681,7463,-1100537,-132593,-48090,-22936,-17459,-13685,-7864,-6007,-754347,-79349,-20873,-13905,-13180,-11154,-6049,-3790,difficult
84925,20380,11133,1888,1893,1147,1568,553,692957,105794,97074,30557,35389,19385,9721,5058,-572268,-71860,-75039,-28152,-32666,-17712,-7081,-4344,-643797,-98969,-96843,-29186,-34326,-18764,-9226,-4666,easy
1038923,54234,23293,5164,8970,5535,3852,1929,236328,61711,16609,6629,4975,3510,2087,1202,-207654,-39240,-10740,-4742,-4162,-2433,-1062,-304,1812844,24285,24107,1811,12152,6482,4591,1758,difficult
67945,33075,10714,16880,7098,4005,2972,1620,1012655,266564,60135,53130,17839,14672,7888,5356,-933172,-239064,-45171,-44620,-5963,-11872,-5790,-3678,-956249,-227914,-53671,-27881,-15520,-9462,-4042,-3794,easy
811133,152626,51048,3529,3924,4541,4514,3545,1188215,654471,99027,61253,54822,36636,27133,17982,216186,-483675,-27899,-55312,-49242,-31805,-19888,-12316,-970351,-520016,-68060,-60136,-52555,-32385,-25351,-16559,difficult
1415154,137032,41179,23106,10500,5490,6273,8405,525525,151417,16050,46921,7776,6838,3280,1732,1563980,-29563,53362,-26943,2812,243,3741,6092,215277,792,-3105,-20688,2636,-2940,2244,7254,easy
629637,133476,32782,16308,11349,10079,4347,4926,1079335,113279,25635,42591,13440,13523,9207,3542,-699528,12772,6481,-31887,-7931,1823,-5959,441,-199868,27622,7812,-20680,3749,-8712,-3761,2327,difficult
904443,180808,12206,12472,21920,9853,7497,8461,860010,134282,26990,25872,30954,12120,5178,5676,180321,206157,-9898,-5515,8057,3354,7334,9557,-91456,-113106,-19670,-21286,-26126,-7889,-2696,-3988,easy
1759593,196126,91013,58587,31119,11669,9192,5098,826695,168962,26241,64292,14437,12494,5178,3628,1015284,-45800,-4208,-57036,-2083,-9063,3820,-1929,850512,100128,133752,45625,35447,7413,4208,4868,difficult
1181004,244684,32029,421140,103848,41098,21153,14331,667669,198193,47355,60434,35211,12272,9302,14731,-417101,-185584,-45874,-40222,-26189,-2633,-7702,-9861,1443770,278565,15222,761633,163462,60284,31404,9060,easy
832982,277595,63914,59792,57512,49477,30211,11736,867275,96009,43466,37549,11939,8761,8479,5792,-361789,270437,33803,3188,16764,9129,16439,1647,293202,92735,7093,41297,74381,72303,27025,10241,difficult
255799,38418,32452,7501,13441,9396,3329,2086,431074,60695,34560,14727,16020,9612,5929,5597,-324953,-29246,-26812,-6142,-8560,423,-2031,-2314,-25598,-15309,22596,-8310,3401,-856,-3170,-4708,easy
1301158,108991,54298,57684,9725,11879,5795,2669,397841,46601,10515,5405,4314,3551,2123,1288,107923,110323,51106,29972,2528,6257,2270,108,1698711,14457,36460,74586,8294,10398,5073,2654,difficult
957117,56864,20681,7146,9400,5650,3513,2395,694483,86330,19062,31830,15590,8617,4094,3128,-479605,-73663,-7758,-28098,-13790,-7416,-3102,-2132,1004873,14731,10995,-21271,1409,1482,1940,665,easy
1124654,505487,79716,23933,22102,18529,6393,4263,526302,126564,30433,24470,16083,6993,3231,3064,-107110,297215,-9581,-14240,-4576,4212,-430,-1111,1303813,460631,108147,13166,16614,18859,6753,3509,difficult
868006,188944,30449,78578,12006,12052,13164,6080,679829,316648,27739,39006,14221,18066,3351,3743,15503,-267676,-14759,-16301,-9983,-13494,-1421,-3060,360850,12267,20178,95445,5553,1465,21046,7733,easy
984090,230678,69122,60153,8011,14002,5882,4561,372825,360445,67807,47877,10863,14804,7801,4855,275294,-250322,-39026,-15044,-8453,-6418,-5246,-2691,947235,-9212,41656,39596,2749,4814,1407,2102,difficult
679305,174446,80582,10006,10015,15119,7742,6663,1015342,213073,20330,25058,19149,14057,5234,4730,-319202,-169266,-5273,-18536,-11042,-8895,-504,-2393,-352873,92011,125777,-11568,-7227,11018,5519,6258,easy
791144,97698,20494,13874,6127,7098,7361,3500,806795,214813,119451,62590,31554,18746,10704,8935,543448,-170378,-98141,-42352,-25115,-10370,-3591,-4306,-574751,-63852,-99773,-55081,-25739,-12926,-3095,-6565,difficult
1124435,103922,124880,17192,7023,9721,3552,5082,432827,68139,16475,47493,5471,5400,4919,2352,-115081,-11845,8394,-34599,-2511,-3321,-4056,-101,1498297,83411,208416,-26004,5615,11962,1322,5561,easy
2265388,765659,91901,41873,14907,20954,11249,6304,279315,210686,33275,19348,11246,7614,3658,3306,1653891,-72042,-21604,6572,-6766,4705,524,-788,2318255,1181987,138856,38478,14088,21975,14658,6784,difficult
155622,123558,20553,5552,2327,2822,1498,1059,400483,79185,22515,21238,3328,5581,3364,1525,-164894,156228,12304,-12615,445,-1336,-948,170,-324828,-67483,-16229,-18758,-2448,-4182,-2785,-1103,easy
579037,225718,10470,17367,12339,5286,2273,2513,689872,153348,46144,27956,14259,6763,5701,2220,-437776,-99099,-42703,-21385,-9359,-5622,-3872,-925,216106,243838,-28646,207,5519,2667,-2985,1511,difficult
664657,150277,43762,14475,6534,13110,3357,2630,689780,476840,37551,53208,12386,15359,14806,5484,310705,-318269,21353,-40324,-1594,4383,-10113,-2555,-360951,-334857,-8931,-37143,-10110,-8881,-12786,-3153,easy
420572,34318,16366,11500,5391,3688,1377,1035,102000,139499,35838,13090,6435,3204,3079,1629,583046,-88971,-9142,5415,1148,3364,-748,-58,54097,-121392,-29802,-8596,-3237,-2397,-2656,-1131,difficult
