delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
44998,54470,7311,9368,4022,3644,1594,1239,47921,32703,8985,13609,17943,11334,3673,7013,3301,68054,-5497,3308,-13130,-7857,-1078,-5565,-9147,-24520,2149,-11790,-14712,-7524,-3080,-5984,easy
804022,113677,34769,21935,8670,7396,9333,5961,768215,156797,46863,52875,41664,21761,14599,10376,449077,-34296,-29004,-18662,-32219,-14420,-11155,-5322,-377464,-51945,4816,-43219,-33770,-14310,623,-3508,difficult
47301,11280,37371,10006,2496,5281,2458,3166,212538,31068,12361,7202,9221,5119,4032,1203,-129017,-20139,7311,357,-8649,-1851,-3349,-39,-201457,-19438,42708,5251,-4801,2174,201,3965,easy
15872,15690,6747,4972,1773,5967,1895,3230,1473940,272975,12148,26313,18018,19345,9250,9703,-1444221,-253583,-10831,-24938,-16943,-17432,-8960,-9017,-1471916,-260988,28,-17745,-15547,-9324,-5750,-3930,difficult
128688,62283,4440,10110,6493,7166,2758,4029,458011,62976,24551,13792,7493,12716,7437,4544,-429463,-26671,-16997,-3361,328,-4406,-2817,974,-229183,25285,-23226,-4004,-2328,-6694,-6541,-2004,easy
103457,18637,5435,8342,4914,4027,6512,2578,95448,21282,7531,4523,2638,4737,1523,1985,89352,-4484,-5165,-1792,2342,-1048,4276,1003,-73335,-806,972,9429,2210,-373,5701,182,difficult
15255,8661,2554,4087,4309,1949,887,815,161040,48753,7924,10117,18736,7104,2509,2903,-132665,-35895,-5797,-5940,-12131,-4191,-1367,-1779,-158905,-44289,-4944,-6120,-16723,-6120,-1877,-2397,easy
70715,15191,14421,4572,6766,6251,2006,2994,47151,39444,8063,8353,11055,6215,3385,2822,-37390,-25861,16672,-873,856,4186,-424,2230,84518,-22645,-3957,-6690,-9435,-4114,-2335,-1886,difficult
94153,9480,3065,2946,2061,5313,2512,1612,688321,90189,17412,21698,8972,9028,8333,6901,-625475,-87202,-15932,-20283,-6047,-2461,-6407,-4641,-562861,-74216,-12762,-17222,-7775,-4969,-5235,-5937,easy
55937,13434,3978,1999,3022,2089,733,611,164383,69252,12436,7991,3905,4529,1622,1303,-72833,-58285,-11427,-6921,-2650,-4225,-1374,-1197,-144060,-53352,-5489,-5063,884,-655,-404,-187,difficult
170106,11275,4718,2829,1546,3733,669,660,272695,109689,60589,8354,15456,13088,13034,7313,-83771,-99410,-58141,-8005,-14557,-12056,-12516,-6833,-121407,-97419,-53602,-3046,-13264,-6655,-12215,-6474,easy
138835,15257,3871,7516,927,1435,387,605,64361,18026,6969,8422,4516,6943,1883,2084,5383,-2438,-5267,-6011,-3639,-5915,-1672,-1941,143565,-3101,-930,4199,-3540,-5102,-1320,-1017,difficult
213743,19920,3393,3880,2856,2039,714,853,184684,30433,8376,8925,4085,3792,1741,2014,-177630,-22095,-5085,-4377,-693,-1589,-579,-625,235747,1069,-4881,-5713,-1765,-1917,-1476,-1697,easy
115886,12655,33198,8433,7984,7600,3133,4816,413843,87946,20574,8568,12526,7426,2981,4090,-402313,-77595,38132,3436,-1988,4991,-70,3355,-193602,-72987,-12884,-3707,-7096,-4644,374,-1903,difficult
135485,24505,12006,3718,2311,1795,746,1052,273425,54215,10700,19653,11611,6831,1786,3948,-18597,-14754,-215,-15935,-8919,-4449,-915,-3042,-257284,-44666,2827,-15936,-9681,-5623,-1166,-2751,easy
159557,19720,15394,7392,2405,7519,1568,2025,371212,56556,21357,6997,7041,12405,3514,3106,-215670,-41303,-916,-790,-3725,-3581,-1269,-283,-207641,-32370,-11011,1579,-5547,-6191,-2624,-1879,difficult
4075,6799,17402,21128,4620,8161,2491,1548,50259,19195,7876,4982,5333,6729,3134,3458,-44324,-13992,-380,25626,-1177,1792,-458,-1927,-48044,-10801,19431,6665,-249,1071,-828,-1893,easy
125434,8248,2393,3440,2351,4111,1036,2012,1008739,179129,11242,24648,22898,11747,9372,4859,-1003695,-172800,-9782,-21468,-21523,-9451,-8465,-2897,-762915,-168962,-7917,-20949,-19571,-5821,-8207,-2798,difficult
