delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
23508,17291,9127,66745,6889,6124,7551,2460,50803,14963,16576,44811,21111,14360,7886,7533,-47779,-4217,-4518,80852,-13111,-5375,8652,-2746,-48329,-6660,-13061,22197,-14303,-8293,-4309,-5967,14224,17862,-4768,-37246,-15252,-11041,-5348,-6505,easy
7497,7495,12004,46825,5636,7281,3508,4622,228746,37210,5142,11918,3849,3653,2907,1598,-226513,-33791,14861,47295,2142,1525,-167,1904,-215919,-31209,3895,16293,727,5084,1873,2189,-221315,-24145,1829,41133,2493,4274,96,4979,difficult
4399,6642,8060,28569,4770,10192,5600,4307,51282,13786,7350,29721,5168,5505,4081,2942,-48035,-7759,-1929,19549,-1222,2188,4710,379,-46941,-6176,929,-6561,3253,3981,-440,1260,-45674,-7497,3129,-16445,-3224,7891,288,2456,easy
10879,8570,6157,63200,5591,7768,2926,3420,154079,27474,9922,17998,7122,3653,2528,1515,-144817,-18338,1335,24109,-1472,3640,498,2365,-144169,-17558,-5622,102386,876,7460,-186,839,-140615,-20816,-7008,9111,-3996,1244,881,2510,difficult
310745,45264,7685,4830,4118,3881,3084,2593,480688,40234,11601,6588,7015,6326,2856,3537,419898,64689,-1511,-4237,-5916,-4265,-625,-2284,-465742,-33282,-948,-3820,-2521,-1961,1486,-1507,-463984,-16318,-9288,2783,-255,-1110,-177,959,easy
10420,12532,6920,54383,8735,14990,5472,2776,56404,7181,1499,2137,1359,3082,2743,1036,-46190,4508,1738,36747,3040,18664,-40,1305,-49199,-1961,12172,51292,6552,7965,589,2014,-42564,13507,2354,68700,12536,9094,7639,1901,difficult
108826,25865,3273,1695,2346,5186,2544,1999,265897,19614,7636,6444,2815,2406,2400,848,44196,42065,-3271,-5414,-1323,-527,-813,211,-251212,-13333,-5206,-5747,-274,-754,-1621,-119,-264198,-9980,-4612,-3085,189,9621,2865,3361,easy
215208,24091,13083,5756,2632,12725,4779,3473,299195,65971,8156,3576,1975,7295,2443,999,241293,-32960,-2157,7374,-140,1239,1455,2097,-293879,-58512,-4284,-1807,421,7828,280,3396,-199374,-34168,21221,974,1689,7224,5272,1929,difficult
172747,26011,13685,5612,5107,5513,3193,2128,1144668,220206,17580,19428,15891,7887,3094,3201,-1121214,-202918,-7083,-9374,-6732,-756,3493,263,-1136801,-216454,-10939,-18038,-13151,-2288,-1485,-800,-657749,-163214,6336,-14036,-12470,-4079,-1710,-2681,easy
188673,26326,8299,3203,1615,3655,1605,1575,279842,90250,27946,6181,9489,10104,5135,3780,-214453,-78314,-25577,-5657,-8587,-9473,-4953,-3574,203092,-28954,-6224,899,-6816,-3226,-1123,-336,-262146,-84505,-27140,-4176,-8218,-6649,-4513,-2705,difficult
11311,9441,16111,52554,7734,8446,2504,2175,45482,24987,4748,3580,3607,4896,4200,837,-23340,-16998,418,46328,5346,5425,-2665,918,-37427,-17708,16713,43138,3416,3839,-1082,1289,-41746,-11933,16959,57457,3620,1386,-1340,1807,easy
8032,9141,6292,59846,5802,8352,3417,3228,32850,23489,6558,22949,5843,5094,4882,2272,-20218,-7824,-3701,7758,-1947,1780,-2419,1477,-29929,-18258,6631,57119,-302,3560,-379,464,-24306,-16963,-3728,45813,2125,4434,-1598,927,difficult
20216,49206,17621,42352,20397,7776,4731,3819,1151516,78098,17196,22051,26386,15199,8453,9550,-1133212,-63100,-2323,38214,15780,-1554,-1407,-1931,-1146977,-70430,-13457,-4721,-16978,-8426,-4619,-8264,-1113711,46855,17056,27411,-16770,-12288,-5140,-6999,easy
12264,7179,4446,67024,3920,15678,5976,2934,43192,16967,11623,21243,6808,4043,2435,2904,-35694,-8392,-5882,37863,-3776,9751,1106,1391,-31220,-15009,-6764,70959,-2121,8193,6954,-157,-25871,-5962,-8886,28521,-2766,16962,2562,-1143,difficult
314757,148589,18387,46642,13181,8947,4549,4061,42336,49515,7078,3242,1294,1647,589,555,889107,384068,29099,13677,8031,3653,4850,4262,-38943,-45615,11129,48915,10622,8314,4033,2372,-32900,-41230,-6301,67607,17008,9933,2998,3884,easy
49560,30956,2148,18360,2698,8806,5387,2973,259025,30617,4298,11733,2969,5725,3199,4091,-142028,-11504,-535,-5234,-1003,-3933,-1117,-3149,-251802,-18448,-2434,1609,1303,12350,1828,-896,-234564,30969,-3481,23506,-1112,826,5854,690,difficult
6184,9663,9402,42543,3315,5126,2477,1791,430795,56127,8223,8883,3891,6017,2557,1379,-425389,-49233,5031,36544,-1351,-780,1428,335,-421752,-50815,2902,50646,497,-122,-1206,35,-426692,-39343,-4395,13789,-875,-1772,-461,866,easy
263743,112949,5875,66681,22676,19552,16547,6436,580843,14392,14134,16298,13885,5968,5271,2406,3656,296283,-2042,135197,27723,35196,30210,10889,-560183,-10983,-12839,27937,10830,8556,7611,2593,-394774,10370,-9895,-11986,-12179,-2999,-3992,-1393,difficult
89148,27688,5230,6818,10793,3549,1909,1276,115758,65909,8552,9170,6990,4380,3156,1726,-63284,-55836,-6058,-6793,-6484,-4144,-2829,-1545,72165,-18546,-7853,-6179,-5957,-3049,-2307,-958,-88711,-40281,3946,5917,23849,4699,1394,1153,easy
59325,20058,5739,35590,3250,6300,1027,1564,55114,43971,11552,44201,4948,5071,4311,2981,-42964,-30014,-6361,15707,-494,-980,-2829,-344,-39130,-37987,-8060,-7434,-1308,6833,-3197,-1278,94728,-3738,-3018,-34105,-3291,-2166,-3825,-2630,difficult
8830,4859,5989,50875,5315,6129,2548,2876,48827,44044,12958,15323,8419,8358,6755,2676,-47352,-39454,-8882,57642,-3890,-1588,-4515,1071,-33608,-36061,163,36434,-1870,-3178,-4121,-1157,-39030,-42039,-12188,12581,-3552,-1921,-3984,686,easy
7224,12006,3835,29434,5533,5924,1798,1904,37155,7724,4215,26620,10532,4902,2851,3351,-34340,3440,-1030,14325,-6954,60,-1906,-1545,-24768,7259,-163,-3246,-5082,-1117,-840,-1543,-30686,2148,54,-2637,-2962,4123,-414,-1254,difficult
40423,13681,3055,1461,794,1336,637,468,222685,48404,27511,6494,4224,5344,1032,1467,-163435,-30072,-26870,-5300,-3441,-3757,-513,-831,-167332,-27534,-20685,-4302,-3507,-4076,-501,-1058,-216020,-46563,-25814,-5496,-3342,-4191,-170,-1107,easy
7784,6139,9972,55990,15331,10704,6101,3438,11480,4087,30873,50019,5551,11123,6424,2287,3076,-1547,-14127,63994,17858,206,14,1927,-6984,7229,-20777,-12860,5918,-4683,-3443,-454,-7180,473,-27798,-33220,5563,3220,2459,1980,difficult
6072,11115,9927,64828,4850,10838,5314,5493,153508,24383,6317,20672,3789,4668,1846,3055,-149431,-16874,5619,25735,1032,5071,3280,5483,-146426,-5569,345,39301,972,5416,1888,2012,-146452,-17361,4867,67433,1178,8023,5237,-180,easy
237980,43719,5131,3918,5187,3647,2390,1724,846539,301242,28442,7918,13287,7416,5069,2426,-698431,-270326,-24562,-2838,-9948,-6122,-4544,-1035,-837335,-286816,-24440,-5653,-11172,-2048,-4438,-1609,-289911,-215428,-20930,-3510,-3180,-3136,946,538,difficult
151393,21135,2346,4414,4125,3693,1425,1097,797283,104861,18891,10834,11792,3233,2842,2157,-473129,-52747,-14607,-4009,-6710,112,-2018,-988,-730229,-99277,-18471,-8084,-10691,-1652,-2224,-1380,-734311,-99155,-16557,-7166,-5601,2920,-10,-812,easy
864202,30418,3219,6388,4719,6343,6896,2436,494483,71304,10028,9155,7908,4688,2975,1387,2052559,-40530,-5721,-228,172,4301,1848,905,-478374,-66527,-7767,-2866,-3783,3710,11416,2639,-465029,-15602,-6938,-5207,-5955,-3045,-1502,-397,difficult
4748,12877,26159,81605,3291,7102,4789,3291,428354,38243,12572,18300,3804,7940,5292,4515,-420535,-12715,26302,143630,764,-765,-1410,-2107,-426823,-32546,8510,26878,212,-927,2188,-1520,-423460,-30836,5949,19407,-2514,-822,-2288,-46,easy
7754,17312,28919,32029,20214,16585,6004,9070,626484,51611,15497,22078,7748,9419,6736,9418,-621903,-43966,21733,7045,37322,12407,-1326,5729,-618232,-33501,17938,7985,-3631,4924,-1660,744,-616055,-25429,594,14823,3707,4168,790,-7518,difficult
214050,36297,2752,16923,1745,3034,1603,653,874916,323980,104084,153835,15932,28817,65387,50444,-814384,-276036,-102179,-145686,-14005,-27438,-64519,-49814,-834936,-308815,-101334,-114517,-13771,-23170,-62574,-49818,-333279,-278198,-100483,-150532,-14786,-26742,-64260,-49742,easy
158803,18640,2527,1975,2284,1921,1252,843,785494,72892,8795,24141,21084,12717,4908,3906,-354113,-25772,-5126,-21663,-17968,-10873,-3374,-2905,-748903,-70595,-5591,-21818,-19185,-10187,-4110,-2869,-777057,-66390,-8086,-23017,-19248,-11328,-3485,-3414,difficult
189191,101664,17591,13552,5246,9554,2912,2851,206299,23672,2763,2231,2534,2365,2031,1202,-45151,44471,482,-857,-1008,-1190,-1506,93,-198466,-19541,-740,1954,682,4819,348,1287,192292,209046,44742,32865,8463,17939,3801,3567,easy
4442,11532,12048,57578,7264,10595,3529,2720,93952,46252,12096,13282,5963,10688,4954,5528,-86729,-34961,-10275,57229,1849,3096,-2119,-3627,-90068,-41821,341,16908,1501,-5778,-376,-1501,-91734,-27379,9791,58750,553,2402,-1780,-3297,difficult
9913,9407,10815,39607,3122,7181,3137,1868,7103,10181,7852,33109,9315,11138,2426,2560,-5205,780,-3114,12133,-7607,-6092,1147,-1269,10208,234,4547,14305,-5987,-5105,262,-316,3427,-3337,7455,-6943,-4984,-675,723,-490,easy
532034,160076,7815,11358,9843,15967,9180,9720,485392,46520,9638,25101,11035,10988,8754,7297,1105896,416245,10010,-499,11832,24007,12258,14983,-481984,-43732,-7594,-20806,-9769,-8472,-7546,-5794,-483987,-31844,-7885,-19924,-5638,-597,-3434,-1919,difficult
226354,26942,5560,10506,4506,3322,1456,1270,1159080,75092,25386,17012,18338,7649,3115,3395,-645441,-22077,-15240,7755,-9279,-1217,-220,-878,-1066228,-59173,-21101,-11746,-16090,-4724,-1959,-2589,-1086510,-63200,-23136,-15527,-16128,-7039,-2798,-2907,easy
634038,50529,17980,4542,4727,2579,2009,1542,336478,56535,6296,5305,4673,1935,1007,830,-283360,-29652,-2051,-5103,-4072,-1674,-728,-745,1447380,46779,26112,2477,6136,3549,3657,2981,-271341,-35145,10990,338,-1903,57,76,-99,difficult
6213,12360,7916,22312,5448,7398,4951,3231,31540,9900,5495,16277,13067,7813,2954,3121,-31138,-216,8424,22201,-8780,-2517,636,1075,-27535,10839,-1321,1002,-4576,4097,1585,378,-17307,-3243,160,-5098,-9501,-2825,3769,-1122,easy
397679,26300,4050,4970,3453,3921,1626,1331,109944,17523,7947,10124,2268,1781,729,764,1060021,31901,-47,-5304,476,-802,375,-262,-91011,1851,-6374,-7175,929,4477,1921,1139,-105805,-7422,-5271,-2982,2149,2745,396,823,difficult
109806,13717,4064,27081,4330,4447,1016,1982,7442,15411,7991,54168,5883,6735,3262,3102,-3856,3130,-1336,-29939,232,-2234,-1949,-1226,-3417,-1762,-4490,-5340,117,1008,-1997,76,314365,-6451,-5954,-45982,-5009,-5638,-2791,-2209,easy
252960,89246,14933,35031,1806,4548,1470,1503,243419,22982,8078,3170,3766,3374,1415,2004,-232151,-9084,22391,79521,-2205,1483,21,-710,493200,225842,2307,16918,-207,4855,937,551,-232426,-17967,-4133,-857,-3469,-2816,-792,-1345,difficult
43987,26244,5581,30109,3132,6599,2027,1489,98992,29434,2860,18472,3600,4434,2215,1157,-95620,-23552,-1533,3339,4333,2865,706,-112,-14149,31430,9641,48653,-2388,7598,766,2187,-55245,-17447,54,-17081,-3349,-3967,-2037,-1080,easy
26666,12067,13315,49932,26803,9195,5138,2725,272473,84363,14659,32534,7708,11551,7524,5279,-206172,-60474,-2869,28825,57235,3943,1411,-375,-264940,-83549,9254,15951,706,-5121,-4155,-4081,-266309,-72865,-10417,7417,-656,-5889,-4413,-3205,difficult
6032,11865,35901,28032,5042,7481,3383,3563,54867,15662,4796,26539,7351,5981,1897,3145,-49684,4679,97014,13394,-2998,-1636,813,-129,-50097,-5491,-389,10398,-2143,-217,1306,204,-46723,-10580,-3311,-19314,-1785,6354,2338,1180,easy
273248,35111,7845,4052,2803,2857,1216,520,371808,82801,10031,4602,4716,4072,1600,820,149828,-54368,-5794,-4249,-3051,-2271,-409,-313,-365518,-72030,-9578,-3904,-4214,-659,-565,-646,-79989,-16673,8815,6502,1526,-716,-177,58,difficult
19103,13870,5421,27519,5257,7005,5908,5413,73547,34863,4418,21728,5288,6881,5867,5509,-68254,-30525,1055,15613,-3717,287,-3036,754,-61994,-24724,2218,11465,3805,2427,1504,-2650,-33083,-7729,-263,-9706,-181,-2342,1656,1607,easy
799242,140863,43184,13934,15239,8862,2409,1375,124629,26138,3046,5201,5262,5834,3549,2492,779317,147822,6872,14506,8339,-2734,-1419,-1669,1363690,208981,112985,14444,23984,14449,886,218,-119169,-12627,558,-2750,-2392,-2630,-2886,-1900,difficult
13941,9950,3267,29243,12376,8391,2399,2098,4204,8797,12487,46233,4484,6858,3305,2413,8499,3939,-9578,2776,4876,68,-898,657,-298,-1772,-10716,-34323,6689,2518,-797,-1014,21009,1292,-7365,-19423,12112,2013,-1022,-587,easy
204928,84885,11956,19350,12447,11926,3011,2061,81623,44270,17909,4502,10235,3329,1846,1674,7212,379,-16280,-1110,-9138,1353,-1189,-1179,-76260,-34004,-14484,-1530,-5814,-746,-528,-992,438964,155469,12905,47183,21589,25184,5212,3331,difficult
6036,11590,33249,64014,8700,9240,3408,2633,69505,21732,7077,18764,8559,2798,2467,1892,-62715,-5719,70228,65554,10917,7184,1366,715,-66782,-7488,6707,26205,-4211,6073,365,-168,-60910,-17219,1582,43990,-6284,6068,1092,1676,easy
33920,14535,1591,1038,1147,2996,879,794,544664,98027,24579,35032,16078,8977,3295,5278,-455222,-75009,-24224,-33681,-15554,-8497,-3117,-5072,-535794,-93537,-21004,-34060,-15134,-7213,-2606,-4751,-541215,-81929,-23735,-34240,-14105,-2232,-1524,-3628,difficult
21582,18777,12136,42690,6399,7255,4686,6671,178232,63707,17581,11039,10611,6290,3867,5450,-164516,-31989,-2122,62351,-4539,-459,5211,4366,-172401,-61560,-5153,20664,-2964,-780,-2575,-4127,-133032,-41242,-9061,11937,-5132,4135,-180,3423,easy
140664,24136,4485,6362,3630,4413,2444,1946,216349,31971,12762,10314,1973,5533,1635,1860,-174121,-19585,-12413,-9303,-183,-4749,-986,-1309,-205756,-24578,-12413,-7939,1569,-1097,1150,1096,152822,20658,-4,5386,3584,2485,2263,470,difficult
43141,19869,8150,10532,7213,15811,3227,3473,723995,102803,14868,19827,8124,10603,6301,1882,-710090,-97939,-11325,-11903,-2602,5364,-2460,668,-719891,-92583,-6733,-4206,611,4156,-3468,1047,-612581,-58281,-2097,-11777,-743,6104,-3294,3057,easy
488557,57027,15475,18862,3383,7884,2239,1617,89982,15845,3579,1937,1236,1591,1179,718,6493,-10260,1766,665,434,368,-423,-328,1271996,142862,34834,47726,3947,9640,2728,2216,-82763,-9055,-911,2385,2060,8871,874,808,difficult
4520,11346,11817,29355,6632,12273,3542,3673,7368,5379,16558,56964,6974,7392,4574,4216,-4769,3031,-2162,-19100,-178,-2421,-1559,377,-2800,12343,3217,-8816,1992,1765,-503,-900,-976,2528,-15278,-54910,-2840,15299,-1035,-1106,easy
61530,24132,1854,2049,1401,2114,1695,842,106912,62838,29144,9610,6425,3548,2251,1918,27973,-21940,-26685,-8399,-6125,-2632,-1687,-1474,-83383,-50943,-26723,-4919,-3951,-301,1439,-21,-80736,-43234,-28461,-9365,-4997,-1368,-1421,-1733,difficult
13236,13594,4664,31386,7576,9785,6495,2526,65796,15494,5162,16354,6907,6639,2903,2130,-57692,-7951,2575,28141,354,7853,3058,-432,-61353,-3289,-1477,16404,-2355,3822,2633,1498,-38636,5539,-2593,551,4009,-2236,5085,123,easy
108194,33374,5020,5740,1738,5850,876,908,676164,49452,18967,4455,9842,4000,1357,1677,-405109,-30075,-15132,-2862,-8860,-2483,-618,-1127,-666406,-43067,-16689,-2472,-8533,-2596,-961,-967,-632395,24907,-10019,9190,-6919,10628,136,-212,difficult
