delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
1137147,537907,65717,29532,35970,13192,17383,15620,401435,-106456,-32633,9731,-14012,-5143,-6367,-9274,-157149,-261173,-1806,19686,28706,35020,64740,752,-567644,-485993,-28619,-13885,-25341,-1284,-11771,-9822,-1021379,-495383,-56415,-25518,-32671,-10751,-16017,-15097,-1108011,-455663,12662,398,-29060,30845,38754,-4392,-558584,-410495,-453735,-86632,-154717,-224820,-9390,39720,30827,-26813,-27796,69077,9955,-33571,-11633,25916,42718,-54047,-7330,3611,40163,-36304,-9467,41596,71107,-76511,-4246,54771,10026,-10574,-5275,10705,easy
159061,38743,7990,10624,4821,7124,2659,1926,-98299,80632,-4792,-8277,-2309,-4536,-1221,-423,60974,19283,13880,-5901,1048,-5281,-1358,-158,-32548,-19213,-304,-5893,-3262,-4755,-1595,-1046,-136721,53427,6689,-4893,-2059,-2865,-841,-576,-9103,-15684,-2133,-5651,-565,-4585,-1380,-624,159273,-93522,-104173,127618,-61349,-38496,72640,-69111,18672,-14184,6993,-8822,2376,8,1000,-758,3357,-4310,1203,1494,-745,526,1890,-1720,-137,-237,754,-539,265,-888,470,-48,difficult
276187,64628,6396,11278,13884,15298,6454,3665,-192346,-45132,-3955,-10766,-12612,-14302,-5992,-3509,751909,75884,3212,10701,-3354,6325,-2658,6585,622545,-36217,9719,34074,-5882,4034,19489,5083,1762943,282515,46582,29062,6269,33879,29518,36626,910768,281682,42691,14959,33891,23409,15957,16668,944255,-129364,1140398,-852175,121016,-112101,318732,-833,7167,6507,36863,-3891,21467,23373,-5012,-14103,9258,-2528,12151,27622,20627,-2291,29845,-10470,3334,22147,10029,-13561,10094,-1502,31543,-19958,easy
138175,37429,4018,3814,4361,2787,1842,1313,-128538,-28576,-2306,-1972,-3239,370,2119,2457,-118636,-17803,170,-2627,-729,1066,2720,3201,-93736,-14847,4026,3411,3655,14952,5922,4800,-102543,-28147,-3559,-2082,-2226,3605,-678,-591,-61679,6737,8329,-1057,-3080,-92,3905,-177,9902,24900,-8807,40864,10773,2956,-13300,34884,2476,3856,-7585,11888,-655,6038,-5493,1025,2510,4384,-5881,-854,696,13886,-11347,-3697,601,3202,-6600,4583,744,1599,-5391,414,difficult
469745,75666,2230,5081,4309,2536,1426,809,1033389,-23284,35577,43100,6436,7210,5602,2734,-198453,-46316,1656,-3911,-1250,3248,7333,5420,-369469,-54305,6909,1167,-547,501,481,835,-448138,-33664,25460,-809,-1808,2741,5386,3448,183958,201718,28728,10937,17643,23908,5443,3682,-1231842,-171016,-78669,632096,-23032,-7989,20641,235382,-33921,5253,18551,3268,-47011,5078,-1976,11746,-7686,703,-1261,19451,-3962,-2747,2240,21167,1731,-6852,4905,57,2686,-4585,2613,234,easy
173382,229202,44383,10036,7986,7336,5118,3728,-43142,-156825,-302,-6768,-5581,-3164,-2872,-2087,166750,-164385,-33058,-8281,-3335,-3722,-3438,-2103,-73191,-214926,-35329,-6540,-6755,-4509,-2198,-2923,-110862,-204781,-29748,-8087,-3042,-5321,-3423,-2391,-141968,-208575,-27387,-5845,-5051,-5932,-3896,-3194,209892,-239941,-37671,-31106,-7560,-50541,10145,-3794,-32756,-2271,5581,2361,-1513,1741,-1547,2242,2246,-3420,3713,-2009,-558,-787,-812,-611,-566,1240,-1225,-473,-16,-820,532,-803,difficult
1554823,490714,84422,33736,47687,18940,15581,12016,-741911,-409197,-50381,-26466,-37092,-14470,-11829,-7952,-1513118,-488757,-82852,-32027,-47202,-17555,-14328,-11233,-1550531,-461209,-65905,-10675,-26906,-5843,6270,3861,-1459674,-481211,-81167,-31231,-46462,-17360,-13555,-11502,-19871,-421173,-75742,-21302,-6995,11291,5758,781,-771207,-37413,90857,1439803,-79560,27548,-20002,60038,-32471,16947,-15262,5425,-5561,21352,-20556,9929,-10110,20296,-19556,39467,-3085,11712,-11517,28651,-2499,20598,-19825,19313,-3281,15094,-15363,12283,easy
274205,66987,5465,6666,10159,2381,1293,698,2591486,149090,26644,4880,19643,5100,14403,8157,210053,162529,11705,7577,24676,43217,19915,19408,81941,169422,72171,29422,20309,35410,26365,16335,-217288,-58927,-3164,-5376,-8074,1254,1967,1619,-265927,-19981,30247,6472,3672,11765,24722,8096,-2381433,-128112,-299229,-48639,13439,6893,-228349,38946,-14939,60466,-75335,33411,2697,21845,-34798,11848,5033,-4367,-28383,11746,38117,-7807,-34156,10511,5512,6450,-24398,22755,11251,-3073,-14716,6477,difficult
253296,66030,30029,16602,13266,8940,3725,2485,-118675,5105,-18313,-13059,-9963,-6247,-1179,-2052,-169585,-53962,-28220,-12079,-11281,-6217,-2282,-1268,-232414,-60499,-23797,-12306,-5670,-5151,-2041,-1356,760854,107820,-5454,4714,11321,-2453,2995,-550,-211971,-33991,-26275,-12412,-8979,-6340,-2676,-1711,-50910,-62829,993268,-972825,-59067,-6537,168319,-141811,-9907,4423,18343,-20821,980,-227,17020,-17126,-1318,5611,16991,-20300,30,1066,2698,-3887,-1103,241,5036,-5671,784,-88,806,-1161,easy
316733,89097,18007,12314,6674,9264,3668,3156,49642,-63339,-8680,-9467,-3707,2493,-1441,-1717,-209979,43065,-9473,-8523,1243,-6079,-2112,-160,229219,-27580,-12121,-4108,-3486,-4293,151,1951,-177854,-62757,4669,-8078,-4851,-5598,-2599,0,-202146,-62240,-17204,-11180,-5807,-8376,-3101,-2636,-259621,439198,-407073,-24292,106404,-70645,-35177,517,-793,-2648,16790,-21873,944,4415,-3970,-3102,4950,-4729,-1365,-956,-8572,1786,-1305,-2778,-671,2263,-2750,-502,1557,2111,-1951,-2636,difficult
247874,43630,28739,15802,13022,10641,5771,5672,232125,39297,2548,-10650,-4216,-637,665,-2235,-46597,43301,-905,-6501,-10752,-4220,-2439,-3505,-238499,-23966,-27435,-13358,-11254,-7277,-3430,-2245,-6721,-5636,-25883,-9014,-9996,-5703,-3925,215,-163027,-20842,-22520,-13641,-12207,-9723,-4282,-4853,-278722,-191902,231778,-156306,4004,-67267,18330,-15206,-3453,-26530,1552,3363,4149,-6857,4344,-4627,-6536,-502,1258,-2211,-3583,-3057,1574,-4020,-3104,-991,-495,-357,-1270,1260,2460,-5068,easy
469488,95255,10589,14403,7345,7467,3714,2526,-143968,-56960,-2607,-11147,-5117,-1835,-1804,154,-427612,-73354,-7174,-7949,12283,10508,5641,4095,-399860,-88521,-7902,-12450,-6528,-5568,-2952,-2298,-278001,-88791,-2037,-13281,-5126,-3525,-484,-1386,-437454,-57409,-9878,-10729,-5617,-1813,-1827,-929,-283644,27752,121859,-159453,-16394,-15167,-270,31382,-4567,-728,5865,-7841,3198,-4501,-831,2552,17400,-18811,1402,-491,12343,-16076,2043,1712,7445,-8593,2468,-1343,3941,-6393,912,457,difficult
712025,105008,21842,27208,12822,12877,2494,1366,174568,-88504,-15621,-24350,-2655,-7129,-840,-933,-613516,-88599,-16929,-26258,-11054,-11817,-2111,-941,292815,126535,419,-21320,-4826,-3065,1060,3215,-607084,-85764,-10800,-24567,-8943,-11048,-1396,-188,-241779,-40317,-7916,-18711,-3042,-10968,-1041,711,-788084,906331,-899899,365305,-95,215134,-212299,45447,-1308,17348,-11219,2884,-1908,4938,-3247,5856,-8399,6228,-4117,5901,-4688,8752,-7983,80,-1271,3171,-2456,355,-8,4156,-3403,899,easy
203791,81323,19342,8700,4929,8476,3927,3107,32910,-34266,-8815,5627,-1979,-3978,-2883,-2318,809749,338355,26106,57332,9620,9949,51,943,-71698,7617,-3669,-4891,-3587,-6222,-2608,-2470,-115944,-25407,-17264,-3329,-2186,-6225,-2558,-2037,989641,471641,78095,29561,27901,11118,1411,4088,776839,-881447,-44246,1105585,372621,-330738,-33024,497048,34921,-29775,-13595,95359,51705,-62223,1562,32890,11599,-13207,1401,30087,13927,-16171,-3,17343,2934,-2659,50,3969,3261,-3413,433,6125,difficult
86872,21063,6613,5169,3060,2941,1034,1170,-26592,13185,-2768,-2332,-1353,-2032,-613,-1039,-75686,-17685,-3500,-2568,-2531,-2032,-660,-269,-29048,-17245,-3928,-857,6390,4153,2044,456,-4570,61234,641,-1657,5455,1432,723,-163,4218,-15554,-4554,-3237,-2425,-1809,-884,-1038,-49094,46638,24478,8788,-30870,440,78479,-76788,-732,-428,4569,-5195,-236,1711,-800,-1580,-1178,8921,-935,-7880,0,6185,-2721,-3241,-47,2704,-1321,-1607,770,725,-619,-875,easy
84777,57156,9681,8260,7400,2838,1207,853,149443,-37191,555,-5083,-2858,-846,683,-186,-75591,-46857,-9014,689,-400,374,3881,1136,58626,-11683,17963,2231,8840,4674,6075,2095,-74684,-36718,-7281,-6551,-5712,-1612,-563,-229,2284047,57590,22622,7058,13142,8641,4749,7116,-225034,134217,-133310,2358731,-9666,35174,-25035,94308,-9569,26977,-25244,29903,5772,1542,-8782,13609,2458,9240,-14552,18854,1220,4300,-6286,10253,3198,2194,-6638,5312,1322,959,-2324,7345,difficult
118421,26923,8013,7307,5996,6626,4546,3219,-78778,26230,-5036,625,-3182,-5008,-986,-1689,639640,19408,26872,2177,-2866,-3212,-2544,-2331,-93046,-19226,-4066,-4563,-4299,42,-2453,-941,-114826,-23354,-1170,-3303,-3946,-3161,-884,1991,-19265,-8079,20293,6665,11749,-2185,-2164,-656,718418,-732686,-21780,95561,-6822,-38634,-4128,15275,31908,-30938,2896,21463,1552,-6740,1260,9968,316,-1433,353,15695,1796,3254,-3203,976,-1558,91,1569,-1280,-642,1390,2932,-2647,easy
150861,87355,16753,13880,13834,10151,2846,3754,70743,-62062,-8571,-5899,-12716,-6760,456,-97,-142143,-82080,-11367,-6673,-7324,6409,12265,8175,210203,-67096,-11792,-3149,-6210,8912,16373,6403,555111,-52720,1613,4886,-1877,25169,6391,17173,-21469,-42861,-10102,-10806,-10180,-6961,-2048,-3236,-212886,352346,344908,-576580,-20018,14984,14376,9859,-2796,-425,13405,-11715,-774,3524,8035,-15692,5392,1114,4333,-8303,13169,2503,16257,-32130,11809,4108,-9982,-8439,8272,-1772,10770,-20409,difficult
540914,305157,18823,16879,12979,21483,10260,4039,-440982,-64310,89347,20191,12366,1584,-7732,3125,-408358,-277541,-16760,-8224,-10938,-17341,-7834,-2537,-415275,-265051,6456,-12836,-10899,-17228,-7526,309,-537903,-303244,-18217,-11530,-8327,-5480,1039,4399,-534885,-296266,-7594,-15456,-9805,-4501,4861,6948,32624,-6917,-122628,3018,-213231,12490,-38193,6978,-106107,23216,-24673,10623,-28415,-4612,1306,-3926,-23304,39,2572,-1478,-18925,113,11748,979,-102,308,8565,3822,-5662,2846,4090,2549,easy
128126,77902,2522,6069,7109,3553,2655,1902,-10968,-43104,9963,-4195,-4364,-2408,-1708,-1506,134628,118476,20331,1803,1870,17508,9687,2544,-28373,-15568,3215,-1489,-2845,-1714,-1352,-1055,102823,86372,19380,11351,2225,295,61,1039,1111718,168167,13844,41390,18136,17985,21743,9541,145596,-163001,131196,1008895,161580,-134044,101940,81795,10368,-17116,16165,-5536,5998,-3292,12840,30039,6234,-4715,5070,15911,19916,-19222,2009,17690,11395,-11039,1413,21682,4050,-3599,2094,8502,difficult
203225,103671,23195,17576,8829,12700,4871,3607,-67625,-55811,-2204,-6910,-6694,-9789,-419,-225,-135630,-98831,-19314,-15824,-8223,-11480,-3940,-3123,1448894,50924,89945,4230,21635,-534,23327,12441,-163248,-86319,-13138,-13581,-3896,-10140,517,-1365,-174627,-67465,-20507,-7597,-2974,-734,3860,1174,-68005,1584524,-1612142,-11379,-43020,149755,-137243,18854,-17110,109259,-103083,-7369,-8914,20054,-17811,5984,-1529,29858,-25531,922,-1691,10946,-9606,9406,-3521,27267,-22810,3343,-2898,15564,-13806,2539,easy
606626,91585,25284,10897,9960,8191,6458,3463,129414,-28869,-12183,522,1393,-3640,5895,4019,-531570,-35292,-10908,-4895,-8662,6645,-3111,4307,-528389,-44591,-23380,-8339,8459,5896,59571,22013,-523276,-39667,-13877,3247,-4001,2775,10778,4674,37655,67183,-2723,1102,8879,605,5172,5056,-660984,3181,5113,560931,-6423,-9299,4924,106850,1275,-12472,9503,11154,-5417,-3444,11586,-2145,-10055,17121,-12460,12880,10285,-749,-3121,-2170,-9006,62682,-48793,-5606,288,17706,-17339,382,difficult
197693,57761,13953,5738,6273,4123,1484,2250,620446,80058,16743,-2318,15139,13607,9291,4247,20334,29440,-1864,-3464,-1288,-1025,2191,-655,-111010,-29580,-2276,-1646,214,272,125,-868,-59801,-2340,-5393,-1241,1112,2248,-528,-922,-42372,-20915,-4417,1320,-5034,-2511,-62,-1610,-600112,-131344,51209,17429,-50618,-59020,27240,-18575,-18607,-412,-3117,976,-1146,1818,405,2561,-16427,1502,898,-6146,-14632,1297,1976,-4759,-7100,-2066,-653,466,-4902,-213,-54,-688,easy
790508,180350,34611,21819,21810,13635,10019,9966,-767403,-177972,-24742,-4880,-12251,-9078,-7609,-8820,59366,46613,-18337,2773,-10633,1945,-1653,-5753,-638092,-129286,-21845,-11958,-14594,-9470,-6515,-7616,-697616,-149642,-33415,-17154,-16222,-4257,-8391,-7406,-772007,-148242,-25701,-21326,-21038,-9480,-9383,-8216,826769,-697458,-59524,-74391,224585,-175899,-20356,1400,6405,-3508,-11570,7714,7653,-14731,-5196,-4172,1618,-3961,-1628,-4816,11023,-11415,5213,-5223,5956,-4862,-1876,-992,3067,-1863,210,-810,difficult
365860,43744,13091,13151,18349,5139,3855,1544,-204386,-39677,-12049,-12245,-17427,-4374,-3292,-1219,-248743,18290,2995,-10295,-13301,-3379,-1929,-621,-217589,49759,-5992,-10387,-12871,-3163,-2357,-703,-277365,-36738,-9585,-9780,-16465,-3823,-2943,-743,-335923,-24660,925,-12147,-16777,-4433,-3493,-1398,-44357,31154,-59776,-58558,57967,31469,-86497,12078,15044,-8987,-3593,10510,1950,-92,607,-2367,4126,430,-3594,-312,995,216,-660,-610,1363,-428,-586,-550,598,-82,-40,-655,easy
632782,79235,11826,23787,12795,6567,2061,2009,-583358,-60412,-6261,-19497,-10923,-2678,-959,-777,-627776,-62233,-11661,-22282,-8721,-1769,-691,-785,-541761,46394,93267,17639,25307,13299,4375,-424,-559810,-15870,-11075,-22225,-9859,-4787,-1610,-1510,-550216,-37529,34000,-5140,-6415,2864,1754,-115,-44418,86015,-18049,9594,-1821,108627,-62264,-21659,-5400,104928,-104342,45075,-2785,39921,-39864,17085,2202,34028,-35166,3444,909,15068,-18086,7651,268,5066,-5985,3364,-8,361,-1086,1395,difficult
114427,17448,7309,9801,4274,3560,880,482,173297,17890,5806,-7113,293,-625,-202,225,-98591,-14006,-7039,-8976,-3517,-2413,-107,-161,-85270,4133,-4724,-9360,-2659,-1264,-257,-93,229429,28698,-605,-8266,-2027,-1224,397,91,-38506,-12295,-6833,-9567,-3700,-3234,-706,-412,-271888,13321,314699,-267935,-31896,18139,24565,-40993,-12845,2315,4119,-6228,-1863,-384,1094,-1301,-3810,858,632,-1673,-1788,1149,40,-2010,95,-150,654,-1103,-386,68,184,-503,easy
108590,31912,6012,6931,4402,2147,1207,687,28768,55705,10294,2193,4212,475,146,245,1599319,58225,37337,-3027,-350,17649,4850,3090,-7353,43600,4436,-4993,-1922,-377,399,36,60954,4045,-1793,-5889,-912,1127,-63,612,95695,39534,15877,-3454,-157,1513,95,209,1570551,-1606672,68307,34741,2520,-14625,-39555,35489,27043,-32901,-6229,17670,-5220,-1966,-896,2435,-4562,-1572,1010,755,17174,-18026,1504,386,4704,-4451,-462,158,2845,-3054,576,-403,difficult
473798,23283,9399,5795,5422,4971,3417,1083,-232558,41602,9653,8786,-2894,-2454,-1288,2597,626645,478922,23849,8158,23973,9246,4745,4602,-349158,27005,-7714,-4480,-3521,-4313,-3318,-756,-334772,11733,-3439,1469,-1803,-1890,-2283,1272,143777,187612,-1061,19951,8850,1077,-1448,435,859203,-975803,14386,478549,437320,-451917,-15272,175879,14196,-31563,4275,2378,-628,-12638,5949,18482,26867,-27494,1718,10653,11700,-13559,2423,2967,6033,-8063,1035,835,2005,-5358,2028,-837,easy
282117,143622,11752,5276,5960,8071,4718,4579,242946,-34438,-5304,3913,8606,-1784,1574,-2148,-106036,-89685,404,-2592,-2428,-6133,-3134,-1269,331347,32693,-6952,-4106,6619,21222,11474,148,-277897,-131321,-5645,9147,16832,-1874,782,2924,-6295,-110615,-4155,-4389,-4686,-6320,-3873,-3400,-348982,437383,-609244,271602,-55247,122378,-164014,20706,5708,-7356,1307,1490,-6505,-1514,13253,-13536,-11034,9047,10213,-21518,-4349,27355,-23096,-4446,-4708,14608,-10692,-4655,879,1417,2776,-6324,difficult
359844,39526,8065,10359,7593,7095,3298,2521,-182537,-20317,-3686,-336,-6494,-3736,-1808,-1187,-167597,7538,4575,13949,-4586,-1353,-1712,-1381,562744,127524,31276,14216,5772,-1720,375,5626,10612,57,36402,-1617,-3184,-3651,-2277,-1204,217032,-27518,-6238,-4937,-6587,-5911,-2906,-2161,14940,730341,-552132,206420,27855,119986,-127467,-27575,8261,26701,5126,-42640,14285,267,-15833,-3320,1908,10358,-8956,-3403,2383,-367,-1931,-2260,96,2087,-2652,-629,-194,7007,-6830,-957,easy
570523,109732,21336,46028,19058,17288,6189,19277,196279,168113,47,-38760,-10361,14822,14025,-2872,-423437,-51317,-15723,-43509,-14225,-11283,-4115,-13072,-104699,-22626,11570,-30772,894,-10019,-1781,-14620,-124192,-93431,-3374,-42336,-17621,-6684,9825,-13938,-387823,-80509,19041,-25329,1578,-6083,2806,-12246,-619716,318738,-19493,-263631,-219430,28691,-70805,12922,-15770,27293,-14944,22415,-4749,12737,-11564,17007,-3864,15119,-18515,19199,-26105,1264,3335,601,-18140,2334,11606,-7019,-10200,-1548,682,1692,difficult
129364,11246,2710,2383,3643,1799,1241,910,134684,155885,650,1489,4430,902,-304,-226,-77004,43285,220,1925,-409,-542,-706,-403,-96457,12207,16209,-859,-577,744,-866,-358,215914,52857,6690,10889,18898,9949,6930,1079,312099,38179,21191,15250,17982,17951,7748,3554,-211688,-19453,312371,96185,-112600,-31078,40650,-14678,-430,15989,-9519,14501,436,-2784,11748,4361,-4839,-168,19475,-916,-1444,1286,9205,8002,-402,-160,7796,818,-177,45,1437,2475,easy
304991,236456,49720,19631,49649,26221,18264,7553,2971586,-201092,-20742,-12422,-41823,-23800,-17116,-7084,-131272,-204600,-44928,-18756,-45942,-25033,-17935,-7340,-193586,-218171,-49431,-17644,-48614,-25224,-18053,-7320,-31332,4987,12058,-6343,-41250,-19699,-9372,-3257,-141198,-190979,-25485,-17059,-44231,-23245,-16552,-5963,-3102858,-62314,162254,-109866,-3508,-13571,223158,-195966,-24186,-4503,61489,-37543,-6334,1112,11301,-10716,-4119,-2672,7364,-2981,-1233,-191,5525,-3546,-819,-118,8681,-7180,-256,20,4063,-2706,difficult
32186,11624,5366,1520,2980,1531,1145,916,-1127,1223,-1391,4258,-1270,2887,303,-445,1152358,32900,20009,13987,1919,12818,4411,2367,249902,75032,915,1048,426,1201,-282,-346,50060,33963,3448,9440,4703,7921,2703,4000,587106,28176,-3047,13947,11505,11421,10131,4161,1153485,-902456,-199842,537046,31677,42132,-41069,-5787,21400,-19094,2533,-6495,9729,-12939,8392,4507,3189,-1493,4277,6802,9931,-11617,6720,3500,4108,-4693,2985,7428,2812,-2713,4346,161,easy
633735,161643,30323,39133,23637,20147,20958,11853,1066947,-97691,-27520,-25028,-17109,-15868,-17739,-1104,-618401,-147610,-26719,-37259,-20889,-18337,-20210,-11281,-613517,-39588,-27674,-34394,-14320,-18746,-20459,-10751,-594876,-127975,-22005,-34839,-22241,-18316,-19697,-11289,-621963,-149999,-28612,-36785,-22123,-17721,-20244,-10603,-1685348,4884,18641,-27087,-49919,108022,-88387,-22024,801,-955,5669,-6607,-12231,2865,-445,-1946,-3780,6569,-7921,118,-2469,-409,430,595,-2471,-249,762,-547,-10177,530,-538,686,difficult
97551,52203,9351,4294,4213,3158,1724,1571,2091522,100430,3309,6086,4765,7809,8507,1620,-4035,-36455,-6185,-1340,99,573,64,627,-19869,-6749,8404,270,-1932,-2214,-445,212,238872,127713,-1219,12068,6232,8208,5884,2766,1955819,295525,10904,39900,35241,11441,8251,2707,-2095557,-15834,258741,1716947,-136885,29706,134462,167812,-9494,14589,-9623,12123,-7426,1610,11798,27832,-4666,-2031,8164,29009,-7236,-2787,10422,3233,-8443,-509,6329,2367,-993,-415,2554,-59,easy
790579,178922,28086,19701,36997,16169,5474,2159,-643699,-23648,16872,-7351,-30174,-12694,-2383,261,380685,-142624,-17589,-16380,-34532,-13945,-3303,-1461,-693061,-114114,-18071,-14974,-33072,-3606,1013,8807,-385629,-129103,-13139,-7369,-23607,-812,-3111,1504,413333,114653,10957,68891,-5459,38028,17325,18679,1024384,-1073746,307432,798962,-118976,28510,-14989,243756,-34461,-482,4932,24096,-9029,1406,7605,76260,-4358,1460,9465,18148,-1251,10339,2794,38840,-920,4316,-4124,20436,-1722,10268,-7303,17175,difficult
160693,16521,11138,5362,5142,3301,1157,1213,-153177,-13673,-9767,-5169,-3915,-2315,1205,-512,-158252,-14168,-9012,159,-3431,902,1464,-246,287984,43684,-6123,2495,2979,-1391,1935,2216,694035,229443,27785,6797,2228,14459,1832,5293,-82304,16816,-4590,-2852,-2895,-2548,-784,-1048,-5075,446236,406051,-776339,-495,57852,185759,-212627,755,2889,33908,-32375,5328,2336,4302,-9649,484,6410,-751,-5123,3217,-2293,15850,-17007,259,471,-103,-2616,266,2462,3077,-6341,easy
1124712,231351,55481,46145,43688,28645,11753,10044,-1060815,-226613,-53429,-42144,-42248,-27837,-11063,-9146,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,-874705,-200622,-38653,-30340,-37983,-24744,-8935,-7213,-950330,-167693,-46131,-39222,-27876,-15087,23230,4903,2244974,-1885638,-173226,-75625,241179,-232769,17581,32929,83832,-78005,8949,-7478,98945,-100284,13143,-8882,73000,-70845,2110,10107,24987,-23814,1920,9657,12706,-12039,1461,32165,6794,-6797,1936,12116,difficult
58808,32862,10063,3632,3036,3712,1728,1122,204017,42463,41184,1743,11002,3517,1270,1352,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,497460,41179,-4225,315,1955,18903,9699,4809,489658,10333,-5262,1790,2385,-1485,91,509,-65371,-21297,380111,-7802,-70616,141523,-72191,-30846,-46446,67637,-66600,-1037,-2207,18011,-17232,1475,-12620,29837,-26264,430,-6486,17334,4538,-20388,-2164,18833,-8240,-9608,-2322,8319,-2540,-4300,easy
168347,71799,6605,10127,7352,4871,1058,2020,-4469,-63891,-1689,-8686,-6452,-4373,-731,-1810,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,-128052,-55705,-4646,-6541,-6021,-1535,1594,374,114502,45651,6096,14610,-1538,1496,1640,-710,240918,-354845,-9656,242554,183899,-162893,-12820,101356,8876,-7955,-3878,10742,30116,-28461,490,21151,3957,-2881,-645,4483,2403,2370,-1935,3031,661,2536,-872,46,1522,-848,1510,-1084,difficult
496651,103965,27629,7966,6769,5376,2714,1751,-288984,-81498,-16134,-4132,3910,-3154,-2000,279,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,-476365,-90182,-26672,-7038,-3676,-2413,-2348,-1187,802826,25666,-16814,12228,2593,3435,636,2131,-200348,30647,-17680,1279191,-9189,16563,-16058,115848,-7940,-379,-2219,9858,-1415,383,-1874,19266,-9645,1356,703,6269,-1032,1141,632,5848,3815,-3589,-574,2984,-862,-480,-124,3318,easy
615394,196163,20381,24708,19942,15356,4520,1941,-492830,-131863,-3440,-21025,-7915,-13702,-3039,-1320,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,-8961,-82179,-4863,-579,-5947,-8544,-1895,208,-471699,-184734,-15302,-24237,-18152,-13544,-3875,-1209,-104171,87205,500835,-462738,-50353,2944,97093,-102555,-9073,-4983,12633,-10439,1007,-283,19722,-23658,-7750,1804,7914,-12205,1581,833,2744,-5000,-1117,1653,608,-1980,346,63,1119,-1417,difficult
701787,212078,25657,19990,13817,10827,6453,4796,-675207,-204166,-20803,-17781,-12074,-7022,-5498,-3959,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,-300841,-129359,63605,-14583,-3955,-4560,2870,-391,-637774,-193589,-23869,-16229,-11392,-10080,-5656,-4137,247246,-155081,282201,-336933,21470,77652,-24315,-64230,1198,6438,76772,-87474,10392,-1843,-5351,-1646,2290,1020,4809,-7437,2,2841,-381,-5520,559,363,7446,-8526,1463,-1351,3456,-3746,easy
1506708,174393,105744,40690,28567,16013,8650,2328,-1430019,-168730,-105568,-39887,-28273,-15193,-8250,-1889,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,-1483147,-105323,-96760,-39108,-24330,-11889,-4548,-1356,-1389508,-105438,-93201,-39077,-25053,-4509,14085,11554,77083,-23166,-107045,93639,2634,2287,58486,-115,11310,-4493,1991,3559,5702,-5422,499,31,6884,-5874,2933,-723,4106,-3678,2876,7380,14442,-14419,3679,18633,7651,-7635,517,12910,difficult
561043,162382,29132,17553,8371,8224,4677,2749,-495075,-147015,-26278,-16197,-4247,-3291,-2345,307,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,-528923,-158997,-27780,-16148,-7185,-7497,-4317,-2289,-508417,-93515,-14764,-16402,-2938,-4137,-3532,-1382,-59211,127002,-101639,20506,-8212,48267,-52037,65482,6098,1779,-9379,13016,2737,-1310,-1378,-254,31,-1721,-1248,4247,1242,-595,-4853,3360,5588,-5937,-1623,785,2925,-5424,-97,907,easy
191237,38793,5896,6590,6164,3806,2386,2877,983657,183357,7572,16318,24736,13448,10713,6463,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,1391050,-8250,1376,-907,326,791,-693,-1107,-113271,-5980,666,394,-4002,-1332,1676,-1367,-1137986,35492,1509887,-1504321,-204606,89539,-76540,2270,-11618,22733,-17311,-710,-19079,3591,-1737,1301,-27275,19982,-17117,-4328,-12704,17295,-17248,-2123,-8304,11385,-14487,2369,-7697,5765,-5638,-260,difficult
