delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
5084,7087,5448,2714,7948,5991,1911,1235,193122,45269,17232,6595,4263,3919,1217,1032,-189088,-37642,-12701,-2498,6254,4922,1325,-173,-186202,-40133,-6266,-3956,4659,781,275,917,-188823,-36772,-16384,-5188,142,512,482,-134,easy
136188,76984,8046,11065,7573,5680,3490,2819,91408,44179,2815,3055,5538,3745,1666,1301,133162,170687,15188,22485,11945,7041,6190,3551,89385,-30763,2343,1493,-2956,-1122,-616,1611,-88208,-41510,-1839,53,-2883,-113,-103,-608,difficult
4001,6211,4028,9430,5872,4985,1005,1821,12872,15145,7498,2478,7205,6687,1522,1768,-9439,-8582,-917,4683,594,-2626,-411,153,-11089,-9511,-6760,2355,-4174,-4077,-787,-897,-6084,-8710,-2734,13819,-418,1596,-352,904,easy
85420,14900,9260,8780,4560,7921,4319,2774,11212,16011,9363,35711,9847,11292,6137,5182,142664,17465,14610,-12728,1415,-53,-352,-1120,1122,-14809,-8763,-35539,-9237,-9438,-4997,-4656,78839,-5990,-6156,-32527,-8040,-621,-106,-1449,difficult
29958,11130,11535,6166,3137,3368,2000,2085,54818,16440,5038,4522,2611,1973,1085,748,11107,7475,4796,-2096,-529,-650,-482,-505,-44568,-12261,11664,-2095,2012,3177,206,1073,-41120,-11143,3030,9123,96,1659,3021,3443,easy
265986,88617,7455,19713,21342,12906,5412,4414,334536,148621,24207,31785,15724,9499,5820,3918,406768,98781,-14241,-2950,17737,-3249,2664,5088,-320722,-141208,-22727,-22751,9086,14605,-2951,-1223,-291695,-137586,-13287,-10515,-9970,-1134,-936,-2377,difficult
46987,22668,4909,9534,4412,10903,6119,3882,46227,18221,6946,19463,13727,9459,6095,5412,52389,45063,1964,-11148,-8866,3330,-637,1108,-7457,-16020,-2943,-3615,-8949,9189,5173,-942,-42653,-15702,-5133,-15024,-10131,-8187,-4464,-4757,easy
137058,27532,11316,8979,9496,7150,4616,2529,50271,11983,7622,12535,6359,5258,3215,2846,19388,-3089,8081,4330,14746,5626,3219,-116,173692,13910,-3582,-10276,-2532,-3203,-1283,-1934,67280,35826,6584,-4721,-2803,3253,2267,1099,difficult
25629,27941,9587,17959,11293,7731,2758,3225,92503,44884,5646,6858,2413,7908,2012,1194,-39745,26557,10842,-1768,2602,6691,1650,5480,-87011,-41973,-989,302,-1168,-6313,-1295,-494,-73865,-35413,1971,34768,25206,-909,1883,1106,easy
34382,9290,9861,51987,5010,4977,10511,4183,17715,8664,6082,15229,7108,13391,16772,4758,66878,4496,-5312,-598,-3428,-11318,-9606,-3376,-485,4836,17981,122539,2767,-2190,5173,5022,-16391,-7454,-1333,-11666,-5633,-11733,-14350,-3371,difficult
99733,66554,9519,17059,13566,3846,2606,1669,13466,10404,13381,5717,8638,9659,3908,3012,800,26443,2604,-667,17304,-3632,-200,-1319,199392,58813,-6368,38232,-4799,-5642,-653,-88,58610,83194,-7822,-3540,2280,-8164,-3053,-2623,easy
11657,10872,2194,6014,12076,5716,2793,2356,85442,123497,14869,10181,9435,8776,2697,2158,-64197,-101457,-11375,1699,18809,-3245,-1147,150,-75356,-116962,-12140,-6153,-4251,876,3197,1588,-81801,-119457,-14509,-8046,-6634,-6812,-1763,-1145,difficult
36450,23698,3436,4156,5547,3694,2584,1413,52781,29704,4958,8925,5120,4274,1146,935,28810,26650,2944,480,-1838,457,3610,336,-46522,-22405,-3639,-8066,-3076,-2428,-345,39,-31282,-22263,-3872,-6721,6194,230,1049,1060,easy
45515,27959,17154,5961,13096,6169,3946,2130,80292,6150,1238,5489,5302,5670,2254,1354,-74720,-3744,-241,231,-2630,1315,1296,953,-49691,16398,5021,-3631,-3886,-3636,-1422,-616,20080,52773,42969,4815,29898,3817,5203,1992,difficult
16439,7834,3866,6675,8869,9483,3467,5008,41245,9993,1863,2669,3552,7108,5446,2317,-40596,-5457,98,-177,-1607,-2909,-3047,1168,-38278,-2264,5000,13891,15165,10493,1406,7063,4456,1243,910,-1697,2393,-460,-4297,-158,easy
68833,16351,2759,3941,5624,4002,2220,1855,299336,119766,15848,8197,5820,7882,2420,3594,-294127,-117897,-14992,-7492,-2592,-5095,-1407,-2433,-272081,-99108,-9229,1371,5839,409,2804,559,-125300,-93239,-15047,-6647,-3836,-6954,-1996,-3344,difficult
19771,19589,9890,14856,13005,11981,3313,5727,340220,30447,9108,16287,11445,13669,4695,4422,-332846,-22887,-572,-11285,4365,-1576,-3004,6277,-326259,-14068,-2230,16908,-2094,-3679,-843,-1588,-302241,4381,5148,-9915,2409,192,-298,-773,easy
98441,36831,6125,5820,5878,13470,2609,4077,57971,22905,7024,29031,20389,13598,4124,2551,-18978,-20345,-5026,-25048,-17154,-8485,-2594,-1653,174538,55095,176,-25586,-9946,4115,-675,2234,-34149,7027,2153,-18999,-16434,3985,-1276,3996,difficult
54443,38909,5821,2526,3164,8964,3040,2328,30052,29734,14288,11557,6811,10924,5713,4738,-18810,-25780,-11996,-8541,-5565,-6811,-4567,-3763,118898,62135,-3242,-10079,-4784,-8191,-3330,-3646,-26916,-8830,-10163,-8474,-593,9122,-122,179,easy
281261,56445,2768,14044,10386,7038,5707,3468,59912,21760,10318,6116,9465,6701,2519,2568,732489,119197,-4868,23199,1846,3464,4766,4363,-55106,-6756,-7840,4206,8726,1359,6120,-277,-13336,-8385,-9942,-3622,-7808,-3811,-1321,-1385,difficult
43289,19062,4338,6573,6299,7341,3444,2403,852450,167909,68281,20447,15328,8755,5317,3854,-843816,-154720,-63868,-10573,-9486,-1354,-3630,-2414,-838513,-156572,-65199,-11687,-12844,-313,869,-505,-745155,-135250,-62763,-19362,-4758,-2576,-2857,-1435,easy
51457,31254,3905,4013,13250,4284,1849,3336,156019,44017,9981,4887,7277,7267,1525,2302,-140517,-35368,-9309,-3952,-6060,-5679,-135,-854,-48746,33319,-4395,-522,29163,1626,1739,5552,-124424,-36239,-4524,1851,-5185,-4896,-633,-1597,difficult
199811,61975,14923,9244,7348,9272,3579,3816,65050,74782,14369,8083,6263,3128,2068,1727,96714,-48868,-7866,-5664,-2132,-1635,-1695,-1079,305655,30358,13134,10326,3499,9686,5330,5985,1914,-19911,-3605,-1178,1889,10380,897,1361,easy
143008,74622,18485,13390,6848,4224,3318,3375,82305,19466,5350,9771,8587,4422,3689,3517,61623,35916,12561,-4193,1570,-590,-2948,-610,76448,-13548,-2551,-8991,-6620,-2049,-2859,-2341,44039,143100,29396,24042,-166,2044,4694,2525,difficult
82437,24618,8413,5483,3739,4714,2001,1904,117926,36933,12470,9299,9400,7889,1495,2137,83662,4836,-1090,3073,-6216,-4663,-449,-1026,-75452,-17044,-5902,-7019,-8194,-5287,-811,-1146,-114676,-24737,-5178,-7502,-2574,424,2777,1473,easy
19133,14796,12438,2890,3911,11301,5105,2101,81059,12511,15638,4035,7273,2912,2071,1664,-68505,-6910,-9890,-311,-455,9768,3727,436,-71793,-4081,4424,-518,-3219,15111,6081,1810,-45481,17845,-4134,-2605,-6411,287,-705,-934,difficult
11984,5799,1636,3266,7004,2628,1853,959,7893,12037,6680,6149,6914,7713,2343,1565,2884,-2978,-5228,-939,8995,-5093,293,-236,14556,-4599,-3828,-3908,-3076,-3636,-150,-764,-5166,-11138,-6077,-3801,-5650,-6526,-1614,-819,easy
108156,10210,7853,6306,11133,6140,2241,2886,283707,45877,11773,17249,8407,6136,2395,2242,-278672,-32797,6024,-8180,12549,1267,318,1682,-267637,-39454,-8916,-12747,2555,2507,858,1640,19656,-34750,-8868,-11901,-6927,-3761,-1638,-1389,difficult
60176,21537,12913,5486,16048,8365,5932,3945,49583,17212,8401,10126,5593,6887,2361,1814,-46078,-6369,118,-7518,21734,238,1872,756,-5025,-300,21451,-184,13190,9423,10801,7143,82881,19644,-8033,-6219,-3559,-5226,-1961,-1505,easy
132007,22538,5916,10453,5039,4712,1667,2535,27458,21207,4912,5930,6676,4990,2001,1556,137043,6578,-1194,2604,-3204,-1131,-1018,-67,21638,6091,6309,12950,2583,616,77,3462,154966,-8676,-2103,-1984,-4289,-319,-61,-459,difficult
32022,31822,6509,7235,11169,4431,1681,1784,49329,5310,2447,2727,5667,3199,1396,1011,-31431,14896,640,1605,-3717,-2123,-508,-20,-41119,3525,7674,10834,11191,3319,1725,1877,20629,61114,3872,1085,9033,2501,-362,462,easy
21693,13003,5082,4637,3547,6252,1697,1092,333174,217375,26401,20871,14234,9599,4502,2692,-315305,-215179,-26137,-15608,-12498,-8339,-3353,-1986,-327902,-213551,-17845,-17753,-8551,4678,-1500,-581,-291236,-184387,-19975,-15341,-11012,-6380,-3563,-2234,difficult
20487,12100,4194,6184,23420,9171,4587,4708,213358,10729,11239,10594,7534,12287,4471,4149,-208873,-833,-6871,-7364,6577,-2475,-840,4576,-196265,11659,-8127,-2233,43865,-5498,-803,-985,-173474,-6712,-6138,-3632,-2785,-1374,1992,-1914,easy
12293,13871,6148,7960,11838,6960,2517,1810,28056,44279,16065,7553,9024,6837,3171,1129,-21285,-29427,-10799,540,12650,5755,384,2749,-15126,-25638,-3046,6343,-3262,-1015,404,202,-10877,-36160,-15905,-5661,-945,-4370,-2750,-907,difficult
22780,5178,3017,2950,2733,2024,645,437,99005,38668,11111,6644,6262,3382,2042,1142,-93481,-38014,-8353,-4953,-4448,-1557,-1543,-734,-95619,-34754,-9149,-2052,-1654,-209,-1122,-578,-39574,-27703,-6781,-4078,-4486,-2309,-1526,-803,easy
44302,23188,8807,8004,5196,7298,1292,796,19952,38759,16637,9336,11962,6508,1600,1692,18472,129,1469,6741,-10059,-3020,383,-847,-17630,-29763,-11033,-6666,-847,10432,-254,-418,72207,-17078,-13926,-4072,-9391,-5043,-1053,-1423,difficult
14304,9328,9392,9884,8829,5916,3184,1465,148747,60446,3984,6761,6758,5264,2355,3671,-139100,-53758,7996,1259,-4264,-80,-1187,-2594,-137595,-47229,5409,6552,-2821,1272,61,-2777,-126635,-52368,2818,1558,13297,765,3614,-1248,easy
24060,23899,16892,10771,8612,4027,2459,2292,97797,24502,8877,9011,12167,3515,1352,1814,-68450,8169,8372,12919,-753,455,803,1690,-70036,-858,8999,-1630,-4412,319,162,350,-82725,-9121,6674,-6009,-5500,763,2355,-606,difficult
12448,3894,2138,7091,5114,5674,3029,1844,145205,77640,19269,9292,7744,9278,5760,2392,-132065,-73570,-15879,-3392,-5559,-4553,-1877,-474,-130966,-73746,-17509,-3040,-2888,-1658,-2744,-907,-135241,-73921,-18004,-171,556,-4601,-3571,-262,easy
40301,27464,52915,56412,11709,16301,7345,2554,28129,10291,14437,28574,9075,7732,6039,4637,-10185,8366,-2536,34915,-4748,8546,5890,104,-25729,31484,52622,45072,-4728,6674,-656,-3277,72431,11670,65348,3527,17379,10486,-1317,-3077,difficult
17069,6480,10005,7920,4248,5379,4851,2938,90265,57173,22767,11996,10915,13852,2782,2352,-76546,-48877,-21577,2599,-3074,-5554,4346,2522,-54129,-48086,5492,-3901,-7597,-8204,3367,988,-88913,-55117,-22201,-10926,-9331,-11660,-1507,-1751,easy
10843,22492,6646,13188,5157,5869,2284,2961,86749,28897,4857,4131,6219,6156,3393,3167,-80800,-23609,-368,-2298,-2386,1807,-1668,-711,-80637,-14156,1083,222,-1380,-2253,-770,240,-66281,18550,4651,29247,580,-416,-888,-146,difficult
7684,5532,2756,12361,4154,5168,1290,733,14109,16733,6901,7306,10648,3903,2975,2261,-11982,-14973,-6312,-5220,-6163,-2979,-2776,-2086,-6339,-11316,-6283,10140,-5752,3648,-1827,-1334,-955,-7314,159,10244,-7566,3127,-453,-1164,easy
5048,5909,7376,7473,5989,3390,3269,2420,60612,28292,7161,12283,13792,6871,2634,2692,-54375,-27221,-5929,-9875,-12960,-4883,-1598,-1910,-57622,-19188,-1983,-4492,-7975,-2873,1640,1513,-54694,-20740,8558,-64,-2475,-2686,1863,-418,difficult
247722,28422,6286,5736,4416,3452,1322,2378,338061,81145,26267,15279,8953,10988,3245,3090,-181333,-69084,-24041,-11396,-7051,-10122,-2651,-2046,177406,-28056,-23592,-5332,1403,-7922,-1406,1262,-267089,-61030,-12310,-11901,-7962,-4565,-1713,-1351,easy
52576,23682,8884,6724,10947,5281,1684,2711,32185,14342,5138,2460,5561,4650,1400,1396,-9587,20079,4194,12349,-87,3837,2089,2277,-17794,-9384,8330,-699,9839,807,-501,1651,88554,17324,-1285,1143,6407,-2752,-735,18,difficult
13246,16302,4513,12905,11844,6464,2065,4176,33196,17243,4638,2165,2733,2051,686,1167,-24807,-7845,4051,19437,23259,8336,2659,1610,-7317,15796,-1434,5748,1930,558,-162,-625,-27725,-10773,-2991,7035,2143,4344,1639,8042,easy
129069,40312,15765,11229,7605,8602,2604,1769,21565,21197,2247,5909,4926,2777,2343,959,323237,57297,26211,15964,2870,7891,3287,1986,-13078,-518,-243,-4058,-2828,-1053,-1720,-323,12353,567,14587,4053,7996,10638,-785,768,difficult
1499673,121705,46998,23674,41321,25287,8565,2173,14209,8022,4964,5435,3904,5728,2388,1638,1560603,176802,47492,26125,53297,43359,16880,3362,1743252,150824,58340,31724,46228,14021,2646,-573,1152538,13424,20270,-3132,12725,1297,-996,-1184,easy
255727,28048,8071,11655,12727,24752,14227,11314,30450,24514,2760,7839,2844,3183,2418,1380,662450,26840,3802,6855,7405,19936,9376,9777,23024,1826,13015,9621,20288,41586,23829,20029,-9642,-18065,-884,-5029,1955,3186,2223,-4,difficult
64793,21682,3067,4756,4691,4145,2558,1862,50377,22699,5881,3883,4656,4488,2519,1832,-40396,-14817,-5594,1288,2624,4265,2295,1919,617,-17646,-1363,-2303,166,-2564,-858,-458,83027,29412,-1485,3635,-2684,-2731,-1321,-1370,easy
364040,27877,11238,6837,10170,7330,2864,2465,84452,36686,4610,5341,2918,2561,913,1015,-78602,-35916,-4295,-4608,-2134,-1444,1624,-161,-35810,-8303,8707,1529,772,-749,1101,-125,953177,17791,15473,7567,23119,16500,3127,4636,difficult
18090,7973,3843,5636,9308,3975,1524,1194,562549,93089,9526,11480,6151,5436,1379,1260,-556492,-86799,-8679,-9810,-4242,-3150,-504,-867,-529728,-77152,950,-8544,12988,-262,682,722,-547157,-91397,-9320,823,724,-972,256,-52,easy
22982,29040,5839,6030,9016,5771,1406,3851,125870,57460,11078,10217,18175,9536,3197,2454,-124453,-57027,-9935,-6322,-13492,-7635,-2838,-1574,-103688,-12874,-8317,-4076,-8603,-19,-1331,1976,-80523,-15358,2534,-2162,-5382,-3641,-1205,3789,difficult
103702,15695,5961,3276,3191,3883,2208,905,8945,9367,8764,14063,9690,13058,4338,6667,201562,7800,-3035,-12508,-5437,-8342,-72,-5671,-1748,-8054,-7062,-12998,-7970,-9048,-3519,-5536,84457,19238,1688,-6855,-6089,-10134,-2800,-6079,easy
117931,12263,4168,5121,2940,4399,1929,844,114745,31999,8789,17664,8303,7296,4200,2289,-93774,-29576,-87,-7425,-2656,1131,-243,-823,128267,-23136,-7158,-15568,-6300,-3565,-2959,-1866,-24934,-6497,-6618,-14637,-7134,-6258,-3612,-1645,difficult
311629,23965,28960,15502,12060,14335,11243,2820,34098,38785,7115,5325,7191,7766,3785,2595,344523,-19295,14902,7258,-1906,-2912,-1436,-470,-21906,-30334,20207,1645,2156,1305,-2890,-1966,509976,5168,30427,21629,14357,21314,26699,3110,easy
153975,86296,12981,19411,8378,9581,2462,1956,148149,26524,3893,10489,3510,4684,4938,2899,33415,100311,688,243,-1236,-1019,-3054,-1774,104354,79132,29551,35839,15473,17414,-1,600,-120291,-128,-2976,-9315,366,-1704,-4373,-1656,difficult
6022,5899,5228,5311,5798,4968,1805,1078,17188,22702,11856,10299,6375,4308,1681,1884,-9493,-17420,-10706,-4597,-2013,-3236,-1284,-1520,-11636,-15189,-9054,-3696,765,-38,-56,-963,-12370,-17799,-125,-6670,-483,5254,1713,64,easy
30407,5213,11522,4520,5002,4773,1858,1414,130565,57569,12415,9490,8600,3860,1501,1322,-111184,-48794,-8645,-8795,-6475,-92,-950,-670,-119695,-56120,-10832,-8707,-8049,-2506,-822,-595,-69594,-52155,16798,2592,3729,5338,2844,1541,difficult
9737,5455,2469,3629,12928,3877,1695,1310,27617,24628,11378,5411,6773,6328,2080,2015,-19453,-19174,-9080,-2267,-2247,-4223,-1825,-1664,-19589,-19769,-10006,-810,25014,-3041,785,-1263,-14597,-18575,-7641,-2270,-4301,-88,-116,812,easy
63199,15958,4836,5714,9335,5053,2646,1379,315453,293317,97727,66102,50051,22207,18728,51552,-299880,-276276,-89802,-62796,-44442,-19510,-15035,-50147,-312046,-287661,-94165,-57408,-30049,-11932,-16340,-49562,-144836,-268139,-94706,-60959,-47658,-20019,-16870,-50810,difficult
20615,18058,5392,5092,7173,4784,2793,1905,454056,107664,20272,9393,16040,5987,4101,2585,-452320,-103021,-16483,-6652,-7178,1160,-551,430,-420568,-67162,-10898,-7335,-13068,-4193,-2988,-2429,-427435,-98636,-17260,1085,-6356,-575,-384,-40,easy
18161,5072,4551,4913,2565,2938,1082,1415,294094,459161,113380,66131,50151,38027,25889,13032,-284254,-457327,-107842,-61469,-48223,-36521,-25529,-12666,-285871,-451474,-112662,-61381,-48370,-34018,-25122,-12262,-257675,-453467,-105983,-60804,-46165,-34729,-23769,-9922,difficult
16545,5476,12601,14208,5462,4422,1249,1258,63840,32026,2764,4119,5602,7433,3287,4648,-47710,-29356,-1122,-2836,-4018,-5551,-2716,-4160,-61872,-24572,3403,852,2350,-4337,-2150,-3868,-32304,-25721,27230,32251,1247,856,-1248,-2141,easy
10804,11138,8573,11822,5239,5049,1721,1544,106565,54754,2423,8723,3920,4235,1604,993,-102278,-50365,2205,-6496,-1979,3524,-618,955,-102746,-49994,605,-3246,4187,-1687,114,347,-82259,-30488,15641,19038,1750,605,856,352,difficult
58988,12043,4162,6119,3425,4784,3484,1057,153704,89930,25256,34338,18653,10353,7461,8815,-143572,-83496,-23656,-30000,-18073,-9033,-6519,-7531,-130649,-75990,-20121,-25917,-10497,1591,1462,-7320,-9927,-74176,-19505,-28739,-17115,-9265,-6874,-8422,easy
10848,8230,5200,4509,11200,8223,2292,1731,143040,32354,22571,4089,4124,5312,4354,2674,-130988,-26268,-18266,1113,5811,-1425,-3383,-1395,-139761,-27406,-20026,-760,6711,8871,-2953,-1022,-125827,-18699,-13822,908,8705,1288,151,-413,difficult
17538,22949,10196,14431,7192,12924,3004,2682,418082,84174,29122,33737,23859,10746,4323,2907,-402062,-67863,-27687,-30263,-21874,-6150,-2813,-2031,-409802,-70480,-22243,-29154,-20160,-6593,-2970,-1083,-389768,-45331,-6849,1500,-7968,19278,1825,2439,easy
10176,9735,4892,5593,4624,4769,1595,1847,26181,18683,6632,3405,4202,2834,1705,1531,-17936,-10768,-3530,1970,363,2879,-685,-61,-16510,-8565,448,4166,3654,-284,-216,-386,-13570,-7510,-2138,429,-2752,3210,571,1395,difficult
76530,24544,13273,17955,8255,7997,5061,2667,199908,163278,29583,14801,7182,13485,5855,4564,-182982,-136718,-25678,3209,434,-47,-56,706,-149410,-124965,2827,19973,8485,-3218,3178,-2017,-37743,-154518,-26080,-13720,-5699,-13200,-5503,-4381,easy
9726,14735,3323,9580,4760,3701,2585,3083,80805,15635,4161,3153,2919,1698,565,555,-69183,2607,-1000,9229,2086,2603,1521,2901,-69183,2607,-1000,9229,2086,2603,1521,2901,-74870,-7914,-513,823,1351,803,3017,1781,difficult
188321,51539,24329,11631,9745,8661,4409,3016,331360,110121,8515,7390,6255,6744,3629,5236,-325502,-103494,-3516,-1176,-3494,-2047,-924,-4614,81143,8543,57808,19227,19354,13663,6396,3065,-184757,-80794,-6849,-5329,-5389,-5866,-3132,-5110,easy
16947,11546,8148,2452,2026,5158,2385,2189,37156,38616,16098,9360,8532,8190,5333,3489,-34809,-35149,-4919,-7064,-5519,-103,226,870,-1037,-16739,-9558,-7437,-7883,-6657,-4852,-3039,-24782,-29321,-9374,-6222,-6115,-2337,-4218,-1730,difficult
117509,25986,9553,16752,11908,7141,4338,1550,26741,11581,5208,11673,2712,6416,2640,1105,14576,6250,9637,3573,2614,3616,3938,1456,164059,35625,1247,11941,4726,191,-346,-222,93669,1339,2150,-277,20247,-1633,1502,101,easy
151274,28506,15060,12227,10360,5005,3997,1938,96340,28647,9236,5447,7177,4426,3038,1356,-25111,-9816,-6579,-3297,-6422,-982,-2476,-220,-71594,-20055,-6064,-3909,-3946,-3143,-2406,-534,261506,29449,30116,27546,19918,5861,7758,2499,difficult
