delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
137600,36290,16277,19328,15871,6857,598423,114620,29018,26555,29427,27950,-339439,-106104,-27344,-23708,-23197,-26794,-567231,-77591,-20505,-5983,10210,-15247,-590513,-97891,-12506,-1518,-23999,-18939,-547720,-86663,-16804,30,-18201,-23433,-259213,-23403,13454,-4958,-12591,-21053,easy
708283,119506,42330,25104,18047,35585,606754,119297,16203,7519,6200,8792,-134074,101879,-4003,15341,234,10624,-560081,-102717,-15324,-5987,-5276,-7473,1752397,27844,84240,68579,58536,104175,-545477,-10949,1240,7614,1510,359,-5118,-15012,64481,2378,4231,26278,difficult
328296,147150,18505,6738,12808,18570,299896,75447,35819,23514,18731,24507,70182,-37664,-26759,-19539,-15528,-11459,349244,572192,30556,-7577,21783,18142,260274,-65177,-30058,-19907,-15743,-11256,-287030,-48311,-32095,-15646,-4706,-4237,-250671,-62527,-28213,-21209,-15419,-20876,easy
250258,28038,4485,16474,6860,9662,392797,44262,14299,23519,3496,12765,31201,47025,-9027,636,3939,12185,318153,-9981,-3637,413,7886,-3067,-356700,-39684,-11259,-14306,331,-8710,-385747,-41497,-13213,-21466,5690,-8704,-319602,-36984,-11932,-501,-1025,-7220,difficult
988778,53406,9917,3698,6933,12575,864579,364974,176317,29464,28468,59373,647820,-323040,-158349,-20683,-18119,-32684,1219719,-310602,-171249,-27144,-25238,-49403,379794,-222886,-166129,-25502,-17332,-48209,-841963,-355723,-173019,-27637,-27233,-57636,-784377,-345587,-163253,-27866,-19754,-46056,easy
233566,37244,19802,7582,9385,9804,786581,71248,9907,5504,7030,11366,-473501,-52223,-3537,9989,3713,247,-777702,-65470,-7822,-2774,-3917,-5545,-84007,75576,76685,8047,9775,-2061,-658681,-68249,-9548,-5029,-5802,-10722,-771186,-59653,-6305,157,8006,10272,difficult
558248,90367,27055,15558,11214,18119,156091,26776,12581,9306,6217,10427,233146,97975,-8608,-3671,3995,4409,-106917,38141,11651,-6609,-662,-2269,1777539,73703,68074,41340,-2193,25093,-130675,-9716,-6225,-372,3559,-5752,237692,117853,7477,571,20287,16978,easy
448938,52047,8582,4539,6485,8618,386870,101089,32835,32344,10306,23349,-356329,-93853,-25777,-19277,-3293,-1756,-349250,-53106,-29995,-31040,-7922,-20277,-374682,-75187,-13398,-27806,-4300,-12520,1351799,-86799,-23861,-31549,-6599,-19632,38800,63734,-28235,-29353,3008,-19470,difficult
411167,37383,9420,7665,5504,15476,694413,92245,13180,10096,7637,13274,-409053,-33755,-9262,-3538,4572,660,-502377,-56916,-7655,-599,-3233,14974,-572593,-84413,-6169,-8648,-5426,-8747,495751,-70852,14233,4747,-4095,7652,-427956,-28376,-9949,-4118,-2483,-3528,easy
835102,86794,28968,13397,20836,16504,398250,134418,6718,16646,11300,17212,20827,-50583,35776,-6622,3080,-1434,188652,-93105,-2907,-15230,-1567,-2782,-197925,-51113,-4497,-8980,-6941,-13262,593707,-88407,69793,-5336,4452,-5559,1579000,45090,13084,19921,48658,19498,difficult
764175,82068,19900,19217,10120,17285,206584,71170,10669,10041,7682,8806,2666393,40485,52664,16212,8081,-987,-84276,-69724,-7484,-7257,-6846,-3718,387954,122887,15370,53023,15078,51336,-59631,-36500,-4531,-7852,-4120,-4174,-122487,-2658,-9864,-8244,-4,-60,easy
575841,62408,16000,18538,11701,13909,837109,260439,62419,32785,15085,23048,-596932,-159980,-23215,-23961,2126,-3907,1480682,-194968,-40967,-8964,-11399,-17710,-717333,-210890,-53757,-1130,8619,-1293,-679656,-208916,-54025,-12926,-11424,-9358,-793099,-215401,-60130,-24252,-4843,-13425,difficult
375538,60506,12257,14342,8675,24958,848503,306387,54283,40822,40379,53469,-577883,-300789,-46660,-35963,-39085,-48573,-562756,-224470,-36706,-29930,-36062,-35726,-225749,-278874,-48105,-35808,-37045,-38895,-226279,-218922,-31037,6529,-15605,27122,-772158,-206352,-47623,-37229,-30722,-46481,easy
630363,90368,9824,30225,9369,16271,864965,189524,15979,11553,5498,17330,879197,-20802,-8513,13105,-642,12736,-233937,-124088,-15222,-5721,4405,-11984,-774304,-134612,-865,41621,12197,-3445,-847321,-183019,-14836,34728,1956,-2654,-196644,-33260,8661,9626,1441,51,difficult
488734,102399,17434,22504,14745,21631,635868,120778,14177,8120,19715,34513,444790,55335,759,38708,14491,16510,-502069,-88315,-13194,-4326,-18367,-30755,-195,73213,8875,35826,7044,1403,-404454,-50071,1322,-6179,-12993,-24630,-273740,-82057,18522,7890,-15025,-26940,easy
685264,127951,14332,14001,8484,14555,159370,55682,10422,5003,4679,12984,496084,-46201,8233,-723,3913,-4719,743787,333254,21705,43100,14946,23824,-25044,-31262,-7125,-3776,-2759,-723,-66648,-16872,-10259,-3889,-2840,-9145,1481292,122427,6997,10277,5766,-1381,difficult
633576,46889,17369,15113,13436,13846,727003,121454,32580,29795,21081,45693,-650390,-86959,-29613,-27019,-18534,-44358,-429026,-111771,-24780,-19945,-17851,-41734,-707362,-109871,-25263,-25982,-20375,-41492,414549,-75956,29058,9394,24583,-15491,905094,11730,-25455,-9860,-6050,-16161,easy
957391,349535,38903,25776,10943,29404,916070,48453,7976,4771,13804,14959,-826983,-24282,-2624,-3093,-13485,-12378,-692877,-25652,-4961,-3431,-12066,-8621,-404928,74968,62910,30687,642,8136,2837235,1503634,101152,81272,22289,96663,-705841,-23256,-1843,-409,-11686,-11576,difficult
163956,44170,5201,7277,7303,8667,98955,16681,7992,8160,11177,6068,425870,107289,7154,-3173,4679,7247,-90542,-12740,-6541,-4557,-8272,-2554,-91584,-6336,-4102,-4763,-4157,2413,40005,37389,-5635,-6307,-7789,-1358,41255,11843,-4830,14386,-3833,7246,easy
867191,54932,23893,14583,4293,11192,1034323,76778,37925,38936,23350,12842,-183459,-57703,-33916,-35908,-19249,-5094,-845500,-3712,-29266,-33165,-20410,-2969,-929108,-27887,-26305,-35499,-20230,-3772,1558522,15164,46961,2664,-16115,10229,-436115,-35092,-27632,-19857,-19281,-6646,difficult
432805,97301,19957,15795,10207,11034,295468,88404,15173,12287,4432,8845,20316,-16986,-62,2719,3708,-5065,-212918,-35092,2395,16932,11291,4223,-141322,-82939,-10942,-2660,6617,4281,-168000,21618,-12154,-3877,1439,-5843,1188607,157884,44682,4426,5821,13348,easy
783905,111719,17429,12609,7205,20078,547628,279231,56747,32896,14753,33874,1153470,-153546,-14291,-13511,-6838,-25160,-340254,-254268,-52918,-23238,-10623,-24481,-340254,-254268,-52918,-23238,-10623,-24481,1114425,2651,-26249,-20051,1909,36843,-406000,-178128,-50212,-21396,-11563,-31701,difficult
1037015,283201,88942,37969,34738,42808,59870,54413,10119,5262,2756,5770,282042,84715,-5785,13296,16895,23356,113280,-43720,-6426,-1455,8861,-2292,-34633,-13433,53,5137,16385,12253,2151450,884169,155665,121162,77822,110230,2373586,232209,250609,25396,39949,41645,easy
508660,76346,11193,6450,11814,17544,324881,276455,22441,13661,11571,35268,-54288,-239882,-22153,-11085,-8932,-32998,100812,-256866,-13234,-12635,-10021,-32482,-248666,-251422,-12650,-8743,-5113,-18988,1348277,-15798,3771,-2099,33629,19902,-227241,-236577,-11972,-1493,-8347,-24055,difficult
592713,33179,19470,24307,11251,27022,487599,68409,3966,4666,3861,10648,338343,-14021,53289,74455,4744,5466,-453323,-28547,-2434,-3146,-2859,-8013,1447577,-29693,20833,9991,19454,59073,-467467,-58392,4216,13565,13632,24748,-339562,-45496,1614,3342,1980,594,easy
605582,156232,26619,25931,10312,26434,788646,84683,10431,9773,5690,28288,-569907,-38881,-6120,-8452,-3101,-24638,-701435,-22836,-7596,-6463,-3223,-24159,-459839,-22866,-8304,-5406,7243,-10870,323390,508474,101890,99170,18029,72619,492473,-66146,1068,1942,4163,-22222,difficult
392700,24580,8545,13946,9402,14664,527117,50024,19065,14330,15485,16463,279894,-36708,-15878,-8855,-6986,-9650,447436,-6652,-9686,31753,4779,7367,-513063,-4177,-9822,-3682,-10068,13317,-360620,-36348,-6334,-9845,-12318,-6432,-525732,-43337,-10881,-11293,-5823,-13596,easy
418955,41573,10609,7058,10497,21758,423049,222653,14276,18185,47669,26298,285735,-135896,5461,-9392,-44399,-12603,75478,-167966,2983,-15055,-36545,-13105,153539,-188519,578,-1288,-15983,37576,-295842,-205060,-13976,-13824,-42302,-9796,-239381,-207961,-13380,-16077,-46630,-24772,difficult
964324,154706,53326,14870,16701,32566,1331080,300023,68789,26972,12269,45276,-191714,44356,-33548,-15044,11007,38906,-388944,-253303,-66379,-23880,-6145,-25926,-305235,-264784,-57305,2096,-3970,-35579,-1296276,-254228,-62920,-12303,4783,-23299,348390,1376,142835,-11378,16485,-17652,easy
539233,153366,33785,14350,13593,33708,263161,72363,13494,16617,19389,30500,584090,-16457,6206,-7999,-11490,-10168,121649,12517,17019,734,-8368,-1974,-111992,-47438,-9833,-14411,-14870,-20692,-32135,22458,7811,-13949,-14830,-2900,818750,433934,80250,24289,20578,51774,difficult
461896,155961,29521,17837,11138,25644,491834,89115,20736,8413,12084,12274,-259552,32564,107269,26873,5121,13936,-40052,5675,-17221,24040,-894,13175,-384609,-75395,-18269,-7011,-9877,-2992,138796,372163,-13229,-3095,-1580,28603,395726,-779,-14627,6311,2499,14129,easy
543629,126239,36603,11018,17555,25836,448809,36768,4321,3919,2183,3180,-91014,47930,21164,20902,2013,11983,942285,-13460,111050,618,14766,7378,-298619,-19028,3490,645,5011,15415,-35850,16144,8267,-1565,15314,42375,-42700,415771,17438,14896,39756,36131,difficult
505728,132185,29557,30837,15073,38759,1218012,78505,33447,22478,10834,9442,560962,435091,44120,94398,31373,131469,-1140775,-48457,-26718,-19290,-3864,-1502,-1212738,-76921,-25994,-19853,-6455,-5019,-1099429,-38220,13905,-1950,8629,21881,-669438,-3092,-24763,-11509,-8489,-242,easy
102346,13320,6063,2938,5512,11365,477618,156621,33790,12005,13901,34636,-189007,-150667,-32647,-9783,-13353,-31800,-372280,-144285,-31893,-10502,-3153,-30353,-468201,-145281,-21332,-6740,-6933,-4486,-379662,-144089,-24091,-8710,-9008,-26473,-467212,-132184,-28671,-9601,-9496,-23242,difficult
348248,89365,11537,19994,10150,46921,844534,287626,33899,33640,37525,93538,-733284,-255154,-27022,-28957,-34227,-34259,-614795,-268611,-28548,-32477,-34478,-81965,-26684,-216501,-18237,-28506,-27922,-32872,-497794,-78375,-22225,-548,-20683,-59137,-608874,-172665,-15776,22259,-19566,-24854,easy
105682,33323,5918,6043,7311,11163,847070,64909,12686,14605,7747,10458,-829094,2191,-8650,-13630,-6038,-8390,-578423,5434,-4444,-7825,-426,-3942,-838330,-49672,-11528,-6541,4235,14482,-822196,-57745,916,-3782,4650,8139,-638896,-58140,-10132,-11030,-4599,-6764,difficult
616191,87994,9900,8924,11040,6729,1068797,107251,27953,15858,14488,49697,-946362,-93474,-20273,-12794,-10610,-49177,522918,240191,-9472,-5421,19117,-34928,189873,-64660,-7977,9973,-756,-33893,-1042661,-90289,-25088,-11584,-11920,-47750,-986796,-88055,-27455,-14845,-13071,-49094,easy
840317,160582,27847,13415,14185,28184,766220,170927,14966,8883,10632,11057,1353930,144767,38882,13654,9364,41195,-202194,-38356,11667,11544,8054,15268,-578726,-80009,-13640,806,-4717,4569,51548,41956,18361,-469,3014,18370,-254071,-120084,9137,-2876,2049,6233,difficult
912843,189834,48459,27461,15993,47361,559567,60571,20206,14803,19953,44253,1455873,177074,93800,16329,-906,56566,39578,11176,21648,20091,7234,-1988,92753,332156,47831,33419,-10169,-3567,-159709,6973,-14381,-10705,-18068,-26514,337887,118935,-7632,4158,2110,-8956,easy
875744,174417,17867,6153,20635,24756,238703,49220,17559,11680,10370,27091,435398,23173,-16966,-10852,10591,-10560,2628353,681752,6653,5403,35199,18682,-126456,419,21107,-4542,12844,13797,-104933,-43891,-15685,-8932,-2020,-13048,352842,-35470,6429,-8714,-5290,-20548,difficult
199849,30935,5064,2442,4585,5663,606203,101964,10339,42873,18866,15227,37737,18095,-7950,-40828,-16153,-7342,-571756,-96349,-6320,-40059,-15077,-10701,-376694,-90138,1710,-39243,-12968,-8618,-529791,-87369,-7177,-40192,-12872,-10768,-591265,-99382,-6639,-41835,-14334,-10389,easy
186225,38683,8823,9590,7241,30086,53924,53933,8935,5338,8821,9892,224134,11924,-6811,-1610,-2529,5218,226512,-14368,5871,1118,-3734,11711,24681,-35197,-3353,-2978,-5893,-1041,11383,11656,6945,18729,12212,89428,174797,-50266,-3210,6001,-7957,-4348,difficult
350910,39174,6281,11241,14217,12882,59405,23726,9822,6018,7400,10805,634762,34662,-6994,-2286,-1217,-3240,73507,8499,1581,2009,-1912,3023,-43223,-17932,-6654,-965,-3416,1138,55540,41108,-6697,25581,33638,17297,736939,10903,1060,1775,6990,-7834,easy
176277,64873,15240,8047,6965,12792,115176,23418,14511,12349,11783,23323,-71118,-8612,-13212,-9336,-8398,-16190,598582,141779,34906,9566,8219,12228,-101788,-521,-11249,-7510,-6573,-16979,-42136,26827,-9431,-7242,-9360,-19269,-78033,47800,2632,-6990,-7976,-12446,difficult
85188,33862,7144,3462,3890,8530,41716,18584,8292,10474,8438,21850,65259,-450,-5377,-7818,-6129,-17577,-34068,-14761,-1013,-8130,-802,-12118,84919,8991,5136,-5431,-3684,298,-35846,-12272,-3897,-8443,-6671,-18036,137096,94884,-588,-5238,-5455,-19166,easy
714688,76566,14361,15290,10815,10795,103279,20429,8843,1747,4585,6415,12618,-3222,-8220,-770,-2949,-3257,1262278,185521,16319,11472,9171,3897,109870,-6288,-1959,519,260,-2701,598315,47791,27370,12935,6956,8343,1073963,56883,-5918,43557,17714,15616,difficult
403250,89845,17504,13622,10051,23987,838372,192246,36818,33156,13664,36572,-649836,-160105,-30608,-27402,-12692,-34665,-692653,-151969,-14398,-26663,-5474,-26412,315390,55678,-8386,10918,1620,17198,-513234,-77665,-12476,-26173,1474,7940,-635279,-177943,-30701,-28349,-2992,-26984,easy
124410,25239,7303,5969,6598,10895,1070148,33564,10319,11187,8724,10837,-1002121,-14709,-7710,-10389,-2588,-8794,-1016335,-7051,-1536,-8794,4072,-4357,-857248,21477,10522,8476,-1358,27400,-842076,-20210,-8872,-5041,-4098,-4501,-1010910,-21133,-7482,-10342,-6659,-9458,difficult
668838,229694,78399,29101,10492,60557,793643,275640,18671,14446,8396,27306,-579102,-111044,-13195,-7389,-5094,-11037,-379589,-242443,80672,13481,-757,-13110,-681421,-259282,-12863,-8374,-7110,-22885,1002394,304984,179627,81461,25564,110103,13695,78057,64401,-5904,-2125,103186,easy
297636,217848,12798,12135,19376,19440,506170,69779,8581,5695,9129,28194,-387845,-41512,-2861,3852,3234,-21901,-95741,-38968,7062,7179,5823,14497,-395775,-59569,-6158,-4192,-6386,-16886,137350,30499,-1249,4608,-2529,-24106,-300658,849894,24290,20755,51091,4628,difficult
111959,55571,12500,14322,12075,35106,926941,128052,110826,47651,7004,38983,-743171,-73845,-93770,-16644,10804,37549,-758329,-60761,-105770,-44918,-716,-27624,-915412,-101391,-87019,-39209,1281,15307,-908397,-97705,-107654,-31605,13284,-20707,-749602,-28701,-97415,-34271,702,-23909,easy
574473,74104,17556,16934,18395,25354,743238,476218,98343,28192,29583,52606,-213464,-304703,-92322,-18647,-10449,-22232,567518,-378382,-47349,15806,18881,9631,-689941,-456201,-94867,-20258,-24986,-46589,113215,-455956,-82725,-20162,-22905,-47991,-621154,-415330,-86672,-13030,-16482,-29080,difficult
444970,41053,8459,11567,3629,9677,336219,50354,17909,7777,8949,41047,-333186,-48927,-17475,-5733,-4736,-30752,-178171,-29670,-16318,24364,-4905,-28293,-301853,-7221,-5353,1462,-5609,-30773,1548353,-15908,-5350,751,-4167,-32673,-191390,55221,-2754,-1896,-7184,-34360,easy
424511,29284,12109,9885,7368,6416,1365274,173770,70557,77356,37782,47617,-1200855,-122378,-48478,-67613,-31315,-43086,-998202,-154588,-61104,-69520,-29980,-39001,-1069096,-161931,-68618,-70634,-34235,-45478,-551563,-137838,-66240,-63240,-33118,-42323,-884097,-145694,-47800,-66346,-23421,-36116,difficult
