delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
426699,76965,11840,12341,6820,10740,221660,25346,11675,23564,10344,16045,714306,137595,2966,-688,-5322,1162,-103324,4273,-7470,-19925,-7863,-6483,429168,93793,20921,-3068,5838,-317,32037,34133,-10830,-12214,-2492,-10224,-46990,-11697,-4760,-20218,-7782,-10663,difficult
422194,83847,9039,14030,8937,17510,473269,64423,9775,6362,6518,10968,731957,-2411,10301,34546,8405,5638,-417061,-29610,-5367,-4447,-4103,-6117,-428836,21621,1046,2082,-1033,9357,-282444,116039,-8157,-1309,-1157,-2498,141009,-8521,-1501,7468,9981,26329,easy
406590,199549,43500,14375,19875,20138,357383,277608,30169,29647,52169,35515,-69073,-111224,35675,-24413,-20646,-10025,870394,407707,42752,724,-19766,697,-238927,-203124,2800,-17779,-28387,-19154,28745,-217131,-17952,-14303,-45283,-18970,-345104,-266524,3380,-20589,-47389,-29432,difficult
14534,18746,9733,18545,9017,10800,869265,68993,18490,24869,19920,9258,-857307,-55018,-9785,-17072,-8079,177,-847669,-50436,-16513,-6073,-10663,6808,-858492,-55538,-11320,8826,-10495,1357,-857896,-42001,-9395,2924,-7725,-3969,-852289,-48242,3228,-20224,-17551,3336,easy
208944,46767,26510,11082,14614,10840,258110,134700,3232,18458,11840,11301,-126679,-106235,22999,-4878,-8340,-6385,302711,-74837,59197,-11345,32378,5454,-166602,-80392,21781,949,5160,6093,-185982,-109203,9949,-9563,-9121,-3228,-69277,-68998,2464,-12045,-6206,-4240,difficult
852451,266427,75852,64608,95897,70136,264524,82454,19510,5726,14263,13291,879516,149437,200527,117840,130983,72778,121650,775349,106599,158327,223359,191483,295889,-46330,-16366,-4194,-12155,-11202,1731625,97992,5782,23703,75103,36479,-89045,-56585,-14832,-1265,-9119,-5312,easy
1116639,99345,23486,21970,14730,18012,213520,136663,102757,10526,15641,18577,-59434,-90519,-81785,-777,-11912,-13665,2987961,-38217,-81730,52022,10881,15017,273587,-117708,-98842,-4621,-7159,-15146,1339592,112471,-85699,9815,-1750,19661,-26111,-52615,-48300,780,5386,-8691,difficult
1474986,470354,301919,159424,129801,101577,462571,389426,36476,84835,66549,51408,1368547,381077,232115,81050,13812,83643,-250563,-319714,-25517,-76238,-48227,-41449,1234289,-365266,-5404,-9450,24867,-27392,823106,-227859,80782,-65479,-21534,-21192,1886695,936404,1045241,443063,347340,257234,easy
557761,317806,27655,13667,10493,13538,819707,58684,48702,24181,17396,10606,-544680,126401,-9810,-18537,-7050,6236,441955,145216,-42477,1798,5603,1703,-600307,-38515,-40274,-23273,-10002,-7680,-590254,-54736,-46506,-23371,-16660,-6976,-16445,1117242,33832,10815,-6405,21378,difficult
124246,74976,8527,13286,14233,13354,205019,31419,7163,17767,8711,12260,-181223,-15751,1869,-9452,7493,-873,-192273,16916,-1357,10676,-2380,-3182,337047,184482,1691,-10743,21393,3152,-184668,-8328,9141,-11765,8660,7254,-182748,40466,-4526,-1123,-7557,-881,easy
1014526,367635,115181,88605,32619,58452,1810592,389422,288138,71921,51148,80609,-1457191,-269240,-262418,-44329,-38668,-40697,187349,73460,168484,142021,1053,-20686,-1741649,-370098,-284692,-67904,-48930,-79245,90096,760300,-248667,102433,15061,62174,-1058934,-303355,-237493,-48801,-21160,-32330,difficult
841776,84362,40475,13409,14643,18478,1402498,76249,52842,43206,9591,14157,-423580,48717,18680,-27639,22710,30346,-870861,-23073,-32106,-33375,-2412,-2637,-1382718,-49408,-42670,-36106,-6929,-6860,-310323,84903,40242,-29312,14640,8593,183874,-20575,-45980,-22551,-2749,-7835,easy
1302143,584578,50173,33161,37558,47159,937642,107871,19969,14479,12503,31398,1069965,1546478,55806,10359,60555,141211,219523,36322,33579,-436,15906,-24548,-518288,-70943,23121,20703,21480,-10168,1292799,81696,32685,42160,22107,-11423,-241495,789981,5828,20624,5228,-16266,difficult
499767,169295,33698,31404,14160,22700,758782,175087,43724,11077,12812,12310,1055438,108189,-16242,35062,12933,33379,-630885,-98148,2434,-3245,2718,2057,-728649,-155113,10616,36228,-8948,-5304,-623276,-122177,-13744,1570,-3423,-1404,-367705,238290,-33193,32022,3458,23221,easy
1041120,120548,31396,17760,14931,16502,1961116,373672,57286,32985,25025,38734,-689293,-294871,-51327,-27701,-18754,-23900,-1022593,-194949,-16195,-15118,-19130,-27569,-511622,-288156,-12271,4622,17701,-15081,-1906197,-348870,-51046,-30213,-21564,-36426,-470276,-138774,1390,-7716,-8721,-8185,difficult
1019000,167402,47571,55348,18449,28992,787231,233521,24088,20522,15386,15896,-143855,-165686,-3881,-5078,-4801,-4592,1131419,255964,108655,54721,10732,34949,1160587,-69489,58295,6376,-1420,12695,-217713,-131758,-22882,119406,9516,8345,-771595,-219624,-22773,-1293,1290,14081,easy
541805,46027,10072,11255,10926,14355,1380526,300330,30204,30063,63596,51923,-697141,-284243,-19590,-16288,-42629,-39938,-47197,-245444,-21030,-20490,-55614,-38871,-1192492,-246067,-9971,-9169,-48386,-22069,-1019984,-212328,-21214,-23650,-59837,-43765,-1236789,-283433,-28856,-24443,-56883,-43195,difficult
1186776,207505,35675,17120,23687,13713,916842,109277,12263,17241,7501,6640,138587,148426,-6302,-3599,33473,6663,-323390,-68735,-11967,-4528,-4734,-785,666648,472175,112199,29919,56219,23455,795709,-76888,467,-11336,-5488,-2562,72117,16160,22665,-11060,1461,8596,easy
716450,66817,43712,33526,36147,11543,681573,447410,135257,132330,102159,98251,993138,-399231,-47423,-18279,-7922,-82330,-294669,-270186,-77787,-84908,-75440,-85436,-638974,-440042,-132493,-131614,-100261,-97153,-247497,-418061,-87270,-130326,-68600,-78260,362387,-375443,-112754,-128894,-77838,-90361,difficult
799323,74519,18574,20489,19986,23643,599661,139602,75467,40757,34545,23200,-40256,-85781,-33302,-34278,-21814,-10995,398716,-15178,-66180,-30233,-7801,43552,-440502,-92734,-73369,-28190,-25721,-15121,716811,-43817,-56911,9031,-252,2550,363539,-87904,-54701,-17671,-17206,-17771,easy
403278,99719,31864,55370,27808,51857,579683,89278,79719,120886,85572,46952,312598,-54592,-60023,-114219,-77956,-40599,290527,326289,46210,123869,-8139,169782,-568810,-76842,-79039,-106165,-61642,-33292,-574649,-71270,-69688,-118880,-62393,-32369,-341693,-71379,-76734,-112184,-78689,-38995,difficult
388299,126377,18819,32267,13718,18179,1277268,356868,143543,33839,37315,21145,-997453,-154821,-126144,-15996,-30712,-3535,-1228217,-330030,-125818,-16242,-14723,11452,205100,-156837,-101214,16759,-17222,2414,-1188756,-276508,-140701,-22659,-19843,-16683,-1235518,-234258,-129744,30277,-35484,-8479,easy
373272,44759,10726,10701,9254,8630,1016061,32107,9111,12967,8671,15961,-255179,14615,13601,13979,19338,10924,-915416,47164,-5338,-9360,-3866,-13764,-163925,7086,7533,3077,-2765,-7453,-888548,-11625,-1324,-9825,-5656,-14705,-990879,6019,-6397,-9199,-4135,-11656,difficult
1215227,197844,57822,23296,16321,20112,1423730,284518,56002,45224,21426,32917,975582,179073,76448,-31251,1171,-3357,695298,-2775,-34819,12716,-3871,1258,-1076692,-188179,12459,-10315,-6710,-20792,-1404463,-271660,-49349,-42588,-11398,-18254,-232241,-149829,4359,-38204,-4716,-22879,easy
1493727,342133,91749,61241,99332,91299,922470,168819,45553,59143,71779,47044,688095,-123922,-41280,-55674,-69067,-38279,1160513,938789,343861,176550,343197,298498,-594957,-51610,-41493,-48871,-61581,-29369,1436718,-72111,-25502,-19705,-34978,-33099,165917,175424,-4608,-41808,-39805,23524,difficult
1110180,118333,83734,41603,33083,20598,759115,105663,21034,18086,10834,10928,324071,-80394,-10801,1298,-1148,2715,279637,2238,6950,-12325,16021,4150,-454504,-54050,-18065,-6356,-6951,-946,1181909,92754,338223,145426,87466,18505,424214,102801,-2809,-10459,15857,23924,easy
894837,124131,11048,14291,10875,11382,1339453,103149,53583,45213,28887,26486,-1070355,2349,-42296,-26016,-21216,-15478,-335733,17985,-31558,-32856,-24979,-14289,760432,182263,-39999,-33781,-166,-10186,-906420,-58482,-50676,-33980,-23354,-19910,-671005,-39203,-48145,-27979,-20347,-15656,difficult
1170085,55368,25523,18454,14234,17428,1040289,284191,82331,33083,27868,26872,-225650,-246710,-78381,-14086,-20631,-6934,-199955,-204592,-48716,-28828,6372,-2141,1094140,-248602,-72959,-12958,-18869,-14614,193706,-245965,-39278,-28824,-23298,-8689,-213259,-198246,-44707,11550,-11746,-14841,easy
724219,274895,22365,20305,23493,34969,1072203,348885,33402,20108,22968,35719,-313999,-259844,-4721,-3622,-16016,-21730,-146864,534334,13017,28448,43503,98127,-873615,-269385,-24724,-1790,-11018,-21764,444769,-46663,-5734,-6102,4501,-25460,-850209,-328393,-33023,-15949,-18343,-32922,difficult
667536,62176,27597,31159,15889,22518,486752,145505,34150,23217,29181,24596,-406584,-119630,-28652,-4120,1327,-9668,-405808,-56800,19265,7092,-13537,-12258,2449921,31629,21275,45529,-4568,45386,-274606,-142362,-32088,-19178,-27068,-22266,-459003,-129484,-12564,10388,-22615,-11585,easy
836083,562641,106781,128330,117133,82207,1590162,753330,90007,61787,117014,72274,-1301081,-499907,55201,265757,125296,108420,-1492898,-737414,-85483,-44685,-103121,-54863,132776,-143803,-33145,-13088,-98768,-22271,221767,1168593,213494,175218,173355,71462,-1330960,-740916,-66195,-50485,-96168,-53085,difficult
489463,66520,8399,20260,13932,14729,36482,12623,2701,6344,14442,20757,2173035,122627,-1230,20927,3008,3615,37406,54457,9481,18105,844,-9002,2143,12881,-1477,8455,-1281,1791,30612,55696,22023,26117,3770,-10102,21708,23824,-306,-4022,-8889,-16443,easy
890610,123150,34943,18553,21646,18698,1463041,331211,56357,55383,25025,32363,-295428,-305367,-49673,-48788,-21227,-27945,221502,-41934,26301,-25729,21169,2630,-1050484,-295656,-43172,-42556,-20018,-23500,-1184572,-297604,-30097,-49293,-18687,-16891,-553172,-99745,-10428,-17785,21866,-2619,difficult
827475,404936,56876,26761,40122,32367,884743,218998,54862,70949,15172,21092,58209,-27163,-48969,-52382,47531,5713,1156529,1491287,202060,4665,100417,84916,-710709,-205776,-51700,-67720,-14279,-20304,-759680,-211609,-46598,-69926,-13570,-18444,-30687,-117048,-44723,-35577,4651,4493,easy
664273,80134,13325,16124,14096,12559,477815,108768,46302,51494,18114,25727,187473,-82491,-45502,-46802,-15677,-21346,341076,-29525,3697,-12673,-11913,-13902,579476,56687,-35621,-47249,-13721,-10844,-213529,-23893,-42560,-29070,-408,-15248,37794,-63947,-44898,-41058,21631,-4499,difficult
744720,49441,12014,11402,11687,11810,910272,284841,21242,34892,27795,17334,759149,-236210,-17263,-24696,-20976,-9760,-849643,-264349,-15040,-30491,-14031,-10222,-775970,-274787,-380,-28884,-22475,-8907,-618934,-208848,-5222,-12098,-18782,-6495,657638,-192804,-8233,-21279,-4277,7764,easy
582067,156708,26577,46147,55987,40442,368783,181048,176673,89185,43949,44671,-202112,-176159,-171970,-86927,-40506,-42701,218410,-114189,-155745,-61870,-7610,-18519,545333,-144855,-152346,-73373,-26133,-27063,-131149,129516,-159468,-65778,-13159,-11274,635938,183986,-110952,72759,147599,78410,difficult
1145049,285533,26126,59272,32024,39182,796514,398855,34373,17235,17747,11990,-152913,-375727,-26471,-8755,-13953,-411,511361,-254442,-16949,50208,-11860,14199,-631816,-285194,-9261,7050,3656,15451,718998,-106580,11427,81419,-1998,21340,1297044,455333,19,80261,95538,85381,easy
1367009,342610,80375,45727,35934,70363,618676,141771,30362,27327,18460,16246,-515899,-133943,-27407,-23123,-13268,-14832,2326229,802643,39913,62881,31241,136187,1823313,256702,114385,44160,-4496,51064,303152,-40605,-30185,5463,1005,-5589,-195132,119398,153357,2621,72890,103757,difficult
605548,532437,48551,50536,33453,21752,1527866,672421,45689,66180,34743,61147,-319962,-16968,-20373,-7971,19916,-27863,-1015207,-425784,92584,21779,-6510,-47487,-1089394,903398,-9389,27480,43922,-16370,-998268,-535109,-7542,-56261,-31971,-47900,-1188758,-625455,-40972,-63247,-31809,-57354,easy
510927,137068,32570,11354,11254,22462,1418211,843621,66422,71291,53518,63285,-811648,-434983,-31077,-62722,-30562,-1892,-548377,-787885,1678,-45626,-44012,-48552,-771624,-778977,-61211,-62665,-37392,-50518,-1198950,-805744,-56512,-68393,-50485,-57804,-1205819,-725175,-22139,-60281,-48869,-45350,difficult
1077764,143841,37550,20179,18823,31330,407461,235176,56632,14433,20872,8336,990506,-120731,-22258,18726,1596,29233,-303692,-216480,-53870,7358,-17641,-4418,294955,-86000,35125,-1163,-12626,20983,503613,-148864,-23584,15241,16640,20074,1866134,115400,-30824,-11431,1788,49099,easy
1408680,227457,36918,15803,18537,16186,379126,51455,13952,7153,2847,5559,287961,122886,27170,1907,8000,10622,2551313,433876,20934,23132,21582,13781,181699,115166,2242,5060,17109,2862,411348,48122,-7533,-3653,3091,-3163,1715451,159959,72015,16802,28668,29032,difficult
523492,58551,15110,13826,17298,13344,660263,149486,45521,61499,38264,38697,153197,-30847,-26543,-46144,-19857,-25044,236182,-62638,-31955,-50384,-18819,-24627,-307080,-133258,-44783,-50504,-23527,-31887,-219316,-113559,-10120,-38385,-17757,-30529,-546836,-114373,-38655,-52948,-24870,-14677,easy
300287,57853,20193,27262,11792,14650,812698,172503,66415,44259,24816,23644,-658475,-154388,-60207,-19722,-10436,3888,-731035,-148784,-47540,-32612,-15778,-12190,-787108,-128034,-62560,-33246,-14391,-15974,8372,-85777,-31668,31612,-10362,-7369,-393810,-56265,-29135,-31016,-14153,-13325,difficult
1097892,142321,39501,11477,32428,22074,1333878,162561,31782,13221,22011,13266,-514474,54713,94609,-3131,79333,40312,-1193064,-85642,-30652,2664,-8973,-5416,-1212957,-133823,-17446,-11533,-21075,-11283,-559153,-118639,-28767,-7848,-16221,-4965,2299719,182192,20850,11130,19023,25394,easy
638062,169290,29625,21856,18317,20869,484856,116048,22134,19137,10544,12802,745565,-33715,8542,-10005,2808,2668,869565,241191,81209,38011,33613,33014,-316528,80808,-21028,-15688,-2848,-5282,-79483,54749,-10838,4070,8982,7650,-453088,-76821,-20432,-2792,-3689,2284,difficult
1088207,97981,29527,20191,19574,16333,1073954,126603,54314,17445,13319,10755,77668,-12723,-35072,-4290,-331,-6092,486167,1256,-44498,-12533,34193,11014,1398902,-14981,31830,7517,7377,12011,-988015,-52150,-51053,-14780,-10229,-1349,-903456,-64513,-25140,37815,265,12304,easy
633690,59818,12493,10682,10399,8463,1030658,138440,60362,50745,33781,42101,-236058,-101336,-53397,-37270,-30107,-35307,-766844,-121674,-53757,-50368,-30405,-38769,973111,36269,-52181,-34484,-9820,-32708,-1007449,-117983,-55421,-32546,-20202,-30375,-947601,-88384,-24591,-45645,-26375,-31029,difficult
482299,156380,25685,23536,18773,16207,785996,77580,41936,30000,21534,22746,-312893,-64596,-30707,-18399,-18843,-18273,-102885,-39671,-32849,-23361,-12221,-17404,-293186,5043,-27786,-4408,4070,-12135,-181404,432252,545,18923,21001,21181,-628116,60973,9541,-5075,-7811,-6063,easy
855237,170167,41422,28498,22921,28218,1244226,638944,58925,49674,75384,118836,-799785,-551950,-12157,-25676,-60101,-91613,222225,-304764,-748,-34038,-31187,-52202,312222,-421089,26361,19933,-36666,-91559,-1089249,-512781,-55787,-24087,-65516,-111733,-590360,-553303,-45183,-42013,-68847,-105985,difficult
715670,120660,52892,50057,27094,36733,677882,132255,30659,14482,32966,16086,-24343,2631,28603,-3387,-16658,8853,-463941,-113661,-27139,-10035,-26871,-13713,-308630,-76019,38858,14894,-25796,-244,-420714,-35448,12525,9025,-24946,286,1406566,164521,58316,167376,64911,108054,easy
324531,127688,32029,19347,19255,20128,387841,96077,62987,41034,24159,27991,363937,-54138,-30986,-31972,-4194,-15689,-285267,-63823,-57547,-27293,14401,-1025,-367293,-69323,-42730,-28115,-12329,-10361,-380176,-75655,-48805,-20974,-15318,-17679,352250,420996,25279,-80,-7078,5439,difficult
882859,252713,63574,77924,46694,54624,837405,184908,43337,12673,21308,36170,252867,100709,-10686,65793,45506,33849,-770846,-179699,-32897,-6133,-18601,-34487,916482,507812,168124,235566,90858,109685,204210,-72047,-18652,41287,-7773,-13334,-375444,-17751,-4704,-10256,16941,-3441,easy
943416,307758,33525,28986,13406,33635,1083951,111263,13806,22978,15358,10372,920150,382955,10974,-1928,3116,47867,596982,559574,42862,43811,9370,31347,-553532,71740,43636,22241,-8200,32723,-946883,-80130,-8652,-17809,-8281,1131,-719393,48338,9773,-16273,-5765,3247,difficult
825309,311786,31718,38004,23145,24486,1367158,247507,43255,54691,22051,28057,-941166,-135559,1369,-29626,-12430,-19693,729379,962893,41469,88191,38061,51442,-1189120,-167749,-37838,-42259,-12620,-21741,-1040239,-145679,-29132,-52367,-11794,-18644,-268099,-192513,-33553,-47375,4255,-9221,easy
895673,86269,42242,20694,22500,15758,987102,162102,30009,76432,55139,41189,-892244,-149401,-22424,-73271,-50471,-39028,968495,77679,117245,-73968,-17474,-20551,-443834,-109357,-3420,-54477,-34584,-21256,533454,-86409,-8787,-12085,-18606,-12105,-623018,-111677,-21449,-64889,-42060,-34214,difficult
218849,52335,15723,10176,7298,9402,379673,134741,25893,24174,34688,18142,-337966,-129134,-15800,-20247,-33220,-16451,419034,-29148,-14056,-22452,-30575,-11108,-272653,-63810,17925,2533,-26008,-4612,-331718,-76047,-13562,-6465,-14199,3998,-280817,-113889,-25357,-23359,-32949,-15526,easy
1245042,134458,133873,65193,49920,41619,397289,38880,16303,10854,7425,8766,297190,68169,39725,56265,10516,9428,-29939,-25591,-9990,-5628,-4540,-6716,2940570,302374,137274,87951,76146,90799,22018,-1448,-14102,7007,2110,4170,1008928,134384,434941,126099,128242,66582,difficult
468233,39173,13045,13962,12537,8560,702762,164930,28484,31846,35360,40687,-597350,-151121,-24169,-22192,-18987,-35707,-562788,-148592,-9633,-15395,-31011,-35077,-276624,-58008,-7059,-13981,-25423,-26602,130385,-145841,-24084,-25572,-26690,-32619,133731,-125221,-12249,-12279,-12005,-30631,easy
1012119,167326,38233,59879,34170,22546,928991,320969,43545,17133,13079,13935,1319398,-255563,-38384,14908,9312,5545,-463515,111153,-22614,65448,15370,7844,552713,-237350,19222,35768,17182,18097,-781516,-110598,53502,99751,57336,6247,-211441,-275859,-38285,-2144,6253,5323,difficult
498222,115157,11357,21098,10063,19867,417996,40406,7518,15114,11113,10085,161336,8622,15764,3967,-3015,-3439,156995,141687,1728,41812,-4267,40749,552973,249418,10123,3472,13816,20510,-167253,8044,-1874,-5363,-2798,-239,-302919,-34014,-6547,-13968,-8985,-8673,easy
914939,430365,45437,27407,26572,32770,1090178,163313,13267,34205,16958,14668,-471916,-42277,-7949,-32196,-14431,-8228,-46830,54937,97124,-13547,34361,37521,1232662,1192288,53356,52286,53637,62913,-761556,89312,21772,-7364,-13409,7040,-828554,40999,-3453,-33167,-12087,-8736,difficult
353675,37408,12183,12960,19879,17610,578112,124524,78997,24565,8947,33310,-209350,-98408,-69826,-22242,-4695,-21724,-201283,-79931,-73544,2564,25246,-1951,-386147,-72969,-61038,-12057,32253,-14094,-159706,-82756,-65982,-10863,5492,-14826,-165700,-101518,-63679,-15426,-3635,-25907,easy
689366,91134,25551,8707,8242,6652,530082,191373,27270,47485,22868,40774,-256505,-111058,-5703,-36217,-17648,-30862,284144,-70962,-3975,-45474,-4109,-36764,-161286,-71090,-7284,-40907,-19331,-33782,24510,-163144,-18560,-39691,-12973,-33152,905557,-84942,26926,-31601,-19067,-36051,difficult
1333432,97480,14077,16609,11122,9162,1187115,529142,138971,113894,121228,50404,122704,-294368,-125736,-83935,-110069,-36560,-443050,-462822,-110178,-103136,-110025,-44209,1891204,-444588,-127001,-88043,-106886,-39375,44956,-471679,-127047,-107464,-108955,-38653,-884230,-484855,-134507,-103847,-114596,-47415,easy
1216317,228017,16716,23508,13443,23612,601080,121676,38068,18739,24730,24819,-167775,-61166,-12995,12839,-10832,16913,-350628,-25471,-15884,-16214,-11109,-17255,187257,-46675,-30642,1241,-16738,-19812,1909114,597692,-20315,20604,-938,21976,1498218,67327,-26922,5373,-16819,-7855,difficult
105447,49853,17620,11681,11652,15082,132772,13938,4663,3572,13631,12923,-121116,-2807,4181,5737,-4976,9280,-102882,40641,37574,6344,-1049,7273,315473,106701,8758,25576,-10284,462,-121173,21411,3389,3855,-4350,-4365,-106925,13631,10883,-967,10765,-1853,easy
1227406,202902,236507,26360,24917,67469,191350,176114,40573,32516,44802,26334,1601119,140153,10794,-5675,-23207,20719,312040,-48150,-39272,-28361,-35079,-17340,2384175,353619,1062014,34640,36960,237696,552698,-139470,-21333,-1247,-38693,-11431,330249,-172211,-32531,-30137,-39404,-23967,difficult
