delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,delta_cc0,delta_cc1,delta_cc2,delta_cc3,theta_cc0,theta_cc1,theta_cc2,theta_cc3,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,lowalpha_cc3,highalpha_cc0,highalpha_cc1,highalpha_cc2,highalpha_cc3,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,lowbeta_cc3,highbeta_cc0,highbeta_cc1,highbeta_cc2,highbeta_cc3,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,lowgamma_cc3,midgamma_cc0,midgamma_cc1,midgamma_cc2,midgamma_cc3,state
363823,47162,21724,11306,6884,29120,21418,8387,78510,-24190,-20758,-778,-227,27340,-1953,2369,95609,1930,789,20867,3568,2498,4494,-3843,-353537,-39471,-14422,4811,466,-10943,-7761,3188,132237,67167,-10296,-8352,-1491,-21902,-17388,-3565,154011,29137,56737,17977,15031,18635,13150,-3238,17099,-449146,485774,21774,26120,-41401,106638,-38030,21547,-15211,4126,67033,21645,-16056,-13163,26329,3795,-3102,-1957,16522,-24842,-13441,-10959,40537,6447,-12255,-9627,30538,-6212,7031,-6753,327,easy
1386689,202459,62635,70056,34981,42759,25072,29600,-1343216,-188764,-56171,-66908,-32411,-40159,-23190,-28837,-733712,-174842,-44298,44361,20159,-23048,-15968,-23922,-284626,-32645,23106,-32423,80349,-10529,7121,-16607,-1135118,-183322,-57880,-55516,-28333,-33594,-12333,-26764,-1320535,-180841,-60018,-64816,-29804,-31710,-19075,-26174,609504,449086,-850492,-185417,13922,142197,-150677,2481,11873,67404,-80986,-2138,111269,-76784,-23093,-9300,52570,60190,-108682,-1471,17111,12519,-23065,1884,7222,23089,-19454,-6742,4915,7315,-10157,590,difficult
331711,162466,11541,14458,9576,23392,19971,11071,-240101,-144593,-9940,-11387,-6156,-14137,-10394,-6347,-327179,-159571,-8036,-12541,-6601,-9581,-16128,-7480,-251886,-127700,-9289,-12639,-9047,-20261,-18928,-10042,-226242,-128526,-8320,-13240,-4078,-734,-17219,-6678,-94300,-84520,-6907,-9771,-3561,-7928,-11510,-7623,-87078,75293,25644,131942,-14978,31871,-826,44006,1904,-1253,969,1413,-1154,-98,-601,3469,-445,-2446,4969,517,4556,-10680,19527,-7194,-5734,-2800,1709,5709,-1133,-2562,3364,-945,easy
725923,300049,42935,41255,25418,21169,36691,9499,-583525,-249967,-31386,-37938,-22276,-14484,-34043,-5785,154816,-175725,-22462,-11517,-5095,23756,-23346,11229,-260345,-281057,-38162,-11305,7382,-4333,-22444,12752,2142912,-134389,-13354,-16959,-2143,10096,-16170,1215,-591791,-244882,-36385,-38578,-19535,-8861,-31945,-6786,738341,-415161,2403257,-2734703,74242,-105332,146668,-110493,8924,-15700,24808,-23031,26421,212,-5654,-21619,17181,12477,-9525,-17392,38240,-28089,14429,-18957,10697,902,6274,-15775,17014,1523,-11537,-8001,difficult
1438785,628503,75526,111485,53756,106623,128677,59659,-1368890,-606982,-73216,-106116,-50739,-97469,-125564,-57491,-354192,-580068,-48409,-101616,-48379,-83513,-101695,-45501,381982,-24933,8198,-44386,-25519,-58152,-81832,-21871,-1215547,-562343,-73530,-104624,-48690,-100071,-104811,-50952,-970634,-376883,-14645,-86821,12219,-65135,-82055,-17908,1014698,736174,-1597529,244913,26914,555135,-537410,185460,24807,56607,-81728,58885,4500,57230,-60238,17803,2360,22860,-23171,60909,13956,25361,-41919,34936,23869,19863,-22979,22756,11990,23630,-29081,33044,easy
534543,593763,18280,5922,10063,32582,10503,13405,-408805,-582985,-3665,2201,2956,-18256,-6895,-8658,1595874,-494769,21494,19165,18600,12558,34003,8553,-530199,-566827,-16405,13674,-1661,6000,16291,-4190,580198,288406,53709,19368,26257,-11493,37192,6187,623770,-587965,-11653,-184,-9180,-26114,-6043,-10681,2004679,-2126073,1110397,43572,88216,-72058,855233,-876371,25159,-37899,70114,-65362,16964,-5491,5694,-19552,15644,-20261,27918,-35437,30814,-6558,-17493,-14621,40898,-17712,20901,-43235,17211,-12743,10377,-16868,difficult
899253,152170,22694,18707,10857,46566,23338,16938,1215212,441188,24031,12529,101436,34826,27915,40058,-881646,-145095,-20863,-12594,-3279,-35726,-20400,-7228,-882253,-127411,-14345,9392,17353,-25233,-9434,-12934,-554848,-98637,-2323,5022,-6355,-36932,-14662,-6866,-28233,-8831,5634,-9074,-1249,-37275,-9403,-5157,-2096858,-607,327405,526615,-586283,17684,28774,89806,-44894,6518,12022,7957,-25123,21986,-4370,-14096,-104715,20632,-23708,5106,-70552,10493,-11699,-343,-48315,10966,-5228,5259,-47286,-5706,6068,1709,easy
340637,25822,6484,11723,2382,9057,5234,2643,-257036,36726,129,-7211,12623,5062,1588,2529,535541,63658,26567,311,2886,12059,2083,7391,-169174,160355,-3153,-3957,-363,4723,6053,1826,-85452,34570,-2511,-4013,766,12575,2865,4696,451617,354423,514,657,9505,102179,42020,26526,792577,-704715,83722,537069,26932,96697,-125785,319853,26438,-29720,642,3025,7522,-4268,-56,4670,-9737,-3249,1129,8739,6997,-7336,7852,89604,495,3970,-3188,39155,4862,-5565,2870,21830,difficult
593557,74691,18203,6984,9097,19154,6863,11102,1754903,479842,21596,43863,22247,20975,27163,-2177,-562108,-51716,-10895,-2359,1538,-13145,2225,-4441,187112,53217,3240,9442,28916,8084,24530,20701,1918478,270933,-1166,54093,13613,36671,43463,18109,-533902,-33339,-13433,1976,-859,-3779,-1722,-6651,-2317011,749220,1731366,-2452380,-531558,104933,217716,-304272,-32491,14135,-4406,-12267,-46222,11801,44651,-52117,-20709,27378,-15303,-14472,-34120,21229,28587,-40450,-24938,22305,18933,-45185,-2264,25142,-2592,-24760,easy
208667,86727,19108,31727,14470,17034,8738,6189,-19217,-37582,-745,-29877,-7326,-11553,-5103,-4617,-187604,-68933,2030,5110,-3179,32248,1237,1765,-14147,-70997,-9191,-23780,-11138,-3450,-4444,-3412,1131973,-27178,34208,-4824,33938,10797,36810,14326,109119,-47569,-14235,-27643,-11624,-6034,-3881,-3737,-168387,173457,1146120,-1022854,-31351,-2064,43819,-20391,2775,-11221,43399,-48443,34987,-28890,18956,-22819,4147,-7959,45076,-45562,43801,-35698,14247,-16831,6340,-5681,41254,-40691,6382,-5177,17738,-18063,difficult
887418,265295,22901,13446,11204,15595,13670,8786,-117372,-101040,33405,-7324,-3421,4459,-3375,2101,38452,-85041,-16925,45036,80026,61674,1534,28426,-679190,-255396,-7411,-5862,10874,91976,31252,22625,-409604,-252677,-14146,-8620,-3930,397,4054,-4338,11766,3141,7437,-5045,8317,26668,11753,10699,155824,-717642,269586,421370,15999,-170355,2719,255818,-50330,9514,-6735,21583,52360,-50898,-2758,3575,83447,-69152,-14804,12247,57215,30302,-91579,26271,4909,29718,-27198,7699,26325,-5801,-26963,15037,easy
365521,135971,19352,18718,21009,25806,22612,23144,-239646,-86857,-17453,-17741,-19906,-21429,-21129,-19877,-320572,-114179,-6401,-3888,16141,1150,12025,16299,-280146,-106711,-12673,-15805,-17468,-8568,-10763,-14344,-171443,5408,46862,21417,14229,19017,15791,4822,724063,-35550,-12055,-7180,-14999,1234,-10900,-14666,-80926,40426,108703,895506,-27322,7468,112119,-40958,11052,-6272,59535,-58917,13853,-11917,37222,-28597,36047,-33609,31697,-29228,22579,-9718,27585,-17783,33154,-22788,26554,-26691,36176,-30643,19166,-19488,difficult
145682,41600,5465,3669,2470,5864,5335,2017,767619,363781,82697,46805,36044,45450,32675,19472,442939,12560,8390,8260,6180,7173,790,5552,-29492,20590,36457,33345,53355,27769,41390,23721,85848,-5171,-3871,-1849,3470,14090,4942,5884,266369,79124,20641,1682,35500,57938,20816,36291,-324680,-472431,115340,180521,-351221,8030,-25761,84295,-74307,28067,-40328,24512,-38545,25085,-35194,3531,-29864,47175,-49885,32030,-38277,20596,-13679,43848,-31885,40600,-36448,15874,-13920,18169,-17837,30407,easy
785537,152672,22624,17703,13743,31398,20591,9120,1295059,350374,269923,9103,47330,117628,9812,-2394,1506438,-116701,18450,42420,-4005,113345,30159,3011,470875,-126534,25278,14031,10329,160424,108541,5219,-271705,5852,-12173,626,27515,66995,-2698,29362,-631785,-118070,-14496,-15690,-10146,3154,-11506,-3160,211379,-1035563,-742580,-360080,-467075,-9833,132386,-123922,-251473,6828,-37451,-2323,33317,-28389,-13405,-16316,-51335,14334,17186,-37661,-4283,47079,-93429,-63841,20347,78382,-111239,-8808,5405,2208,24143,-32522,difficult
918414,186382,25529,21170,9744,34331,21725,9426,-213433,-137127,-7117,-627,3035,-14171,883,1114,-858858,-179550,-23012,-20500,-7554,-30064,-18259,-8463,-885238,-168526,-13131,-19304,-3330,-22235,-12806,-3716,-802716,-120982,71,-17099,1950,-28780,-13212,5666,-476338,194914,-19082,-8809,-5221,-17637,-14671,4508,-645425,-26380,82522,326378,-42423,11024,47544,315896,-15895,9881,13202,-19153,-19873,1196,2205,8290,-10589,4224,5280,-7171,-15893,7829,-6545,11143,-19142,5453,-406,-1459,-9577,4747,9382,-1158,easy
852605,130557,28552,19465,21338,36976,17515,8079,-323213,-72329,-21096,-14120,-4615,-31749,-14672,-5334,-788094,-115117,-25782,-13470,-14982,-30708,-13627,-6497,-288276,-47686,25465,-4123,20806,-14614,7460,4930,-549410,-40005,2523,6561,-13244,38692,1881,5175,-745045,-112188,-26074,-17619,-18916,-34495,-15247,-7204,-464881,499818,-261134,-195635,-42788,67431,7681,-72183,-4686,51247,-22942,-28597,650,9347,10684,-24180,-10367,35788,-34050,-5672,1041,16094,53306,-73187,1045,21087,-5579,-17128,-1163,11427,245,-12379,difficult
713162,162300,23003,11892,12398,19869,19934,9056,-600640,-98708,-16943,-8094,-6458,-2704,-8319,-4195,959512,128104,13448,2148,-5610,45514,33271,22682,-699614,-132760,-16570,4530,18460,40237,-3516,23454,1125144,124913,32539,12470,7189,57670,4455,48837,-476797,-15129,134519,26163,38774,16057,36451,12198,1560152,-1659126,1824758,-1601941,226812,-260864,257673,-140042,30391,-30018,49109,101980,10242,2382,7940,13693,848,24070,-11271,31585,48218,-5277,17433,-41613,41590,-36787,7971,31996,26877,772,25383,-36639,easy
465007,75232,8626,18616,11067,19187,8272,5482,1983364,159994,96715,14565,49825,20647,3249,5681,-175238,-44031,20402,-11654,1240,-9170,-5218,-3791,-24605,21358,28532,4273,378,-2890,-2280,-2280,675970,159101,29695,18228,9898,17437,2563,2351,-235209,-28350,3888,-8533,5537,2863,9528,-4131,-2158602,150633,700575,-911179,-204025,65389,137743,-187451,-76313,8130,1163,-25807,-26219,15927,13955,-26761,-48585,-862,9520,-4361,-29817,6280,20327,-14574,-8467,2938,4843,6965,-9472,1511,4631,-6482,difficult
523202,27345,10117,3434,8285,15489,11835,3982,234759,82870,62552,23305,21460,35994,7288,30008,149725,147812,36036,57934,44883,21781,14924,11671,132216,236517,-1682,6761,44336,36106,13358,18941,-371121,35076,42991,4043,5595,65657,49350,39934,-436464,30337,-7869,917,-4685,-7866,-5189,680,-85034,-17509,-503337,-65343,64942,88705,-201441,-4739,-26516,-37718,44673,-50860,34629,-51173,-2718,-3126,23423,-547,-38741,-10280,-14213,14325,29551,-73523,7636,-1566,35992,-54539,-18337,7270,20993,-39254,easy
752579,209530,61621,23221,19338,33646,84965,11025,1424514,521889,120012,9312,29724,37804,-48130,3234,-707395,-180341,-58783,-17217,-3154,-26375,-79965,-8329,-633636,-187520,-59307,-21804,-10397,-25421,-78356,-6646,-706481,-179295,-56819,11665,-2962,-11636,-72330,-1782,-711911,-198276,-41048,-5322,-7369,-18052,-75589,-3205,-2131909,73759,-72845,-5430,-702230,-7179,8225,-18981,-178795,-524,2488,15771,-26529,-4587,33469,-16987,-32878,-7243,7435,-4407,-64179,954,13785,-6416,-31835,1609,6026,-3259,-11563,1683,4864,-1423,difficult
147143,43825,4639,5721,5124,13383,5997,5662,383420,32974,39703,-3940,6292,3941,15323,-1698,-139082,-35516,1733,2528,18619,14674,29054,12950,-142982,-21389,12898,3068,23117,33793,11460,13298,287279,-31492,7329,14934,9112,9726,23152,8158,-126614,-3112,2940,-555,31298,40276,14823,16430,-522502,-3900,430261,-413893,-68490,14127,-10103,28380,-37970,11165,-5569,-4389,6468,540,11866,-15489,12327,4498,-14005,22186,10733,19119,-24067,30550,13731,-17594,11692,-8329,14648,348,-5140,8272,easy
445458,231835,12401,31886,31515,41266,34332,22150,421065,-146723,-3700,-23712,-26418,-30069,-23041,-19730,-315283,-177360,13727,-21351,2661,4084,-3039,8280,-237089,-53732,-7770,-9068,-9823,6067,-4121,-15670,-407859,-186879,7511,-9436,17602,46489,-5543,-7593,-58988,-210465,-10665,-28876,-28047,-28960,-24511,-19766,-736348,78194,-170770,348871,-30637,123628,-133147,-23586,17427,-21497,15281,-18176,2361,12283,-368,-19440,29079,-12484,27425,-45649,34153,1983,40422,-75449,20002,-1082,-1422,-18968,28010,-23950,8077,-12173,difficult
202648,51542,4778,5239,3276,7462,8962,5478,-90440,2924,4106,8607,-184,4817,-1087,14990,200695,421224,25503,31704,11659,41819,20313,15851,57633,115906,4157,3373,8243,80651,29140,2859,91476,-27044,23984,1288,8522,10220,850,2199,16335,-1806,9354,3731,1574,-1610,-5775,-819,291135,-143062,33843,-75141,418300,-305318,-142950,25238,21397,-21346,19827,-14630,23097,-28331,-2085,2443,11843,-3416,279,-6948,37002,38832,-70431,-11830,21400,8827,-28290,-6625,861,-12992,-660,-3018,easy
1119171,78334,54217,14175,24145,31936,19641,15895,326586,-6309,-25074,-2299,9276,2077,35137,20397,-646458,16537,-2498,3288,4838,8083,8097,6180,-812388,-17283,-51683,-6883,-12524,-20751,-9871,-12343,-1058281,-68525,-48742,-7515,1707,-10182,926,6223,-1050926,-37414,-46320,-8916,-15155,-22771,-13842,-12034,-973044,-165930,-245893,7355,22846,-33820,-51242,31111,22576,-49185,2941,2422,5587,-10171,-632,-1401,-4438,-17362,14231,-16862,6006,-28834,10569,-12589,-27040,-17968,10797,-14768,-14217,-18523,18566,-18257,difficult
482600,86012,27496,22967,20471,47060,36757,18757,-356426,-48765,-23043,-17256,-19332,-39269,-34047,-17344,215996,-29301,-10207,-17494,-2366,-18326,-32101,-7581,-206273,48739,-20090,-15431,-9232,-36419,-21738,-11636,742120,95167,72940,-16287,23694,83619,13891,2731,414922,-67340,4458,-14926,-13762,-29992,-23313,-10536,572422,-422269,948393,-327198,19464,78040,46428,-162507,12836,-9883,93030,-68482,-238,2063,-856,1361,16966,-6866,32926,-37456,20943,-18093,120038,-113611,1946,10363,35629,-37204,9763,-4055,14367,-13267,easy
253981,94201,20912,13790,4868,24127,13367,12679,-160165,21653,-17802,5853,19436,4620,6687,5213,800767,-75020,-17614,-8757,203,-5394,-1278,-6869,244203,-76684,-10235,-9014,16369,31811,32173,13392,-14286,-70559,-13457,-8090,6865,-13398,3907,2543,12645,-15383,-17674,-12121,-633,13051,-6955,-8258,960932,-556564,-258489,26931,-96673,-1664,6125,55176,188,7379,-3222,-4217,-14610,-257,924,-4031,-19233,16166,-9504,-7498,-10014,37205,-45209,26449,-7965,33451,-28266,-10862,-12082,20261,-10849,-10801,difficult
828245,271765,61080,51392,18472,48505,95016,27702,1202285,181619,291183,-8308,4516,44117,-10599,-7429,-631237,-254911,-48948,-48099,-17500,-45219,-92761,-25616,-416253,-150333,-29635,-47346,-2251,-22828,-82364,-18136,-812880,-212615,-43459,-47763,-14021,-37899,-90770,-25534,680635,83560,-39097,-40224,-8812,6228,23632,11475,-1833522,214984,-396627,1493515,-436530,104578,-62282,296175,-340131,19313,-13824,4362,-39791,753,-417,7539,-22016,15249,-11770,5209,-89336,22391,-15071,44127,-82162,10397,-8406,114402,-18187,7480,-7398,37009,easy
405433,336670,81695,39700,30772,53074,38037,30567,-273029,-268141,-81181,-14911,-17761,-5060,-20778,-17874,-199219,-299690,-64882,-25244,7434,-28449,9556,-13103,-369930,-317540,-47702,-34769,-3980,-27819,-14557,-21985,-353321,-310114,-76094,-30272,-26061,-34574,-26185,-23909,-340570,-306771,-72278,-33229,-21447,-47987,-35609,-27933,73810,-170711,16609,12751,-31549,-17850,7426,3343,16299,17180,-28392,3816,-10333,-9525,4497,-2957,25195,-11414,-22081,4614,-23389,630,-6755,-13413,30334,-24113,-11628,-9424,4771,-8882,-1924,-4024,difficult
811745,349066,34572,55875,28026,69664,78216,26495,1100846,53601,-1611,-6220,10176,-10246,15029,21117,-142410,110608,21352,-23755,12727,-28412,-25330,-7785,-320544,-238595,23681,-19437,-23524,-56127,-54999,-13360,1557025,947078,-5706,-27798,2694,14025,27816,50389,218331,-200218,110952,-41419,-6661,26685,-8230,-553,-1243256,-178134,1877569,-1338694,57007,-349203,1185673,-1147296,22963,2329,-29387,116658,-17535,4318,-8361,-13621,2551,-36251,26218,-9355,-18166,-27715,70152,12660,-40359,-29669,82815,-36046,-28902,-5575,63749,-50942,easy
886520,259165,34272,34910,28591,34494,17223,12329,761770,139401,-7853,11443,-4676,-18641,4108,-6290,-806973,-183358,-22491,-28390,-3784,-19464,-10954,-9792,-850462,-212351,-20184,-28972,-18046,-28082,-11791,-9759,-315547,-239448,-24015,-16339,-13862,-27105,-15035,-8753,-740426,-242846,-28960,-31774,-23187,-31125,-10631,-10039,-1568743,-43489,534915,-424879,-322759,-28993,-27097,-3398,-14638,2307,-3831,-4945,-39833,-582,12633,-15435,892,-14262,4184,-9325,-823,-8618,977,-4020,-15062,-837,-3244,4404,-3502,33,1006,-1286,difficult
1527178,409481,99434,65135,41336,70650,78206,38673,-666108,-145836,-39991,-54939,-13571,-60391,-60297,-27221,-1430828,-390377,-98114,-60979,-39520,-64773,-73675,-35808,-1405793,-399981,-98662,-61159,-40167,-66829,-75165,-37532,-1365002,-387789,-86757,-54107,-31648,-39894,-71128,-32210,-1167760,-294068,-59794,-35566,-15667,-39214,1401,2716,-764720,25035,40791,197242,-244541,-9604,12192,93721,-58123,-548,11905,26963,-6040,-180,7052,18541,-25949,-647,8519,15981,-4382,-2056,26935,680,-13378,-1490,4037,72529,-8587,-1724,5322,34926,easy
373524,25430,16487,7093,15411,24810,17523,11398,-365356,8395,-12680,-1478,1027,7429,-3710,34037,-280664,18714,7718,15295,-5806,79866,3786,6022,-351371,37341,-2434,19287,34191,-651,21903,5342,-361485,-11022,2302,15364,6215,20289,8439,-3090,-107688,50074,-11392,-263,-10215,-12647,-11124,-9183,84692,-70707,-10114,253797,10319,18627,-48363,61096,20398,-10152,4736,-13694,16773,3992,-3923,-15627,-6833,39997,-27976,-16430,72437,-80517,20940,-32936,7496,18117,-13464,-19563,-28015,-680,-8432,-6093,difficult
578758,213256,39361,22554,7746,24195,31755,17258,-509044,-142294,-36421,-14503,3097,-18304,-24513,-9260,474968,742263,239670,83939,63956,43430,55188,41145,814695,1995095,-1194,11334,87744,111243,14862,19480,484509,-123949,86688,-12976,6886,4356,5570,81,527110,-158734,-29135,-1765,2510,9590,2859,-5029,984012,339727,-330186,42601,884557,1252832,-2119044,-34785,276091,-240864,87882,-115823,98442,-72605,-24310,11211,60859,23788,-80858,-4376,61734,67813,-106887,5234,79701,-40326,-9292,-2711,50405,-21665,-19399,-5110,easy
789885,179747,20368,36723,13963,53804,17294,18161,-371626,-4499,52490,-15088,4446,-7919,30906,8142,-739916,-136598,-4302,-23543,-7288,84794,18708,1686,-199796,86092,-9359,7235,8471,72262,5901,21038,1262331,644527,17474,38231,20633,18297,8496,16203,-330972,-121093,-17262,-34948,-10929,-40259,-7030,-8281,-368290,540120,1462127,-1593303,-132099,222690,558435,-765620,-56792,-5057,26833,-34736,-8455,30778,30996,-73179,-11734,15759,12162,-31562,92713,-12532,-53965,-58556,-12198,-12807,2595,-15526,-6456,19352,-4835,-24484,difficult
