delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
89708,23651,6888,7044,9997,6652,184811,10538,8855,4132,8639,4203,-56834,14799,967,7104,25097,15398,-171440,1325,-6999,1888,-6474,-1312,-182224,-5522,-5527,-1974,-710,627,-129884,11089,-2438,600,-6214,-1397,64865,43876,4161,6941,-4911,-1072,easy
1081713,569215,49831,36014,42131,55842,58096,14994,6911,3843,2045,1785,55695,27876,2706,4280,5431,8297,1636917,1247383,57704,89347,113613,173373,911549,766472,108255,33734,34233,38397,48430,47328,-3116,-2432,-1513,491,2465495,682046,49053,35928,48667,49729,difficult
108779,14474,4154,3337,2527,3487,125184,50580,8169,6834,5440,5514,-35296,-34008,-7435,-5001,-2403,354,-83559,-20559,-507,-3438,-4457,-2463,192859,-45030,2986,2142,1324,224,-73229,-42218,-7247,-6487,-4960,-4436,-82801,-38715,-7870,-4702,-4068,-3813,easy
116689,23815,5957,10339,8200,4729,86274,23697,4428,11533,3281,4695,80806,6291,978,-9416,1075,4065,-70428,-12502,-1456,-2558,-276,-1712,-73030,-10899,5767,17865,-270,-1085,258715,-4429,795,-2443,26119,850,-43988,22130,1559,-9417,-2054,-1946,difficult
390297,114290,6901,4699,7568,7340,58727,37485,3763,6551,1829,3229,1683078,393823,17284,-1735,17440,3206,-10338,-33543,-3469,-5338,-1510,-2628,59955,70575,-1205,2145,6557,19232,-20542,-22948,-483,-4546,-329,-1819,-54305,-23881,3563,212,6537,2563,easy
213017,24289,26799,7843,10547,11636,37870,10506,15922,12231,5580,9956,-13737,-2415,-6542,-3455,161,2099,454662,62288,82173,3814,12697,17216,437962,12813,-7076,-9956,39,-4466,-25532,-6768,-9277,-10066,-558,-8441,22378,2998,-4891,-2278,12495,1993,difficult
310794,98403,30152,10660,10600,19144,486885,72654,14741,7983,3344,6233,-355747,-26872,5917,5857,-430,-3003,-298845,134790,44604,10,1897,10109,-158891,-49176,-9661,-5421,-2433,-5271,329482,48461,27851,7792,35609,61990,-396452,21542,8346,5149,1638,731,easy
37709,23682,10357,3179,1606,2885,58600,32291,7661,9170,12842,3283,-18701,-15310,-4304,-5361,-10736,-2010,-15212,1560,4790,-7941,-12077,-1631,-44887,-27875,-2130,-6344,-11459,4122,-5727,-1668,-1070,-5814,-10082,-242,-19930,250,16193,-4496,-11824,-2229,difficult
178963,44200,9812,14190,11767,14734,295879,40036,3930,8844,2720,4034,-291140,-30693,5905,-1959,5269,8565,212633,-20170,29558,17599,2319,7444,-181781,-2257,-844,-7876,6999,3445,-217854,-32729,-2494,-2074,989,-2300,-106437,106667,-2713,21039,29661,36345,easy
46466,21288,8534,5770,5026,4423,50879,27440,5880,12461,5074,7298,-37477,-21435,-5009,-5486,1176,-1890,-6319,2800,2398,-5957,1837,73,-47594,-21325,476,-3696,638,-2930,-47688,-25019,-2469,-10278,-4262,-6554,117012,34221,17874,-8036,371,-3075,difficult
239841,31569,25595,33535,22282,9174,104020,25454,1183,8937,10322,3381,-42230,-8940,4673,-8262,-9657,-2925,-55918,-19674,2392,-5909,-8828,-2376,728678,48412,80793,134217,90328,26150,82574,-7302,14609,-6868,-5666,3097,-34000,18077,19594,9810,-6378,5017,easy
163619,37666,11103,10620,10010,5686,210758,43463,13618,11684,4803,4513,333878,19032,1249,11308,7505,6742,-183374,-34361,-2993,3508,10818,472,-110557,-25340,-10726,-9892,-392,-1153,-151715,-23793,-5387,-6926,-3227,-1846,-123927,35476,5284,-3317,11329,1649,difficult
308988,65251,7218,9390,7555,13032,96708,27468,6746,19243,7157,5900,52161,-20648,-3287,-12997,-4020,-1685,115967,60406,6312,-10592,1052,-25,450181,16469,2372,-4067,-54,2651,532631,149233,-2780,-7415,3861,11541,-89538,-16544,-255,-14196,1149,23179,easy
48232,15546,4266,5600,2436,5273,172075,44530,7101,3045,9703,9568,-169135,-26042,-2880,5370,-2208,4507,-110921,-21932,1573,9508,-8571,-6403,-124473,-33092,-4919,-435,-7868,-6684,-136962,-27879,-1652,-1434,-9395,-6921,-77723,-35977,-6298,-233,-8293,-5975,difficult
1415474,160408,39199,34336,21754,15736,950371,136585,12490,54980,37446,27346,1781867,91302,55363,-36063,-28977,-6209,1810401,176519,20830,5045,1743,-9949,394837,38185,46588,33062,7109,1098,-901483,-69926,17908,-53336,-26740,-20913,-760109,-116963,-7143,-51929,-31593,-22079,easy
74321,47422,6459,10036,9104,8326,12520,7181,2752,5035,6068,8082,30323,7800,-1990,-4096,-1854,-5224,114655,74454,3272,181,-26,-4002,-5524,-3377,-1689,-2691,1392,9588,140649,116637,18008,34360,19825,7432,28904,5690,934,-2750,-4156,-6573,difficult
144268,22324,10773,8733,8489,4510,341703,296311,37918,41995,28215,34077,-82686,-246181,-27745,-33266,-17029,-27142,-301038,-265749,-12284,-16255,-7856,-24074,68565,-292946,-31316,-39936,-24421,-32554,-338369,-274244,-27314,-38336,-25762,-30941,-333645,-290816,-37064,-38517,-23563,-33124,easy
64576,18929,4296,2326,2543,1949,37326,18170,3984,7707,7691,5610,87324,9110,-1488,-4018,-4812,-3378,33638,12411,499,-6178,-5864,-4963,-25390,-10203,1093,-5659,-1395,-2436,-12734,-5881,1237,-4222,-6776,-2778,53410,-1641,219,-6828,-6894,-4752,difficult
105808,50253,30963,16795,11236,9036,36720,7695,2877,9146,5763,7368,46256,76334,23055,26118,10833,5467,-1310,26879,21857,-5463,-1917,-5595,189427,19330,62624,24671,19102,7284,104717,23800,613,-6484,-3815,-5135,6351,66448,32280,-596,3161,6317,easy
67954,12984,2306,1269,890,1869,106662,36957,4185,7552,5036,7229,-81461,-26948,-3184,-6937,-4613,-6605,2466,-15172,2172,-6768,-3846,-4182,40336,-13365,-2107,-6724,-4186,-6249,-52190,-29484,-3235,-6829,-4573,-6024,-102689,-34897,-3041,-4158,-3513,-3739,difficult
560324,83430,19905,13164,5473,9123,48054,32722,21533,3585,5655,6992,765987,110671,-3039,12262,1012,-1178,481368,67058,-10069,26790,-248,5062,1155648,46176,-11285,2548,1825,6088,170851,41499,-3503,2035,-2812,4192,-12503,-11862,19757,4260,-688,-3508,easy
66423,33753,9415,6024,4327,2607,44778,17054,4959,9865,8306,18046,24760,24524,-20,-7666,-5196,-15388,56158,1701,17246,5791,3820,-12889,15505,3488,-3912,-7492,-7873,-17690,14384,34837,8611,-2864,-5277,-15465,-2583,18943,355,-6972,-5368,-15765,difficult
170144,51695,17745,3605,7942,8045,197264,26012,9171,10081,7797,7688,-155114,-3875,-7004,-5215,-6164,-2353,355133,109454,66906,-5873,2761,8807,-158875,-17429,-5113,-6491,-5807,-5316,-189669,28006,-5261,-8540,11300,5098,12927,12261,-6656,-6263,-1367,-4450,easy
101350,42230,12401,5140,4637,7433,166621,17485,4552,10626,6889,8517,-115249,23743,4644,-8711,-5268,-5603,-75055,46878,12602,-7651,2059,-350,-147920,1007,4656,-5990,-2292,-4962,126460,36985,6108,1785,-1115,11187,-114593,15111,11235,-6863,-4642,-5692,difficult
250466,45556,5057,5337,10968,4291,720815,90577,28124,18466,14703,31871,241726,51609,-18917,-5357,25631,-16422,-708741,-69576,-22780,-17155,-13652,-31178,-650039,-64530,-22012,-14568,-12538,-30812,-579677,-56286,-27045,-11949,-4208,-28031,-655014,-86324,-24582,-16614,-13906,-31458,easy
137065,14562,5588,3365,2775,2171,188908,71994,11302,12677,18377,13727,1585,-59740,-9781,-11772,-16200,-12546,17844,-48238,-6441,-8302,-14129,-10354,-2045,-60438,-9829,-10357,-15233,-12652,-136479,-65939,-4011,-9447,-16528,-11662,-140119,-52806,1494,-6684,-15919,-10566,difficult
290694,138874,44794,32620,25762,16068,172521,69799,11738,11450,14693,19928,147733,290921,42495,44608,52711,2109,146296,-19159,30842,44724,15150,-5602,382567,33056,-2908,-8421,-4065,-15528,-161946,-45124,-2595,-8059,-10633,-13607,76214,85681,97444,33000,2180,13328,easy
199105,39091,13208,7928,6484,11617,297498,31512,15485,23662,10433,27362,-96363,-4770,-2764,-16432,-6078,-11867,334104,25668,5501,-9830,7052,-6063,-241371,20530,10159,-18623,-6118,-16389,-260592,-6996,-12553,-10286,-5317,-18808,-227745,3464,-11728,-23501,-9285,-25597,difficult
338545,92939,16903,30245,11943,13149,502798,69626,17191,25888,13133,10159,-465974,-41686,-12302,-20856,-11431,-7783,-279538,-4597,-6949,36886,-1336,13465,-340595,-61162,-15141,-20383,-10112,-6155,-219322,188838,31115,38237,15139,7189,484165,35171,1839,-12100,1791,8233,easy
105685,23518,5495,12421,12444,9469,132596,25591,3954,7914,6593,5764,143309,3897,812,24023,15382,9864,-97445,8680,938,12263,27393,13400,41072,19349,10624,-2744,-3481,-1545,-93194,-18270,-1787,-4266,-4728,-2993,-128297,-24019,-2882,-6743,-5313,-203,difficult
110590,38378,6846,5507,3487,5370,645967,97053,32845,10158,20035,9421,-444668,-88695,-30805,-3934,-18376,-8006,-605696,-76997,-18360,-8604,-18510,-5100,-530794,-55182,-25611,3596,-9033,5118,-571298,-35849,-26228,-7997,-18134,-6889,-524428,-36652,-28989,-6314,-18685,-5377,easy
48293,11476,2097,3367,4135,3835,71890,33981,3720,6369,1934,4369,32289,-22416,-1821,-3818,2072,-1702,-64476,-22855,416,-625,6944,2123,13913,-29266,-2519,-2934,646,-2317,-58310,-27781,-1848,-4558,2090,1575,-41399,-10207,-2344,-3076,-746,-2350,difficult
33757,13507,6919,11677,3755,4631,154552,17049,2906,4812,3641,4039,-122880,-5871,5844,10934,3075,1462,-141395,-5090,4825,5583,-1869,-72,-143593,-4468,-810,5693,901,43,-130220,-732,3665,13797,526,-628,-65888,-1547,6539,-1681,-2063,2155,easy
193457,15831,10409,8379,4508,5299,441247,63490,17229,11854,4674,3926,81084,-50041,-3506,3133,2684,757,-227373,-44107,2763,8127,-2393,4093,-429166,-58096,-16431,-8407,4392,4256,-420054,-43530,-7565,-10198,-2519,-1856,-243439,-42520,-9359,-10028,-2995,-386,difficult
788601,117999,10423,7290,4909,8057,947288,264184,70109,65835,23787,37065,-58887,-48485,-61532,-41617,-15415,-12176,1188933,-5671,-38360,-59491,-18528,-28088,-492503,-222278,-69512,-65285,-17894,-34441,-666278,-259581,-64949,-63444,-21285,-35015,-764699,-194908,-64079,-62888,-21267,-35320,easy
75019,50935,4364,4890,7357,4976,331862,99695,17705,22481,9043,22859,-257458,-6673,-16441,-12784,18398,-10530,-249586,-69816,-12528,-17597,-7028,-19210,-201168,-15832,-8673,-19143,-5893,-20755,-288001,-75740,-14531,-19216,-6954,-19461,-288001,-75740,-14531,-19216,-6954,-19461,difficult
577219,104481,16136,25508,13240,10567,90622,23988,5103,5489,2919,2226,-66444,52429,23963,56535,4380,4008,-66836,-12379,-2931,-2275,-1580,-623,408048,26484,-892,1724,5346,6166,1999152,315096,15118,7532,19423,22458,159063,20834,19905,36580,24035,9694,easy
106546,42541,13267,27334,38577,13706,1790513,133247,32533,48521,44089,75844,-1459121,-40109,-19202,15704,77719,-58289,-1703735,-112034,-3960,-39964,-13225,-54847,-1767762,-113055,-29221,-35995,-34102,-71113,-1709419,-64427,-13272,-23961,-25172,-67431,-1779798,-123903,-30674,-21717,-32780,-59012,difficult
577422,92854,20060,21072,8318,13530,440048,36467,10033,15142,7673,8500,-236239,39652,28720,-2916,-666,13832,120249,103624,-3982,-5637,-233,-231,1258886,163242,-28,22025,5480,8227,-271427,-23475,-5730,-13011,-5057,-3859,-184601,-1108,31156,29189,3702,7181,easy
177549,50324,8510,9137,4961,3308,41817,19774,8147,21124,6245,10829,227357,-7187,-7899,-17654,-3369,-9613,416461,160842,4081,-8259,379,-4821,5444,7097,1349,-17531,-2806,-9350,20821,-7761,-4650,-16037,-4457,-9332,8577,-240,8933,-456,3833,-4488,difficult
49909,17018,7598,3031,2543,2966,48599,14625,7165,8574,3891,4451,-7311,2017,3354,-7868,-3092,-3234,-15668,13653,-3687,-5983,-2139,-2410,8034,6320,-6075,-6351,-3643,-2426,4730,-2974,12091,-3724,2303,3611,16767,-7049,-3520,-3787,-168,-2967,easy
32274,14469,6783,3819,2166,4236,234324,117159,4750,12609,9197,11448,-218899,-106819,1443,-4396,-3601,-5388,-189442,-89173,6331,-10037,-7327,-9656,-200234,-108318,13,-9131,-8556,-8061,-171262,-94313,-1338,-10890,-8519,-9567,-230411,-114828,3715,-9495,-7151,-3390,difficult
352681,49675,10047,23554,11203,13710,909293,191861,24537,45057,32616,20107,609692,-45563,-5927,-36031,-11949,11370,-679902,-126599,-22734,-4989,-25232,-7247,-904136,-182214,-19402,-12744,-26362,-9821,-907487,-172911,-5572,-16759,-28656,-10825,-901225,-183644,-18817,-36993,-14866,-15462,easy
171307,47509,8255,3013,2808,6475,64789,28017,2961,6436,2379,2389,3811,11304,3433,-3230,-868,806,344779,5672,3303,-2425,-487,2064,193870,101400,11276,-3957,3359,3082,53257,-2426,1634,-5742,868,2706,-63125,-18491,6826,-1763,-728,11772,difficult
135364,45539,7305,9700,7116,7318,103997,65808,29539,9735,12050,10060,-98767,-50165,-27316,3185,-2938,-693,44415,14445,-13627,-4869,-7979,-2110,126774,-27232,-28095,-2943,-2076,-6632,-1470,-57380,-22544,-4663,-10843,-3749,85885,18986,-19590,9113,-834,-526,easy
395220,58649,13920,8685,4421,7506,239387,23891,8665,4952,4543,7794,-3329,-16779,-4051,-2434,-1484,-5534,1221386,130800,19194,21472,3250,10537,-147972,7768,-4904,-2865,-3405,-4629,-169858,-6066,2406,630,-367,-5871,-121061,58067,13631,1861,1395,4055,difficult
41534,18006,3982,4988,5123,6591,88523,36653,7746,6777,2016,2066,-78378,3108,-294,-371,6209,9348,-79875,-33299,-459,1381,5111,8786,-31835,-32722,-6777,-5897,-366,-49,-16049,-14713,-5949,-4752,-1153,-948,-28810,-15610,-5342,693,5736,5487,easy
634144,82998,8860,6748,5990,7884,209927,65809,17468,20634,17161,9723,-184345,-58804,-14383,-18966,-16163,-8902,710346,183587,-8395,-9418,-4348,9454,1637172,34517,9059,-2903,-3901,2890,-133077,-30215,-17197,-18397,-15565,-5923,90989,-43140,-12124,-19748,-15880,-6715,difficult
64411,27683,15270,18607,5077,2836,875267,106077,9183,25318,14845,9871,-626512,-96037,-6991,-16276,-4651,-6841,-850590,-66945,-2780,66,-9365,-7807,-854625,-99543,-1622,-17287,-11633,-6780,-871972,-52566,38410,1239,-13290,-7517,-850583,-76878,3418,-1299,-9900,-6228,easy
162527,33413,2939,3594,3376,5281,828701,171612,31600,17148,7991,12193,-758760,-161489,-29459,-9753,-6484,-9415,-558564,-138517,-26306,-14928,-7341,-10974,-551137,-126053,-29863,-10552,1026,3939,-713590,-119657,-29267,-16603,-4577,-7859,-748821,-145279,-28410,-15932,-5697,-10253,difficult
503218,105679,14186,5038,6742,4904,49241,12655,7852,6571,7428,8565,74774,4905,-2521,-5616,-6486,-6951,5177,-1259,3762,-4440,-5534,-7060,26483,25982,-4590,-3531,-5975,-5989,2048099,396069,24280,1976,15975,-2319,115350,39422,10739,3946,-1410,4016,easy
54911,15463,7760,15430,3794,6439,421814,173003,59208,20671,43854,40756,-338725,-150039,-42991,32678,-40611,-26386,-390367,-157322,-53612,-17303,-40761,-37123,-409287,-151040,-56497,-13964,-36835,-33387,-342002,-162115,-51341,-17841,-41388,-38527,-354135,-167182,-52798,-9776,-40703,-36164,difficult
47226,28168,12410,9289,6608,4511,299733,29735,5748,3624,2661,2180,-289688,-6205,-1664,-2412,-1680,-514,-212167,-2200,-1363,1298,-331,-227,-213362,12888,6026,4896,5056,5956,-257083,-3039,2452,8552,2508,4327,-290233,-9280,27859,15993,14180,2113,easy
189163,121054,61706,73175,36657,24803,371877,105855,12899,9852,7222,9358,150527,418317,276798,338844,169694,98575,-92352,-79211,-8026,-3636,-4126,-6912,-366603,-97685,-6073,-3546,-5716,240,-305466,-84886,-10269,-7112,-5685,-8001,-299678,-80538,-8393,-7933,-6991,-6675,difficult
365431,27963,9048,9187,6562,10183,460610,32744,23408,16948,14273,18635,-73993,-24408,-21386,-15119,-12331,-17993,-371752,-7221,-21715,-12095,-6989,-7245,869793,37806,9733,-197,-4488,-4815,-459010,-23019,-21736,-8843,-4796,-3554,-440933,-7064,-16694,-2551,-9950,-8653,easy
106413,30414,3449,2376,2755,4504,52125,21610,7104,6232,6094,3694,30111,47121,-5581,-4834,-869,-936,97927,30041,-6319,-3897,-4080,840,-45900,-8179,-4151,-4318,-4228,5659,173725,-10367,2247,-1463,-4087,249,15577,-14595,-4473,-4768,-3430,-1762,difficult
51859,19912,19855,3821,8075,2410,60076,28801,5508,22283,2341,3301,-56656,-18215,7658,-18570,-131,-2742,36249,18061,68916,-11581,32430,5308,12570,-17630,-122,-20882,-1123,-2353,22145,-14969,571,-21185,-1003,-2276,-55392,-11691,-5287,-20090,-1501,-2391,easy
166675,14666,4310,11085,4100,6810,132462,41560,8490,6414,4944,5167,324969,-21930,-1995,20090,593,503,182268,-28318,-3635,1587,-187,9683,-122076,-38309,-7953,-4214,-3818,-2137,-93182,-25409,-7201,5955,-2822,-892,-120916,-20504,-116,-61,2014,1057,difficult
26919,11872,7773,6988,4376,6327,166822,21706,7050,19005,3529,10237,-81945,814,-1897,-17423,-1819,-8315,-158538,-13593,4336,-11965,1744,-4743,-161336,-18783,-1487,-7488,-971,-2149,-162963,-3332,-1156,-15192,2689,-2529,-134732,-14277,3818,-8015,2592,-1812,easy
66612,26148,5651,5539,5345,5271,454474,21799,11985,10667,11344,8763,-381889,-4779,-4672,-8451,-8107,-4083,-301266,-2471,-6797,314,-2137,4027,-426105,-3008,-10317,1388,-6922,-4469,-432243,-7707,-3123,-8895,-3625,-5368,-397809,39712,-6761,-9997,-9204,-7569,difficult
126057,20386,3238,3746,3103,4545,76613,30815,16761,5048,10523,6539,201061,14788,-14050,-3149,-4992,-1897,-67657,-11643,-16569,-590,-6250,-1980,-72180,-14026,-10527,-2227,-6751,-101,200984,-24376,-15615,120,-8903,-4694,-14987,-16889,-10852,-665,-10202,-1297,easy
53493,27070,9417,18680,4828,4049,218125,153388,8465,4744,4438,8466,-162477,-146259,-5659,665,-1233,-7383,-128200,-115607,-1382,1177,9861,-3680,-208796,-131824,21549,65423,-1896,-4437,-213947,-148606,-7294,-1965,-3440,-7893,-109739,-89292,-2454,4382,-1340,1307,difficult
251065,62978,24198,12103,9448,8648,668531,106293,22665,12834,8517,16004,-306969,-93937,-17248,-9716,-3497,-11568,-7026,7401,-3605,-2846,-2256,-7913,-654102,-93390,-21271,-10527,-5341,-11837,-494327,-4125,57951,20406,6937,-6436,-624907,-32523,-8164,-971,8811,976,easy
194716,36419,7260,5076,4938,5913,169884,22025,2402,2685,2242,2026,561688,53328,3216,489,7373,12665,-157293,-4323,1800,2150,1132,3397,-119264,-14333,1264,-590,1117,-1278,-90608,2514,1214,-1783,-1024,-664,-70362,34785,16798,11690,4884,5313,difficult
111426,50090,9794,13172,6944,6190,136993,45437,12340,8391,8237,4570,39352,16103,-8876,-863,-2439,-2058,37333,32228,1779,10070,5372,8043,-98103,776,-3169,24172,-4201,3515,-66569,-11750,-4423,-6776,-3288,-2045,-39849,-14091,1961,-2700,-1910,645,easy
924186,173580,76651,35201,21567,30624,783597,129675,61973,55207,51094,21295,-347032,249705,147808,75798,-15755,47307,974089,-60323,61486,-34309,-27737,14290,1391541,205174,-35530,-39962,-8122,12571,-643902,-102563,-42684,-50628,-46666,-15372,-671750,-72469,-57688,-50929,-49354,-12153,difficult
257825,42613,11012,3493,4032,5467,107314,89479,14990,2398,5678,3138,-69049,-68841,-10087,-112,-867,-1011,937814,55159,15315,4951,3963,8512,-3286,-73283,-10111,2175,-2459,5454,-52233,-74521,-6876,-1049,-4877,-40,-60691,-72845,-8130,-489,-3992,-1271,easy
83947,23422,6186,2863,2161,2824,411852,88018,11747,15616,5403,5310,-380315,-69839,263,-11797,-2356,-1539,-343486,-80315,-7848,-12314,-3800,-1930,-297580,-64043,-11389,-13319,-3177,-3791,-323952,-56499,-10470,-14018,-4280,-4171,-294193,-52286,1637,-12319,-2595,-1001,difficult
16657,17829,5051,11021,6215,12443,63795,10282,6440,6025,13658,7091,-45558,-3188,-5363,-4092,-6010,-3550,-56320,-2626,5031,1160,-4404,12654,-52541,15972,1905,23105,-8690,12726,-57482,9196,-4583,9237,-5506,8260,-23787,18382,-3934,-4429,-12604,-3332,easy
79107,44286,7802,5070,3145,2728,52774,35069,6522,3238,2997,1856,50027,27350,-3155,-2057,-2085,474,-16522,-18555,-5979,-2454,-2588,-894,-10900,-25113,-4773,-2027,-2041,-71,-5507,-19834,-2788,3795,-898,1370,114565,82238,23097,11905,8351,3480,difficult
186156,34011,7725,8415,9936,6927,256866,197756,31205,23995,37935,20750,451484,-85119,-10365,4209,3246,8282,-176780,-167421,-28613,-22528,-35885,-19354,-220016,-188127,-30202,-22815,-37053,-20149,-185017,-185679,-27365,-14166,-37162,-19397,-223219,-192381,-20856,-22600,-33139,-18498,easy
99794,105382,25232,25026,8134,5260,193657,30570,7111,6169,3660,5718,-147676,-22052,10681,-1696,-1382,-1741,-166369,183935,6009,11483,26522,4053,-140272,217879,60252,72281,-209,9,-172674,-5544,-6521,13197,-942,-2731,157674,-160,20186,-979,-1617,-1879,difficult
107140,35425,4813,3373,2924,3118,602222,36017,8965,12458,7545,4645,-441743,-13890,1909,-8230,-3426,-2871,-597695,-520,-3615,-11256,-3384,2623,-435607,13875,-6176,-9149,-5122,-2845,-466109,16703,-6481,-10358,-6488,-3396,-534255,-19129,-6399,-6430,-4683,-1144,easy
143951,24776,20541,26306,12555,19304,768279,179228,15536,29164,13994,17222,-604829,-157801,-10198,-24645,-4293,-14334,-748524,-171583,-500,-19672,4082,45782,-735226,-148576,-5081,65109,-7237,-10734,-276169,-126735,45814,-21372,281,-9386,-756894,-167566,-5008,-13708,-29,-919,difficult
