delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,state
737054,235183,68169,33719,13623,20424,9006,3706,796283,212129,112254,47781,27962,29670,24612,18501,-406753,-205839,-110451,-43838,-27561,-26504,-22949,-17130,288294,251947,22281,15713,-1118,8012,-8263,-12460,easy
663941,821327,60844,32452,46335,17755,15956,11615,293275,231738,24416,46393,37886,34857,17765,10381,543373,157586,75054,-23740,7953,-14010,4949,9933,197959,1021591,-2198,-4143,8944,-20194,-8567,-7466,difficult
307815,74536,24708,29214,14560,15441,10186,7249,128240,171880,26682,21551,24782,19690,7657,12052,-107455,-115420,-5192,31167,-3145,6829,9261,830,466604,-79268,1244,-15841,-17300,-15327,-4204,-10436,easy
286940,530438,45175,22507,17792,18864,19628,17696,595689,312817,14646,22519,27555,13352,36335,14856,-52272,726683,72253,21158,6545,22212,1104,19356,-565226,-291441,-11196,-21183,-26072,-11188,-34518,-13676,difficult
217563,21349,3864,5640,3179,2411,1696,1774,854830,134847,27444,9010,9697,15637,17388,15319,-492119,-120336,-23196,-601,-6217,-12984,-14612,-13682,-782415,-106661,-23964,-6139,-6819,-13468,-16773,-13408,easy
718589,106440,30149,21284,17094,34535,11223,6011,324001,375160,16475,38733,14723,12287,5064,8486,-258740,-344757,-15040,-33297,-11010,-1809,1620,-4330,1047915,-192683,42388,-1602,15751,46304,10698,-621,difficult
649639,167069,27396,31714,53523,42766,33077,25386,732633,289132,45471,46245,13785,23206,13746,11564,556864,30246,7573,14134,63121,34265,8177,22161,-722853,-274372,-43723,-43196,16355,4855,30484,5482,easy
102146,22765,8432,1273,3176,2789,1095,3034,691179,310606,28392,14868,30034,25087,21358,10694,-571913,-280431,-19967,-12538,-26321,-22474,-20846,-9494,-606153,-295252,-19953,-14652,-27395,-22123,-19680,-5826,difficult
963501,560427,140546,19427,21478,21199,8912,7506,95235,46927,15987,11630,10161,6003,5798,2555,1825013,1064048,252238,15937,31050,32676,8789,10891,-88481,-37048,-3120,-344,-8416,-2285,-2561,-989,easy
767056,49840,16969,11602,3614,6994,3867,2504,630501,69042,54246,43925,34007,18063,24860,19847,-138559,-54329,-42127,-33471,-32336,-16165,-23418,-18300,411669,15924,-32427,-31176,-28451,-5973,-18568,-16387,difficult
1067615,78306,11498,11756,24386,14880,13827,3947,152278,64438,26870,15484,11291,14167,10578,10478,-109551,-45179,-26101,-7720,-93,-7366,-3811,-7960,1940224,72915,-4644,264,26282,8791,10308,-5103,easy
1099332,69485,18262,21143,16897,10257,5462,7345,176915,88344,25234,13772,7665,14211,12604,10903,508473,-43223,-20275,-9986,-6672,-12120,-11362,-10096,1336361,5505,6330,24728,25135,4211,-2923,2980,difficult
181437,35215,8913,2671,1793,1120,939,696,685732,374393,119911,34910,25269,50308,42388,32073,-360953,-306940,-105117,-30526,-22180,-48347,-40792,-30764,-647637,-371417,-116880,-33952,-24772,-50029,-42106,-31991,easy
43367,118296,16748,6182,2974,3787,2676,1796,109582,95413,43893,14939,10176,12613,5300,4729,-47986,132520,-11753,-5601,-4890,-5950,-1388,-1545,-84445,-86755,-42537,-11913,-9514,-11703,-3861,-4322,difficult
34269,16558,5614,3319,2605,3131,2299,1311,338539,316078,18027,12289,15957,14004,17989,14572,-278573,-286665,-8939,-8532,-12680,-12918,-17091,-13881,-329967,-312375,-15887,-9408,-14025,-8829,-14290,-12641,easy
427740,82967,12287,4626,3668,10709,5085,5249,147259,26426,12273,10894,3523,5414,4087,3089,-46758,-21378,-10824,-10437,-986,-2797,-3191,-2535,607719,134459,10851,-2099,1276,13387,5186,6854,difficult
1048572,52476,14149,8239,17342,9414,6741,8597,717742,378609,18534,26697,11757,17660,10843,9518,-632987,-373542,-15833,-25433,-10276,-16875,-9206,-9251,1294646,-278724,7062,-11483,21445,382,1002,7408,easy
756614,219872,68545,70569,37407,45656,14453,4999,515541,141300,28084,17197,40450,22440,7594,9829,-368072,-136648,-26402,-14120,-38124,-18589,-4794,-8969,850218,293791,107323,120864,32038,65020,18511,-691,difficult
131364,36329,9962,8575,3466,6093,4164,2969,587352,169467,58928,11407,35959,28557,29251,15471,-370113,-146743,-42667,-3774,-33651,-17597,-22037,-10303,-541864,-119534,-55265,-1891,-31335,-27332,-28137,-14701,easy
1689309,140836,32024,18960,15467,29910,15314,5179,180916,97478,12111,6042,12559,15762,17934,9715,1334661,17007,25240,8086,-7699,-2618,-10273,-6441,1682124,69708,14586,17749,13514,30914,5033,-2631,difficult
766330,181707,113943,24186,85227,42771,16537,5559,918119,211454,53595,39976,20856,34201,15796,19157,491648,141832,170187,7637,146079,50007,15520,-8737,-795227,-201327,-49492,-39218,-17337,-32867,-14038,-18459,easy
1123938,407736,60037,23855,22328,40066,36427,9445,1080179,152842,37804,33788,26241,24697,83476,10879,-742239,77146,-29588,-2658,-14511,-2584,-69093,-3974,829756,432642,74053,-17208,6684,33321,-25005,1105,difficult
789129,35842,11435,17155,10510,8196,5637,3562,621853,298870,119820,18674,10988,38834,12607,7066,-271666,-258783,-111787,279,-6889,-32929,-5218,-2548,606217,-267274,-104984,-3317,5932,-28348,-8722,-4461,easy
563741,89403,8714,5716,4169,3274,1687,643,366548,67211,8966,14090,11546,13321,9087,7433,657305,104542,7875,-3941,-5068,-7667,-5966,-6288,-262920,-60159,-8380,-12807,-9686,-12428,-8835,-7293,difficult
472785,37939,26720,26587,13326,20687,9235,6124,283943,74224,7882,9692,12976,10512,6574,6762,615184,-29313,20828,33897,11843,26893,6583,3906,-237501,-43257,16847,-108,-11144,-6544,-1261,-5183,easy
357982,65355,12948,9795,6400,5215,3541,2099,150382,38951,20296,9621,5895,8590,2466,2340,548071,78533,2696,9081,5984,393,2661,659,-132872,-25726,-17392,-8733,-4974,-7144,-511,-1142,difficult
458316,97096,23790,19002,11855,29953,7813,5549,138464,23847,6638,12850,9958,5346,2359,2349,-111081,618,-665,-7818,-802,30026,9159,6294,750784,145880,34969,20122,4596,19187,1749,105,easy
73096,17428,6142,5568,6042,3477,1395,1047,113680,41459,15009,2045,5723,4675,1886,2161,1329,-24883,-7128,-1184,-3766,-2836,-814,-1738,-82497,-23179,-10607,8230,4404,439,-169,-490,difficult
177608,75598,12317,4378,5071,9629,4117,1959,62334,17471,5699,5669,4900,12805,8891,5553,173160,104326,11152,68,-231,1524,-2926,-4053,57388,11928,2083,-2650,573,-7877,-6623,-3135,easy
716296,83462,14017,18059,21117,8552,6209,8037,855211,119287,23162,22316,15196,18437,15344,4019,397407,-15068,-357,4396,17025,-6417,-7208,10003,-675238,-56582,-17933,-12911,-5184,-13354,-11062,-1967,difficult
599983,59027,12895,7020,2933,3863,1605,775,529266,454953,24749,15829,15155,9936,8914,4572,-478096,-439503,-17665,-13697,-14291,-9231,-8437,-4278,619529,-352350,-6044,-3921,-10153,-2916,-6182,-3316,easy
1251202,742621,114428,77031,22609,38509,43351,62364,524306,222371,98716,29984,34543,24381,17448,7756,-125683,358536,-35754,83127,176,25087,17033,15990,1579475,681963,67178,10967,-24045,3169,34773,93225,difficult
467344,262787,79651,16053,10973,10239,6578,5357,895375,117331,29600,13299,19389,12951,12765,8932,-615400,-96772,-24707,-12160,-17474,-11658,-10998,-7919,-240662,387684,124808,17668,641,6234,-1376,769,easy
1158532,502093,101163,37471,14379,20730,7669,10762,1250190,335652,22342,23574,44261,24321,9528,6810,561680,115050,10646,11817,-35081,-12720,-1140,-3924,-744996,217831,146996,15977,-24683,5537,-2579,11827,difficult
62743,6253,2043,3423,3582,2610,1556,1739,1077775,109741,37063,11848,13863,25176,8435,9719,-964601,-98854,-33905,-9194,-11203,-23884,-7436,-9037,-1065463,-108122,-36135,-7656,-9360,-21248,-6322,-6923,easy
495443,460026,15584,12504,18009,14425,5078,7234,320546,48638,11541,18895,13822,20386,12808,6652,-243336,2192,1602,-12466,-8500,-15245,-11221,-1852,593130,820583,6483,-316,16873,3322,-4240,3015,difficult
865900,139017,20679,37996,11815,21992,10743,24732,292900,141749,56756,34075,19706,15106,10797,7918,203576,-86568,-36264,-17700,-12811,-9143,-6029,881,942423,81103,-35891,25541,-2971,22915,5921,32747,easy
100584,49595,7644,8923,4269,4941,2335,1887,588228,230612,12235,13049,12009,10261,13965,5003,-565411,-180354,-8035,-8327,-6331,-3850,-12057,-3766,-409877,-181681,-1148,75,-9149,-6791,-11203,-2466,difficult
1262717,250202,22302,19712,16959,10849,8933,5185,267125,83498,10875,28658,13293,19802,11002,12570,-187611,-60399,-6502,-25030,-9791,-15500,-8751,-11107,2178795,393807,29356,7137,17122,-2406,4612,-3664,easy
639105,139414,8513,10704,29788,6754,3580,4656,503592,113942,24565,24931,10273,22719,26200,11224,749418,125250,-16873,-5515,46881,-13516,-23032,-4825,-478392,-74306,-15231,-22939,-7851,-18414,-22208,-8312,difficult
646926,119769,18293,11788,14604,8480,3254,4753,150226,46307,1588,2641,3831,2180,1199,1199,72419,28861,10134,7796,4319,2405,333,501,920980,118063,23276,10498,17226,10195,3776,6606,easy
1237356,218506,99559,39274,29722,13486,7033,5660,179069,38124,9242,7989,7133,4086,3763,3684,-152412,55381,22718,1244,561,-1942,-1265,248,2268986,305382,157915,61325,44617,20742,7804,3703,difficult
187799,34529,9070,5135,4251,2446,2236,1709,429424,181923,26841,17884,20959,18803,10650,18360,-254338,-166546,-24563,-14771,-15919,-17423,-9674,-17422,-228912,-128242,-10979,-10728,-17497,-15292,-7155,-15881,easy
1270389,364327,59291,28551,53213,32473,32757,17443,958110,379404,44743,19475,24002,21798,13679,12105,-761252,-144146,-12339,3888,48694,6799,7539,-273,1385809,113992,41434,14263,9727,14550,30617,10949,difficult
361334,85088,18231,13907,14726,7747,3889,3360,96749,44401,12146,7416,5364,3992,4679,1606,-25864,4683,6980,7485,7934,1707,-3182,-687,555033,76691,5189,5496,10789,5802,1601,4195,easy
856738,121819,85071,55648,12247,17779,15864,12135,1005568,358896,11971,34382,13652,26444,8902,8294,30639,-224381,145198,74237,8129,3971,20174,14284,-328300,-249773,1002,-31706,-10939,-21301,-6250,-6603,difficult
1173079,422055,128511,58528,42288,49844,30058,27913,410218,264970,39177,33902,14086,21946,13787,19747,137809,422873,86506,3519,32866,26762,27632,11545,1387913,-108703,92161,45733,23537,29034,4909,4787,easy
1376702,68919,11719,40290,16698,11205,14065,13164,661674,68764,23868,14896,17106,21725,15272,7920,1326338,32227,-18939,44990,10113,-9714,5047,4403,103717,-31918,-5360,5797,-10930,-11327,-7462,6085,difficult
361095,59285,28280,17820,27001,15204,7601,4586,458313,211884,103941,21151,26836,13881,10032,6400,-275264,-157601,-97850,-17029,-11010,-7723,-1381,-3277,80828,-147598,-53473,10366,11339,10368,-3481,-352,easy
1004990,152515,19976,18436,11525,8947,3487,3301,72059,36735,4719,3477,3743,7828,8779,4404,1755806,178892,18016,19934,13969,8247,-3899,362,110055,52668,12498,9984,1595,-6010,-6685,-2568,difficult
668102,41025,38599,31789,11362,16163,11907,6261,956909,334666,12460,7948,7503,7376,8243,5980,71247,-265417,61288,53910,12610,23828,15191,6105,-648862,-321866,-9010,-6228,-4892,-6255,-7864,-5543,easy
196161,43847,5967,4522,5283,5897,1993,3165,333157,58761,23560,13951,3644,6540,5988,2936,-159087,8871,-19222,-8320,3530,2048,-3306,2343,-114906,-38700,-15964,-10538,-253,-3334,-4684,-1886,difficult
433550,112277,15931,7708,13889,4462,5558,1078,35594,18440,4101,5133,1644,3711,1200,720,539260,177029,23645,7717,23777,3212,8270,1038,256651,10644,14,-2568,712,-1710,446,-322,easy
97116,56218,866,5314,6022,5243,2778,3058,688437,58311,19258,19308,13238,10926,3930,2849,-532475,38881,-17759,-9284,-3412,-1763,291,1984,-650168,-43067,-19025,-18705,-11020,-9604,-2595,-1567,difficult
390707,175916,83805,36625,43173,68755,95962,29343,346644,195821,18293,21918,19116,14985,29744,10748,340647,111282,132501,44240,57498,117653,158423,45074,-252522,-151092,-1478,-14826,-9385,-10114,-25987,-7884,easy
271920,292802,15277,18126,7570,4444,5093,4889,387330,126518,37606,13150,15291,12437,9405,10286,-194579,318956,-24276,19553,-4926,-6485,-6118,-6344,-36242,13611,-20383,-9601,-10516,-9502,-2507,-4451,difficult
552117,504848,13701,57188,44808,11737,5739,4275,161556,124483,8499,12210,9893,14000,14322,10804,390561,380365,5202,44978,34915,-2263,-8583,-6529,390561,380365,5202,44978,34915,-2263,-8583,-6529,easy
92413,23730,7482,14622,4720,5117,5680,2245,358370,365005,22080,10950,5395,11901,6678,4054,-205273,-320675,-12549,16808,1939,-4278,368,-2708,-326641,-361875,-16647,-9465,-3290,-9290,-2364,-910,difficult
787444,102355,12693,5283,6388,6028,3855,1460,267248,178404,63652,26535,14882,18301,20895,20372,695105,-25881,-48114,-18977,-8859,-11731,-17541,-18489,345287,-126217,-53804,-23528,-8129,-12816,-16539,-19335,easy
1044643,106089,22462,13594,9784,5450,3519,2153,291107,141907,12928,4627,3854,7995,4838,6043,869068,-113401,20185,-3218,7869,-729,-863,-3933,638004,41765,-1118,21151,3991,-4362,-1775,-3848,difficult
323810,42757,7314,2333,4225,2000,1449,905,89442,17285,5628,2116,4164,3409,1692,1336,2309,-11005,-1843,-309,-2910,-2010,-1284,-927,466426,61948,5214,743,3031,-809,797,64,easy
588374,210324,19128,14825,20037,16058,5823,3153,523254,130181,27033,21711,14698,19304,9237,12160,-374949,75992,-20956,-18580,-1069,-3570,-6546,-10188,505188,84294,5145,4807,11746,-2923,-282,-7827,difficult
561783,71460,5091,3827,7943,4576,5530,3951,148792,59661,60271,22810,7230,16292,5389,6373,652285,31529,-55653,-20234,28,-10820,2411,-2960,173696,-7931,-54707,-17733,1398,-12612,-2129,-1884,easy
