delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
293566,39030,4786,5336,4466,4297,2225,2481,234944,168059,33504,14432,7833,8705,4355,4835,196189,-150423,-30434,-4686,-4568,-4719,-1898,-2309,-78946,-107636,-27003,-13507,-2167,-4098,-2363,-2399,difficult
290901,101863,14106,26237,12326,14492,9370,12828,145964,71279,27792,7531,7645,11612,6846,5562,94336,-33963,-23057,16415,3693,808,529,7065,195537,95131,-4315,20996,5668,4952,4519,7466,easy
50565,17887,3201,2419,2794,1985,1029,715,718370,172279,42744,27532,20661,11585,6837,5809,-687333,-150637,-39497,-24210,-17522,-8338,-5170,-5017,-648277,-158147,-39589,-26017,-18212,-10862,-6446,-5171,difficult
642634,307100,53379,45589,19301,11896,9700,5586,438175,222518,40967,31383,25092,12763,9129,5680,341207,329180,59298,50875,11871,6616,6819,2049,67710,-160017,-34474,-22464,-23454,-8350,-5678,-2238,easy
377998,207407,9156,9908,12374,20858,10700,6135,255343,198359,17838,6122,6657,11546,4240,3496,-141533,-131907,-3193,5317,10727,6675,4672,3152,386843,150003,-14172,2254,706,11949,8247,2126,difficult
80425,37922,13478,6231,4276,11745,5094,2727,79717,45553,5934,3381,8249,4164,2714,1866,-47501,-35499,-1673,2618,-7261,1195,-55,-786,48916,20236,16761,3081,-685,13966,4815,2507,easy
34821,28922,15793,6885,7768,5698,3584,2096,193547,39628,4471,6939,4218,3756,1518,1036,-176536,-30116,9828,4565,9714,3522,4200,2455,-140916,8703,12815,-4674,-2614,362,-69,-336,difficult
160906,6973,2190,1770,1173,1084,2151,661,194180,70913,31394,9156,6904,10366,5362,6311,-7999,-64346,-27883,-7966,-6055,-8991,-2888,-5708,-58550,-63535,-30525,-6807,-5408,-9574,-3535,-5592,easy
710354,167392,20494,3764,24942,18298,18381,9702,119370,56491,15793,11647,4559,5287,5451,1969,390142,-48280,-7252,-9212,-1818,-4207,-2863,-754,791825,270082,16653,-6554,42583,30229,28723,16220,difficult
614370,53149,9903,6598,3778,7740,4802,2067,208396,74310,36314,4251,10984,15406,5719,4623,997885,18009,-26036,5528,-6429,-3287,2695,-1961,-185937,-60332,-26787,-835,-7983,-12045,-4530,-3152,easy
561508,104000,38482,12161,14056,13873,4837,3919,716909,431412,101135,11414,46757,14547,14771,8726,-611886,-378657,-86633,-3354,-38666,-5489,-12879,-7792,301084,-276167,-38673,4847,-26736,4141,-6989,-1823,difficult
478517,60359,6682,24665,10593,18292,10724,12722,800048,185483,16397,38099,23194,16311,6695,6764,147075,-69154,-8894,-2631,-8617,4730,1848,-1829,-790138,-181094,-10536,-24238,-16585,-768,6210,13745,easy
130050,26834,6346,3385,5270,4655,1660,726,266584,37747,4422,4521,2363,3446,1056,1117,-55623,-18022,822,1077,4244,-781,435,-361,-217446,-3805,3026,-3350,1569,3199,772,-421,difficult
1777830,140149,49866,11329,14614,12993,9912,11509,808685,88034,17421,11969,15239,4032,3595,6177,1111214,-36578,-8892,-9503,-12051,-262,-2134,-4197,827075,140807,73782,8223,10800,18183,14768,14861,easy
205332,25099,4941,4263,2137,1686,894,1492,471630,293254,32690,17901,26045,10548,4906,4199,-94836,-262837,-25552,-11221,-22678,-8148,-3522,-2620,-437760,-273473,-29947,-16056,-25138,-9576,-4502,-2795,difficult
455827,111427,59970,50751,4216,10448,8578,7381,155298,53553,5930,3217,3100,3181,2006,1420,68648,87199,29343,17357,1610,9021,7922,3871,532410,28549,78737,77711,622,5513,5221,8050,easy
223059,261545,26731,10172,8304,10492,19124,9837,217754,98530,16200,28074,9493,7368,5428,6509,-82806,201506,10824,-22823,-1299,441,5883,-1544,93416,124524,10237,-12981,-1080,5807,21508,8200,difficult
255103,174850,9271,3082,6014,25195,10866,12111,336192,296734,65143,14073,21321,19755,8952,9793,24566,37060,-50510,-11041,-11491,22847,7118,6510,-186745,-280829,-61234,-10941,-19123,-11967,-3291,-1875,easy
297844,173586,20544,12296,8134,13769,7196,3231,796012,93649,21796,29912,11462,13322,6989,7452,-710776,-32981,-16564,-23862,-9676,-5765,-3734,-6462,-285561,192855,14060,-11370,3020,6658,4148,-1981,difficult
1209956,541311,59688,59530,34833,40307,80565,43105,974443,52432,6890,6662,3806,7804,8190,5737,366110,427054,29966,40148,47699,44358,113183,53018,104916,550704,75629,65588,14354,20647,31567,21717,easy
34757,26131,13430,1188,2019,12850,5353,2957,524765,279885,18872,18351,23915,27203,9177,8640,-462567,-262263,-14541,-17333,-23217,-25668,-8528,-7735,-517450,-245245,3657,-16993,-20575,-3039,880,-3631,difficult
41970,15244,10886,7036,10217,37490,40512,21677,664430,349976,18849,31350,12836,21342,20890,13580,-582571,-326545,-1170,-21712,-4411,30753,33031,13925,-662349,-342919,-14756,-26916,-828,1542,6212,2269,easy
77708,42003,3433,2279,2731,1835,1612,1199,978725,260342,59818,29811,90625,18189,5860,3409,-924722,-237029,-54399,-27005,-88885,-17463,-4596,-2919,-877313,-199650,-58372,-28060,-86903,-15245,-3900,-1501,difficult
1085630,244015,29859,7907,17026,15376,7507,14778,844249,352014,29722,20131,22832,16501,15516,11501,1236938,74780,21582,-6914,9888,10543,-4554,13353,-754177,-290779,-21308,-17534,-21500,-12793,-11465,-6800,easy
114549,49778,6187,5939,9254,6260,13456,4194,166009,67854,14150,11280,4734,3618,1780,2601,53038,22385,-4500,-4255,11384,1147,24419,4321,-155958,-58537,-11427,-6427,-2345,4137,-1067,-1135,difficult
595815,45659,3710,4722,4775,2915,2519,1770,297395,160071,6194,5324,5809,4027,1989,2053,708692,-80935,-4253,2158,2411,84,1355,-112,-111853,-147889,-716,-3362,-4480,-2308,-295,-455,easy
48704,15344,4111,3182,3185,3807,5286,1176,100261,10658,6182,7129,4137,7705,4648,4907,-82235,-5512,-3553,-6909,169,-1813,4903,-3317,-20880,14883,-589,-985,-2074,-5983,-3627,-4146,difficult
774751,164324,50505,32433,37653,30060,43868,11085,1137147,537907,65717,29532,35970,13192,17383,15620,-157149,-261173,-1806,19686,28706,35020,64740,752,-567644,-485993,-28619,-13885,-25341,-1284,-11771,-9822,easy
173274,38778,14778,4727,3714,2106,1183,1324,159061,38743,7990,10624,4821,7124,2659,1926,60974,19283,13880,-5901,1048,-5281,-1358,-158,-32548,-19213,-304,-5893,-3262,-4755,-1595,-1046,difficult
963414,84462,12862,33666,9266,20478,14870,9499,276187,64628,6396,11278,13884,15298,6454,3665,751909,75884,3212,10701,-3354,6325,-2658,6585,622545,-36217,9719,34074,-5882,4034,19489,5083,easy
31989,21104,6116,4206,5824,10796,6163,5314,138175,37429,4018,3814,4361,2787,1842,1313,-118636,-17803,170,-2627,-729,1066,2720,3201,-93736,-14847,4026,3411,3655,14952,5922,4800,difficult
185784,25356,6513,3709,3411,4411,5333,3937,469745,75666,2230,5081,4309,2536,1426,809,-198453,-46316,1656,-3911,-1250,3248,7333,5420,-369469,-54305,6909,1167,-547,501,481,835,easy
220162,39547,10190,2626,2941,3221,2300,1215,173382,229202,44383,10036,7986,7336,5118,3728,166750,-164385,-33058,-8281,-3335,-3722,-3438,-2103,-73191,-214926,-35329,-6540,-6755,-4509,-2198,-2923,difficult
22999,15731,10044,12385,10633,7241,11552,8330,1554823,490714,84422,33736,47687,18940,15581,12016,-1513118,-488757,-82852,-32027,-47202,-17555,-14328,-11233,-1550531,-461209,-65905,-10675,-26906,-5843,6270,3861,easy
420202,232963,47403,25166,32652,41695,24433,18570,274205,66987,5465,6666,10159,2381,1293,698,210053,162529,11705,7577,24676,43217,19915,19408,81941,169422,72171,29422,20309,35410,26365,16335,difficult
52297,8800,4021,4410,4791,3256,1564,1173,253296,66030,30029,16602,13266,8940,3725,2485,-169585,-53962,-28220,-12079,-11281,-6217,-2282,-1268,-232414,-60499,-23797,-12306,-5670,-5151,-2041,-1356,easy
326353,96840,7210,5999,5553,4078,2688,4052,316733,89097,18007,12314,6674,9264,3668,3156,-209979,43065,-9473,-8523,1243,-6079,-2112,-160,229219,-27580,-12121,-4108,-3486,-4293,151,1951,difficult
105326,53298,14569,5873,2019,4893,2837,2797,247874,43630,28739,15802,13022,10641,5771,5672,-46597,43301,-905,-6501,-10752,-4220,-2439,-3505,-238499,-23966,-27435,-13358,-11254,-7277,-3430,-2245,easy
55752,14318,3051,4204,10223,9937,5059,3425,469488,95255,10589,14403,7345,7467,3714,2526,-427612,-73354,-7174,-7949,12283,10508,5641,4095,-399860,-88521,-7902,-12450,-6528,-5568,-2952,-2298,difficult
551675,123976,13587,3419,4882,5436,1969,2503,712025,105008,21842,27208,12822,12877,2494,1366,-613516,-88599,-16929,-26258,-11054,-11817,-2111,-941,292815,126535,419,-21320,-4826,-3065,1060,3215,easy
572817,254309,30561,34921,7946,10340,2649,2344,203791,81323,19342,8700,4929,8476,3927,3107,809749,338355,26106,57332,9620,9949,51,943,-71698,7617,-3669,-4891,-3587,-6222,-2608,-2470,difficult
34505,3598,2899,3457,4990,4002,1726,1264,86872,21063,6613,5169,3060,2941,1034,1170,-75686,-17685,-3500,-2568,-2531,-2032,-660,-269,-29048,-17245,-3928,-857,6390,4153,2044,456,easy
76295,27886,14156,9720,11620,5362,6185,2469,84777,57156,9681,8260,7400,2838,1207,853,-75591,-46857,-9014,689,-400,374,3881,1136,58626,-11683,17963,2231,8840,4674,6075,2095,difficult
391718,27014,19416,6114,2414,5041,2048,1583,118421,26923,8013,7307,5996,6626,4546,3219,639640,19408,26872,2177,-2866,-3212,-2544,-2331,-93046,-19226,-4066,-4563,-4299,42,-2453,-941,easy
184891,12767,5174,8969,7067,17812,17165,11043,150861,87355,16753,13880,13834,10151,2846,3754,-142143,-82080,-11367,-6673,-7324,6409,12265,8175,210203,-67096,-11792,-3149,-6210,8912,16373,6403,difficult
129098,33861,13671,6349,2061,4199,2580,2925,540914,305157,18823,16879,12979,21483,10260,4039,-408358,-277541,-16760,-8224,-10938,-17341,-7834,-2537,-415275,-265051,6456,-12836,-10899,-17228,-7526,309,easy
181254,129356,14295,6226,6622,11450,6823,2647,128126,77902,2522,6069,7109,3553,2655,1902,134628,118476,20331,1803,1870,17508,9687,2544,-28373,-15568,3215,-1489,-2845,-1714,-1352,-1055,difficult
859857,79718,58511,11779,15535,6693,14565,8266,203225,103671,23195,17576,8829,12700,4871,3607,-135630,-98831,-19314,-15824,-8223,-11480,-3940,-3123,1448894,50924,89945,4230,21635,-534,23327,12441,easy
76647,51644,8140,4280,9859,14462,34688,16623,606626,91585,25284,10897,9960,8191,6458,3463,-531570,-35292,-10908,-4895,-8662,6645,-3111,4307,-528389,-44591,-23380,-8339,8459,5896,59571,22013,difficult
152355,57691,11883,3183,5736,3747,2642,1489,197693,57761,13953,5738,6273,4123,1484,2250,20334,29440,-1864,-3464,-1288,-1025,2191,-655,-111010,-29580,-2276,-1646,214,272,125,-868,easy
501145,139014,14520,17227,9197,9873,5935,3282,790508,180350,34611,21819,21810,13635,10019,9966,59366,46613,-18337,2773,-10633,1945,-1653,-5753,-638092,-129286,-21845,-11958,-14594,-9470,-6515,-7616,difficult
132694,77769,11593,2810,5263,1868,1712,882,365860,43744,13091,13151,18349,5139,3855,1544,-248743,18290,2995,-10295,-13301,-3379,-1929,-621,-217589,49759,-5992,-10387,-12871,-3163,-2357,-703,easy
48014,71316,52629,21466,21088,12332,3903,1405,632782,79235,11826,23787,12795,6567,2061,2009,-627776,-62233,-11661,-22282,-8721,-1769,-691,-785,-541761,46394,93267,17639,25307,13299,4375,-424,difficult
22497,12512,1428,633,1186,1722,698,355,114427,17448,7309,9801,4274,3560,880,482,-98591,-14006,-7039,-8976,-3517,-2413,-107,-161,-85270,4133,-4724,-9360,-2659,-1264,-257,-93,easy
904573,82825,26899,2921,3266,10783,3832,2250,108590,31912,6012,6931,4402,2147,1207,687,1599319,58225,37337,-3027,-350,17649,4850,3090,-7353,43600,4436,-4993,-1922,-377,399,36,difficult
612542,276247,17467,7634,15648,7438,4131,3006,473798,23283,9399,5795,5422,4971,3417,1083,626645,478922,23849,8158,23973,9246,4745,4602,-349158,27005,-7714,-4480,-3521,-4313,-3318,-756,easy
394773,115126,8478,1927,8056,15616,8888,4019,282117,143622,11752,5276,5960,8071,4718,4579,-106036,-89685,404,-2592,-2428,-6133,-3134,-1269,331347,32693,-6952,-4106,6619,21222,11474,148,difficult
557418,107057,25991,24442,8186,5559,2630,4644,359844,39526,8065,10359,7593,7095,3298,2521,-167597,7538,4575,13949,-4586,-1353,-1712,-1381,562744,127524,31276,14216,5772,-1720,375,5626,easy
306455,72761,19260,8888,12393,6637,3241,5431,570523,109732,21336,46028,19058,17288,6189,19277,-423437,-51317,-15723,-43509,-14225,-11283,-4115,-13072,-104699,-22626,11570,-30772,894,-10019,-1781,-14620,difficult
42634,38992,10925,2916,3150,1900,455,530,129364,11246,2710,2383,3643,1799,1241,910,-77004,43285,220,1925,-409,-542,-706,-403,-96457,12207,16209,-859,-577,744,-866,-358,easy
142562,25071,2541,1431,2371,1093,270,223,304991,236456,49720,19631,49649,26221,18264,7553,-131272,-204600,-44928,-18756,-45942,-25033,-17935,-7340,-193586,-218171,-49431,-17644,-48614,-25224,-18053,-7320,difficult
733316,65590,15828,9038,4153,8541,3210,1927,32186,11624,5366,1520,2980,1531,1145,916,1152358,32900,20009,13987,1919,12818,4411,2367,249902,75032,915,1048,426,1201,-282,-346,easy
17776,68044,3127,3307,6033,1606,624,837,633735,161643,30323,39133,23637,20147,20958,11853,-618401,-147610,-26719,-37259,-20889,-18337,-20210,-11281,-613517,-39588,-27674,-34394,-14320,-18746,-20459,-10751,difficult
85599,30601,10461,3759,3297,2338,1534,1991,97551,52203,9351,4294,4213,3158,1724,1571,-4035,-36455,-6185,-1340,99,573,64,627,-19869,-6749,8404,270,-1932,-2214,-445,212,easy
634391,50553,10256,4024,3195,7394,4329,5832,790579,178922,28086,19701,36997,16169,5474,2159,380685,-142624,-17589,-16380,-34532,-13945,-3303,-1461,-693061,-114114,-18071,-14974,-33072,-3606,1013,8807,difficult
225559,31279,3571,6689,4916,3057,2857,2198,160693,16521,11138,5362,5142,3301,1157,1213,-158252,-14168,-9012,159,-3431,902,1464,-246,287984,43684,-6123,2495,2979,-1391,1935,2216,easy
1366052,129533,46882,52804,39018,13888,7377,4294,1124712,231351,55481,46145,43688,28645,11753,10044,1184159,14566,30403,56801,30752,-2850,1643,-2352,-701479,-218203,-47602,-43483,-40093,-26664,-10396,-9149,difficult
186806,75471,38620,12174,16337,9410,10251,4312,58808,32862,10063,3632,3036,3712,1728,1122,138646,-28153,-5262,-464,-1618,-2969,-894,-970,117349,113370,62375,17547,28219,14365,17939,7349,easy
227374,110361,9815,17327,3417,4086,2256,1308,168347,71799,6605,10127,7352,4871,1058,2020,236449,120008,7187,21430,-2495,-1970,-70,-288,-118396,-42885,-768,-7031,-5376,400,2466,-1136,difficult
22643,21560,3366,2611,1712,1761,2735,928,496651,103965,27629,7966,6769,5376,2714,1751,-489332,-90687,-24074,-5547,-5735,-4186,1815,-583,-458685,-74124,-24453,-5164,-4379,-3045,-1774,-1063,easy
61996,15419,5377,4549,5179,3652,1191,999,615394,196163,20381,24708,19942,15356,4520,1941,-597001,-182216,-12513,-20018,-15665,-12121,-4156,-974,-509796,-179272,-17496,-20301,-13861,-11288,-2503,-911,difficult
196286,68208,9271,11680,4543,5228,1696,1625,701787,212078,25657,19990,13817,10827,6453,4796,-427961,-182696,-19605,-7389,-9784,-7020,-4939,-2496,-583042,-105044,-13167,-9232,-8764,-4179,-4576,-3847,easy
142189,9441,9240,3794,4241,3087,7633,4273,1506708,174393,105744,40690,28567,16013,8650,2328,-1352936,-166096,-94258,-34185,-21389,-11087,6192,5762,-1376102,-163809,-98751,-39607,-27263,-14765,-8227,-1873,difficult
70258,31289,9842,3438,3295,5878,4952,3269,561043,162382,29132,17553,8371,8224,4677,2749,-554286,-155227,-20180,-13460,-4216,-2049,3243,3232,-427284,-106960,-18401,-14770,-5937,-2644,-2694,-2192,easy
54654,62314,13217,5625,13616,13198,10488,4526,191237,38793,5896,6590,6164,3806,2386,2877,-154329,-21249,-4046,-2761,-2539,744,2409,-1234,-118837,68290,18687,830,17443,18039,13794,4531,difficult
157402,86812,16204,6406,4651,1678,1612,1134,799141,105000,38473,32522,11235,5181,4589,883,-664835,-41208,-23885,-27857,-5030,-2938,-3397,731,-618643,4832,-20653,-24376,-8139,-4068,-2557,-229,easy
152241,38117,14655,4304,9375,23290,32065,12750,141125,52696,7889,8033,8201,5683,3023,2464,-60733,-44680,-3739,-6414,-4804,2288,8951,4093,82965,15521,17270,-1045,7152,32925,49132,16478,difficult
595077,15181,1814,3195,3221,1530,1584,827,777291,145780,25792,19138,9092,5729,7727,4274,-298712,-136583,-23713,-15877,-8485,-4420,-7418,-3755,-65716,-124616,-24243,-16010,-3257,-3979,-4868,-3140,easy
334955,92506,12704,11389,17587,37752,37420,17414,73414,41902,9205,10583,5369,8026,4748,4895,584921,134224,10550,7269,12833,38598,46174,15542,-61839,-33017,-3553,-5658,11603,20854,19169,9496,difficult
72524,17817,3348,4870,4046,3110,1631,590,391152,134843,24048,29439,16673,8052,5503,5142,-342170,-111716,-21275,-24818,-13467,-3253,-4352,-4430,-295087,-122337,-20126,-24320,-11787,-6632,-3392,-4674,easy
81931,7136,2051,5383,5626,5014,3418,2479,1032363,76953,34312,20117,8349,16011,6999,4734,-878534,-66927,-32099,-17826,-1063,-13102,-4093,-2245,-1022330,-72708,-32424,-11642,-4383,-8892,-3069,-2266,difficult
79987,22453,7545,7412,3497,3407,2913,1379,77998,27303,10556,3431,3471,4507,1404,1546,31775,11945,-3737,6518,951,-786,515,780,-27798,-21645,-2286,1444,-900,-1415,2503,-1115,easy
132315,31907,13188,8036,3872,1839,668,1390,1296140,49404,10795,19590,11829,7177,3143,3393,-1105038,-20926,7370,-17382,-9096,-6098,-2791,-2972,-1222612,-14068,-2585,-5727,-6819,-4579,-2160,-1035,difficult
44413,12128,3462,3764,1125,5305,1993,1576,274734,65747,31312,9717,9652,13138,13587,7889,-216409,-60395,-29252,-3568,-8297,-3502,-10413,-5177,-244233,-46844,-26448,-8339,-8757,-12165,-12776,-7449,easy
392309,176852,47297,11585,15399,17006,19848,12819,519790,195549,14575,37017,25260,18584,21039,7802,160792,81497,59180,-21672,-11190,4942,3850,11731,-415754,-118891,6263,-29192,-8533,-8099,-6233,-1698,difficult
967282,91636,19263,8022,4810,3077,1366,933,101798,15783,8671,2405,4619,3944,2388,1252,887986,64772,17,713,-2678,-3066,-1634,-1015,842981,86933,21166,10521,3060,1331,-411,377,easy
1192958,247787,9836,26398,13721,17686,4743,4837,929855,70598,43980,6886,11026,10682,3065,3545,263103,177189,-34144,19512,2695,7004,1678,1292,263103,177189,-34144,19512,2695,7004,1678,1292,difficult
