delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,state
35884,57405,89757,7509,11726,6255,2952,1131,69022,26631,25481,5276,6569,5905,4832,1732,-1208,-4588,-3677,-2632,-3796,-2118,-3551,-1293,-65069,66135,132228,7097,14109,2818,-209,91,easy
143547,26323,12051,11059,9345,11253,9492,5937,62739,28865,5452,3674,6356,8048,4833,3318,34357,-14474,-1531,4655,-3853,-1735,-2654,-1034,127259,9389,14729,10114,9830,8145,11971,6271,difficult
202418,118080,47171,9188,4473,9550,17777,13120,255306,125160,15455,13272,10172,9150,7298,6493,63506,55446,69313,-6734,-3592,4525,25027,15102,-169283,-69607,-5882,-1434,-7807,-3726,-4069,-1849,easy
7240,27217,45979,28671,6074,6042,7262,5474,168398,72045,14118,9171,10966,13664,13872,5545,-156574,-42722,15918,45024,-7003,-7880,-7756,526,-165742,-46935,47804,-6024,-2782,-7365,-5465,-669,difficult
90299,38838,20215,20507,9929,8563,5499,1562,44358,15439,22647,5327,3260,3395,1800,1364,-20786,15607,-13570,-1425,2664,-1299,865,-530,112667,31190,8705,31784,10674,11634,6533,925,easy
55897,45912,6504,4582,3681,2503,2616,1493,632347,45081,20810,11686,11506,5489,2564,3874,-533899,34034,-15312,-8370,-6729,-2913,-372,-2940,-619001,-32373,-13301,-5839,-8921,-3060,475,-1823,difficult
819004,162204,58818,59654,21928,20505,34244,29521,727552,46005,16054,20399,38140,15632,6132,3871,72442,49788,-443,49973,-18820,4992,32002,36134,110462,182609,85970,28536,-13604,4754,24222,15165,easy
73024,42207,13513,7372,8196,8686,3681,2232,291090,42711,12682,5667,4407,7265,3119,3426,-280620,-34932,4300,3750,5814,7386,2732,403,-155512,33924,-2638,-340,1764,-4545,-1608,-2791,difficult
145977,17075,9073,7661,2846,5452,4414,9358,323738,46366,8098,4846,7741,4840,3429,1698,-236439,-28161,-764,2430,-4095,2363,1299,5780,-119084,-30421,2714,3199,-5696,-1140,670,9539,easy
197562,154929,57082,23439,7345,12816,16643,8316,1466131,149992,93502,17003,22557,23281,21989,17357,-1073764,133161,-40485,9709,-15492,-17104,-19947,-13106,-1463375,-123287,-32356,3163,-14932,-3827,9255,-4976,difficult
17309,5658,7405,7376,6400,6168,3266,3035,76031,20761,28476,15769,10512,8341,4232,4283,-74326,-19284,-19614,-3532,-4902,-228,1354,-114,-43119,-10923,-22529,-13255,-3322,-4119,-3287,-2383,easy
36835,18851,19965,9420,5245,8972,6938,4158,219207,35778,12828,14597,15690,5736,4213,3637,-217126,-23746,23697,-7443,-8904,9312,7756,2888,-147619,-10109,-9424,-2912,-11987,-2841,-2306,-1847,difficult
81386,13062,3234,3187,1701,1346,1435,1504,363895,75940,9932,6008,5721,3167,4183,1512,-217903,-54367,-6276,-743,-2985,-1609,-3056,-502,-347115,-71389,-7120,-4899,-5055,-2034,-2440,485,easy
83602,9336,13919,3840,2350,1796,919,1237,114066,33597,9890,7926,5763,5671,3048,2288,-22553,-23573,7651,-6544,-3435,-4406,-2269,-1108,-38376,-24949,407,-1628,-3391,-3345,-1989,-994,difficult
54511,27166,9782,4827,2632,3074,1357,994,270860,64439,74343,19459,12917,7984,5190,1408,-245284,-34823,-65947,-11833,-10469,-4700,-4164,-627,-187415,-39723,-63175,-17431,-10101,-5121,-3503,-202,easy
43808,33619,5991,4458,6175,12385,9426,7366,1010683,87432,46802,24014,24155,15837,22244,11636,-991389,-50368,-37890,-18846,-15720,5875,-5860,-1757,-942362,-57259,-43732,-20266,-20240,-12779,-19777,-6783,difficult
195204,98287,32250,19498,15380,7943,2593,1408,148502,23977,4693,5296,4437,8187,3222,940,6123,10025,6897,1445,408,-4895,-2140,18,87280,138594,48217,26959,21478,4407,882,918,easy
126111,15930,14449,31993,5211,7803,4558,2593,279954,72088,6828,11467,4231,5503,1689,2253,-32497,-48151,1183,-7511,-604,-4025,-1079,-1870,-275189,-64165,14059,48563,2564,8625,6816,2550,difficult
88152,50230,39743,14270,5805,13340,4792,6024,790071,65598,14648,8109,7655,6730,5771,3407,-777738,-55584,-7925,-1462,-6647,-4295,-2745,-2172,-626100,24847,58114,13783,2946,17515,786,7406,easy
590409,138410,45617,9607,11147,12188,4777,1877,37696,15056,4385,2049,2963,2121,1022,714,301612,66468,8571,-959,5550,3653,443,637,803813,180239,73892,16074,10818,16481,7066,1688,difficult
103630,22485,130208,12393,5696,7564,2867,1419,970812,93562,50114,32459,26985,26665,19101,15191,-769794,-72786,-40059,-26279,-24426,-24406,-17427,-14826,-964571,-69368,200247,-13854,-18152,-13797,-15042,-12719,easy
188848,33806,3463,7742,4779,5148,2089,1643,450682,284087,22654,8671,10700,10248,4307,3203,-435409,-256350,-16618,3231,-5395,-2411,-1863,-668,-88259,-244212,-21765,-5089,-6447,-7790,-2574,-2453,difficult
98678,23047,12668,3730,5010,3341,3623,2133,515329,52046,20585,13250,12743,8551,7282,4575,-322388,-7729,-42,-9712,-6606,-5998,-3683,-2162,-510915,-50270,-15793,-9328,-8860,-4423,-3636,-2722,easy
115869,35270,16911,52328,9515,5928,1431,2098,419257,59863,16630,9486,6462,3696,1592,1535,-399121,-24855,7830,82344,5669,5625,297,1648,-207655,-24331,-7268,3339,436,-1162,-619,-522,difficult
