delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
775750,176164,66528,50003,11947,22887,41923,18625,68935,32162,8908,9392,9912,17658,12207,13591,-15362,-19119,2148,8243,-5471,-10301,-1839,-1202,2094323,437180,158883,81550,13632,5623,75787,4734,41483,13944,11830,32039,-2056,20365,15201,11569,easy
1653020,92694,39037,14772,15734,32598,32516,6909,1344705,199129,54490,78028,31914,26887,40425,37585,-1199107,-167393,-54296,-77229,-30913,-24869,-34090,-36378,199691,14927,34029,-64987,-5163,-3365,16125,-27156,1924362,-166839,-26092,-47552,-12465,45368,-5762,-28494,difficult
1077077,685202,125426,33549,18006,44226,35131,40588,199041,99471,20795,15623,8349,20299,13338,11992,440102,628640,178553,49596,11958,29410,37875,39851,1508776,1036023,130796,4512,12423,47072,30922,48517,685230,92531,4543,-329,4591,-4702,-3417,-2579,easy
300808,35188,8652,15026,9699,20406,11886,4248,1288677,224843,28860,20378,12597,42112,25630,16437,-644376,-183421,-23233,-15320,-8463,-16623,-4599,-13046,-1144777,-215162,-22953,-19050,-11111,-37877,-23661,-14371,-1174453,-170382,-14438,18313,10879,-10618,-12973,-9150,difficult
99362,20758,8900,16152,17098,7623,7684,4333,598423,114620,29018,26555,29427,27950,25450,14485,-339439,-106104,-27344,-23708,-23197,-26794,-20899,-12535,-567231,-77591,-20505,-5983,10210,-15247,-18069,-7749,-590513,-97891,-12506,-1518,-23999,-18939,-14331,-10172,easy
959501,128299,37841,33497,24031,44567,32708,9534,606754,119297,16203,7519,6200,8792,13908,6567,-134074,101879,-4003,15341,234,10624,-2786,2820,-560081,-102717,-15324,-5987,-5276,-7473,-12553,-5268,1752397,27844,84240,68579,58536,104175,71739,11349,difficult
526463,231897,27065,7840,15568,22983,17576,12452,299896,75447,35819,23514,18731,24507,28286,17193,70182,-37664,-26759,-19539,-15528,-11459,-22172,-10487,349244,572192,30556,-7577,21783,18142,11516,10049,260274,-65177,-30058,-19907,-15743,-11256,-21473,-13784,easy
390348,43382,6325,19100,7548,12901,19259,8909,392797,44262,14299,23519,3496,12765,16718,6781,31201,47025,-9027,636,3939,12185,22207,8659,318153,-9981,-3637,413,7886,-3067,-3114,683,-356700,-39684,-11259,-14306,331,-8710,-11471,-2957,difficult
1613690,79465,11075,5021,8238,15941,8390,12373,864579,364974,176317,29464,28468,59373,51248,42467,647820,-323040,-158349,-20683,-18119,-32684,-37768,-26295,1219719,-310602,-171249,-27144,-25238,-49403,-47310,-38266,379794,-222886,-166129,-25502,-17332,-48209,-43496,-25722,easy
341511,57209,31682,10591,10220,8913,6923,4067,786581,71248,9907,5504,7030,11366,11141,5916,-473501,-52223,-3537,9989,3713,247,-4923,-3148,-777702,-65470,-7822,-2774,-3917,-5545,-9062,-4506,-84007,75576,76685,8047,9775,-2061,1331,2107,difficult
790680,96716,36287,19659,6597,19505,7642,10716,156091,26776,12581,9306,6217,10427,4307,3167,233146,97975,-8608,-3671,3995,4409,2480,3198,-106917,38141,11651,-6609,-662,-2269,12,3565,1777539,73703,68074,41340,-2193,25093,7513,15885,easy
26783,27040,9778,6303,5134,11831,5002,8749,386870,101089,32835,32344,10306,23349,22750,17945,-356329,-93853,-25777,-19277,-3293,-1756,-15495,-5221,-349250,-53106,-29995,-31040,-7922,-20277,-20421,-15231,-374682,-75187,-13398,-27806,-4300,-12520,-17329,-7137,difficult
199739,33884,5485,5834,6275,15570,7269,4681,694413,92245,13180,10096,7637,13274,8043,5220,-409053,-33755,-9262,-3538,4572,660,-1015,-1295,-502377,-56916,-7655,-599,-3233,14974,4132,3128,-572593,-84413,-6169,-8648,-5426,-8747,-5440,-3450,easy
402101,69484,16175,6369,9491,11386,10486,10870,398250,134418,6718,16646,11300,17212,10962,7708,20827,-50583,35776,-6622,3080,-1434,6632,7078,188652,-93105,-2907,-15230,-1567,-2782,-641,9114,-197925,-51113,-4497,-8980,-6941,-13262,-7420,-6706,difficult
1196608,102386,30852,30700,13120,24350,13685,12986,206584,71170,10669,10041,7682,8806,5121,2404,2666393,40485,52664,16212,8081,-987,4475,11594,-84276,-69724,-7484,-7257,-6846,-3718,-2663,-524,387954,122887,15370,53023,15078,51336,23881,20675,easy
892581,71826,23106,21433,14867,15411,9221,4782,837109,260439,62419,32785,15085,23048,51027,21814,-596932,-159980,-23215,-23961,2126,-3907,-40840,-14010,1480682,-194968,-40967,-8964,-11399,-17710,-46104,-20222,-717333,-210890,-53757,-1130,8619,-1293,-38475,-16865,difficult
393040,38343,10459,6922,2982,12404,6065,4427,848503,306387,54283,40822,40379,53469,111431,50478,-577883,-300789,-46660,-35963,-39085,-48573,-108405,-49606,-562756,-224470,-36706,-29930,-36062,-35726,-104183,-44373,-225749,-278874,-48105,-35808,-37045,-38895,-103509,-44175,easy
821950,96357,7779,27888,10818,16432,6656,9244,864965,189524,15979,11553,5498,17330,10069,7226,879197,-20802,-8513,13105,-642,12736,-2381,10605,-233937,-124088,-15222,-5721,4405,-11984,-4459,-216,-774304,-134612,-865,41621,12197,-3445,-3399,-4335,difficult
616710,134189,12990,31523,20771,30232,10770,6170,635868,120778,14177,8120,19715,34513,12547,6392,444790,55335,759,38708,14491,16510,-5111,695,-502069,-88315,-13194,-4326,-18367,-30755,-11110,-5524,-195,73213,8875,35826,7044,1403,10891,4163,easy
564312,140946,18026,17870,10046,19111,7371,5990,159370,55682,10422,5003,4679,12984,6187,4334,496084,-46201,8233,-723,3913,-4719,-2214,-873,743787,333254,21705,43100,14946,23824,1884,8345,-25044,-31262,-7125,-3776,-2759,-723,3881,-2503,difficult
131410,18587,6028,5480,2161,3165,1528,1566,727003,121454,32580,29795,21081,45693,36243,18775,-650390,-86959,-29613,-27019,-18534,-44358,-35612,-18482,-429026,-111771,-24780,-19945,-17851,-41734,-34255,-15684,-707362,-109871,-25263,-25982,-20375,-41492,-34278,-17462,easy
274474,56798,26418,12825,5501,10671,29788,5271,916070,48453,7976,4771,13804,14959,16845,6642,-826983,-24282,-2624,-3093,-13485,-12378,-12222,-4257,-692877,-25652,-4961,-3431,-12066,-8621,-11858,-5580,-404928,74968,62910,30687,642,8136,62910,5724,difficult
180203,46085,6829,3996,8594,8437,4283,2798,98955,16681,7992,8160,11177,6068,5557,4869,425870,107289,7154,-3173,4679,7247,-1016,-1841,-90542,-12740,-6541,-4557,-8272,-2554,-4724,-3849,-91584,-6336,-4102,-4763,-4157,2413,1918,-523,easy
381634,47011,8096,4079,3387,8897,4566,3517,1034323,76778,37925,38936,23350,12842,63041,13879,-183459,-57703,-33916,-35908,-19249,-5094,-57485,-8427,-845500,-3712,-29266,-33165,-20410,-2969,-58743,-11022,-929108,-27887,-26305,-35499,-20230,-3772,-59198,-11638,difficult
184160,43398,12303,17951,11637,9991,7491,4292,295468,88404,15173,12287,4432,8845,2815,3225,20316,-16986,-62,2719,3708,-5065,-227,-1823,-212918,-35092,2395,16932,11291,4223,10851,1833,-141322,-82939,-10942,-2660,6617,4281,3404,3191,easy
705282,58537,16705,12900,5392,9167,14113,4135,547628,279231,56747,32896,14753,33874,64625,23416,1153470,-153546,-14291,-13511,-6838,-25160,-56869,-18309,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,-340254,-254268,-52918,-23238,-10623,-24481,-47334,-19767,difficult
180100,63600,6066,10921,16803,16876,7571,6970,59870,54413,10119,5262,2756,5770,4443,3309,282042,84715,-5785,13296,16895,23356,9117,11713,113280,-43720,-6426,-1455,8861,-2292,-1362,-2800,-34633,-13433,53,5137,16385,12253,1629,2070,easy
257500,27065,6429,2840,3549,7112,3366,2315,324881,276455,22441,13661,11571,35268,32135,24369,-54288,-239882,-22153,-11085,-8932,-32998,-30261,-22690,100812,-256866,-13234,-12635,-10021,-32482,-29127,-22985,-248666,-251422,-12650,-8743,-5113,-18988,-26920,-20488,difficult
931798,44322,27862,31766,10974,29490,18398,8307,487599,68409,3966,4666,3861,10648,13066,3986,338343,-14021,53289,74455,4744,5466,978,4232,-453323,-28547,-2434,-3146,-2859,-8013,-7069,-3305,1447577,-29693,20833,9991,19454,59073,22086,12037,easy
211586,56489,3091,2999,5996,8399,9627,6042,788646,84683,10431,9773,5690,28288,11777,9874,-569907,-38881,-6120,-8452,-3101,-24638,-3174,-6612,-701435,-22836,-7596,-6463,-3223,-24159,-8026,-7147,-459839,-22866,-8304,-5406,7243,-10870,4749,2262,difficult
598539,34178,7270,20735,11393,20141,12504,11425,527117,50024,19065,14330,15485,16463,17257,9801,279894,-36708,-15878,-8855,-6986,-9650,-11946,-4426,447436,-6652,-9686,31753,4779,7367,6536,441,-513063,-4177,-9822,-3682,-10068,13317,-8850,8856,easy
594633,58526,17283,9607,15360,30254,21569,23856,423049,222653,14276,18185,47669,26298,52598,27895,285735,-135896,5461,-9392,-44399,-12603,-38907,-9311,75478,-167966,2983,-15055,-36545,-13105,-36632,-16997,153539,-188519,578,-1288,-15983,37576,-17547,14190,difficult
1035782,142113,16378,14696,12566,37743,17960,18279,1331080,300023,68789,26972,12269,45276,42437,22613,-191714,44356,-33548,-15044,11007,38906,-5712,18294,-388944,-253303,-66379,-23880,-6145,-25926,-35463,-17055,-305235,-264784,-57305,2096,-3970,-35579,-32257,-14240,easy
461077,55237,17958,9392,7813,19555,11095,8796,263161,72363,13494,16617,19389,30500,13219,13419,584090,-16457,6206,-7999,-11490,-10168,-6101,847,121649,12517,17019,734,-8368,-1974,5439,-7988,-111992,-47438,-9833,-14411,-14870,-20692,-5711,-6727,difficult
263763,76730,44662,23047,10201,20314,30938,27481,491834,89115,20736,8413,12084,12274,19914,9340,-259552,32564,107269,26873,5121,13936,32006,42429,-40052,5675,-17221,24040,-894,13175,8213,13802,-384609,-75395,-18269,-7011,-9877,-2992,-7147,-1808,easy
633026,41915,49556,11307,9446,14772,8751,7115,448809,36768,4321,3919,2183,3180,5688,2726,-91014,47930,21164,20902,2013,11983,5643,6976,942285,-13460,111050,618,14766,7378,40,3654,-298619,-19028,3490,645,5011,15415,3506,2537,difficult
620495,181743,30583,40896,17852,51091,28259,10496,1218012,78505,33447,22478,10834,9442,17101,13520,560962,435091,44120,94398,31373,131469,61208,12722,-1140775,-48457,-26718,-19290,-3864,-1502,-14815,-10842,-1212738,-76921,-25994,-19853,-6455,-5019,-12918,-10953,easy
134455,9877,5166,2997,6088,12423,14113,6548,477618,156621,33790,12005,13901,34636,29451,13186,-189007,-150667,-32647,-9783,-13353,-31800,-27607,-12407,-372280,-144285,-31893,-10502,-3153,-30353,-24517,-10409,-468201,-145281,-21332,-6740,-6933,-4486,6111,2902,difficult
386280,40871,9297,3660,5316,43839,18302,15091,844534,287626,33899,33640,37525,93538,34929,34258,-733284,-255154,-27022,-28957,-34227,-34259,-11916,-12165,-614795,-268611,-28548,-32477,-34478,-81965,-30624,-28586,-26684,-216501,-18237,-28506,-27922,-32872,-7340,-16750,easy
98454,50893,4479,5273,7004,11175,4960,3236,847070,64909,12686,14605,7747,10458,14290,10803,-829094,2191,-8650,-13630,-6038,-8390,-12236,-8620,-578423,5434,-4444,-7825,-426,-3942,-13373,-9313,-838330,-49672,-11528,-6541,4235,14482,-2382,-4767,difficult
990940,134603,15379,13111,17072,10364,7086,3130,1068797,107251,27953,15858,14488,49697,40472,36708,-946362,-93474,-20273,-12794,-10610,-49177,-39439,-36502,522918,240191,-9472,-5421,19117,-34928,-24195,-34257,189873,-64660,-7977,9973,-756,-33893,-36523,-29975,easy
957223,179728,27269,17551,14866,31401,25267,18477,766220,170927,14966,8883,10632,11057,17257,9989,1353930,144767,38882,13654,9364,41195,8011,19405,-202194,-38356,11667,11544,8054,15268,9945,-1763,-578726,-80009,-13640,806,-4717,4569,6075,7823,difficult
1088968,234040,74632,38083,18673,61257,25378,23820,559567,60571,20206,14803,19953,44253,17280,14377,1455873,177074,93800,16329,-906,56566,9381,12591,39578,11176,21648,20091,7234,-1988,12117,-2748,92753,332156,47831,33419,-10169,-3567,2795,18487,easy
1217801,284335,21157,8350,29915,34397,28479,13858,238703,49220,17559,11680,10370,27091,17802,17737,435398,23173,-16966,-10852,10591,-10560,509,-15717,2628353,681752,6653,5403,35199,18682,27814,-1527,-126456,419,21107,-4542,12844,13797,3707,5607,difficult
302632,45833,6152,2830,4133,6340,5397,1904,606203,101964,10339,42873,18866,15227,12253,20302,37737,18095,-7950,-40828,-16153,-7342,-3239,-18818,-571756,-96349,-6320,-40059,-15077,-10701,-9099,-17836,-376694,-90138,1710,-39243,-12968,-8618,-8231,-18539,easy
212366,41386,7504,4181,4769,15188,8918,6708,53924,53933,8935,5338,8821,9892,8288,11739,224134,11924,-6811,-1610,-2529,5218,6381,-3257,226512,-14368,5871,1118,-3734,11711,-704,-3429,24681,-35197,-3353,-2978,-5893,-1041,-3787,-8406,difficult
281087,32136,5800,5604,5218,11112,4613,4889,59405,23726,9822,6018,7400,10805,14372,5431,634762,34662,-6994,-2286,-1217,-3240,-8481,2204,73507,8499,1581,2009,-1912,3023,-9811,-1044,-43223,-17932,-6654,-965,-3416,1138,-10984,-2787,easy
257068,67633,17993,9922,9532,16343,12809,7535,115176,23418,14511,12349,11783,23323,5856,8923,-71118,-8612,-13212,-9336,-8398,-16190,-1773,-4114,598582,141779,34906,9566,8219,12228,25009,5710,-101788,-521,-11249,-7510,-6573,-16979,-2378,-5760,difficult
80419,16511,7874,3348,4900,12051,4649,2605,41716,18584,8292,10474,8438,21850,8064,9006,65259,-450,-5377,-7818,-6129,-17577,-6072,-7971,-34068,-14761,-1013,-8130,-802,-12118,-5454,-7206,84919,8991,5136,-5431,-3684,298,1281,-4026,easy
564868,79099,10890,5487,6746,5728,4166,2134,103279,20429,8843,1747,4585,6415,3476,4510,12618,-3222,-8220,-770,-2949,-3257,-2411,-4092,1262278,185521,16319,11472,9171,3897,3988,-769,109870,-6288,-1959,519,260,-2701,492,-2266,difficult
496006,106781,19021,18774,8149,21946,15543,11454,838372,192246,36818,33156,13664,36572,15039,12421,-649836,-160105,-30608,-27402,-12692,-34665,-11282,-11364,-692653,-151969,-14398,-26663,-5474,-26412,-4462,-5559,315390,55678,-8386,10918,1620,17198,17257,14023,easy
111580,33470,10744,7618,8766,15587,10570,8862,1070148,33564,10319,11187,8724,10837,12583,7536,-1002121,-14709,-7710,-10389,-2588,-8794,-11062,-5939,-1016335,-7051,-1536,-8794,4072,-4357,985,-2791,-857248,21477,10522,8476,-1358,27400,4039,12708,difficult
246939,71384,36876,13685,4076,11629,8963,7280,793643,275640,18671,14446,8396,27306,57889,32719,-579102,-111044,-13195,-7389,-5094,-11037,-49821,-19030,-379589,-242443,80672,13481,-757,-13110,-43753,-26783,-681421,-259282,-12863,-8374,-7110,-22885,-53204,-30504,easy
213050,23096,7929,7975,10019,20097,9293,13427,506170,69779,8581,5695,9129,28194,10730,15113,-387845,-41512,-2861,3852,3234,-21901,-4905,-10083,-95741,-38968,7062,7179,5823,14497,5124,13142,-395775,-59569,-6158,-4192,-6386,-16886,-4530,-8116,difficult
121304,49386,15306,14061,10794,47394,20010,10383,926941,128052,110826,47651,7004,38983,28965,24303,-743171,-73845,-93770,-16644,10804,37549,7507,-9035,-758329,-60761,-105770,-44918,-716,-27624,-25647,-21325,-915412,-101391,-87019,-39209,1281,15307,-8725,-11401,easy
631276,96456,20164,20492,24065,32876,11254,10599,743238,476218,98343,28192,29583,52606,46539,28597,-213464,-304703,-92322,-18647,-10449,-22232,-33216,-21915,567518,-378382,-47349,15806,18881,9631,-31163,-8110,-689941,-456201,-94867,-20258,-24986,-46589,-41475,-23970,difficult
65149,21748,4860,14475,3866,11108,3723,3281,336219,50354,17909,7777,8949,41047,9986,4823,-333186,-48927,-17475,-5733,-4736,-30752,-5128,-2913,-178171,-29670,-16318,24364,-4905,-28293,-6275,-1869,-301853,-7221,-5353,1462,-5609,-30773,-7385,157,easy
275890,27471,11157,8100,5939,5095,2339,1787,1365274,173770,70557,77356,37782,47617,15987,12622,-1200855,-122378,-48478,-67613,-31315,-43086,-13045,-9371,-998202,-154588,-61104,-69520,-29980,-39001,-12516,-10741,-1069096,-161931,-68618,-70634,-34235,-45478,-15382,-12393,difficult
