delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
1448269,396818,105029,29148,98469,68056,32947,40376,735894,112616,82174,56084,36793,53783,47399,30861,1063431,549624,86459,-37256,136840,67806,-213,33935,361319,18780,-40750,-16617,-13489,-39261,-28692,-14905,easy
495653,64150,41496,16877,5851,21819,10982,9297,632245,31289,7466,9978,3015,8789,7451,4932,161890,47011,54859,13728,424,29258,6930,7481,-435074,18711,13201,69,5247,-3198,132,1249,difficult
1485607,242253,124030,108295,42115,129941,59870,21564,1265301,176951,58585,49125,50272,36669,47069,15315,120447,10482,50314,26231,-20512,132652,-18882,888,320165,120122,80576,92108,4198,53891,44484,11609,easy
1573948,221133,65344,8831,28729,35145,22456,19904,1432371,120739,55121,38631,26176,35478,70714,32843,475499,-51320,43658,-26647,16089,5393,-39121,123,-192346,252108,-23213,-32954,-10984,-6059,-57396,-26001,difficult
1073410,245654,45070,49563,19469,25702,19959,20543,1759670,198709,65720,100122,25468,60225,30336,42206,-123446,-27670,-18258,-64757,-11300,-38254,-14100,-30522,-1249074,121559,-23042,-36361,-699,-30792,-6655,-12804,easy
1465861,357325,72042,42180,38463,47162,69525,37207,426095,120331,19004,18326,11192,15620,21868,9179,1574045,357059,11030,27581,11293,13243,38454,39353,505486,116929,95045,20127,43249,49841,56860,16702,difficult
148274,84923,52550,3130,3614,22442,13008,15279,887939,90109,27686,24945,43849,31783,21818,18299,-686475,75473,70363,-19750,-37377,11796,3104,11282,-792855,-85846,-20635,-23881,-43093,-30478,-20724,-17323,easy
1431173,429664,119840,88460,87537,48790,59140,76315,975393,226704,73525,81760,43360,26266,15116,14309,480510,237272,121799,41956,-8829,50029,42655,60614,431050,168647,-29169,-28557,97183,-4982,45393,63397,difficult
1099087,35535,13303,4376,12281,8897,18187,7457,454521,39505,12770,8850,6299,15356,10836,5456,989695,9037,12394,-2069,7683,-5569,7117,3406,299437,-16978,-11329,-6879,4280,-7350,7584,595,easy
1247062,199232,71102,45623,12077,41805,33196,22986,742079,737640,151667,75252,79993,178245,108463,58210,-131878,-705118,-134134,-61805,-75855,-163210,-105388,-51932,1141844,-371699,-26996,2547,-59977,-109671,-45146,-18517,difficult
403898,14707,10533,27212,9164,15507,7295,10663,626465,264902,9629,30737,30747,32386,42899,39147,-65786,-255474,-3837,-5567,-18850,-12647,-34504,-21380,-379348,-244917,5645,-1484,-24316,-21111,-36705,-35589,easy
1067616,149288,59316,27354,20611,17654,28540,7258,1472866,338520,22206,50235,75977,90293,85935,48711,-192871,-326090,-10634,-26626,-74180,-82748,-73071,-45698,-617629,-52374,84854,-19136,-36553,-62530,-41719,-37208,difficult
570669,114259,52306,14152,18717,23113,27314,13048,964408,158962,37987,25690,22909,57111,21451,15369,-596675,4302,-20442,-3358,2476,-29512,3355,1363,-190804,-93708,49080,-19718,-10860,-38484,8370,-6006,easy
935775,172618,51339,41952,12584,42884,35996,16233,1161605,345647,79471,59193,35767,49193,28882,25761,-432956,-288031,-66464,-17582,-19549,-14713,-9835,-15692,-18704,-58028,10200,-16900,-26818,2094,24063,-3365,difficult
1270516,167878,50707,24595,25041,43901,50792,45231,1431370,247841,232183,91926,58141,153175,64924,70046,299534,32933,-143644,-47108,-12361,-74646,31861,17372,-621242,-192860,-219308,-87555,-53840,-143903,-60126,-67002,easy
