delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
948349,405145,91378,37955,14457,18614,1250190,335652,22342,23574,44261,24321,561680,115050,10646,11817,-35081,-12720,-744996,217831,146996,15977,-24683,5537,-722206,-124401,49467,15348,-29649,-9937,difficult
631114,51468,38194,9811,8258,20670,1077775,109741,37063,11848,13863,25176,-964601,-98854,-33905,-9194,-11203,-23884,-1065463,-108122,-36135,-7656,-9360,-21248,690081,32157,73434,10739,3748,31614,easy
424634,339338,12111,14673,15662,12975,320546,48638,11541,18895,13822,20386,-243336,2192,1602,-12466,-8500,-15245,593130,820583,6483,-316,16873,3322,-37531,49326,-6374,115,-2852,-10311,difficult
705196,279631,27466,33927,31502,33263,292900,141749,56756,34075,19706,15106,203576,-86568,-36264,-17700,-12811,-9143,942423,81103,-35891,25541,-2971,22915,90888,419112,-15714,-8285,51171,40699,easy
226846,136971,7799,9120,6221,7141,588228,230612,12235,13049,12009,10261,-565411,-180354,-8035,-8327,-6331,-3850,-409877,-181681,-1148,75,-9149,-6791,-108858,81112,-4125,-3535,-1885,1281,difficult
1283708,349305,31458,34180,23307,14621,267125,83498,10875,28658,13293,19802,-187611,-60399,-6502,-25030,-9791,-15500,2178795,393807,29356,7137,17122,-2406,1058566,464014,38894,34459,22710,2362,easy
817393,250217,23288,9827,26287,16937,503592,113942,24565,24931,10273,22719,749418,125250,-16873,-5515,46881,-13516,-478392,-74306,-15231,-22939,-7851,-18414,670378,357880,28272,-16859,9013,14585,difficult
459053,84402,14268,7992,10217,5881,150226,46307,1588,2641,3831,2180,72419,28861,10134,7796,4319,2405,920980,118063,23276,10498,17226,10195,-66919,-32640,4630,-2242,-2386,-1496,easy
833925,154117,74385,31159,20362,9958,179069,38124,9242,7989,7133,4086,-152412,55381,22718,1244,561,-1942,2268986,305382,157915,61325,44617,20742,-152007,-12783,14796,6941,-5492,-1184,difficult
259165,30591,9301,5993,4246,3670,429424,181923,26841,17884,20959,18803,-254338,-166546,-24563,-14771,-15919,-17423,-228912,-128242,-10979,-10728,-17497,-15292,-27526,-159209,-17079,-10173,-16724,-12685,easy
1211928,336328,49093,25837,49428,29135,958110,379404,44743,19475,24002,21798,-761252,-144146,-12339,3888,48694,6799,1385809,113992,41434,14263,9727,14550,136898,-99075,-16046,936,17857,661,difficult
316966,63076,17436,12925,12016,5926,96749,44401,12146,7416,5364,3992,-25864,4683,6980,7485,7934,1707,555033,76691,5189,5496,10789,5802,131483,-25349,3700,3546,1232,-1706,easy
626584,92815,58086,38605,9541,13979,1005568,358896,11971,34382,13652,26444,30639,-224381,145198,74237,8129,3971,-328300,-249773,1002,-31706,-10939,-21301,-839292,-324090,-7855,-29861,-9523,-20065,difficult
873987,291140,89854,42199,31793,37019,410218,264970,39177,33902,14086,21946,137809,422873,86506,3519,32866,26762,1387913,-108703,92161,45733,23537,29034,-134415,-235661,-26637,-24360,-3282,-10578,easy
995297,68607,8964,30950,12977,9041,661674,68764,23868,14896,17106,21725,1326338,32227,-18939,44990,10113,-9714,103717,-31918,-5360,5797,-10930,-11327,-429185,-779,-20412,-2625,-11570,-17010,difficult
652620,60104,24781,15206,20371,11617,458313,211884,103941,21151,26836,13881,-275264,-157601,-97850,-17029,-11010,-7723,80828,-147598,-53473,10366,11339,10368,777358,-150140,-86157,-11173,-19723,-9437,easy
671074,105462,14594,13265,8494,7243,72059,36735,4719,3477,3743,7828,1755806,178892,18016,19934,13969,8247,110055,52668,12498,9984,1595,-6010,-68815,-25378,-889,-555,-1312,-3991,difficult
558555,121565,37712,22467,11562,12247,956909,334666,12460,7948,7503,7376,71247,-265417,61288,53910,12610,23828,-648862,-321866,-9010,-6228,-4892,-6255,-617446,-52019,23478,-4126,4460,-2961,easy
202329,47408,8764,5164,11180,10929,333157,58761,23560,13951,3644,6540,-159087,8871,-19222,-8320,3530,2048,-114906,-38700,-15964,-10538,-253,-3334,-118490,-4229,-9201,-7502,19330,14452,difficult
695622,280934,27429,10575,15997,13638,35594,18440,4101,5133,1644,3711,539260,177029,23645,7717,23777,3212,256651,10644,14,-2568,712,-1710,1184173,599809,46325,11178,18571,28279,easy
93630,93997,6234,5206,6208,6050,688437,58311,19258,19308,13238,10926,-532475,38881,-17759,-9284,-3412,-1763,-650168,-43067,-19025,-18705,-11020,-9604,-601778,111243,-2288,-14317,-6659,-3260,difficult
345953,228757,58876,25632,41995,51872,346644,195821,18293,21918,19116,14985,340647,111282,132501,44240,57498,117653,-252522,-151092,-1478,-14826,-9385,-10114,-90197,138617,-9274,-18271,20523,3122,easy
217151,267460,11265,15528,8544,4699,387330,126518,37606,13150,15291,12437,-194579,318956,-24276,19553,-4926,-6485,-36242,13611,-20383,-9601,-10516,-9502,-279716,90258,-34363,-2819,-4798,-7228,difficult
513615,403575,32427,57872,49851,15467,161556,124483,8499,12210,9893,14000,390561,380365,5202,44978,34915,-2263,390561,380365,5202,44978,34915,-2263,275054,76546,61379,47031,50045,8927,easy
588652,159122,5599,19170,11873,7194,358370,365005,22080,10950,5395,11901,-205273,-320675,-12549,16808,1939,-4278,-326641,-361875,-16647,-9465,-3290,-9290,1222759,64901,-20246,17317,20784,-554,difficult
585268,115975,17075,4621,8819,6349,267248,178404,63652,26535,14882,18301,695105,-25881,-48114,-18977,-8859,-11731,345287,-126217,-53804,-23528,-8129,-12816,-86333,-35188,-37814,-23238,-1200,-11308,easy
712416,74548,17624,9908,7642,4760,291107,141907,12928,4627,3854,7995,869068,-113401,20185,-3218,7869,-729,638004,41765,-1118,21151,3991,-4362,-243145,-130442,-4978,-2091,-495,-4613,difficult
235310,40497,7676,3038,3945,3470,89442,17285,5628,2116,4164,3409,2309,-11005,-1843,-309,-2910,-2010,466426,61948,5214,743,3031,-809,-31130,18692,2773,2333,-778,3001,easy
469112,176277,16702,13451,15254,15416,523254,130181,27033,21711,14698,19304,-374949,75992,-20956,-18580,-1069,-3570,505188,84294,5145,4807,11746,-2923,-292665,-21999,-15181,-11008,-9010,-5171,difficult
987933,91615,8352,7543,17027,11503,148792,59661,60271,22810,7230,16292,652285,31529,-55653,-20234,28,-10820,173696,-7931,-54707,-17733,1398,-12612,1691442,72263,-45397,-7834,27966,9065,easy
346231,144669,14558,29947,21621,15425,389489,145653,6201,28304,29906,17524,-229607,-86499,2274,-21743,-23041,-6615,36354,-4036,16533,-20578,-22741,-9613,63479,87584,6265,47250,20928,9930,difficult
101964,201058,16060,9498,15485,9630,194763,74515,12632,6126,3427,4114,-105696,-15849,-159,-756,3457,310,-15647,458101,21759,11919,32597,18673,-157055,-62622,-11316,-1047,121,-2436,easy
1886827,249360,62437,30843,11930,10907,563667,100989,10417,31427,18321,25185,253510,-53066,-1631,-25731,-10717,-20384,2111642,251406,148234,23434,3661,-4342,1604327,246773,9457,545,-12118,-18107,difficult
64677,24996,4754,1442,1599,2216,512587,125570,32346,17813,20656,12079,-440322,-102327,-28575,-16225,-19400,-11070,-440527,-112190,-31827,-16947,-18441,-10923,-462882,-87205,-22374,-15942,-19331,-7596,easy
720896,203414,24673,12878,19241,23791,382664,173645,41953,35604,22855,20025,71968,-3169,-16523,-15290,2507,10458,584822,2945,-25150,-28666,-15764,-12349,357906,89532,-10167,-24221,2414,13188,difficult
733496,379522,90395,21414,15484,26891,609183,205881,9905,8070,11335,13265,-600215,-178311,9083,-349,-2815,6006,1214350,725296,216198,39808,25029,39457,-241197,-26061,16189,573,-9767,-4584,easy
60209,18463,6832,2496,2365,2254,72722,22955,11639,7593,7708,8162,-61792,-16129,-10486,-4763,-5882,-4959,22408,14358,5765,-3668,-3214,-5548,1845,-11704,-9700,-6860,-6933,-7216,difficult
349474,85165,14523,3655,4572,6458,175553,37342,11979,12961,11486,11343,237274,171669,9801,-9989,-8728,-1229,445525,327,7176,-9775,-2770,-5817,-161037,-28526,-9346,-8153,-9244,-7610,easy
1050860,252945,19039,22127,18065,12928,428174,77120,54375,26981,20486,31357,1185806,184187,-28667,-7769,4982,-22729,748929,193,-42047,-3914,-5426,-22036,-66678,343094,-35293,-2879,-6820,-10522,difficult
378444,322006,23815,16682,14993,14823,666500,152110,35132,43399,17188,33067,129662,728649,12468,-2030,2854,-5682,-488444,-94723,-24196,-42418,-13313,-30937,-505385,-124237,-22224,-35703,3873,-18114,easy
390583,155622,19475,15582,21361,8687,232511,85248,28542,9735,13588,23009,46406,-17549,-17023,-3613,2090,-16311,-44118,-55287,-8988,-1879,-3025,-16026,471927,283957,-1190,23033,24254,-10629,difficult
492458,416771,51153,23028,30543,14201,514169,184687,73770,11952,31104,25912,680898,1013862,35720,18027,48959,4843,-413111,-158682,-53807,11488,-23449,-19307,-332919,-158928,-49763,3712,-27194,-20669,easy
685116,87709,10614,5997,8026,7140,135427,21905,9510,15778,16576,16884,345950,147909,-2435,-13239,-5167,-6358,1324578,38430,10612,-6310,-4742,-8240,-21461,11072,-4866,-9795,-15742,-14634,difficult
950265,39732,9740,6304,9226,10468,183402,15048,3126,3368,4797,9035,2422614,56399,16695,11027,16838,14581,-154480,-5302,1597,101,-1336,-3403,32456,22956,1551,-2320,-2216,-6880,easy
107597,51291,14447,23786,8250,5225,368131,60866,12651,6789,5493,5384,-225551,63962,26624,58694,16206,5773,-319985,-47406,-10385,-4781,-4509,-3354,-236067,-45281,-10851,-2921,-3427,-2896,difficult
325246,111722,14491,10342,10556,7234,533603,152942,16772,9053,20423,14936,-455470,-119144,-10825,-6412,-18726,-13419,271643,41588,-6982,6829,-180,-2446,-441245,-46105,10963,3449,-10694,-7240,easy
94189,114298,23265,11474,2835,3863,529125,75789,47980,15548,19779,10433,-317752,222104,4985,-1298,-15931,-2437,-465187,-47077,-46702,-15088,-19215,-8687,-521868,-59499,-32429,4165,-15687,-8586,difficult
432461,28331,25050,6867,5104,6166,309420,74777,22409,12336,10002,10609,184416,-56638,-13720,1968,-1869,-4125,484872,-13450,37776,-10029,-5483,-5903,-300166,-69250,-16133,-8345,-7341,-3302,easy
613670,135166,9165,28396,7267,13577,653110,177890,37137,13220,8802,7045,-316464,-149914,-29814,-8639,-4563,-3854,-546456,-157371,-30933,-8218,-4518,-4886,744601,179113,-23169,62386,4477,28337,difficult
454401,213985,91502,23009,25012,15643,190698,68577,20616,4220,16587,14638,-88381,-47572,-13049,679,-14941,-12078,-150310,-17655,-9383,1073,-14971,-12597,1029800,501452,235091,54616,55186,27689,easy
136608,36728,14089,9043,3994,10216,721111,210362,41803,12428,4356,15768,-359717,-123723,-6132,9578,2248,7824,-701414,-192956,-36430,-11106,-2628,-13377,-692378,-204224,-40579,-8627,-706,-11104,difficult
708583,305250,15011,71466,31246,23679,142204,49513,7945,8131,5204,4912,803262,179104,9840,84587,16875,22480,755317,153676,9819,89779,37375,27420,140558,434431,1538,15638,23876,6402,easy
92657,117599,4320,3669,6379,6522,370302,128277,24304,17475,21766,9699,-140544,189432,-19096,-12347,-9513,5131,-338712,-96138,-19196,-15676,-19948,-6818,-353680,-125327,-21661,-13394,-16699,-7843,difficult
231809,25625,6563,4773,4730,2996,277643,70280,9782,8762,8266,6173,92860,-18747,2252,-203,-2670,-5284,-103627,-62024,-4869,-6665,-6046,-4294,-126734,-53194,-7039,-5098,-1893,48,easy
1737406,334778,92007,39249,12941,10866,320374,149973,39653,21542,17108,16402,1605976,472028,184774,60394,10636,-1107,1078171,3733,-27401,-8401,-10211,-6897,1566948,78655,-312,1129,-12925,-8605,difficult
610197,183286,62674,26196,29956,9374,467174,116674,19793,24362,16141,12123,-263430,279766,87449,26758,45640,1404,-374589,-61509,-3609,-20721,-12227,-7904,1067088,-18421,44804,-536,8032,-1748,easy
237660,153118,30521,10787,7456,9477,146585,115809,16699,29879,11300,19807,361739,164942,429,-7715,-1846,-946,22244,60628,54070,-21051,-1351,-12375,-110757,-113644,-13033,-28511,-8336,-17668,difficult
167553,135751,16641,14874,14450,6920,256333,103784,20605,14115,11913,9716,-106483,145057,28185,14225,21817,88,-135738,35047,-20100,-1127,-4065,330,-24119,-84204,-19976,-10821,-10142,-8807,easy
657012,207576,73944,21480,15781,20210,218230,233638,16159,7633,12210,12392,-46543,-70149,-6729,587,-2326,-5835,843836,-58828,26722,22565,5070,18574,519053,50790,153363,18388,7969,10716,difficult
641947,75234,3425,12221,5679,6110,460245,53953,24323,19970,8802,12829,571699,-5049,-22272,10554,747,-3306,145872,2320,-17495,-18352,-5852,-11166,-172464,66571,-22926,-15449,-4263,-5684,easy
1164725,616166,57912,30154,23973,18428,64454,51991,12633,3424,6172,6813,2752687,1686276,133162,39630,52345,37991,48599,4652,-5176,1414,-3068,-5236,499528,1596,7850,39145,4125,2091,difficult
198686,89530,19932,9114,5543,9027,51763,48141,42715,10128,11155,22625,224714,74459,-20425,8379,-365,-9463,85205,-22627,-40172,-7024,-9097,-17524,130851,72336,-7753,-4397,-7375,-13808,easy
234186,85166,33666,22334,15508,9725,692006,94623,40427,15871,5740,8046,-335230,1261,-12963,29211,11393,-1397,-358323,60223,32170,4027,20717,10507,-679907,-89855,-39490,-13849,-2806,-4074,difficult
