delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,lowgamma_cc0,lowgamma_cc1,lowgamma_cc2,midgamma_cc0,midgamma_cc1,midgamma_cc2,state
374273,21547,36863,9370,4730,5222,3753,1676,-367069,-16516,6121,10769,5203,4684,-2434,1170,-368713,-10994,-21016,-6482,3506,2323,-2419,6,-96885,26833,-11765,-4205,1972,1933,-2766,-758,-157138,10902,-33234,-3631,-1637,86,978,1494,-1644,271828,-60253,5522,37827,-15931,-27137,9251,-21469,-17251,2277,574,-1697,-1534,-3609,-2361,-390,-1847,15,-347,3744,-1164,-764,2252,difficult
325902,74306,25517,13408,29512,24105,8412,7698,-199530,21239,13875,-7261,-24145,-19955,-5389,-5009,-199632,23021,35705,2824,-20153,-18415,-5488,-5257,-199632,23021,35705,2824,-20153,-18415,-5488,-5257,1786931,-21648,43416,1364,-10232,-7540,2543,-3924,-102,0,1986563,1782,0,-44669,21830,0,7711,10085,0,-1460,3992,0,9921,1540,0,10875,-99,0,8031,-248,0,1333,easy
340537,31960,17787,6372,3936,8877,2062,1450,1598195,196693,13907,40737,26386,12011,5120,3508,-21279,10866,20257,63866,10338,7359,6533,3320,-91969,-8261,74243,17010,15999,7934,5709,1498,-181076,-19144,-10785,-3725,3312,-4850,-239,-892,-1619474,-70690,-89107,-185827,-19127,-10883,6350,53986,-85028,23129,-46856,-20735,-16048,5661,-12687,-4652,575,-12784,1413,-824,-5948,-188,-1822,-2390,difficult
35233,21575,3335,2112,3143,2133,845,588,2395801,751143,55081,50164,19886,8317,17078,9787,113317,6488,33418,7458,25434,13673,6639,5528,10060,18210,8673,12186,9119,8317,1711,3161,497829,31317,9087,7058,2812,1450,988,1016,-2282484,-103257,487769,-744655,11722,13107,-21663,-24745,414,-42706,4728,-5128,5548,-16315,-6307,5356,-5356,-6867,-10439,-4928,-723,-4259,-2367,-2145,easy
1038344,125738,53463,22627,17513,30428,11211,4417,-179221,-45917,-51576,4513,-11581,-26415,-4706,-959,-1010165,-113833,-48575,-20011,-16539,-29112,-10448,-3960,-955507,-77676,-31789,-17631,3679,-26333,-7719,-1182,-818672,-75700,-25904,-18163,-13490,-17586,-8965,-2784,-830944,54658,136835,-67916,36157,1976,3001,16786,5885,-24524,2380,-532,-4958,20218,-17169,-2697,2779,8747,-5742,2729,-1246,-3001,2778,-1602,difficult
516249,56214,27996,12906,14435,13055,9140,6715,-296931,-38462,-26417,-5708,-7776,-9390,-7717,-6114,-470362,-37796,-20955,-6781,-11532,-8369,-4943,-4867,-280823,-26135,10799,64156,2583,-4199,-4592,-4740,166566,17943,15286,2153,14942,19950,14387,495,-173431,189539,447389,666,11661,44078,5462,31754,4487,-1073,70937,-62003,-3756,14115,12359,1021,4170,24149,2774,351,18979,1247,127,5235,easy
140013,104293,21272,22064,11333,13050,11683,8853,-44597,-61543,-6679,-13428,-4785,-6667,-9440,-5900,532614,123175,13047,30218,10337,6021,-2410,-3824,499849,-36559,2725,-10780,294,-9764,-10285,-7807,-107240,-58033,-17971,-11066,-8744,-8873,-10797,-7759,577211,-32765,-607089,184718,-159734,-21474,19726,-10322,-20696,43646,-40998,-286,15122,-10043,-9038,12688,-15785,891,7030,-7875,-512,2076,-3983,48,difficult
800066,120019,69252,58983,44715,26220,12965,5376,791441,5767,-46253,6335,32022,-3058,-10476,-2928,573982,-81486,-58650,-45938,-41123,-20829,-12204,-4456,-174149,-51731,-57024,-49795,-35958,-17491,-10296,-3447,182837,100854,15053,1012,6665,5131,-3735,3984,-217459,-748131,356986,-87253,29755,152585,-12397,1626,72077,-52273,-3857,50807,-73145,5165,42623,-17771,3338,22622,-1728,1908,6561,-1528,1009,7431,easy
94182,26806,8509,7683,5601,3268,1058,876,83608,6729,19354,9063,-1626,8715,9587,3857,-41742,-16331,-5157,-7484,-4464,-2556,-364,-694,-4051,28783,-463,-6854,1710,2898,-299,1079,540071,133863,22548,853,5823,10432,337,885,-125350,37691,544122,-23060,45114,105080,-24511,4694,23011,-16547,630,7707,-2838,6174,4113,-11271,5454,7534,-9951,65,636,-4551,1773,-194,difficult
818893,492993,78316,58233,54588,28528,23825,16712,859629,240733,-31076,52551,-4152,11223,5255,-4109,-382100,-453628,-40533,-49333,-50376,-24771,-22415,-14200,-702494,-435088,-72504,-51860,-46207,-25226,-22613,-14342,-675130,-432009,-64627,-44021,-42061,-24044,-20786,-14514,-1241729,-320394,27364,-694361,18540,3079,-9457,-31971,7877,-101884,-2527,7839,-46224,4169,4146,-35994,-455,1182,-27670,-198,1827,-10091,-142,-172,easy
42451,34251,22421,16720,20193,18942,4914,2811,1102276,253962,2435,12603,-3554,-7457,-880,3035,15635,-28155,-18584,-9548,-16125,-16707,-4333,-2395,283253,39985,-8066,-14726,-13264,-15372,-3633,-2018,45797,7242,-9144,2485,-16682,-15356,-3996,-2250,-1086641,267618,-237456,-282117,68140,-32743,-21019,10518,-1078,-22151,-5178,17211,-12571,2861,-3418,-9250,1335,16,-3453,700,-363,-5430,377,-232,difficult
706555,301368,95356,76853,120396,55986,21233,13032,140509,-232467,-69264,12471,-86349,-42560,-12449,-8114,-526014,-255759,-81820,-68506,-114805,-53202,-18108,-11516,-218635,-197714,-87604,-54909,-110019,-35669,-16109,-6240,141393,-171106,-67427,-14141,-95574,-44040,-12809,-10281,-666523,307379,360028,-23292,58045,26608,-12556,-5784,20177,-80977,13597,40768,-28456,4786,14445,-10642,17533,-8371,-5659,1999,3300,-3402,5276,-4041,easy
239239,53859,10145,5516,8660,2316,2153,1300,-39710,-20956,-606,5536,-1041,1076,1283,2184,623146,291415,62365,35367,16773,8309,17815,12668,42598,-3000,5505,1136,-3040,1222,-447,79,71314,-44727,-8698,-2902,-6954,-303,-995,-699,662856,-580548,28716,312371,-294415,-41727,62971,-56860,-14203,29831,-34231,-4038,17814,-19813,-3914,7233,-7087,-1525,16532,-18262,-548,10484,-12589,-778,difficult
675511,81111,30827,19409,26934,13866,5425,5582,-576513,74264,-1355,76641,33094,16344,8872,3124,602993,39776,3388,-2651,39927,17781,1540,-1177,-209465,24638,-23775,-12512,-2674,-5369,-3403,-782,191639,-56927,-21961,-15211,-18424,-10535,-3949,-4556,1179506,-812458,401104,-34488,-15138,-81565,4743,-27163,1814,-79292,-9861,-2699,6833,-42601,-15750,1437,-23150,-5166,-7332,-4943,-546,-4301,395,-3774,easy
107264,34508,19682,9196,5616,6915,2718,4896,1434504,264815,44758,60050,25749,27082,7452,229,180870,-9161,-13624,-7383,-1920,-4181,-93,-3030,1308803,257438,11563,41234,60296,57301,1186,-1791,-46541,8623,-8733,-3730,10147,-2869,-1160,-3756,-1253634,1127933,-1355344,-273976,266599,-248815,-58382,25187,-20296,-67433,48617,-44964,-27669,62216,-50149,-31263,61482,-60170,-7545,1279,-2346,-3259,1239,-1965,difficult
302458,96523,7636,4501,14328,10872,8723,3029,-28560,-23799,5424,37849,17595,472,3376,4882,-218204,-69357,22360,14261,2347,-3343,-5288,-1429,1951314,1351574,151400,135890,74095,38286,30212,18842,1465081,14966,37841,13947,-4096,1002,-5099,-658,-189644,2169518,-486233,-45558,1420931,-1336608,16936,129040,-113559,-23588,121629,-121943,-15248,71748,-78191,-3815,41629,-37284,-8664,35500,-35311,-6311,20271,-19500,easy
379024,92234,27621,28498,13281,6900,5565,6781,-237349,-60089,-13696,-25928,-8579,3068,-4453,-4580,-328352,-80519,-24755,-26261,-11660,-5965,-5126,-6035,-304547,-63088,-21488,37240,3704,8944,12551,-1735,218559,160886,24919,-18220,11072,2345,3985,-1701,-91003,23805,523106,-20430,17431,223974,-11059,3267,46407,-333,63501,-55460,-3081,15364,7368,-9033,14909,-6599,-673,17677,-8566,-1455,4300,34,difficult
212462,67001,6967,4890,6272,2506,2061,834,468301,17660,53147,18575,12542,30221,-328,1928,1286117,25872,25690,23999,29197,26086,4502,5966,1915,-60148,13685,2958,897,4525,-139,-164,639800,-33468,6793,7653,1207,-81,1625,713,817816,-1284202,637885,8212,-86020,26680,-27457,-12005,-6892,5424,-21041,4695,16655,-28300,310,-4135,-21561,-4606,4830,-4641,1764,4038,-6130,877,easy
231357,62820,41425,10864,16591,13728,1912,2893,-179827,-43732,-34057,5768,-14645,-9555,824,632,339285,96757,-4512,18530,14953,19368,15778,354,-114514,-21147,9719,-1107,-5377,-4641,375,-1952,944732,300668,138120,9680,-3048,7501,6615,3447,519112,-453799,1059246,140489,-117904,321815,29545,14231,128401,12762,-19637,10787,29598,-20330,2329,28923,-24009,12142,14954,-15403,6240,-278,-2306,5399,difficult
251946,107925,12076,10292,13400,5577,2149,1991,157846,-18334,7739,9140,2554,7128,12409,4601,9231,113570,34340,26405,856,12169,5762,1869,-137583,-67712,13820,1628,8306,2193,7507,2607,74870,8673,-2372,-5749,-2896,-1151,-533,-1017,-148615,-146814,212453,131904,-181282,76385,26601,-20520,-16192,17265,-24777,-7377,-1698,7450,-11202,5041,-9976,-3344,-6647,1745,-8040,-2732,738,-3624,easy
187946,166876,35329,25609,21789,9814,5449,5013,777487,5589,40510,11761,62108,18991,5838,6101,1586074,140660,6267,63867,33184,-2824,8985,442,367164,32886,-12393,-11864,-5224,-4307,-2423,-2149,1072349,245572,65891,-238,409,19222,3456,1865,808587,-1218910,705185,135071,-107774,212686,-34243,-18660,78284,52106,-75731,11626,-28924,-38408,5633,-21815,-1483,23529,3147,-11408,5879,-5659,-2591,4014,difficult
1118733,190196,76775,91990,52790,80983,25270,11676,77876,-114962,-49073,-84576,-27326,-71965,-19926,-7018,-77368,366238,60015,-35266,156742,-41398,-2921,-2079,-320515,-112508,-51369,-72537,-45444,-66307,-18847,-6863,1002179,142733,54157,-77282,-31953,-26193,-869,2778,-155244,-243147,1322694,481200,-478746,255241,109088,-111384,105526,49310,-37271,-4745,184068,-202186,13491,30567,-24909,40114,17005,-15926,17978,4939,-4784,9641,easy
573955,202294,70772,18870,36236,21966,10611,4590,379235,-89313,-49098,13971,-30458,-10983,3692,-1539,-516369,-157831,-66244,-16050,-30380,-19264,-7953,-3474,-297954,-64168,-21010,31908,-8957,-2595,-3925,-1763,-501192,-175604,-58054,2196,-29942,-18496,-9206,-4214,-895604,218415,-203238,-68518,93663,-111436,-17146,45234,-37044,-30021,47958,-29712,78,21423,-20985,-8281,16669,-15901,-11645,4028,-5281,-1935,1711,-2451,difficult
336173,90502,20935,11918,11634,17683,6776,5595,483527,167916,14728,-954,12734,3354,1573,6631,1185406,414760,15349,7633,9679,-3407,8892,2361,-308115,-76218,-18930,-8939,-7357,-14939,-5949,-5028,327148,66418,-13084,-8182,-4180,-10249,3847,-323,701879,-1493521,635263,246844,-490978,142636,621,-34279,5846,8587,-16572,757,-3055,-17036,3177,-6761,-11532,4690,7319,-14841,9796,-4270,-7389,4705,easy
76259,49488,24421,10106,4742,9204,5823,2441,584767,18818,-13134,82471,20326,-1428,-1847,390,81373,-33505,-22539,-6270,2276,-7655,-4847,-1757,100699,21740,-20675,-7486,-3972,-4292,-4391,-2000,-59308,-28524,-10721,18443,-1723,3036,-2960,-970,-503394,19326,-160007,-52323,55245,-50264,-9405,1864,9954,-88741,-1216,25929,-18050,-6248,2249,-6227,3363,7328,-3000,456,1431,-2147,-243,1030,difficult
