delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,state
98132,14998,4294,5437,1602,3627,2212,1832,358051,38607,13033,3098,1544,2078,983,593,-169097,-15062,-5328,4753,-270,511,-171,126,-350742,-32156,-12151,-76,386,2586,2628,2352,easy
16699,30252,13677,46056,3077,14651,2938,1261,8072,5250,9800,30639,6111,7307,1804,2711,1723,5682,2123,19069,-1598,5158,918,-1469,15530,44322,5631,11765,-4471,9530,1349,-1432,difficult
9133,9915,2527,45168,9837,8190,4342,3910,63724,7382,4668,27736,3442,7680,2570,3483,-53359,6701,-1178,-4804,6678,742,1888,-941,-55823,-1635,-3105,39668,6112,277,1655,1795,easy
5920,16669,9953,42378,5854,11303,2222,3185,98602,50076,46058,17225,5451,8299,3018,2571,-95859,-37676,-29345,7342,-927,3830,-974,682,-89506,-29139,-42866,42964,1733,2178,-619,545,difficult
20925,14731,1040,1258,1631,894,403,393,130962,57309,2758,3026,2662,1135,662,344,-124725,-48359,-1971,-1755,-189,-33,-17,283,-95349,-36798,-1465,-1782,-1874,-449,-501,-185,easy
2618,10273,21169,61652,3555,7297,3234,2112,365665,53753,10004,7869,4769,5608,3213,1221,-363181,-43688,20538,71034,-2296,674,-592,1125,-362913,-43272,1791,36531,-133,2704,634,657,difficult
77786,18482,6262,5068,2262,2222,1186,1505,145706,10668,1956,2166,1591,940,512,907,-128954,6811,8749,6270,921,1755,1361,1613,-6886,8817,-138,-466,421,809,-14,-417,easy
135287,14153,4097,2494,1885,1942,558,444,737163,123390,39773,16928,4653,15046,4136,9124,-481463,-109245,-34663,-14753,-1366,-12924,-3510,-8738,-722289,-109229,-36689,-14116,-4171,-13284,-3646,-8623,difficult
169396,40634,4272,4274,3171,3452,651,635,180784,56769,5869,3581,2132,954,847,397,90909,-42911,1298,-52,-410,352,-560,-67,-113686,10640,-4493,1437,2488,4643,168,543,easy
12224,4832,7600,30340,9870,5534,5479,4653,283665,52356,16046,34177,14254,14217,4273,4605,-281786,-48564,-1855,-12208,-473,-8126,-444,-229,-261096,-46485,-15038,4534,-8295,-9241,2855,325,difficult
9367,15632,12647,48158,15351,13806,3295,2633,80616,17798,7469,30427,3360,3214,1834,1413,-75193,-6814,263,29810,5159,8950,1861,448,-67306,2481,10092,5651,18822,12233,1061,1991,easy
6033,8873,3989,41330,9992,6875,5639,2697,114096,21209,7010,40176,6259,10186,3057,6570,-105570,-15387,-5482,-1545,3306,-4044,3563,-3416,-110556,-9286,-560,3853,4159,-2578,1600,-4330,difficult
5021,9186,26038,68523,8732,10891,4559,1843,11851,10205,14017,46068,4889,8342,2753,2622,-5173,3941,35144,72880,-1175,4656,-348,-726,-8488,-5980,-11103,-27970,8860,441,3959,-833,easy
6003,11820,7642,52947,5799,12894,4061,2347,50659,20278,7253,19820,11245,7115,2254,3147,-44543,-8368,4767,60099,-8384,2453,1748,-619,-44769,-8549,-3989,6154,-2508,9105,1866,-981,difficult
61078,11407,2613,2468,1176,5318,1170,2110,335576,51530,8003,9483,4430,6618,6253,2181,-328884,-45977,-4669,-6672,-2623,3488,-4232,1768,-220112,-34269,-6112,-7358,-3886,-6088,-5934,-1910,easy
47332,9096,11517,15456,6507,3955,1753,4237,266908,54014,9839,7352,6155,6438,2862,2693,-262282,-51586,12455,9153,4602,-526,-596,4602,-176871,-38250,-9099,7054,-3899,-4440,-1622,-1514,difficult
450644,48479,14132,7691,10421,10511,2184,2947,540517,69867,16505,8063,12526,9973,4055,2154,341813,-16061,5333,5517,3573,-4476,-1568,-99,-521559,-26716,-10080,-6262,-7784,5551,-2175,1685,easy
2680,4547,1125,1184,2700,5899,1850,1627,627855,78586,8949,4408,2914,4289,2319,2233,-624336,-77952,-8845,-3382,-2165,-1279,-1347,-865,-626014,-70126,-6804,-3067,1737,4498,408,-348,difficult
122678,63856,24580,5923,3828,6701,5700,2280,539680,39243,3808,13035,9362,7418,4667,2028,-357673,14684,9099,-10685,-7948,-5037,-4128,-1295,-476332,34542,32444,-3539,-3121,3602,6193,1798,easy
3678,7453,4654,39707,3973,12325,2308,2959,946397,52636,9435,43714,17543,14338,6573,6649,-940283,-43405,-6039,-25736,-14170,-151,-4537,-3547,-945156,-46962,-3524,17722,-12971,-3876,-3993,-3834,difficult
12003,7781,1477,1029,1603,3619,926,968,223515,60998,7691,10789,10721,5080,2948,3540,-208966,-50184,-5906,-9824,-10058,-3454,-2621,-2989,-214058,-56251,-6523,-9697,-8179,532,-1423,-2156,easy
7440,6597,10364,37190,9171,8223,3008,3052,101603,15459,9158,15299,8379,5360,4203,1600,-95767,-7811,-7243,12622,-687,1995,-1996,2851,-92559,-9913,9655,31160,2270,3730,-395,53,difficult
5143,17083,14367,34073,7215,10548,5506,2258,36629,8925,4375,26931,1771,4995,3131,1535,-30955,5843,8073,-877,7189,6485,2511,301,-32017,10472,11911,15161,3698,4620,2239,1144,easy
71246,50353,13640,37594,2526,2835,3883,3715,570627,40464,27850,12945,8686,9389,5458,6292,-454317,38469,-784,59362,-5363,-5710,1261,346,-544446,-18692,-27637,-10065,-6957,-7398,-4411,-5501,difficult
49814,23286,2935,3658,3946,2597,1840,1276,209287,82167,1127,2768,1063,2585,1180,768,-120971,-54324,2735,1261,4062,-1049,-393,-172,-197976,-63438,881,519,1703,1072,1713,1187,easy
36733,13425,10132,86234,14864,17882,5653,3754,104524,34459,14284,17755,9901,9428,5002,6849,-79799,-24111,-2913,99587,14066,8558,4247,-4612,-55784,-17958,-5392,37371,-4141,8350,-2945,-1578,difficult
29787,31105,16834,36424,12227,10418,9206,3750,329402,21470,13083,27758,6282,14229,5071,1452,-322241,-9296,-5368,12172,5489,-94,5689,2663,-276990,28565,12870,5159,6401,-7528,2580,1932,easy
30699,22823,12954,31505,10107,6277,2857,1697,54916,20822,5629,24332,5701,4083,3109,1492,-49099,-10812,6732,9819,7738,1359,-990,-140,665,14814,7917,4527,1073,3028,485,550,difficult
7233,8734,3887,23102,6162,7287,3409,4413,65631,8001,4564,8208,2196,1895,899,1398,-54822,-1160,2234,36136,1125,2680,1996,678,-61975,2625,-3589,-6349,6806,8103,3023,5351,easy
