delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
259308,89916,23326,8557,7374,8815,3991,4366,77168,34769,22462,4443,3474,4748,6779,2027,-28573,-293,-16570,-1918,-210,4729,-3741,-478,31034,11383,-10161,8746,357,644,-5697,-1097,691002,57695,6726,6270,6380,2450,237,4204,35097,151803,23459,3357,9074,8444,-1950,6728,easy
773941,53477,13377,4490,5275,4622,2450,1351,115242,33668,11970,4260,3800,6950,2439,1244,185955,12193,15760,3178,1984,-3515,-1076,-618,-35796,4084,-4453,291,-1133,-3937,-1802,-315,2197932,43518,1932,-902,3362,925,2397,395,286703,19441,-7611,-1646,1687,-2784,526,967,difficult
235730,88234,6543,4973,10506,9688,5254,3890,653070,70995,7173,29050,10536,17224,8565,2958,-301227,-43443,-6409,-23951,-3010,-11949,-3303,-2350,-582133,-43444,417,-28128,-9117,-13467,-7262,-1980,-464672,67381,2610,-20436,4575,-4486,-3959,3570,-321330,88461,860,-23793,7432,-243,1279,4488,easy
946622,128895,30202,37435,22061,11276,9839,6461,41293,19237,4412,6415,3481,3228,1806,1342,-1175,42253,21776,4519,976,2315,557,-310,1115294,64589,3931,45647,52430,7034,10691,4027,204980,25688,22970,6415,3953,15178,17373,11950,2302217,306100,54483,67497,16962,7665,3509,4808,difficult
110571,11834,4348,3011,2895,3334,2844,1419,522830,101503,5314,6623,8070,6934,3929,2801,-393669,-95921,-4608,-306,-2651,-4426,-1223,-1421,-293762,-98167,703,-4449,-6158,-2999,162,-817,-488476,-88482,4441,-3765,-5630,-2085,-1752,-1096,-473129,-76108,-4400,-5930,-6260,-4892,-1526,-2196,easy
170567,43189,23830,15232,12685,9456,5874,2568,164017,12649,3815,3396,3829,3043,2118,751,242602,15026,3915,7158,4481,11281,2022,2639,-87874,-252,-620,3863,-2171,-2288,-1853,-533,3331,68858,33347,26250,32240,8470,9077,2520,-131861,38529,43418,10073,874,8188,5777,2641,difficult
268432,111028,10225,55114,44545,44919,29983,16376,787899,141521,58787,55920,20678,19322,47689,25856,-650965,-101863,-56367,-47196,26256,23444,17079,-3543,-611955,-54225,-48246,-45790,-14200,-13165,-41559,-17711,-202693,113497,-34538,140183,97050,107433,-92,8342,-612257,-79381,-55099,-50421,-13640,-15326,-46252,-25008,easy
325871,27098,18224,6705,6013,3736,2097,1245,93032,17691,4823,1971,3117,4904,1826,1199,19101,-4252,-4291,-1749,-1890,-4312,-971,-715,1031519,41709,31743,22463,16547,2722,3990,1302,-65814,1871,9096,-404,-1279,-1942,-871,172,-53449,-1699,17054,-1373,-1794,-1142,-1066,-574,difficult
112765,41250,13642,17529,34781,16776,8801,4230,96627,12934,4043,7298,13564,11663,4368,2047,160316,50638,27275,9957,65010,7950,7601,5343,-33571,22235,5921,4568,-8655,-8451,-1269,-1331,22128,45558,2143,13397,37104,10437,7545,3152,-84322,-5168,3057,13001,-8590,10514,3854,1569,easy
357032,163748,9384,6299,13099,12617,6336,7323,1146262,135626,22726,25687,10918,10919,15680,11198,-618099,-129918,-13649,-16070,-8956,-8390,-14268,-8785,-934363,-118796,-21660,-23963,-5674,-9557,-14455,-10029,-1125545,-128577,-21983,-25122,-9409,-9992,-13969,-10261,-478914,489777,3925,-12396,32764,34730,5315,13575,difficult
61005,31840,12567,5045,6313,7724,3139,3677,160806,29294,2208,4265,6708,3841,1219,985,-8164,14798,6221,-1306,-4707,359,1487,2876,-149108,-5833,366,6084,3950,13930,5194,6890,-86292,24298,32249,552,3236,939,546,371,-155642,-23081,2601,-2212,-4060,302,454,629,easy
280073,67096,21018,14580,8571,9423,4680,4442,472564,47129,18834,28005,24511,18862,7189,5540,-455942,55427,-11549,-13921,-10090,-2168,1242,861,437731,54747,47901,-28,-9665,-5378,-162,3057,-434994,-28563,-14868,-24881,-22660,-15978,-6493,-4146,-316760,-1744,-12748,-14872,-21346,-14233,-4625,-4165,difficult
127706,95027,9964,4691,10444,9549,4295,1566,46192,13014,1579,1233,2832,4030,1974,1314,25081,129373,10317,2518,8504,13451,6920,556,2929,20273,7504,1919,6594,8541,3671,1293,45343,32676,10826,5334,4684,-2570,-1250,-728,252701,145728,4891,4061,10664,2652,-56,-115,easy
955619,51910,8134,13839,20379,19974,15542,15609,52961,11653,1621,1087,2247,1471,1013,812,124905,-3298,-1084,-659,729,11,716,1056,2481066,79927,23043,42904,53599,70835,50438,54520,1046571,91791,3850,4782,12636,2448,2340,1981,-41912,-7393,243,3981,5562,717,4623,1630,difficult
271759,63761,14531,8680,34888,17992,6425,9176,120475,64407,8313,7107,4004,3256,2325,882,-57003,-41222,2173,-6766,-1773,-1988,-1906,-354,-86404,-55578,-6019,-6829,-3334,-2498,-1827,-588,126186,77480,16680,7169,26959,12199,1993,16092,622356,16737,12038,12718,101683,51231,18138,18027,easy
186330,54796,22467,12584,14717,19519,7203,9115,28765,36914,21571,12065,13635,22578,4718,2640,612826,52925,40180,-1373,9829,-5021,5555,13738,-11365,-21326,-16603,-9735,-7275,-5410,1204,3215,-13183,-30043,-17741,-5948,-1554,-12958,-1121,4748,41982,69970,-2251,19133,3327,11151,4301,4198,difficult
712452,153862,21195,24909,20738,12491,6135,4015,216055,31846,14691,8032,10795,4590,2772,1557,-23875,97486,-3821,-1598,-5644,-119,1660,-1026,389802,195752,23551,-981,10813,9718,4554,5167,21672,135807,10029,26761,34983,8097,5468,4289,1597988,59019,-3742,43325,-382,13906,1769,1400,easy
311507,128621,9584,13235,9614,7647,4803,2434,674899,48717,31694,13592,17402,9043,10012,7076,-619945,-38869,-28656,-10502,-16708,-8192,-9784,-6878,-10301,20854,-9153,-8726,1442,3512,-3400,-3253,-339852,337465,-25815,-7812,-9035,-129,-5037,-5413,-483469,167,-24818,25612,-6852,-774,-2615,-3023,difficult
313968,78872,8664,16313,9556,7217,4512,2186,222043,62816,5978,13585,3894,6475,4283,1444,61803,-56572,4405,-5681,-1141,-3881,-2923,-415,-171270,1501,-1566,-12659,55,-2907,-2652,-409,-146838,-19861,-654,-9729,4226,-3378,-2940,-35,624005,139155,8557,38979,19507,13135,9432,3826,easy
310309,45676,11970,20736,11801,14373,5902,2754,117797,34314,9479,1689,6827,2339,4223,1309,-37780,-27290,-2309,1654,1789,611,-2496,-403,131705,92512,14960,68907,19741,34631,11263,3189,729618,5605,3509,5910,2915,6587,-1210,1788,-53497,-25381,-6197,-284,-4550,6305,-843,1207,difficult
88242,19732,2767,2552,3929,5420,1588,1966,481555,58130,14287,14520,6513,10232,2990,1955,-446109,-44862,-11902,-10752,-5272,-8589,-1853,-725,-461972,-42492,-11698,-11538,-5726,-7967,-1670,-753,-197116,-11812,-9782,-12307,6563,6132,156,2891,-468057,-54426,-12700,-13277,-5902,-8824,-2242,-1369,easy
72513,36083,6557,6757,2749,4897,2121,916,17087,13532,4155,3297,3047,3376,1630,1350,32986,29164,-779,546,184,148,-495,-981,116658,9363,5578,9928,231,6747,2283,777,-10889,2897,5174,2956,-841,745,-346,-820,82950,48779,-366,411,-765,-1558,520,-711,difficult
298807,85761,9321,5023,7918,5632,2168,943,25012,19142,2176,2556,2428,5768,2245,1865,2026,-7934,5429,-570,2111,-2544,-1038,-1036,576556,209801,1726,4364,13066,-2025,-522,-1051,167420,-5377,436,1902,1395,1824,-484,-1295,349177,69986,20987,4172,5386,2200,1735,-307,easy
209479,69205,41873,37648,22801,10502,13971,10948,44559,22966,10801,9000,17981,6653,3218,1812,106873,-972,41680,50758,18421,11054,40390,20623,55378,-12726,-7567,2356,-5949,-1654,2197,931,110706,23627,-8974,-6720,-10234,-3558,-1024,254,386722,175028,99149,68199,17042,9552,1450,14734,difficult
376790,116732,11532,13411,23251,17158,14585,12386,58773,49706,7292,8821,5188,6235,3285,1560,825407,81946,659,1459,57116,15151,29388,8221,82356,-16527,5456,4999,9187,27079,9653,21823,411474,243680,15280,14929,6301,4767,5678,11055,-47168,-40994,-4435,-3026,-353,-3307,482,2205,easy
31681,45908,21719,9082,15146,8317,3571,2094,510178,82565,12844,18118,7117,4714,6400,2962,-496815,-73148,-5831,-16137,-3566,1647,-3998,-1193,-427013,-67330,-5674,-10194,-4661,2424,-4276,-892,-501833,69304,38344,-8724,44359,7467,-680,102,-488326,-75455,8661,-1088,-4017,2875,-2364,-1491,difficult
145137,34743,6590,12591,6896,6588,7197,8009,187440,110338,48820,20008,26455,15502,11800,7428,-12569,-95910,-45552,-17177,-12116,-10373,-8703,3042,-46112,-16659,-32293,23509,-16775,3149,12125,13376,40893,-96333,-46257,-17906,-23698,-13677,-10625,-6962,-151425,-93480,-44820,-18095,-25648,-14756,-11208,-7132,easy
176303,30904,8943,11733,32508,22452,24825,15349,359516,60500,35225,36263,9253,10962,5779,4225,-295387,7282,-25424,-20903,35092,19745,17035,10145,-347070,-48675,-32517,-29421,-806,520,22236,9040,-279127,-48585,-33313,-31869,-4188,-8172,1443,-287,188730,-28405,-13875,-15928,62920,33868,35469,25596,difficult
329116,88064,13769,8147,16853,26316,9150,7805,526190,26612,5165,5205,6345,2796,1738,736,-456255,3936,-1476,-1923,-3660,-373,1080,-107,646294,257607,26515,11278,48159,93837,28739,26615,-458934,9264,12421,3576,2040,503,248,507,-519400,-24998,-3045,-1165,-4508,113,-418,1261,easy
69269,31732,6646,6370,2405,8521,1419,1117,270076,40986,13677,5175,4296,4536,1494,1447,-124471,-27995,-5690,1682,-2333,-906,-846,-993,-227748,-21919,-6141,-3319,-2584,-2398,254,-757,-196087,44194,-6735,4847,-824,85,-860,-1041,-254924,-31297,-9560,1570,-1822,19157,1153,1471,difficult
312585,76199,7455,7441,14863,4009,2043,1889,235856,67399,42117,18306,15677,7707,3822,1870,-165648,-63549,-40777,-17370,-13774,-7171,-3521,-1724,-73264,-55190,-27647,-13931,-12932,-2299,-1561,-569,8558,167402,-33192,548,36933,-360,-1536,1167,537268,-13462,-37034,-12706,-13485,-4964,-500,1200,easy
212759,45998,10314,3757,7892,5320,5780,3610,363680,198048,16187,22049,7618,11398,12638,6259,-236966,-190557,-15349,-20688,-6720,-10733,-12347,-5960,-121371,-98162,5429,-18924,7813,406,-2977,-543,359,-147624,-10852,-17252,5228,-6383,-1710,1446,-245705,-171856,-2721,-16304,-5227,-7603,-10400,-5538,difficult
866983,114302,44102,25492,78641,26260,10760,11293,637363,591336,74745,69662,102697,66466,29320,21400,-445155,-481765,-52922,-67485,-97071,-62312,-26720,-19041,2452828,-260204,74243,27254,198226,29920,8694,19585,-473722,-583332,-73447,-67288,-97532,-64256,-27996,-20902,-615470,-582835,-70445,-69163,-99847,-64175,-28218,-20069,easy
