delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
65977,27122,9931,32887,8644,8546,80616,17798,7469,30427,3360,3214,-76624,-3648,2855,17160,1138,2096,-75193,-6814,263,29810,5159,8950,-67306,2481,10092,5651,18822,12233,-36078,-4987,1220,-17074,3209,4993,182004,59588,-2120,-23245,-1906,-1613,easy
14835,12326,11636,53208,7223,8035,114096,21209,7010,40176,6259,10186,-109349,-12873,37667,37079,-2451,-1609,-105570,-15387,-5482,-1545,3306,-4044,-110556,-9286,-560,3853,4159,-2578,-82552,-2066,-2307,33469,-1131,-4108,-88276,-4801,-6190,-7698,937,1582,difficult
45081,9638,12452,54166,5597,10445,11851,10205,14017,46068,4889,8342,4735,5510,-12576,16629,-2086,-2318,-5173,3941,35144,72880,-1175,4656,-8488,-5980,-11103,-27970,8860,441,10138,-438,-11936,-15012,64,3942,164939,-5870,-7353,-6039,-2121,3794,easy
73533,9353,6840,33552,6053,9330,50659,20278,7253,19820,11245,7115,-42144,-17507,2188,-7213,-6412,3743,-44543,-8368,4767,60099,-8384,2453,-44769,-8549,-3989,6154,-2508,9105,-46267,-14356,-2257,21590,-6262,-552,292091,-5843,-2772,-11970,-2392,-3676,difficult
75140,12359,2495,2511,1167,2704,335576,51530,8003,9483,4430,6618,-327715,-45697,-6710,-8027,-3897,-5287,-328884,-45977,-4669,-6672,-2623,3488,-220112,-34269,-6112,-7358,-3886,-6088,-215977,-20905,-2461,-4558,-1924,-5355,-209493,-49008,-7590,-8245,-3983,-6327,easy
67108,40075,8613,9835,4510,5098,266908,54014,9839,7352,6155,6438,-103325,89603,1783,1491,-4513,1276,-262282,-51586,12455,9153,4602,-526,-176871,-38250,-9099,7054,-3899,-4440,-248360,-40502,-3630,-4512,-1959,-1141,-208162,-28958,-7638,-771,-2457,-1868,difficult
357146,61604,12417,7597,6748,6101,540517,69867,16505,8063,12526,9973,-483132,-48194,-15111,-6259,-10988,-8201,341813,-16061,5333,5517,3573,-4476,-521559,-26716,-10080,-6262,-7784,5551,-212730,73744,7983,7022,-4106,-4372,-41247,-24090,-8563,-2346,-9586,-7863,easy
27897,26900,2310,3013,3899,4381,627855,78586,8949,4408,2914,4289,-576867,-25260,-6877,-2318,-1492,-1665,-624336,-77952,-8845,-3382,-2165,-1279,-626014,-70126,-6804,-3067,1737,4498,-557865,-39375,-7775,-2869,2266,-2385,-614708,-45719,-2896,4659,4579,1292,difficult
89071,60284,13139,6748,3706,4501,539680,39243,3808,13035,9362,7418,-399097,106450,4365,-5767,-5509,-4163,-357673,14684,9099,-10685,-7948,-5037,-476332,34542,32444,-3539,-3121,3602,-514923,-20591,-1400,-1882,-7938,-3839,-505018,-29882,2149,-9561,-3763,-5147,easy
136452,44073,4757,24013,4149,8206,946397,52636,9435,43714,17543,14338,-943250,-45313,-6783,-16439,-11928,-7293,-940283,-43405,-6039,-25736,-14170,-151,-945156,-46962,-3524,17722,-12971,-3876,-372390,102422,-3391,-34238,-13538,-6874,-848644,-9556,-3654,-39815,-14363,-12466,difficult
220622,103203,7201,7136,4728,5416,223515,60998,7691,10789,10721,5080,-3043,214314,3748,4936,-2918,1023,-208966,-50184,-5906,-9824,-10058,-3454,-214058,-56251,-6523,-9697,-8179,532,-126893,-25330,-4676,-7015,-7196,-1756,538495,128477,10907,3335,-1614,5334,easy
127454,78701,9075,36271,12091,14357,101603,15459,9158,15299,8379,5360,-89168,-9906,-221,17145,4904,6155,-95767,-7811,-7243,12622,-687,1995,-92559,-9913,9655,31160,2270,3730,-87316,-6637,1923,37650,1610,9350,494067,350479,-4529,6284,10462,23755,difficult
38254,21767,10277,23699,5385,6822,36629,8925,4375,26931,1771,4995,-28351,4166,-2260,-11314,4509,594,-30955,5843,8073,-877,7189,6485,-32017,10472,11911,15161,3698,4620,75203,17270,11922,5667,3354,1006,24245,26459,-138,-24796,-678,-3569,easy
89463,30553,9678,19785,3365,5006,570627,40464,27850,12945,8686,9389,-462929,-15485,-14367,-666,-5422,-5442,-454317,38469,-784,59362,-5363,-5710,-544446,-18692,-27637,-10065,-6957,-7398,-558410,-23336,-22115,-3937,-5250,3334,-385720,-30511,-25956,-10495,-3612,-6701,difficult
171412,115491,7510,4403,2470,3863,209287,82167,1127,2768,1063,2585,-153162,-76560,-893,-2524,-819,-2225,-120971,-54324,2735,1261,4062,-1049,-197976,-63438,881,519,1703,1072,333760,363974,15125,4613,1123,3856,-51028,-3034,14069,4304,967,4735,easy
68308,21873,8240,64540,15529,15302,104524,34459,14284,17755,9901,9428,-87028,-11384,-2274,127598,25180,26160,-79799,-24111,-2913,99587,14066,8558,-55784,-17958,-5392,37371,-4141,8350,-6007,-500,-6387,-16623,-4169,-7388,47537,-8977,-13255,-14010,-2797,-6308,difficult
41526,33493,19840,30489,14009,8034,329402,21470,13083,27758,6282,14229,-325761,6184,40320,32784,23904,1040,-322241,-9296,-5368,12172,5489,-94,-276990,28565,12870,5159,6401,-7528,-265029,38116,-2072,-10178,8477,-11694,-249359,-3454,-11963,-26282,-5637,-12697,easy
47998,25766,10875,32118,5463,4460,54916,20822,5629,24332,5701,4083,-36065,-13027,13651,66233,-689,1611,-49099,-10812,6732,9819,7738,1359,665,14814,7917,4527,1073,3028,17023,33125,-5026,-23322,-4588,-2385,32885,621,2957,-18329,-4722,-1727,difficult
32905,13442,14411,41965,8553,9233,65631,8001,4564,8208,2196,1895,-64403,-4185,-2501,26016,11241,9753,-54822,-1160,2234,36136,1125,2680,-61975,2625,-3589,-6349,6806,8103,46312,14879,15217,18618,4129,8516,-28741,15045,37876,94362,8482,7638,easy
16929,14661,11304,59533,8019,5769,63782,18607,7592,15219,5182,4133,-55010,18,13458,58434,9811,-110,-54621,-13604,11711,62159,3052,4568,-62621,-14625,-6786,1536,-1480,2597,-43955,8560,1038,7284,4482,-1141,-18060,-77,-862,92158,-1682,2265,difficult
115158,14048,3124,10142,3151,3989,262543,18996,9344,21606,3989,4350,-257232,-11437,-7878,-8574,906,3992,-253246,-11571,-6603,3405,-318,-650,34092,6715,-7675,-11607,-1418,1195,-39182,-3327,-5817,-20282,64,-2384,-221356,-5119,-3125,-20261,-3424,-3956,easy
432350,99436,20849,43089,6975,8763,239344,34680,20040,37486,24014,27824,-236950,-29319,1579,32586,-16859,-21821,-235425,-26444,-5075,36597,-20524,-17296,-233307,-27270,-5680,13495,-19436,-16865,548909,144845,-15537,-29023,-17747,-23801,1121805,261966,28757,-25642,-10631,-15521,difficult
102337,30786,7342,24938,8486,9094,14760,6960,12484,30377,7378,9537,-7530,-2646,296,33184,1896,7505,-7903,-1955,-2893,6004,-4646,-1469,100479,19763,-11660,-15142,15067,-2264,93719,50679,-9807,-29478,-6101,-6989,259121,53287,-1648,-21761,-677,1000,easy
396122,74847,23141,30823,13113,12668,803198,47815,25554,13545,9098,12225,1074294,256044,65198,47634,23062,33535,-790520,-24400,-20590,66173,7567,-3503,-744472,-25020,-18531,-7451,-806,-8771,-794437,-39203,-21480,-9214,-4120,-9440,-780244,-32260,-16661,-10751,-5629,-9606,difficult
71662,19434,9047,41608,10601,9143,105169,20324,6254,15495,7801,5904,-103042,-15143,-5119,58081,4979,3001,-100828,-15297,11828,35811,841,-878,-86513,-9362,3993,9821,-5282,2737,148376,46186,7338,20741,17229,14463,-25529,-10835,-4074,6109,-3767,-3127,easy
37808,31378,5022,26748,3542,9255,35124,25238,6523,17402,8354,10289,-24928,-13435,1939,43719,-1845,2967,-30015,-14750,-3909,-456,-4823,-804,-27514,-15588,-192,33618,-5088,9886,58533,58692,-5179,-14030,-4368,-8193,37346,15781,-166,-16122,-7937,-9027,difficult
39741,6361,6237,33247,4993,8934,71819,38409,6384,20719,3289,7399,-71696,-36842,6781,18033,2501,10675,-53203,-31062,-2544,8517,2759,-3659,-53076,-34557,3068,25155,1378,2534,17947,-27438,-3797,31119,4624,5141,-361,-30343,-4242,-20185,-2744,-7014,easy
71288,11491,6470,18574,12037,8699,52849,21720,23782,28937,6169,5350,-36256,-17141,-9029,-3897,3664,4029,-33305,-17590,-20903,4799,-950,4186,-49455,-8948,-17500,-7616,23622,3596,-6045,-607,-22179,-21610,7703,8260,217257,-6860,-16948,-23491,-4700,-3328,difficult
683834,70285,26703,47533,12293,8538,50803,14963,16576,44811,21111,14360,-47779,-4217,-4518,80852,-13111,-5375,-48329,-6660,-13061,22197,-14303,-8293,14224,17862,-4768,-37246,-15252,-11041,2325535,247083,79277,-21667,13599,4534,921506,22540,-6297,-30528,-15023,-8937,easy
71850,47135,15209,35988,5662,9585,228746,37210,5142,11918,3849,3653,-226513,-33791,14861,47295,2142,1525,-215919,-31209,3895,16293,727,5084,-221315,-24145,1829,41133,2493,4274,-224349,-30901,4364,8757,4149,10118,103614,169669,25386,6873,-448,8659,difficult
33358,16366,11760,25095,5812,9777,51282,13786,7350,29721,5168,5505,-48035,-7759,-1929,19549,-1222,2188,-46941,-6176,929,-6561,3253,3981,-45674,-7497,3129,-16445,-3224,7891,-33641,-1915,1958,-23319,1946,2817,84673,36248,17964,3644,2465,4484,easy
14921,8791,4895,50334,4703,9791,154079,27474,9922,17998,7122,3653,-144817,-18338,1335,24109,-1472,3640,-144169,-17558,-5622,102386,876,7460,-140615,-20816,-7008,9111,-3996,1244,-149476,-23206,-8435,7110,-3750,12023,-116713,-13498,-5404,18962,-3752,6324,difficult
276959,33466,6663,4685,4035,3150,480688,40234,11601,6588,7015,6326,419898,64689,-1511,-4237,-5916,-4265,-465742,-33282,-948,-3820,-2521,-1961,-463984,-16318,-9288,2783,-255,-1110,-292810,-27296,-7804,300,-1056,-3975,-216009,-21631,-5141,-4540,-5151,-4568,easy
8128,12694,7265,42341,7089,13534,56404,7181,1499,2137,1359,3082,-46190,4508,1738,36747,3040,18664,-49199,-1961,12172,51292,6552,7965,-42564,13507,2354,68700,12536,9094,-54273,5704,6991,34163,4451,5920,-49154,5805,5573,10117,2070,10617,difficult
113851,36519,4770,3347,2740,4494,265897,19614,7636,6444,2815,2406,44196,42065,-3271,-5414,-1323,-527,-251212,-13333,-5206,-5747,-274,-754,-264198,-9980,-4612,-3085,189,9621,-168532,41774,2366,-2666,230,684,-120486,24000,-3609,1427,803,1418,easy
313440,148297,21269,15591,5536,11022,299195,65971,8156,3576,1975,7295,241293,-32960,-2157,7374,-140,1239,-293879,-58512,-4284,-1807,421,7828,-199374,-34168,21221,974,1689,7224,-255601,-60551,-3225,-2344,-1491,-3768,578788,597819,54008,55876,17327,6111,difficult
137340,21252,8843,3937,3660,3555,1144668,220206,17580,19428,15891,7887,-1121214,-202918,-7083,-9374,-6732,-756,-1136801,-216454,-10939,-18038,-13151,-2288,-657749,-163214,6336,-14036,-12470,-4079,-1017389,-212928,-17062,-19183,-15727,-7565,-1103486,-199254,-14938,-16822,-13074,-6974,easy
166787,19801,6794,2475,1786,2994,279842,90250,27946,6181,9489,10104,-214453,-78314,-25577,-5657,-8587,-9473,203092,-28954,-6224,899,-6816,-3226,-262146,-84505,-27140,-4176,-8218,-6649,-38823,-83933,-25381,-5014,-7521,-8646,-252946,-76540,-21437,-4580,-7374,-7557,difficult
34002,17967,14652,33897,6479,6804,45482,24987,4748,3580,3607,4896,-23340,-16998,418,46328,5346,5425,-37427,-17708,16713,43138,3416,3839,-41746,-11933,16959,57457,3620,1386,-35614,-19157,2764,6985,1182,2102,80729,30695,12667,-2322,798,-3214,easy
63795,12845,8365,38869,4720,8086,32850,23489,6558,22949,5843,5094,-20218,-7824,-3701,7758,-1947,1780,-29929,-18258,6631,57119,-302,3560,-24306,-16963,-3728,45813,2125,4434,18779,-8676,7099,-10345,-1362,6597,210397,-1499,2734,-20743,-4130,-1413,difficult
48167,39763,12863,26446,13588,5904,1151516,78098,17196,22051,26386,15199,-1133212,-63100,-2323,38214,15780,-1554,-1146977,-70430,-13457,-4721,-16978,-8426,-1113711,46855,17056,27411,-16770,-12288,-1130742,-71571,-15542,-21625,-24161,-12162,-992102,-33427,-7400,-17302,-21863,-12043,easy
34935,7881,4424,50983,3244,10489,43192,16967,11623,21243,6808,4043,-35694,-8392,-5882,37863,-3776,9751,-31220,-15009,-6764,70959,-2121,8193,-25871,-5962,-8886,28521,-2766,16962,42304,-2616,-4252,32141,-3085,512,9196,-13450,-10209,-20785,-6074,-3188,difficult
244669,95552,12543,37411,9689,8598,42336,49515,7078,3242,1294,1647,889107,384068,29099,13677,8031,3653,-38943,-45615,11129,48915,10622,8314,-32900,-41230,-6301,67607,17008,9933,2814,-32334,-3922,40722,4359,12872,191589,-34706,-2682,-75,1954,-16,easy
84664,39932,7860,13236,4458,7285,259025,30617,4298,11733,2969,5725,-142028,-11504,-535,-5234,-1003,-3933,-251802,-18448,-2434,1609,1303,12350,-234564,30969,-3481,23506,-1112,826,-96519,23398,26815,-2763,10133,1604,-146891,22160,-2555,-9605,-1877,-3048,difficult
71780,19099,7854,45166,3686,7254,430795,56127,8223,8883,3891,6017,-425389,-49233,5031,36544,-1351,-780,-421752,-50815,2902,50646,497,-122,-426692,-39343,-4395,13789,-875,-1772,-378721,-45030,-5701,39474,302,3332,-142521,-718,320,40963,404,5527,easy
188478,69926,4101,40921,14807,12130,580843,14392,14134,16298,13885,5968,3656,296283,-2042,135197,27723,35196,-560183,-10983,-12839,27937,10830,8556,-394774,10370,-9895,-11986,-12179,-2999,-572431,-8294,-11901,-12743,-10417,-4390,-438094,-9706,-13489,-15289,-11346,-5551,difficult
97210,51181,7308,6829,9019,3894,115758,65909,8552,9170,6990,4380,-63284,-55836,-6058,-6793,-6484,-4144,72165,-18546,-7853,-6179,-5957,-3049,-88711,-40281,3946,5917,23849,4699,-62132,37767,7544,26,744,-411,49224,3255,-3797,-4678,-2008,473,easy
302323,70899,11774,26312,3496,5027,55114,43971,11552,44201,4948,5071,-42964,-30014,-6361,15707,-494,-980,-39130,-37987,-8060,-7434,-1308,6833,94728,-3738,-3018,-34105,-3291,-2166,1052308,199805,28406,-20761,1812,88,171105,6575,-9855,-42852,-3981,-3997,difficult
32233,8069,6633,33920,4654,6884,48827,44044,12958,15323,8419,8358,-47352,-39454,-8882,57642,-3890,-1588,-33608,-36061,163,36434,-1870,-3178,-39030,-42039,-12188,12581,-3552,-1921,11638,-26725,-4825,-1353,-2987,4917,25384,-35597,-5893,-12317,-6524,-5602,easy
75469,23571,5233,20519,4479,4555,37155,7724,4215,26620,10532,4902,-34340,3440,-1030,14325,-6954,60,-24768,7259,-163,-3246,-5082,-1117,-30686,2148,54,-2637,-2962,4123,138652,24082,4985,-17897,-7831,-2683,142710,42304,1242,-21051,-7436,-2117,difficult
155194,17780,5584,2866,1156,1775,222685,48404,27511,6494,4224,5344,-163435,-30072,-26870,-5300,-3441,-3757,-167332,-27534,-20685,-4302,-3507,-4076,-216020,-46563,-25814,-5496,-3342,-4191,-180228,-24559,-21418,-3113,-2587,-4112,389559,-24391,-14849,69,-2461,-1709,easy
12286,6668,12891,55632,10327,12242,11480,4087,30873,50019,5551,11123,3076,-1547,-14127,63994,17858,206,-6984,7229,-20777,-12860,5918,-4683,-7180,473,-27798,-33220,5563,3220,-1581,7075,-29257,2996,-2556,-1945,16701,-326,2048,7155,-2901,8795,difficult
109213,23171,11139,40849,4108,7676,153508,24383,6317,20672,3789,4668,-149431,-16874,5619,25735,1032,5071,-146426,-5569,345,39301,972,5416,-146452,-17361,4867,67433,1178,8023,188694,11346,4548,-14640,375,-1613,32141,22397,8731,-16944,-1964,-1859,easy
274769,48195,5023,3325,5341,3412,846539,301242,28442,7918,13287,7416,-698431,-270326,-24562,-2838,-9948,-6122,-837335,-286816,-24440,-5653,-11172,-2048,-289911,-215428,-20930,-3510,-3180,-3136,-289911,-215428,-20930,-3510,-3180,-3136,-743261,-277239,-26234,-7456,-12248,-5578,difficult
139504,29726,5513,5507,4863,3216,797283,104861,18891,10834,11792,3233,-473129,-52747,-14607,-4009,-6710,112,-730229,-99277,-18471,-8084,-10691,-1652,-734311,-99155,-16557,-7166,-5601,2920,-666752,-68140,-10647,-663,-1295,-738,-684476,-56358,-6608,-6711,-10347,-726,easy
557346,40942,10957,7991,6720,7638,494483,71304,10028,9155,7908,4688,2052559,-40530,-5721,-228,172,4301,-478374,-66527,-7767,-2866,-3783,3710,-465029,-15602,-6938,-5207,-5955,-3045,-306695,37038,28869,6537,9031,5161,-488147,-66188,-3797,-4057,-5403,4623,difficult
20716,32072,17811,57628,4418,9386,428354,38243,12572,18300,3804,7940,-420535,-12715,26302,143630,764,-765,-426823,-32546,8510,26878,212,-927,-423460,-30836,5949,19407,-2514,-822,-422037,-30887,-6372,18758,4486,16690,-345335,76131,-8195,-12032,124,-6946,easy
58744,17416,22858,23002,12766,11993,626484,51611,15497,22078,7748,9419,-621903,-43966,21733,7045,37322,12407,-618232,-33501,17938,7985,-3631,4924,-616055,-25429,594,14823,3707,4168,-417020,-24271,10273,-3978,-4952,523,-565491,-43807,-13734,-21255,-7357,-9150,difficult
156110,32491,3158,11357,2422,2943,874916,323980,104084,153835,15932,28817,-814384,-276036,-102179,-145686,-14005,-27438,-834936,-308815,-101334,-114517,-13771,-23170,-333279,-278198,-100483,-150532,-14786,-26742,-824293,-304072,-98935,-153579,-12790,-28216,-787138,-290322,-101700,-148075,-12199,-23804,easy
191219,35128,2591,2834,1867,1522,785494,72892,8795,24141,21084,12717,-354113,-25772,-5126,-21663,-17968,-10873,-748903,-70595,-5591,-21818,-19185,-10187,-777057,-66390,-8086,-23017,-19248,-11328,-525191,-30951,-5289,-16502,-18982,-11295,-566110,4888,-6929,-23536,-20700,-12292,difficult
164096,73237,11549,9617,3848,7101,206299,23672,2763,2231,2534,2365,-45151,44471,482,-857,-1008,-1190,-198466,-19541,-740,1954,682,4819,192292,209046,44742,32865,8463,17939,-60774,-20241,-1977,-1513,-1773,-1530,-98914,34088,1422,4480,208,3642,easy
116189,24608,10582,41650,6109,8318,93952,46252,12096,13282,5963,10688,-86729,-34961,-10275,57229,1849,3096,-90068,-41821,341,16908,1501,-5778,-91734,-27379,9791,58750,553,2402,-80467,-41981,578,17712,-721,-3088,460183,37921,-8005,-8757,-2453,-8481,difficult
286475,36291,12330,36454,4574,8472,7103,10181,7852,33109,9315,11138,-5205,780,-3114,12133,-7607,-6092,10208,234,4547,14305,-5987,-5105,3427,-3337,7455,-6943,-4984,-675,5703,-4917,-4444,-8031,-3524,-2617,1382726,137789,17945,5261,-1601,1161,easy
344168,108620,6689,7867,6211,10856,485392,46520,9638,25101,11035,10988,1105896,416245,10010,-499,11832,24007,-481984,-43732,-7594,-20806,-9769,-8472,-483987,-31844,-7885,-19924,-5638,-597,-417817,-3002,-5232,-23939,-9760,-9082,-428229,-27165,-4043,-21001,-10784,-6516,difficult
280472,22086,4883,7665,3979,3226,1159080,75092,25386,17012,18338,7649,-645441,-22077,-15240,7755,-9279,-1217,-1066228,-59173,-21101,-11746,-16090,-4724,-1086510,-63200,-23136,-15527,-16128,-7039,-440544,-48148,-19372,-11842,-13104,-3722,-1154319,-72431,-23664,-15373,-17192,-5413,easy
466959,43631,14084,5652,4181,4459,336478,56535,6296,5305,4673,1935,-283360,-29652,-2051,-5103,-4072,-1674,1447380,46779,26112,2477,6136,3549,-271341,-35145,10990,338,-1903,57,-331250,-48289,-3963,-4273,-4071,-863,90978,1789,7852,8298,1449,11552,difficult
65533,13615,6740,15097,4198,5241,31540,9900,5495,16277,13067,7813,-31138,-216,8424,22201,-8780,-2517,-27535,10839,-1321,1002,-4576,4097,-17307,-3243,160,-5098,-9501,-2825,99146,9020,631,-13404,-9847,-5787,146797,2176,-1669,-10600,-11643,-5826,easy
453202,71634,4703,7539,8347,5267,109944,17523,7947,10124,2268,1781,1060021,31901,-47,-5304,476,-802,-91011,1851,-6374,-7175,929,4477,-105805,-7422,-5271,-2982,2149,2745,674150,232860,-896,11218,27634,11818,178933,11364,-3632,-8683,-793,-809,difficult
77318,18522,3300,18066,2940,3262,7442,15411,7991,54168,5883,6735,-3856,3130,-1336,-29939,232,-2234,-3417,-1762,-4490,-5340,117,1008,314365,-6451,-5954,-45982,-5009,-5638,35432,32792,-4340,-45955,-4879,-4620,6855,-12153,-7333,-53292,-5177,-5882,easy
165564,67836,13819,24432,2621,4107,243419,22982,8078,3170,3766,3374,-232151,-9084,22391,79521,-2205,1483,493200,225842,2307,16918,-207,4855,-232426,-17967,-4133,-857,-3469,-2816,-225613,7272,4088,12313,1429,2092,-192284,18205,4051,-1587,-1271,-1951,difficult
163934,54795,10673,19498,3150,6336,98992,29434,2860,18472,3600,4434,-95620,-23552,-1533,3339,4333,2865,-14149,31430,9641,48653,-2388,7598,-55245,-17447,54,-17081,-3349,-3967,-79184,-13961,4450,-16270,-1003,-2291,568906,150334,26451,-13511,158,5307,easy
30878,11376,9418,33446,19039,7210,272473,84363,14659,32534,7708,11551,-206172,-60474,-2869,28825,57235,3943,-264940,-83549,9254,15951,706,-5121,-266309,-72865,-10417,7417,-656,-5889,-237847,-72411,-8148,-15852,6214,-4039,-232707,-75634,-14025,-31782,-6846,-10598,difficult
54975,20327,23483,20695,4408,6210,54867,15662,4796,26539,7351,5981,-49684,4679,97014,13394,-2998,-1636,-50097,-5491,-389,10398,-2143,-217,-46723,-10580,-3311,-19314,-1785,6354,5552,35649,3400,-8966,-1882,1350,141492,-931,-3277,-24734,-5907,-4708,easy
513567,87475,7404,6920,3776,3723,371808,82801,10031,4602,4716,4072,149828,-54368,-5794,-4249,-3051,-2271,-365518,-72030,-9578,-3904,-4214,-659,-79989,-16673,8815,6502,1526,-716,-126784,-43429,-6948,-3715,-2191,-2707,1131260,209870,371,16956,3230,4608,difficult
80309,19714,8762,32465,5408,8993,73547,34863,4418,21728,5288,6881,-68254,-30525,1055,15613,-3717,287,-61994,-24724,2218,11465,3805,2427,-33083,-7729,-263,-9706,-181,-2342,215699,8357,21013,55833,5003,16314,-18560,-21125,-2301,-19522,-4311,-6127,easy
621781,121612,31302,13704,16478,10712,124629,26138,3046,5201,5262,5834,779317,147822,6872,14506,8339,-2734,1363690,208981,112985,14444,23984,14449,-119169,-12627,558,-2750,-2392,-2630,545870,96869,21958,17369,29063,19727,-83947,36326,-1093,-1055,-2915,-4423,difficult
254265,20079,6528,27281,12272,10318,4204,8797,12487,46233,4484,6858,8499,3939,-9578,2776,4876,68,-298,-1772,-10716,-34323,6689,2518,21009,1292,-7365,-19423,12112,2013,227867,9162,-7726,-42866,-502,-4083,993226,43791,5588,-926,15764,16782,easy
205930,72217,9587,13266,8355,8255,81623,44270,17909,4502,10235,3329,7212,379,-16280,-1110,-9138,1353,-76260,-34004,-14484,-1530,-5814,-746,438964,155469,12905,47183,21589,25184,209896,31940,-7349,2678,-8266,-1859,41725,-14051,-16403,-3399,-7770,699,difficult
71119,24206,22643,48008,6256,7901,69505,21732,7077,18764,8559,2798,-62715,-5719,70228,65554,10917,7184,-66782,-7488,6707,26205,-4211,6073,-60910,-17219,1582,43990,-6284,6068,1999,5679,3057,6705,-4272,7576,196480,37119,-3745,3767,-7666,-1388,easy
30585,16460,2287,1307,1677,2847,544664,98027,24579,35032,16078,8977,-455222,-75009,-24224,-33681,-15554,-8497,-535794,-93537,-21004,-34060,-15134,-7213,-541215,-81929,-23735,-34240,-14105,-2232,-517410,-78681,-23409,-32785,-12850,-6843,-520754,-78677,-19087,-33861,-14362,-5863,difficult
45337,42167,10523,29009,5420,6355,178232,63707,17581,11039,10611,6290,-164516,-31989,-2122,62351,-4539,-459,-172401,-61560,-5153,20664,-2964,-780,-133032,-41242,-9061,11937,-5132,4135,-20775,80160,-3611,-1107,-6570,-1633,-173750,-53071,-15343,-3996,-6751,-938,easy
