delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,state
1273983,72378,32930,42062,28868,41403,208941,126941,37049,4167,5757,18928,1749984,6451,18698,79193,46014,53136,-163745,-92501,-34023,-3155,-4071,-16158,1608888,-77640,2969,37648,27391,30447,difficult
134315,29488,22468,12262,12369,23343,630361,42773,3293,7465,3647,9661,-347604,-3664,36214,-4308,7725,4493,-527027,-28297,1736,3980,-327,616,-613506,-7893,19576,14718,18768,35938,easy
69640,39358,10682,7195,6493,41487,718617,34846,23818,20430,12049,14302,-563386,37505,5069,-4578,1954,89508,-673521,714,-22821,-15958,-9959,-711,-710023,-24682,-21657,-19169,-8663,-7242,difficult
41852,12315,2545,1918,6071,27325,572125,50220,14848,15090,5926,7397,-558011,-48424,-11890,-13689,-5127,23634,-562622,-38871,-12478,-11590,9261,33457,-470187,-26420,-12541,-14237,-3700,2694,easy
1200585,218897,43504,10811,19551,23536,312064,32688,9511,6876,10276,9271,112632,172481,107567,-2276,22815,34444,2854519,407984,-9,18647,8848,5297,-301587,-21839,-5578,-4567,-3837,3053,difficult
47228,25857,7235,12179,11217,50009,570472,41406,20132,12873,9142,17415,-549589,-3562,-4559,-4918,16813,65810,-478458,-7548,-15275,13298,-2637,31504,-541685,-35537,-18857,-10461,-7952,469,easy
604710,54659,5739,5772,12045,19099,709194,207860,57378,33442,15542,22557,-2033,-96309,-53889,-23767,2693,9614,-619764,-194850,-53456,-29490,-12611,-12800,308346,-168443,-47572,-29752,-574,-7187,difficult
722188,54778,40971,34342,30129,33824,858631,155863,48501,35811,18978,27306,-657387,-49178,-21619,-14724,-1775,15886,906423,-110826,-32099,-23915,-8828,-18001,-658365,-143251,31129,34231,44056,21668,easy
339802,20265,10745,10600,16962,57211,489975,126011,12314,12615,15361,10270,-285317,-101657,-11939,11678,28523,135617,306326,-105647,15684,-6019,-12487,866,-471528,-109935,-8452,-11705,-11232,4340,difficult
237077,9644,8795,4482,8332,13421,419886,50040,17604,3433,4258,10050,-410332,-45224,-9411,-1467,-1133,-1642,-328749,-39508,-9833,-862,5793,-3075,190655,-36455,-7184,5477,7561,14830,easy
228249,47941,27100,19689,14212,32151,99544,102063,5759,3849,8499,25705,406206,-78730,3418,13931,5397,11238,69571,-3651,51256,8455,-262,7388,-89663,-79985,9348,25133,12004,712,difficult
601943,206556,13976,24135,26782,47540,1431443,199945,26140,28678,29111,45742,-961456,147666,-4464,1869,7681,29657,-1419035,-196493,-24969,-24002,-20040,-4828,-108009,68660,-7060,8505,5371,-19434,easy
12751,16493,6189,5981,9035,15042,771995,98973,34910,28035,2912,12111,-769831,-93887,-31625,-23205,10600,22928,-765150,-72952,-21092,-26078,5514,-6095,-742752,-80601,-33446,-16879,2256,-8041,difficult
134899,34972,11696,9592,6082,14450,776186,170358,40380,39093,26905,40835,-480835,-92662,-13622,-32975,-22157,-29977,-767812,-155236,-34144,-20519,-18664,-15917,-675215,-158259,-38286,-35010,-21648,-33262,easy
909089,153784,16140,32199,19660,24408,143262,141467,20179,17707,20158,21936,178938,75224,8656,11748,-11859,-12311,1912216,85537,-1867,45654,25006,6207,206328,-123810,-18907,-13927,-14641,13520,difficult
501224,64842,11250,27643,19983,38005,631756,130806,9148,7522,5107,26116,295896,-8076,15488,37752,40391,27827,-173681,-86249,-1777,13832,3033,27792,-513810,-103568,-7405,8779,1204,-19952,easy
13042,15279,9331,5323,12693,40498,1372136,165489,24563,19486,23221,43787,-1370562,-159240,-21696,-10106,-18139,2071,-1356487,-152356,-20033,-17505,3544,7835,-1350232,-139033,-3967,-14879,-16990,-19773,difficult
55325,58159,24652,16715,18385,56658,653714,26575,15233,14615,9979,13756,-612910,96441,1473,-10530,9559,51891,-641434,-13366,30421,16884,8246,81686,-540824,11677,-3636,-54,7413,-4872,easy
97192,16251,14650,10117,5111,38115,314577,41892,14919,7457,7594,13772,-42197,-24510,4920,5366,-5118,-3587,-308499,-19636,-5321,2555,-699,43157,-301460,-32776,-407,59,-1631,33459,difficult
631266,105301,13946,8473,7907,21845,649380,48397,17982,12374,12539,20863,308843,-38827,-12068,-5935,-10708,-12110,-13062,197076,10689,-1489,2630,-6674,-350124,12464,-10730,-4279,-5818,21731,easy
149212,42676,7507,7376,10272,17915,90854,14503,4371,11030,7078,12801,222412,88222,-1137,-6493,-3223,-3182,16766,2652,3265,-7318,914,-2792,-64105,-6354,7279,2849,11891,21315,difficult
195522,21645,13767,6746,11345,19630,545954,66870,15663,27432,10296,64779,-375115,-49225,11691,-24901,-6352,-57510,-203914,-22652,-2174,-10689,18910,-14180,-472267,-63799,-15204,-26468,-9410,-63757,easy
55863,36383,15389,14046,9242,14301,262201,63557,11313,8515,6276,5119,-196244,-56327,-7010,-1850,-3134,-2784,-231340,-38836,-1434,1709,9448,12014,-191429,13640,20673,16734,2585,18316,difficult
330858,72200,15225,5547,14216,6494,397776,134453,13982,24462,4896,15194,-218302,-99021,-2290,-18465,3940,-4868,300883,24449,13985,-15207,12546,-10361,-283335,-112186,-7966,-23072,11475,-10871,easy
98939,34470,10137,10893,5032,3198,137847,47345,10739,5804,4895,8631,-26223,-23665,-5275,-1172,-4274,-7259,-101347,-29929,-2122,2589,3804,-4828,10846,14968,5590,13850,881,-4211,difficult
496531,68822,18736,12105,5651,7434,75337,17397,3558,5708,7022,30643,174184,149552,44723,24146,2466,-18766,1143292,14892,2707,-1218,-1859,-27221,-53894,-10169,-1896,-3738,-4721,-23640,easy
43641,7896,9909,13419,9753,29386,893101,317210,131470,28201,24178,15735,-880871,-314380,-114356,-11725,-11568,24158,-806059,-309550,-128565,-26086,-16675,-6580,-861449,-304012,-121762,-6536,-15033,23375,difficult
66005,9771,2214,3094,1977,4107,229275,93718,22223,17827,26002,25023,-130401,-90378,-19076,-16579,-24629,-22415,-134885,-73518,-20714,-16719,-23863,-23463,-224524,-87944,-20238,-10901,-23583,-16869,easy
35846,25196,14556,6592,13814,35898,66809,24568,25224,17546,11466,35423,22396,20712,-19979,-16189,-3550,-25414,-54532,-17843,-17009,-7450,5750,19364,-60753,-986,4984,-9223,4843,7475,difficult
67183,45543,13911,9745,7517,23722,267603,127355,45228,8237,20193,46439,-216830,-91654,-36751,4110,-11742,-36776,-118318,-32622,-12373,7254,-11480,6777,-266112,-121161,-44827,-6839,-14806,-38151,easy
128293,46796,9696,6457,10305,5706,316193,24757,14286,7790,5388,7316,-165776,56815,13142,3722,19195,5009,-227025,-19011,-13930,-4759,-4179,-6693,-170900,28312,-12981,-2961,-264,-3145,difficult
7288,29327,17275,19306,16512,19363,689294,17998,3954,4646,2912,3767,-684425,-7258,-6,2223,3845,14464,-684905,13324,14385,19155,15739,13579,-676689,27920,25585,22601,21216,18746,easy
150087,37888,7003,9159,6828,19107,225231,105842,17429,10240,19854,28370,-138155,-101186,-15889,-9244,-18497,-25241,-164518,-73153,-7121,11069,-6204,18384,77241,-29524,-8269,-5069,-14377,-20931,difficult
22320,18133,14847,9485,12738,16203,170618,19859,11366,3432,2598,8179,-146579,-11307,-8436,9486,5618,16732,-137985,22686,26922,1761,23967,8902,-160331,-16556,-8042,6911,835,-1561,easy
490353,46961,4240,11785,2821,13098,352102,31795,10315,18637,22616,13334,461857,88061,-4794,-10961,-20486,-5302,192519,-14718,-6568,5912,-16783,16158,-239623,-27846,-6864,-15508,-22116,-11564,difficult
138534,55934,3977,14064,19347,17129,1187486,367195,43328,28627,26224,28876,-850059,-238311,-36452,-17526,11351,-4928,-1186291,-365740,-42508,-22340,-23459,-23498,-1110505,-329731,-39093,-3823,-8522,-6816,easy
29383,6546,7799,20752,8973,12519,302578,38805,8779,6864,22469,19149,-286658,-35055,-5652,-5059,-21708,-5427,-235959,-32834,-6077,-4137,-19712,-17788,-296967,-28887,8789,50860,931,3325,difficult
123168,14834,4569,2959,7138,16255,120256,75596,20101,14544,10153,13445,-112016,-64095,-13966,-11528,-2379,19222,-66145,-57234,-15160,-11715,-3725,-5320,186896,-60957,-17471,-11511,-2942,-5473,easy
540662,126776,20053,7181,9639,4272,819854,231116,30470,36043,16829,15961,-719223,-49493,-22297,-30878,-11809,-12857,506905,-111809,-2905,-23083,4329,-10244,-625257,-151717,-6049,-32625,-14089,-11966,difficult
101087,46641,11153,5153,11547,10263,668976,114274,19586,10366,6851,19592,-505800,-103792,-18573,-8585,-6594,-14269,-539028,4479,-6549,-910,1654,-8958,-658838,-103587,-177,-6144,19027,-4760,easy
78005,18496,9806,14513,9663,26256,356176,123152,13562,21226,7197,43901,-326308,-121603,7648,12106,6405,16325,-237976,-96337,-8569,-18974,-1091,-34177,-270230,-96028,-10347,-13270,2085,-35084,difficult
468767,96810,32701,29590,18552,19738,103820,20854,10423,7141,7021,19386,794330,184220,-8150,12262,9902,-8585,307869,61690,81734,54766,22453,16118,-7359,-18042,-6751,320,2239,-6477,easy
337587,28575,8264,6249,12648,16293,334035,18222,6231,7928,5558,9751,-331131,-2028,-1709,3568,2842,22588,-330416,-9978,-3311,-1308,15778,-3224,672204,43064,11120,-7298,2649,262,difficult
50535,51389,11175,4070,5171,11563,264710,51576,8522,6570,6746,10029,-259518,-45531,-1675,-2085,-5990,1592,-202135,80172,16318,-3138,1911,4212,-180871,-35202,-6683,-2276,-647,-1203,easy
65034,88032,10038,18422,14121,20359,26048,8037,5569,2339,3332,3777,-6755,-814,-3328,422,2448,16349,135356,212401,6461,33662,24060,13234,-11644,28398,10274,14164,5858,20162,difficult
973103,182023,26831,5922,28006,48611,476596,130742,34021,25833,12575,47885,2334531,391352,29509,-18783,34724,22540,-397074,-111460,-28718,-18699,8711,-3359,-447935,-126050,-22360,-22251,2857,-17004,easy
332765,39443,6107,4964,9764,29254,947923,296636,57591,95702,25871,26409,-45234,-223584,-46913,-85675,-17558,-15534,-856074,-254166,-54840,-92677,-19451,10172,-944166,-293828,-52698,-93861,-11312,13896,difficult
14847,12831,3152,6388,9172,27345,164678,55151,10132,16294,16441,25299,-159995,-52962,-7552,-13235,-5090,29833,-156710,-52935,-5860,-3093,-2930,-12053,-132789,-21062,-7528,-13391,-13788,-11643,easy
67108,12551,10586,5677,14808,34411,876369,165048,65975,12396,13095,37098,-708539,-143194,-41962,-7561,-3054,-26298,-872681,-159285,-60193,-8129,-1480,24856,-846564,-155012,-64011,-4468,9674,-6619,difficult
590230,56704,6872,12410,8526,44681,1198743,107645,54192,31663,7783,26917,401977,-49582,-47370,-15764,2903,-12173,-1124151,-78535,-48742,-29534,-6111,-23534,-1103365,-24705,-45847,-12461,5436,88999,easy
78415,19957,4963,6032,5075,8326,234398,51768,17602,7080,5761,6010,-173195,-21174,-12778,-4193,-4069,-4368,-170273,-48461,-13854,-245,-2054,4495,-124482,-25797,-11285,1294,4065,6821,difficult
427808,51542,7987,11917,8866,19585,491153,82247,36616,28933,16296,29248,-167924,-13440,-26347,-18981,-12863,-9634,452365,-1876,-28447,-18138,-838,-15856,-474475,-76798,-31094,-13930,-8589,-3498,easy
1266985,137350,21920,25707,13323,63627,423240,8768,2921,3512,4106,12060,267294,227529,33457,31187,10306,33978,1417030,49562,9914,110,2204,61596,846912,108656,13625,35288,15142,59126,difficult
279108,54279,16929,23595,8593,45162,1021589,80505,21344,6519,15133,11129,-317324,64452,6386,413,708,80721,-995431,-66199,-10859,35985,-8831,20368,-914687,-76930,-8772,14830,-11496,1009,easy
622577,29488,21905,11544,14119,29250,256634,126316,22348,6139,9925,15284,179817,-110522,-18895,-367,-6806,271,1163328,-72895,34936,20456,11360,13411,-245315,-107067,-17369,-3873,8028,28217,difficult
144390,49939,16031,11030,21707,17798,765886,81475,11499,17210,28186,47877,-398645,-24674,-2915,-4593,-14017,-39828,-717316,-1523,9488,-5955,-1407,-32312,-748528,-68410,7022,-7992,-4012,-18098,easy
117567,40700,5643,6371,6210,7559,474490,27132,15250,7720,3660,8601,-410938,-18083,-10510,-6226,-2885,-5624,-195740,84798,-3461,3739,11938,3892,-464091,-26011,-14849,-1560,-1402,-1395,difficult
101277,18738,14510,9691,10722,10283,367006,20010,12373,4389,5021,5418,-260342,-7887,-11071,3863,-505,-1297,-285770,-715,2389,2821,1454,2630,-251076,4786,15093,9222,16153,13261,easy
819401,137347,27633,12221,10869,16109,342702,72560,16695,7129,12991,9776,-248198,-52563,-16014,-408,-8817,-6709,1772148,277446,43342,17046,6763,23192,-93853,-30522,5485,-1363,-4311,2516,difficult
105786,29269,11292,5400,9163,24084,473599,184098,16585,7697,12892,18070,-360662,-128093,12935,-3517,-7728,-9444,-422023,-176523,-16207,565,-7337,-3082,-320753,-159870,-12606,-3939,3877,30568,easy
311706,20155,11805,6966,10116,13690,901882,70838,21673,7331,13453,14852,-441683,-44688,-6568,-1794,-6855,-9045,-441683,-44688,-6568,-1794,-6855,-9045,-887161,-62672,-16467,2492,3700,14603,difficult
351237,113430,14136,15055,8249,8229,938885,63778,48646,27395,10393,21866,-701564,135761,-32867,-23156,-616,-13498,-257724,24945,-30899,-14904,-1785,-15729,-803655,-11750,-39765,1039,-4031,-11684,easy
97538,23483,7166,6930,23347,29715,679236,100937,38319,10383,22296,23756,-398777,-54877,-36670,-4520,-19038,-8003,-673659,-93038,-29726,-4047,12041,14019,-672659,-84446,-27064,-1792,10149,11861,difficult
13702,8465,7792,5629,11841,18916,545411,37380,5806,7103,6034,3811,-520971,-36305,6145,45,-1034,-1592,-535745,-33223,-2119,-5483,13473,36206,-538412,-17218,1932,1016,4983,10701,easy
352210,37262,10243,5541,5846,27247,250553,34172,10077,5122,6735,8012,-190568,4193,-8650,-2467,-5820,-5682,729337,10464,5814,2642,-2103,-3444,-233797,-5388,3335,1081,5255,66831,difficult
