delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,lowgamma_ave,midgamma_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,lowgamma_base_ave,midgamma_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,lowgamma_c3,midgamma_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,lowgamma_c4,midgamma_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,lowgamma_c5,midgamma_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,lowgamma_c6,midgamma_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,lowgamma_c7,midgamma_c7,state
135664,26555,7068,7540,3367,3523,1293,1072,842577,43409,15901,15213,9550,10112,2877,3124,-826688,-31111,-12693,-6784,-1745,-2369,527,-960,-732493,-38146,-10982,-4742,-7912,-5568,-2037,-2510,-604334,34314,-10618,-6698,-7362,-7238,-2195,-2161,-538449,-20439,3617,-9156,-8259,-9601,-2438,-2456,-832602,-28887,-13490,-10983,-5636,-8169,-1779,-2173,difficult
48775,24726,14141,15291,6793,14627,14801,7452,760640,96488,27451,20415,13220,19866,43570,14124,-755187,-87521,-20146,-10350,-9764,-4615,-10457,4513,-642663,-71922,-21605,-7309,-9492,-15284,-40720,-12688,-720646,-59748,-5433,2353,1574,1875,-36683,-11009,-682851,-45025,5043,-4908,-4780,-2906,-34908,-6020,-757977,-94593,-24410,-5408,-9674,-5263,-21077,-8154,easy
769476,72973,18350,12328,9932,9680,3868,2442,698352,70792,20466,13902,25227,15362,6866,1938,-642547,-54028,-19825,-12607,-23145,-13674,-6056,-1370,927045,-48986,-4072,-10567,-23918,-8152,-3276,-14,731044,164195,23237,20317,-1838,9600,-1151,-226,-106951,-8116,5289,4262,-9797,-6063,-551,3573,-552969,-42160,-15210,-9275,-17777,-10119,-3955,555,difficult
60613,29999,7862,6505,12310,9926,7307,3785,86432,9943,13481,12036,16834,7896,11103,4186,-80351,-3441,-11589,-8934,-13249,-4153,-7489,-2408,-74606,33604,-4814,1446,22635,122,-3657,2293,-65505,11194,8376,-7269,-6898,3975,-3542,1445,159349,13485,-11800,-7899,-16475,-5523,-9340,-2987,-67983,45439,-8267,-4997,-8633,15729,5048,-347,easy
143194,38341,8475,4789,9240,7109,6401,3968,20812,8936,1718,3893,4300,6621,5551,5091,44964,14248,5043,372,-503,-2925,3878,-2764,562731,74397,10103,2033,22299,8303,3912,181,30680,59135,13486,-447,-2490,-3448,-3911,-3082,-7163,290,5368,-79,-169,-888,-3011,-1968,-19302,-1045,-217,2600,5563,1400,3382,2016,difficult
181217,42638,14430,7562,9234,11685,9946,3984,67866,74603,23809,21193,3643,10764,6561,5805,-14621,-11285,-6735,-2803,2631,-1889,-3374,-2957,-6129,-62074,-12977,-20187,-1544,-8482,-5609,-4951,108373,-18120,-12995,-15978,-1348,-8831,-2836,-3878,-48005,-58737,-19608,-14825,15079,10995,8724,-381,527139,-9607,5421,-14361,13135,12813,20018,3060,easy
17432,12354,5175,4134,3294,10436,5148,3870,75375,29354,8701,9143,12613,11656,14763,5107,-71499,-17787,313,-4763,-11152,2522,-3691,-1696,-73940,-23353,-1703,-68,-8571,9711,-7856,3877,-44329,-11757,-3892,-7674,-8752,-4243,-9844,-1590,-62119,-10177,-4632,-7884,-11780,-6975,-13283,-3357,-37829,-21927,-7715,-4654,-6342,-7117,-13401,-3417,difficult
510315,87584,16160,11731,12622,11581,6756,3995,368677,118341,9175,6527,7687,4733,6932,5754,1033528,99615,33702,22056,5926,9400,4046,-3003,307080,-26855,-2674,-4437,13206,-121,-911,-1408,-312745,-94771,-6667,-4347,-5105,-1666,-5584,-5015,-333319,-100014,-6597,1934,5964,11299,1078,844,13647,-31758,17162,10814,4683,15327,490,-215,easy
309302,61526,25606,11366,9086,15650,8063,4846,118900,34039,3197,2341,3432,4791,4339,1939,519157,110378,54782,17897,15746,24865,4671,3841,-38189,38183,43656,9320,6459,3506,5177,5683,71483,-13548,3566,5247,-82,-1926,-3116,858,-91891,-8268,1752,556,-409,-2531,-2879,-701,491450,10690,8289,12105,6557,30383,14768,4854,difficult
188079,32661,21950,12688,12021,9310,4510,4522,595648,18503,10865,14664,6961,7709,5267,5224,-593382,-13073,-5297,9547,3291,3440,-893,370,-21857,67395,73702,-2930,15507,10807,4198,925,-450028,23602,-939,-1375,-671,-4537,-3728,-3667,-381394,3490,-5003,-3583,2932,3673,477,2633,-591186,-10624,-7036,-11539,4243,-5376,-3841,-3773,easy
263870,32740,11024,12092,5767,6096,3553,3802,62797,12506,6710,2870,2857,3439,2140,1529,1193141,55145,16984,18789,6934,3111,1624,1943,-37788,27989,3859,7017,6014,2851,3809,7378,-49745,33093,6466,18631,3252,11424,3874,1352,-40070,-6348,-5431,3748,29,-2064,-1293,-173,-60174,-8711,-306,-2074,-1678,-2036,-950,866,difficult
52314,34606,16129,12044,10601,7972,7559,5011,278057,20369,6695,6675,6754,5626,3443,2622,-266673,-503,3391,4130,2496,2776,1543,2244,-254574,-15165,-4761,-2907,-3127,-2405,-1424,-1722,-266073,-14720,-4939,-1692,-3658,-3015,-1258,-1060,-94038,98094,57079,30081,9359,3280,14288,10621,-247359,3477,-3602,-2765,14165,11093,7431,1863,easy
67680,26868,3855,9072,4808,9104,3230,3385,36762,17775,3798,7004,8325,9678,6628,2934,42865,10572,-615,14585,4061,6792,1754,802,25609,41062,-483,-3098,-5207,855,-3091,2693,-13539,6682,2590,10654,-3456,143,-4583,816,102902,-11520,49,-6113,-6449,-3972,-5789,-937,-3245,-1333,-1254,-5687,-6534,-6686,-5279,-1118,difficult
503501,74179,14298,14073,11254,3962,4323,3495,185044,46284,12181,7746,7302,8774,6485,2942,1173772,155528,23517,-1503,11112,-5616,881,-1431,-146524,-22620,-5863,-835,-5567,-7255,-5791,-2331,-129139,-29188,-5215,-3114,-3926,-6810,-5756,-2299,556846,7130,-3595,16684,1332,-5333,-4047,-1135,137331,28626,1739,20401,16810,952,3903,9963,easy
762901,42389,22540,17446,6781,4769,2150,1629,222680,25148,7156,5781,3669,3424,3409,1847,-211075,-16577,279,-1605,-697,-1719,-2233,-1179,3252083,62389,41546,45720,8658,5019,-745,581,-86422,-13787,-4829,-4181,-239,-391,-2645,-256,-145948,-1709,-5274,8845,5112,-1709,-1655,-1118,-107534,55888,45196,9546,2727,5527,981,884,difficult
328986,62596,36641,9958,12771,8962,4754,3435,426505,24911,6969,3107,3846,2337,2444,1541,-364293,-17563,4858,5741,10062,11109,625,2796,-329615,23248,2277,1616,2330,274,-1281,135,-86624,50522,23941,6031,9701,8219,4192,2049,240358,110359,64163,8139,9154,5728,4218,2248,52579,21857,53120,12730,13377,7796,3794,2241,easy
490218,36770,8041,7045,9892,6131,5734,5756,257891,55624,14396,14931,10826,19947,10964,8290,-242278,-31778,-9852,1290,9672,-8707,2929,5560,-184873,-29202,-3070,-12722,-7476,-14301,-8463,-6901,-231962,-42025,-13031,-12209,-8011,-18250,-9684,-6823,-236504,-15737,-3522,-5625,-4029,-10611,-5287,-1148,2057251,24471,-2299,-10163,5174,-17213,-5647,-3359,difficult
190227,42099,9764,8798,6189,7292,1845,1351,154242,48110,11995,8496,10150,14275,4755,3949,645051,113693,29923,25973,2180,5050,-1734,-2704,-35061,-36599,-11444,-4401,-4241,-11897,-3916,-3698,-133670,-20393,-7671,-7134,-7805,-12202,-3559,-3055,-150601,-45278,-10863,-7543,-8610,-12770,-3675,-1883,-145795,-41479,-11101,-5386,-1331,-3096,-1664,-1651,easy
770665,60505,15399,15502,7956,6315,1564,1449,147416,27334,2348,7715,2707,4704,3356,1489,417279,114557,4094,-2,6401,-127,-2049,-908,2665750,39445,47942,32147,13294,8126,-688,2733,-21565,-8181,-976,-4802,-961,-3558,-3003,-1190,32777,9155,6855,12349,1855,-1186,-1989,-790,22004,10880,7342,-758,5658,4800,-1230,-44,difficult
334318,69213,18385,12178,11964,6216,1572,946,558457,44845,39182,11680,10682,7719,5351,2576,-467213,-40134,-36594,-6013,-7233,-4858,-4841,-2149,-419669,24959,-25616,1750,1035,318,-2913,-1432,-497871,-40562,-34184,-8199,-8724,-4850,-4708,-2147,-431757,81121,-37169,-4496,-1721,-4373,-4682,-1543,695815,96456,29579,19447,23054,6249,-1750,-881,easy
246548,40178,11938,16087,8918,9309,3816,4003,404240,51459,28113,11116,10328,12715,6719,5280,619905,46756,-2795,22162,1155,-795,-4393,-494,-347793,11208,-20148,17604,4242,6946,-3093,-1176,-281805,-44188,-18219,-8513,-9634,-8751,-5117,-4269,-392338,-29048,-20450,-5270,-5304,-10290,-3949,-3478,-386427,-41134,-19261,-1130,2492,-4142,2039,3032,difficult
55430,32330,5411,4311,3768,3890,1061,966,250270,23327,4444,8069,7426,5457,10568,4495,-163733,10323,1024,2846,-3557,3334,-8863,-3995,-179931,10656,3240,-1989,1597,-1037,-9651,-3889,-205580,11992,3555,-5125,-6193,-2839,-9457,-3587,-176482,33866,1079,-7312,-4044,-4026,-9531,-3027,-248474,-21824,-4064,-7211,-6093,-3269,-10031,-3148,easy
83189,47585,6972,8191,6361,6602,3669,2203,502948,84188,11077,22990,9315,8221,7944,6161,-339661,71021,2268,-13347,-2076,-2367,-6124,-5354,-368045,-67996,-6807,-16279,-2633,-6073,-5869,-4655,-496515,-63950,-10051,-17705,-721,6998,-491,-2082,-481771,-53372,1335,-7484,-1365,-1554,-2472,-2815,-412802,-68720,-7270,-19181,-7973,-5101,-6417,-4882,difficult
426268,22554,4504,6053,2623,6253,2794,3367,159023,13287,5148,4743,4224,3743,2606,1353,-105712,4500,-3427,-3101,-2551,-2014,-2236,-681,1587027,42643,9075,10926,613,8763,5086,9046,-101365,4426,-2967,-4294,-2240,-3095,-2245,-996,-58652,-5466,-4300,139,-2096,-755,-1783,203,14928,234,-1603,2882,-1732,9652,2119,2496,easy
130307,27555,4745,6038,14578,8199,4469,5390,52000,11155,5039,6566,10148,5014,5058,6179,101956,-3715,-4239,-6113,-9118,-4449,-4576,-5789,-40896,497,8323,10151,10301,6881,-1655,646,-23322,-4093,-4822,-4460,-7474,-1734,-3360,-5090,399353,93502,2681,2162,15933,7631,4142,4174,-45558,-4190,-3415,-4382,12507,7597,2506,2116,difficult
110920,21504,7202,10891,4802,7470,2654,3517,41227,19291,4321,5929,3302,8091,5155,2969,140257,22627,-2520,16958,-499,-3227,-4099,-645,-25627,-13068,18079,2915,2810,4404,-1665,1735,193864,-11855,-3009,1070,2260,-3620,-3708,-2073,68675,19792,4456,8629,4572,4981,831,5359,-28706,-6431,-2602,-4763,-1641,-5644,-3863,-1634,easy
872229,80195,20116,14264,9656,9254,4758,1637,654768,94844,31720,14832,9620,10146,6346,4251,295511,-16078,-28598,-11828,-3514,-7158,-3065,-2462,316567,-37145,-26312,7225,1679,4503,-1798,-2182,-588561,-87007,-29983,-12595,-8411,-9096,-5287,-4001,-40966,-48584,-23503,3320,-1431,-3399,-1213,-2630,1104755,115571,50378,11036,11857,10690,3424,-1797,difficult
111700,29969,14460,23316,10605,5569,2704,2923,75714,45987,10172,6768,5129,8408,4042,4735,-64132,-42160,-6209,-810,169,-6318,-303,-3869,292579,-10054,42774,84250,31407,7423,-1360,4530,-13206,-4980,-7797,4310,-1194,-5356,-1590,-3837,18161,-311,-7252,-1010,-1889,-5336,-436,-3161,-53474,-22585,-76,-4002,-1112,-4608,-3003,-2722,easy
45298,32668,4305,3587,6731,6413,1749,2135,49283,37754,12167,8943,2432,5270,1649,2165,-16589,778,-7310,-6031,5179,12585,1452,3329,10177,-16520,-11121,-7994,11990,-2950,-1125,-1580,14246,39087,1089,-804,605,4415,2919,1411,-44584,-35697,-10571,-5819,5588,-4196,-1397,-1348,16825,-13080,-11399,-6133,-1869,-4140,-1348,-1960,difficult
1434533,151709,12072,17376,12481,9916,5463,2062,517386,47780,19985,26015,26204,7945,5718,1984,2921081,412482,4365,-3120,2467,21148,11041,2717,1973708,20603,-8585,-10486,-20584,-335,-3203,-787,206982,9038,-3596,7430,-14722,-1713,-1631,432,-296170,599,-12858,-18562,-13279,-4688,-4568,-1197,-219864,76921,-18890,-18457,-22498,-4555,-2912,-773,easy
635238,82810,10435,12159,10554,6700,2916,1503,1304580,129563,23493,20074,18861,21625,9936,4292,-915854,108196,-10359,-1972,177,-23,-1360,-1539,-1067128,-49419,-12234,-11102,-14224,-18466,-8526,-3526,-483508,-92624,-17983,-5094,-7276,-17616,-7694,-1747,-1119215,-105642,-16641,-11276,-6815,-19477,-8296,-3516,238993,-94274,-8075,-10129,-13397,-19044,-9225,-3617,difficult
64046,17210,10218,1512,4087,5576,1640,1347,320672,74816,10027,8485,8881,9738,5637,3918,-277217,-73238,-5795,-6217,-6958,-6838,-4662,-3022,-304558,-61374,-980,-5784,-4894,-3975,-3726,-2803,-289260,-49883,19723,-6792,2357,5390,-1654,-155,-112264,-32393,-3739,-8252,-6803,-6531,-4723,-3166,-299832,-71141,-8254,-7821,-7671,-8856,-5221,-3707,easy
75509,41492,4089,6927,3252,2877,1612,852,90360,29002,7342,5940,2694,2816,3245,1268,-12995,2615,-5791,-2632,-310,-185,-1684,-321,54891,10216,-1033,13870,446,11,-754,-208,-82860,-25817,-4032,-1932,2735,51,-2601,-610,-55990,3700,-2860,-4380,-3,-501,-1393,-687,22698,71736,-2547,7,-78,929,-1732,-252,difficult
61475,16892,12439,14223,9942,8150,3018,3582,59063,26434,24064,7906,15311,15972,4718,4250,-7670,-16771,-22760,-7099,-14787,-14715,-4053,-4045,-41840,-13866,-10928,14929,6740,-1435,-62,2855,-43434,-14257,-12009,15125,-10257,-7541,-2097,-956,161863,1707,-4644,10989,4918,-4981,70,1106,-56860,-4522,-7785,-2360,-13459,-10436,-2359,-2298,easy
51026,10382,4076,6099,4727,9741,7570,5181,777068,233751,12993,18774,16920,26972,19757,11139,-650666,-204058,-8048,-16363,-15300,-23910,-17460,-8092,-757090,-229444,-11043,-13165,-16375,-22553,-15928,-7184,-773269,-227867,-9626,-12327,-6668,-15916,4322,-2539,-769732,-228369,-5386,-3066,-6026,2435,-12628,-1559,-679451,-227105,-10481,-18454,-16598,-26211,-19241,-10416,difficult
223576,49870,15897,18114,14452,6552,3087,2492,1161760,88436,42008,15737,21155,18808,9606,5679,-1068440,-75142,-40703,-14193,-20540,-18429,-9073,-5276,-1113628,-38151,-13008,2856,-14262,-14138,-7352,-3102,-1092535,-23434,-26352,21396,14884,-9394,-5867,-2226,-278612,3919,-12306,7985,3308,-3567,-4413,-1188,-1137706,-60023,-38188,-6160,-16905,-15752,-5890,-4143,easy
38700,20171,6191,10313,3831,10784,4824,4383,29993,19595,3079,13540,6673,5084,5736,5621,23954,-9112,1552,2629,-4850,-969,-2603,-4170,-18236,-7459,9486,-2642,-3678,9699,5854,348,44826,42974,3534,5735,613,22160,1420,2485,20062,-6119,1678,-9883,-2852,-2477,-4839,-997,-27072,-17405,-690,-11973,-3445,85,-4394,-3855,difficult
459833,97479,19405,11584,10566,10285,3606,3884,453658,67105,17925,20233,9490,13891,5826,3864,-245416,-36071,-17346,-16250,-8629,-13459,-5423,-3607,-363891,-15256,2481,-11239,-5486,-5733,-2469,-915,1012493,274166,32416,2698,22321,7057,-130,4881,-247751,-36566,3648,-7221,-4979,2694,-2022,1020,-124559,-34403,-13800,-11235,2155,-8590,-1058,-1281,easy
