delta_ave,theta_ave,lowalpha_ave,highalpha_ave,lowbeta_ave,highbeta_ave,delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_c7,theta_c7,lowalpha_c7,highalpha_c7,lowbeta_c7,highbeta_c7,state
680389,44005,9313,10716,14618,10392,152278,64438,26870,15484,11291,14167,-109551,-45179,-26101,-7720,-93,-7366,1940224,72915,-4644,264,26282,8791,-19438,-56398,-17140,-7582,-7479,-9038,192783,-41134,-13741,3242,4577,-6971,636535,-32368,-26160,-12045,-6650,-4291,easy
618691,153193,22879,23185,11603,10255,176915,88344,25234,13772,7665,14211,508473,-43223,-20275,-9986,-6672,-12120,1336361,5505,6330,24728,25135,4211,-147605,-82960,-23425,-11827,-4012,-8491,395444,-22738,-22022,-6672,-3308,-12773,116209,467661,47617,50820,8545,9391,difficult
392984,74381,34006,6443,9869,17515,685732,374393,119911,34910,25269,50308,-360953,-306940,-105117,-30526,-22180,-48347,-647637,-371417,-116880,-33952,-24772,-50029,-553924,-252789,-88220,-15865,12461,4403,726228,-235522,-11620,-29993,-22503,-26973,-627456,-333392,-107690,-31997,-20007,-43020,easy
152093,75747,19483,6080,4815,5230,109582,95413,43893,14939,10176,12613,-47986,132520,-11753,-5601,-4890,-5950,-84445,-86755,-42537,-11913,-9514,-11703,147670,-19464,-40123,-10920,-468,-7740,155296,-40131,10183,-1962,-3038,-598,42020,-84499,-37820,-13898,-8893,-10926,difficult
94199,23718,10167,3185,5878,6731,338539,316078,18027,12289,15957,14004,-278573,-286665,-8939,-8532,-12680,-12918,-329967,-312375,-15887,-9408,-14025,-8829,-283988,-283350,1222,-10439,-11886,-8416,2359,-273157,-3402,-7187,-724,-8896,-331530,-306253,-12292,-9956,-11079,2693,easy
548088,80198,15290,7982,7624,9224,147259,26426,12273,10894,3523,5414,-46758,-21378,-10824,-10437,-986,-2797,607719,134459,10851,-2099,1276,13387,98464,31627,-72,-4012,2052,-2306,1463108,76020,15616,-3550,11455,8184,-118390,48132,-488,5539,6706,2582,difficult
464272,32469,7353,6177,11114,10694,717742,378609,18534,26697,11757,17660,-632987,-373542,-15833,-25433,-10276,-16875,1294646,-278724,7062,-11483,21445,382,-602839,-345450,-17783,-21750,-7803,-10310,-616228,-365667,-15748,-23879,-5464,-10570,-709941,-367319,-13601,-20054,-1117,2543,easy
510210,143725,44731,36152,31070,25703,515541,141300,28084,17197,40450,22440,-368072,-136648,-26402,-14120,-38124,-18589,850218,293791,107323,120864,32038,65020,325961,108290,44191,9322,30050,6096,-375085,-122004,-19317,-5621,-32881,-15839,-459679,-131304,-22562,-15670,-37982,-20372,difficult
631968,54751,12237,11077,11869,10893,587352,169467,58928,11407,35959,28557,-370113,-146743,-42667,-3774,-33651,-17597,-541864,-119534,-55265,-1891,-31335,-27332,2255430,-10975,-42958,21762,237,-8048,-541177,-128451,-35339,-6770,-22034,-13374,-579198,-167877,-57227,-10976,-33668,-21968,easy
806323,134569,18828,19824,12972,16637,180916,97478,12111,6042,12559,15762,1334661,17007,25240,8086,-7699,-2618,1682124,69708,14586,17749,13514,30914,-170504,-83372,-3027,-2609,-10977,-11572,389397,238813,94,40819,16104,-1662,-108642,-56702,-3307,4867,-8877,-10685,difficult
331901,84775,53680,13525,36118,22246,918119,211454,53595,39976,20856,34201,491648,141832,170187,7637,146079,50007,-795227,-201327,-49492,-39218,-17337,-32867,-897228,-209742,-50748,-37325,-20320,-31090,-837971,-164085,-31603,-36512,-16825,-26466,-892312,-200074,-37919,-26835,-15285,-19358,easy
719366,211492,42587,12723,19624,20790,1080179,152842,37804,33788,26241,24697,-742239,77146,-29588,-2658,-14511,-2584,829756,432642,74053,-17208,6684,33321,-1058341,-146902,-35241,-32302,-25372,-18207,-943873,-128000,-35153,-32087,-24868,-21352,110634,58364,49843,-21068,24983,-10712,difficult
439468,40825,22817,11454,8819,13564,621853,298870,119820,18674,10988,38834,-271666,-258783,-111787,279,-6889,-32929,606217,-267274,-104984,-3317,5932,-28348,-483348,-291480,-111604,-10447,-7071,-33826,-527976,-271118,-108041,-11901,-4810,-21604,-235154,-201570,-48601,-10712,1991,-9645,easy
542339,65279,25518,5766,5490,5187,366548,67211,8966,14090,11546,13321,657305,104542,7875,-3941,-5068,-7667,-262920,-60159,-8380,-12807,-9686,-12428,-292774,-23634,11058,-4892,-4458,-11343,980234,-21970,73621,-6920,-352,2498,-202888,-8441,-1415,-13062,-10718,-11728,difficult
670931,100299,15439,18302,11581,14111,283943,74224,7882,9692,12976,10512,615184,-29313,20828,33897,11843,26893,-237501,-43257,16847,-108,-11144,-6544,2020551,241610,2043,16983,10560,10336,-187426,10121,1516,-4165,-7466,-8503,-275869,-48785,-3450,-3556,-10768,-4187,easy
179543,40517,14052,6471,5280,4223,150382,38951,20296,9621,5895,8590,548071,78533,2696,9081,5984,393,-132872,-25726,-17392,-8733,-4974,-7144,-83032,-29045,-17539,-8614,-4261,-7642,-104761,-20795,-15458,-7649,-4558,-7284,-81600,4862,16471,166,4733,-158,difficult
418774,74870,29775,22013,13840,33016,138464,23847,6638,12850,9958,5346,-111081,618,-665,-7818,-802,30026,750784,145880,34969,20122,4596,19187,-124107,4620,10520,-1976,-5560,36311,252042,28211,61318,16323,11630,40661,633914,75785,9545,19162,9546,12165,easy
268771,79672,32467,8764,6424,5502,113680,41459,15009,2045,5723,4675,1329,-24883,-7128,-1184,-3766,-2836,-82497,-23179,-10607,8230,4404,439,32332,-22906,-11717,945,-1543,-1519,173828,98173,77257,3827,-2280,-647,650461,163860,39486,21779,6690,8700,difficult
352438,224318,35029,23956,12460,16729,62334,17471,5699,5669,4900,12805,173160,104326,11152,68,-231,1524,57388,11928,2083,-2650,573,-7877,220672,92953,-2368,-2215,1143,-1683,1059607,840694,138281,99166,39022,37561,-60307,-15664,-2496,-2936,-2707,-9905,easy
328983,53859,16002,18465,16163,9042,855211,119287,23162,22316,15196,18437,397407,-15068,-357,4396,17025,-6417,-675238,-56582,-17933,-12911,-5184,-13354,-833337,-101171,-10329,-12414,10253,-2080,-813311,-101343,-19210,-21894,-13557,-17093,-706663,-52978,12029,23566,-3704,-8032,difficult
548432,63271,15092,6745,4401,5540,529266,454953,24749,15829,15155,9936,-478096,-439503,-17665,-13697,-14291,-9231,619529,-352350,-6044,-3921,-10153,-2916,244046,-294770,5299,-3420,-12227,3484,-259505,-446819,-22410,-14494,-14252,-9015,-30146,-424970,-7467,-9887,-2849,-4302,easy
717489,353377,68612,35274,15870,23712,524306,222371,98716,29984,34543,24381,-125683,358536,-35754,83127,176,25087,1579475,681963,67178,10967,-24045,3169,145322,8914,8376,-15652,-9903,6111,-394242,-182976,-94844,-26683,-27990,-16752,-238959,-211408,-95478,-25311,-31604,-20960,difficult
273646,168556,36183,11606,7843,9251,895375,117331,29600,13299,19389,12951,-615400,-96772,-24707,-12160,-17474,-11658,-240662,387684,124808,17668,641,6234,-626697,104457,-25631,868,-11709,2523,-822631,-102091,-20825,-11353,-16673,-7428,-803254,-37155,-20732,-3487,-12513,-8169,easy
634545,280933,61757,24758,10129,13153,1250190,335652,22342,23574,44261,24321,561680,115050,10646,11817,-35081,-12720,-744996,217831,146996,15977,-24683,5537,-722206,-124401,49467,15348,-29649,-9937,-1225901,-330770,-18752,-18555,-38974,-19379,-946803,-151307,8718,-18669,-42274,-19340,difficult
437301,81742,28221,14044,7695,18647,1077775,109741,37063,11848,13863,25176,-964601,-98854,-33905,-9194,-11203,-23884,-1065463,-108122,-36135,-7656,-9360,-21248,690081,32157,73434,10739,3748,31614,-878733,125781,-25109,7584,-6981,-19586,-983655,-90957,-22493,9506,-7043,461,easy
351543,236819,21218,18523,14046,12945,320546,48638,11541,18895,13822,20386,-243336,2192,1602,-12466,-8500,-15245,593130,820583,6483,-316,16873,3322,-37531,49326,-6374,115,-2852,-10311,-185415,39531,53339,-3879,-11336,-15058,28135,29273,-6666,14686,6936,89,difficult
433998,177777,20072,26717,23740,23207,292900,141749,56756,34075,19706,15106,203576,-86568,-36264,-17700,-12811,-9143,942423,81103,-35891,25541,-2971,22915,90888,419112,-15714,-8285,51171,40699,-252755,-98478,-42451,-16751,-351,-6105,-278644,-135027,-53102,-19593,-14870,-7861,easy
181745,91454,10934,8574,8729,9301,588228,230612,12235,13049,12009,10261,-565411,-180354,-8035,-8327,-6331,-3850,-409877,-181681,-1148,75,-9149,-6791,-108858,81112,-4125,-3535,-1885,1281,-523184,-199070,6232,-637,8176,9586,-425083,-215795,569,-9953,-7209,-5025,difficult
809767,226617,21491,25517,15276,11220,267125,83498,10875,28658,13293,19802,-187611,-60399,-6502,-25030,-9791,-15500,2178795,393807,29356,7137,17122,-2406,1058566,464014,38894,34459,22710,2362,-155309,-47583,-2995,-26343,-10188,-18408,-181233,-34243,-5675,-5930,-9938,-8959,easy
504843,158875,21639,9426,18800,13395,503592,113942,24565,24931,10273,22719,749418,125250,-16873,-5515,46881,-13516,-478392,-74306,-15231,-22939,-7851,-18414,670378,357880,28272,-16859,9013,14585,-473850,-90920,5929,-9174,-1587,-12013,-461299,-93239,-16726,-23036,-3820,-17260,difficult
332029,82320,18169,10912,10798,8257,150226,46307,1588,2641,3831,2180,72419,28861,10134,7796,4319,2405,920980,118063,23276,10498,17226,10195,-66919,-32640,4630,-2242,-2386,-1496,106635,72527,36590,15531,14065,8753,-124101,-6748,8275,9770,1613,10527,easy
873624,199573,50458,21293,18491,14494,179069,38124,9242,7989,7133,4086,-152412,55381,22718,1244,561,-1942,2268986,305382,157915,61325,44617,20742,-152007,-12783,14796,6941,-5492,-1184,1583936,489990,18074,1947,20603,35002,-75726,-30723,-7425,-4939,-3500,-579,difficult
651822,180178,32237,15057,8043,7923,429424,181923,26841,17884,20959,18803,-254338,-166546,-24563,-14771,-15919,-17423,-228912,-128242,-10979,-10728,-17497,-15292,-27526,-159209,-17079,-10173,-16724,-12685,-299630,-165627,-24916,-13806,-18418,-14635,1922394,610901,104517,35341,3979,5633,easy
1080775,210635,32209,16246,32304,19180,958110,379404,44743,19475,24002,21798,-761252,-144146,-12339,3888,48694,6799,1385809,113992,41434,14263,9727,14550,136898,-99075,-16046,936,17857,661,-879589,-362622,-43575,-18676,-22863,-21237,731459,-351994,-32142,-16556,-11905,-13863,difficult
255092,59310,16550,11187,11076,5836,96749,44401,12146,7416,5364,3992,-25864,4683,6980,7485,7934,1707,555033,76691,5189,5496,10789,5802,131483,-25349,3700,3546,1232,-1706,-72999,1780,3363,5054,11007,1843,204063,16740,2790,-2727,-2404,1573,easy
399759,58147,35648,23761,7620,10247,1005568,358896,11971,34382,13652,26444,30639,-224381,145198,74237,8129,3971,-328300,-249773,1002,-31706,-10939,-21301,-839292,-324090,-7855,-29861,-9523,-20065,-979658,-354684,-10449,-32503,-4740,-17846,-912435,-350818,-9513,-33273,-13086,-25742,difficult
626595,188264,60700,29198,21512,25773,410218,264970,39177,33902,14086,21946,137809,422873,86506,3519,32866,26762,1387913,-108703,92161,45733,23537,29034,-134415,-235661,-26637,-24360,-3282,-10578,-47157,-236064,-21993,-19127,-9202,-6744,-262264,-225976,-22421,-29283,-6790,-19340,easy
720507,92027,9227,24499,17848,13874,661674,68764,23868,14896,17106,21725,1326338,32227,-18939,44990,10113,-9714,103717,-31918,-5360,5797,-10930,-11327,-429185,-779,-20412,-2625,-11570,-17010,-589880,-18887,-17497,-13020,-13295,-17853,-116827,135674,-10997,12872,29394,16647,difficult
662344,261616,22922,18476,21507,10862,458313,211884,103941,21151,26836,13881,-275264,-157601,-97850,-17029,-11010,-7723,80828,-147598,-53473,10366,11339,10368,777358,-150140,-86157,-11173,-19723,-9437,-117616,-154607,-102391,-13789,-21051,-10331,554849,858606,-65223,18251,13801,2029,easy
577408,131748,13654,8931,7220,7190,72059,36735,4719,3477,3743,7828,1755806,178892,18016,19934,13969,8247,110055,52668,12498,9984,1595,-6010,-68815,-25378,-889,-555,-1312,-3991,674110,160391,4035,-247,2278,461,55588,108494,11016,-1844,853,-1897,difficult
340452,76123,24484,14045,8013,9373,956909,334666,12460,7948,7503,7376,71247,-265417,61288,53910,12610,23828,-648862,-321866,-9010,-6228,-4892,-6255,-617446,-52019,23478,-4126,4460,-2961,-936587,-330760,-8217,-7373,-5745,-4977,-950635,-322651,-7419,-5698,-3885,350,easy
217687,47219,8255,6155,8051,8239,333157,58761,23560,13951,3644,6540,-159087,8871,-19222,-8320,3530,2048,-114906,-38700,-15964,-10538,-253,-3334,-118490,-4229,-9201,-7502,19330,14452,-238651,-54277,-18267,-11677,-2884,-4294,53783,30624,-13873,-945,2313,-376,difficult
520693,201571,20329,11055,13759,15881,35594,18440,4101,5133,1644,3711,539260,177029,23645,7717,23777,3212,256651,10644,14,-2568,712,-1710,1184173,599809,46325,11178,18571,28279,468405,136610,6378,16503,12000,32080,-22993,-8435,4779,-3221,5514,-1011,easy
236873,81262,7973,7209,5151,5314,688437,58311,19258,19308,13238,10926,-532475,38881,-17759,-9284,-3412,-1763,-650168,-43067,-19025,-18705,-11020,-9604,-601778,111243,-2288,-14317,-6659,-3260,-652347,-52034,-18450,-17264,-11452,-9139,178949,59730,1095,-927,-7893,-4295,difficult
301496,158504,41473,16819,27167,33215,346644,195821,18293,21918,19116,14985,340647,111282,132501,44240,57498,117653,-252522,-151092,-1478,-14826,-9385,-10114,-90197,138617,-9274,-18271,20523,3122,-267293,-186475,-11514,-19543,-16079,-10429,43623,-98916,5663,-17093,-12302,-9084,easy
176333,166893,8421,11599,5861,3395,387330,126518,37606,13150,15291,12437,-194579,318956,-24276,19553,-4926,-6485,-36242,13611,-20383,-9601,-10516,-9502,-279716,90258,-34363,-2819,-4798,-7228,-194232,-109888,-35131,-10710,-13941,-11643,-350215,-111060,-31774,-4177,-12970,-10350,difficult
643358,300825,31200,48965,34477,20088,161556,124483,8499,12210,9893,14000,390561,380365,5202,44978,34915,-2263,390561,380365,5202,44978,34915,-2263,275054,76546,61379,47031,50045,8927,665544,-43222,4789,853,-5489,-6228,687288,87656,36931,45937,8536,32269,easy
412887,103269,6663,13951,11083,5609,358370,365005,22080,10950,5395,11901,-205273,-320675,-12549,16808,1939,-4278,-326641,-361875,-16647,-9465,-3290,-9290,1222759,64901,-20246,17317,20784,-554,-352433,-360458,-20352,-7911,-2745,-8857,-65825,-330571,-7292,-1743,11751,-8483,difficult
374542,95188,15091,6663,7735,5416,267248,178404,63652,26535,14882,18301,695105,-25881,-48114,-18977,-8859,-11731,345287,-126217,-53804,-23528,-8129,-12816,-86333,-35188,-37814,-23238,-1200,-11308,-169804,-55760,-42256,-9615,-6757,-12056,-247784,-173036,-60819,-24004,-10788,-16513,easy
453789,63755,12967,6868,5776,4570,291107,141907,12928,4627,3854,7995,869068,-113401,20185,-3218,7869,-729,638004,41765,-1118,21151,3991,-4362,-243145,-130442,-4978,-2091,-495,-4613,-277460,-126036,-9207,-3550,-1055,-2843,-173059,-62644,-4685,-1088,-700,-4580,difficult
323471,80342,12952,11146,5259,4753,89442,17285,5628,2116,4164,3409,2309,-11005,-1843,-309,-2910,-2010,466426,61948,5214,743,3031,-809,-31130,18692,2773,2333,-778,3001,-79166,-10696,-2075,-529,-2333,-1158,811705,256345,32551,42910,8465,7697,easy
397285,127407,16518,10620,10803,11069,523254,130181,27033,21711,14698,19304,-374949,75992,-20956,-18580,-1069,-3570,505188,84294,5145,4807,11746,-2923,-292665,-21999,-15181,-11008,-9010,-5171,-365934,-79446,-12005,-14094,-9840,-13563,-101486,-72713,-9578,-16582,-11303,-15950,difficult
677056,83840,6204,5583,14557,8362,148792,59661,60271,22810,7230,16292,652285,31529,-55653,-20234,28,-10820,173696,-7931,-54707,-17733,1398,-12612,1691442,72263,-45397,-7834,27966,9065,-4549,13733,-58760,-20828,2203,-13539,128448,11302,-55818,-19506,5039,-11745,easy
240069,108264,20237,22730,16114,11833,389489,145653,6201,28304,29906,17524,-229607,-86499,2274,-21743,-23041,-6615,36354,-4036,16533,-20578,-22741,-9613,63479,87584,6265,47250,20928,9930,-288174,-47959,26450,-12778,-24280,-13842,-329152,-136037,18656,-20023,-19826,-8313,difficult
322105,179283,16856,10070,12090,8976,194763,74515,12632,6126,3427,4114,-105696,-15849,-159,-756,3457,310,-15647,458101,21759,11919,32597,18673,-157055,-62622,-11316,-1047,121,-2436,555853,-34992,9241,3924,935,1377,359254,179204,1596,5682,6207,6386,easy
1750219,256315,57693,37969,23647,17978,563667,100989,10417,31427,18321,25185,253510,-53066,-1631,-25731,-10717,-20384,2111642,251406,148234,23434,3661,-4342,1604327,246773,9457,545,-12118,-18107,1739416,151385,14680,45414,48772,3091,223866,180133,65640,-10950,-2968,3705,difficult
259241,45442,23391,7204,6407,6779,512587,125570,32346,17813,20656,12079,-440322,-102327,-28575,-16225,-19400,-11070,-440527,-112190,-31827,-16947,-18441,-10923,-462882,-87205,-22374,-15942,-19331,-7596,548981,2869,44813,2560,-12684,-5883,-471979,-101785,-6812,-6490,-1390,8973,easy
458419,141292,16166,8980,13323,17248,382664,173645,41953,35604,22855,20025,71968,-3169,-16523,-15290,2507,10458,584822,2945,-25150,-28666,-15764,-12349,357906,89532,-10167,-24221,2414,13188,-317795,-160800,-41654,-34769,-21457,-18232,-318126,-90273,-35442,-30176,-15362,-6952,difficult
909045,309914,60726,13383,11629,20550,609183,205881,9905,8070,11335,13265,-600215,-178311,9083,-349,-2815,6006,1214350,725296,216198,39808,25029,39457,-241197,-26061,16189,573,-9767,-4584,-464742,-201108,-7349,-7346,-8728,-9764,1591114,200348,19982,-6123,-2247,5310,easy
66386,26882,6974,2858,5156,2637,72722,22955,11639,7593,7708,8162,-61792,-16129,-10486,-4763,-5882,-4959,22408,14358,5765,-3668,-3214,-5548,1845,-11704,-9700,-6860,-6933,-7216,8826,-2838,-4482,-5066,538,-4234,-2965,35950,-4420,-3318,2730,-5666,difficult
225833,61247,9443,6385,4302,6920,175553,37342,11979,12961,11486,11343,237274,171669,9801,-9989,-8728,-1229,445525,327,7176,-9775,-2770,-5817,-161037,-28526,-9346,-8153,-9244,-7610,-97371,-15669,-10761,-6584,-9586,-8645,-172991,-8275,-9552,1623,-5594,1185,easy
634945,153070,12262,14581,13499,10846,428174,77120,54375,26981,20486,31357,1185806,184187,-28667,-7769,4982,-22729,748929,193,-42047,-3914,-5426,-22036,-66678,343094,-35293,-2879,-6820,-10522,-424060,-71328,-53455,-23425,-18296,-28458,-410142,-76395,-51101,-24014,-9376,-18810,difficult
318368,236115,15660,11534,12594,10095,666500,152110,35132,43399,17188,33067,129662,728649,12468,-2030,2854,-5682,-488444,-94723,-24196,-42418,-13313,-30937,-505385,-124237,-22224,-35703,3873,-18114,-245810,24761,-29596,-37258,-41,-28161,-630682,-114426,-33813,-41914,-16345,-31968,easy
535206,169851,17470,13687,18945,7869,232511,85248,28542,9735,13588,23009,46406,-17549,-17023,-3613,2090,-16311,-44118,-55287,-8988,-1879,-3025,-16026,471927,283957,-1190,23033,24254,-10629,1199973,279067,-4451,5788,14175,-12473,-160711,-67172,-23710,-3571,-10707,-20262,difficult
663580,396230,42856,36891,31381,18963,514169,184687,73770,11952,31104,25912,680898,1013862,35720,18027,48959,4843,-413111,-158682,-53807,11488,-23449,-19307,-332919,-158928,-49763,3712,-27194,-20669,1197047,525025,-15728,101293,32639,22827,-384858,-163562,-70994,-9823,-29570,-22441,easy
521239,69866,9294,7623,8086,7385,135427,21905,9510,15778,16576,16884,345950,147909,-2435,-13239,-5167,-6358,1324578,38430,10612,-6310,-4742,-8240,-21461,11072,-4866,-9795,-15742,-14634,330463,29237,-4875,-7279,-12729,-13241,-50472,13155,484,-4152,-4069,-5021,difficult
656567,31057,10017,5651,8788,7648,183402,15048,3126,3368,4797,9035,2422614,56399,16695,11027,16838,14581,-154480,-5302,1597,101,-1336,-3403,32456,22956,1551,-2320,-2216,-6880,-162510,4688,8156,5061,6488,-4304,227743,1304,6456,-2455,179,-6929,easy
135800,50072,14452,18682,8070,7348,368131,60866,12651,6789,5493,5384,-225551,63962,26624,58694,16206,5773,-319985,-47406,-10385,-4781,-4509,-3354,-236067,-45281,-10851,-2921,-3427,-2896,-156664,2744,11681,9394,3651,5332,-223387,-27987,-8064,-920,962,4965,difficult
341516,75124,13809,10716,8369,6009,533603,152942,16772,9053,20423,14936,-455470,-119144,-10825,-6412,-18726,-13419,271643,41588,-6982,6829,-180,-2446,-441245,-46105,10963,3449,-10694,-7240,142871,-124615,3173,12887,-14596,-9118,-478235,-140812,-11144,-8440,-16072,-12410,easy
162693,81096,19843,9108,3946,4262,529125,75789,47980,15548,19779,10433,-317752,222104,4985,-1298,-15931,-2437,-465187,-47077,-46702,-15088,-19215,-8687,-521868,-59499,-32429,4165,-15687,-8586,-339810,-49518,-44273,-12078,-14905,-4444,-187544,-39477,-22265,-7901,-13429,-6700,difficult
854559,174581,22392,15525,6586,15635,309420,74777,22409,12336,10002,10609,184416,-56638,-13720,1968,-1869,-4125,484872,-13450,37776,-10029,-5483,-5903,-300166,-69250,-16133,-8345,-7341,-3302,1852911,62105,-11644,621,-6336,-5265,503660,576254,3637,31728,3951,43726,easy
389209,86951,8543,19920,5934,10607,653110,177890,37137,13220,8802,7045,-316464,-149914,-29814,-8639,-4563,-3854,-546456,-157371,-30933,-8218,-4518,-4886,744601,179113,-23169,62386,4477,28337,-578605,-154989,-23102,-1091,-1498,952,-622582,-171533,-35950,-10939,-8237,-2738,difficult
643811,191321,58566,26848,19980,15943,190698,68577,20616,4220,16587,14638,-88381,-47572,-13049,679,-14941,-12078,-150310,-17655,-9383,1073,-14971,-12597,1029800,501452,235091,54616,55186,27689,1658167,244009,-7837,59369,4544,12008,-183712,-66512,-15070,-2596,-12851,-8499,easy
149127,71156,16344,6850,4551,9167,721111,210362,41803,12428,4356,15768,-359717,-123723,-6132,9578,2248,7824,-701414,-192956,-36430,-11106,-2628,-13377,-692378,-204224,-40579,-8627,-706,-11104,-494235,13140,-4301,-7849,4496,-6837,-612175,-188267,-39855,-9887,-2435,-9511,difficult
467467,195326,11137,50171,22822,15984,142204,49513,7945,8131,5204,4912,803262,179104,9840,84587,16875,22480,755317,153676,9819,89779,37375,27420,140558,434431,1538,15638,23876,6402,25985,-34754,-6945,-3009,-3565,-3123,-98805,-3392,1708,23207,13528,2180,easy
226760,133605,3821,6089,7007,8219,370302,128277,24304,17475,21766,9699,-140544,189432,-19096,-12347,-9513,5131,-338712,-96138,-19196,-15676,-19948,-6818,-353680,-125327,-21661,-13394,-16699,-7843,392108,176856,-22424,611,-6758,11035,-276881,-118182,-20036,-16122,-20877,-8907,difficult
334924,28830,10131,7772,11412,13409,277643,70280,9782,8762,8266,6173,92860,-18747,2252,-203,-2670,-5284,-103627,-62024,-4869,-6665,-6046,-4294,-126734,-53194,-7039,-5098,-1893,48,-267875,-23530,-3204,7965,7615,24788,691780,-49756,14606,-949,18723,20923,easy
1683973,286638,74328,42959,16977,17185,320374,149973,39653,21542,17108,16402,1605976,472028,184774,60394,10636,-1107,1078171,3733,-27401,-8401,-10211,-6897,1566948,78655,-312,1129,-12925,-8605,2414459,100345,35990,52126,24766,29863,152439,28562,-19676,1837,-12920,-9339,difficult
631072,114658,39135,18602,20200,10336,467174,116674,19793,24362,16141,12123,-263430,279766,87449,26758,45640,1404,-374589,-61509,-3609,-20721,-12227,-7904,1067088,-18421,44804,-536,8032,-1748,769952,-101063,-14675,-12136,-6577,9952,-379529,-108853,-17259,-22163,-14575,-10639,easy
