delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_cc0,delta_cc1,theta_cc0,theta_cc1,lowalpha_cc0,lowalpha_cc1,highalpha_cc0,highalpha_cc1,lowbeta_cc0,lowbeta_cc1,highbeta_cc0,highbeta_cc1,state
601390,176554,73099,42980,19652,10582,1563934,-59485,-48044,-16354,1302,675,-484129,-165910,-68239,-41323,-15498,-7540,-555464,-109224,-48167,-24612,-3287,1372,-2048063,-71335,-106425,56686,-20195,20072,-24969,16711,-16800,12211,-8215,8912,easy
442924,155640,33166,17671,10927,6978,307502,-57456,7138,-14245,-8547,-2253,112205,352281,14532,6190,-3296,1796,566651,17827,-11426,-11281,-3708,13776,-195297,454446,409737,-334454,7394,-25958,20435,-17471,5251,-412,4049,11980,difficult
388030,89739,23068,15305,15976,7800,626901,68119,11111,-916,2635,1749,82707,215297,64543,-4214,-6820,6012,-150936,-61475,-21925,-11826,-12807,-4627,-544194,-233643,147178,-276772,53432,-86468,-3298,-7612,-9455,-5987,4263,-10639,easy
242917,87610,10043,9826,12534,7763,-230934,-70607,2494,-1920,-4227,6304,-219231,-39219,5590,-2107,61,3718,-198665,-68897,-4926,-7033,-9035,-3071,11703,20566,31388,-29678,3096,-10516,-187,-4926,4288,-9096,-2586,-6789,difficult
823781,63529,10062,8689,13313,8259,-704756,-52267,-8039,-7120,-11831,-7005,-748116,36828,7645,-6289,-8229,2424,-803345,-56690,-2668,3325,-4443,-1341,-43360,-55229,89095,-93518,15684,-10313,831,9614,3602,3786,9429,-3765,easy
286020,48708,17233,17304,13336,8062,-79568,42682,-6726,3192,3060,2981,-278979,-40650,-7274,1102,-8619,9078,-183322,-24763,30729,17757,-11616,3442,-199411,95657,-83332,15887,-548,38003,-2090,16655,-11679,-2997,6097,-5636,difficult
203834,35615,6690,19045,6138,10081,-195182,-24797,-160,-3635,-807,-5808,-192171,-25984,-5721,-15907,-901,-2364,-124679,-20643,24449,-8307,-1411,-941,3011,67492,-1187,5341,-5561,30170,-12272,7600,-94,-510,3444,1423,easy
140355,20385,5410,13287,10694,9694,315494,-2681,5918,-9763,-9486,-6418,-50701,-10041,349,-8559,-5187,-6750,-129654,-11852,11128,4237,7938,-3871,-366195,-78953,-7360,-1811,-5569,10779,1204,12796,4299,13125,-332,2879,difficult
395381,209307,17235,14064,31978,10587,352400,476126,94424,86273,-830,4906,1060130,-44952,20637,17010,36106,4268,201044,-25434,28929,86348,8086,6330,707730,-859086,-521078,19518,-73787,8292,-69263,69338,36936,-28020,-638,2062,easy
436637,61209,20818,9581,18505,18084,-299001,-49213,-15679,76,-13373,-15521,-357050,-44547,30629,19936,-3976,-9900,-282145,-31270,-1506,11871,-7196,-8562,-58049,74905,4666,13277,46308,-32135,19860,-8065,9397,-3220,5621,1338,difficult
949660,202899,41211,37421,19558,19727,-758018,-181803,-36792,-35495,-16833,-14467,-239996,-77233,-16100,-773,2821,-9463,-831566,-94059,-25162,-35249,-10368,-11546,518022,-591570,104570,-16826,20692,-9062,34722,-34476,19654,-13189,5004,-2083,easy
431719,72309,6591,8524,5533,2499,-416589,-57598,1101,1055,170,2404,-426823,-55038,-632,5276,-342,2377,-383251,-60839,34361,16637,5361,10503,-10234,43572,2560,-5801,-1733,34993,4221,11361,-512,5703,-27,8126,difficult
1249173,194882,60241,47459,16447,11206,-400114,-35046,2443,-40801,-5517,-5271,306768,301335,-39374,12454,43190,15844,-460530,-135285,8298,-31759,-6924,-5819,706882,-767298,336381,-436620,-41817,47672,53255,-44213,48707,-50114,21115,-21663,easy
79456,38952,10976,2992,4265,4619,-14196,5064,-9027,-654,-1650,-3409,180251,-8403,-7607,17145,21692,3021,-43299,-31481,-9016,-1875,-1335,277,194447,-223550,-13467,-23078,1420,-1409,17799,-19020,23342,-23027,6430,-2744,difficult
603642,85565,28023,14169,21561,10665,-479695,-59990,1153,5510,-197,-2133,557849,44620,65870,69118,65272,2426,-231531,205694,102751,44883,30782,48374,1037544,-789380,104610,161074,64717,36881,63608,-24235,65469,-34490,4559,45948,easy
662004,95322,40822,41483,49265,19999,-478120,-40756,-31227,-37055,-44530,-16292,416534,-62462,-33955,-33614,-41514,-15928,-287037,709,-30957,-10063,-32167,-12406,894654,-703571,-21706,63171,-2728,2998,3441,23551,3016,9347,364,3522,difficult
780749,188933,44033,40998,7099,15535,1413474,10691,63586,11831,10608,13737,-721894,-110094,-39678,-31723,-5332,-11112,-772468,-183587,-42706,-34311,-5596,-11522,-2135368,-50574,-120785,-73493,-103264,-3028,-43554,-2588,-15940,-264,-24849,-410,easy
602113,72106,16343,6167,7731,9181,-592434,-65255,-6833,2512,-1052,-1657,-278019,-38119,5232,-3764,-4879,-6653,-131678,961,5020,2365,-2383,8997,314415,146341,27136,39080,12065,-212,-6276,6129,-3827,2496,-4996,15650,difficult
366903,97534,14982,19871,7534,10132,424226,26343,-4391,5225,5130,511,297069,430262,18748,22260,7425,5846,-56398,-36540,2166,-9747,-2269,-5616,-127157,-353467,403919,-466802,23139,-16582,17035,-32007,2295,-9694,5335,-11462,easy
275409,40497,14451,4059,6763,3027,-98514,22571,6306,56870,6833,5338,-265264,-18676,4734,24326,-2577,4200,-267829,-21501,15925,1658,-3723,7101,-166750,-2565,-41247,-2825,-1572,11191,-32544,-22668,-9410,-1146,-1138,2901,difficult
771475,407265,67235,40646,20090,14888,3182517,-188864,262286,132446,52733,30858,502403,281642,-47332,115749,38773,21579,-225227,-278615,-14759,-23040,-13957,-4209,-2680114,-727630,470506,-560257,-309618,32573,-16697,-138789,-13960,-52730,-9279,-25788,easy
812618,114289,28107,23581,19051,17168,-144394,-103023,-23234,-22093,-12408,-14357,-557090,-87764,-18315,-19467,-8770,-9308,-660409,-72018,-15463,-22697,-15849,-15088,-412696,-103319,15259,15746,4919,2852,2626,-3230,3638,-7079,5049,-5780,difficult
1257297,165900,39432,20342,28797,24384,-154272,-142122,-21439,-4847,-14656,-19172,-1125296,-154335,-36668,-14120,-8583,-18764,-1225143,-155861,17244,-7314,-20019,-2769,-971024,-99847,-12213,-1526,-15229,53912,-9273,6806,6073,-11436,408,15995,easy
842223,35092,33019,32487,6954,10039,-411335,209977,-16338,4203,9820,3943,-654506,-8727,-16057,-21565,-2503,-7211,-824539,-26069,-29578,-32093,-4041,-8676,-243171,-170033,-218704,-17342,281,-13521,-25768,-10528,-12323,-1538,-11154,-1465,difficult
1014411,147015,17298,31758,16235,12006,-982760,-132357,-13293,-29862,-11081,-10587,-965379,-132103,-13597,-28291,-10626,-10686,147021,-87216,-10736,-19379,-8293,-7670,17381,1112400,254,44887,-304,2861,1571,8912,455,2333,-99,3016,easy
160593,29906,11077,10956,5383,4295,345505,12773,5772,-5832,9153,5623,173377,117452,-8288,13696,-193,20428,45676,-20414,-3068,2007,9045,10968,-172128,-127701,104679,-137866,-14060,5220,19528,-11689,-9346,9238,14805,-9460,difficult
45148,52399,8812,5018,3462,3939,1754055,112539,2483,32472,42592,3243,1240022,26182,46861,55231,28267,11047,193071,138042,41657,6452,4209,9702,-514033,-1046951,-86357,111860,44378,-5204,22759,-48779,-14325,-24058,7804,-1345,easy
56694,29633,13270,9039,3885,7352,313651,152148,68936,44099,2597,496,-46842,-7464,-5777,785,1851,-307,-47456,-14245,-10674,-1185,2053,3777,-360493,-614,-159612,-6781,-74713,-4897,-43314,-1970,-746,202,-803,4084,difficult
470048,119137,19019,22318,15822,16477,1542387,804257,311276,179290,106150,25405,157841,-107952,11999,-13880,-9399,-11374,-465199,-85987,-5271,-1609,-7156,12215,-1384546,-623040,-912209,21965,-299277,-17270,-193170,12271,-115549,2243,-36779,23589,easy
880268,90763,30899,33243,19023,21210,-462596,70491,-19652,1130,-10297,-14381,-222290,-188,-25267,-22961,31404,4186,1189371,485273,609,4081,22705,-5125,240306,1411661,-70679,485461,-5615,25876,-24091,27042,41701,-8699,18567,-9311,difficult
74094,29650,7634,4601,5402,6835,1573408,285373,34105,19514,7520,-119,63490,-12638,-6197,-3646,-3805,-5865,49983,-10665,-4330,-4292,150,-5746,-1509918,-13507,-298011,1973,-40302,1867,-23160,-646,-11325,3955,-5746,119,easy
936262,65452,9596,8990,13065,6047,-694963,10505,15041,-6032,-4907,-1139,-773875,-57457,-3830,-6359,-10674,-2910,-529318,-26880,1915,-5246,-7305,-3199,-78912,244557,-67962,30577,-18871,5745,-327,1113,-5767,3369,-1771,-289,difficult
227758,49426,16864,17366,7800,9826,4924,-20431,7686,-9296,4104,-5525,-195000,-39191,-15071,-17108,-5704,-6825,887020,367992,-9033,-3238,13537,6491,-199924,1082020,-18760,407183,-22757,6038,-7812,13870,-9808,19241,-1300,13316,easy
102678,82565,18149,15453,16033,9182,1240,-72503,-2727,-5832,14252,-3897,-45498,-62723,-17162,-10831,-14525,-8112,-73981,-59110,-13213,-13043,-14383,-7843,-46738,-28483,9780,3613,-14435,3949,-4999,-2212,-28777,142,-4215,269,difficult
