delta_base_ave,theta_base_ave,lowalpha_base_ave,highalpha_base_ave,lowbeta_base_ave,highbeta_base_ave,delta_c3,theta_c3,lowalpha_c3,highalpha_c3,lowbeta_c3,highbeta_c3,delta_c4,theta_c4,lowalpha_c4,highalpha_c4,lowbeta_c4,highbeta_c4,delta_c5,theta_c5,lowalpha_c5,highalpha_c5,lowbeta_c5,highbeta_c5,delta_c6,theta_c6,lowalpha_c6,highalpha_c6,lowbeta_c6,highbeta_c6,delta_cc0,delta_cc1,delta_cc2,theta_cc0,theta_cc1,theta_cc2,lowalpha_cc0,lowalpha_cc1,lowalpha_cc2,highalpha_cc0,highalpha_cc1,highalpha_cc2,lowbeta_cc0,lowbeta_cc1,lowbeta_cc2,highbeta_cc0,highbeta_cc1,highbeta_cc2,state
299896,75447,35819,23514,18731,24507,70182,-37664,-26759,-19539,-15528,-11459,349244,572192,30556,-7577,21783,18142,260274,-65177,-30058,-19907,-15743,-11256,-287030,-48311,-32095,-15646,-4706,-4237,279062,-88970,-547304,609856,-637369,16866,57315,-60614,-2037,11962,-12330,4261,37311,-37526,11037,29601,-29398,7019,easy
547628,279231,56747,32896,14753,33874,1153470,-153546,-14291,-13511,-6838,-25160,-340254,-254268,-52918,-23238,-10623,-24481,-340254,-254268,-52918,-23238,-10623,-24481,1114425,2651,-26249,-20051,1909,36843,-1493724,0,1454679,-100722,0,256919,-38627,0,26669,-9727,0,3187,-3785,0,12532,679,0,61324,difficult
598423,114620,29018,26555,29427,27950,-339439,-106104,-27344,-23708,-23197,-26794,-567231,-77591,-20505,-5983,10210,-15247,-590513,-97891,-12506,-1518,-23999,-18939,-547720,-86663,-16804,30,-18201,-23433,-227792,-23282,42793,28513,-20300,11228,6839,7999,-4298,17725,4465,1548,33407,-34209,5798,11547,-3692,-4494,easy
324881,276455,22441,13661,11571,35268,-54288,-239882,-22153,-11085,-8932,-32998,100812,-256866,-13234,-12635,-10021,-32482,-248666,-251422,-12650,-8743,-5113,-18988,1348277,-15798,3771,-2099,33629,19902,155100,-349478,1596943,-16984,5444,235624,8919,584,16421,-1550,3892,6644,-1089,4908,38742,516,13494,38890,difficult
68935,32162,8908,9392,9912,17658,-15362,-19119,2148,8243,-5471,-10301,2094323,437180,158883,81550,13632,5623,41483,13944,11830,32039,-2056,20365,-47161,-5218,-1322,1860,5568,-2069,2109685,-2052840,-88644,456299,-423236,-19162,156735,-147053,-13152,73307,-49511,-30179,19103,-15688,7624,15924,14742,-22434,easy
788646,84683,10431,9773,5690,28288,-569907,-38881,-6120,-8452,-3101,-24638,-701435,-22836,-7596,-6463,-3223,-24159,-459839,-22866,-8304,-5406,7243,-10870,323390,508474,101890,99170,18029,72619,-131528,241596,783229,16045,-30,531340,-1476,-708,110194,1989,1057,104576,-122,10466,10786,479,13289,83489,difficult
554123,267858,20907,5711,24985,22758,121456,-211295,-7960,-754,6517,76,260518,16816,-4491,8322,-13726,6031,1341518,-146478,-12156,24670,-18828,-2287,-146654,13205,29671,42972,6799,27510,139062,1081000,-1488172,228111,-163294,159683,3469,-7665,41827,9076,16348,18302,-20243,-5102,25627,5955,-8318,29797,easy
423049,222653,14276,18185,47669,26298,285735,-135896,5461,-9392,-44399,-12603,75478,-167966,2983,-15055,-36545,-13105,153539,-188519,578,-1288,-15983,37576,-295842,-205060,-13976,-13824,-42302,-9796,-210257,78061,-449381,-32070,-20553,-16541,-2478,-2405,-14554,-5663,13767,-12536,7854,20562,-26319,-502,50681,-47372,difficult
727003,121454,32580,29795,21081,45693,-650390,-86959,-29613,-27019,-18534,-44358,-429026,-111771,-24780,-19945,-17851,-41734,-707362,-109871,-25263,-25982,-20375,-41492,414549,-75956,29058,9394,24583,-15491,221364,-278336,1121911,-24812,1900,33915,4833,-483,54321,7074,-6037,35376,683,-2524,44958,2624,242,26001,easy
263161,72363,13494,16617,19389,30500,584090,-16457,6206,-7999,-11490,-10168,121649,12517,17019,734,-8368,-1974,-111992,-47438,-9833,-14411,-14870,-20692,-32135,22458,7811,-13949,-14830,-2900,-462441,-233641,79857,28974,-59955,69896,10813,-26852,17644,8733,-15145,462,3122,-6502,40,8194,-18718,17792,difficult
443452,74130,14940,5292,5293,15964,24770,-30071,-9096,3269,1883,-4870,-312172,-48620,1807,3327,7613,1560,96449,119883,-2580,6167,13352,9798,-405300,-71117,-13534,-2885,-2667,-4090,-336942,408621,-501749,-18549,168503,-191000,10903,-4387,-10954,58,2840,-9052,5730,5739,-16019,6430,8238,-13888,easy
448809,36768,4321,3919,2183,3180,-91014,47930,21164,20902,2013,11983,942285,-13460,111050,618,14766,7378,-298619,-19028,3490,645,5011,15415,-35850,16144,8267,-1565,15314,42375,1033299,-1240904,262769,-61390,-5568,35172,89886,-107560,4777,-20284,27,-2210,12753,-9755,10303,-4605,8037,26960,difficult
853744,63901,24923,19752,13842,54962,612394,331801,-10250,-240,13283,23535,-548201,6868,-10106,-14946,-10201,-39204,-660408,50463,-12052,28920,405,-5321,-410863,937,-2083,-4894,-4442,-31584,-1160595,-112207,249545,-324933,43595,-49526,144,-1946,9969,-14706,43866,-33814,-23484,10606,-4847,-62739,33883,-26263,easy
477618,156621,33790,12005,13901,34636,-189007,-150667,-32647,-9783,-13353,-31800,-372280,-144285,-31893,-10502,-3153,-30353,-468201,-145281,-21332,-6740,-6933,-4486,-379662,-144089,-24091,-8710,-9008,-26473,-183273,-95921,88539,6382,-996,1192,754,10561,-2759,-719,3762,-1970,10200,-3780,-2075,1447,25867,-21987,difficult
698518,206339,40332,15195,21468,91102,1375781,-158501,-38009,-696,-18089,-79499,-626937,-190470,-24880,-11429,-13651,-79385,-693787,-197558,-28446,18017,-7100,-47133,118991,-187549,-32637,4308,-14082,-74510,-2002718,-66850,812778,-31969,-7088,10009,13129,-3566,-4191,-10733,29446,-13709,4438,6551,-6982,114,32252,-27377,easy
847070,64909,12686,14605,7747,10458,-829094,2191,-8650,-13630,-6038,-8390,-578423,5434,-4444,-7825,-426,-3942,-838330,-49672,-11528,-6541,4235,14482,-822196,-57745,916,-3782,4650,8139,250671,-259907,16134,3243,-55106,-8073,4206,-7084,12444,5805,1284,2759,5612,4661,415,4448,18424,-6343,difficult
559925,74972,12195,12331,8662,27934,-27736,196834,8606,40644,73187,26276,-266429,53488,-7238,-10739,-3166,-22843,-435659,-60349,55610,-1344,9962,9685,-505437,-70438,-11567,-9274,-7449,-24602,-238693,-169230,-69778,-143346,-113837,-10089,-15844,62848,-67177,-51383,9395,-7930,-76353,13128,-17411,-49119,32528,-34287,easy
766220,170927,14966,8883,10632,11057,1353930,144767,38882,13654,9364,41195,-202194,-38356,11667,11544,8054,15268,-578726,-80009,-13640,806,-4717,4569,51548,41956,18361,-469,3014,18370,-1556124,-376532,630274,-183123,-41653,121965,-27215,-25307,32001,-2110,-10738,-1275,-1310,-12771,7731,-25927,-10699,13801,difficult
206584,71170,10669,10041,7682,8806,2666393,40485,52664,16212,8081,-987,-84276,-69724,-7484,-7257,-6846,-3718,387954,122887,15370,53023,15078,51336,-59631,-36500,-4531,-7852,-4120,-4174,-2750669,472230,-447585,-110209,192611,-159387,-60148,22854,-19901,-23469,60280,-60875,-14927,21924,-19198,-2731,55054,-55510,easy
238703,49220,17559,11680,10370,27091,435398,23173,-16966,-10852,10591,-10560,2628353,681752,6653,5403,35199,18682,-126456,419,21107,-4542,12844,13797,-104933,-43891,-15685,-8932,-2020,-13048,2192955,-2754809,21523,658579,-681333,-44310,23619,14454,-36792,16255,-9945,-4390,24608,-22355,-14864,29242,-4885,-26845,difficult
494574,157805,31834,13078,24352,39505,338610,-88149,-17954,6997,-19695,-23997,1883356,27250,78166,89219,-3429,38537,240481,280267,54248,81605,16618,66410,1489231,-8700,-12268,26878,11713,29868,1544746,-1642875,1248750,115399,253017,-288967,96120,-23918,-66516,82222,-7614,-54727,16266,20047,-4905,62534,27873,-36542,easy
53924,53933,8935,5338,8821,9892,224134,11924,-6811,-1610,-2529,5218,226512,-14368,5871,1118,-3734,11711,24681,-35197,-3353,-2978,-5893,-1041,11383,11656,6945,18729,12212,89428,2378,-201831,-13298,-26292,-20829,46853,12682,-9224,10298,2728,-4096,21707,-1205,-2159,18105,6493,-12752,90469,difficult
295468,88404,15173,12287,4432,8845,20316,-16986,-62,2719,3708,-5065,-212918,-35092,2395,16932,11291,4223,-141322,-82939,-10942,-2660,6617,4281,-168000,21618,-12154,-3877,1439,-5843,-233234,71596,-26678,-18106,-47847,104557,2457,-13337,-1212,14213,-19592,-1217,7583,-4674,-5178,9288,58,-10124,easy
115176,23418,14511,12349,11783,23323,-71118,-8612,-13212,-9336,-8398,-16190,598582,141779,34906,9566,8219,12228,-101788,-521,-11249,-7510,-6573,-16979,-42136,26827,-9431,-7242,-9360,-19269,669700,-700370,59652,150391,-142300,27348,48118,-46155,1818,18902,-17076,268,16617,-14792,-2787,28418,-29207,-2290,difficult
517305,58785,6352,7018,5727,16027,678866,22834,59563,21694,33948,19332,535654,127430,38006,44621,26957,82958,9626,-9575,14458,19829,39769,25100,-443903,-52332,486,-4616,-3822,-3261,-143212,-526028,-453529,104596,-137005,-42757,-21557,-23548,-13972,22927,-24792,-24445,-6991,12812,-43591,63626,-57858,-28361,easy
103279,20429,8843,1747,4585,6415,12618,-3222,-8220,-770,-2949,-3257,1262278,185521,16319,11472,9171,3897,109870,-6288,-1959,519,260,-2701,598315,47791,27370,12935,6956,8343,1249660,-1152408,488445,188743,-191809,54079,24539,-18278,29329,12242,-10953,12416,12120,-8911,6696,7154,-6598,11044,difficult
527117,50024,19065,14330,15485,16463,279894,-36708,-15878,-8855,-6986,-9650,447436,-6652,-9686,31753,4779,7367,-513063,-4177,-9822,-3682,-10068,13317,-360620,-36348,-6334,-9845,-12318,-6432,167542,-960499,152443,30056,2475,-32171,6192,-136,3488,40608,-35435,-6163,11765,-14847,-2250,17017,5950,-19749,easy
1070148,33564,10319,11187,8724,10837,-1002121,-14709,-7710,-10389,-2588,-8794,-1016335,-7051,-1536,-8794,4072,-4357,-857248,21477,10522,8476,-1358,27400,-842076,-20210,-8872,-5041,-4098,-4501,-14214,159087,15172,7658,28528,-41687,6174,12058,-19394,1595,17270,-13517,6660,-5430,-2740,4437,31757,-31901,difficult
127255,26586,6452,11041,5987,6153,18744,63701,37656,-3442,1424,1915,-109474,-19613,-5003,-3949,-4603,-3677,-67923,30319,68648,4560,1672,-191,256427,25710,51336,-1692,34804,7921,-128218,41551,324350,-83314,49932,-4609,-42659,73651,-17312,-507,8509,-6252,-6027,6275,33132,-5592,3486,8112,easy
506170,69779,8581,5695,9129,28194,-387845,-41512,-2861,3852,3234,-21901,-95741,-38968,7062,7179,5823,14497,-395775,-59569,-6158,-4192,-6386,-16886,137350,30499,-1249,4608,-2529,-24106,292104,-300034,533125,2544,-20601,90068,9923,-13220,4909,3327,-11371,8800,2589,-12209,3857,36398,-31383,-7220,difficult
804731,323913,19742,23656,17181,39809,-158285,-213393,-15738,-21777,-13465,-31132,-118416,-303133,-4051,-9797,-10155,-26364,-294331,-206553,2845,2136,-8912,-17358,-779299,-293244,-6395,-15046,21176,-6217,39869,-175915,-484968,-89740,96580,-86691,11687,6896,-9240,11980,11933,-17182,3310,1243,30088,4768,9006,11141,easy
743238,476218,98343,28192,29583,52606,-213464,-304703,-92322,-18647,-10449,-22232,567518,-378382,-47349,15806,18881,9631,-689941,-456201,-94867,-20258,-24986,-46589,113215,-455956,-82725,-20162,-22905,-47991,780982,-1257459,803156,-73679,-77819,245,44973,-47518,12142,34453,-36064,96,29330,-43867,2081,31863,-56220,-1402,difficult
316814,172967,55555,21846,19902,16297,220783,-102419,-50135,-7096,-15956,-12962,-115720,-107214,-39587,-3164,-11960,-868,-174740,-152896,-52730,-18127,-12881,7242,110131,-20528,-43574,4531,-236,37008,-336503,-59020,284871,-4795,-45682,132368,10548,-13143,9156,3932,-14963,22658,3996,-921,12645,12094,8110,29766,easy
1365274,173770,70557,77356,37782,47617,-1200855,-122378,-48478,-67613,-31315,-43086,-998202,-154588,-61104,-69520,-29980,-39001,-1069096,-161931,-68618,-70634,-34235,-45478,-551563,-137838,-66240,-63240,-33118,-42323,202653,-70894,517533,-32210,-7343,24093,-12626,-7514,2378,-1907,-1114,7394,1335,-4255,1117,4085,-6477,3155,difficult
